Freq,S21sim,S21mea
1.145,-6.423379567,-6.9543672
1.146,-6.435678113,-6.974113
1.147,-6.447991173,-6.9783683
1.148,-6.460318742,-6.9812565
1.149,-6.472660814,-6.9738255
1.15,-6.485017383,-6.9939022
1.151,-6.497388443,-7.0295906
1.152,-6.509773989,-7.0480556
1.153,-6.522174014,-7.0210824
1.154,-6.534588513,-7.0390224
1.155,-6.547017478,-7.0702567
1.156,-6.559460905,-7.0743365
1.157,-6.571918787,-7.1108403
1.158,-6.584391117,-7.1023288
1.159,-6.596877889,-7.1287284
1.16,-6.609379096,-7.1324244
1.161,-6.621894732,-7.159019
1.162,-6.63442479,-7.186132
1.163,-6.646969263,-7.1864305
1.164,-6.659528144,-7.1995378
1.165,-6.672101427,-7.1972427
1.166,-6.684689103,-7.2094002
1.167,-6.697291167,-7.2137108
1.168,-6.70990761,-7.2174392
1.169,-6.722538425,-7.2250333
1.17,-6.735183605,-7.2616339
1.171,-6.747843143,-7.2754374
1.172,-6.76051703,-7.2661481
1.173,-6.77320526,-7.2882614
1.174,-6.785907823,-7.3077526
1.175,-6.798624713,-7.3399434
1.176,-6.811355921,-7.3486228
1.177,-6.82410144,-7.3566055
1.178,-6.83686126,-7.359879
1.179,-6.849635375,-7.3607612
1.18,-6.862423775,-7.3908534
1.181,-6.875226452,-7.4012451
1.182,-6.888043398,-7.408206
1.183,-6.900874604,-7.4116917
1.184,-6.913720061,-7.432817
1.185,-6.92657976,-7.4480147
1.186,-6.939453693,-7.4871268
1.187,-6.952341851,-7.4794888
1.188,-6.965244224,-7.5044174
1.189,-6.978160803,-7.4589949
1.19,-6.99109158,-7.5294719
1.191,-7.004036544,-7.4741802
1.192,-7.016995687,-7.5322266
1.193,-7.029968998,-7.5518179
1.194,-7.042956468,-7.5877886
1.195,-7.055958087,-7.5740643
1.196,-7.068973846,-7.6026015
1.197,-7.082003735,-7.6119986
1.198,-7.095047743,-7.6050887
1.199,-7.10810586,-7.6285138
1.2,-7.121178077,-7.6350212
1.201,-7.134264382,-7.6929212
1.202,-7.147364766,-7.6650481
1.203,-7.160479217,-7.656179
1.204,-7.173607726,-7.7012277
1.205,-7.186750282,-7.7245965
1.206,-7.199906873,-7.7244787
1.207,-7.21307749,-7.7317929
1.208,-7.22626212,-7.7671247
1.209,-7.239460753,-7.7700906
1.21,-7.252673377,-7.8017931
1.211,-7.265899982,-7.7718973
1.212,-7.279140556,-7.8178339
1.213,-7.292395087,-7.8179979
1.214,-7.305663563,-7.861999
1.215,-7.318945974,-7.8867979
1.216,-7.332242307,-7.8706899
1.217,-7.345552551,-7.8830924
1.218,-7.358876693,-7.867979
1.219,-7.372214721,-7.8992634
1.22,-7.385566623,-7.9287667
1.221,-7.398932387,-7.9441395
1.222,-7.412312,-7.9347525
1.223,-7.425705449,-7.9536648
1.224,-7.439112723,-7.9643726
1.225,-7.452533809,-7.9772477
1.226,-7.465968693,-8.0135975
1.227,-7.479417362,-8.00776
1.228,-7.492879804,-8.0321054
1.229,-7.506356006,-8.0472755
1.23,-7.519845954,-8.0399723
1.231,-7.533349635,-8.0651703
1.232,-7.546867035,-8.0897713
1.233,-7.56039814,-8.1150808
1.234,-7.573942938,-8.1031237
1.235,-7.587501415,-8.125042
1.236,-7.601073556,-8.1608601
1.237,-7.614659347,-8.1272249
1.238,-7.628258775,-8.1542892
1.239,-7.641871824,-8.2045908
1.24,-7.655498482,-8.1789198
1.241,-7.669138733,-8.2409134
1.242,-7.682792563,-8.2133665
1.243,-7.696459957,-8.2622118
1.244,-7.7101409,-8.2683716
1.245,-7.723835378,-8.261034
1.246,-7.737543376,-8.2766409
1.247,-7.751264878,-8.2981539
1.248,-7.76499987,-8.3268452
1.249,-7.778748335,-8.3183632
1.25,-7.792510259,-8.3623505
1.251,-7.806285626,-8.3398724
1.252,-7.820074421,-8.3624496
1.253,-7.833876627,-8.392643
1.254,-7.847692228,-8.426137
1.255,-7.86152121,-8.418479
1.256,-7.875363555,-8.417284
1.257,-7.889219248,-8.456111
1.258,-7.903088272,-8.4425201
1.259,-7.91697061,-8.4741201
1.26,-7.930866247,-8.4781818
1.261,-7.944775165,-8.5110188
1.262,-7.958697348,-8.543602
1.263,-7.972632778,-8.5092487
1.264,-7.98658144,-8.579915
1.265,-8.000543315,-8.5347242
1.266,-8.014518386,-8.5934896
1.267,-8.028506636,-8.5992661
1.268,-8.042508048,-8.5844231
1.269,-8.056522603,-8.6229668
1.27,-8.070550285,-8.6088209
1.271,-8.084591075,-8.6403408
1.272,-8.098644955,-8.6466446
1.273,-8.112711908,-8.6693621
1.274,-8.126791915,-8.7086039
1.275,-8.140884957,-8.7493944
1.276,-8.154991017,-8.7066965
1.277,-8.169110076,-8.7652636
1.278,-8.183242114,-8.7258444
1.279,-8.197387114,-8.7415934
1.28,-8.211545057,-8.7533007
1.281,-8.225715922,-8.7803583
1.282,-8.239899692,-8.8035135
1.283,-8.254096346,-8.8476133
1.284,-8.268305866,-8.887742
1.285,-8.282528231,-8.8576126
1.286,-8.296763423,-8.8964577
1.287,-8.311011422,-8.8897839
1.288,-8.325272206,-8.9015932
1.289,-8.339545757,-8.9215202
1.29,-8.353832055,-8.9628687
1.291,-8.368131078,-8.9954967
1.292,-8.382442807,-8.9756994
1.293,-8.396767221,-9.0098677
1.294,-8.411104299,-9.0173006
1.295,-8.425454021,-9.0073404
1.296,-8.439816366,-9.0270739
1.297,-8.454191312,-9.0479794
1.298,-8.468578838,-9.0709267
1.299,-8.482978924,-9.085
1.3,-8.497391547,-9.1029158
1.301,-8.511816686,-9.1248779
1.302,-8.52625432,-9.1622267
1.303,-8.540704426,-9.1335812
1.304,-8.555166982,-9.1266193
1.305,-8.569641967,-9.1714649
1.306,-8.584129359,-9.1792068
1.307,-8.598629134,-9.2092724
1.308,-8.61314127,-9.2278585
1.309,-8.627665746,-9.2405481
1.31,-8.642202537,-9.2494488
1.311,-8.656751621,-9.2836323
1.312,-8.671312976,-9.262619
1.313,-8.685886577,-9.3392076
1.314,-8.700472402,-9.2971287
1.315,-8.715070428,-9.3383818
1.316,-8.72968063,-9.3362207
1.317,-8.744302984,-9.3573017
1.318,-8.758937468,-9.3515043
1.319,-8.773584057,-9.3837328
1.32,-8.788242727,-9.3882246
1.321,-8.802913454,-9.4149475
1.322,-8.817596213,-9.4299288
1.323,-8.83229098,-9.4398375
1.324,-8.84699773,-9.4773874
1.325,-8.861716439,-9.4804668
1.326,-8.876447081,-9.4746227
1.327,-8.891189631,-9.4947777
1.328,-8.905944064,-9.5185461
1.329,-8.920710355,-9.5302687
1.33,-8.935488479,-9.5625811
1.331,-8.950278408,-9.577775
1.332,-8.965080119,-9.5834379
1.333,-8.979893585,-9.570262
1.334,-8.994718779,-9.6055784
1.335,-9.009555675,-9.6323986
1.336,-9.024404248,-9.6480122
1.337,-9.039264471,-9.6600361
1.338,-9.054136316,-9.6560555
1.339,-9.069019758,-9.6761341
1.34,-9.083914768,-9.6718006
1.341,-9.098821321,-9.6968393
1.342,-9.113739389,-9.7363558
1.343,-9.128668944,-9.7241316
1.344,-9.143609959,-9.7401218
1.345,-9.158562407,-9.7760611
1.346,-9.173526259,-9.8106356
1.347,-9.188501487,-9.7997007
1.348,-9.203488063,-9.8408613
1.349,-9.21848596,-9.8435793
1.35,-9.233495148,-9.870882
1.351,-9.248515598,-9.8597536
1.352,-9.263547284,-9.8629065
1.353,-9.278590174,-9.8933086
1.354,-9.293644241,-9.9116783
1.355,-9.308709454,-9.9238501
1.356,-9.323785786,-9.9423485
1.357,-9.338873205,-9.9656839
1.358,-9.353971683,-9.9809284
1.359,-9.36908119,-9.9891539
1.36,-9.384201696,-9.991971
1.361,-9.39933317,-9.9940796
1.362,-9.414475582,-10.053829
1.363,-9.429628903,-10.041388
1.364,-9.4447931,-10.057892
1.365,-9.459968145,-10.083889
1.366,-9.475154004,-10.103924
1.367,-9.490350648,-10.128941
1.368,-9.505558046,-10.116611
1.369,-9.520776165,-10.115205
1.37,-9.536004975,-10.142807
1.371,-9.551244443,-10.175841
1.372,-9.566494538,-10.162573
1.373,-9.581755228,-10.206061
1.374,-9.59702648,-10.23028
1.375,-9.612308262,-10.252381
1.376,-9.627600542,-10.265764
1.377,-9.642903287,-10.253143
1.378,-9.658216464,-10.292708
1.379,-9.673540039,-10.270827
1.38,-9.688873981,-10.312138
1.381,-9.704218255,-10.346371
1.382,-9.719572828,-10.316648
1.383,-9.734937666,-10.377944
1.384,-9.750312735,-10.37107
1.385,-9.765698002,-10.372685
1.386,-9.781093432,-10.386672
1.387,-9.79649899,-10.457655
1.388,-9.811914643,-10.429455
1.389,-9.827340356,-10.462278
1.39,-9.842776093,-10.464823
1.391,-9.858221819,-10.492696
1.392,-9.8736775,-10.464005
1.393,-9.8891431,-10.505369
1.394,-9.904618584,-10.531608
1.395,-9.920103915,-10.546273
1.396,-9.935599058,-10.588327
1.397,-9.951103976,-10.575677
1.398,-9.966618634,-10.604696
1.399,-9.982142995,-10.593558
1.4,-9.997677022,-10.615252
1.401,-10.01322068,-10.627009
1.402,-10.02877393,-10.686927
1.403,-10.04433673,-10.669884
1.404,-10.05990906,-10.668671
1.405,-10.07549086,-10.70231
1.406,-10.0910821,-10.719563
1.407,-10.10668276,-10.750898
1.408,-10.12229277,-10.753922
1.409,-10.13791212,-10.761115
1.41,-10.15354076,-10.787505
1.411,-10.16917865,-10.791296
1.412,-10.18482575,-10.799735
1.413,-10.20048202,-10.840895
1.414,-10.21614743,-10.853763
1.415,-10.23182194,-10.879012
1.416,-10.2475055,-10.866029
1.417,-10.26319808,-10.915651
1.418,-10.27889964,-10.909389
1.419,-10.29461013,-10.935426
1.42,-10.31032951,-10.916092
1.421,-10.32605776,-10.951044
1.422,-10.34179481,-10.987203
1.423,-10.35754064,-10.971891
1.424,-10.37329521,-10.965103
1.425,-10.38905846,-11.036557
1.426,-10.40483037,-11.074357
1.427,-10.42061089,-11.0523
1.428,-10.43639997,-11.095087
1.429,-10.45219758,-11.086265
1.43,-10.46800367,-11.135589
1.431,-10.4838182,-11.13218
1.432,-10.49964112,-11.135208
1.433,-10.51547241,-11.111106
1.434,-10.531312,-11.193884
1.435,-10.54715987,-11.172614
1.436,-10.56301596,-11.16841
1.437,-10.57888023,-11.237442
1.438,-10.59475264,-11.257666
1.439,-10.61063314,-11.248084
1.44,-10.6265217,-11.292493
1.441,-10.64241826,-11.313365
1.442,-10.65832278,-11.317316
1.443,-10.67423522,-11.321338
1.444,-10.69015553,-11.353063
1.445,-10.70608367,-11.358385
1.446,-10.72201958,-11.38422
1.447,-10.73796323,-11.419297
1.448,-10.75391458,-11.377673
1.449,-10.76987356,-11.429911
1.45,-10.78584015,-11.426889
1.451,-10.80181428,-11.468216
1.452,-10.81779592,-11.477563
1.453,-10.83378501,-11.512448
1.454,-10.84978152,-11.536283
1.455,-10.86578539,-11.491992
1.456,-10.88179657,-11.552068
1.457,-10.89781503,-11.536982
1.458,-10.9138407,-11.571929
1.459,-10.92987355,-11.567014
1.46,-10.94591352,-11.593824
1.461,-10.96196056,-11.619967
1.462,-10.97801463,-11.636499
1.463,-10.99407568,-11.659568
1.464,-11.01014366,-11.639172
1.465,-11.02621852,-11.644726
1.466,-11.04230021,-11.712327
1.467,-11.05838867,-11.728187
1.468,-11.07448387,-11.713799
1.469,-11.09058575,-11.736621
1.47,-11.10669425,-11.781645
1.471,-11.12280934,-11.764651
1.472,-11.13893095,-11.816697
1.473,-11.15505903,-11.819661
1.474,-11.17119355,-11.814718
1.475,-11.18733443,-11.905941
1.476,-11.20348164,-11.837441
1.477,-11.21963511,-11.871081
1.478,-11.23579481,-11.889287
1.479,-11.25196067,-11.923943
1.48,-11.26813264,-11.965048
1.481,-11.28431067,-11.945713
1.482,-11.3004947,-11.958528
1.483,-11.31668469,-12.010787
1.484,-11.33288058,-12.01086
1.485,-11.34908231,-12.029763
1.486,-11.36528984,-12.021386
1.487,-11.3815031,-12.050069
1.488,-11.39772204,-12.058768
1.489,-11.41394661,-12.089931
1.49,-11.43017676,-12.141837
1.491,-11.44641242,-12.121955
1.492,-11.46265354,-12.073237
1.493,-11.47890007,-12.108455
1.494,-11.49515195,-12.180276
1.495,-11.51140912,-12.179444
1.496,-11.52767153,-12.15729
1.497,-11.54393912,-12.204156
1.498,-11.56021184,-12.223942
1.499,-11.57648962,-12.237251
1.5,-11.59277241,-12.290736
1.501,-11.60906015,-12.271034
1.502,-11.62535279,-12.280043
1.503,-11.64165027,-12.287289
1.504,-11.65795252,-12.315542
1.505,-11.67425949,-12.329127
1.506,-11.69057112,-12.343792
1.507,-11.70688735,-12.377235
1.508,-11.72320812,-12.387214
1.509,-11.73953338,-12.391797
1.51,-11.75586306,-12.409807
1.511,-11.7721971,-12.410968
1.512,-11.78853544,-12.460752
1.513,-11.80487803,-12.458718
1.514,-11.82122479,-12.418533
1.515,-11.83757568,-12.462043
1.516,-11.85393062,-12.494518
1.517,-11.87028956,-12.527903
1.518,-11.88665244,-12.561474
1.519,-11.90301919,-12.539399
1.52,-11.91938975,-12.579995
1.521,-11.93576406,-12.58065
1.522,-11.95214205,-12.614362
1.523,-11.96852366,-12.671115
1.524,-11.98490884,-12.589496
1.525,-12.00129751,-12.641549
1.526,-12.01768961,-12.666637
1.527,-12.03408508,-12.685904
1.528,-12.05048385,-12.706737
1.529,-12.06688586,-12.738117
1.53,-12.08329104,-12.695513
1.531,-12.09969933,-12.768392
1.532,-12.11611067,-12.752847
1.533,-12.13252498,-12.781412
1.534,-12.1489422,-12.793292
1.535,-12.16536227,-12.831599
1.536,-12.18178512,-12.838235
1.537,-12.19821068,-12.827206
1.538,-12.21463889,-12.874715
1.539,-12.23106967,-12.848628
1.54,-12.24750296,-12.93069
1.541,-12.2639387,-12.91715
1.542,-12.28037681,-12.928786
1.543,-12.29681722,-12.91717
1.544,-12.31325987,-12.973206
1.545,-12.3297047,-12.970862
1.546,-12.34615162,-12.993439
1.547,-12.36260057,-12.969658
1.548,-12.37905148,-13.039575
1.549,-12.39550428,-13.02597
1.55,-12.41195891,-13.035583
1.551,-12.42841528,-13.04416
1.552,-12.44487333,-13.073255
1.553,-12.46133299,-13.139518
1.554,-12.47779419,-13.129869
1.555,-12.49425685,-13.16964
1.556,-12.5107209,-13.14563
1.557,-12.52718628,-13.172599
1.558,-12.5436529,-13.160018
1.559,-12.5601207,-13.18559
1.56,-12.5765896,-13.19287
1.561,-12.59305954,-13.244267
1.562,-12.60953042,-13.250212
1.563,-12.6260022,-13.253339
1.564,-12.64247477,-13.318594
1.565,-12.65894809,-13.304992
1.566,-12.67542206,-13.343348
1.567,-12.69189661,-13.345657
1.568,-12.70837168,-13.320832
1.569,-12.72484718,-13.355575
1.57,-12.74132303,-13.395209
1.571,-12.75779917,-13.405152
1.572,-12.77427551,-13.459109
1.573,-12.79075198,-13.434507
1.574,-12.8072285,-13.461874
1.575,-12.823705,-13.507045
1.576,-12.84018139,-13.435267
1.577,-12.8566576,-13.493662
1.578,-12.87313355,-13.492221
1.579,-12.88960917,-13.561034
1.58,-12.90608436,-13.545473
1.581,-12.92255907,-13.579409
1.582,-12.93903319,-13.59425
1.583,-12.95550667,-13.607595
1.584,-12.97197941,-13.607705
1.585,-12.98845133,-13.606967
1.586,-13.00492236,-13.673327
1.587,-13.02139242,-13.699397
1.588,-13.03786141,-13.696319
1.589,-13.05432927,-13.710402
1.59,-13.07079592,-13.744163
1.591,-13.08726125,-13.713942
1.592,-13.10372521,-13.751415
1.593,-13.1201877,-13.807473
1.594,-13.13664864,-13.779407
1.595,-13.15310795,-13.829671
1.596,-13.16956554,-13.829893
1.597,-13.18602133,-13.855671
1.598,-13.20247524,-13.840204
1.599,-13.21892719,-13.865446
1.6,-13.23537708,-13.853086
1.601,-13.25182483,-13.931548
1.602,-13.26827036,-13.947707
1.603,-13.28471358,-13.971707
1.604,-13.30115441,-13.920643
1.605,-13.31759276,-13.975754
1.606,-13.33402854,-13.995649
1.607,-13.35046167,-14.012055
1.608,-13.36689206,-14.067936
1.609,-13.38331963,-14.045074
1.61,-13.39974427,-14.064479
1.611,-13.41616592,-14.117452
1.612,-13.43258447,-14.114865
1.613,-13.44899984,-14.140626
1.614,-13.46541195,-14.120604
1.615,-13.4818207,-14.151866
1.616,-13.49822599,-14.213326
1.617,-13.51462776,-14.245957
1.618,-13.53102589,-14.201437
1.619,-13.54742031,-14.209897
1.62,-13.56381092,-14.276167
1.621,-13.58019763,-14.279654
1.622,-13.59658035,-14.285314
1.623,-13.61295899,-14.303731
1.624,-13.62933345,-14.328069
1.625,-13.64570364,-14.363974
1.626,-13.66206948,-14.331123
1.627,-13.67843087,-14.381212
1.628,-13.69478771,-14.354504
1.629,-13.71113991,-14.408153
1.63,-13.72748738,-14.419715
1.631,-13.74383002,-14.467221
1.632,-13.76016774,-14.459266
1.633,-13.77650045,-14.471244
1.634,-13.79282804,-14.508896
1.635,-13.80915043,-14.545409
1.636,-13.82546752,-14.540765
1.637,-13.84177921,-14.565272
1.638,-13.85808541,-14.557487
1.639,-13.87438601,-14.594814
1.64,-13.89068093,-14.647287
1.641,-13.90697006,-14.596382
1.642,-13.92325331,-14.65004
1.643,-13.93953058,-14.692892
1.644,-13.95580178,-14.676045
1.645,-13.97206679,-14.688208
1.646,-13.98832553,-14.754426
1.647,-14.0045779,-14.754052
1.648,-14.02082379,-14.789777
1.649,-14.03706311,-14.753414
1.65,-14.05329575,-14.817161
1.651,-14.06952162,-14.807099
1.652,-14.08574062,-14.870358
1.653,-14.10195264,-14.819476
1.654,-14.11815758,-14.83604
1.655,-14.13435534,-14.783086
1.656,-14.15054582,-14.926551
1.657,-14.16672892,-14.893528
1.658,-14.18290454,-14.951669
1.659,-14.19907256,-14.910401
1.66,-14.2152329,-14.991603
1.661,-14.23138544,-14.99602
1.662,-14.24753008,-15.02382
1.663,-14.26366672,-15.027742
1.664,-14.27979525,-15.053377
1.665,-14.29591557,-15.027705
1.666,-14.31202758,-15.025383
1.667,-14.32813116,-15.077482
1.668,-14.34422621,-15.054398
1.669,-14.36031263,-15.085032
1.67,-14.37639031,-15.149901
1.671,-14.39245915,-15.152016
1.672,-14.40851903,-15.150714
1.673,-14.42456985,-15.196611
1.674,-14.4406115,-15.142273
1.675,-14.45664387,-15.207104
1.676,-14.47266687,-15.209911
1.677,-14.48868036,-15.243641
1.678,-14.50468426,-15.267732
1.679,-14.52067845,-15.294482
1.68,-14.53666282,-15.322604
1.681,-14.55263726,-15.39053
1.682,-14.56860166,-15.345804
1.683,-14.58455591,-15.381245
1.684,-14.6004999,-15.371798
1.685,-14.61643352,-15.438361
1.686,-14.63235665,-15.422805
1.687,-14.6482692,-15.413687
1.688,-14.66417104,-15.459741
1.689,-14.68006206,-15.443984
1.69,-14.69594215,-15.488144
1.691,-14.7118112,-15.511911
1.692,-14.72766909,-15.493345
1.693,-14.74351572,-15.524238
1.694,-14.75935096,-15.545617
1.695,-14.77517471,-15.573446
1.696,-14.79098684,-15.596765
1.697,-14.80678726,-15.556035
1.698,-14.82257583,-15.629098
1.699,-14.83835245,-15.614293
1.7,-14.85411699,-15.671301
1.701,-14.86986935,-15.672536
1.702,-14.88560941,-15.698412
1.703,-14.90133706,-15.674411
1.704,-14.91705217,-15.748487
1.705,-14.93275462,-15.756221
1.706,-14.94844431,-15.757792
1.707,-14.96412111,-15.769469
1.708,-14.97978491,-15.811101
1.709,-14.99543559,-15.825617
1.71,-15.01107303,-15.806326
1.711,-15.02669711,-15.850913
1.712,-15.04230771,-15.862246
1.713,-15.05790472,-15.875421
1.714,-15.07348801,-15.885572
1.715,-15.08905747,-15.935317
1.716,-15.10461297,-15.923592
1.717,-15.12015439,-15.974182
1.718,-15.13568162,-15.997664
1.719,-15.15119454,-15.990513
1.72,-15.16669301,-16.005722
1.721,-15.18217693,-16.023924
1.722,-15.19764616,-16.073193
1.723,-15.21310059,-16.069624
1.724,-15.2285401,-16.10076
1.725,-15.24396456,-16.074602
1.726,-15.25937385,-16.167236
1.727,-15.27476785,-16.131407
1.728,-15.29014643,-16.14724
1.729,-15.30550947,-16.220882
1.73,-15.32085685,-16.149014
1.731,-15.33618844,-16.158834
1.732,-15.35150412,-16.220249
1.733,-15.36680376,-16.18918
1.734,-15.38208724,-16.256475
1.735,-15.39735443,-16.331593
1.736,-15.41260521,-16.297573
1.737,-15.42783946,-16.34479
1.738,-15.44305704,-16.333578
1.739,-15.45825784,-16.34482
1.74,-15.47344171,-16.361477
1.741,-15.48860855,-16.334547
1.742,-15.50375822,-16.392439
1.743,-15.51889059,-16.459888
1.744,-15.53400553,-16.391651
1.745,-15.54910293,-16.407328
1.746,-15.56418265,-16.465828
1.747,-15.57924456,-16.501444
1.748,-15.59428854,-16.487837
1.749,-15.60931445,-16.485264
1.75,-15.62432217,-16.54586
1.751,-15.63931157,-16.613708
1.752,-15.65428252,-16.608383
1.753,-15.66923489,-16.60659
1.754,-15.68416855,-16.645639
1.755,-15.69908338,-16.619627
1.756,-15.71397923,-16.687387
1.757,-15.72885598,-16.67367
1.758,-15.7437135,-16.679008
1.759,-15.75855167,-16.674688
1.76,-15.77337034,-16.674814
1.761,-15.78816939,-16.744013
1.762,-15.80294868,-16.741085
1.763,-15.81770809,-16.73756
1.764,-15.83244748,-16.798931
1.765,-15.84716672,-16.831547
1.766,-15.86186568,-16.845097
1.767,-15.87654422,-16.820324
1.768,-15.89120222,-16.813
1.769,-15.90583954,-16.865541
1.77,-15.92045604,-16.964163
1.771,-15.9350516,-16.902821
1.772,-15.94962608,-16.960291
1.773,-15.96417935,-16.88903
1.774,-15.97871128,-16.928694
1.775,-15.99322172,-16.965626
1.776,-16.00771055,-17.00139
1.777,-16.02217763,-16.991474
1.778,-16.03662283,-17.098215
1.779,-16.05104601,-17.076357
1.78,-16.06544704,-17.081827
1.781,-16.07982578,-17.109932
1.782,-16.0941821,-17.117826
1.783,-16.10851586,-17.140108
1.784,-16.12282693,-17.202862
1.785,-16.13711518,-17.196161
1.786,-16.15138045,-17.197929
1.787,-16.16562263,-17.182796
1.788,-16.17984158,-17.219753
1.789,-16.19403715,-17.271685
1.79,-16.20820922,-17.269375
1.791,-16.22235764,-17.272791
1.792,-16.23648228,-17.379654
1.793,-16.250583,-17.316133
1.794,-16.26465967,-17.362341
1.795,-16.27871215,-17.408285
1.796,-16.2927403,-17.390089
1.797,-16.30674399,-17.44631
1.798,-16.32072307,-17.424105
1.799,-16.33467742,-17.426779
1.8,-16.34860688,-17.458916
1.801,-16.36251133,-17.484325
1.802,-16.37639063,-17.485973
