!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:04:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.37097952,-146.52954,-32.118427,81.693237
1001000000,-0.35698217,-146.51471,-31.926165,83.611336
1002000000,-0.36924848,-147.11882,-31.83791,80.939781
1003000000,-0.37622115,-147.10779,-31.88467,83.07476
1004000000,-0.36079729,-146.91339,-31.933584,80.490448
1005000000,-0.37140995,-147.26361,-31.860331,82.980385
1006000000,-0.34399489,-147.38629,-31.919315,82.785103
1007000000,-0.33919385,-147.40349,-31.576456,84.217331
1008000000,-0.33949146,-147.65355,-31.451143,83.573051
1009000000,-0.36235371,-147.86076,-31.527075,83.936127
1010000000,-0.34130692,-147.95657,-31.507477,83.728889
1011000000,-0.3414515,-147.92491,-31.374937,83.607643
1012000000,-0.34800845,-148.25595,-31.336508,84.682632
1013000000,-0.36069047,-148.45052,-31.090828,84.994354
1014000000,-0.35058039,-148.36057,-30.957613,84.792114
1015000000,-0.34653881,-148.60457,-31.251093,84.647339
1016000000,-0.35699603,-148.70729,-31.244659,86.281563
1017000000,-0.38948655,-148.91101,-30.687229,85.734779
1018000000,-0.36430162,-149.20009,-30.875977,86.174927
1019000000,-0.35970169,-148.99146,-30.600719,85.980804
1020000000,-0.3930124,-149.46236,-30.898611,84.707512
1021000000,-0.3474068,-149.52257,-30.651159,85.139725
1022000000,-0.3914896,-149.71159,-30.589855,85.874901
1023000000,-0.36602643,-149.79504,-30.506401,85.381287
1024000000,-0.34858263,-149.95409,-30.421202,84.872673
1025000000,-0.37593371,-150.21094,-30.240931,84.753464
1026000000,-0.35222101,-150.25978,-30.146341,85.530296
1027000000,-0.37155983,-150.57697,-30.181215,85.934837
1028000000,-0.3623338,-150.52702,-30.09692,86.526505
1029000000,-0.37995172,-150.57784,-30.265579,85.625092
1030000000,-0.365338,-151.03096,-29.918348,85.423523
1031000000,-0.36828947,-151.15622,-29.853882,84.790092
1032000000,-0.3372145,-151.30374,-29.814053,86.175514
1033000000,-0.37374881,-151.23859,-29.778965,86.283073
1034000000,-0.36662957,-151.43439,-29.781778,85.384399
1035000000,-0.37329769,-151.74788,-29.750156,85.703712
1036000000,-0.30878747,-151.8299,-29.412357,86.296204
1037000000,-0.36712074,-151.88402,-29.624899,85.194168
1038000000,-0.35142991,-152.31439,-29.321444,86.406731
1039000000,-0.36316615,-152.16428,-29.475887,86.18676
1040000000,-0.35134009,-152.25436,-29.510916,86.043602
1041000000,-0.38102353,-152.47293,-29.368555,86.117943
1042000000,-0.38270709,-152.57256,-29.399643,85.493462
1043000000,-0.37930408,-152.72083,-29.403,85.289963
1044000000,-0.35839501,-152.94353,-29.197283,86.936066
1045000000,-0.37587965,-153.03896,-29.328527,86.382568
1046000000,-0.38968465,-153.26553,-29.093262,86.665085
1047000000,-0.36684504,-153.43846,-28.953426,85.86319
1048000000,-0.36955285,-153.75237,-28.927372,86.283852
1049000000,-0.3648296,-153.77403,-28.971102,85.685799
1050000000,-0.38011569,-153.79967,-28.942455,85.763443
1051000000,-0.37211823,-153.84317,-28.885057,86.411186
1052000000,-0.35873029,-154.17795,-28.668053,84.55117
1053000000,-0.37264183,-154.25595,-28.742268,85.743034
1054000000,-0.38608944,-154.23874,-28.687229,85.948723
1055000000,-0.35595593,-154.50587,-28.525808,85.723122
1056000000,-0.37947431,-154.60561,-28.492983,87.2323
1057000000,-0.37687418,-154.80876,-28.623367,85.621193
1058000000,-0.35758054,-155.06528,-28.487425,86.751877
1059000000,-0.38672,-155.08823,-28.392071,86.515564
1060000000,-0.36067721,-155.35175,-28.397772,86.161194
1061000000,-0.3375541,-155.46027,-28.178782,86.859657
1062000000,-0.37976009,-155.52074,-28.231403,86.018341
1063000000,-0.3595823,-155.74599,-28.085617,86.006371
1064000000,-0.37489876,-155.81064,-28.206312,85.647919
1065000000,-0.3751615,-156.09412,-28.051367,85.511139
1066000000,-0.38790825,-156.01004,-27.966017,85.992256
1067000000,-0.37588605,-156.27058,-27.868877,85.834183
1068000000,-0.36968136,-156.47293,-27.883841,85.64814
1069000000,-0.39532495,-156.70953,-27.879709,85.734062
1070000000,-0.37078008,-156.71497,-27.774616,86.213379
1071000000,-0.39077783,-157.0498,-27.723148,85.414299
1072000000,-0.40932763,-157.1474,-27.737116,85.041451
1073000000,-0.3950702,-157.10716,-27.650263,85.885513
1074000000,-0.38973242,-157.23064,-27.694773,85.161133
1075000000,-0.41577393,-157.33231,-27.707178,85.53376
1076000000,-0.39366746,-157.62335,-27.63275,85.452431
1077000000,-0.39683792,-157.8902,-27.457375,85.522018
1078000000,-0.39965943,-157.87476,-27.408735,84.775337
1079000000,-0.38364598,-158.14049,-27.33773,84.942001
1080000000,-0.40774038,-158.24127,-27.32967,85.158356
1081000000,-0.39431733,-158.39528,-27.430555,85.203857
1082000000,-0.39150068,-158.47331,-27.31975,85.581757
1083000000,-0.38785896,-158.55791,-27.158197,84.719704
1084000000,-0.39045957,-158.72873,-27.146196,85.368149
1085000000,-0.38528278,-158.87547,-27.086649,85.297363
1086000000,-0.37275299,-159.05981,-26.972162,84.854858
1087000000,-0.39964977,-159.17079,-27.005148,84.640297
1088000000,-0.36325353,-159.37869,-26.990692,84.59726
1089000000,-0.38735083,-159.37343,-27.043333,84.708534
1090000000,-0.3830435,-159.59146,-26.898157,85.226234
1091000000,-0.38296452,-159.62935,-26.920946,84.819
1092000000,-0.37428406,-159.97893,-26.881691,84.799759
1093000000,-0.37182423,-160.20193,-26.759775,84.290802
1094000000,-0.37319437,-159.9725,-26.744883,85.054634
1095000000,-0.3977854,-160.2458,-26.920979,84.728706
1096000000,-0.36584046,-160.55783,-26.742292,84.453331
1097000000,-0.38904664,-160.55183,-26.681925,84.29261
1098000000,-0.38947091,-160.97371,-26.649311,83.865776
1099000000,-0.35985461,-160.90601,-26.582588,84.176979
1100000000,-0.39263931,-161.07645,-26.609215,84.143188
1101000000,-0.39429814,-161.09293,-26.587233,84.264481
1102000000,-0.40340215,-161.44933,-26.454395,83.491951
1103000000,-0.39264455,-161.69806,-26.407228,83.984528
1104000000,-0.39022779,-161.58759,-26.425264,84.235367
1105000000,-0.37668034,-161.99532,-26.312077,83.591766
1106000000,-0.41474998,-161.76712,-26.410694,83.706161
1107000000,-0.40777636,-161.92838,-26.411774,83.969154
1108000000,-0.3933515,-162.37231,-26.295568,83.73735
1109000000,-0.39215839,-162.47256,-26.244028,83.290207
1110000000,-0.40039098,-162.5881,-26.270138,83.320381
1111000000,-0.40992308,-162.72893,-26.20055,82.913719
1112000000,-0.39950311,-162.82774,-26.13764,83.287918
1113000000,-0.38749409,-162.93748,-26.054098,83.232773
1114000000,-0.38670635,-163.25165,-26.049398,82.965332
1115000000,-0.38841686,-163.30341,-26.050701,83.444832
1116000000,-0.39387646,-163.30223,-25.990217,83.114655
1117000000,-0.36403397,-163.52463,-25.9464,83.034348
1118000000,-0.38406664,-163.70827,-25.923594,82.581764
1119000000,-0.39660269,-163.7925,-25.911217,82.27948
1120000000,-0.41968042,-164.08437,-25.841444,82.318336
1121000000,-0.42063308,-164.17166,-25.848801,82.489105
1122000000,-0.40239254,-164.14101,-25.842924,82.486778
1123000000,-0.39417064,-164.34618,-25.829218,82.147034
1124000000,-0.39792091,-164.47798,-25.795929,82.435875
1125000000,-0.37962663,-164.6152,-25.69832,82.360344
1126000000,-0.37991655,-164.75862,-25.706179,82.179497
1127000000,-0.3839215,-164.97903,-25.619419,81.836708
1128000000,-0.39101484,-165.11697,-25.629515,81.543327
