!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:07:10
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.46237528,168.73135,-12.865985,-103.94617
1001000000,-0.44884375,168.60689,-12.86783,-104.03031
1002000000,-0.48486748,168.04295,-12.916996,-104.48148
1003000000,-0.48262811,168.05247,-12.906212,-104.4676
1004000000,-0.4946155,167.95921,-12.950729,-104.6907
1005000000,-0.4820554,167.51794,-12.933575,-104.98055
1006000000,-0.47427711,167.76312,-12.936092,-104.84606
1007000000,-0.45182109,167.48114,-12.931374,-105.14873
1008000000,-0.46657744,167.23227,-12.946807,-105.35598
1009000000,-0.45667315,166.94009,-12.938406,-105.63286
1010000000,-0.4801389,166.90831,-12.977861,-105.6182
1011000000,-0.46115574,166.73137,-12.97164,-105.94891
1012000000,-0.45156443,166.43539,-12.9854,-106.00954
1013000000,-0.47145277,166.22626,-13.000786,-106.39307
1014000000,-0.46776304,166.14035,-13.01144,-106.30116
1015000000,-0.45144618,166.01001,-13.002553,-106.54247
1016000000,-0.45302287,165.8627,-13.00966,-106.66016
1017000000,-0.47268572,165.62221,-13.013355,-106.83115
1018000000,-0.46665806,165.423,-13.035316,-106.84332
1019000000,-0.45574734,165.17685,-13.028376,-107.23718
1020000000,-0.4923113,165.0014,-13.088234,-107.42645
1021000000,-0.44956222,164.8042,-13.078742,-107.6116
1022000000,-0.46020114,164.58765,-13.062655,-107.84158
1023000000,-0.46180388,164.56517,-13.095719,-107.83695
1024000000,-0.45706806,164.26402,-13.127143,-108.22935
1025000000,-0.46666598,163.7023,-13.147282,-108.74392
1026000000,-0.46093914,163.82036,-13.113554,-108.72693
1027000000,-0.46930742,163.50774,-13.156607,-108.81004
1028000000,-0.42748371,163.49417,-13.133552,-108.93446
1029000000,-0.46683073,163.30516,-13.187859,-108.95164
1030000000,-0.46316728,162.81804,-13.189753,-109.50349
1031000000,-0.46250871,162.89836,-13.227748,-109.544
1032000000,-0.42858702,162.52168,-13.200311,-109.74904
1033000000,-0.44729283,162.50899,-13.21551,-109.84863
1034000000,-0.43965903,162.31522,-13.215464,-110.18369
1035000000,-0.45172364,162.00606,-13.255188,-110.25588
1036000000,-0.4555192,161.82922,-13.268487,-110.46638
1037000000,-0.44828936,161.63226,-13.285467,-110.57482
1038000000,-0.44715926,161.39551,-13.275633,-110.69025
1039000000,-0.45115969,161.32147,-13.30574,-110.85423
1040000000,-0.42733538,161.19731,-13.315113,-111.07541
1041000000,-0.47259861,161.02631,-13.329858,-111.01595
1042000000,-0.47535175,160.86726,-13.370962,-111.2178
1043000000,-0.46787575,160.74043,-13.395807,-111.57557
1044000000,-0.41997692,160.3493,-13.341039,-111.86079
1045000000,-0.45432088,160.23848,-13.405772,-111.92018
1046000000,-0.45673409,160.14314,-13.369314,-111.94341
1047000000,-0.42899853,159.75783,-13.406744,-112.45959
1048000000,-0.42838153,159.64638,-13.393308,-112.4907
1049000000,-0.43672287,159.51466,-13.433027,-112.67207
1050000000,-0.46025884,159.30959,-13.49015,-112.8983
1051000000,-0.44356021,159.12157,-13.473254,-113.07179
1052000000,-0.44803938,158.7119,-13.475572,-113.67647
1053000000,-0.4506959,158.77431,-13.543168,-113.35022
1054000000,-0.44558373,158.54613,-13.53002,-113.58767
1055000000,-0.42538157,158.31346,-13.515677,-114.00607
1056000000,-0.44205794,158.2251,-13.496142,-113.71249
1057000000,-0.45109755,158.03378,-13.572662,-113.96646
1058000000,-0.46016693,157.76117,-13.581263,-114.18402
