!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 17:40:56
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.25071761,-142.91458,-20.531296,-67.355476
1001000000,-0.23762962,-142.80733,-20.603701,-67.500404
1002000000,-0.27680838,-143.3942,-20.585121,-66.976074
1003000000,-0.26601204,-143.37479,-20.584486,-67.559219
1004000000,-0.27567479,-143.45934,-20.484203,-66.794968
1005000000,-0.25665134,-143.63773,-20.552757,-67.628456
1006000000,-0.24130434,-143.52499,-20.479034,-67.451927
1007000000,-0.23380397,-143.67848,-20.56406,-67.361809
1008000000,-0.24977413,-143.8791,-20.560123,-67.133827
1009000000,-0.25545713,-144.15085,-20.547728,-67.460007
1010000000,-0.25877017,-144.20584,-20.527699,-67.398933
1011000000,-0.27977037,-144.35808,-20.54347,-67.28923
1012000000,-0.24096973,-144.56892,-20.577688,-67.50901
1013000000,-0.24758798,-144.75667,-20.607122,-67.681305
1014000000,-0.25261974,-144.76082,-20.609518,-67.074692
1015000000,-0.260721,-144.99466,-20.527464,-67.604309
1016000000,-0.25323528,-145.00984,-20.546101,-68.078552
1017000000,-0.25960872,-145.20729,-20.674953,-67.392899
1018000000,-0.26454991,-145.36745,-20.582874,-67.612541
1019000000,-0.25482705,-145.45132,-20.651649,-67.152473
1020000000,-0.27964869,-145.5215,-20.546635,-67.240715
1021000000,-0.26777428,-145.69171,-20.619318,-67.04882
1022000000,-0.27406415,-145.9901,-20.60718,-67.454895
1023000000,-0.28008929,-146.04153,-20.598953,-67.168655
1024000000,-0.26028463,-146.08464,-20.581217,-66.875328
1025000000,-0.2506085,-146.42729,-20.63623,-66.990715
1026000000,-0.25582001,-146.41919,-20.648602,-66.930222
1027000000,-0.26781201,-146.81041,-20.650492,-67.392097
1028000000,-0.23537786,-146.70177,-20.620211,-67.339249
1029000000,-0.28843784,-146.82254,-20.59572,-66.858116
1030000000,-0.28033307,-147.19258,-20.655792,-67.151146
1031000000,-0.2627044,-147.27916,-20.66161,-66.852409
1032000000,-0.25031027,-147.53694,-20.659191,-67.122345
1033000000,-0.26012984,-147.42345,-20.667149,-66.963928
1034000000,-0.24203968,-147.57877,-20.618319,-67.05616
1035000000,-0.25916082,-147.81749,-20.635731,-67.027153
1036000000,-0.23231614,-147.79504,-20.681576,-66.744148
1037000000,-0.27955171,-148.28319,-20.642658,-66.613289
1038000000,-0.25707272,-148.37154,-20.726326,-66.711388
1039000000,-0.266651,-148.34067,-20.658747,-66.607445
1040000000,-0.26279297,-148.37999,-20.634323,-66.85601
1041000000,-0.27912304,-148.629,-20.666655,-66.53981
1042000000,-0.2921648,-148.68756,-20.61902,-66.375679
1043000000,-0.29050267,-148.74226,-20.634832,-66.599319
1044000000,-0.2368183,-149.11858,-20.67137,-66.999016
1045000000,-0.26002708,-149.40236,-20.599655,-67.067604
1046000000,-0.28258544,-149.34991,-20.662104,-66.719048
1047000000,-0.26008669,-149.59462,-20.68552,-66.484818
1048000000,-0.27981001,-149.67731,-20.697882,-66.732277
1049000000,-0.25041544,-149.82845,-20.621742,-66.647972
1050000000,-0.27299255,-149.95914,-20.664454,-66.380646
1051000000,-0.27428296,-149.99001,-20.650902,-66.457375
1052000000,-0.26899835,-150.31279,-20.63451,-65.950531
1053000000,-0.26134029,-150.3223,-20.629539,-66.190262
1054000000,-0.27093253,-150.53615,-20.66794,-66.22596
1055000000,-0.25479633,-150.61349,-20.688341,-66.188751
1056000000,-0.26163194,-150.64546,-20.683588,-66.271332
1057000000,-0.26961142,-150.83089,-20.560091,-66.001274
1058000000,-0.26511875,-151.03532,-20.616283,-66.47403
1059000000,-0.28630385,-151.34479,-20.692118,-66.355789
1060000000,-0.24153584,-151.32283,-20.663317,-66.164268
1061000000,-0.23506829,-151.41652,-20.677792,-66.216652
1062000000,-0.2857931,-151.64954,-20.657389,-65.896683
1063000000,-0.2676467,-151.85783,-20.705322,-65.914131
1064000000,-0.24786858,-151.94482,-20.629339,-65.628357
1065000000,-0.25421354,-152.02127,-20.648245,-65.707123
1066000000,-0.25465009,-152.11929,-20.691805,-65.495651
1067000000,-0.27389255,-152.26132,-20.717552,-65.450493
1068000000,-0.23947731,-152.4987,-20.673706,-65.516319
1069000000,-0.27901205,-152.71172,-20.673532,-65.456314
1070000000,-0.26043904,-152.82578,-20.719259,-65.656219
1071000000,-0.28700534,-153.01039,-20.656178,-65.160027
1072000000,-0.30612269,-153.10812,-20.679604,-65.339348
1073000000,-0.27964234,-153.31384,-20.680288,-65.539268
1074000000,-0.27920267,-153.23041,-20.63661,-65.170914
1075000000,-0.29867607,-153.34534,-20.662981,-65.44529
1076000000,-0.28249982,-153.53098,-20.677486,-65.174103
1077000000,-0.25009939,-153.74438,-20.708084,-65.221252
1078000000,-0.28004631,-153.83165,-20.680845,-64.776489
1079000000,-0.27939996,-154.06456,-20.686409,-64.936104
1080000000,-0.26471779,-154.30881,-20.686707,-65.101997
1081000000,-0.26784655,-154.39047,-20.631884,-65.145271
1082000000,-0.27618873,-154.67834,-20.684978,-65.272659
1083000000,-0.24741615,-154.474,-20.700718,-64.693588
1084000000,-0.26358721,-154.68991,-20.711821,-65.181595
1085000000,-0.26303983,-154.93098,-20.745512,-64.854248
1086000000,-0.26601651,-155.16338,-20.736633,-64.491928
1087000000,-0.29780132,-155.09361,-20.711012,-64.581924
1088000000,-0.27894935,-155.30217,-20.678654,-64.614227
1089000000,-0.25539061,-155.41205,-20.683016,-64.51178
1090000000,-0.26134911,-155.68681,-20.739145,-64.770409
1091000000,-0.24511883,-155.88446,-20.696983,-64.581116
1092000000,-0.28665069,-155.99127,-20.740921,-64.701096
1093000000,-0.27297631,-156.24059,-20.703094,-64.497383
1094000000,-0.2805624,-156.17703,-20.742317,-64.478615
1095000000,-0.2896384,-156.27917,-20.680065,-64.794334
1096000000,-0.27069613,-156.52708,-20.713751,-64.256348
1097000000,-0.26963595,-156.59692,-20.701431,-64.348434
1098000000,-0.28805119,-156.92639,-20.688919,-64.230011
1099000000,-0.25524572,-156.89268,-20.685534,-64.062157
1100000000,-0.27948129,-156.99211,-20.71282,-64.177826
