!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 14:34:09
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.31101388,171.31697,-17.50753,105.18525
1001000000,-0.32762119,171.0611,-17.486362,105.05051
1002000000,-0.29451165,170.67542,-17.442707,104.5563
1003000000,-0.32482952,170.79597,-17.453968,104.63148
1004000000,-0.33894169,170.32974,-17.425426,104.15411
1005000000,-0.33274415,170.25171,-17.414045,104.07327
1006000000,-0.30749729,170.108,-17.337147,103.84727
1007000000,-0.32299972,169.87834,-17.340973,103.61515
1008000000,-0.32523492,169.65312,-17.326054,103.45507
1009000000,-0.353618,169.51172,-17.329178,103.26448
1010000000,-0.30810839,169.21712,-17.276741,102.97996
1011000000,-0.33448339,169.06873,-17.252821,102.65122
1012000000,-0.307154,168.96889,-17.200451,102.86673
1013000000,-0.34294212,168.87529,-17.198111,102.55175
1014000000,-0.36856958,168.64131,-17.205471,102.24647
1015000000,-0.32313365,168.38576,-17.146482,102.06904
1016000000,-0.29998612,168.18224,-17.095926,101.87788
1017000000,-0.3178167,168.14456,-17.071178,101.65526
1018000000,-0.30980927,167.86716,-17.058098,101.52174
1019000000,-0.34796134,167.58417,-17.047569,101.12006
1020000000,-0.31195328,167.49574,-17.006903,101.07054
1021000000,-0.34755409,167.35303,-17.028967,100.82324
1022000000,-0.32890114,166.91701,-16.972954,100.20126
1023000000,-0.33908397,166.71768,-16.943653,100.13828
1024000000,-0.35350466,166.74927,-16.928476,100.04609
1025000000,-0.33919737,166.5184,-16.917667,99.976257
1026000000,-0.33415464,166.28752,-16.877251,99.724037
1027000000,-0.33587721,166.14876,-16.855293,99.566193
1028000000,-0.3514311,166.00871,-16.876738,99.37941
1029000000,-0.33472535,165.84267,-16.815842,99.162079
1030000000,-0.36905915,165.62741,-16.827465,99.043785
1031000000,-0.31777343,165.30609,-16.73864,98.662682
1032000000,-0.35581157,165.27034,-16.75802,98.532616
1033000000,-0.35776219,164.92589,-16.762173,98.145607
1034000000,-0.32596642,164.84352,-16.675356,98.241463
1035000000,-0.3546083,164.62587,-16.695562,97.832909
1036000000,-0.33894664,164.5838,-16.669067,97.905693
1037000000,-0.37947026,164.35385,-16.674152,97.897652
1038000000,-0.33076161,164.2524,-16.603882,97.633911
1039000000,-0.35520443,163.80348,-16.606779,97.065994
1040000000,-0.33661366,163.79434,-16.57526,97.123039
1041000000,-0.35933852,163.62135,-16.615686,96.742485
1042000000,-0.37357223,163.18784,-16.577682,96.44735
1043000000,-0.35514808,163.17264,-16.576212,96.475723
1044000000,-0.35948265,163.04297,-16.550203,96.383186
1045000000,-0.34167001,162.52666,-16.501867,95.903114
