"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,2)) [deg]","ang_deg(S(3,3)) [deg]","ang_deg(S(4,4)) [deg]"
1,126.650155524012,99.6292578671051,126.223588733792,99.4552710732971
1.001,126.566803326532,99.4592804901214,126.141281123489,99.276078456994
1.002,126.48331696531,99.2894396718022,126.058843261177,99.0970001724144
1.003,126.399696029309,99.1197426604977,125.976274738289,98.9180447941208
1.004,126.315940106321,98.9501967352797,125.893575145091,98.7392209356704
1.005,126.232048782967,98.7808092052118,125.810744070685,98.5605372485203
1.006,126.1480216447,98.6115874086161,125.727781103001,98.3820024209234
1.007,126.063858275797,98.4425387123371,125.644685828805,98.2036251768196
1.008,125.979558259363,98.2736705110017,125.561457833689,98.0254142747167
1.009,125.895121177329,98.1049902262793,125.478096702075,97.84737850657
1.01,125.81054661045,97.9365053061374,125.394602017215,97.6695266966508
1.011,125.725834138305,97.768223224098,125.310973361184,97.4918677004153
1.012,125.640983339294,97.6001514784908,125.227210314887,97.3144104033653
1.013,125.55599379064,97.4322975917069,125.143312458052,97.1371637199072
1.014,125.470865068386,97.264669109454,125.059279369231,96.9601365922085
1.015,125.385596747395,97.0972736000062,124.975110625801,96.7833379890509
1.016,125.30018840135,96.9301186534621,124.890805803962,96.6067769046823
1.017,125.214639602751,96.7632118809968,124.806364478733,96.4304623576671
1.018,125.128949922916,96.59656091412,124.721786223959,96.2544033897379
1.019,125.04311893198,96.4301734039334,124.637070612301,96.0786090646453
1.02,124.957146198895,96.2640570203916,124.552217215244,95.903088467011
1.021,124.871031291426,96.0982194515652,124.46722560309,95.7278507011811
1.022,124.784773776158,95.9326684029073,124.382095344962,95.5529048900819
1.023,124.698373218486,95.7674115965223,124.2968260088,95.3782601740795
1.024,124.611829182622,95.6024567704411,124.211417161363,95.2039257098426
1.025,124.525141231591,95.4378116778976,124.125868368228,95.0299106692087
1.026,124.438308927231,95.2734840866117,124.040179193788,94.8562242380584
1.027,124.351331830193,95.109481778079,123.954349201256,94.6828756151916
1.028,124.264209499942,94.9458125468616,123.868377952658,94.5098740112116
1.029,124.176941494754,94.7824841998894,123.782265008841,94.3372286474186
1.03,124.08952737172,94.6195045557658,123.696009929465,94.1649487547063
1.031,124.00196668674,94.4568814440803,123.60961227301,93.9930435724705
1.032,123.914258994531,94.2946227047279,123.523071596769,93.8215223475256
1.033,123.826403848617,94.1327361872379,123.436387456854,93.6503943330299
1.034,123.738400801337,93.9712297501083,123.349559408193,93.4796687874221
1.035,123.650249403843,93.8101112601509,123.26258700453,93.3093549733686
1.036,123.561949206098,93.6493885918435,123.175469798427,93.1394621567215
