!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 29, 2016 12:03:07
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
1827000000,2.7903767,-80.812096
1828000000,2.5100405,-80.863586
1829000000,2.8749492,-80.623573
1830000000,2.7123089,-80.273407
1831000000,2.8033676,-80.027077
1832000000,2.4974875,-79.94381
1833000000,2.3770177,-79.380486
1834000000,2.516222,-79.470261
1835000000,2.6387353,-79.161736
1836000000,2.8653047,-79.099991
1837000000,2.4707534,-78.292542
1838000000,2.8139212,-78.520004
1839000000,2.4682839,-78.112465
1840000000,2.6618264,-77.974854
1841000000,2.5152836,-77.912117
1842000000,2.6171858,-77.450195
1843000000,2.6263189,-77.182831
1844000000,2.5182405,-77.187096
1845000000,2.2832015,-76.84333
1846000000,2.4999039,-76.672363
1847000000,2.5222387,-76.275421
1848000000,2.4159129,-75.937347
1849000000,2.3994474,-75.637924
1850000000,2.2627778,-75.446838
1851000000,2.3305364,-75.333061
1852000000,2.439168,-75.153061
1853000000,2.5237529,-75.024071
1854000000,2.4992657,-74.790413
1855000000,2.5049279,-74.361191
1856000000,2.2954042,-74.192253
1857000000,2.5503681,-73.941422
1858000000,2.4999993,-73.796341
1859000000,2.4492745,-73.655342
1860000000,2.1701202,-73.364792
1861000000,2.4222145,-73.016495
1862000000,2.1328385,-72.970757
1863000000,2.1370039,-72.787575
1864000000,2.4619451,-72.516998
1865000000,2.4107895,-72.370926
1866000000,2.2951305,-72.155235
1867000000,2.1779864,-71.782501
1868000000,2.1240916,-71.814362
1869000000,2.4048946,-71.591095
1870000000,2.4905736,-71.293137
1871000000,2.3929021,-71.124527
1872000000,2.2565789,-70.968163
1873000000,2.3277254,-70.562019
1874000000,2.2690361,-70.409157
1875000000,2.3251731,-70.238419
1876000000,2.2344375,-70.207939
1877000000,2.1775539,-69.825142
1878000000,2.2412765,-69.73214
1879000000,2.170337,-69.448624
1880000000,2.2363508,-69.062729
1881000000,2.1200321,-68.757339
1882000000,2.1260018,-68.775513
1883000000,2.2778852,-68.689224
1884000000,1.9478567,-68.469566
1885000000,2.1076598,-68.307892
1886000000,2.1556177,-67.992493
1887000000,2.1572921,-68.003189
1888000000,2.0881767,-67.644844
1889000000,2.3507683,-67.602791
1890000000,2.1339476,-67.344666
1891000000,2.078434,-67.279541
1892000000,2.1298013,-67.020454
1893000000,2.1173217,-66.703903
1894000000,2.0490718,-66.536072
1895000000,1.979467,-66.302696
1896000000,2.1160898,-66.258957
1897000000,2.2327793,-65.926971
1898000000,2.2875025,-66.060898
1899000000,2.2425869,-65.493408
1900000000,1.9013882,-65.500664
1901000000,2.0591679,-65.537476
1902000000,2.0623591,-65.19899
1903000000,2.0283034,-64.893242
1904000000,1.9653318,-64.745888
1905000000,2.1437466,-64.382332
1906000000,2.0721159,-64.353195
1907000000,1.9156586,-64.104378
1908000000,2.1296058,-64.088257
1909000000,2.1749475,-63.789482
1910000000,1.8929037,-63.455254
1911000000,1.9757022,-63.522156
1912000000,2.1144633,-63.047367
1913000000,2.0154619,-63.071579
1914000000,2.0353477,-63.005894
1915000000,2.046231,-62.617283
1916000000,1.9408556,-62.565388
1917000000,2.0145769,-62.37973
1918000000,1.9495072,-62.160789
1919000000,2.0281918,-62.216995
1920000000,1.9632721,-62.010269
1921000000,1.9616492,-61.611652
1922000000,1.7722093,-61.535179
1923000000,1.8147548,-61.567463
1924000000,1.8657953,-61.257626
1925000000,1.8167447,-60.920845
1926000000,2.0399873,-60.958256
1927000000,1.9312975,-60.590775
1928000000,1.8243074,-60.457428
1929000000,1.8542016,-60.415031
1930000000,1.794674,-60.001736
1931000000,1.8822702,-60.011906
1932000000,1.7815301,-59.750496
1933000000,1.900791,-59.732502
1934000000,1.797394,-59.689026
1935000000,1.8970907,-59.472752
1936000000,1.7992841,-59.21904
1937000000,1.9246473,-58.963932
1938000000,1.7176217,-58.83234
1939000000,1.9151092,-58.696167
1940000000,1.9457251,-58.735264
1941000000,1.8860834,-58.284317
1942000000,1.7667496,-58.192295
1943000000,1.869247,-58.026516
1944000000,1.757431,-57.888519
1945000000,1.4716161,-57.857746
1946000000,1.7505709,-57.724899
1947000000,1.8299509,-57.50951
1948000000,1.9282122,-57.505692
1949000000,1.7652683,-57.172363
1950000000,1.8795782,-56.917698
1951000000,1.8192418,-56.937771
1952000000,1.7091204,-56.840569
1953000000,1.697731,-56.67733
1954000000,1.7533712,-56.404877
1955000000,1.442438,-56.253265
1956000000,1.6378485,-56.026649
1957000000,1.7115586,-56.12598
1958000000,1.7186848,-55.928345
1959000000,1.6694883,-55.758213
1960000000,1.689491,-55.414627
1961000000,1.7926333,-55.499268
1962000000,1.5742263,-55.252708
1963000000,1.8607695,-55.34013
1964000000,1.719449,-54.937805
1965000000,1.571654,-54.914444
1966000000,1.6774665,-54.588806
1967000000,1.6662332,-54.37751
1968000000,1.8218577,-54.345249
1969000000,1.9186903,-54.185177
1970000000,1.6355644,-54.231895
1971000000,1.7754966,-54.073135
1972000000,1.6459531,-53.810799
1973000000,1.7532381,-53.55938
1974000000,1.664822,-53.611519
1975000000,1.8820289,-53.212757
1976000000,1.7360055,-53.210743
1977000000,1.7514311,-53.171551
1978000000,1.5338573,-52.755322
1979000000,1.3946488,-52.685528
1980000000,1.7026819,-52.783577
1981000000,1.6608564,-52.349495
1982000000,1.4762475,-52.447796
1983000000,1.4821513,-52.157921
1984000000,1.7550141,-52.109741
1985000000,1.605876,-51.865814
1986000000,1.6736259,-51.984119
1987000000,1.7016314,-51.864655
1988000000,1.5508628,-51.606895
1989000000,1.4733734,-51.40099
1990000000,1.7072909,-51.282097
1991000000,1.642851,-51.286488
1992000000,1.6913556,-50.987782
1993000000,1.7758691,-50.830502
1994000000,1.5762213,-50.743504
1995000000,1.5043949,-50.563251
1996000000,1.6545043,-50.582016
1997000000,1.605222,-50.488163
1998000000,1.4133155,-50.10836
1999000000,1.7239628,-50.177998
2000000000,1.5611987,-49.988728
2001000000,1.5735123,-49.866058
2002000000,1.7045696,-49.80619
2003000000,1.6573176,-49.637871
2004000000,1.6345078,-49.359535
2005000000,1.5337404,-49.39386
2006000000,1.5888731,-48.997223
2007000000,1.5224087,-48.921104
2008000000,1.7005229,-48.925365
2009000000,1.5877718,-48.715298
2010000000,1.7587714,-48.659267
2011000000,1.5244701,-48.45647
2012000000,1.8523767,-48.455288
2013000000,1.5726119,-48.164124
2014000000,1.6929159,-48.006451
2015000000,1.5142466,-48.044796
2016000000,1.4857198,-47.763912
2017000000,1.5758868,-47.791515
2018000000,1.575574,-47.702267
2019000000,1.6465769,-47.53421
2020000000,1.6594361,-47.359787
2021000000,1.5766495,-47.26104
2022000000,1.6731514,-47.024147
2023000000,1.7768266,-47.033237
2024000000,1.6626159,-46.896523
2025000000,1.6674092,-46.941994
2026000000,1.4605329,-46.613811
2027000000,1.5211999,-46.707157
2028000000,1.628387,-46.357986
2029000000,1.7099476,-46.283775
2030000000,1.775473,-46.230679
2031000000,1.5256549,-45.867809
2032000000,1.6444983,-46.082821
2033000000,1.4605833,-45.833481
2034000000,1.5567971,-45.749619
2035000000,1.4938476,-45.640152
2036000000,1.4697567,-45.520981
2037000000,1.5837485,-45.309113
2038000000,1.6690869,-45.268593
2039000000,1.7436117,-45.270199
2040000000,1.5211074,-45.102665
2041000000,1.6478088,-44.833927
2042000000,1.5923988,-44.725956
2043000000,1.5883316,-44.633175
2044000000,1.6665385,-44.474167
2045000000,1.4864485,-44.467888
2046000000,1.7795004,-44.360889
2047000000,1.5622075,-44.323654
2048000000,1.6622434,-43.988899
2049000000,1.5696222,-43.926029
2050000000,1.6117831,-43.880989
2051000000,1.6463168,-43.623169
2052000000,1.6748753,-43.672348
2053000000,1.7393579,-43.542809
2054000000,1.4118419,-43.360382
2055000000,1.7857741,-43.339764
2056000000,1.7401971,-43.321877
2057000000,1.678166,-43.119709
2058000000,1.5772562,-42.803486
2059000000,1.730291,-42.8699
2060000000,1.7471801,-42.734268
2061000000,1.8494142,-42.547817
2062000000,1.5637467,-42.600933
2063000000,1.5900424,-42.524494
2064000000,1.7309115,-42.404388
2065000000,1.5288128,-42.204933
2066000000,1.7444978,-41.91349
2067000000,1.5854157,-41.940845
2068000000,1.5928807,-42.026272
2069000000,1.5592718,-41.770809
2070000000,1.7085876,-41.615219
2071000000,1.7361257,-41.65065
2072000000,1.6673621,-41.49855
2073000000,1.6209012,-41.411747
2074000000,1.4764463,-41.382034
2075000000,1.8103831,-41.160439
2076000000,1.6758332,-41.024952
2077000000,1.7064574,-40.924129
2078000000,1.6487596,-40.816628
2079000000,1.7002666,-40.776947
2080000000,1.6290705,-40.75322
2081000000,1.8076328,-40.525604
2082000000,1.6787264,-40.547268
2083000000,1.6095968,-40.319798
2084000000,1.5877416,-40.334576
2085000000,1.6245354,-40.249214
2086000000,1.6177064,-40.025642
2087000000,1.5823448,-40.007393
2088000000,1.7183399,-39.781845
2089000000,1.6824132,-39.855431
2090000000,1.7832514,-39.735443
2091000000,1.7551756,-39.64492
2092000000,1.6653299,-39.46693
2093000000,1.6947336,-39.388603
2094000000,1.7360982,-39.288506
2095000000,1.6115032,-39.123096
2096000000,1.7897782,-39.097233
2097000000,1.5166914,-38.891586
2098000000,1.7259978,-38.971317
2099000000,1.5465274,-38.714798
2100000000,1.794032,-38.652107
2101000000,1.6515652,-38.440205
2102000000,1.491832,-38.456459
2103000000,1.5149103,-38.393955
2104000000,1.5688261,-38.149487
2105000000,1.5126333,-38.302952
2106000000,1.60929,-38.084007
2107000000,1.5987705,-37.927429
2108000000,1.4871514,-37.892906
2109000000,1.6706072,-37.809895
2110000000,1.6678665,-37.707874
2111000000,1.5950669,-37.666084
2112000000,1.6211662,-37.457664
2113000000,1.5557917,-37.486771
2114000000,1.5828825,-37.344151
2115000000,1.5721779,-37.313988
2116000000,1.7124723,-37.229912
2117000000,1.5097585,-36.968315
2118000000,1.5339764,-37.034496
2119000000,1.6380191,-36.877842
2120000000,1.5420841,-36.718822
2121000000,1.7504311,-36.789116
2122000000,1.6135821,-36.494591
2123000000,1.5825864,-36.532269
2124000000,1.6243994,-36.203609
2125000000,1.6662898,-36.408421
2126000000,1.6074719,-36.081425
2127000000,1.7376353,-36.115482
2128000000,1.5800096,-36.080536
2129000000,1.6400987,-35.99229
2130000000,1.5634807,-35.834068
2131000000,1.528697,-35.627987
2132000000,1.6007528,-35.477058
2133000000,1.6706301,-35.633492
2134000000,1.6617587,-35.510464
2135000000,1.6188905,-35.545643
2136000000,1.7162428,-35.252373
2137000000,1.627112,-35.151619
2138000000,1.5494983,-35.049454
2139000000,1.5754893,-34.943272
2140000000,1.6515615,-34.83062
2141000000,1.6354916,-34.819847
2142000000,1.7298628,-34.785049
2143000000,1.5482267,-34.57299
2144000000,1.546527,-34.623596
2145000000,1.5461785,-34.492725
2146000000,1.6926554,-34.377136
2147000000,1.6527029,-34.267681
2148000000,1.6601824,-34.24625
2149000000,1.56839,-34.281826
2150000000,1.5634006,-34.072899
2151000000,1.5439677,-33.788265
2152000000,1.6018345,-33.896957
2153000000,1.5120959,-33.678696
2154000000,1.5313077,-33.737194
2155000000,1.6766906,-33.606335
2156000000,1.6603149,-33.609299
2157000000,1.5585439,-33.455799
2158000000,1.5813519,-33.321674
2159000000,1.6760693,-33.196152
2160000000,1.6913042,-33.217545
2161000000,1.533031,-33.08263
2162000000,1.5298578,-33.022083
2163000000,1.5777531,-33.067833
2164000000,1.6428633,-32.824085
2165000000,1.5413533,-32.796417
2166000000,1.5412012,-32.713139
2167000000,1.4324353,-32.556324
2168000000,1.4312654,-32.652355
2169000000,1.4124187,-32.480412
2170000000,1.4445601,-32.381516
2171000000,1.5638742,-32.287457
2172000000,1.5280877,-32.117752
2173000000,1.4718856,-32.290119
2174000000,1.5448562,-31.895611
2175000000,1.5386298,-31.717035
2176000000,1.5015662,-31.818115
2177000000,1.4177101,-31.783346
2178000000,1.6357832,-31.644798
2179000000,1.5349967,-31.496176
2180000000,1.5767041,-31.44351
2181000000,1.6301857,-31.275522
2182000000,1.3986273,-31.196037
2183000000,1.5460247,-31.252151
2184000000,1.5146841,-30.940796
2185000000,1.5951909,-31.010252
2186000000,1.5308954,-30.914284
2187000000,1.488622,-30.923071
2188000000,1.4927325,-30.848036
2189000000,1.5112956,-30.814304
2190000000,1.5279425,-30.672922
2191000000,1.6572779,-30.555168
2192000000,1.6151601,-30.465832
2193000000,1.5684396,-30.405443
2194000000,1.4992725,-30.313116
2195000000,1.5355231,-30.321342
2196000000,1.5367788,-30.288166
2197000000,1.5550201,-30.09926
2198000000,1.5470302,-30.035549
2199000000,1.5511221,-29.817793
2200000000,1.5860515,-29.784256
2201000000,1.3897485,-29.792431
2202000000,1.5459063,-29.635704
2203000000,1.44289,-29.691828
2204000000,1.3830431,-29.455534
2205000000,1.5395123,-29.48111
2206000000,1.5831511,-29.251156
2207000000,1.4337764,-29.230303
2208000000,1.5053856,-29.246443
2209000000,1.6006907,-29.061317
2210000000,1.427375,-29.0266
2211000000,1.5466315,-28.822876
2212000000,1.59945,-28.933651
2213000000,1.6142431,-28.943932
2214000000,1.3810699,-28.623438
2215000000,1.4725969,-28.580454
2216000000,1.4146357,-28.626436
2217000000,1.5278842,-28.429949
2218000000,1.4548,-28.257477
2219000000,1.5978701,-28.33637
2220000000,1.4893447,-28.226992
2221000000,1.5749915,-28.066984
2222000000,1.4598547,-28.014284
2223000000,1.5248431,-27.92708
2224000000,1.5212858,-27.883965
2225000000,1.5464271,-27.803226
2226000000,1.4203795,-27.746162
2227000000,1.416896,-27.696314
2228000000,1.5363969,-27.636454
2229000000,1.5923908,-27.614698
2230000000,1.5783134,-27.386522
2231000000,1.470855,-27.406898
2232000000,1.3779194,-27.254528
2233000000,1.5460513,-27.25305
2234000000,1.4159933,-27.070892
2235000000,1.4635754,-26.973507
2236000000,1.5933359,-26.988438
2237000000,1.4130048,-26.880377
2238000000,1.4551617,-26.800186
2239000000,1.5567585,-26.550425
2240000000,1.4615716,-26.591146
2241000000,1.6066575,-26.531399
2242000000,1.4658679,-26.377985
2243000000,1.5959328,-26.426828
2244000000,1.435465,-26.4018
2245000000,1.5289578,-26.194519
2246000000,1.477303,-26.100937
2247000000,1.5387291,-26.187098
2248000000,1.5839401,-26.048561
2249000000,1.5413195,-25.760105
2250000000,1.5773346,-25.810307
2251000000,1.4403781,-25.753477
2252000000,1.4800763,-25.698692
2253000000,1.637326,-25.683773
2254000000,1.639477,-25.58448
2255000000,1.5269614,-25.549559
2256000000,1.4183854,-25.41329
2257000000,1.6423205,-25.318279
2258000000,1.5435812,-25.250031
2259000000,1.6286837,-25.145847
2260000000,1.5386871,-25.048122
2261000000,1.5326853,-25.179867
2262000000,1.4810318,-24.897341
2263000000,1.5031433,-24.903711
2264000000,1.4730564,-24.707323
2265000000,1.5094521,-24.768497
2266000000,1.6025549,-24.644032
2267000000,1.4802655,-24.563665
2268000000,1.442849,-24.421438
2269000000,1.4499507,-24.328979
2270000000,1.5767611,-24.367016
2271000000,1.6602201,-24.281424
2272000000,1.4328882,-24.344574
2273000000,1.4121572,-24.078518
2274000000,1.4234958,-24.070389
2275000000,1.6359985,-23.906889
2276000000,1.5489202,-23.968102
2277000000,1.4588292,-23.905233
2278000000,1.3848053,-23.666218
2279000000,1.5545032,-23.813183
2280000000,1.4564588,-23.708906
2281000000,1.4908155,-23.542942
2282000000,1.4880389,-23.467421
2283000000,1.5399051,-23.393133
2284000000,1.3826023,-23.433304
2285000000,1.422147,-23.365616
2286000000,1.5837653,-23.20418
2287000000,1.5346506,-23.076241
2288000000,1.580953,-23.011461
2289000000,1.5362692,-23.001789
2290000000,1.5300143,-22.791859
2291000000,1.4172676,-22.933475
2292000000,1.5950561,-22.753004
2293000000,1.6153121,-22.674791
2294000000,1.5469599,-22.605087
2295000000,1.4141933,-22.451666
2296000000,1.4414933,-22.440905
2297000000,1.4860899,-22.356234
2298000000,1.5191439,-22.320961
2299000000,1.4770914,-22.197233
2300000000,1.3767226,-22.170208
2301000000,1.4331596,-22.092607
2302000000,1.4412017,-21.947281
2303000000,1.4566975,-21.85457
2304000000,1.3841379,-21.834679
2305000000,1.4939101,-21.651924
2306000000,1.5256122,-21.592188
2307000000,1.4728011,-21.599745
2308000000,1.3810046,-21.571779
2309000000,1.4137983,-21.469873
2310000000,1.4545677,-21.392595
2311000000,1.4184835,-21.297125
2312000000,1.544747,-21.272181
2313000000,1.4369919,-21.221872
2314000000,1.4445173,-21.091146
2315000000,1.5310469,-21.049789
2316000000,1.521646,-20.914942
2317000000,1.4925133,-20.9105
2318000000,1.4146761,-20.866159
2319000000,1.4647996,-20.819429
2320000000,1.4159306,-20.760275
2321000000,1.3987803,-20.529451
2322000000,1.4677262,-20.5338
2323000000,1.3555769,-20.526812
2324000000,1.3394037,-20.465601
2325000000,1.4289417,-20.378
2326000000,1.4494816,-20.213833
2327000000,1.4486169,-20.218239
2328000000,1.4715587,-20.131941
2329000000,1.4632405,-20.050428
2330000000,1.3496252,-19.808237
2331000000,1.509837,-19.918077
2332000000,1.4365401,-19.7115
2333000000,1.6090827,-19.666861
2334000000,1.4209511,-19.698765
2335000000,1.4081622,-19.562757
2336000000,1.3490101,-19.55521
2337000000,1.3574563,-19.492529
2338000000,1.4745271,-19.407167
2339000000,1.3789537,-19.150637
2340000000,1.4705042,-19.229902
2341000000,1.5301594,-19.156292
2342000000,1.4565698,-19.048462
2343000000,1.3526306,-18.972019
2344000000,1.4777151,-18.906305
2345000000,1.5905055,-18.740862
2346000000,1.3997347,-18.688835
2347000000,1.4562261,-18.693047
2348000000,1.4056736,-18.541979
2349000000,1.2324952,-18.449303
2350000000,1.4139771,-18.430719
2351000000,1.4668336,-18.383316
2352000000,1.435799,-18.300667
2353000000,1.5706486,-18.347055
2354000000,1.5175077,-18.179249
2355000000,1.5479589,-18.127237
2356000000,1.5377338,-18.038685
2357000000,1.5517064,-18.001957
2358000000,1.4507329,-17.908522
2359000000,1.4775509,-17.855061
2360000000,1.5316045,-17.81308
2361000000,1.6283962,-17.732233
2362000000,1.4221854,-17.672058
2363000000,1.3836888,-17.534317
2364000000,1.454812,-17.473732
2365000000,1.5737672,-17.398983
2366000000,1.4533274,-17.330406
2367000000,1.4206122,-17.299397
2368000000,1.5309587,-17.231745
2369000000,1.5430218,-17.166243
2370000000,1.5789071,-17.147053
2371000000,1.5600166,-16.891762
2372000000,1.4987003,-16.816444
2373000000,1.5781209,-16.864834
2374000000,1.4205215,-16.741926
2375000000,1.4758104,-16.764481
2376000000,1.5457735,-16.590073
2377000000,1.5901724,-16.50695
2378000000,1.4467033,-16.42063
2379000000,1.6095735,-16.44907
2380000000,1.5138088,-16.391411
2381000000,1.5765879,-16.19733
2382000000,1.5155934,-16.235407
2383000000,1.5175668,-16.165646
2384000000,1.4482185,-16.048693
2385000000,1.5635991,-15.920046
2386000000,1.5037647,-15.931953
2387000000,1.5452317,-15.757762
2388000000,1.5162922,-15.786901
2389000000,1.4744482,-15.819647
2390000000,1.6199924,-15.623957
2391000000,1.5852073,-15.616971
2392000000,1.4759526,-15.508525
2393000000,1.5892999,-15.546431
2394000000,1.5688566,-15.360204
2395000000,1.5488018,-15.373108
2396000000,1.6208559,-15.368035
2397000000,1.5623758,-15.277479
2398000000,1.5511152,-15.219778
2399000000,1.5428913,-15.135138
2400000000,1.6482137,-15.153405
2401000000,1.5785598,-15.070924
2402000000,1.6694983,-14.960138
2403000000,1.5642444,-14.881976
2404000000,1.5828325,-14.870378
2405000000,1.5273854,-14.645411
2406000000,1.5780486,-14.646764
2407000000,1.5773704,-14.727802
2408000000,1.475155,-14.532413
2409000000,1.3713366,-14.471963
2410000000,1.4233017,-14.330776
2411000000,1.532583,-14.385314
2412000000,1.5553166,-14.298108
2413000000,1.5575147,-14.140039
2414000000,1.5073495,-14.062448
2415000000,1.4066072,-14.082029
2416000000,1.4838052,-14.091074
2417000000,1.6760101,-13.933699
2418000000,1.4850904,-13.75111
2419000000,1.4869869,-13.624952
2420000000,1.4578307,-13.734982
2421000000,1.4686054,-13.58157
2422000000,1.4643118,-13.556215
2423000000,1.4410983,-13.484657
2424000000,1.432094,-13.374681
2425000000,1.4695867,-13.380803
2426000000,1.5529852,-13.214627
2427000000,1.4881164,-13.251731
2428000000,1.4302435,-13.070609
2429000000,1.5302644,-13.00693
2430000000,1.5596021,-12.945771
2431000000,1.4868999,-12.893332
2432000000,1.3590299,-12.84095
2433000000,1.5296416,-12.73547
2434000000,1.4471114,-12.604873
2435000000,1.4953388,-12.644064
2436000000,1.4068764,-12.50104
2437000000,1.4274781,-12.47238
2438000000,1.4587008,-12.384415
2439000000,1.5322829,-12.342839
2440000000,1.4615407,-12.263126
2441000000,1.475064,-12.172575
2442000000,1.4569554,-12.133471
2443000000,1.4899375,-12.05677
2444000000,1.4670091,-11.960537
2445000000,1.43928,-11.870797
2446000000,1.4053147,-11.793964
2447000000,1.4729477,-11.7028
2448000000,1.5562209,-11.654661
2449000000,1.4527766,-11.625847
2450000000,1.5354807,-11.587386
2451000000,1.5666751,-11.376214
2452000000,1.5138581,-11.336594
2453000000,1.4672287,-11.303973
2454000000,1.5045165,-11.229531
2455000000,1.3551648,-11.267136
2456000000,1.5075413,-11.064892
2457000000,1.3751789,-11.028746
2458000000,1.4104553,-10.968369
2459000000,1.4608147,-10.84095
2460000000,1.596827,-10.935555
2461000000,1.3596561,-10.638205
2462000000,1.4147439,-10.660686
2463000000,1.5457126,-10.595123
2464000000,1.4394513,-10.612857
2465000000,1.4947196,-10.367607
2466000000,1.5590852,-10.364371
2467000000,1.5014503,-10.252082
2468000000,1.4945937,-10.197666
2469000000,1.4768633,-10.227917
2470000000,1.4735705,-10.065004
2471000000,1.4848111,-9.9360056
2472000000,1.496394,-10.019171
2473000000,1.4553013,-9.7698822
2474000000,1.4798952,-9.7121201
2475000000,1.5334976,-9.6897411
2476000000,1.4254504,-9.6569309
2477000000,1.5737382,-9.4896517
2478000000,1.5361068,-9.4817247
2479000000,1.511604,-9.3823957
2480000000,1.501331,-9.2926474
2481000000,1.5524318,-9.2593441
2482000000,1.4803116,-9.1529083
2483000000,1.6190121,-9.1567526
2484000000,1.5860617,-9.0590715
2485000000,1.6169459,-9.0172033
2486000000,1.5360656,-8.9183331
2487000000,1.5784602,-8.7842989
2488000000,1.4928415,-8.6923065
2489000000,1.6376721,-8.743144
2490000000,1.4775183,-8.7166128
2491000000,1.5299957,-8.5185995
2492000000,1.5475864,-8.4647055
2493000000,1.4722708,-8.3688126
2494000000,1.5287851,-8.3816538
2495000000,1.5807376,-8.2820892
2496000000,1.5215147,-8.2127686
2497000000,1.539753,-8.0681219
2498000000,1.5557957,-8.0681267
2499000000,1.4961963,-8.0519924
2500000000,1.5821967,-7.8433104
2501000000,1.4843432,-7.7667909
2502000000,1.5863663,-7.7205458
2503000000,1.6290748,-7.7124171
2504000000,1.585017,-7.4994817
2505000000,1.6091466,-7.4970469
2506000000,1.4893202,-7.4766793
2507000000,1.6302017,-7.2559648
2508000000,1.5091357,-7.3121028
2509000000,1.5806748,-7.1541934
2510000000,1.5216976,-7.1361303
2511000000,1.5628563,-7.0771656
2512000000,1.606182,-6.9393983
2513000000,1.6656747,-6.863153
2514000000,1.6340142,-6.9020023
2515000000,1.5444574,-6.6157827
2516000000,1.5024713,-6.6793671
2517000000,1.5678259,-6.5807471
2518000000,1.5511093,-6.5299525
2519000000,1.6296538,-6.3711433
2520000000,1.6337082,-6.3399382
2521000000,1.7076823,-6.3753991
2522000000,1.6462498,-6.2244081
2523000000,1.7028242,-6.1460199
2524000000,1.6433713,-6.1145272
2525000000,1.7801162,-5.9481359
2526000000,1.6759131,-5.9186711
2527000000,1.760486,-5.7934866
2528000000,1.6633319,-5.7619753
2529000000,1.6823908,-5.5636754
2530000000,1.7290113,-5.6296859
2531000000,1.6593635,-5.4445462
2532000000,1.6323981,-5.4112253
2533000000,1.6713383,-5.3527532
2534000000,1.7888067,-5.3304071
2535000000,1.754199,-5.2305212
2536000000,1.6790982,-5.0322762
2537000000,1.7241495,-5.0898585
2538000000,1.741963,-5.0196557
2539000000,1.7243223,-4.9966936
2540000000,1.7000904,-4.7471948
2541000000,1.7148968,-4.7998538
2542000000,1.8187817,-4.7065802
2543000000,1.8005745,-4.5675101
2544000000,1.761549,-4.5175838
2545000000,1.747033,-4.471303
2546000000,1.8693262,-4.290297
2547000000,1.7514402,-4.2272363
2548000000,1.8186759,-4.2328439
2549000000,1.8461721,-4.1407261
2550000000,1.7894363,-4.0722017
2551000000,1.8519369,-4.1401105
2552000000,1.8945677,-3.9718997
2553000000,1.7765893,-3.8008544
2554000000,1.883693,-3.6812901
2555000000,1.796428,-3.6542237
2556000000,1.700851,-3.6017032
2557000000,1.8455148,-3.429209
2558000000,1.9487387,-3.4400039
2559000000,1.8808359,-3.3361592
2560000000,1.8954074,-3.2664824
2561000000,1.772872,-3.2390189
2562000000,1.8545117,-3.0321443
2563000000,1.9639711,-3.0200937
2564000000,1.8982526,-2.936779
2565000000,1.8733628,-2.8628826
2566000000,1.8678412,-2.843596
2567000000,1.9336365,-2.7526741
2568000000,1.932162,-2.6712513
2569000000,1.9213278,-2.5866232
2570000000,1.9089971,-2.2823112
2571000000,1.9377297,-2.3408904
2572000000,1.8087662,-2.1997046
2573000000,1.8899984,-2.2194767
2574000000,1.9257761,-2.089792
2575000000,1.9867992,-2.0885165
2576000000,2.0831163,-1.9077506
2577000000,1.8981658,-1.8215696
2578000000,1.9991544,-1.6623967
2579000000,2.0806334,-1.7138876
2580000000,1.9704159,-1.5674807
2581000000,2.1302943,-1.5534571
2582000000,2.0035734,-1.4779776
2583000000,1.9979037,-1.4167794
2584000000,1.9269788,-1.3009267
2585000000,2.026581,-1.1566989
2586000000,2.0501864,-1.1018275
2587000000,2.0864334,-1.0777466
2588000000,2.1170616,-1.0077332
2589000000,2.0411444,-0.89567715
2590000000,2.206104,-0.69702148
2591000000,2.173295,-0.59966826
2592000000,2.0726724,-0.55690491
2593000000,2.2434695,-0.4761267
2594000000,2.1440866,-0.40242058
2595000000,2.1587517,-0.32291299
2596000000,2.2238448,-0.28200471
2597000000,2.2181065,-0.18607701
2598000000,2.1685154,-0.091822371
2599000000,2.2478976,0.029682938
2600000000,2.2663481,0.12096026
2601000000,2.3096714,0.16726968
2602000000,2.2355604,0.34651834
2603000000,2.2295744,0.25907454
2604000000,2.2070086,0.46231806
2605000000,2.2350793,0.49843282
2606000000,2.2175105,0.5493471
2607000000,2.1355774,0.69814616
2608000000,2.2652025,0.83822131
2609000000,2.1853452,0.88389146
2610000000,2.2718942,0.91465151
2611000000,2.2453477,0.94328153
2612000000,2.3219643,1.1369777
2613000000,2.3491969,1.1973655
2614000000,2.3717203,1.3975466
2615000000,2.3225806,1.3031467
2616000000,2.332386,1.42479
2617000000,2.2832832,1.5447427
2618000000,2.4377589,1.6842031
2619000000,2.4507489,1.7022941
2620000000,2.4496291,1.823735
2621000000,2.4247444,1.9105524
2622000000,2.5109677,2.0276926
2623000000,2.4376338,2.1075869
2624000000,2.4355531,2.2527308
2625000000,2.4890742,2.4500926
2626000000,2.4746926,2.3115571
2627000000,2.5325458,2.4942937
2628000000,2.4864213,2.5980592
2629000000,2.4859066,2.687037
2630000000,2.5482838,2.6180942
2631000000,2.5841634,2.8393464
2632000000,2.505183,2.8760045
2633000000,2.5785077,2.8899431
2634000000,2.6833956,3.1279817
2635000000,2.5563257,3.2845826
2636000000,2.5940959,3.3112671
2637000000,2.6534951,3.4101181
2638000000,2.5834641,3.4784448
2639000000,2.6529012,3.5985205
