"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
2.283,-17.682095163178,-0.548535933375357
2.284,-17.6878225799416,-0.54865909081367
2.285,-17.693548022499,-0.54878253884059
2.286,-17.6992714704964,-0.548906277524856
2.287,-17.7049929035031,-0.549030306935865
2.288,-17.7107123010108,-0.549154627143752
2.289,-17.7164296424331,-0.549279238219367
2.29,-17.722144907104,-0.549404140234334
2.291,-17.7278580742777,-0.549529333261069
2.292,-17.7335691231275,-0.549654817372819
2.293,-17.7392780327451,-0.549780592643649
2.294,-17.7449847821394,-0.549906659148533
2.295,-17.7506893502361,-0.550033016963324
2.296,-17.7563917158766,-0.55015966616483
2.297,-17.7620918578173,-0.550286606830813
2.298,-17.7677897547284,-0.550413839039994
2.299,-17.7734853851936,-0.55054136287216
2.3,-17.7791787277085,-0.550669178408101
2.301,-17.7848697606806,-0.550797285729702
2.302,-17.7905584624276,-0.550925684919946
2.303,-17.7962448111769,-0.551054376062931
2.304,-17.8019287850648,-0.55118335924393
2.305,-17.8076103621356,-0.551312634549392
2.306,-17.8132895203401,-0.55144220206698
2.307,-17.8189662375358,-0.551572061885601
2.308,-17.8246404914849,-0.551702214095438
2.309,-17.830312259854,-0.551832658787957
2.31,-17.8359815202131,-0.551963396055971
2.311,-17.8416482500346,-0.552094425993632
2.312,-17.8473124266923,-0.552225748696495
2.313,-17.8529740274607,-0.552357364261499
2.314,-17.8586330295137,-0.552489272787053
2.315,-17.864289409924,-0.552621474373016
2.316,-17.869943145662,-0.552753969120759
2.317,-17.8755942135949,-0.552886757133178
2.318,-17.8812425904856,-0.553019838514708
2.319,-17.886888252992,-0.553153213371385
2.32,-17.8925311776657,-0.55328688181086
2.321,-17.8981713409514,-0.553420843942417
2.322,-17.9038087191855,-0.553555099877007
2.323,-17.9094432885954,-0.553689649727285
2.324,-17.9150750252986,-0.553824493607635
2.325,-17.9207039053013,-0.553959631634207
