Freq(Hz),S11 Log Mag_measured(dB),S11 Log Mag_HFSS(dB)
1718000000,-1.2089154,-1.307565661
1719000000,-1.2122386,-1.307578121
1720000000,-1.1935272,-1.307589693
1721000000,-1.1874789,-1.307600383
1722000000,-1.2005014,-1.307610196
1723000000,-1.1896143,-1.307619138
1724000000,-1.203145,-1.307627212
1725000000,-1.2142866,-1.307634426
1726000000,-1.1882689,-1.307640783
1727000000,-1.1902148,-1.307646289
1728000000,-1.2011594,-1.307650948
1729000000,-1.2196661,-1.307654767
1730000000,-1.2162757,-1.30765775
1731000000,-1.1836652,-1.307659902
1732000000,-1.1848795,-1.307661228
1733000000,-1.1808532,-1.307661734
1734000000,-1.2059276,-1.307661425
1735000000,-1.2084113,-1.307660304
1736000000,-1.1950998,-1.307658379
1737000000,-1.1754318,-1.307655653
1738000000,-1.1877491,-1.307652131
1739000000,-1.1746222,-1.307647819
1740000000,-1.1594597,-1.307642722
1741000000,-1.1877584,-1.307636845
1742000000,-1.1841462,-1.307630192
1743000000,-1.1722356,-1.307622768
1744000000,-1.1861145,-1.30761458
1745000000,-1.1808693,-1.307605631
1746000000,-1.1914142,-1.307595926
1747000000,-1.1878871,-1.307585471
1748000000,-1.1665844,-1.307574271
1749000000,-1.1922482,-1.30756233
1750000000,-1.1538842,-1.307549653
1751000000,-1.1953188,-1.307536245
1752000000,-1.1622131,-1.307522111
1753000000,-1.2033904,-1.307507256
1754000000,-1.2112997,-1.307491686
1755000000,-1.2046398,-1.307475403
1756000000,-1.165253,-1.307458415
1757000000,-1.2180626,-1.307440725
1758000000,-1.203992,-1.307422338
1759000000,-1.180518,-1.307403259
1760000000,-1.2036848,-1.307383493
1761000000,-1.1832365,-1.307363045
1762000000,-1.2137406,-1.30734192
1763000000,-1.1908476,-1.307320122
1764000000,-1.2084268,-1.307297655
1765000000,-1.1984643,-1.307274526
1766000000,-1.1921377,-1.307250739
1767000000,-1.1598963,-1.307226298
1768000000,-1.1941686,-1.307201208
1769000000,-1.198561,-1.307175474
1770000000,-1.1729443,-1.3071491
1771000000,-1.1925055,-1.307122092
1772000000,-1.1534735,-1.307094454
1773000000,-1.1694298,-1.30706619
1774000000,-1.1596367,-1.307037306
1775000000,-1.1922956,-1.307007806
1776000000,-1.2002834,-1.306977695
1777000000,-1.1739578,-1.306946977
1778000000,-1.1848688,-1.306915657
1779000000,-1.1694946,-1.306883739
1780000000,-1.1795222,-1.306851229
1781000000,-1.1792951,-1.306818131
1782000000,-1.1604136,-1.306784449
1783000000,-1.1612693,-1.306750188
1784000000,-1.1900297,-1.306715353
1785000000,-1.1461585,-1.306679948
1786000000,-1.1923883,-1.306643978
1787000000,-1.1441391,-1.306607447
1788000000,-1.1643097,-1.30657036
1789000000,-1.181056,-1.306532721
1790000000,-1.1650069,-1.306494535
1791000000,-1.1774209,-1.306455806
1792000000,-1.1814182,-1.306416539
1793000000,-1.1757795,-1.306376739
1794000000,-1.1811312,-1.306336409
1795000000,-1.1457781,-1.306295555
1796000000,-1.1861235,-1.30625418
1797000000,-1.1815346,-1.306212289
1798000000,-1.1915171,-1.306169887
1799000000,-1.1712742,-1.306126978
1800000000,-1.1701119,-1.306083566
1801000000,-1.1757708,-1.306039656
1802000000,-1.1837888,-1.305995252
1803000000,-1.1524241,-1.305950358
1804000000,-1.1815722,-1.30590498
1805000000,-1.1657851,-1.30585912
1806000000,-1.1949196,-1.305812784
1807000000,-1.1626948,-1.305765976
1808000000,-1.1974992,-1.305718701
1809000000,-1.1988555,-1.305670962
1810000000,-1.2068881,-1.305622763
1811000000,-1.1834391,-1.30557411
1812000000,-1.1781019,-1.305525006
1813000000,-1.1672375,-1.305475455
1814000000,-1.1712483,-1.305425463
1815000000,-1.1731341,-1.305375032
1816000000,-1.1857576,-1.305324168
1817000000,-1.1667573,-1.305272875
1818000000,-1.1997919,-1.305221156
1819000000,-1.1614707,-1.305169016
1820000000,-1.1777271,-1.305116459
1821000000,-1.1680576,-1.30506349
1822000000,-1.1745996,-1.305010112
1823000000,-1.1658732,-1.304956329
1824000000,-1.1590112,-1.304902147
1825000000,-1.191795,-1.304847568
1826000000,-1.1444948,-1.304792597
1827000000,-1.1903435,-1.304737238
1828000000,-1.1809193,-1.304681496
1829000000,-1.1773951,-1.304625374
1830000000,-1.1923058,-1.304568876
1831000000,-1.1727924,-1.304512006
1832000000,-1.1618025,-1.304454769
1833000000,-1.1628486,-1.304397168
1834000000,-1.1690474,-1.304339208
1835000000,-1.199657,-1.304280893
1836000000,-1.1963266,-1.304222226
1837000000,-1.1664319,-1.304163211
1838000000,-1.1917602,-1.304103853
1839000000,-1.1867534,-1.304044156
1840000000,-1.173833,-1.303984123
1841000000,-1.1645552,-1.303923758
1842000000,-1.1737751,-1.303863065
1843000000,-1.174832,-1.303802049
1844000000,-1.1814423,-1.303740713
1845000000,-1.1877623,-1.303679061
1846000000,-1.1885092,-1.303617097
1847000000,-1.2052814,-1.303554825
1848000000,-1.193519,-1.303492248
1849000000,-1.1797224,-1.303429371
1850000000,-1.189433,-1.303366198
1851000000,-1.1761289,-1.303302731
1852000000,-1.1667802,-1.303238976
1853000000,-1.1815832,-1.303174936
1854000000,-1.2066051,-1.303110614
1855000000,-1.1821638,-1.303046015
1856000000,-1.1732979,-1.302981141
1857000000,-1.2086616,-1.302915998
1858000000,-1.1743736,-1.302850589
1859000000,-1.1689266,-1.302784917
1860000000,-1.1922392,-1.302718986
1861000000,-1.1881307,-1.302652801
1862000000,-1.1899534,-1.302586364
1863000000,-1.2125411,-1.302519679
1864000000,-1.2164086,-1.30245275
1865000000,-1.2041408,-1.302385581
1866000000,-1.1910415,-1.302318176
1867000000,-1.2019291,-1.302250538
1868000000,-1.2181691,-1.30218267
1869000000,-1.1867299,-1.302114576
1870000000,-1.1632022,-1.302046261
1871000000,-1.227475,-1.301977727
1872000000,-1.2177629,-1.301908978
1873000000,-1.1923125,-1.301840018
1874000000,-1.2391369,-1.30177085
1875000000,-1.202751,-1.301701478
1876000000,-1.2136562,-1.301631906
1877000000,-1.2037483,-1.301562136
1878000000,-1.2207391,-1.301492173
1879000000,-1.2045845,-1.301422021
1880000000,-1.2044629,-1.301351681
1881000000,-1.2153186,-1.301281159
1882000000,-1.2077519,-1.301210457
1883000000,-1.217663,-1.301139579
1884000000,-1.2246488,-1.301068529
1885000000,-1.2037637,-1.300997309
1886000000,-1.2160234,-1.300925924
1887000000,-1.2419583,-1.300854377
1888000000,-1.2358484,-1.30078267
1889000000,-1.2193903,-1.300710809
1890000000,-1.2110382,-1.300638795
1891000000,-1.2305495,-1.300566633
1892000000,-1.2053968,-1.300494326
1893000000,-1.2230651,-1.300421877
1894000000,-1.223202,-1.300349289
1895000000,-1.2479298,-1.300276566
1896000000,-1.245542,-1.300203712
1897000000,-1.2344395,-1.300130728
1898000000,-1.2408149,-1.30005762
1899000000,-1.2522846,-1.29998439
1900000000,-1.2253422,-1.299911041
1901000000,-1.234581,-1.299837576
1902000000,-1.2540958,-1.299764
1903000000,-1.2095112,-1.299690315
1904000000,-1.2684735,-1.299616524
1905000000,-1.2470015,-1.299542631
1906000000,-1.2686535,-1.299468639
1907000000,-1.2428024,-1.299394551
1908000000,-1.2590587,-1.29932037
1909000000,-1.2713951,-1.2992461
1910000000,-1.2113289,-1.299171744
1911000000,-1.2321111,-1.299097304
1912000000,-1.2291466,-1.299022784
1913000000,-1.2428426,-1.298948188
1914000000,-1.2130229,-1.298873517
1915000000,-1.2173228,-1.298798776
1916000000,-1.2344174,-1.298723968
1917000000,-1.2208619,-1.298649095
1918000000,-1.2387222,-1.298574161
1919000000,-1.201263,-1.298499169
1920000000,-1.2550061,-1.298424122
1921000000,-1.2510344,-1.298349022
1922000000,-1.2576133,-1.298273874
1923000000,-1.2552959,-1.29819868
1924000000,-1.2773761,-1.298123442
1925000000,-1.2364656,-1.298048165
1926000000,-1.2851363,-1.297972851
1927000000,-1.2624605,-1.297897503
1928000000,-1.2770753,-1.297822124
1929000000,-1.2565589,-1.297746717
1930000000,-1.2845397,-1.297671285
1931000000,-1.2432644,-1.297595832
1932000000,-1.2487986,-1.297520359
1933000000,-1.25582,-1.297444869
1934000000,-1.2667754,-1.297369367
1935000000,-1.260693,-1.297293855
1936000000,-1.2686268,-1.297218335
1937000000,-1.2346245,-1.29714281
1938000000,-1.2795323,-1.297067284
1939000000,-1.2330456,-1.296991759
1940000000,-1.2499651,-1.296916239
1941000000,-1.2515306,-1.296840725
1942000000,-1.2525284,-1.296765221
1943000000,-1.2620194,-1.29668973
1944000000,-1.2876716,-1.296614254
1945000000,-1.2753842,-1.296538796
1946000000,-1.257117,-1.29646336
1947000000,-1.2615234,-1.296387947
1948000000,-1.2343249,-1.296312562
1949000000,-1.2251823,-1.296237205
1950000000,-1.2610873,-1.296161881
1951000000,-1.2539018,-1.296086592
1952000000,-1.2580962,-1.29601134
1953000000,-1.2428848,-1.295936129
1954000000,-1.2872494,-1.295860961
1955000000,-1.2689164,-1.295785839
1956000000,-1.2671511,-1.295710765
1957000000,-1.2906698,-1.295635743
1958000000,-1.2713805,-1.295560774
1959000000,-1.286458,-1.295485863
1960000000,-1.2512692,-1.29541101
1961000000,-1.2798197,-1.295336219
1962000000,-1.2488408,-1.295261493
1963000000,-1.2683351,-1.295186835
1964000000,-1.2848134,-1.295112245
1965000000,-1.2830155,-1.295037729
1966000000,-1.2535608,-1.294963287
1967000000,-1.2598646,-1.294888923
1968000000,-1.2704167,-1.29481464
1969000000,-1.26395,-1.294740439
1970000000,-1.2512536,-1.294666323
1971000000,-1.2793478,-1.294592295
1972000000,-1.2748432,-1.294518358
1973000000,-1.2501849,-1.294444514
1974000000,-1.266016,-1.294370765
1975000000,-1.275851,-1.294297114
1976000000,-1.2661325,-1.294223564
1977000000,-1.2605872,-1.294150117
1978000000,-1.2508101,-1.294076775
1979000000,-1.2993969,-1.294003542
1980000000,-1.278923,-1.293930418
1981000000,-1.2349203,-1.293857408
1982000000,-1.2628388,-1.293784513
1983000000,-1.2291548,-1.293711736
1984000000,-1.2327336,-1.293639079
1985000000,-1.2587947,-1.293566545
1986000000,-1.2490194,-1.293494136
1987000000,-1.2624247,-1.293421855
1988000000,-1.2460743,-1.293349703
1989000000,-1.2535546,-1.293277684
1990000000,-1.2298768,-1.293205799
1991000000,-1.2742341,-1.293134052
1992000000,-1.2707978,-1.293062443
1993000000,-1.2295491,-1.292990977
1994000000,-1.2955985,-1.292919654
1995000000,-1.2836642,-1.292848478
1996000000,-1.2580757,-1.292777451
1997000000,-1.2365359,-1.292706575
1998000000,-1.2513039,-1.292635852
1999000000,-1.2653069,-1.292565285
2000000000,-1.2560714,-1.292494875
2001000000,-1.2753115,-1.292424626
2002000000,-1.2496711,-1.292354539
2003000000,-1.2511306,-1.292284618
2004000000,-1.2741907,-1.292214863
2005000000,-1.2710884,-1.292145277
2006000000,-1.249446,-1.292075863
2007000000,-1.227634,-1.292006622
2008000000,-1.2803274,-1.291937557
2009000000,-1.2639834,-1.291868671
2010000000,-1.2760161,-1.291799965
2011000000,-1.2560449,-1.291731441
2012000000,-1.2717881,-1.291663102
2013000000,-1.2580047,-1.29159495
2014000000,-1.2624202,-1.291526987
2015000000,-1.2572788,-1.291459215
2016000000,-1.2619009,-1.291391636
2017000000,-1.2569927,-1.291324253
2018000000,-1.2636203,-1.291257067
2019000000,-1.2691138,-1.291190081
2020000000,-1.2808632,-1.291123297
2021000000,-1.2938755,-1.291056717
2022000000,-1.2614385,-1.290990343
2023000000,-1.2702522,-1.290924177
2024000000,-1.2577289,-1.290858222
2025000000,-1.2584785,-1.290792478
2026000000,-1.2791247,-1.290726949
2027000000,-1.2718539,-1.290661636
2028000000,-1.2630134,-1.290596542
2029000000,-1.271579,-1.290531669
2030000000,-1.2456425,-1.290467017
2031000000,-1.2821838,-1.290402591
2032000000,-1.2904979,-1.290338391
2033000000,-1.2630285,-1.290274419
2034000000,-1.2811201,-1.290210678
2035000000,-1.2861707,-1.29014717
2036000000,-1.2415618,-1.290083896
2037000000,-1.2881666,-1.290020859
2038000000,-1.2637649,-1.28995806
2039000000,-1.2717795,-1.289895502
2040000000,-1.2884423,-1.289833186
2041000000,-1.2761217,-1.289771114
2042000000,-1.2683815,-1.289709289
2043000000,-1.270213,-1.289647712
2044000000,-1.2735934,-1.289586385
2045000000,-1.2893655,-1.28952531
2046000000,-1.2959155,-1.289464489
2047000000,-1.275071,-1.289403924
2048000000,-1.3066891,-1.289343617
2049000000,-1.265097,-1.28928357
2050000000,-1.294078,-1.289223783
2051000000,-1.2606406,-1.289164261
2052000000,-1.2680204,-1.289105003
2053000000,-1.2610856,-1.289046013
2054000000,-1.2434682,-1.288987291
2055000000,-1.2898918,-1.288928841
2056000000,-1.2978468,-1.288870663
2057000000,-1.2766917,-1.288812759
2058000000,-1.2490175,-1.288755132
2059000000,-1.2679018,-1.288697783
2060000000,-1.270786,-1.288640713
2061000000,-1.2761956,-1.288583925
2062000000,-1.2641827,-1.288527421
2063000000,-1.2798468,-1.288471202
2064000000,-1.2831221,-1.28841527
2065000000,-1.3073964,-1.288359627
2066000000,-1.2679672,-1.288304274
2067000000,-1.2797092,-1.288249213
2068000000,-1.2964756,-1.288194447
2069000000,-1.294571,-1.288139976
2070000000,-1.2672057,-1.288085803
2071000000,-1.2850317,-1.288031929
2072000000,-1.3041101,-1.287978356
2073000000,-1.2882255,-1.287925086
2074000000,-1.3132993,-1.28787212
2075000000,-1.2677091,-1.28781946
2076000000,-1.2919657,-1.287767108
2077000000,-1.288229,-1.287715065
2078000000,-1.3224171,-1.287663333
2079000000,-1.2912188,-1.287611915
2080000000,-1.262653,-1.28756081
2081000000,-1.3243644,-1.287510022
2082000000,-1.3083338,-1.287459551
2083000000,-1.2965761,-1.2874094
2084000000,-1.2848226,-1.28735957
2085000000,-1.2957948,-1.287310063
2086000000,-1.3363106,-1.287260879
2087000000,-1.2783082,-1.287212022
2088000000,-1.3129216,-1.287163492
2089000000,-1.3176917,-1.287115292
2090000000,-1.3386725,-1.287067422
2091000000,-1.3167695,-1.287019884
2092000000,-1.2850919,-1.28697268
2093000000,-1.3050622,-1.286925812
2094000000,-1.3222682,-1.286879281
2095000000,-1.3197699,-1.286833089
2096000000,-1.3182162,-1.286787236
2097000000,-1.3456274,-1.286741726
2098000000,-1.3207847,-1.286696558
2099000000,-1.3002708,-1.286651736
2100000000,-1.3114702,-1.28660726
2101000000,-1.3062449,-1.286563131
2102000000,-1.300871,-1.286519352
2103000000,-1.3183638,-1.286475925
2104000000,-1.3027328,-1.286432849
2105000000,-1.3057358,-1.286390128
2106000000,-1.3268994,-1.286347762
2107000000,-1.3365899,-1.286305753
2108000000,-1.3352789,-1.286264102
2109000000,-1.3179073,-1.286222811
2110000000,-1.3553551,-1.286181882
2111000000,-1.2884744,-1.286141316
2112000000,-1.3332285,-1.286101114
2113000000,-1.2626879,-1.286061277
2114000000,-1.3310566,-1.286021808
2115000000,-1.3050814,-1.285982708
2116000000,-1.3247086,-1.285943978
2117000000,-1.3259929,-1.285905619
2118000000,-1.3206437,-1.285867634
2119000000,-1.3095552,-1.285830023
2120000000,-1.3356298,-1.285792788
2121000000,-1.3235614,-1.28575593
2122000000,-1.3181119,-1.285719451
2123000000,-1.334415,-1.285683352
2124000000,-1.3406013,-1.285647634
2125000000,-1.3174762,-1.285612299
2126000000,-1.3407351,-1.285577349
2127000000,-1.2987992,-1.285542784
2128000000,-1.3338023,-1.285508607
2129000000,-1.3285818,-1.285474817
2130000000,-1.3416406,-1.285441418
2131000000,-1.3212062,-1.28540841
2132000000,-1.3145763,-1.285375794
2133000000,-1.328696,-1.285343572
2134000000,-1.3006816,-1.285311746
2135000000,-1.3444684,-1.285280316
2136000000,-1.3301536,-1.285249283
2137000000,-1.3519239,-1.28521865
2138000000,-1.335339,-1.285188418
2139000000,-1.3112842,-1.285158588
2140000000,-1.3453882,-1.28512916
2141000000,-1.3174107,-1.285100138
2142000000,-1.3208793,-1.285071521
2143000000,-1.3490549,-1.285043311
2144000000,-1.3271828,-1.285015509
2145000000,-1.3169593,-1.284988118
2146000000,-1.3131243,-1.284961137
2147000000,-1.3074076,-1.284934569
2148000000,-1.333366,-1.284908414
2149000000,-1.3492829,-1.284882674
2150000000,-1.3207521,-1.28485735
2151000000,-1.3259525,-1.284832444
2152000000,-1.340277,-1.284807956
2153000000,-1.3049829,-1.284783889
2154000000,-1.3374265,-1.284760242
2155000000,-1.3519047,-1.284737018
2156000000,-1.3233713,-1.284714217
2157000000,-1.3365129,-1.284691842
2158000000,-1.3234254,-1.284669892
2159000000,-1.3479942,-1.28464837
2160000000,-1.3617337,-1.284627276
2161000000,-1.3169608,-1.284606613
2162000000,-1.3466431,-1.28458638
2163000000,-1.3284159,-1.284566579
2164000000,-1.3365921,-1.284547212
2165000000,-1.3401791,-1.28452828
2166000000,-1.3261309,-1.284509784
2167000000,-1.3436382,-1.284491724
2168000000,-1.3393061,-1.284474103
2169000000,-1.31804,-1.284456921
2170000000,-1.3455627,-1.28444018
2171000000,-1.3216456,-1.284423881
2172000000,-1.3138634,-1.284408025
2173000000,-1.3452861,-1.284392613
2174000000,-1.3815932,-1.284377646
2175000000,-1.3227333,-1.284363126
2176000000,-1.3470315,-1.284349053
2177000000,-1.3411951,-1.284335429
2178000000,-1.3504497,-1.284322256
2179000000,-1.3251082,-1.284309533
2180000000,-1.2983954,-1.284297262
2181000000,-1.3212748,-1.284285445
2182000000,-1.3166355,-1.284274083
2183000000,-1.3330227,-1.284263176
2184000000,-1.3069195,-1.284252726
2185000000,-1.3355802,-1.284242735
2186000000,-1.3543223,-1.284233202
2187000000,-1.366317,-1.284224129
2188000000,-1.3298891,-1.284215518
2189000000,-1.3566072,-1.284207369
2190000000,-1.321563,-1.284199683
2191000000,-1.3594065,-1.284192463
2192000000,-1.3724518,-1.284185708
2193000000,-1.3214911,-1.28417942
2194000000,-1.3380377,-1.2841736
2195000000,-1.3401917,-1.284168249
2196000000,-1.3377142,-1.284163368
2197000000,-1.3129736,-1.284158958
2198000000,-1.3475444,-1.284155021
2199000000,-1.3134871,-1.284151557
2200000000,-1.357528,-1.284148567
2201000000,-1.3437089,-1.284146053
2202000000,-1.3265343,-1.284144016
2203000000,-1.327113,-1.284142456
2204000000,-1.3653169,-1.284141376
2205000000,-1.2989799,-1.284140774
2206000000,-1.3362445,-1.284140654
2207000000,-1.316853,-1.284141016
2208000000,-1.3232824,-1.284141861
2209000000,-1.3453004,-1.28414319
2210000000,-1.3716422,-1.284145004
2211000000,-1.3415471,-1.284147304
2212000000,-1.3055605,-1.284150091
2213000000,-1.3218806,-1.284153367
2214000000,-1.3402611,-1.284157132
2215000000,-1.3468417,-1.284161387
2216000000,-1.3504994,-1.284166133
2217000000,-1.3361962,-1.284171372
2218000000,-1.3640363,-1.284177104
2219000000,-1.3116462,-1.284183331
2220000000,-1.3312575,-1.284190053
2221000000,-1.3070246,-1.284197271
2222000000,-1.3352678,-1.284204987
2223000000,-1.3319244,-1.284213201
2224000000,-1.363801,-1.284221915
2225000000,-1.32795,-1.28423113
2226000000,-1.3812766,-1.284240846
2227000000,-1.3121346,-1.284251064
2228000000,-1.3290117,-1.284261786
2229000000,-1.3010211,-1.284273013
2230000000,-1.324429,-1.284284745
2231000000,-1.3764967,-1.284296983
2232000000,-1.3437041,-1.284309729
2233000000,-1.354094,-1.284322983
2234000000,-1.3448349,-1.284336747
2235000000,-1.316095,-1.284351022
2236000000,-1.3089175,-1.284365808
2237000000,-1.3411224,-1.284381106
2238000000,-1.3306979,-1.284396918
2239000000,-1.3361572,-1.284413244
2240000000,-1.3468237,-1.284430085
2241000000,-1.348961,-1.284447443
2242000000,-1.3075184,-1.284465318
2243000000,-1.3356844,-1.284483711
2244000000,-1.3345859,-1.284502624
2245000000,-1.3585315,-1.284522057
2246000000,-1.3421834,-1.284542011
2247000000,-1.3401529,-1.284562487
2248000000,-1.3511091,-1.284583486
2249000000,-1.3374343,-1.284605009
2250000000,-1.3401295,-1.284627058
2251000000,-1.3406786,-1.284649632
2252000000,-1.3301293,-1.284672733
2253000000,-1.3447278,-1.284696362
2254000000,-1.3154255,-1.28472052
2255000000,-1.3745418,-1.284745207
2256000000,-1.3478709,-1.284770426
2257000000,-1.3350646,-1.284796176
2258000000,-1.3500901,-1.284822458
2259000000,-1.3350313,-1.284849274
2260000000,-1.3650863,-1.284876625
2261000000,-1.3221847,-1.284904511
2262000000,-1.33224,-1.284932933
2263000000,-1.3565459,-1.284961892
2264000000,-1.35456,-1.28499139
2265000000,-1.3512993,-1.285021427
2266000000,-1.3411376,-1.285052004
2267000000,-1.306457,-1.285083122
2268000000,-1.3440772,-1.285114782
2269000000,-1.3071561,-1.285146985
2270000000,-1.3479979,-1.285179732
2271000000,-1.3380994,-1.285213023
2272000000,-1.3538573,-1.28524686
2273000000,-1.3030529,-1.285281244
2274000000,-1.3447516,-1.285316175
2275000000,-1.3415182,-1.285351654
2276000000,-1.3469625,-1.285387683
2277000000,-1.3529859,-1.285424262
2278000000,-1.2940463,-1.285461392
2279000000,-1.3145204,-1.285499074
2280000000,-1.3268204,-1.28553731
2281000000,-1.3042719,-1.285576099
2282000000,-1.3085245,-1.285615443
2283000000,-1.3209095,-1.285655342
2284000000,-1.3331292,-1.285695799
2285000000,-1.3493333,-1.285736812
2286000000,-1.3590043,-1.285778385
2287000000,-1.3431473,-1.285820516
2288000000,-1.3633803,-1.285863208
2289000000,-1.3237072,-1.285906461
2290000000,-1.3326656,-1.285950277
2291000000,-1.3079555,-1.285994655
2292000000,-1.3679506,-1.286039597
2293000000,-1.3282477,-1.286085104
2294000000,-1.3270447,-1.286131176
2295000000,-1.3084557,-1.286177815
2296000000,-1.3179049,-1.286225022
2297000000,-1.3448839,-1.286272797
2298000000,-1.3196236,-1.286321141
2299000000,-1.3369713,-1.286370056
2300000000,-1.3329772,-1.286419541
2301000000,-1.3390399,-1.286469599
2302000000,-1.2999736,-1.286520229
2303000000,-1.3613902,-1.286571434
2304000000,-1.3242356,-1.286623213
2305000000,-1.3477917,-1.286675567
2306000000,-1.3389288,-1.286728498
2307000000,-1.3264071,-1.286782007
2308000000,-1.3394543,-1.286836093
2309000000,-1.3103181,-1.286890759
2310000000,-1.3330528,-1.286946005
2311000000,-1.3185457,-1.287001832
2312000000,-1.2972075,-1.287058241
2313000000,-1.3247194,-1.287115232
2314000000,-1.3385265,-1.287172807
2315000000,-1.3348762,-1.287230967
2316000000,-1.3400007,-1.287289712
2317000000,-1.3259858,-1.287349043
2318000000,-1.3081803,-1.287408962
2319000000,-1.3365818,-1.287469468
2320000000,-1.3211672,-1.287530564
2321000000,-1.3361275,-1.28759225
2322000000,-1.2957968,-1.287654526
2323000000,-1.3340107,-1.287717394
2324000000,-1.3431309,-1.287780855
2325000000,-1.3321515,-1.287844909
2326000000,-1.3350474,-1.287909557
2327000000,-1.3161991,-1.287974801
2328000000,-1.3018976,-1.288040641
2329000000,-1.3050088,-1.288107078
2330000000,-1.3134645,-1.288174112
2331000000,-1.3378512,-1.288241746
2332000000,-1.3182899,-1.288309979
2333000000,-1.3258293,-1.288378813
2334000000,-1.3381656,-1.288448249
2335000000,-1.3210955,-1.288518287
2336000000,-1.3181788,-1.288588928
2337000000,-1.3129719,-1.288660173
2338000000,-1.3410182,-1.288732024
2339000000,-1.323234,-1.28880448
2340000000,-1.3325388,-1.288877543
2341000000,-1.2901027,-1.288951214
2342000000,-1.3249941,-1.289025494
2343000000,-1.309839,-1.289100384
2344000000,-1.2900099,-1.289175883
2345000000,-1.3190576,-1.289251995
2346000000,-1.3160677,-1.289328718
2347000000,-1.2961329,-1.289406055
2348000000,-1.3180578,-1.289484005
2349000000,-1.3094519,-1.289562571
2350000000,-1.3207626,-1.289641752
2351000000,-1.3019825,-1.289721551
2352000000,-1.3380249,-1.289801967
2353000000,-1.3122292,-1.289883001
2354000000,-1.3094827,-1.289964655
2355000000,-1.3137273,-1.290046929
2356000000,-1.3203351,-1.290129825
2357000000,-1.3318795,-1.290213343
2358000000,-1.2966852,-1.290297484
2359000000,-1.3040395,-1.290382249
2360000000,-1.3241661,-1.290467639
2361000000,-1.3254813,-1.290553654
2362000000,-1.3049811,-1.290640297
2363000000,-1.285428,-1.290727567
2364000000,-1.3018163,-1.290815466
2365000000,-1.3244848,-1.290903994
2366000000,-1.3229382,-1.290993152
2367000000,-1.3281246,-1.291082942
2368000000,-1.3195076,-1.291173364
2369000000,-1.3047401,-1.291264419
2370000000,-1.339133,-1.291356108
2371000000,-1.2777524,-1.291448432
2372000000,-1.3138126,-1.291541392
2373000000,-1.30475,-1.291634989
2374000000,-1.3283218,-1.291729224
2375000000,-1.2745055,-1.291824097
2376000000,-1.3116007,-1.29191961
2377000000,-1.331506,-1.292015763
2378000000,-1.3097594,-1.292112558
2379000000,-1.3006071,-1.292209995
2380000000,-1.2976034,-1.292308075
2381000000,-1.3220364,-1.2924068
2382000000,-1.262804,-1.292506169
2383000000,-1.3173515,-1.292606185
2384000000,-1.2982877,-1.292706848
2385000000,-1.2981747,-1.292808158
2386000000,-1.3036114,-1.292910118
2387000000,-1.3145936,-1.293012727
2388000000,-1.2603713,-1.293115987
2389000000,-1.247126,-1.293219899
2390000000,-1.2930821,-1.293324463
2391000000,-1.322072,-1.293429681
2392000000,-1.2878494,-1.293535553
2393000000,-1.3324646,-1.293642081
2394000000,-1.2840055,-1.293749265
2395000000,-1.2970239,-1.293857107
2396000000,-1.3032504,-1.293965607
2397000000,-1.2810435,-1.294074766
2398000000,-1.3031909,-1.294184585
2399000000,-1.2723927,-1.294295066
2400000000,-1.2747642,-1.294406209
2401000000,-1.3015096,-1.294518014
2402000000,-1.2903186,-1.294630484
2403000000,-1.2999952,-1.294743619
2404000000,-1.30392,-1.294857419
2405000000,-1.2678812,-1.294971887
2406000000,-1.3112061,-1.295087022
2407000000,-1.2993556,-1.295202827
2408000000,-1.2829524,-1.295319301
2409000000,-1.2789333,-1.295436446
2410000000,-1.3015391,-1.295554262
2411000000,-1.2961974,-1.295672752
2412000000,-1.3135442,-1.295791915
2413000000,-1.2886373,-1.295911753
2414000000,-1.304399,-1.296032266
2415000000,-1.2971348,-1.296153456
2416000000,-1.2755203,-1.296275324
2417000000,-1.3015639,-1.29639787
2418000000,-1.2792732,-1.296521096
2419000000,-1.2652347,-1.296645003
2420000000,-1.2795602,-1.296769591
2421000000,-1.2752486,-1.296894861
2422000000,-1.2650944,-1.297020815
2423000000,-1.284867,-1.297147454
2424000000,-1.2598841,-1.297274778
2425000000,-1.2788461,-1.297402789
2426000000,-1.2921022,-1.297531488
2427000000,-1.2940984,-1.297660875
2428000000,-1.2921201,-1.297790951
2429000000,-1.2779248,-1.297921718
2430000000,-1.271091,-1.298053177
2431000000,-1.2555983,-1.298185328
2432000000,-1.2830805,-1.298318173
2433000000,-1.283819,-1.298451713
2434000000,-1.3158225,-1.298585948
2435000000,-1.2767532,-1.29872088
2436000000,-1.2775036,-1.298856509
2437000000,-1.2857244,-1.298992838
2438000000,-1.2794397,-1.299129866
2439000000,-1.2888772,-1.299267595
2440000000,-1.2709174,-1.299406025
2441000000,-1.277393,-1.299545159
2442000000,-1.2508819,-1.299684996
2443000000,-1.2873048,-1.299825538
2444000000,-1.2349969,-1.299966786
2445000000,-1.2668951,-1.300108741
2446000000,-1.2888069,-1.300251404
2447000000,-1.2678742,-1.300394777
2448000000,-1.2626581,-1.300538859
2449000000,-1.2358704,-1.300683653
2450000000,-1.2944123,-1.300829159
2451000000,-1.2487919,-1.300975378
2452000000,-1.2594926,-1.301122311
2453000000,-1.2676967,-1.30126996
2454000000,-1.250948,-1.301418326
2455000000,-1.2725047,-1.301567409
