Freq(Hz),S21 Log Mag(dB),S21 Phase(�)
1797000000,-2.685143,-65.096291
1798000000,-2.6834867,-65.240501
1799000000,-2.6805301,-65.419548
1800000000,-2.6443503,-65.311691
1801000000,-2.6681175,-65.469849
1802000000,-2.6800101,-65.761024
1803000000,-2.6696846,-65.846992
1804000000,-2.6505604,-66.095177
1805000000,-2.668788,-66.121902
1806000000,-2.6447854,-66.243797
1807000000,-2.6555004,-66.335548
1808000000,-2.6555018,-66.448555
1809000000,-2.6669035,-66.723541
1810000000,-2.644084,-66.749359
1811000000,-2.6268003,-66.910042
1812000000,-2.6320095,-66.963844
1813000000,-2.6597068,-66.987434
1814000000,-2.6370552,-67.306274
1815000000,-2.6212838,-67.39682
1816000000,-2.645402,-67.417175
1817000000,-2.6426544,-67.651558
1818000000,-2.6154561,-67.698769
1819000000,-2.6677816,-67.811813
1820000000,-2.6217747,-67.934204
1821000000,-2.6098139,-67.864021
1822000000,-2.6129515,-68.194122
1823000000,-2.6101055,-68.42585
1824000000,-2.5990598,-68.266815
1825000000,-2.61325,-68.572075
1826000000,-2.6121137,-68.728859
1827000000,-2.6008506,-68.758553
1828000000,-2.5892427,-69.002434
1829000000,-2.6097953,-69.111473
1830000000,-2.6000316,-69.198074
1831000000,-2.5975325,-69.119125
1832000000,-2.6179078,-69.300491
1833000000,-2.6167605,-69.513199
1834000000,-2.6079333,-69.710983
1835000000,-2.5536809,-69.773354
1836000000,-2.6000805,-69.936722
1837000000,-2.5972145,-69.952263
1838000000,-2.5691726,-70.250351
1839000000,-2.5866137,-70.161766
1840000000,-2.5939219,-70.39399
1841000000,-2.5845823,-70.395035
1842000000,-2.5758851,-70.640518
1843000000,-2.5648844,-70.673561
1844000000,-2.5982995,-70.719872
1845000000,-2.5753882,-70.891823
1846000000,-2.5639517,-71.123436
1847000000,-2.5939474,-71.329262
1848000000,-2.5782032,-71.489929
1849000000,-2.5538476,-71.416565
1850000000,-2.5893884,-71.603958
1851000000,-2.5687611,-71.587616
1852000000,-2.5824111,-71.644485
1853000000,-2.5706396,-71.884071
1854000000,-2.6040757,-72.101997
1855000000,-2.560015,-72.121315
1856000000,-2.5874984,-72.267303
1857000000,-2.5260589,-72.385643
1858000000,-2.5572915,-72.502312
1859000000,-2.5476642,-72.761276
1860000000,-2.5745671,-72.872917
1861000000,-2.5852165,-73.04583
1862000000,-2.5385594,-72.945435
1863000000,-2.5405514,-73.021454
1864000000,-2.5162799,-72.860695
1865000000,-2.5552316,-73.307953
1866000000,-2.5492232,-73.439308
1867000000,-2.562566,-73.431221
1868000000,-2.5707946,-73.638672
1869000000,-2.5549979,-73.605225
1870000000,-2.5592306,-73.942505
1871000000,-2.5349917,-73.989098
1872000000,-2.5215421,-74.193634
1873000000,-2.528635,-74.276054
1874000000,-2.5390177,-74.353142
1875000000,-2.5529749,-74.415581
1876000000,-2.5223041,-74.489525
1877000000,-2.5378449,-74.68634
1878000000,-2.5373526,-74.934639
1879000000,-2.5300488,-75.094681
1880000000,-2.5390635,-75.116119
1881000000,-2.5235026,-74.890572
1882000000,-2.5399196,-75.330803
1883000000,-2.5309021,-75.323601
1884000000,-2.5303142,-75.372215
1885000000,-2.5001957,-75.585907
1886000000,-2.5452657,-75.84922
1887000000,-2.5238788,-75.806419
1888000000,-2.5228128,-75.952751
1889000000,-2.5466866,-76.072151
1890000000,-2.5112798,-76.175606
1891000000,-2.5079439,-76.289085
1892000000,-2.5354395,-76.552498
1893000000,-2.5314996,-76.50473
1894000000,-2.5220091,-76.66909
1895000000,-2.5437157,-76.804726
1896000000,-2.5250673,-77.002335
1897000000,-2.5181346,-76.815208
1898000000,-2.5358193,-77.164101
1899000000,-2.5684104,-77.179855
1900000000,-2.510499,-77.244545
1901000000,-2.5232668,-77.334763
1902000000,-2.5072172,-77.306259
1903000000,-2.5021727,-77.556
1904000000,-2.5434947,-77.8153
1905000000,-2.5315278,-77.864052
1906000000,-2.5247569,-77.928726
1907000000,-2.5422468,-78.145576
1908000000,-2.5166728,-78.185059
1909000000,-2.4971514,-78.285561
1910000000,-2.5223067,-78.397736
1911000000,-2.4998636,-78.563133
1912000000,-2.528028,-78.662422
1913000000,-2.5145292,-78.783051
1914000000,-2.5443676,-78.972534
1915000000,-2.5201039,-78.679832
1916000000,-2.5132802,-78.982513
1917000000,-2.5083814,-79.125099
1918000000,-2.5380101,-79.176941
1919000000,-2.5187287,-79.485291
1920000000,-2.5230546,-79.32975
1921000000,-2.5361414,-79.548767
1922000000,-2.513077,-79.779732
1923000000,-2.5194502,-79.762733
1924000000,-2.5178905,-79.698418
1925000000,-2.5225112,-79.898727
1926000000,-2.5113688,-80.165619
1927000000,-2.4996626,-80.265594
1928000000,-2.5154216,-80.282425
1929000000,-2.518837,-80.521454
1930000000,-2.5066094,-80.634514
1931000000,-2.5009243,-80.380562
1932000000,-2.5410709,-80.698631
1933000000,-2.5277915,-80.561508
1934000000,-2.5293503,-80.921066
1935000000,-2.5178051,-80.984581
1936000000,-2.5176258,-81.327637
1937000000,-2.4998629,-81.198151
1938000000,-2.5426431,-81.480858
1939000000,-2.5105126,-81.611862
1940000000,-2.5298362,-81.650253
1941000000,-2.5286665,-81.655235
1942000000,-2.5257423,-81.860924
1943000000,-2.5009232,-82.001427
1944000000,-2.5122616,-81.956589
1945000000,-2.4974799,-82.208908
1946000000,-2.4971678,-82.344383
1947000000,-2.4993303,-82.604851
1948000000,-2.5245285,-82.393311
1949000000,-2.5359163,-82.624168
1950000000,-2.4854531,-82.769814
1951000000,-2.5255706,-82.77079
1952000000,-2.526412,-82.864441
1953000000,-2.5375698,-82.974815
1954000000,-2.5243902,-83.259598
1955000000,-2.5018277,-83.074738
1956000000,-2.5206428,-83.253159
1957000000,-2.5129085,-83.516731
1958000000,-2.5342505,-83.481514
1959000000,-2.5213928,-83.430115
1960000000,-2.5277083,-83.647842
1961000000,-2.5201941,-83.853264
1962000000,-2.502537,-84.038109
1963000000,-2.5446007,-84.118225
1964000000,-2.5228093,-84.199112
1965000000,-2.5521545,-84.337555
1966000000,-2.5180564,-84.311676
1967000000,-2.5184579,-84.605377
1968000000,-2.5281634,-84.64637
1969000000,-2.481216,-84.857758
1970000000,-2.5340598,-84.755432
1971000000,-2.5243454,-84.859642
1972000000,-2.5199716,-84.992188
1973000000,-2.5262923,-85.056717
1974000000,-2.5257607,-85.457207
1975000000,-2.5334804,-85.174362
1976000000,-2.5228989,-85.611832
1977000000,-2.5317659,-85.319084
1978000000,-2.5202787,-85.663147
1979000000,-2.5384302,-85.594955
1980000000,-2.5112438,-85.734192
1981000000,-2.549823,-85.786423
1982000000,-2.5369184,-85.810867
1983000000,-2.5432653,-86.01841
1984000000,-2.5301075,-86.184654
1985000000,-2.5569398,-86.209175
1986000000,-2.5353463,-86.567345
1987000000,-2.5259557,-86.425591
1988000000,-2.5206382,-86.590111
1989000000,-2.548389,-86.694145
1990000000,-2.5566328,-86.680664
1991000000,-2.5398138,-87.043808
1992000000,-2.5594354,-87.009575
1993000000,-2.5662992,-87.089882
1994000000,-2.545022,-87.187477
1995000000,-2.5501199,-87.326546
1996000000,-2.5576744,-87.47316
1997000000,-2.5591078,-87.474655
1998000000,-2.5677669,-87.636063
1999000000,-2.5553241,-87.852119
2000000000,-2.5447958,-87.803619
2001000000,-2.558326,-87.862625
2002000000,-2.5501454,-87.766029
2003000000,-2.5838115,-88.019188
2004000000,-2.5660305,-88.093407
2005000000,-2.5417802,-88.332451
2006000000,-2.5414765,-88.320763
2007000000,-2.5622921,-88.332222
2008000000,-2.5553703,-88.538536
2009000000,-2.5606818,-88.539886
2010000000,-2.5313177,-88.810524
2011000000,-2.5554111,-88.72438
2012000000,-2.5783319,-88.731659
2013000000,-2.5756316,-88.852631
2014000000,-2.5377846,-89.131973
2015000000,-2.5862272,-89.097679
2016000000,-2.5635884,-89.222023
2017000000,-2.5392272,-89.345474
2018000000,-2.5311475,-89.408966
2019000000,-2.5702279,-89.440811
2020000000,-2.5736885,-89.689766
2021000000,-2.6003716,-89.715019
2022000000,-2.5939968,-89.794777
2023000000,-2.5921748,-89.999626
2024000000,-2.583163,-90.067833
2025000000,-2.5682526,-90.399651
2026000000,-2.5768664,-90.214928
2027000000,-2.5596886,-90.494453
2028000000,-2.5997884,-90.46064
2029000000,-2.5915484,-90.357018
2030000000,-2.555012,-90.592079
2031000000,-2.5820944,-90.754715
2032000000,-2.6002862,-90.943184
2033000000,-2.577487,-91.069077
2034000000,-2.6007802,-90.859665
2035000000,-2.5810683,-91.093643
2036000000,-2.6045659,-91.350891
2037000000,-2.6058249,-91.432129
2038000000,-2.5676198,-91.199173
2039000000,-2.5664201,-91.323647
2040000000,-2.604037,-91.492935
2041000000,-2.5910389,-91.680199
2042000000,-2.5895419,-91.80822
2043000000,-2.6047151,-91.927261
2044000000,-2.6131415,-92.016884
2045000000,-2.5982287,-91.99231
2046000000,-2.5785053,-92.019096
2047000000,-2.5796485,-92.141571
2048000000,-2.587986,-92.268044
2049000000,-2.6222134,-92.54303
2050000000,-2.6309555,-92.569145
2051000000,-2.6043108,-92.733459
2052000000,-2.5911448,-92.681007
2053000000,-2.5818527,-92.650383
2054000000,-2.6058331,-93.088058
2055000000,-2.574522,-93.024681
2056000000,-2.6017313,-93.037285
2057000000,-2.6266534,-93.182411
2058000000,-2.6105728,-93.295456
2059000000,-2.5890136,-93.36969
2060000000,-2.5964966,-93.446663
2061000000,-2.6178615,-93.592613
2062000000,-2.6206174,-93.521263
2063000000,-2.6403763,-93.644424
2064000000,-2.6123691,-93.856056
2065000000,-2.6417058,-93.939926
2066000000,-2.6231806,-94.058701
2067000000,-2.6197312,-94.085075
2068000000,-2.6117258,-94.461716
2069000000,-2.6230495,-94.23349
2070000000,-2.6186709,-94.482742
2071000000,-2.6553314,-94.38018
2072000000,-2.6133873,-94.393311
2073000000,-2.6256673,-94.660873
2074000000,-2.6178606,-94.446945
2075000000,-2.6567218,-94.854843
2076000000,-2.6141613,-94.952621
2077000000,-2.6555204,-94.950165
2078000000,-2.636586,-95.037369
2079000000,-2.6632586,-95.055496
2080000000,-2.6613591,-95.291451
2081000000,-2.6486728,-95.303619
2082000000,-2.6448801,-95.334473
2083000000,-2.6458735,-95.556412
2084000000,-2.6480012,-95.565414
2085000000,-2.6318431,-95.820236
2086000000,-2.6381285,-95.715271
2087000000,-2.6253085,-96.152313
2088000000,-2.6545069,-96.02494
2089000000,-2.682523,-96.065598
2090000000,-2.6501284,-96.197624
2091000000,-2.6614802,-96.341057
2092000000,-2.661644,-96.288605
2093000000,-2.6791584,-96.340034
2094000000,-2.6472993,-96.603722
2095000000,-2.663295,-96.525841
2096000000,-2.6182494,-96.6241
2097000000,-2.6488757,-96.781456
2098000000,-2.6374176,-96.80954
2099000000,-2.6330318,-96.973953
2100000000,-2.662909,-97.091934
2101000000,-2.6591527,-97.114021
2102000000,-2.6676285,-97.072609
2103000000,-2.6519077,-97.380493
2104000000,-2.6623635,-97.382118
2105000000,-2.6826267,-97.413956
2106000000,-2.6882296,-97.540176
2107000000,-2.6639686,-97.627174
2108000000,-2.656394,-97.884575
2109000000,-2.633249,-97.726364
2110000000,-2.6940103,-97.87191
2111000000,-2.6711724,-98.153656
2112000000,-2.6733391,-98.131691
2113000000,-2.6970019,-98.268402
2114000000,-2.6638501,-98.37999
2115000000,-2.6749001,-98.529457
2116000000,-2.703439,-98.307152
2117000000,-2.6914449,-98.416496
2118000000,-2.6787777,-98.479424
2119000000,-2.6943779,-98.640335
2120000000,-2.7015848,-98.778938
2121000000,-2.7242706,-98.67205
2122000000,-2.6864238,-98.704315
2123000000,-2.728622,-99.006073
2124000000,-2.6999714,-99.248634
2125000000,-2.7039621,-99.286446
2126000000,-2.67786,-99.468002
2127000000,-2.6891623,-99.35701
2128000000,-2.7349298,-99.389786
2129000000,-2.700583,-99.540398
2130000000,-2.7083228,-99.628937
2131000000,-2.6916878,-99.654083
2132000000,-2.7191691,-99.935959
2133000000,-2.6991532,-99.847183
2134000000,-2.7188494,-100.05871
2135000000,-2.7346306,-100.05621
2136000000,-2.7194197,-100.08257
2137000000,-2.6964171,-99.963936
2138000000,-2.7361686,-100.25109
2139000000,-2.7157562,-100.48624
2140000000,-2.7339969,-100.5965
2141000000,-2.7310996,-100.36469
2142000000,-2.7279882,-100.60304
2143000000,-2.7181427,-100.82494
2144000000,-2.7270019,-100.61761
2145000000,-2.7301905,-100.84566
2146000000,-2.7390144,-101.06334
2147000000,-2.7221792,-101.16436
2148000000,-2.7132313,-100.86131
2149000000,-2.762677,-101.16137
2150000000,-2.7212784,-101.41628
2151000000,-2.7286873,-101.56683
2152000000,-2.712867,-101.46065
2153000000,-2.7445474,-101.52248
2154000000,-2.756947,-101.80276
2155000000,-2.7430584,-101.85104
2156000000,-2.763901,-101.83992
2157000000,-2.7292926,-101.6737
2158000000,-2.72644,-101.88878
2159000000,-2.7541234,-101.85578
2160000000,-2.7592673,-102.13475
2161000000,-2.753835,-102.28562
2162000000,-2.7437901,-102.40429
2163000000,-2.7557404,-102.17669
2164000000,-2.7725904,-102.42869
2165000000,-2.7579508,-102.66783
2166000000,-2.7749398,-102.57009
2167000000,-2.7862041,-102.72695
2168000000,-2.7643514,-102.76096
2169000000,-2.7959101,-102.71886
2170000000,-2.7387455,-102.95084
2171000000,-2.7508903,-102.99509
2172000000,-2.7599101,-102.98691
2173000000,-2.7795041,-103.27644
2174000000,-2.7794311,-103.39061
2175000000,-2.7573569,-103.51458
2176000000,-2.794224,-103.5977
2177000000,-2.7974887,-103.48869
2178000000,-2.7470818,-103.49126
2179000000,-2.7678127,-103.72053
2180000000,-2.8009205,-103.60169
2181000000,-2.7769909,-103.88299
2182000000,-2.7900596,-103.9973
2183000000,-2.8050799,-103.97916
2184000000,-2.7830138,-103.88296
2185000000,-2.7792487,-103.97925
2186000000,-2.7913256,-104.27145
2187000000,-2.810323,-104.40663
2188000000,-2.8161116,-104.63371
2189000000,-2.7989516,-104.47107
2190000000,-2.7723262,-104.33462
2191000000,-2.78023,-104.67917
2192000000,-2.7875898,-104.58604
2193000000,-2.8041027,-104.9188
2194000000,-2.8095109,-104.81539
2195000000,-2.8043189,-104.81275
2196000000,-2.7894483,-105.098
2197000000,-2.8101125,-105.2673
2198000000,-2.7863905,-105.17014
2199000000,-2.7960474,-105.33055
2200000000,-2.8259625,-105.45118
2201000000,-2.7910945,-105.56463
2202000000,-2.806848,-105.61086
2203000000,-2.8018608,-105.54886
2204000000,-2.7799532,-105.90788
2205000000,-2.8165586,-105.65637
2206000000,-2.8454423,-105.6688
2207000000,-2.819365,-106.01798
2208000000,-2.7924764,-105.92551
2209000000,-2.8410354,-106.24126
2210000000,-2.8481095,-106.15562
2211000000,-2.8460381,-106.0417
2212000000,-2.8413403,-106.23772
2213000000,-2.8265531,-106.26089
2214000000,-2.8159745,-106.58883
2215000000,-2.8060124,-106.39749
2216000000,-2.8270004,-106.64826
2217000000,-2.795857,-106.81788
2218000000,-2.8349273,-106.89622
2219000000,-2.8341339,-106.86432
2220000000,-2.848954,-106.94468
2221000000,-2.8491924,-106.99503
2222000000,-2.8367009,-106.99875
2223000000,-2.8318095,-107.1356
2224000000,-2.8338618,-107.25739
2225000000,-2.8639071,-107.27052
2226000000,-2.849479,-107.51077
2227000000,-2.8751218,-107.44516
2228000000,-2.8197751,-107.59418
2229000000,-2.8380501,-107.64733
2230000000,-2.8484333,-107.82027
2231000000,-2.8479943,-108.15788
2232000000,-2.8772798,-107.84361
2233000000,-2.8643911,-108.02516
2234000000,-2.8720212,-107.9773
2235000000,-2.8507824,-108.17455
2236000000,-2.8456509,-108.03582
2237000000,-2.894062,-108.33145
2238000000,-2.8363724,-108.34493
2239000000,-2.8754911,-108.52406
2240000000,-2.8636584,-108.39495
2241000000,-2.8769696,-108.45592
2242000000,-2.8885112,-108.56468
2243000000,-2.8848031,-108.80457
2244000000,-2.8684099,-108.78458
2245000000,-2.8820095,-108.80674
2246000000,-2.8960049,-108.93752
2247000000,-2.8719938,-109.03909
2248000000,-2.8518567,-108.99407
2249000000,-2.8773937,-109.24722
2250000000,-2.8606248,-109.25217
2251000000,-2.8764758,-109.31555
2252000000,-2.8862019,-109.50051
2253000000,-2.8717151,-109.38045
2254000000,-2.8819458,-109.59017
2255000000,-2.904541,-109.61503
2256000000,-2.8819809,-109.62236
2257000000,-2.897362,-109.74747
2258000000,-2.9278309,-109.83664
2259000000,-2.8995442,-110.11619
2260000000,-2.8736563,-110.11901
2261000000,-2.9059582,-110.00879
2262000000,-2.9256024,-110.1365
2263000000,-2.9015238,-110.21024
2264000000,-2.9014668,-110.46982
2265000000,-2.9158871,-110.25513
2266000000,-2.8993309,-110.31306
2267000000,-2.9024882,-110.66823
2268000000,-2.8916481,-110.69576
2269000000,-2.9089475,-110.61603
2270000000,-2.9086883,-110.81806
2271000000,-2.9058425,-110.82333
2272000000,-2.9167159,-111.01033
2273000000,-2.9162076,-110.91517
2274000000,-2.9178078,-111.23196
2275000000,-2.9142442,-111.0946
2276000000,-2.9337025,-111.31498
2277000000,-2.9437404,-111.44146
2278000000,-2.9387305,-111.25661
2279000000,-2.912199,-111.41676
2280000000,-2.9163251,-111.59939
2281000000,-2.9211059,-111.61718
2282000000,-2.9219189,-111.61841
2283000000,-2.9348319,-111.56369
2284000000,-2.9180391,-111.75729
2285000000,-2.9473996,-112.17474
2286000000,-2.9282532,-112.12464
2287000000,-2.9349713,-112.33877
2288000000,-2.9197876,-112.16388
2289000000,-2.9523108,-111.99744
2290000000,-2.952523,-112.23669
2291000000,-2.9813101,-112.46146
2292000000,-2.9383132,-112.30632
2293000000,-2.9722879,-112.49501
2294000000,-2.9198065,-112.723
2295000000,-2.9632497,-112.56927
2296000000,-2.9310389,-112.97375
2297000000,-2.9435632,-112.81168
2298000000,-2.9460196,-113.01828
2299000000,-2.9200263,-113.01313
2300000000,-2.9058683,-113.10766
2301000000,-2.9467766,-113.08227
2302000000,-2.9321744,-113.17469
2303000000,-2.9589374,-113.23284
2304000000,-2.9640639,-113.21881
2305000000,-2.9490609,-113.21729
2306000000,-2.9549658,-113.54446
2307000000,-2.9738414,-113.6697
2308000000,-2.9406791,-113.6108
2309000000,-2.9466875,-113.54308
2310000000,-2.9727459,-113.66363
2311000000,-2.9720509,-113.69277
2312000000,-2.9860735,-114.00894
2313000000,-3.0071695,-114.05601
2314000000,-2.9705541,-114.06384
2315000000,-2.9675124,-114.08229
2316000000,-2.9851,-114.25453
2317000000,-2.9741454,-114.12262
2318000000,-2.9848166,-114.29775
2319000000,-2.9546275,-114.60137
2320000000,-2.9892471,-114.54237
2321000000,-2.9969037,-114.39283
2322000000,-2.9678178,-114.59882
2323000000,-2.957233,-114.73856
2324000000,-2.9724436,-114.86878
2325000000,-2.9969316,-114.98283
2326000000,-3.0125954,-114.79663
2327000000,-2.986953,-114.98901
2328000000,-3.0007079,-115.29366
2329000000,-2.9945674,-115.07755
2330000000,-3.0140162,-115.24776
2331000000,-2.9960854,-115.31213
2332000000,-2.9971256,-115.52376
2333000000,-3.0189543,-115.63674
2334000000,-2.9866908,-115.42664
2335000000,-2.9790905,-115.84976
2336000000,-2.969388,-115.69173
2337000000,-3.002342,-115.86362
2338000000,-3.0047598,-115.81602
2339000000,-3.0044272,-115.87727
2340000000,-2.9759359,-115.82075
2341000000,-2.9998593,-115.82429
2342000000,-2.9953208,-116.07613
2343000000,-3.0201242,-116.32207
2344000000,-3.0108335,-116.37174
2345000000,-2.985882,-115.97537
2346000000,-3.0576446,-116.54749
2347000000,-3.0249164,-116.42257
2348000000,-3.0062733,-116.54087
2349000000,-3.0014443,-116.50294
2350000000,-3.0107408,-116.60706
2351000000,-3.0409038,-116.89616
2352000000,-3.0141299,-116.90955
2353000000,-3.018754,-116.7458
2354000000,-3.0205274,-117.00195
2355000000,-3.0220795,-116.85516
2356000000,-3.0279031,-117.07175
2357000000,-3.0007563,-117.13929
2358000000,-3.0029056,-117.10538
2359000000,-3.0353322,-117.33859
2360000000,-3.0411482,-117.40538
2361000000,-3.0280306,-117.16977
2362000000,-3.0372427,-117.39093
2363000000,-3.0064936,-117.40464
2364000000,-3.0233696,-117.56032
2365000000,-3.0577362,-117.7938
2366000000,-3.0157263,-117.73923
2367000000,-3.0578244,-118.00674
2368000000,-2.9956188,-117.79272
2369000000,-3.0200284,-117.81615
2370000000,-3.056776,-118.01033
2371000000,-3.0367115,-117.92754
2372000000,-3.0745051,-118.38004
2373000000,-3.0289521,-118.32889
2374000000,-3.0512383,-118.424
2375000000,-3.0438676,-118.42599
2376000000,-3.0716023,-118.30892
2377000000,-3.0264122,-118.56178
2378000000,-3.0712681,-118.76884
2379000000,-3.0504923,-118.85345
2380000000,-3.0485735,-118.83542
2381000000,-3.0377049,-118.80876
2382000000,-3.0916657,-118.84895
2383000000,-3.0495427,-119.10117
2384000000,-3.0803158,-119.0435
2385000000,-3.0771637,-119.06152
2386000000,-3.0178132,-119.28217
2387000000,-3.0417514,-119.43785
2388000000,-3.0423791,-119.3245
2389000000,-3.0573964,-119.25671
2390000000,-3.0889261,-119.50137
2391000000,-3.0679333,-119.60469
2392000000,-3.0545382,-119.55469
2393000000,-3.0679736,-119.63044
2394000000,-3.059149,-119.78455
2395000000,-3.0676022,-119.77685
2396000000,-3.056881,-120.12154
2397000000,-3.0891292,-119.90108
2398000000,-3.0727479,-119.99163
2399000000,-3.0837488,-120.2365
2400000000,-3.0637331,-120.17327
2401000000,-3.0782521,-120.11002
2402000000,-3.0823927,-120.3257
2403000000,-3.0921097,-120.402
2404000000,-3.079545,-120.47788
2405000000,-3.0771675,-120.62337
2406000000,-3.0746272,-120.58082
2407000000,-3.093411,-120.68266
2408000000,-3.07446,-120.69129
2409000000,-3.102958,-120.69508
2410000000,-3.0651648,-120.86633
2411000000,-3.0608175,-120.91242
2412000000,-3.1038067,-121.00465
2413000000,-3.077476,-121.20206
2414000000,-3.0868587,-121.07755
2415000000,-3.1073596,-121.2687
2416000000,-3.1076791,-121.3929
2417000000,-3.1034322,-121.2887
2418000000,-3.0729203,-121.43657
2419000000,-3.0888665,-121.53983
2420000000,-3.0916736,-121.51217
2421000000,-3.0787761,-121.62827
2422000000,-3.0946221,-121.93056
2423000000,-3.1063728,-121.67732
2424000000,-3.113585,-122.00101
2425000000,-3.1188719,-122.00883
2426000000,-3.1217263,-121.85328
2427000000,-3.0845721,-122.04852
2428000000,-3.0699718,-122.05671
2429000000,-3.0832145,-121.96476
2430000000,-3.1104782,-122.2093
2431000000,-3.1138082,-122.24438
2432000000,-3.0720048,-122.38043
2433000000,-3.0863671,-122.30299
2434000000,-3.0748334,-122.38668
2435000000,-3.1192067,-122.69451
2436000000,-3.1255245,-122.47369
2437000000,-3.0819345,-122.80791
2438000000,-3.0641806,-122.85617
2439000000,-3.1101766,-122.74264
2440000000,-3.1332228,-123.04549
2441000000,-3.0886812,-123.05109
2442000000,-3.1256349,-122.90637
2443000000,-3.1214862,-123.07374
2444000000,-3.0965788,-123.34599
2445000000,-3.0991862,-123.37498
2446000000,-3.1148243,-123.33322
2447000000,-3.1455624,-123.4659
2448000000,-3.124413,-123.77204
2449000000,-3.1391997,-123.48763
2450000000,-3.1077285,-123.734
2451000000,-3.1221883,-123.4366
2452000000,-3.1120837,-123.90209
2453000000,-3.1103506,-123.79803
2454000000,-3.1222978,-123.95483
2455000000,-3.1478083,-123.97519
2456000000,-3.1277497,-123.95547
2457000000,-3.1182845,-124.0951
2458000000,-3.1285846,-124.07535
2459000000,-3.155859,-124.17221
2460000000,-3.1006758,-124.33414
2461000000,-3.1305187,-124.51859
2462000000,-3.1325216,-124.30518
2463000000,-3.1303229,-124.53948
2464000000,-3.1292105,-124.63863
2465000000,-3.1108046,-124.754
2466000000,-3.1042466,-124.89034
2467000000,-3.1498904,-124.6202
2468000000,-3.0932734,-124.73759
2469000000,-3.1390557,-125.04144
2470000000,-3.1184578,-124.90008
2471000000,-3.1449177,-125.12497
2472000000,-3.1466141,-125.41273
2473000000,-3.106137,-125.43824
2474000000,-3.1467412,-125.31548
2475000000,-3.1316693,-125.48775
2476000000,-3.1780579,-125.6876
2477000000,-3.1517007,-125.37891
2478000000,-3.1165125,-125.51591
2479000000,-3.1571608,-125.64479
2480000000,-3.1525507,-125.83282
2481000000,-3.1628413,-125.76669
2482000000,-3.147908,-125.67939
2483000000,-3.1325846,-125.97285
2484000000,-3.1568363,-125.92471
2485000000,-3.1330833,-126
2486000000,-3.1737802,-125.98447
2487000000,-3.1848342,-126.05841
2488000000,-3.1712816,-126.31078
2489000000,-3.1190138,-126.63136
2490000000,-3.1435657,-126.37645
2491000000,-3.1375077,-126.58541
2492000000,-3.1460087,-126.61588
2493000000,-3.1520586,-126.47687
2494000000,-3.1701272,-126.65813
2495000000,-3.1357789,-126.80141
2496000000,-3.1679437,-126.99816
2497000000,-3.1785579,-126.90567
2498000000,-3.1549275,-126.76804
2499000000,-3.1498139,-127.05801
2500000000,-3.1827939,-127.14396
2501000000,-3.1682949,-127.1834
2502000000,-3.1496973,-127.20143
2503000000,-3.1817267,-127.30988
2504000000,-3.1463516,-127.24336
2505000000,-3.1609318,-127.30205
2506000000,-3.168462,-127.53323
2507000000,-3.1522822,-127.53831
2508000000,-3.1698902,-127.43993
2509000000,-3.1755443,-127.65974
2510000000,-3.1782637,-127.52571
2511000000,-3.1813016,-127.68088
2512000000,-3.1943209,-127.88667
2513000000,-3.1484931,-127.64204
2514000000,-3.1485343,-128.03473
2515000000,-3.1842666,-128.05365
2516000000,-3.1502802,-128.06924
2517000000,-3.1297076,-128.26483
2518000000,-3.1925051,-128.11493
2519000000,-3.1504936,-128.42033
2520000000,-3.1782727,-128.33722
2521000000,-3.1487927,-128.49611
2522000000,-3.1957164,-128.74446
2523000000,-3.1796925,-128.3159
2524000000,-3.1843328,-128.57468
2525000000,-3.1558964,-128.40372
2526000000,-3.1916969,-128.74782
2527000000,-3.1863167,-128.82347
2528000000,-3.169637,-129.0392
2529000000,-3.1856706,-128.99281
2530000000,-3.1854722,-129.06635
2531000000,-3.1925881,-129.31534
2532000000,-3.176306,-129.1671
2533000000,-3.1996851,-129.12596
2534000000,-3.1985555,-129.48773
2535000000,-3.1804211,-129.62729
2536000000,-3.1655207,-129.37566
2537000000,-3.1901612,-129.54752
2538000000,-3.1869519,-129.6756
2539000000,-3.2022882,-129.60318
2540000000,-3.162781,-129.56923
2541000000,-3.1730521,-129.88089
2542000000,-3.1965191,-129.90845
2543000000,-3.1966364,-129.93401
2544000000,-3.1757395,-130.03798
2545000000,-3.1733215,-130.05286
2546000000,-3.183223,-130.04599
2547000000,-3.1898046,-130.19327
2548000000,-3.1777694,-130.23846
2549000000,-3.1917071,-130.38786
2550000000,-3.1665382,-130.19342
2551000000,-3.1701827,-130.45695
2552000000,-3.1943183,-130.57425
2553000000,-3.1767097,-130.39792
2554000000,-3.1719644,-130.82982
2555000000,-3.1628561,-130.64194
2556000000,-3.1763399,-130.82516
2557000000,-3.1948066,-130.77338
2558000000,-3.2297716,-130.96719
2559000000,-3.1815546,-131.0061
2560000000,-3.1659129,-131.09151
2561000000,-3.1884351,-130.99707
2562000000,-3.1891589,-131.14555
2563000000,-3.1709948,-131.49275
2564000000,-3.2231028,-131.27266
2565000000,-3.205956,-131.33348
2566000000,-3.2050841,-131.43898
2567000000,-3.2110944,-131.66405
2568000000,-3.171118,-131.63823
2569000000,-3.1922433,-131.79761
2570000000,-3.1838648,-131.89647
2571000000,-3.183136,-131.85025
2572000000,-3.2243209,-131.8932
2573000000,-3.1923103,-131.92551
2574000000,-3.1892104,-131.9613
2575000000,-3.1914694,-131.84477
2576000000,-3.1693268,-132.27542
2577000000,-3.2367074,-132.14127
