!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 16:36:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1000000000,127.82835,-146.02765
1001000000,127.37563,-146.34375
1002000000,125.04369,-146.37308
1003000000,128.93723,-146.43735
1004000000,126.86333,-146.6274
1005000000,126.24855,-146.76523
1006000000,127.81518,-146.84796
1007000000,126.81222,-146.98796
1008000000,126.17169,-147.04428
1009000000,126.36591,-147.36386
1010000000,126.83496,-147.32738
1011000000,125.73813,-147.57243
1012000000,124.38051,-148.00192
1013000000,122.94162,-147.89346
1014000000,125.27025,-148.36356
1015000000,125.2198,-148.19261
1016000000,124.92191,-148.2182
1017000000,125.12718,-148.47411
1018000000,125.04532,-148.49879
1019000000,125.91738,-148.78242
1020000000,125.24364,-148.86749
1021000000,123.63603,-149.21333
1022000000,122.78578,-149.45642
1023000000,123.847,-149.54828
1024000000,123.17868,-149.46715
1025000000,123.98139,-149.62244
1026000000,124.03598,-149.63657
1027000000,123.86797,-150.07445
1028000000,123.71884,-150.21397
1029000000,123.69348,-150.24287
1030000000,123.91521,-150.30081
1031000000,122.95812,-150.43695
1032000000,123.32139,-150.58894
1033000000,123.4156,-150.68088
1034000000,122.82819,-150.99017
1035000000,121.25692,-151.12146
1036000000,122.71498,-151.26538
1037000000,122.18662,-151.52527
1038000000,121.23621,-151.53813
1039000000,122.22856,-151.69861
1040000000,121.17589,-151.89047
1041000000,121.19678,-151.91844
1042000000,122.76059,-152.16859
1043000000,121.04462,-152.29584
1044000000,121.45755,-152.42595
1045000000,120.26711,-152.49471
1046000000,120.13584,-152.85822
1047000000,119.41284,-152.88646
1048000000,119.24757,-153.12917
1049000000,119.62426,-153.18427
1050000000,120.1005,-153.57257
1051000000,119.29958,-153.62697
1052000000,119.81882,-153.48561
1053000000,120.03295,-153.71973
1054000000,119.82344,-153.83195
1055000000,119.23595,-153.86208
1056000000,119.01061,-154.39082
1057000000,119.47192,-154.32274
1058000000,118.83991,-154.57732
1059000000,118.74834,-154.76862
1060000000,117.73465,-154.83514
1061000000,118.51255,-154.81703
1062000000,118.25358,-155.07344
1063000000,117.94124,-155.06664
1064000000,117.39387,-155.40558
1065000000,117.47179,-155.44456
1066000000,117.51112,-155.74336
1067000000,118.12587,-155.73457
1068000000,116.7258,-155.8644
1069000000,116.85689,-156.12231
1070000000,117.22604,-156.1759
1071000000,116.68707,-156.38306
1072000000,116.81391,-156.45532
1073000000,116.80103,-156.57776
1074000000,116.95722,-156.717
1075000000,116.87608,-156.91432
1076000000,116.58279,-157.03516
1077000000,115.62035,-157.41463
1078000000,116.65501,-157.33871
1079000000,116.18738,-157.55145
1080000000,116.3213,-157.7787
1081000000,114.90246,-157.85942
1082000000,115.12605,-158.05798
1083000000,115.5568,-158.22032
1084000000,115.39282,-158.33446
1085000000,114.96375,-158.45502
1086000000,115.05125,-158.43089
1087000000,115.496,-158.73015
1088000000,114.66573,-158.6926
1089000000,115.02831,-158.88542
1090000000,115.36703,-158.97871
1091000000,114.04015,-159.30077
1092000000,114.50468,-159.35764
1093000000,114.39626,-159.4406
1094000000,114.64734,-159.93112
1095000000,113.92033,-160.00545
1096000000,114.75668,-159.90631
1097000000,113.88203,-160.17523
1098000000,114.23093,-160.23305
1099000000,113.19758,-160.44708
1100000000,113.75308,-160.42947
1101000000,113.28986,-160.75554
1102000000,113.49427,-160.58467
1103000000,113.23215,-161.01772
1104000000,112.59026,-161.168
1105000000,112.50491,-161.30708
1106000000,112.02655,-161.51094
1107000000,112.46043,-161.62856
1108000000,111.48077,-161.9303
1109000000,112.31886,-161.95958
1110000000,111.71493,-162.0314
1111000000,112.37002,-162.18492
1112000000,111.01882,-162.42038
1113000000,111.20434,-162.40504
1114000000,111.35416,-162.50349
1115000000,110.91691,-162.79808
1116000000,111.271,-162.95149
1117000000,111.40249,-163.02046
1118000000,111.27152,-163.15115
1119000000,110.54479,-163.40749
1120000000,110.46577,-163.66446
1121000000,110.25327,-163.61478
1122000000,110.28449,-163.61473
1123000000,109.89484,-163.87672
1124000000,109.62608,-164.03535
1125000000,110.00953,-164.33614
1126000000,109.7093,-164.24294
1127000000,109.07469,-164.66959
1128000000,108.95918,-164.56801
1129000000,108.76901,-164.93102
1130000000,108.83315,-165.07852
1131000000,108.87604,-165.17503
1132000000,108.50683,-165.14607
1133000000,108.2959,-165.3567
1134000000,108.09883,-165.5733
1135000000,108.27579,-165.65288
1136000000,107.78776,-165.93623
1137000000,107.79632,-166.00294
1138000000,107.20724,-166.28009
1139000000,107.48856,-166.22296
1140000000,107.2276,-166.32458
1141000000,106.95576,-166.54572
1142000000,106.79213,-166.78627
1143000000,106.98439,-166.83795
1144000000,106.73254,-167.01894
1145000000,106.60464,-167.10654
1146000000,105.80536,-167.53311
1147000000,106.21469,-167.47533
1148000000,106.21429,-167.45561
1149000000,105.49521,-167.78889
1150000000,105.56412,-168.04581
1151000000,105.60852,-168.03934
1152000000,104.99285,-168.36247
1153000000,105.51198,-168.15088
1154000000,105.57948,-168.25995
1155000000,104.82362,-168.68785
1156000000,104.65843,-168.85257
1157000000,104.94023,-168.81754
1158000000,104.27956,-169.24718
1159000000,104.45142,-169.23128
1160000000,104.14187,-169.37999
1161000000,104.21479,-169.50417
1162000000,104.09219,-169.77209
1163000000,103.84048,-169.79466
1164000000,103.67288,-169.97836
1165000000,103.92147,-170.20372
1166000000,103.70471,-170.19086
1167000000,103.41084,-170.25316
1168000000,103.49702,-170.44769
1169000000,102.90042,-170.70906
1170000000,103.50166,-170.76054
1171000000,102.76435,-171.00459
1172000000,102.85233,-171.01378
1173000000,102.78777,-171.1962
1174000000,102.50831,-171.42078
1175000000,102.29453,-171.50473
1176000000,102.55653,-171.63123
1177000000,102.34245,-171.76831
1178000000,102.1724,-171.96175
1179000000,101.98305,-172.15425
1180000000,102.30205,-172.23851
1181000000,102.10319,-172.35703
1182000000,101.74007,-172.55367
1183000000,101.45776,-172.6916
1184000000,101.45905,-172.74977
1185000000,101.03146,-172.95258
1186000000,101.30746,-173.01421
1187000000,101.36317,-173.26685
1188000000,100.64222,-173.4519
1189000000,101.01987,-173.49814
1190000000,100.35104,-173.72047
1191000000,100.00987,-173.93666
1192000000,100.20758,-173.97244
1193000000,100.17156,-174.24892
1194000000,99.915802,-174.39168
1195000000,99.975021,-174.44482
1196000000,99.756409,-174.6658
1197000000,99.62233,-174.69142
1198000000,99.451958,-174.94376
1199000000,99.857819,-174.90979
1200000000,99.38855,-175.15695
1201000000,98.758858,-175.4138
1202000000,98.706161,-175.57808
1203000000,98.859955,-175.37378
1204000000,98.865471,-175.64003
1205000000,98.64756,-175.80812
1206000000,98.330772,-176.09378
1207000000,98.42659,-176.08655
1208000000,98.257683,-176.13248
1209000000,97.882141,-176.46292
1210000000,98.495995,-176.38412
1211000000,97.731689,-176.78168
1212000000,97.246414,-177.04576
1213000000,97.227951,-177.30557
1214000000,97.38401,-177.06613
1215000000,97.203514,-177.32019
1216000000,96.530594,-177.68637
1217000000,96.932976,-177.54669
1218000000,96.921318,-177.53177
1219000000,96.992905,-177.81898
1220000000,96.66394,-178.03404
1221000000,96.20974,-178.2112
1222000000,96.245125,-178.24895
1223000000,96.496582,-178.41971
1224000000,96.030228,-178.64401
1225000000,95.959335,-178.80786
1226000000,95.649872,-179.0508
1227000000,95.851715,-179.01321
1228000000,96.026947,-179.00447
1229000000,95.071121,-179.50766
1230000000,95.724052,-179.36719
1231000000,95.131882,-179.67491
1232000000,94.912117,-179.86238
1233000000,94.985146,179.97269
1234000000,95.024529,179.88431
1235000000,94.581703,179.71468
1236000000,94.977173,179.75362
1237000000,94.759384,179.6521
1238000000,94.504776,179.27556
1239000000,94.228821,179.17891
1240000000,94.070473,178.94092
1241000000,94.229149,178.92836
1242000000,93.865456,178.69763
1243000000,93.82338,178.5993
1244000000,93.607315,178.39594
1245000000,93.412811,178.17079
1246000000,93.629654,178.27005
1247000000,93.602081,178.06165
1248000000,92.961594,177.80031
1249000000,93.200142,177.6698
1250000000,93.201614,177.66705
1251000000,92.941536,177.54056
1252000000,92.706245,177.22583
1253000000,92.625122,176.98141
1254000000,92.392288,176.93645
1255000000,92.221786,176.88791
1256000000,92.370583,176.76393
1257000000,92.033218,176.42421
1258000000,92.016159,176.42108
1259000000,91.807487,176.25627
1260000000,91.716957,176.07608
1261000000,91.751343,176.05154
1262000000,91.47113,175.70389
1263000000,91.614197,175.84784
1264000000,91.309853,175.59914
1265000000,91.281311,175.49565
1266000000,91.073929,175.31456
1267000000,90.560234,174.98933
1268000000,91.080765,175.10904
1269000000,90.848755,174.8609
1270000000,90.80542,174.65092
1271000000,90.813606,174.60681
1272000000,90.467346,174.37035
1273000000,90.350578,174.20877
1274000000,90.323792,174.17181
1275000000,90.139893,173.97765
1276000000,90.120346,173.87941
1277000000,90.134155,173.7675
