!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 16:48:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1276000000,-12.993995,-0.45196795
1277000000,-13.03012,-0.44580787
1278000000,-13.006081,-0.47068915
1279000000,-12.992998,-0.43720526
1280000000,-13.036901,-0.48864195
1281000000,-12.994474,-0.4552947
1282000000,-13.008951,-0.48382711
1283000000,-12.98388,-0.45646948
1284000000,-12.98022,-0.44648358
1285000000,-12.97432,-0.45474389
1286000000,-12.947915,-0.4397929
1287000000,-12.973911,-0.44887173
1288000000,-12.989732,-0.46717966
1289000000,-12.990106,-0.46309239
1290000000,-12.974738,-0.46473494
1291000000,-12.948883,-0.46376473
1292000000,-12.924326,-0.45472097
1293000000,-12.943887,-0.450394
1294000000,-12.921491,-0.45617607
1295000000,-12.951583,-0.46325791
1296000000,-12.957838,-0.47420639
1297000000,-12.891823,-0.45616949
1298000000,-12.913574,-0.45780551
1299000000,-12.915103,-0.44650355
1300000000,-12.907098,-0.4695569
1301000000,-12.90593,-0.4647578
1302000000,-12.920241,-0.45670852
1303000000,-12.887031,-0.4367913
1304000000,-12.928854,-0.47120324
1305000000,-12.924342,-0.48998496
1306000000,-12.878493,-0.46158457
1307000000,-12.8795,-0.46239984
1308000000,-12.918994,-0.49326822
1309000000,-12.900051,-0.46215749
1310000000,-12.885669,-0.46805954
1311000000,-12.834995,-0.44246173
1312000000,-12.878038,-0.46615192
1313000000,-12.868918,-0.4635182
1314000000,-12.872145,-0.47342122
1315000000,-12.837389,-0.46445435
1316000000,-12.840014,-0.46285942
1317000000,-12.856637,-0.47204947
1318000000,-12.829812,-0.44603994
1319000000,-12.852413,-0.47874066
1320000000,-12.847975,-0.47412157
1321000000,-12.843573,-0.48748019
1322000000,-12.816907,-0.45456749
1323000000,-12.852191,-0.48526728
1324000000,-12.840186,-0.48834792
1325000000,-12.817256,-0.45697942
1326000000,-12.789045,-0.47433341
1327000000,-12.817608,-0.4812566
1328000000,-12.812,-0.44752854
1329000000,-12.803529,-0.47234413
1330000000,-12.793052,-0.46288079
1331000000,-12.795139,-0.49258089
1332000000,-12.770156,-0.46812877
1333000000,-12.759942,-0.45293352
1334000000,-12.766714,-0.48935708
1335000000,-12.817677,-0.51157016
1336000000,-12.77299,-0.47361186
1337000000,-12.746838,-0.45643139
1338000000,-12.754852,-0.47617212
1339000000,-12.746865,-0.45426255
1340000000,-12.775009,-0.49071106
1341000000,-12.778106,-0.50081199
1342000000,-12.769515,-0.46769065
1343000000,-12.73685,-0.4887884
1344000000,-12.759893,-0.49728122
1345000000,-12.740311,-0.47791287
1346000000,-12.761151,-0.48918054
1347000000,-12.755429,-0.46999651
1348000000,-12.763187,-0.47649053
1349000000,-12.745203,-0.50059575
1350000000,-12.765609,-0.51572186
1351000000,-12.760235,-0.50051612
1352000000,-12.726353,-0.50185668
1353000000,-12.715969,-0.48921502
1354000000,-12.709761,-0.50160944
1355000000,-12.722479,-0.50025237
1356000000,-12.70496,-0.49435374
1357000000,-12.700505,-0.4846147
1358000000,-12.702676,-0.48558798
1359000000,-12.712203,-0.47776526
1360000000,-12.706594,-0.50588775
1361000000,-12.683537,-0.46322212
1362000000,-12.658545,-0.47759733
1363000000,-12.674579,-0.48202273
1364000000,-12.685009,-0.50626212
1365000000,-12.668787,-0.47499445
1366000000,-12.666016,-0.48554632
1367000000,-12.63821,-0.48793638
1368000000,-12.679544,-0.48835546
1369000000,-12.715051,-0.49918494
1370000000,-12.65029,-0.48074749
1371000000,-12.64798,-0.47113064
1372000000,-12.667698,-0.48808318
1373000000,-12.66653,-0.49675316
1374000000,-12.662646,-0.48676357
1375000000,-12.63265,-0.486339
1376000000,-12.673115,-0.50450718
1377000000,-12.662674,-0.51052397
1378000000,-12.621721,-0.4736661
1379000000,-12.638366,-0.51616645
1380000000,-12.663168,-0.50740367
1381000000,-12.620677,-0.4967978
1382000000,-12.645923,-0.49579933
1383000000,-12.586795,-0.46513644
1384000000,-12.628514,-0.50916153
1385000000,-12.668638,-0.54064351
1386000000,-12.617715,-0.50331849
1387000000,-12.628587,-0.4991248
1388000000,-12.59855,-0.47691458
1389000000,-12.637269,-0.51653254
1390000000,-12.609239,-0.49144435
1391000000,-12.595481,-0.49048772
1392000000,-12.625184,-0.50780892
1393000000,-12.591109,-0.51422507
1394000000,-12.613761,-0.48964685
1395000000,-12.618769,-0.50931656
1396000000,-12.588959,-0.49430466
1397000000,-12.59104,-0.49439642
1398000000,-12.597371,-0.48878306
1399000000,-12.583195,-0.5070613
1400000000,-12.589462,-0.50498968
1401000000,-12.569439,-0.50843382
1402000000,-12.580593,-0.50526994
1403000000,-12.547891,-0.47528148
1404000000,-12.52695,-0.474132
1405000000,-12.572147,-0.49615613
1406000000,-12.599523,-0.51685417
1407000000,-12.542103,-0.48188391
1408000000,-12.55745,-0.50241846
1409000000,-12.536857,-0.49065924
1410000000,-12.54425,-0.4965921
1411000000,-12.550385,-0.52061057
1412000000,-12.540836,-0.51196516
1413000000,-12.545114,-0.48628643
1414000000,-12.528625,-0.49596184
1415000000,-12.496872,-0.48958573
1416000000,-12.512453,-0.50340003
1417000000,-12.546623,-0.52101529
1418000000,-12.517784,-0.48962346
1419000000,-12.500257,-0.47299185
1420000000,-12.532842,-0.49842459
1421000000,-12.502976,-0.48634648
1422000000,-12.504313,-0.50064546
1423000000,-12.500752,-0.48650339
1424000000,-12.525319,-0.52693272
1425000000,-12.495307,-0.48937294
1426000000,-12.481102,-0.49020761
1427000000,-12.484646,-0.49088323
1428000000,-12.469987,-0.48620412
1429000000,-12.494802,-0.48912287
1430000000,-12.509837,-0.52440149
1431000000,-12.448646,-0.48337069
1432000000,-12.468114,-0.49679402
1433000000,-12.457664,-0.51367229
1434000000,-12.49973,-0.51590115
1435000000,-12.47795,-0.51091498
1436000000,-12.467426,-0.48391789
1437000000,-12.475399,-0.51671344
1438000000,-12.481684,-0.53322673
1439000000,-12.470711,-0.50788254
1440000000,-12.491996,-0.51307929
1441000000,-12.465849,-0.50126094
1442000000,-12.476897,-0.51319069
1443000000,-12.455421,-0.51021516
1444000000,-12.452504,-0.50574976
1445000000,-12.45406,-0.49869293
1446000000,-12.450354,-0.49177662
1447000000,-12.46664,-0.49564618
1448000000,-12.452461,-0.49339765
1449000000,-12.447443,-0.52742898
1450000000,-12.465715,-0.51114267
1451000000,-12.415556,-0.51303118
1452000000,-12.435392,-0.51866543
1453000000,-12.417856,-0.51125759
1454000000,-12.425457,-0.48859152
1455000000,-12.453527,-0.51327759
1456000000,-12.449038,-0.52205437
1457000000,-12.424198,-0.50612491
1458000000,-12.410737,-0.51193404
1459000000,-12.426619,-0.50057048
1460000000,-12.425918,-0.52922744
1461000000,-12.427717,-0.51288843
1462000000,-12.43375,-0.5104332
1463000000,-12.402994,-0.51068896
1464000000,-12.419906,-0.51642001
1465000000,-12.387307,-0.48715281
1466000000,-12.426105,-0.51611859
1467000000,-12.43951,-0.50678915
1468000000,-12.441298,-0.53596753
1469000000,-12.409904,-0.49933866
1470000000,-12.402188,-0.50743514
1471000000,-12.424417,-0.51608056
