"Freq [GHz]","dB(S(1,1)) []"
2.215,-12.1495132773498
2.216,-12.1501526370505
2.217,-12.1507905896233
2.218,-12.151427127411
2.219,-12.1520622427766
2.22,-12.1526959281037
2.221,-12.1533281757965
2.222,-12.1539589782805
2.223,-12.1545883280024
2.224,-12.1552162174306
2.225,-12.1558426390554
2.226,-12.1564675853895
2.227,-12.1570910489677
2.228,-12.157713022348
2.229,-12.1583334981111
2.23,-12.1589524688614
2.231,-12.1595699272264
2.232,-12.160185865858
2.233,-12.160800277432
2.234,-12.1614131546484
2.235,-12.1620244902324
2.236,-12.1626342769337
2.237,-12.1632425075274
2.238,-12.1638491748141
2.239,-12.1644542716202
2.24,-12.1650577907979
2.241,-12.1656597252259
2.242,-12.1662600678092
2.243,-12.1668588114799
2.244,-12.1674559491968
2.245,-12.1680514739461
2.246,-12.1686453787418
2.247,-12.1692376566252
2.248,-12.1698283006661
2.249,-12.1704173039624
2.25,-12.1710046596405
2.251,-12.1715903608556
2.252,-12.172174400792
2.253,-12.1727567726632
2.254,-12.1733374697122
2.255,-12.1739164852117
2.256,-12.1744938124644
2.257,-12.1750694448034
2.258,-12.1756433755919
2.259,-12.1762155982239
2.26,-12.1767861061246
2.261,-12.1773548927498
2.262,-12.177921951587
2.263,-12.1784872761553
2.264,-12.1790508600054
2.265,-12.1796126967202
2.266,-12.1801727799147
2.267,-12.1807311032364
2.268,-12.1812876603656
2.269,-12.1818424450153
2.27,-12.1823954509317
2.271,-12.1829466718943
2.272,-12.1834961017161
2.273,-12.1840437342439
2.274,-12.1845895633583
2.275,-12.1851335829742
2.276,-12.1856757870406
2.277,-12.1862161695414
2.278,-12.1867547244948
2.279,-12.1872914459543
2.28,-12.1878263280083
2.281,-12.1883593647807
2.282,-12.1888905504308
2.283,-12.1894198791536
2.284,-12.18994734518
2.285,-12.190472942777
2.286,-12.1909966662479
2.287,-12.1915185099323
2.288,-12.1920384682067
2.289,-12.1925565354841
2.29,-12.1930727062146
2.291,-12.1935869748856
2.292,-12.1940993360216
2.293,-12.1946097841848
2.294,-12.1951183139749
2.295,-12.1956249200296
2.296,-12.1961295970245
2.297,-12.1966323396734
2.298,-12.1971331427284
2.299,-12.1976320009803
2.3,-12.1981289092584
2.301,-12.1986238624307
2.302,-12.1991168554044
2.303,-12.1996078831257
2.304,-12.2000969405801
2.305,-12.2005840227925
2.306,-12.2010691248275
2.307,-12.2015522417893
2.308,-12.2020333688219
2.309,-12.2025125011097
2.31,-12.2029896338767
2.311,-12.2034647623876
2.312,-12.2039378819473
2.313,-12.2044089879015
2.314,-12.2048780756364
2.315,-12.2053451405792
2.316,-12.2058101781978
2.317,-12.2062731840015
2.318,-12.2067341535407
2.319,-12.207193082407
2.32,-12.2076499662337
2.321,-12.2081048006955
2.322,-12.208557581509
2.323,-12.2090083044324
2.324,-12.2094569652661
2.325,-12.2099035598522
2.326,-12.2103480840755
2.327,-12.2107905338625
2.328,-12.2112309051824
2.329,-12.211669194047
2.33,-12.2121053965103
2.331,-12.2125395086694
2.332,-12.212971526664
2.333,-12.2134014466768
2.334,-12.2138292649333
2.335,-12.2142549777024
2.336,-12.2146785812958
2.337,-12.215100072069
2.338,-12.2155194464203
2.339,-12.2159367007918
2.34,-12.2163518316692
2.341,-12.2167648355816
2.342,-12.2171757091019
2.343,-12.2175844488467
2.344,-12.2179910514768
2.345,-12.2183955136966
2.346,-12.2187978322546
2.347,-12.2191980039435
2.348,-12.2195960256001
2.349,-12.2199918941055
2.35,-12.2203856063849
2.351,-12.2207771594082
2.352,-12.2211665501894
2.353,-12.2215537757873
2.354,-12.221938833305
2.355,-12.2223217198905
2.356,-12.2227024327361
2.357,-12.2230809690793
2.358,-12.2234573262019
2.359,-12.2238315014309
2.36,-12.2242034921381
2.361,-12.2245732957401
2.362,-12.2249409096986
2.363,-12.2253063315204
2.364,-12.2256695587571
2.365,-12.2260305890056
2.366,-12.2263894199081
2.367,-12.2267460491516
2.368,-12.2271004744687
2.369,-12.227452693637
2.37,-12.2278027044795
2.371,-12.2281505048646
2.372,-12.2284960927057
2.373,-12.2288394659621
2.374,-12.229180622638
2.375,-12.2295195607833
2.376,-12.2298562784933
2.377,-12.2301907739087
2.378,-12.2305230452157
2.379,-12.2308530906461
2.38,-12.2311809084771
2.381,-12.2315064970314
2.382,-12.2318298546773
2.383,-12.2321509798287
2.384,-12.2324698709448
2.385,-12.2327865265307
2.386,-12.2331009451369
2.387,-12.2334131253593
2.388,-12.2337230658396
2.389,-12.2340307652651
2.39,-12.2343362223684
2.391,-12.2346394359278
2.392,-12.2349404047672
2.393,-12.235239127756
2.394,-12.2355356038091
2.395,-12.235829831887
2.396,-12.2361218109955
2.397,-12.2364115401862
2.398,-12.236699018556
2.399,-12.2369842452472
2.4,-12.2372672194476
2.401,-12.2375479403906
2.402,-12.2378264073547
2.403,-12.238102619664
2.404,-12.2383765766877
2.405,-12.2386482778407
2.406,-12.2389177225827
2.407,-12.2391849104192
2.408,-12.2394498409004
2.409,-12.239712513622
2.41,-12.2399729282249
2.411,-12.2402310843949
2.412,-12.2404869818631
2.413,-12.2407406204053
2.414,-12.2409919998428
2.415,-12.2412411200414
2.416,-12.2414879809121
2.417,-12.2417325824105
2.418,-12.2419749245374
2.419,-12.2422150073379
2.42,-12.2424528309022
2.421,-12.2426883953649
2.422,-12.2429217009053
2.423,-12.2431527477473
2.424,-12.2433815361593
2.425,-12.2436080664541
2.426,-12.2438323389888
2.427,-12.2440543541648
2.428,-12.2442741124279
2.429,-12.2444916142681
2.43,-12.2447068602193
2.431,-12.2449198508596
2.432,-12.2451305868111
2.433,-12.2453390687398
2.434,-12.2455452973554
2.435,-12.2457492734115
2.436,-12.2459509977055
2.437,-12.2461504710781
2.438,-12.2463476944139
2.439,-12.2465426686407
2.44,-12.2467353947298
2.441,-12.2469258736957
2.442,-12.2471141065962
2.443,-12.2473000945323
2.444,-12.2474838386478
2.445,-12.2476653401297
2.446,-12.2478446002078
2.447,-12.2480216201547
2.448,-12.2481964012855
2.449,-12.2483689449582
2.45,-12.248539252573
2.451,-12.2487073255729
2.452,-12.2488731654427
2.453,-12.2490367737099
2.454,-12.2491981519438
2.455,-12.2493573017559
2.456,-12.2495142247995
2.457,-12.2496689227698
2.458,-12.2498213974036
2.459,-12.2499716504794
2.46,-12.2501196838171
2.461,-12.2502654992782
2.462,-12.2504090987653
2.463,-12.2505504842223
2.464,-12.2506896576339
2.465,-12.2508266210261
2.466,-12.2509613764655
2.467,-12.2510939260596
2.468,-12.2512242719563
2.469,-12.2513524163442
2.47,-12.2514783614522
2.471,-12.2516021095494
2.472,-12.2517236629451
2.473,-12.2518430239886
2.474,-12.251960195069
2.475,-12.2520751786155
2.476,-12.2521879770966
2.477,-12.2522985930204
2.478,-12.2524070289345
2.479,-12.2525132874258
2.48,-12.2526173711201
2.481,-12.2527192826825
2.482,-12.2528190248168
2.483,-12.2529166002657
2.484,-12.2530120118103
2.485,-12.2531052622705
2.486,-12.2531963545042
2.487,-12.2532852914079
2.488,-12.2533720759158
2.489,-12.2534567110004
2.49,-12.2535391996718
2.491,-12.2536195449779
2.492,-12.2536977500039
2.493,-12.2537738178726
2.494,-12.2538477517441
2.495,-12.2539195548155
2.496,-12.2539892303208
2.497,-12.254056781531
2.498,-12.2541222117536
2.499,-12.2541855243328
2.5,-12.2542467226491
2.501,-12.2543058101193
2.502,-12.2543627901963
2.503,-12.2544176663687
2.504,-12.2544704421613
2.505,-12.2545211211343
2.506,-12.2545697068835
2.507,-12.2546162030399
2.508,-12.2546606132698
2.509,-12.2547029412746
2.51,-12.2547431907905
2.511,-12.2547813655884
2.512,-12.254817469474
2.513,-12.2548515062871
2.514,-12.2548834799021
2.515,-12.2549133942272
2.516,-12.2549412532048
2.517,-12.254967060811
2.518,-12.2549908210556
2.519,-12.2550125379817
2.52,-12.2550322156659
2.521,-12.2550498582179
2.522,-12.2550654697805
2.523,-12.2550790545292
2.524,-12.2550906166721
2.525,-12.2551001604502
2.526,-12.2551076901364
2.527,-12.2551132100361
2.528,-12.2551167244866
2.529,-12.255118237857
2.53,-12.2551177545482
2.531,-12.2551152789927
2.532,-12.2551108156541
2.533,-12.2551043690276
2.534,-12.255095943639
2.535,-12.2550855440453
2.536,-12.255073174834
2.537,-12.2550588406233
2.538,-12.2550425460616
2.539,-12.2550242958276
2.54,-12.2550040946299
2.541,-12.2549819472072
2.542,-12.2549578583277
2.543,-12.2549318327891
2.544,-12.2549038754185
2.545,-12.2548739910723
2.546,-12.2548421846358
2.547,-12.254808461023
2.548,-12.2547728251768
2.549,-12.2547352820685
2.55,-12.2546958366977
2.551,-12.2546544940922
2.552,-12.2546112593077
2.553,-12.2545661374278
2.554,-12.2545191335638
2.555,-12.2544702528542
2.556,-12.254419500465
2.557,-12.2543668815893
2.558,-12.2543124014471
2.559,-12.2542560652852
2.56,-12.2541978783769
2.561,-12.2541378460221
2.562,-12.2540759735468
2.563,-12.2540122663032
2.564,-12.2539467296693
2.565,-12.2538793690488
2.566,-12.2538101898711
2.567,-12.2537391975909
2.568,-12.2536663976881
2.569,-12.2535917956676
2.57,-12.2535153970592
2.571,-12.2534372074175
2.572,-12.2533572323213
2.573,-12.2532754773742
2.574,-12.2531919482034
2.575,-12.2531066504607
2.576,-12.2530195898212
2.577,-12.2529307719839
2.578,-12.2528402026712
2.579,-12.2527478876289
2.58,-12.2526538326258
2.581,-12.2525580434536
2.582,-12.2524605259269
2.583,-12.2523612858829
2.584,-12.2522603291811
2.585,-12.2521576617035
2.586,-12.2520532893539
2.587,-12.2519472180582
2.588,-12.2518394537639
2.589,-12.2517300024402
2.59,-12.2516188700776
2.591,-12.2515060626879
2.592,-12.2513915863039
2.593,-12.2512754469792
2.594,-12.2511576507883
2.595,-12.251038203826
2.596,-12.2509171122078
2.597,-12.250794382069
2.598,-12.2506700195652
2.599,-12.2505440308717
2.6,-12.2504164221837
2.601,-12.2502871997157
2.602,-12.2501563697016
2.603,-12.2500239383945
2.604,-12.2498899120666
2.605,-12.2497542970088
2.606,-12.2496170995308
2.607,-12.2494783259606
2.608,-12.2493379826449
2.609,-12.2491960759482
2.61,-12.2490526122533
2.611,-12.2489075979607
2.612,-12.2487610394886
2.613,-12.2486129432726
2.614,-12.248463315766
2.615,-12.2483121634389
2.616,-12.2481594927786
2.617,-12.2480053102893
2.618,-12.2478496224919
2.619,-12.2476924359237
2.62,-12.2475337571384
2.621,-12.2473735927062
2.622,-12.2472119492129
2.623,-12.2470488332605
2.624,-12.2468842514668
2.625,-12.2467182104648
2.626,-12.2465507169034
2.627,-12.2463817774463
2.628,-12.2462113987727
2.629,-12.2460395875765
2.63,-12.2458663505665
2.631,-12.245691694466
2.632,-12.245515626013
2.633,-12.2453381519597
2.634,-12.2451592790724
2.635,-12.2449790141315
2.636,-12.2447973639314
2.637,-12.24461433528
2.638,-12.2444299349989
2.639,-12.2442441699231
2.64,-12.2440570469007
2.641,-12.2438685727931
2.642,-12.2436787544747
2.643,-12.2434875988327
2.644,-12.2432951127668
2.645,-12.2431013031893
2.646,-12.2429061770251
2.647,-12.242709741211
2.648,-12.2425120026962
2.649,-12.2423129684417
2.65,-12.2421126454202
2.651,-12.2419110406163
2.652,-12.241708161026
2.653,-12.2415040136567
2.654,-12.241298605527
2.655,-12.2410919436667
2.656,-12.2408840351165
2.657,-12.2406748869279
2.658,-12.2404645061632
2.659,-12.2402528998952
2.66,-12.2400400752072
2.661,-12.2398260391926
2.662,-12.2396107989551
2.663,-12.2393943616084
2.664,-12.2391767342762
2.665,-12.2389579240918
2.666,-12.2387379381982
2.667,-12.2385167837478
2.668,-12.2382944679027
2.669,-12.2380709978338
2.67,-12.2378463807215
2.671,-12.237620623755
2.672,-12.2373937341324
2.673,-12.2371657190606
2.674,-12.2369365857552
2.675,-12.23670634144
2.676,-12.2364749933476
2.677,-12.2362425487185
2.678,-12.2360090148016
2.679,-12.2357743988537
2.68,-12.2355387081396
2.681,-12.2353019499317
2.682,-12.2350641315104
2.683,-12.2348252601633
2.684,-12.2345853431858
2.685,-12.2343443878804
2.686,-12.2341024015569
2.687,-12.2338593915322
2.688,-12.2336153651303
2.689,-12.233370329682
2.69,-12.2331242925248
2.691,-12.2328772610032
2.692,-12.232629242468
2.693,-12.2323802442766
2.694,-12.2321302737926
2.695,-12.2318793383862
2.696,-12.2316274454334
2.697,-12.2313746023166
2.698,-12.2311208164238
2.699,-12.2308660951493
2.7,-12.2306104458928
2.701,-12.2303538760599
2.702,-12.2300963930617
2.703,-12.2298380043148
2.704,-12.2295787172411
2.705,-12.229318539268
2.706,-12.2290574778279
2.707,-12.2287955403585
2.708,-12.2285327343025
2.709,-12.2282690671073
2.71,-12.2280045462254
2.711,-12.2277391791141
2.712,-12.2274729732353
2.713,-12.2272059360554
2.714,-12.2269380750455
2.715,-12.2266693976811
2.716,-12.2263999114418
2.717,-12.2261296238119
2.718,-12.2258585422797
2.719,-12.2255866743374
2.72,-12.2253140274817
2.721,-12.2250406092128
2.722,-12.2247664270352
2.723,-12.224491488457
2.724,-12.22421580099
2.725,-12.2239393721499
2.726,-12.2236622094558
2.727,-12.2233843204304
2.728,-12.2231057126001
2.729,-12.2228263934943
2.73,-12.222546370646
2.731,-12.2222656515916
2.732,-12.2219842438703
2.733,-12.221702155025
2.734,-12.2214193926011
2.735,-12.2211359641476
2.736,-12.2208518772161
2.737,-12.2205671393612
2.738,-12.2202817581405
2.739,-12.2199957411142
2.74,-12.2197090958455
2.741,-12.2194218299
2.742,-12.2191339508462
2.743,-12.2188454662551
2.744,-12.2185563837003
2.745,-12.2182667107577
2.746,-12.217976455006
2.747,-12.2176856240261
2.748,-12.2173942254012
2.749,-12.2171022667168
2.75,-12.216809755561
2.751,-12.2165166995238
2.752,-12.2162231061976
2.753,-12.2159289831766
2.754,-12.2156343380576
2.755,-12.2153391784393
2.756,-12.2150435119221
2.757,-12.214747346109
2.758,-12.2144506886046
2.759,-12.2141535470153
2.76,-12.2138559289499
2.761,-12.2135578420187
2.762,-12.213259293834
2.763,-12.2129602920098
2.764,-12.2126608441619
2.765,-12.2123609579081
2.766,-12.2120606408677
2.767,-12.2117599006619
2.768,-12.2114587449133
2.769,-12.2111571812465
2.77,-12.2108552172877
2.771,-12.2105528606645
2.772,-12.2102501190064
2.773,-12.2099469999443
2.774,-12.2096435111108
2.775,-12.2093396601401
2.776,-12.2090354546678
2.777,-12.2087309023312
2.778,-12.208426010769
2.779,-12.2081207876215
2.78,-12.2078152405306
2.781,-12.2075093771395
2.782,-12.207203205093
2.783,-12.2068967320375
2.784,-12.2065899656206
2.785,-12.2062829134916
2.786,-12.2059755833013
2.787,-12.2056679827019
2.788,-12.205360119347
2.789,-12.2050520008918
2.79,-12.2047436349929
2.791,-12.2044350293084
2.792,-12.2041261914979
2.793,-12.2038171292225
2.794,-12.2035078501448
2.795,-12.2031983619288
2.796,-12.20288867224
2.797,-12.2025787887456
2.798,-12.2022687191142
2.799,-12.2019584710158
2.8,-12.2016480521223
2.801,-12.2013374701067
2.802,-12.201026732644
2.803,-12.2007158474105
2.804,-12.2004048220843
2.805,-12.200093664345
2.806,-12.1997823818737
2.807,-12.1994709823535
2.808,-12.1991594734689
2.809,-12.1988478629063
2.81,-12.1985361583535
2.811,-12.1982243675004
2.812,-12.1979124980385
2.813,-12.197600557661
2.814,-12.1972885540632
2.815,-12.1969764949418
2.816,-12.1966643879958
2.817,-12.1963522409258
2.818,-12.1960400614346
2.819,-12.1957278572266
2.82,-12.1954156360085
2.821,-12.1951034054889
2.822,-12.1947911733784
2.823,-12.1944789473898
2.824,-12.1941667352379
2.825,-12.1938545446398
2.826,-12.1935423833146
2.827,-12.1932302589839
2.828,-12.1929181793712
2.829,-12.1926061522027
2.83,-12.1922941852068
2.831,-12.191982286114
2.832,-12.1916704626578
2.833,-12.1913587225737
2.834,-12.1910470735999
2.835,-12.1907355234772
2.836,-12.1904240799489
2.837,-12.1901127507611
2.838,-12.1898015436624
2.839,-12.1894904664043
2.84,-12.1891795267411
2.841,-12.18886873243
2.842,-12.1885580912308
2.843,-12.1882476109065
2.844,-12.1879372992232
2.845,-12.1876271639499
2.846,-12.1873172128585
2.847,-12.1870074537245
2.848,-12.1866978943263
2.849,-12.1863885424457
2.85,-12.1860794058678
2.851,-12.185770492381
2.852,-12.1854618097772
2.853,-12.185153365852
2.854,-12.1848451684043
2.855,-12.1845372252366
2.856,-12.1842295441552
2.857,-12.1839221329703
2.858,-12.1836149994956
2.859,-12.1833081515487
2.86,-12.1830015969515
2.861,-12.1826953435293
2.862,-12.1823893991121
2.863,-12.1820837715334
2.864,-12.1817784686315
2.865,-12.1814734982484
2.866,-12.1811688682308
2.867,-12.1808645864297
2.868,-12.1805606607004
2.869,-12.180257098903
2.87,-12.1799539089021
2.871,-12.1796510985668
2.872,-12.1793486757711
2.873,-12.1790466483938
2.874,-12.1787450243186
2.875,-12.1784438114341
2.876,-12.1781430176339
2.877,-12.1778426508169
2.878,-12.177542718887
2.879,-12.1772432297532
2.88,-12.1769441913302
2.881,-12.1766456115379
2.882,-12.1763474983017
2.883,-12.1760498595524
2.884,-12.1757527032268
2.885,-12.175456037267
2.886,-12.1751598696211
2.887,-12.1748642082432
2.888,-12.174569061093
2.889,-12.1742744361364
2.89,-12.1739803413456
2.891,-12.1736867846986
2.892,-12.1733937741799
2.893,-12.1731013177803
2.894,-12.172809423497
2.895,-12.1725180993337
2.896,-12.1722273533008
2.897,-12.1719371934153
2.898,-12.1716476277008
2.899,-12.1713586641879
2.9,-12.1710703109141
2.901,-12.1707825759239
2.902,-12.1704954672689
2.903,-12.1702089930077
2.904,-12.1699231612064
2.905,-12.1696379799384
2.906,-12.1693534572843
2.907,-12.1690696013324
2.908,-12.1687864201785
2.909,-12.1685039219262
2.91,-12.1682221146868
2.911,-12.1679410065793
2.912,-12.167660605731
2.913,-12.1673809202768
2.914,-12.1671019583599
2.915,-12.1668237281318
2.916,-12.1665462377521
2.917,-12.1662694953888
2.918,-12.1659935092185
2.919,-12.1657182874262
2.92,-12.1654438382054
2.921,-12.1651701697588
2.922,-12.1648972902973
2.923,-12.1646252080411
2.924,-12.1643539312192
2.925,-12.1640834680697
2.926,-12.1638138268399
2.927,-12.1635450157863
2.928,-12.1632770431747
2.929,-12.1630099172804
2.93,-12.1627436463882
2.931,-12.1624782387922
2.932,-12.1622137027967
2.933,-12.1619500467154
2.934,-12.1616872788718
2.935,-12.1614254075996
2.936,-12.1611644412425
2.937,-12.160904388154
2.938,-12.1606452566981
2.939,-12.1603870552491
2.94,-12.1601297921914
2.941,-12.1598734759203
2.942,-12.1596181148412
2.943,-12.1593637173703
2.944,-12.1591102919348
2.945,-12.1588578469722
2.946,-12.1586063909313
2.947,-12.1583559322716
2.948,-12.158106479464
2.949,-12.1578580409902
2.95,-12.1576106253433
2.951,-12.1573642410278
2.952,-12.1571188965594
2.953,-12.1568746004654
2.954,-12.1566313612848
2.955,-12.156389187568
2.956,-12.1561480878773
2.957,-12.1559080707869
2.958,-12.1556691448827
2.959,-12.1554313187627
2.96,-12.155194601037
2.961,-12.1549590003277
2.962,-12.1547245252695
2.963,-12.1544911845089
2.964,-12.1542589867052
2.965,-12.1540279405301
2.966,-12.1537980546677
2.967,-12.1535693378148
2.968,-12.153341798681
2.969,-12.1531154459886
2.97,-12.1528902884729
2.971,-12.152666334882
2.972,-12.1524435939771
2.973,-12.1522220745325
2.974,-12.1520017853356
2.975,-12.1517827351871
2.976,-12.1515649329012
2.977,-12.1513483873052
2.978,-12.1511331072402
2.979,-12.1509191015605
2.98,-12.1507063791342
2.981,-12.1504949488432
2.982,-12.1502848195831
2.983,-12.1500760002631
2.984,-12.1498684998068
2.985,-12.1496623271512
2.986,-12.1494574912477
2.987,-12.1492540010619
2.988,-12.1490518655733
2.989,-12.1488510937758
2.99,-12.1486516946776
2.991,-12.1484536773013
2.992,-12.1482570506838
2.993,-12.1480618238768
2.994,-12.1478680059463
2.995,-12.147675605973
2.996,-12.1474846330524
2.997,-12.1472950962947
2.998,-12.1471070048248
2.999,-12.1469203677827
3,-12.1467351943232
