"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1.132,-4.67809472143054,-4.64836756215165,-4.66902731064721,-4.64785318878872
1.133,-4.6772615845439,-4.64760350938923,-4.66813217291012,-4.64702854883031
1.134,-4.67643197281204,-4.64684294073128,-4.66724068736625,-4.64620752937016
1.135,-4.67560589482998,-4.64608586487246,-4.66635286254278,-4.64539013903399
1.136,-4.67478335920736,-4.64533229052287,-4.66546870698126,-4.64457638646219
1.137,-4.67396437456859,-4.64458222640807,-4.66458822923773,-4.64376628030997
1.138,-4.67314894955288,-4.64383568126917,-4.66371143788276,-4.64295982924737
1.139,-4.67233709281431,-4.64309266386292,-4.66283834150155,-4.64215704195939
1.14,-4.67152881302195,-4.64235318296177,-4.66196894869398,-4.64135792714606
1.141,-4.67072411885989,-4.64161724735392,-4.66110326807476,-4.64056249352251
1.142,-4.66992301902737,-4.64088486584344,-4.6602413082734,-4.63977074981906
1.143,-4.66912552223877,-4.64015604725032,-4.65938307793439,-4.63898270478129
1.144,-4.66833163722379,-4.63943080041053,-4.65852858571725,-4.63819836717014
1.145,-4.66754137272748,-4.6387091341761,-4.65767784029659,-4.63741774576198
1.146,-4.6667547375103,-4.63799105741524,-4.6568308503622,-4.63664084934871
1.147,-4.66597174034823,-4.63727657901234,-4.65598762461916,-4.63586768673779
1.148,-4.66519239003284,-4.63656570786812,-4.65514817178787,-4.63509826675241
1.149,-4.66441669537139,-4.63585845289964,-4.65431250060418,-4.6343325982315
1.15,-4.66364466518684,-4.63515482304043,-4.65348061981947,-4.63357069002983
1.151,-4.66287630831804,-4.63445482724052,-4.65265253820068,-4.63281255101812
1.152,-4.6621116336197,-4.63375847446656,-4.65182826453046,-4.63205819008311
1.153,-4.66135064996254,-4.63306577370187,-4.65100780760721,-4.63130761612764
1.154,-4.66059336623336,-4.63237673394652,-4.6501911762452,-4.63056083807071
1.155,-4.65983979133511,-4.6316913642174,-4.6493783792746,-4.62981786484765
1.156,-4.65908993418696,-4.63100967354835,-4.64856942554161,-4.62907870541008
1.157,-4.65834380372442,-4.63033167099015,-4.64776432390856,-4.62834336872614
1.158,-4.65760140889939,-4.62965736561067,-4.64696308325392,-4.62761186378043
1.159,-4.65686275868026,-4.62898676649492,-4.64616571247247,-4.62688419957423
1.16,-4.65612786205197,-4.62831988274516,-4.64537222047533,-4.62616038512548
1.161,-4.65539672801612,-4.6276567234809,-4.64458261619007,-4.62544042946894
1.162,-4.65466936559106,-4.62699729783909,-4.6437969085608,-4.62472434165624
1.163,-4.65394578381194,-4.62634161497412,-4.64301510654822,-4.62401213075599
1.164,-4.65322599173081,-4.62568968405791,-4.64223721912977,-4.62330380585384
1.165,-4.65250999841673,-4.62504151428004,-4.64146325529967,-4.62259937605262
1.166,-4.65179781295581,-4.62439711484777,-4.64069322406901,-4.62189885047235
1.167,-4.65108944445132,-4.62375649498617,-4.63992713446587,-4.62120223825041
1.168,-4.65038490202379,-4.62311966393817,-4.63916499553538,-4.62050954854159
1.169,-4.64968419481109,-4.62248663096465,-4.6384068163398,-4.61982079051819
1.17,-4.64898733196847,-4.62185740534453,-4.63765260595865,-4.61913597337009
1.171,-4.64829432266873,-4.62123199637487,-4.63690237348877,-4.61845510630488
1.172,-4.64760517610222,-4.62061041337089,-4.63615612804441,-4.61777819854791
1.173,-4.64691990147701,-4.61999266566613,-4.63541387875733,-4.61710525934242
1.174,-4.64623850801891,-4.61937876261251,-4.6346756347769,-4.6164362979496
1.175,-4.6455610049716,-4.61876871358037,-4.63394140527015,-4.61577132364872
1.176,-4.64488740159671,-4.61816252795861,-4.63321119942191,-4.61511034573716
1.177,-4.6442177071739,-4.61756021515477,-4.6324850264349,-4.61445337353058
1.178,-4.64355193100095,-4.61696178459508,-4.63176289552976,-4.61380041636297
1.179,-4.64289008239387,-4.61636724572457,-4.63104481594522,-4.61315148358672
1.18,-4.64223217068696,-4.61577660800717,-4.63033079693815,-4.6125065845728
1.181,-4.64157820523293,-4.61518988092577,-4.62962084778367,-4.61186572871075
1.182,-4.64092819540298,-4.61460707398231,-4.62891497777523,-4.61122892540886
1.183,-4.64028215058688,-4.61402819669788,-4.62821319622472,-4.61059618409421
1.184,-4.63964008019306,-4.61345325861283,-4.62751551246255,-4.6099675142128
1.185,-4.63900199364875,-4.61288226928679,-4.62682193583774,-4.60934292522965
1.186,-4.63836790040002,-4.61231523829884,-4.62613247571806,-4.60872242662884
1.187,-4.63773780991186,-4.61175217524752,-4.62544714149006,-4.60810602791369
1.188,-4.63711173166836,-4.611193089751,-4.62476594255922,-4.60749373860678
1.189,-4.63648967517271,-4.6106379914471,-4.62408888835001,-4.60688556825013
1.19,-4.63587164994734,-4.61008688999344,-4.62341598830601,-4.60628152640521
1.191,-4.63525766553401,-4.60953979506745,-4.62274725189,-4.60568162265311
1.192,-4.63464773149392,-4.60899671636658,-4.62208268858406,-4.6050858665946
1.193,-4.63404185740775,-4.60845766360826,-4.62142230788966,-4.60449426785025
1.194,-4.63344005287583,-4.6079226465301,-4.62076611932778,-4.60390683606052
1.195,-4.63284232751819,-4.60739167488992,-4.62011413243896,-4.60332358088584
1.196,-4.63224869097467,-4.60686475846586,-4.61946635678347,-4.60274451200678
1.197,-4.631659152905,-4.60634190705648,-4.61882280194136,-4.60216963912407
1.198,-4.63107372298893,-4.60582313048084,-4.61818347751257,-4.60159897195876
1.199,-4.63049241092632,-4.60530843857861,-4.61754839311703,-4.60103252025227
1.2,-4.62991522643721,-4.60479784121017,-4.61691755839478,-4.60047029376656
1.201,-4.62934217926196,-4.60429134825666,-4.61629098300605,-4.59991230228417
1.202,-4.6287732791613,-4.60378896962012,-4.61566867663137,-4.59935855560836
1.203,-4.6282085359165,-4.60329071522359,-4.61505064897166,-4.59880906356321
1.204,-4.62764795932939,-4.60279659501118,-4.61443690974837,-4.5982638359937
1.205,-4.62709155922253,-4.60230661894816,-4.61382746870355,-4.59772288276587
1.206,-4.62653934543927,-4.60182079702111,-4.61322233559994,-4.59718621376686
1.207,-4.62599132784387,-4.60133913923793,-4.61262152022112,-4.59665383890505
1.208,-4.62544751632159,-4.60086165562804,-4.61202503237159,-4.59612576811017
1.209,-4.6249079207788,-4.6003883562424,-4.61143288187686,-4.5956020113334
1.21,-4.62437255114308,-4.59991925115364,-4.61084507858361,-4.59508257854747
1.211,-4.62384141736335,-4.59945435045617,-4.6102616323597,-4.59456747974679
1.212,-4.62331452940991,-4.59899366426625,-4.6096825530944,-4.59405672494754
1.213,-4.62279189727462,-4.59853720272212,-4.60910785069838,-4.59355032418776
1.214,-4.62227353097095,-4.59808497598408,-4.60853753510389,-4.5930482875275
1.215,-4.62175944053412,-4.59763699423461,-4.60797161626486,-4.59255062504892
1.216,-4.62124963602118,-4.59719326767846,-4.60741010415698,-4.59205734685639
1.217,-4.62074412751114,-4.59675380654273,-4.60685300877783,-4.59156846307659
1.218,-4.62024292510505,-4.59631862107704,-4.606300340147,-4.59108398385863
1.219,-4.61974603892614,-4.59588772155355,-4.60575210830614,-4.59060391937419
1.22,-4.61925347911989,-4.59546111826713,-4.60520832331917,-4.5901282798176
1.221,-4.61876525585419,-4.59503882153542,-4.60466899527231,-4.58965707540595
1.222,-4.6182813793194,-4.59462084169898,-4.60413413427421,-4.58919031637923
1.223,-4.61780185972848,-4.59420718912134,-4.60360375045609,-4.58872801300041
1.224,-4.61732670731708,-4.59379787418915,-4.60307785397181,-4.58827017555559
1.225,-4.61685593234371,-4.59339290731228,-4.60255645499804,-4.58781681435409
1.226,-4.61638954508979,-4.59299229892389,-4.60203956373429,-4.58736793972859
1.227,-4.61592755585976,-4.5925960594806,-4.60152719040313,-4.5869235620352
1.228,-4.61546997498125,-4.59220419946253,-4.60101934525019,-4.58648369165362
1.229,-4.61501681280512,-4.59181672937346,-4.60051603854436,-4.58604833898726
1.23,-4.61456807970565,-4.59143365974092,-4.6000172805779,-4.5856175144633
1.231,-4.61412378608059,-4.59105500111631,-4.59952308166648,-4.58519122853289
1.232,-4.61368394235129,-4.59068076407497,-4.5990334521494,-4.5847694916712
1.233,-4.61324855896282,-4.59031095921636,-4.59854840238963,-4.58435231437757
1.234,-4.61281764638413,-4.5899455971641,-4.59806794277396,-4.58393970717563
1.235,-4.61239121510807,-4.58958468856612,-4.59759208371313,-4.58353168061342
1.236,-4.61196927565158,-4.58922824409479,-4.5971208356419,-4.5831282452635
1.237,-4.6115518385558,-4.58887627444698,-4.59665420901923,-4.58272941172307
1.238,-4.61113891438615,-4.58852879034421,-4.59619221432836,-4.58233519061411
1.239,-4.61073051373249,-4.58818580253276,-4.59573486207693,-4.58194559258349
1.24,-4.61032664720921,-4.58784732178378,-4.59528216279714,-4.58156062830309
1.241,-4.60992732545537,-4.58751335889341,-4.59483412704582,-4.58118030846993
1.242,-4.60953255913479,-4.58718392468286,-4.59439076540457,-4.5808046438063
1.243,-4.6091423589362,-4.58685902999861,-4.59395208847991,-4.58043364505985
1.244,-4.60875673557337,-4.58653868571242,-4.59351810690339,-4.58006732300379
1.245,-4.60837569978518,-4.58622290272153,-4.59308883133166,-4.57970568843691
1.246,-4.60799926233578,-4.58591169194875,-4.59266427244667,-4.57934875218381
1.247,-4.60762743401473,-4.58560506434256,-4.59224444095577,-4.57899652509495
1.248,-4.60726022563707,-4.58530303087726,-4.59182934759182,-4.57864901804682
1.249,-4.60689764804348,-4.58500560255307,-4.59141900311331,-4.57830624194207
1.25,-4.60653971210042,-4.58471279039625,-4.59101341830453,-4.57796820770961
1.251,-4.6061864287002,-4.58442460545922,-4.59061260397565,-4.57763492630475
1.252,-4.60583780876115,-4.58414105882073,-4.59021657096287,-4.57730640870933
1.253,-4.60549386322773,-4.58386216158588,-4.58982533012855,-4.57698266593189
1.254,-4.60515460307068,-4.58358792488633,-4.58943889236134,-4.57666370900772
1.255,-4.60482003928709,-4.58331835988041,-4.58905726857629,-4.57634954899906
1.256,-4.60449018290061,-4.58305347775321,-4.58868046971499,-4.57604019699522
1.257,-4.6041650449615,-4.58279328971671,-4.58830850674572,-4.57573566411267
1.258,-4.60384463654681,-4.58253780700995,-4.58794139066356,-4.57543596149525
1.259,-4.60352896876047,-4.5822870408991,-4.58757913249053,-4.57514110031422
1.26,-4.60321805273348,-4.58204100267762,-4.58722174327571,-4.57485109176845
1.261,-4.60291189962397,-4.58179970366637,-4.58686923409539,-4.57456594708454
1.262,-4.60261052061738,-4.58156315521376,-4.58652161605321,-4.57428567751697
1.263,-4.60231392692659,-4.58133136869585,-4.58617890028027,-4.57401029434821
1.264,-4.60202212979201,-4.58110435551648,-4.58584109793526,-4.57373980888885
1.265,-4.60173514048177,-4.58088212710744,-4.58550822020464,-4.57347423247781
1.266,-4.60145297029182,-4.58066469492853,-4.58518027830274,-4.57321357648237
1.267,-4.60117563054607,-4.58045207046778,-4.58485728347191,-4.57295785229841
1.268,-4.60090313259653,-4.5802442652415,-4.58453924698263,-4.57270707135047
1.269,-4.60063548782345,-4.58004129079445,-4.58422618013371,-4.57246124509197
1.27,-4.60037270763546,-4.57984315869997,-4.58391809425236,-4.57222038500526
1.271,-4.60011480346967,-4.57964988056012,-4.58361500069438,-4.57198450260184
1.272,-4.59986178679185,-4.5794614680058,-4.58331691084426,-4.57175360942247
1.273,-4.59961366909658,-4.57927793269687,-4.58302383611536,-4.57152771703731
1.274,-4.59937046190733,-4.57909928632233,-4.58273578795002,-4.57130683704606
1.275,-4.59913217677666,-4.57892554060043,-4.58245277781974,-4.57109098107812
1.276,-4.59889882528632,-4.5787567072788,-4.58217481722527,-4.57088016079275
1.277,-4.59867041904741,-4.57859279813459,-4.58190191769679,-4.57067438787917
1.278,-4.59844696970054,-4.57843382497462,-4.58163409079405,-4.57047367405674
1.279,-4.59822848891592,-4.57827979963552,-4.58137134810652,-4.57027803107509
1.28,-4.59801498839357,-4.57813073398385,-4.58111370125351,-4.57008747071429
1.281,-4.5978064798634,-4.57798663991627,-4.58086116188434,-4.56990200478499
1.282,-4.59760297508541,-4.57784752935964,-4.58061374167848,-4.56972164512854
1.283,-4.59740448584979,-4.5777134142712,-4.5803714523457,-4.5695464036172
1.284,-4.59721102397711,-4.57758430663869,-4.58013430562623,-4.56937629215422
1.285,-4.59702260131843,-4.57746021848051,-4.57990231329086,-4.56921132267405
1.286,-4.59683922975546,-4.57734116184585,-4.57967548714117,-4.56905150714248
1.287,-4.59666092120072,-4.57722714881483,-4.57945383900959,-4.56889685755675
1.288,-4.59648768759768,-4.57711819149867,-4.57923738075964,-4.56874738594577
1.289,-4.59631954092091,-4.57701430203981,-4.57902612428601,-4.56860310437021
1.29,-4.59615649317622,-4.57691549261207,-4.57882008151477,-4.56846402492272
1.291,-4.59599855640084,-4.5768217754208,-4.57861926440346,-4.56833015972803
1.292,-4.59584574266354,-4.57673316270302,-4.57842368494131,-4.56820152094313
1.293,-4.59569806406481,-4.57664966672757,-4.57823335514936,-4.56807812075743
1.294,-4.59555553273699,-4.57657129979526,-4.57804828708061,-4.56795997139293
1.295,-4.59541816084445,-4.57649807423902,-4.57786849282019,-4.56784708510434
1.296,-4.59528596058373,-4.57643000242408,-4.57769398448553,-4.56773947417926
1.297,-4.59515894418366,-4.57636709674806,-4.57752477422648,-4.56763715093838
1.298,-4.59503712390562,-4.57630936964118,-4.57736087422551,-4.56754012773558
1.299,-4.59492051204357,-4.57625683356638,-4.57720229669783,-4.5674484169581
1.3,-4.59480912092431,-4.57620950101952,-4.57704905389161,-4.56736203102675
1.301,-4.59470296290759,-4.57616738452946,-4.57690115808805,-4.56728098239603
1.302,-4.59460205038627,-4.57613049665828,-4.57675862160164,-4.56720528355432
1.303,-4.59450639578649,-4.57609885000142,-4.57662145678025,-4.56713494702401
1.304,-4.59441601156783,-4.57607245718782,-4.57648967600533,-4.56706998536171
1.305,-4.5943309102235,-4.57605133088009,-4.57636329169206,-4.56701041115838
1.306,-4.59425110428043,-4.57603548377471,-4.57624231628953,-4.56695623703954
1.307,-4.59417660629952,-4.57602492860209,-4.57612676228088,-4.56690747566536
1.308,-4.59410742887575,-4.57601967812683,-4.57601664218349,-4.56686413973095
1.309,-4.59404358463836,-4.57601974514785,-4.57591196854913,-4.56682624196639
1.31,-4.59398508625102,-4.57602514249852,-4.57581275396416,-4.56679379513703
1.311,-4.59393194641199,-4.57603588304687,-4.57571901104965,-4.56676681204356
1.312,-4.59388417785429,-4.57605197969572,-4.57563075246159,-4.56674530552225
1.313,-4.59384179334588,-4.57607344538288,-4.57554799089104,-4.5667292884451
1.314,-4.59380480568982,-4.57610029308127,-4.57547073906433,-4.56671877371999
1.315,-4.59377322772443,-4.57613253579913,-4.57539900974317,-4.5667137742909
1.316,-4.59374707232348,-4.57617018658016,-4.5753328157249,-4.56671430313806
1.317,-4.59372635239635,-4.57621325850371,-4.57527216984262,-4.56672037327811
1.318,-4.59371108088822,-4.57626176468493,-4.57521708496535,-4.56673199776434
1.319,-4.59370127078021,-4.57631571827494,-4.57516757399827,-4.56674918968677
1.32,-4.5936969350896,-4.57637513246102,-4.5751236498828,-4.56677196217244
1.321,-4.59369808686996,-4.57644002046677,-4.57508532559689,-4.56680032838549
1.322,-4.59370473921137,-4.57651039555228,-4.5750526141551,-4.56683430152742
1.323,-4.59371690524055,-4.57658627101432,-4.57502552860883,-4.56687389483721
1.324,-4.59373459812109,-4.57666766018648,-4.5750040820465,-4.56691912159156
1.325,-4.59375783105359,-4.57675457643939,-4.5749882875937,-4.56696999510501
1.326,-4.59378661727584,-4.57684703318087,-4.57497815841343,-4.5670265287302
1.327,-4.59382097006304,-4.57694504385609,-4.5749737077062,-4.56708873585797
1.328,-4.59386090272794,-4.57704862194781,-4.57497494871029,-4.56715662991762
1.329,-4.59390642862104,-4.57715778097649,-4.57498189470188,-4.56723022437706
1.33,-4.59395756113079,-4.5772725345005,-4.57499455899528,-4.567309532743
1.331,-4.59401431368372,-4.57739289611633,-4.57501295494308,-4.56739456856115
1.332,-4.5940766997447,-4.5775188794587,-4.57503709593636,-4.56748534541641
1.333,-4.59414473281706,-4.57765049820082,-4.57506699540486,-4.56758187693304
1.334,-4.59421842644282,-4.57778776605453,-4.57510266681719,-4.56768417677487
1.335,-4.59429779420287,-4.57793069677048,-4.575144123681,-4.56779225864551
1.336,-4.59438284971714,-4.57807930413837,-4.57519137954319,-4.5679061362885
1.337,-4.59447360664481,-4.57823360198704,-4.57524444799007,-4.56802582348754
1.338,-4.59457007868449,-4.57839360418477,-4.5753033426476,-4.56815133406666
1.339,-4.59467227957443,-4.57855932463938,-4.57536807718155,-4.56828268189044
1.34,-4.59478022309268,-4.57873077729846,-4.57543866529768,-4.5684198808642
1.341,-4.59489392305732,-4.57890797614957,-4.57551512074199,-4.56856294493419
1.342,-4.59501339332663,-4.5790909352204,-4.57559745730086,-4.56871188808779
1.343,-4.59513864779929,-4.57927966857898,-4.57568568880128,-4.56886672435373
1.344,-4.5952697004146,-4.57947419033387,-4.57577982911105,-4.56902746780226
1.345,-4.59540656515264,-4.57967451463437,-4.57587989213896,-4.56919413254537
1.346,-4.5955492560345,-4.57988065567069,-4.57598589183499,-4.56936673273701
