!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 08, 2016 15:32:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22 Log Mag(dB),S22 Phase(°)
1280000000,-18.640078,65.962059
1281000000,-18.650591,65.920319
1282000000,-18.712334,66.095772
1283000000,-18.796473,65.722946
1284000000,-18.80665,65.786812
1285000000,-18.852057,65.884193
1286000000,-18.926706,65.429802
1287000000,-18.94805,65.503517
1288000000,-18.988865,65.690659
1289000000,-19.110224,65.561325
1290000000,-19.138926,65.299133
1291000000,-19.15913,65.350311
1292000000,-19.27035,65.355064
1293000000,-19.332682,65.492973
1294000000,-19.321844,64.945694
1295000000,-19.394478,65.293488
1296000000,-19.405001,65.013939
1297000000,-19.529402,65.271484
1298000000,-19.557791,65.018761
1299000000,-19.596342,64.614723
1300000000,-19.641722,65.006256
1301000000,-19.72143,65.066025
1302000000,-19.768248,64.833191
1303000000,-19.843069,64.890976
1304000000,-19.927155,64.965424
1305000000,-19.95446,64.793625
1306000000,-19.985481,64.754372
1307000000,-20.078335,64.569557
1308000000,-20.083889,64.943016
1309000000,-20.152834,64.433327
1310000000,-20.21418,64.476265
1311000000,-20.279533,64.451096
1312000000,-20.289795,64.500206
1313000000,-20.412819,64.079292
1314000000,-20.485506,64.628899
1315000000,-20.524815,64.566498
1316000000,-20.573143,64.705711
1317000000,-20.613356,64.395134
1318000000,-20.71233,64.798615
1319000000,-20.712034,64.36747
1320000000,-20.817146,64.56562
1321000000,-20.920809,64.253922
1322000000,-20.934464,64.452408
1323000000,-21.028557,64.790092
1324000000,-21.082533,64.399277
1325000000,-21.169157,64.426262
1326000000,-21.219404,64.627029
1327000000,-21.29562,64.333893
1328000000,-21.324833,64.336128
1329000000,-21.459431,64.852097
1330000000,-21.435225,64.42334
1331000000,-21.534023,64.450882
1332000000,-21.585371,64.574799
1333000000,-21.639921,64.653427
1334000000,-21.726717,64.074753
1335000000,-21.784113,64.722687
1336000000,-21.910629,64.700127
1337000000,-21.981472,64.126892
1338000000,-22.0261,65.03846
1339000000,-22.072611,64.945694
1340000000,-22.116028,65.244461
1341000000,-22.205385,65.012428
1342000000,-22.237411,64.929695
1343000000,-22.322208,64.990479
1344000000,-22.526218,65.021706
1345000000,-22.489025,65.017715
1346000000,-22.612688,64.960136
1347000000,-22.720034,65.559204
1348000000,-22.727083,65.605682
1349000000,-22.846153,65.793762
1350000000,-22.967678,65.936607
1351000000,-22.976955,65.892151
1352000000,-23.059504,65.7341
1353000000,-23.18115,66.007851
1354000000,-23.257257,66.248627
1355000000,-23.276482,66.384117
1356000000,-23.348831,66.488899
1357000000,-23.519405,66.68895
1358000000,-23.517687,66.82811
1359000000,-23.661623,66.892448
1360000000,-23.716825,66.398529
1361000000,-23.795485,67.478424
1362000000,-23.876486,66.942337
1363000000,-23.917189,67.041565
1364000000,-23.986734,67.224373
1365000000,-24.059328,67.099373
1366000000,-24.271334,67.530289
1367000000,-24.329529,67.841179
1368000000,-24.425592,68.072716
1369000000,-24.453419,68.430122
1370000000,-24.55637,68.305367
1371000000,-24.681988,68.640434
1372000000,-24.664534,68.627457
1373000000,-24.770298,68.260269
1374000000,-24.854435,69.054459
1375000000,-24.978476,69.739601
1376000000,-25.080236,69.529892
1377000000,-25.231382,70.13945
1378000000,-25.148081,70.583145
1379000000,-25.263313,70.687866
1380000000,-25.413347,70.711472
1381000000,-25.467026,71.589157
1382000000,-25.571651,70.76664
1383000000,-25.611774,71.884689
1384000000,-25.755175,72.733925
1385000000,-25.862926,72.73922
1386000000,-25.963451,72.491211
1387000000,-26.12122,73.163811
1388000000,-26.151781,73.762703
1389000000,-26.253677,73.911781
1390000000,-26.275478,74.66909
1391000000,-26.465433,74.905235
1392000000,-26.425508,74.840164
1393000000,-26.511206,76.304253
1394000000,-26.54652,75.719048
1395000000,-26.709524,76.601807
1396000000,-26.870735,76.779709
1397000000,-27.018906,77.696808
1398000000,-26.972008,78.132973
1399000000,-27.135208,79.169167
1400000000,-27.180939,79.51239
1401000000,-27.206116,80.051529
1402000000,-27.395731,80.727676
1403000000,-27.465075,80.946136
1404000000,-27.60721,82.555878
1405000000,-27.679842,82.500023
1406000000,-27.653509,82.634445
1407000000,-27.860994,83.392601
1408000000,-27.926081,84.226379
1409000000,-28.014908,85.232002
1410000000,-28.139765,85.718613
1411000000,-28.130251,86.740654
1412000000,-28.224926,87.11866
1413000000,-28.350636,88.125221
1414000000,-28.39114,88.668732
1415000000,-28.368324,89.546173
1416000000,-28.658514,90.635155
1417000000,-28.531378,90.854919
1418000000,-28.620831,92.829071
1419000000,-28.643827,92.42131
1420000000,-28.818178,93.547852
1421000000,-28.757711,94.677216
1422000000,-28.891798,95.460869
1423000000,-28.950607,96.262741
1424000000,-28.978767,97.5009
1425000000,-29.020809,98.147499
1426000000,-28.943411,98.75795
1427000000,-29.165709,99.399994
1428000000,-29.104935,101.32551
1429000000,-29.147909,101.60494
1430000000,-29.200155,102.82391
1431000000,-29.265549,103.65649
1432000000,-29.254229,104.52232
1433000000,-29.296383,105.94885
1434000000,-29.303511,107.33407
1435000000,-29.334171,108.23191
1436000000,-29.287457,108.64786
1437000000,-29.3029,109.26495
1438000000,-29.23387,109.88594
1439000000,-29.231535,111.64104
1440000000,-29.240511,112.23482
1441000000,-29.298523,113.31658
1442000000,-29.377037,113.77381
1443000000,-29.288355,115.49771
1444000000,-29.222897,116.34982
1445000000,-29.204588,117.04922
1446000000,-29.312159,117.44058
1447000000,-29.347025,118.57455
1448000000,-29.081247,120.81493
1449000000,-29.029892,120.43979
1450000000,-29.053091,122.66492
1451000000,-28.929501,123.38092
1452000000,-28.966309,124.08624
1453000000,-28.978352,124.33434
1454000000,-28.845104,124.80113
1455000000,-28.77264,126.31835
1456000000,-28.737015,127.74391
1457000000,-28.662424,128.16539
1458000000,-28.714098,129.15915
1459000000,-28.627424,130.22142
1460000000,-28.563942,130.3511
1461000000,-28.577784,131.22681
1462000000,-28.48457,131.41637
1463000000,-28.383718,131.70061
1464000000,-28.257549,133.18588
1465000000,-28.226137,133.76949
1466000000,-28.167366,134.467
1467000000,-28.04954,135.53032
1468000000,-28.064581,135.90448
1469000000,-27.926889,136.30258
1470000000,-27.950109,136.95158
1471000000,-27.71501,137.79121
1472000000,-27.620621,138.89616
1473000000,-27.596937,139.15846
1474000000,-27.568113,139.23891
1475000000,-27.357082,140.82446
1476000000,-27.35318,140.25793
1477000000,-27.422459,141.48114
1478000000,-27.244493,140.65814
1479000000,-27.166113,141.45488
1480000000,-27.110065,142.53201
1481000000,-27.055288,142.99055
1482000000,-26.95957,143.02943
1483000000,-26.878393,143.40958
1484000000,-26.767265,144.44949
1485000000,-26.684978,143.8837
1486000000,-26.557438,144.72217
1487000000,-26.544924,145.66083
1488000000,-26.465292,145.11954
1489000000,-26.328398,146.29228
1490000000,-26.351833,145.85149
1491000000,-26.169239,146.55098
1492000000,-26.138985,147.04456
1493000000,-26.053997,147.14618
1494000000,-25.981337,147.05215
1495000000,-25.848297,147.86392
1496000000,-25.724886,147.5939
1497000000,-25.596605,148.09433
1498000000,-25.609072,148.41609
1499000000,-25.506369,148.59236
1500000000,-25.49576,148.48376
1501000000,-25.336836,148.45691
1502000000,-25.327057,148.61749
1503000000,-25.224476,149.39246
1504000000,-25.148567,150.46353
1505000000,-25.097319,149.6646
1506000000,-24.96612,149.8846
1507000000,-24.80776,150.22816
1508000000,-24.820629,149.92999
1509000000,-24.693205,150.24417
1510000000,-24.672522,150.42543
1511000000,-24.531265,150.74403
1512000000,-24.463505,150.79004
1513000000,-24.399389,150.74428
1514000000,-24.405764,151.19734
1515000000,-24.32683,151.18686
1516000000,-24.24144,151.36475
1517000000,-24.109674,151.13217
1518000000,-23.942469,151.75897
1519000000,-23.909405,151.87309
1520000000,-23.884552,152.02019
1521000000,-23.780565,151.42114
1522000000,-23.74626,152.62926
1523000000,-23.619467,151.82164
1524000000,-23.563095,152.25624
1525000000,-23.544659,152.65192
1526000000,-23.499725,152.661
1527000000,-23.376225,152.31364
1528000000,-23.318165,152.81129
1529000000,-23.305811,152.66772
1530000000,-23.307112,152.7364
1531000000,-23.101048,152.80202
1532000000,-23.121157,153.16476
1533000000,-23.053314,152.84132
1534000000,-23.005732,153.08435
1535000000,-22.856232,152.84967
1536000000,-22.817251,153.5338
1537000000,-22.805183,153.30219
1538000000,-22.795326,152.96622
1539000000,-22.678003,153.24704
1540000000,-22.617176,153.29257
1541000000,-22.548536,153.27159
1542000000,-22.5457,153.39523
1543000000,-22.47715,153.4791
1544000000,-22.356668,153.35088
1545000000,-22.358871,153.48053
1546000000,-22.261318,153.12273
1547000000,-22.231646,153.54796
1548000000,-22.229057,153.0387
1549000000,-22.141359,152.88805
1550000000,-22.148331,152.86778
1551000000,-22.006231,153.32712
1552000000,-21.989944,153.28996
1553000000,-21.916151,153.18327
1554000000,-21.915609,153.54343
1555000000,-21.835159,153.29675
1556000000,-21.771988,153.53398
1557000000,-21.710388,152.94597
1558000000,-21.65983,152.98331
1559000000,-21.656796,152.8065
1560000000,-21.580418,152.86214
1561000000,-21.497852,152.62083
1562000000,-21.461737,152.37334
1563000000,-21.428989,152.79691
1564000000,-21.345343,152.55026
1565000000,-21.376083,151.99753
1566000000,-21.259197,152.50543
1567000000,-21.228655,152.62698
1568000000,-21.210497,152.27502
1569000000,-21.177877,152.40689
1570000000,-21.099461,152.24411
1571000000,-21.021347,152.09319
1572000000,-21.007624,152.36888
1573000000,-21.002888,151.86015
1574000000,-20.972771,151.69427
1575000000,-20.895851,152.0153
1576000000,-20.861307,151.77943
1577000000,-20.838821,151.92137
1578000000,-20.746992,151.60286
1579000000,-20.678938,151.78687
1580000000,-20.669645,151.40987
1581000000,-20.60652,151.35251
1582000000,-20.573141,151.08751
1583000000,-20.526419,151.04391
1584000000,-20.509232,151.32079
1585000000,-20.475166,151.03412
1586000000,-20.448374,150.78819
1587000000,-20.387442,151.08148
1588000000,-20.364197,150.63745
1589000000,-20.381235,150.84846
1590000000,-20.280821,150.63101
1591000000,-20.294394,150.3396
1592000000,-20.183455,150.39867
1593000000,-20.162729,150.18602
1594000000,-20.150562,149.91791
1595000000,-20.086514,150.21764
1596000000,-20.069401,149.84869
1597000000,-20.083,149.47128
1598000000,-19.974955,149.74121
1599000000,-19.938782,149.45277
1600000000,-19.934359,149.36046
1601000000,-19.886425,149.30292
1602000000,-19.818289,149.06784
1603000000,-19.798904,149.34074
1604000000,-19.771547,149.09685
1605000000,-19.738827,148.78221
1606000000,-19.682533,148.83797
1607000000,-19.725704,148.77283
1608000000,-19.629801,148.57187
1609000000,-19.642567,148.47943
1610000000,-19.597795,148.28192
1611000000,-19.529482,148.24095
1612000000,-19.519823,148.0705
1613000000,-19.554768,147.79128
1614000000,-19.476665,147.75331
1615000000,-19.349398,147.70419
1616000000,-19.384392,147.46877
1617000000,-19.349064,147.37399
1618000000,-19.345486,147.45387
1619000000,-19.285683,147.05621
1620000000,-19.275837,147.21735
1621000000,-19.245068,146.8877
1622000000,-19.241123,146.70338
1623000000,-19.171877,146.36143
1624000000,-19.166952,146.67465
1625000000,-19.119844,146.33162
1626000000,-19.101778,146.66988
1627000000,-19.059217,146.08188
1628000000,-19.057665,145.99811
1629000000,-19.04212,145.7924
1630000000,-19.019709,145.88664
1631000000,-19.00382,145.77625
1632000000,-18.894102,145.67693
1633000000,-18.921749,145.53186
1634000000,-18.891138,145.27193
1635000000,-18.80241,145.20358
1636000000,-18.779797,144.84892
1637000000,-18.826996,145.38333
1638000000,-18.770596,144.56082
1639000000,-18.701746,145.18321
1640000000,-18.701029,144.75125
1641000000,-18.698248,144.60049
1642000000,-18.671125,144.09492
1643000000,-18.63711,144.27319
1644000000,-18.652128,144.15541
1645000000,-18.622725,143.92055
1646000000,-18.627743,143.98645
1647000000,-18.554609,144.02687
1648000000,-18.530491,143.22748
1649000000,-18.516499,143.2402
1650000000,-18.444784,143.25171
1651000000,-18.448105,143.31862
1652000000,-18.47703,143.10052
1653000000,-18.391897,142.81364
1654000000,-18.398739,142.76987
1655000000,-18.377407,143.04834
1656000000,-18.392113,142.4608
1657000000,-18.355143,142.4816
1658000000,-18.346045,142.11555
1659000000,-18.360628,142.35857
1660000000,-18.312799,142.2343
1661000000,-18.273729,141.96092
1662000000,-18.2682,142.07603
1663000000,-18.299171,141.77666
1664000000,-18.271387,141.66739
1665000000,-18.247156,141.20605
1666000000,-18.194252,141.2859
1667000000,-18.173357,141.12601
1668000000,-18.162436,140.93929
1669000000,-18.121696,141.18233
1670000000,-18.159204,140.77562
1671000000,-18.116772,140.81953
1672000000,-18.132271,140.51073
1673000000,-18.047005,140.44612
1674000000,-18.028793,140.20131
1675000000,-18.05172,140.48183
1676000000,-18.038757,140.00066
1677000000,-17.987839,139.7574
1678000000,-18.012659,139.51289
1679000000,-17.964628,139.6373
1680000000,-17.958803,139.25128
1681000000,-17.96266,139.32422
1682000000,-17.963678,139.19119
1683000000,-17.889942,138.98462
1684000000,-17.904232,138.93559
1685000000,-17.871218,138.87804
1686000000,-17.863348,138.71884
1687000000,-17.831648,138.62378
1688000000,-17.837029,138.28493
1689000000,-17.804987,138.11978
1690000000,-17.798412,138.01868
1691000000,-17.82667,138.05673
1692000000,-17.772175,137.71458
1693000000,-17.746912,137.44382
1694000000,-17.731987,137.55063
1695000000,-17.722195,137.26445
1696000000,-17.725088,137.41542
1697000000,-17.669653,137.06088
1698000000,-17.710577,137.1089
1699000000,-17.70705,136.79053
1700000000,-17.670473,136.48271
1701000000,-17.647381,136.56511
1702000000,-17.670486,136.37135
1703000000,-17.669991,136.20692
1704000000,-17.627419,136.46922
1705000000,-17.640947,135.85915
1706000000,-17.564089,135.79156
1707000000,-17.555111,135.77361
1708000000,-17.597107,135.73904
1709000000,-17.609674,135.4705
1710000000,-17.511909,135.10341
1711000000,-17.524529,135.07057
1712000000,-17.539124,135.14348
1713000000,-17.546017,134.82965
1714000000,-17.540594,134.57547
1715000000,-17.51029,134.642
1716000000,-17.489086,134.25478
1717000000,-17.444668,134.22345
1718000000,-17.521078,134.2009
1719000000,-17.446318,134.05518
1720000000,-17.448086,134.01534
1721000000,-17.426523,133.95271
1722000000,-17.398098,133.88197
1723000000,-17.420481,133.6776
1724000000,-17.418022,133.24419
1725000000,-17.479208,133.26862
1726000000,-17.376066,133.04555
1727000000,-17.397053,133.23265
1728000000,-17.333586,133.05066
1729000000,-17.378567,132.53778
1730000000,-17.391758,132.54993
1731000000,-17.374281,132.3875
1732000000,-17.359108,132.35071
1733000000,-17.342527,132.09627
1734000000,-17.320356,131.86401
1735000000,-17.295986,131.78221
1736000000,-17.274723,131.77094
1737000000,-17.297262,131.72479
1738000000,-17.252693,131.80043
1739000000,-17.245468,131.16446
1740000000,-17.273897,131.14032
1741000000,-17.231571,131.00612
1742000000,-17.259228,130.88849
1743000000,-17.245289,131.01546
1744000000,-17.216915,130.72632
1745000000,-17.187626,130.60716
1746000000,-17.208834,130.28279
1747000000,-17.154463,130.23691
1748000000,-17.203854,130.42883
1749000000,-17.188601,130.56253
1750000000,-17.183125,129.85719
1751000000,-17.204809,129.90582
1752000000,-17.170265,129.54907
1753000000,-17.155516,129.51917
1754000000,-17.139885,129.35262
1755000000,-17.17589,129.27135
1756000000,-17.154366,129.08934
1757000000,-17.100695,129.02158
1758000000,-17.092506,129.01772
1759000000,-17.16543,128.83966
1760000000,-17.089182,128.92233
1761000000,-17.123898,128.67883
1762000000,-17.101265,128.57776
1763000000,-17.082695,128.39566
1764000000,-17.109594,128.51999
1765000000,-17.064766,128.46606
1766000000,-17.101103,128.0334
1767000000,-17.098818,127.92806
1768000000,-17.07095,127.84974
1769000000,-17.09903,127.74277
1770000000,-17.083771,127.44072
1771000000,-17.063683,127.47138
1772000000,-17.012264,127.2367
1773000000,-17.044735,127.2791
1774000000,-17.104012,127.22229
1775000000,-17.066347,127.08936
1776000000,-17.03446,126.82047
1777000000,-17.03112,126.79823
1778000000,-17.01683,126.43056
1779000000,-17.053352,126.50761
1780000000,-17.013819,126.2624
1781000000,-17.03264,126.30065
1782000000,-17.049026,126.11589
1783000000,-17.009094,126.07758
1784000000,-17.013052,125.84357
1785000000,-17.007942,125.81218
1786000000,-17.061672,125.7487
1787000000,-17.02384,125.50385
1788000000,-16.977474,125.25174
1789000000,-16.986448,125.13797
1790000000,-17.002821,125.15649
1791000000,-17.010962,124.98782
1792000000,-16.992538,124.91965
1793000000,-16.965065,124.67463
1794000000,-16.98102,124.73513
1795000000,-16.990072,124.60146
1796000000,-16.979849,124.4583
1797000000,-16.939926,124.25885
1798000000,-16.992393,123.9994
1799000000,-16.982836,123.95703
1800000000,-16.961681,124.06631
1801000000,-16.952953,123.79744
1802000000,-16.988222,123.48201
1803000000,-16.982815,123.46795
1804000000,-16.99132,123.26057
1805000000,-16.961588,123.07479
1806000000,-16.959131,123.03128
1807000000,-16.965258,122.85576
1808000000,-16.974298,122.80122
1809000000,-16.986879,122.91129
1810000000,-16.969505,122.67577
1811000000,-16.969452,122.50369
1812000000,-16.960537,122.54161
1813000000,-16.947113,122.0946
1814000000,-16.996746,122.23543
1815000000,-16.963928,122.03284
1816000000,-17.012154,121.81506
1817000000,-16.949928,121.83928
1818000000,-16.97434,121.59533
1819000000,-16.982969,121.39639
1820000000,-16.927731,121.58033
1821000000,-17.020714,121.33945
1822000000,-16.97201,121.15469
1823000000,-16.997871,120.9169
1824000000,-16.979435,120.93774
1825000000,-16.926834,120.71098
1826000000,-16.973984,120.55164
1827000000,-16.960094,120.71324
1828000000,-16.948019,120.30967
1829000000,-16.949135,120.36873
1830000000,-16.966393,120.31082
1831000000,-16.975878,120.14127
1832000000,-16.998348,119.8706
1833000000,-16.946375,119.79021
1834000000,-16.959795,119.62291
1835000000,-16.908327,119.71666
1836000000,-16.926867,119.43165
1837000000,-16.96834,119.27453
1838000000,-16.931496,119.11741
1839000000,-16.987402,119.40757
1840000000,-16.956451,118.8532
1841000000,-16.966936,119.0836
1842000000,-16.960558,118.64919
1843000000,-16.946894,118.78703
1844000000,-16.914173,118.58369
1845000000,-16.981575,118.29168
1846000000,-16.947206,118.34916
1847000000,-16.943411,118.09641
1848000000,-16.973892,117.96758
1849000000,-16.947382,118.02531
1850000000,-16.96302,117.93893
1851000000,-16.947079,117.92722
1852000000,-16.984192,117.78018
1853000000,-16.956827,117.76939
1854000000,-16.955376,117.47315
1855000000,-16.970385,117.32529
1856000000,-16.969526,117.32542
1857000000,-16.927559,117.25879
