!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 08, 2016 15:13:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S11 Phase(°)
1373000000,-4.4434919,144.63327
1374000000,-4.4595094,144.73613
1375000000,-4.4799852,144.60391
1376000000,-4.4703059,144.51057
1377000000,-4.4725995,144.29007
1378000000,-4.4760847,144.58665
1379000000,-4.4932332,144.48862
1380000000,-4.4829874,144.43207
1381000000,-4.496542,144.36433
1382000000,-4.4969268,144.05672
1383000000,-4.4761591,144.20741
1384000000,-4.500865,144.40823
1385000000,-4.5142841,144.11887
1386000000,-4.4822659,144.07701
1387000000,-4.5092711,144.16113
1388000000,-4.4915442,143.95044
1389000000,-4.5113449,143.74559
1390000000,-4.4831033,143.806
1391000000,-4.4921761,143.7381
1392000000,-4.4777794,143.91728
1393000000,-4.4856906,143.92374
1394000000,-4.4944553,143.39893
1395000000,-4.4828033,143.54361
1396000000,-4.4628005,143.58249
1397000000,-4.4966688,143.60793
1398000000,-4.482717,143.50418
1399000000,-4.5014238,143.53917
1400000000,-4.5104017,143.46548
1401000000,-4.509552,143.27068
1402000000,-4.4701867,143.29564
1403000000,-4.4897947,143.14323
1404000000,-4.5294013,143.37653
1405000000,-4.507339,143.08878
1406000000,-4.5021257,142.97252
1407000000,-4.5230002,143.153
1408000000,-4.5162215,143.22038
1409000000,-4.5146723,143.14078
1410000000,-4.5163426,142.94371
1411000000,-4.5230737,142.94281
1412000000,-4.5039587,142.85777
1413000000,-4.5027781,142.8708
1414000000,-4.5019474,142.95883
1415000000,-4.5314088,142.79118
1416000000,-4.5166492,142.54663
1417000000,-4.5125136,142.78508
1418000000,-4.5089769,142.62912
1419000000,-4.5116606,142.63382
1420000000,-4.5500402,142.51385
1421000000,-4.5137548,142.45995
1422000000,-4.5224152,142.49277
1423000000,-4.5189519,142.33852
1424000000,-4.546422,142.24269
1425000000,-4.50739,142.12927
1426000000,-4.4864626,142.09563
1427000000,-4.5536232,142.2605
1428000000,-4.5544949,141.88309
1429000000,-4.5318513,141.88618
1430000000,-4.5486259,142.07538
1431000000,-4.5074067,141.83299
1432000000,-4.507853,141.90338
1433000000,-4.5766068,141.76355
1434000000,-4.5352311,141.61319
1435000000,-4.5568151,141.66267
1436000000,-4.5511661,141.69829
1437000000,-4.5629516,141.70071
1438000000,-4.536912,141.60938
1439000000,-4.558567,141.46635
1440000000,-4.5606475,141.51842
1441000000,-4.564539,141.49973
1442000000,-4.5802698,141.42589
1443000000,-4.5521154,141.24638
1444000000,-4.582478,141.41023
1445000000,-4.5667219,141.18575
1446000000,-4.5634756,141.23717
1447000000,-4.5549431,141.13171
1448000000,-4.5439558,141.26273
1449000000,-4.6000085,141.11768
1450000000,-4.5553699,141.04118
1451000000,-4.562624,140.84509
1452000000,-4.5624356,140.87283
1453000000,-4.578054,140.71465
1454000000,-4.579576,140.95927
1455000000,-4.5763121,140.76765
1456000000,-4.5606251,140.69002
1457000000,-4.6327033,140.85445
1458000000,-4.6117902,140.55681
1459000000,-4.5822563,140.58287
1460000000,-4.5850372,140.65845
1461000000,-4.5873051,140.30899
1462000000,-4.5962138,140.35384
1463000000,-4.5942187,140.15683
1464000000,-4.5975695,140.22339
1465000000,-4.6114593,140.21112
1466000000,-4.6008172,139.96786
1467000000,-4.5949535,140.20694
1468000000,-4.5931211,140.13098
1469000000,-4.5956106,140.05568
1470000000,-4.6299486,139.9252
1471000000,-4.5956688,139.89198
1472000000,-4.6221676,139.96422
1473000000,-4.6233754,139.82416
1474000000,-4.626359,139.58365
1475000000,-4.6407285,139.51958
1476000000,-4.6068015,139.76323
1477000000,-4.6207795,139.72084
1478000000,-4.6227927,139.66847
1479000000,-4.6338944,139.71774
1480000000,-4.5943184,139.49236
1481000000,-4.6117716,139.26263
1482000000,-4.6225634,139.34702
1483000000,-4.6126251,139.47641
1484000000,-4.6288896,139.20961
1485000000,-4.6372819,139.34888
1486000000,-4.6355023,139.19054
1487000000,-4.6585045,139.07578
1488000000,-4.6544552,139.22435
1489000000,-4.6318026,139.08165
1490000000,-4.6305885,138.94696
1491000000,-4.6524439,138.88109
1492000000,-4.6797128,138.86769
1493000000,-4.6426597,139.10822
1494000000,-4.6835904,139.01939
1495000000,-4.6668916,138.78874
1496000000,-4.6604691,138.39439
1497000000,-4.705039,138.6264
1498000000,-4.6693244,138.48972
1499000000,-4.6765518,138.61456
1500000000,-4.6664982,138.2303
1501000000,-4.6942739,138.25356
1502000000,-4.6938548,138.35634
1503000000,-4.6663294,138.4357
1504000000,-4.7117615,138.0304
1505000000,-4.702002,138.1647
1506000000,-4.7136831,138.03178
1507000000,-4.6894116,138.09167
1508000000,-4.6732254,137.99556
1509000000,-4.6972671,137.92259
1510000000,-4.7055421,137.95042
1511000000,-4.683754,137.84578
1512000000,-4.7108922,137.854
1513000000,-4.703444,137.92311
1514000000,-4.6915193,137.76369
1515000000,-4.7159128,137.56827
1516000000,-4.7054248,137.41368
1517000000,-4.7538996,137.46318
1518000000,-4.7304463,137.65404
1519000000,-4.7378712,137.57971
1520000000,-4.7422938,137.41716
1521000000,-4.7421341,137.29248
1522000000,-4.7246032,137.26775
1523000000,-4.7321763,137.40814
1524000000,-4.7577162,137.04953
1525000000,-4.7520256,137.26453
1526000000,-4.7480302,137.13029
1527000000,-4.7348852,136.94786
1528000000,-4.7335854,136.991
1529000000,-4.7633853,137.10217
1530000000,-4.784091,136.88872
1531000000,-4.762578,136.83583
1532000000,-4.7613091,136.77274
1533000000,-4.7735529,136.86977
1534000000,-4.7982526,136.74699
1535000000,-4.7729893,136.65727
1536000000,-4.7508512,136.50954
1537000000,-4.7979984,136.55309
1538000000,-4.7855058,136.44615
1539000000,-4.7956882,136.45091
1540000000,-4.7867808,136.45844
1541000000,-4.7741332,136.33856
1542000000,-4.7912054,136.16164
1543000000,-4.8218164,136.21461
1544000000,-4.7806268,136.23662
1545000000,-4.816186,135.96588
1546000000,-4.773788,136.10545
1547000000,-4.8622894,135.75923
1548000000,-4.7957592,136.04791
1549000000,-4.8133764,135.78252
1550000000,-4.8275728,135.61761
1551000000,-4.8171859,135.80978
1552000000,-4.8289046,135.65459
1553000000,-4.8208594,135.41872
1554000000,-4.8052416,135.74323
1555000000,-4.8200798,135.54512
1556000000,-4.8252673,135.7332
1557000000,-4.8417859,135.32556
1558000000,-4.8383803,135.25163
1559000000,-4.8411527,135.33315
1560000000,-4.8549228,135.18507
1561000000,-4.8256578,135.14229
1562000000,-4.8623872,134.82893
1563000000,-4.887404,135.11438
1564000000,-4.8412805,135.0126
1565000000,-4.8706694,135.07233
1566000000,-4.853641,134.924
1567000000,-4.8915787,134.84193
1568000000,-4.898416,134.99252
1569000000,-4.8846564,134.688
1570000000,-4.8883877,134.64072
1571000000,-4.8817682,134.8532
1572000000,-4.8684974,134.64946
1573000000,-4.8768172,134.4061
1574000000,-4.9041662,134.53989
1575000000,-4.8834949,134.42526
1576000000,-4.8528047,134.32903
1577000000,-4.8912163,134.20238
1578000000,-4.9171038,134.13356
1579000000,-4.9261374,134.14189
1580000000,-4.9259038,134.20193
1581000000,-4.9105692,134.15826
1582000000,-4.9321642,134.08508
1583000000,-4.9305162,133.95644
1584000000,-4.9288912,133.62035
1585000000,-4.913857,133.8611
1586000000,-4.9190793,133.84378
1587000000,-4.9072766,133.78946
1588000000,-4.9533505,133.6028
1589000000,-4.9167686,133.55875
1590000000,-4.9436526,133.57553
1591000000,-4.9626913,133.43419
1592000000,-4.9657736,133.48369
1593000000,-4.9520936,133.29971
1594000000,-4.9923348,133.33531
1595000000,-4.9461598,133.24529
1596000000,-4.9775591,133.10214
1597000000,-4.9569888,133.24001
1598000000,-4.9601798,132.98553
1599000000,-4.9486604,132.99771
1600000000,-4.9771981,133.13518
1601000000,-4.9619274,132.8848
1602000000,-5.0105443,132.76086
1603000000,-4.9898543,132.77411
1604000000,-4.9698057,132.57747
1605000000,-5.0136352,132.9595
1606000000,-5.0272522,132.60951
1607000000,-4.9923463,132.49423
1608000000,-5.0260353,132.51384
1609000000,-4.9737506,132.40724
1610000000,-4.984777,132.3754
1611000000,-5.0415192,132.3676
1612000000,-5.0382247,132.23941
1613000000,-5.0089021,132.34618
1614000000,-5.0503268,132.31355
1615000000,-5.0510526,132.19511
1616000000,-5.0393567,132.0027
1617000000,-5.0274806,132.09753
1618000000,-5.0497103,131.9037
1619000000,-5.0518603,131.88594
1620000000,-5.0528274,131.59216
1621000000,-5.0612359,131.87044
1622000000,-5.0468798,131.72389
1623000000,-5.0564575,131.42986
1624000000,-5.0626988,131.46547
1625000000,-5.095531,131.55139
1626000000,-5.1041331,131.42798
1627000000,-5.0841732,131.41891
1628000000,-5.0912132,131.27571
1629000000,-5.1070757,131.20628
1630000000,-5.0757933,131.08173
1631000000,-5.0905156,131.26817
1632000000,-5.0875421,131.33832
1633000000,-5.0892253,131.11668
1634000000,-5.1147871,130.70584
1635000000,-5.1308308,130.9776
1636000000,-5.1127486,130.90706
1637000000,-5.1019769,130.89447
1638000000,-5.1335697,130.70009
1639000000,-5.1242318,130.62338
1640000000,-5.1473312,130.66005
1641000000,-5.1372709,130.63374
1642000000,-5.1472201,130.29282
1643000000,-5.1626296,130.57364
1644000000,-5.1461453,130.27232
1645000000,-5.1806474,130.26781
1646000000,-5.1910558,130.22536
1647000000,-5.1555152,130.22446
1648000000,-5.1646295,130.29367
1649000000,-5.1990089,130.24741
1650000000,-5.1901627,130.02022
1651000000,-5.1732488,129.99211
1652000000,-5.2064881,129.75702
1653000000,-5.2041802,129.83607
1654000000,-5.2098255,129.73734
1655000000,-5.2128768,129.61208
1656000000,-5.1802597,129.79364
1657000000,-5.2208977,129.51361
1658000000,-5.2326288,129.5824
1659000000,-5.2161698,129.54543
1660000000,-5.2363367,129.24428
1661000000,-5.2493343,129.27652
1662000000,-5.2294626,129.1545
1663000000,-5.2553349,129.38678
1664000000,-5.2580328,129.20033
1665000000,-5.2654724,129.00015
1666000000,-5.2680373,129.14198
1667000000,-5.2408972,129.10786
1668000000,-5.3032937,128.90088
1669000000,-5.2899652,128.8876
1670000000,-5.2825618,128.64661
1671000000,-5.2727833,128.71208
1672000000,-5.2885838,128.68373
1673000000,-5.3212061,128.59322
1674000000,-5.3437638,128.48434
1675000000,-5.3012605,128.35806
1676000000,-5.3237562,128.39612
1677000000,-5.3173089,128.20468
1678000000,-5.3239102,128.40012
1679000000,-5.344182,128.14374
1680000000,-5.3330421,128.09315
1681000000,-5.3240156,128.18742
1682000000,-5.3463492,128.12811
1683000000,-5.3769431,128.05748
1684000000,-5.3399692,127.84888
1685000000,-5.3885007,128.07349
1686000000,-5.3829718,127.73006
1687000000,-5.3947773,127.5425
1688000000,-5.3908138,127.87725
1689000000,-5.3931975,127.51239
1690000000,-5.3943009,127.40108
1691000000,-5.3933988,127.48909
1692000000,-5.4007096,127.23342
1693000000,-5.4472113,127.27444
1694000000,-5.4498181,127.43148
1695000000,-5.4515886,127.25513
1696000000,-5.430933,127.06585
1697000000,-5.4613771,127.00753
1698000000,-5.4421744,127.06149
1699000000,-5.4151587,126.85601
1700000000,-5.4728808,126.82782
1701000000,-5.4631619,126.72023
1702000000,-5.4772911,126.72644
1703000000,-5.4903178,126.81316
1704000000,-5.4818406,126.54207
1705000000,-5.4854984,126.58717
1706000000,-5.4859347,126.74904
1707000000,-5.4978061,126.27432
1708000000,-5.4810333,126.35037
1709000000,-5.5270119,126.50944
1710000000,-5.5037446,126.33174
1711000000,-5.516633,126.18971
1712000000,-5.5076523,126.24712
1713000000,-5.5178714,126.03519
1714000000,-5.536375,125.90451
1715000000,-5.5704079,125.88363
1716000000,-5.583375,125.91251
1717000000,-5.5766258,125.75948
1718000000,-5.5728149,125.75172
1719000000,-5.5422211,125.45958
1720000000,-5.581183,125.6665
1721000000,-5.5496678,125.3698
1722000000,-5.5901232,125.40038
1723000000,-5.5987921,125.46713
1724000000,-5.620491,125.51621
1725000000,-5.6108027,125.17961
1726000000,-5.6162705,125.24713
1727000000,-5.6038156,125.13733
1728000000,-5.6617212,125.2479
1729000000,-5.6273746,125.14861
1730000000,-5.6264286,124.81499
1731000000,-5.6478138,124.92899
1732000000,-5.6635189,124.96632
1733000000,-5.6861148,124.73805
1734000000,-5.6952643,124.661
1735000000,-5.6796679,124.5481
1736000000,-5.6656203,124.49882
1737000000,-5.7077613,124.44957
1738000000,-5.698915,124.29036
1739000000,-5.6762786,124.52934
1740000000,-5.7168012,124.3205
1741000000,-5.7249851,124.33702
1742000000,-5.7283916,124.28813
1743000000,-5.7333159,124.07111
1744000000,-5.7450986,124.19528
1745000000,-5.7366304,123.9297
1746000000,-5.7699351,123.91306
1747000000,-5.7484741,123.71001
1748000000,-5.7715268,123.92313
1749000000,-5.7959514,123.80337
1750000000,-5.7726021,123.56693
1751000000,-5.7932172,123.59995
1752000000,-5.7965159,123.43253
1753000000,-5.7809319,123.48867
1754000000,-5.8219123,123.49031
1755000000,-5.7768488,123.08514
1756000000,-5.8304,123.4315
1757000000,-5.8242717,123.30024
1758000000,-5.8257742,123.03923
1759000000,-5.8417583,122.96704
1760000000,-5.8584075,122.95747
1761000000,-5.8467474,122.92545
1762000000,-5.8551407,122.62336
1763000000,-5.8856659,122.86229
1764000000,-5.8831916,122.59721
1765000000,-5.8898597,122.6375
1766000000,-5.9388518,122.57735
1767000000,-5.9096928,122.58422
1768000000,-5.893343,122.33279
1769000000,-5.9358282,122.37533
1770000000,-5.8903685,122.25668
1771000000,-5.9436054,122.0918
1772000000,-5.9315257,122.13319
1773000000,-5.933672,122.17296
1774000000,-5.9768467,121.97516
1775000000,-5.9287329,122.03948
1776000000,-5.9551239,121.74294
1777000000,-5.9874167,121.66906
1778000000,-5.9669847,121.65864
1779000000,-6.0096879,121.72445
1780000000,-6.0048137,121.79478
1781000000,-6.0311408,121.753
1782000000,-6.0302358,121.43147
1783000000,-6.0288243,121.33554
1784000000,-6.003408,121.11341
1785000000,-6.0262079,121.43088
1786000000,-6.0415187,121.28294
1787000000,-6.0487733,121.24007
1788000000,-6.0733647,121.15743
1789000000,-6.0350075,121.01258
1790000000,-6.0855265,120.87468
1791000000,-6.0674796,120.78161
1792000000,-6.0860348,120.73503
1793000000,-6.1183534,120.70119
1794000000,-6.1218829,120.7218
1795000000,-6.1330056,120.38281
1796000000,-6.1176329,120.45738
1797000000,-6.1196523,120.35784
1798000000,-6.1569643,120.31575
1799000000,-6.1370258,120.31243
1800000000,-6.1327233,120.10806
1801000000,-6.1607866,120.19969
1802000000,-6.1725035,120.18725
1803000000,-6.205111,119.96613
1804000000,-6.1843357,119.86327
1805000000,-6.2316837,119.68732
1806000000,-6.2332411,119.65218
1807000000,-6.2118297,119.73705
1808000000,-6.2338986,119.69703
1809000000,-6.2469902,119.45394
1810000000,-6.2730746,119.57174
1811000000,-6.2529874,119.39227
1812000000,-6.2408381,119.36553
