!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 17:17:03
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1000000000,-108.62758,152.95203
1001000000,-109.13165,152.61511
1002000000,-109.58015,152.53841
1003000000,-109.29931,152.40656
1004000000,-109.82072,152.02798
1005000000,-110.11365,151.8752
1006000000,-110.30454,151.67944
1007000000,-110.67027,151.39751
1008000000,-110.89949,151.32936
1009000000,-111.39787,150.85385
1010000000,-111.48005,150.72148
1011000000,-111.83723,150.52129
1012000000,-112.25063,150.09355
1013000000,-112.53913,150.07805
1014000000,-112.70734,149.49947
1015000000,-113.01479,149.56746
1016000000,-113.14615,149.45132
1017000000,-113.47855,148.98843
1018000000,-113.60558,148.97935
1019000000,-113.76846,148.755
1020000000,-114.24958,148.52809
1021000000,-114.73692,148.12611
1022000000,-114.854,147.90382
1023000000,-115.17593,147.66011
1024000000,-115.47521,147.46664
1025000000,-115.73331,147.19307
1026000000,-115.90397,147.25464
1027000000,-116.07095,146.7813
1028000000,-116.35712,146.56799
1029000000,-116.55957,146.32475
1030000000,-116.91203,146.02559
1031000000,-117.32525,145.89529
1032000000,-117.71421,145.52095
1033000000,-117.53191,145.63609
1034000000,-118.01242,145.08276
1035000000,-118.47115,144.86916
1036000000,-118.47408,144.66525
1037000000,-118.84543,144.30212
1038000000,-119.34894,144.18912
1039000000,-119.19241,144.06032
1040000000,-119.89816,143.73634
1041000000,-119.91233,143.65118
1042000000,-120.00502,143.25299
1043000000,-120.54179,143.02896
1044000000,-120.57496,142.8815
1045000000,-121.37671,142.4465
1046000000,-121.42507,142.26997
1047000000,-121.74574,142.01001
1048000000,-122.1399,141.806
1049000000,-122.26518,141.63809
1050000000,-122.47697,141.22884
1051000000,-122.66797,141.07288
1052000000,-122.9311,141.06076
1053000000,-122.92137,140.84843
1054000000,-123.25133,140.46849
1055000000,-123.53216,140.50063
1056000000,-124.24137,139.75487
1057000000,-124.27178,139.85941
1058000000,-124.47401,139.50482
1059000000,-124.80189,139.14108
