!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:13:24
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1348000000,-139.84499,106.01624
1349000000,-139.93726,105.76083
1350000000,-140.02751,105.58829
1351000000,-140.20103,105.34657
1352000000,-140.41064,105.09161
1353000000,-140.31892,104.93962
1354000000,-140.64281,104.617
1355000000,-140.38145,104.62576
1356000000,-140.74106,104.33113
1357000000,-140.21086,104.13441
1358000000,-140.59338,104.01736
1359000000,-140.75845,103.80881
1360000000,-140.72966,103.5939
1361000000,-140.94781,103.12785
1362000000,-140.77531,103.14222
1363000000,-140.88614,102.94359
1364000000,-141.25745,102.68812
1365000000,-140.82556,102.5044
1366000000,-141.44688,102.13763
1367000000,-141.17346,102.14464
1368000000,-141.67873,101.89478
1369000000,-141.28912,101.67426
1370000000,-141.47052,101.48837
1371000000,-141.33073,101.38005
1372000000,-141.86931,101.08887
1373000000,-141.99046,100.81883
1374000000,-141.737,100.65176
1375000000,-141.54787,100.51874
1376000000,-141.62476,100.35497
1377000000,-142.3008,100.11519
1378000000,-142.25345,99.905518
1379000000,-142.15483,99.742439
1380000000,-142.0491,99.686562
1381000000,-142.40092,99.239738
1382000000,-142.96834,99.03923
1383000000,-142.68042,98.846161
1384000000,-142.479,98.677887
1385000000,-142.7536,98.426613
1386000000,-142.96106,98.280266
1387000000,-142.76794,97.876404
1388000000,-143.27533,97.650337
1389000000,-143.23451,97.623436
1390000000,-142.7654,97.281944
1391000000,-143.48302,96.982071
1392000000,-143.29236,96.869164
1393000000,-143.45116,96.583588
1394000000,-143.13014,96.660614
1395000000,-143.22742,96.302254
1396000000,-143.35788,96.131844
1397000000,-143.06413,95.914536
1398000000,-143.30237,95.7323
1399000000,-143.97186,95.493317
1400000000,-143.84961,95.185905
1401000000,-143.55196,95.155914
1402000000,-143.89514,94.798439
1403000000,-143.9048,94.699188
1404000000,-144.04256,94.520561
1405000000,-143.7294,94.37925
1406000000,-144.23112,94.0839
1407000000,-144.14357,93.81955
1408000000,-144.12122,93.67823
1409000000,-144.31456,93.38353
1410000000,-144.45309,93.246635
1411000000,-144.06969,92.899536
1412000000,-144.04831,92.83194
1413000000,-144.86285,92.473915
1414000000,-144.61975,92.322189
1415000000,-144.4554,92.191475
1416000000,-144.59888,91.962708
1417000000,-144.76259,91.69767
1418000000,-144.88403,91.680916
1419000000,-144.32001,91.541214
1420000000,-144.57166,91.12986
1421000000,-144.37018,91.071854
1422000000,-144.95439,90.764969
