!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:40:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-11.038818,-4.9719558,-33.991238,-156.15025
2001000000,-11.015854,-5.0093675,-33.587177,-157.47234
2002000000,-10.992744,-5.0550933,-33.055042,-158.72086
2003000000,-10.960523,-5.1258531,-32.819866,-159.9509
2004000000,-10.940302,-5.2301354,-32.550587,-161.01973
2005000000,-10.89093,-5.3121638,-32.395622,-161.95258
2006000000,-10.841888,-5.4376569,-32.46299,-162.60664
2007000000,-10.807326,-5.5691204,-32.673962,-163.30176
2008000000,-10.812872,-5.7385917,-32.949535,-163.62714
2009000000,-10.846578,-5.8777027,-33.29665,-163.85356
2010000000,-10.841739,-6.0224171,-33.605656,-163.81734
2011000000,-10.909353,-6.1275296,-33.762726,-163.40991
2012000000,-10.981773,-6.2657948,-33.821339,-163.16014
2013000000,-11.040341,-6.3299732,-33.759754,-162.5708
2014000000,-11.120613,-6.3772469,-33.589378,-161.86536
2015000000,-11.194121,-6.4264321,-33.312706,-161.27155
2016000000,-11.218622,-6.3957615,-32.91288,-160.45366
2017000000,-11.252722,-6.3781314,-32.523422,-159.97409
2018000000,-11.303636,-6.3004947,-31.934492,-159.25453
2019000000,-11.348197,-6.2380419,-31.677565,-158.66519
2020000000,-11.306914,-6.1137109,-31.144075,-158.07454
2021000000,-11.277453,-5.968636,-30.640745,-157.61169
2022000000,-11.248384,-5.8243575,-30.272551,-157.35397
2023000000,-11.216194,-5.6758471,-30.051382,-157.35156
2024000000,-11.186263,-5.4854636,-29.933622,-157.45424
2025000000,-11.140038,-5.3100147,-29.819574,-157.83551
2026000000,-11.118795,-5.1517792,-29.984812,-158.37311
2027000000,-11.095975,-4.956584,-30.072117,-159.13647
2028000000,-11.091836,-4.7949486,-30.104326,-160.00108
2029000000,-11.121765,-4.6724043,-30.341303,-161.11726
2030000000,-11.156678,-4.5721307,-30.509823,-162.48764
2031000000,-11.187627,-4.4429569,-30.393267,-163.76155
2032000000,-11.251855,-4.4126248,-30.444475,-165.32181
2033000000,-11.322178,-4.4148908,-30.073593,-166.74315
2034000000,-11.362235,-4.4233017,-29.642496,-168.11884
2035000000,-11.389313,-4.4800444,-29.219959,-169.51234
