!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:41:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-8.7882013,-8.8101587,-45.391949,-136.27467
2001000000,-8.8335552,-8.8518457,-45.425606,-137.84486
2002000000,-8.857213,-8.9135828,-45.28009,-139.19513
2003000000,-8.8969603,-9.0070486,-45.296021,-140.53668
2004000000,-8.9052477,-9.1126032,-45.165386,-141.45868
2005000000,-8.9214621,-9.2431326,-45.108688,-142.25699
2006000000,-8.9379997,-9.3662128,-45.053326,-142.71078
2007000000,-8.92064,-9.4989243,-45.187874,-143.31891
2008000000,-8.9541426,-9.6594343,-45.374546,-143.19475
2009000000,-8.9803066,-9.8022528,-45.575043,-143.2066
2010000000,-8.9783278,-9.9257231,-45.788811,-142.89381
2011000000,-9.0135069,-9.9895983,-45.999405,-142.20468
2012000000,-9.0600033,-10.079544,-46.437038,-141.54321
2013000000,-9.097909,-10.108106,-46.586811,-140.88358
2014000000,-9.1756163,-10.111389,-46.567093,-139.59329
2015000000,-9.2405272,-10.08556,-46.729073,-138.82457
2016000000,-9.2912016,-10.003607,-46.74781,-137.82452
2017000000,-9.321167,-9.9054384,-46.74342,-136.97343
2018000000,-9.3975468,-9.7414656,-46.668285,-136.21089
2019000000,-9.4766979,-9.5595493,-46.882706,-135.5632
2020000000,-9.4805555,-9.3458405,-46.619339,-135.02802
2021000000,-9.5475025,-9.1306639,-46.431957,-134.64435
2022000000,-9.5492868,-8.9012356,-46.209747,-134.73334
2023000000,-9.5958633,-8.64849,-46.239723,-134.92719
2024000000,-9.6095686,-8.3961906,-46.199917,-135.48999
2025000000,-9.6182814,-8.1710558,-46.040211,-136.30682
2026000000,-9.6430216,-7.9480329,-46.135136,-137.2128
2027000000,-9.6703348,-7.7423282,-46.245239,-138.53014
2028000000,-9.6741562,-7.5661225,-46.2868,-139.81537
2029000000,-9.6982899,-7.4564972,-46.434528,-141.29066
2030000000,-9.7335577,-7.3617024,-46.587486,-143.01634
2031000000,-9.7803841,-7.2438769,-46.921124,-144.65335
2032000000,-9.836154,-7.2510948,-47.104427,-146.33099
2033000000,-9.8808613,-7.2534833,-47.00869,-147.9294
2034000000,-9.9688549,-7.3272061,-46.904358,-149.31512
2035000000,-10.045869,-7.4002242,-46.958931,-150.65855
2036000000,-10.09873,-7.5120625,-46.723328,-151.82384
2037000000,-10.135412,-7.6274014,-46.380001,-153.02705
2038000000,-10.184412,-7.7756386,-46.266956,-153.65829
2039000000,-10.234932,-7.9314828,-45.816551,-154.09128
2040000000,-10.221063,-8.0594549,-45.620041,-154.66827
2041000000,-10.240972,-8.1797466,-45.589615,-154.69641
2042000000,-10.234554,-8.33393,-45.548866,-154.62253
2043000000,-10.230602,-8.4686909,-45.314129,-154.31627
2044000000,-10.208237,-8.5480022,-45.436539,-153.86678
2045000000,-10.213556,-8.6500692,-45.540653,-153.38512
2046000000,-10.202998,-8.7067671,-45.921379,-152.61021
2047000000,-10.246286,-8.7075768,-46.011627,-151.82817
