!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 08, 2016 15:28:26
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°)
1120000000,-6.5967703,-67.8311
1121000000,-6.6145902,-68.087624
1122000000,-6.6020265,-68.165169
1123000000,-6.6000652,-67.955597
1124000000,-6.5902553,-68.315628
1125000000,-6.6047168,-68.274376
1126000000,-6.6232662,-68.350784
1127000000,-6.6492453,-68.304878
1128000000,-6.666872,-68.560143
1129000000,-6.6722922,-68.881157
1130000000,-6.6665955,-68.510124
1131000000,-6.635169,-68.779221
1132000000,-6.6745229,-68.710159
1133000000,-6.6613474,-68.963516
1134000000,-6.6696229,-68.81221
1135000000,-6.7256665,-68.875061
1136000000,-6.7004352,-69.243202
1137000000,-6.7358274,-69.232834
1138000000,-6.6822157,-69.424255
1139000000,-6.6879458,-69.271202
1140000000,-6.7298646,-69.457489
1141000000,-6.7427402,-69.464966
1142000000,-6.7310538,-69.737221
1143000000,-6.7292418,-69.773926
1144000000,-6.7661529,-70.035194
1145000000,-6.7529535,-69.863594
1146000000,-6.7487864,-69.737297
1147000000,-6.7774277,-69.931076
1148000000,-6.7765179,-70.015076
1149000000,-6.7809424,-70.055115
1150000000,-6.7850952,-70.177551
1151000000,-6.785831,-70.153839
1152000000,-6.8104701,-70.394516
1153000000,-6.7985725,-70.284004
1154000000,-6.8168597,-70.445618
1155000000,-6.855834,-70.624771
1156000000,-6.8289886,-70.852898
1157000000,-6.8447967,-70.63279
1158000000,-6.8273034,-70.736504
1159000000,-6.8686156,-70.950836
1160000000,-6.8457847,-70.880096
1161000000,-6.8789148,-70.976158
1162000000,-6.8648853,-71.059807
1163000000,-6.9080505,-71.155685
1164000000,-6.8941622,-71.24501
1165000000,-6.8942747,-71.077591
1166000000,-6.8920751,-71.475906
1167000000,-6.8908968,-71.457352
1168000000,-6.9324598,-71.541321
1169000000,-6.9108052,-71.412781
1170000000,-6.9359164,-71.636787
1171000000,-6.9395924,-71.860542
1172000000,-6.938447,-71.631027
1173000000,-6.9636908,-71.956696
1174000000,-6.9802494,-71.685043
1175000000,-6.9473705,-72.26403
1176000000,-6.9722166,-72.099022
1177000000,-7.0093532,-72.211243
1178000000,-6.9833431,-72.272133
1179000000,-7.009315,-72.472061
1180000000,-6.9801426,-72.446022
1181000000,-7.0273724,-72.491905
1182000000,-7.0160151,-72.542534
1183000000,-7.0338435,-72.581474
1184000000,-7.0776196,-72.698967
1185000000,-7.059134,-72.694298
1186000000,-7.0878496,-72.720985
1187000000,-7.0649958,-72.916344
1188000000,-7.0622187,-73.072311
1189000000,-7.1108022,-73.12735
1190000000,-7.0602059,-73.182495
1191000000,-7.1142564,-73.093018
1192000000,-7.1035204,-73.481918
1193000000,-7.0990038,-73.284485
1194000000,-7.1179781,-73.357773
1195000000,-7.160996,-73.472412
1196000000,-7.1580181,-73.64492
1197000000,-7.145153,-73.825058
1198000000,-7.1373615,-73.858902
1199000000,-7.1520667,-73.816956
1200000000,-7.1722102,-74.017403
1201000000,-7.1863713,-73.893631
1202000000,-7.1921086,-74.055115
1203000000,-7.208354,-74.044983
1204000000,-7.223145,-74.259705
1205000000,-7.2147827,-74.124756
1206000000,-7.253479,-74.216942
1207000000,-7.2192287,-74.210632
1208000000,-7.2591043,-74.482475
1209000000,-7.2528687,-74.496017
1210000000,-7.2905927,-74.698074
1211000000,-7.2997856,-74.515373
1212000000,-7.2815995,-74.666992
1213000000,-7.2968836,-74.84211
1214000000,-7.3054833,-74.662056
1215000000,-7.3049707,-74.86972
1216000000,-7.3179064,-74.94854
1217000000,-7.3296003,-75.076477
1218000000,-7.3053741,-75.198936
1219000000,-7.3291211,-75.141663
1220000000,-7.3561568,-75.091019
1221000000,-7.3741331,-75.333199
1222000000,-7.3874321,-75.548332
1223000000,-7.3981681,-75.472855
1224000000,-7.3838911,-75.332199
1225000000,-7.4111447,-75.460907
1226000000,-7.4167504,-75.662888
1227000000,-7.4363976,-75.868919
1228000000,-7.4519644,-75.886261
1229000000,-7.4340811,-75.826332
1230000000,-7.4410157,-75.875313
1231000000,-7.4769616,-76.066612
1232000000,-7.5155449,-75.929428
1233000000,-7.4649687,-76.278389
1234000000,-7.5239177,-76.192909
1235000000,-7.4931021,-76.158066
1236000000,-7.5147161,-76.344475
1237000000,-7.5431566,-76.388252
1238000000,-7.5230951,-76.504875
1239000000,-7.5579844,-76.615067
1240000000,-7.5697937,-76.81884
1241000000,-7.5643377,-76.659615
1242000000,-7.588542,-76.632446
1243000000,-7.5885553,-76.758858
1244000000,-7.6118016,-76.863602
1245000000,-7.6315131,-77.05027
1246000000,-7.6288776,-77.025818
1247000000,-7.636682,-77.220284
1248000000,-7.6381516,-77.12471
1249000000,-7.6649652,-77.130928
1250000000,-7.6900029,-77.331841
1251000000,-7.679049,-77.240791
1252000000,-7.6695757,-77.517654
1253000000,-7.7152267,-77.551331
1254000000,-7.7408037,-77.704887
1255000000,-7.7198958,-77.591202
1256000000,-7.7432156,-77.580795
1257000000,-7.7231202,-77.784561
1258000000,-7.7474155,-77.744926
1259000000,-7.7816229,-77.928261
1260000000,-7.8221254,-77.814682
1261000000,-7.7982273,-77.846184
1262000000,-7.8296432,-78.279327
1263000000,-7.8168249,-78.182373
1264000000,-7.8518658,-78.12207
1265000000,-7.8363824,-77.980812
1266000000,-7.8640628,-78.255035
1267000000,-7.8541212,-78.382462
1268000000,-7.8759198,-78.591354
1269000000,-7.9015212,-78.509796
1270000000,-7.9368162,-78.624397
1271000000,-7.9390273,-78.601677
1272000000,-7.935607,-78.736183
1273000000,-7.9385929,-78.607567
1274000000,-7.9558325,-78.736061
1275000000,-7.9675035,-78.974968
1276000000,-7.9855862,-78.928459
1277000000,-7.9874043,-78.808632
1278000000,-7.9810753,-78.872276
1279000000,-8.0166931,-79.162941
1280000000,-8.0439463,-79.258278
1281000000,-8.073348,-79.089691
1282000000,-8.078577,-79.278076
1283000000,-8.0841932,-79.41098
1284000000,-8.0709429,-79.421608
1285000000,-8.0911016,-79.396164
1286000000,-8.1130362,-79.447372
1287000000,-8.1235847,-79.552933
1288000000,-8.1282568,-79.442436
1289000000,-8.1929226,-79.694023
1290000000,-8.168664,-79.774681
1291000000,-8.1655798,-79.655746
1292000000,-8.2175417,-79.917274
1293000000,-8.2074862,-79.779961
1294000000,-8.2067623,-79.816101
1295000000,-8.2272978,-79.903549
1296000000,-8.2474499,-79.735237
1297000000,-8.2582254,-80.151329
1298000000,-8.3119268,-80.253464
1299000000,-8.2966967,-79.856308
1300000000,-8.2702961,-80.275002
1301000000,-8.327508,-80.221779
1302000000,-8.303628,-80.118469
1303000000,-8.3465033,-80.362373
1304000000,-8.3879147,-80.338867
1305000000,-8.3640289,-80.344063
1306000000,-8.3761044,-80.469612
1307000000,-8.4250813,-80.626411
1308000000,-8.4436579,-80.39328
1309000000,-8.4286299,-80.731956
1310000000,-8.4457407,-80.743172
1311000000,-8.4558964,-80.722588
1312000000,-8.4649286,-80.759689
1313000000,-8.4888144,-80.859253
1314000000,-8.5290127,-81.003082
1315000000,-8.5078888,-81.069916
1316000000,-8.5570421,-80.836243
1317000000,-8.5359831,-80.92173
1318000000,-8.5409498,-81.001442
1319000000,-8.5865879,-81.269539
1320000000,-8.5927143,-81.245216
1321000000,-8.6215887,-81.262665
1322000000,-8.6413288,-81.094505
1323000000,-8.6301765,-81.398705
1324000000,-8.6567669,-81.170334
1325000000,-8.6445417,-81.198181
1326000000,-8.689785,-81.206268
1327000000,-8.7091665,-81.264259
1328000000,-8.7054377,-81.39946
1329000000,-8.7471809,-81.511589
1330000000,-8.7545767,-81.347
1331000000,-8.7599049,-81.611847
1332000000,-8.7618513,-81.649261
1333000000,-8.8170671,-81.733299
1334000000,-8.8391218,-81.69413
1335000000,-8.8446569,-81.724815
1336000000,-8.8617706,-81.774338
1337000000,-8.8611012,-81.875008
1338000000,-8.8562679,-81.765793
1339000000,-8.8922853,-81.921669
1340000000,-8.9325705,-81.88652
1341000000,-8.9562864,-81.774872
1342000000,-8.9466248,-82.021309
1343000000,-8.9752893,-82.174545
1344000000,-8.984128,-82.128525
1345000000,-9.0117722,-82.271568
1346000000,-9.0323353,-82.051544
1347000000,-9.046361,-82.247841
1348000000,-9.0602646,-82.072838
1349000000,-9.0792627,-82.244713
1350000000,-9.092453,-82.161133
1351000000,-9.0927534,-82.154961
1352000000,-9.1315479,-82.214333
1353000000,-9.1153316,-82.341507
1354000000,-9.1539574,-82.355965
1355000000,-9.2076607,-82.228745
1356000000,-9.2206717,-82.406441
1357000000,-9.2290468,-82.341248
1358000000,-9.2200642,-82.349205
1359000000,-9.2348099,-82.476074
1360000000,-9.2486286,-82.413269
1361000000,-9.3003016,-82.453415
1362000000,-9.3001633,-82.557251
1363000000,-9.3183069,-82.55751
1364000000,-9.3382444,-82.34903
1365000000,-9.3498554,-82.48613
1366000000,-9.3450899,-82.409775
1367000000,-9.3698111,-82.491081
1368000000,-9.398674,-82.467987
1369000000,-9.4026098,-82.533287
1370000000,-9.4316492,-82.550941
1371000000,-9.4682455,-82.551247
1372000000,-9.4532995,-82.59742
1373000000,-9.4909143,-82.553223
1374000000,-9.4968548,-82.634834
1375000000,-9.5419645,-82.621429
1376000000,-9.5321541,-82.371124
1377000000,-9.5607538,-82.762428
1378000000,-9.5918112,-82.478554
1379000000,-9.6040611,-82.721016
1380000000,-9.6510286,-82.754723
1381000000,-9.6885195,-82.686241
1382000000,-9.7027025,-82.8013
1383000000,-9.6894388,-82.465874
1384000000,-9.701417,-82.523056
1385000000,-9.7349977,-82.632881
1386000000,-9.7315521,-82.674904
1387000000,-9.7997837,-82.478951
1388000000,-9.8088331,-82.615227
1389000000,-9.8307095,-82.569061
1390000000,-9.834569,-82.689781
1391000000,-9.863822,-82.529037
1392000000,-9.8799725,-82.520317
1393000000,-9.8963547,-82.432831
1394000000,-9.9038754,-82.527039
1395000000,-9.9245186,-82.399681
1396000000,-9.933157,-82.655281
1397000000,-9.9728661,-82.514366
1398000000,-9.9939775,-82.480133
1399000000,-10.001968,-82.357216
1400000000,-10.047019,-82.495338
1401000000,-10.016568,-82.479736
1402000000,-10.073272,-82.025581
1403000000,-10.068015,-82.48082
1404000000,-10.118459,-82.406509
1405000000,-10.157509,-82.228836
1406000000,-10.144697,-82.367241
1407000000,-10.185628,-82.165352
1408000000,-10.20092,-82.361313
1409000000,-10.185548,-82.137482
1410000000,-10.218645,-82.242874
1411000000,-10.249259,-82.243614
1412000000,-10.253161,-82.129532
1413000000,-10.270856,-82.048744
1414000000,-10.311792,-82.020531
1415000000,-10.299409,-81.959312
1416000000,-10.30415,-82.072159
1417000000,-10.318679,-81.72979
1418000000,-10.365077,-81.666557
1419000000,-10.374229,-81.899872
1420000000,-10.437607,-81.791786
1421000000,-10.423934,-81.783089
1422000000,-10.454189,-81.605713
1423000000,-10.469524,-81.630096
1424000000,-10.517919,-81.387848
1425000000,-10.509468,-81.588562
1426000000,-10.541393,-81.271172
1427000000,-10.562401,-81.366257
1428000000,-10.541084,-81.436836
1429000000,-10.585356,-81.250412
1430000000,-10.628235,-81.21843
1431000000,-10.610495,-81.320564
1432000000,-10.659279,-81.193878
1433000000,-10.697412,-81.150581
1434000000,-10.692783,-81.069672
1435000000,-10.706177,-80.976913
1436000000,-10.723311,-80.789032
1437000000,-10.758068,-80.927719
1438000000,-10.743957,-80.777588
1439000000,-10.807427,-80.799805
1440000000,-10.800882,-80.532364
1441000000,-10.841773,-80.48674
1442000000,-10.881661,-80.418846
1443000000,-10.856282,-80.551407
1444000000,-10.884468,-80.345436
1445000000,-10.915565,-80.138702
1446000000,-10.909199,-80.254395
1447000000,-10.915181,-79.929184
1448000000,-10.942144,-80.026566
1449000000,-10.976846,-79.981133
1450000000,-11.015478,-79.815178
1451000000,-11.010084,-79.747231
1452000000,-11.031065,-79.665466
1453000000,-11.064035,-79.775841
1454000000,-11.060504,-79.58168
1455000000,-11.119779,-79.416245
1456000000,-11.124587,-79.268127
1457000000,-11.137829,-79.0495
1458000000,-11.166413,-79.103661
1459000000,-11.15648,-79.076424
1460000000,-11.165722,-78.766289
1461000000,-11.207842,-78.851791
1462000000,-11.190736,-78.90522
1463000000,-11.231462,-78.631859
1464000000,-11.247059,-78.395309
1465000000,-11.287651,-78.583885
1466000000,-11.290456,-78.344101
1467000000,-11.305526,-78.101318
1468000000,-11.293468,-77.866913
1469000000,-11.29474,-78.08091
1470000000,-11.337575,-77.988724
1471000000,-11.364523,-77.798782
1472000000,-11.359555,-77.664162
1473000000,-11.389511,-77.634636
1474000000,-11.408053,-77.551338
1475000000,-11.451854,-77.335426
1476000000,-11.425848,-77.053917
1477000000,-11.463819,-76.83326
1478000000,-11.480848,-76.772163
1479000000,-11.501731,-76.803505
1480000000,-11.488562,-76.758408
1481000000,-11.507524,-76.508034
1482000000,-11.502177,-76.456375
1483000000,-11.537665,-76.145798
1484000000,-11.554183,-76.007576
1485000000,-11.55523,-75.921623
1486000000,-11.58237,-75.831108
1487000000,-11.612557,-75.814453
1488000000,-11.60995,-75.375351
1489000000,-11.624518,-75.36396
1490000000,-11.622684,-75.290802
1491000000,-11.626512,-75.133812
1492000000,-11.6523,-74.969788
1493000000,-11.665453,-74.813286
1494000000,-11.719614,-74.947563
1495000000,-11.698545,-74.454597
1496000000,-11.69646,-74.331055
1497000000,-11.751267,-74.21801
1498000000,-11.750092,-74.095016
1499000000,-11.744794,-73.985115
1500000000,-11.752484,-74.00898
1501000000,-11.756764,-73.794853
1502000000,-11.797424,-73.497978
1503000000,-11.775133,-73.307747
1504000000,-11.772886,-73.169807
1505000000,-11.805268,-73.142975
1506000000,-11.824788,-72.826981
1507000000,-11.828421,-72.56041
1508000000,-11.824057,-72.581863
1509000000,-11.839525,-72.225388
1510000000,-11.850352,-72.104416
1511000000,-11.843756,-71.918518
1512000000,-11.834044,-71.691856
1513000000,-11.872827,-71.488556
1514000000,-11.837647,-71.538155
1515000000,-11.89558,-71.225975
1516000000,-11.897102,-71.315239
1517000000,-11.903631,-71.02478
1518000000,-11.875857,-70.684456
1519000000,-11.89751,-70.398796
1520000000,-11.910224,-70.562958
1521000000,-11.924026,-70.222214
1522000000,-11.898111,-70.227814
1523000000,-11.910944,-70.031807
1524000000,-11.920103,-69.850655
1525000000,-11.916443,-69.574486
1526000000,-11.92294,-69.491806
1527000000,-11.929853,-69.360123
1528000000,-11.923079,-68.984718
1529000000,-11.936525,-68.92437
1530000000,-11.925702,-68.692032
1531000000,-11.914886,-68.556801
1532000000,-11.926545,-68.397697
1533000000,-11.929953,-68.217934
1534000000,-11.909963,-67.952927
1535000000,-11.918183,-67.893326
1536000000,-11.91057,-67.766609
1537000000,-11.935866,-67.514725
1538000000,-11.92707,-67.405334
1539000000,-11.950021,-67.055878
1540000000,-11.938048,-66.95256
1541000000,-11.921186,-66.732712
1542000000,-11.929832,-66.684357
1543000000,-11.933311,-66.258965
1544000000,-11.90872,-66.114685
1545000000,-11.961093,-66.070068
1546000000,-11.879869,-65.815369
1547000000,-11.889613,-65.702629
1548000000,-11.887624,-65.203651
1549000000,-11.899815,-65.204109
1550000000,-11.952181,-65.201576
1551000000,-11.875435,-64.942307
1552000000,-11.870111,-64.92382
1553000000,-11.852146,-64.59729
1554000000,-11.855957,-64.225586
1555000000,-11.846652,-64.155289
1556000000,-11.849763,-63.912395
1557000000,-11.848013,-63.949074
1558000000,-11.813732,-63.74501
1559000000,-11.81187,-63.315033
1560000000,-11.82418,-63.511124
1561000000,-11.775123,-63.205013
1562000000,-11.828706,-63.095478
1563000000,-11.810059,-62.647636
1564000000,-11.761738,-62.753422
1565000000,-11.749352,-62.516209
1566000000,-11.737922,-62.052261
1567000000,-11.724863,-62.249264
1568000000,-11.743673,-62.032078
1569000000,-11.719616,-61.71983
1570000000,-11.725319,-61.644547
1571000000,-11.686077,-61.687004
1572000000,-11.677615,-61.455132
1573000000,-11.652833,-61.362511
1574000000,-11.697686,-60.735332
1575000000,-11.630548,-60.877655
1576000000,-11.598848,-60.628399
1577000000,-11.589437,-60.478062
1578000000,-11.592222,-60.405716
1579000000,-11.594875,-60.342323
1580000000,-11.567269,-60.105209
1581000000,-11.552243,-59.94717
1582000000,-11.530974,-59.991287
1583000000,-11.498965,-59.720722
1584000000,-11.497746,-59.559208
1585000000,-11.500704,-59.034767
1586000000,-11.484103,-59.287388
1587000000,-11.448915,-59.083153
1588000000,-11.463928,-58.880608
1589000000,-11.427197,-58.794704
1590000000,-11.414238,-58.686291
1591000000,-11.389236,-58.555103
1592000000,-11.393802,-58.319168
1593000000,-11.367923,-58.183998
1594000000,-11.358021,-58.062901
1595000000,-11.332652,-57.713924
1596000000,-11.288422,-57.633034
1597000000,-11.31618,-57.623512
1598000000,-11.2429,-57.251575
1599000000,-11.248407,-57.50798
1600000000,-11.205971,-57.144432
1601000000,-11.181605,-57.174202
1602000000,-11.175827,-56.989685
1603000000,-11.200562,-56.742813
1604000000,-11.149012,-56.856136
1605000000,-11.11601,-56.557053
1606000000,-11.120129,-56.483452
1607000000,-11.102221,-56.578484
1608000000,-11.083025,-56.117428
1609000000,-11.023646,-56.381462
1610000000,-11.02326,-56.07275
1611000000,-11.012273,-55.969948
1612000000,-10.97698,-55.838001
1613000000,-10.944759,-55.695137
1614000000,-10.933922,-55.58424
1615000000,-10.889332,-55.446587
1616000000,-10.874821,-55.170517
1617000000,-10.886724,-55.233425
1618000000,-10.847872,-55.310688
1619000000,-10.818751,-55.092175
1620000000,-10.810052,-55.055912
1621000000,-10.752104,-54.754356
1622000000,-10.755975,-54.792149
1623000000,-10.727298,-54.869953
1624000000,-10.698444,-54.607311
1625000000,-10.701852,-54.453972
1626000000,-10.691145,-54.212551
1627000000,-10.618162,-54.335728
1628000000,-10.652077,-54.121727
1629000000,-10.625202,-54.318913
1630000000,-10.584494,-54.327408
1631000000,-10.590917,-54.085983
1632000000,-10.498719,-54.003147
1633000000,-10.503479,-53.805031
1634000000,-10.486774,-53.772839
1635000000,-10.447263,-53.836174
1636000000,-10.426276,-53.781925
1637000000,-10.405919,-53.431652
1638000000,-10.370603,-53.548119
1639000000,-10.345067,-53.457287
1640000000,-10.340229,-53.282757
1641000000,-10.3183,-53.330063
1642000000,-10.297663,-53.310684
1643000000,-10.256875,-53.272621
1644000000,-10.230892,-53.286522
1645000000,-10.222141,-53.051338
1646000000,-10.206408,-53.108627
1647000000,-10.163607,-52.887466
1648000000,-10.124753,-52.915646
1649000000,-10.128433,-53.024803
1650000000,-10.079688,-52.814449
1651000000,-10.07936,-52.739159
1652000000,-10.039876,-52.897308
1653000000,-10.004627,-52.702682
1654000000,-10.015563,-52.667419
1655000000,-9.9632196,-52.61253
1656000000,-9.9297924,-52.405434
1657000000,-9.9196672,-52.363876
1658000000,-9.9025536,-52.312355
1659000000,-9.8751373,-52.476665
1660000000,-9.8234749,-52.436863
1661000000,-9.7920275,-52.426243
1662000000,-9.7766771,-52.344112
1663000000,-9.7729273,-52.017113
1664000000,-9.7399073,-52.059746
1665000000,-9.7193432,-52.056793
1666000000,-9.6721888,-52.42392
1667000000,-9.6446934,-52.124714
1668000000,-9.6650419,-51.987225
1669000000,-9.6257505,-52.182205
1670000000,-9.6112928,-52.089897
1671000000,-9.5493689,-52.109272
1672000000,-9.5406504,-52.116344
1673000000,-9.5299644,-52.026794
1674000000,-9.4841003,-52.167881
1675000000,-9.4585323,-51.913517
1676000000,-9.4499359,-52.029884
1677000000,-9.3886347,-52.099285
1678000000,-9.38305,-51.918556
1679000000,-9.3835611,-52.131519
1680000000,-9.3627691,-51.806534
1681000000,-9.3286715,-51.689461
1682000000,-9.3053579,-51.918087
1683000000,-9.267066,-52.014233
1684000000,-9.2421589,-51.710701
1685000000,-9.2302771,-51.743912
1686000000,-9.2123804,-52.065392
1687000000,-9.1666546,-51.8232
1688000000,-9.1376448,-52.066845
1689000000,-9.1298227,-51.851593
1690000000,-9.0921488,-51.817108
1691000000,-9.0700197,-51.850403
1692000000,-9.047822,-51.819008
1693000000,-9.0472851,-51.835999
1694000000,-8.9904966,-52.081387
1695000000,-8.9862146,-52.107849
1696000000,-8.9216747,-51.945499
1697000000,-8.956315,-51.978188
1698000000,-8.8801107,-52.061241
1699000000,-8.8555002,-51.942677
1700000000,-8.8837004,-51.859989
1701000000,-8.828619,-51.953274
1702000000,-8.8201981,-52.160458
1703000000,-8.7967358,-52.091396
1704000000,-8.7620573,-51.839024
1705000000,-8.7581701,-52.049534
1706000000,-8.7001915,-52.138874
1707000000,-8.7194939,-52.225418
1708000000,-8.6529493,-52.285015
1709000000,-8.6550045,-52.297829
1710000000,-8.621707,-52.253834
1711000000,-8.6137877,-52.094242
1712000000,-8.5776691,-52.045658
1713000000,-8.5618954,-52.260174
1714000000,-8.5486574,-52.335617
1715000000,-8.4958954,-52.501015
1716000000,-8.5139112,-52.498051
1717000000,-8.474781,-52.430336
1718000000,-8.4487839,-52.39669
1719000000,-8.4398956,-52.46685
1720000000,-8.4115362,-52.354942
1721000000,-8.358181,-52.365978
1722000000,-8.3517361,-52.623482
1723000000,-8.3441925,-52.319279
1724000000,-8.2963476,-52.651424
1725000000,-8.2974701,-52.540852
1726000000,-8.2531214,-52.651932
1727000000,-8.2449141,-52.541386
1728000000,-8.2289963,-52.644875
1729000000,-8.2130566,-52.678867
1730000000,-8.1691532,-52.845871
1731000000,-8.1132889,-52.992096
1732000000,-8.0721035,-53.065506
1733000000,-8.0940599,-53.017258
1734000000,-8.0755768,-52.891338
1735000000,-8.0711899,-52.879852
1736000000,-8.0441132,-53.080338
1737000000,-8.0290871,-53.13847
1738000000,-7.9927902,-53.176392
1739000000,-7.9546633,-53.115002
1740000000,-7.9751515,-53.258926
1741000000,-7.9545612,-53.227642
1742000000,-7.9347997,-53.507236
1743000000,-7.9182611,-53.546482
1744000000,-7.8653927,-53.420059
1745000000,-7.8382788,-53.625706
1746000000,-7.8445935,-53.756382
1747000000,-7.8183665,-53.790127
1748000000,-7.8062367,-53.842312
1749000000,-7.7844186,-53.819645
1750000000,-7.7449436,-53.952454
1751000000,-7.7494731,-53.804482
1752000000,-7.7212925,-53.952328
1753000000,-7.6872067,-53.798649
1754000000,-7.6647625,-54.159084
1755000000,-7.6594381,-54.125458
1756000000,-7.645575,-54.143372
1757000000,-7.6260314,-54.354546
1758000000,-7.5953331,-54.36245
1759000000,-7.5753193,-54.455448
1760000000,-7.5598402,-54.313942
1761000000,-7.5205607,-54.449039
1762000000,-7.4853592,-54.493828
1763000000,-7.4999914,-54.61171
1764000000,-7.487257,-54.621841
1765000000,-7.4457402,-54.747505
1766000000,-7.463696,-54.458855
1767000000,-7.419621,-54.741013
1768000000,-7.3830223,-54.768211
1769000000,-7.3717508,-54.836067
1770000000,-7.3444796,-54.946159
1771000000,-7.3606801,-55.21328
1772000000,-7.2878814,-55.272602
1773000000,-7.2814393,-55.226887
1774000000,-7.294662,-55.465679
1775000000,-7.2413387,-55.22731
1776000000,-7.2351933,-55.429661
1777000000,-7.2032781,-55.534058
1778000000,-7.2096939,-55.618107
1779000000,-7.1762228,-55.634609
