!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 17:16:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1148000000,-12.805744,-0.61518753
1149000000,-12.823571,-0.62025738
1150000000,-12.806271,-0.62883961
1151000000,-12.77269,-0.6206944
1152000000,-12.861679,-0.64513272
1153000000,-12.794287,-0.61642325
1154000000,-12.809492,-0.59731019
1155000000,-12.819274,-0.6341334
1156000000,-12.922907,-0.64823103
1157000000,-12.898378,-0.61703283
1158000000,-12.892617,-0.64014912
1159000000,-12.892515,-0.65765244
1160000000,-12.912749,-0.63442725
1161000000,-12.960869,-0.63894475
1162000000,-12.948498,-0.64158255
1163000000,-13.025177,-0.64241576
1164000000,-12.935189,-0.6176337
1165000000,-13.00677,-0.61669242
1166000000,-12.979464,-0.63412768
1167000000,-13.033546,-0.64137667
1168000000,-13.102138,-0.63828987
1169000000,-13.077596,-0.65301627
1170000000,-13.091343,-0.63236392
1171000000,-13.081511,-0.63479269
1172000000,-13.104813,-0.65021843
1173000000,-13.114578,-0.59952658
1174000000,-13.148647,-0.61951041
1175000000,-13.200229,-0.63822961
1176000000,-13.137897,-0.62203532
1177000000,-13.152691,-0.60389256
1178000000,-13.210076,-0.61948025
1179000000,-13.244893,-0.6310398
1180000000,-13.264914,-0.62187928
1181000000,-13.27408,-0.63913125
1182000000,-13.26985,-0.62696445
1183000000,-13.336796,-0.62066472
1184000000,-13.326201,-0.60145319
1185000000,-13.362179,-0.62787759
1186000000,-13.406686,-0.62223572
1187000000,-13.402479,-0.62957525
1188000000,-13.470081,-0.62904143
1189000000,-13.47072,-0.6084671
1190000000,-13.497215,-0.62673688
1191000000,-13.502545,-0.64016235
1192000000,-13.530644,-0.63045222
1193000000,-13.524514,-0.60945427
1194000000,-13.632785,-0.62673873
1195000000,-13.594916,-0.60470575
1196000000,-13.643495,-0.63328475
1197000000,-13.664136,-0.60332352
1198000000,-13.710268,-0.63456029
1199000000,-13.645123,-0.60501474
1200000000,-13.715448,-0.60916549
1201000000,-13.778945,-0.62846869
1202000000,-13.798922,-0.62036496
1203000000,-13.82391,-0.59356856
1204000000,-13.827678,-0.63217539
1205000000,-13.868996,-0.61115289
1206000000,-13.93221,-0.61348569
1207000000,-13.951394,-0.60297215
1208000000,-14.012984,-0.61336505
1209000000,-14.008398,-0.61969239
1210000000,-14.06354,-0.5996623
1211000000,-14.061399,-0.61089844
1212000000,-14.114368,-0.61777544
1213000000,-14.13463,-0.5979085
1214000000,-14.223868,-0.62364918
1215000000,-14.190263,-0.62176663
1216000000,-14.236895,-0.60996819
1217000000,-14.300697,-0.62377608
1218000000,-14.309083,-0.61844409
1219000000,-14.318674,-0.58720058
1220000000,-14.449356,-0.59068102
1221000000,-14.387443,-0.60695106
1222000000,-14.516567,-0.61162627
1223000000,-14.542422,-0.61028475
1224000000,-14.539208,-0.60111922
1225000000,-14.647514,-0.63094002
1226000000,-14.621543,-0.60581833
1227000000,-14.696596,-0.64096642
1228000000,-14.731874,-0.5766992
1229000000,-14.771545,-0.60125923
1230000000,-14.877384,-0.58890402
1231000000,-14.921619,-0.60497528
1232000000,-14.960539,-0.59479535
1233000000,-14.890889,-0.57600445
1234000000,-15.035924,-0.62647456
1235000000,-15.051967,-0.60967207
1236000000,-15.135891,-0.59373719
1237000000,-15.21317,-0.60992724
1238000000,-15.259404,-0.59924996
1239000000,-15.248617,-0.5932225
1240000000,-15.296338,-0.60568279
1241000000,-15.387328,-0.58124512
1242000000,-15.432903,-0.57938671
1243000000,-15.551167,-0.59744501
1244000000,-15.57618,-0.58160532
1245000000,-15.615528,-0.58022958
1246000000,-15.723091,-0.58345765
1247000000,-15.747705,-0.56977093
1248000000,-15.865686,-0.59941769
1249000000,-15.904852,-0.58689433
1250000000,-15.978193,-0.61828715
1251000000,-16.055214,-0.59434271
1252000000,-16.055267,-0.6055373
1253000000,-16.11471,-0.58662558
1254000000,-16.20281,-0.58237422
1255000000,-16.29796,-0.58738637
1256000000,-16.427145,-0.60566366
1257000000,-16.49699,-0.56900448
1258000000,-16.493822,-0.58952057
1259000000,-16.559834,-0.57677269
1260000000,-16.702177,-0.60618633
1261000000,-16.756975,-0.5447576
1262000000,-16.826408,-0.54840982
1263000000,-16.943741,-0.58126241
1264000000,-16.966864,-0.57019532
1265000000,-17.066059,-0.58435196
1266000000,-17.189335,-0.57259399
1267000000,-17.216948,-0.56390053
1268000000,-17.362843,-0.57578027
1269000000,-17.367342,-0.56411088
1270000000,-17.52017,-0.55847621
1271000000,-17.549463,-0.57329404
1272000000,-17.697334,-0.53396285
1273000000,-17.769903,-0.55238575
1274000000,-17.911095,-0.58034205
1275000000,-18.059502,-0.57388896
1276000000,-18.127438,-0.58926761
1277000000,-18.294016,-0.57062674
1278000000,-18.314146,-0.57795441
1279000000,-18.424582,-0.56031215
1280000000,-18.568617,-0.59326196
1281000000,-18.650932,-0.56916529
1282000000,-18.788416,-0.57273287
1283000000,-18.949139,-0.56214976
1284000000,-19.050821,-0.539105
1285000000,-19.205868,-0.56939018
1286000000,-19.271143,-0.54224563
1287000000,-19.389322,-0.55852085
1288000000,-19.60844,-0.5732941
1289000000,-19.783527,-0.56974089
1290000000,-20.007395,-0.57376903
1291000000,-19.98457,-0.55922043
1292000000,-20.19096,-0.56704521
1293000000,-20.369904,-0.55167884
1294000000,-20.479992,-0.57241356
1295000000,-20.721468,-0.57018965
1296000000,-20.868021,-0.56210482
1297000000,-20.902363,-0.56499022
1298000000,-21.181835,-0.56563914
1299000000,-21.321562,-0.5641554
1300000000,-21.485117,-0.55862921
1301000000,-21.705013,-0.58152181
1302000000,-21.973398,-0.56772447
1303000000,-22.064039,-0.52803832
1304000000,-22.35832,-0.59581053
1305000000,-22.529121,-0.57351065
1306000000,-22.711823,-0.56006426
1307000000,-22.942907,-0.5514608
1308000000,-23.230841,-0.5830453
1309000000,-23.53443,-0.55846024
1310000000,-23.577106,-0.54640722
1311000000,-23.925758,-0.53964549
1312000000,-24.282166,-0.56487823
1313000000,-24.483704,-0.55927575
1314000000,-24.754145,-0.58141536
1315000000,-25.093166,-0.57402539
1316000000,-25.394873,-0.56092173
1317000000,-25.776432,-0.55955273
1318000000,-25.988335,-0.55662447
1319000000,-26.537979,-0.57091421
1320000000,-26.725246,-0.56263644
1321000000,-27.094124,-0.58178324
1322000000,-27.546261,-0.55246192
1323000000,-27.881763,-0.56752706
1324000000,-28.541115,-0.56531239
1325000000,-29.062143,-0.57689267
1326000000,-29.364729,-0.58602244
1327000000,-30.095627,-0.56854194
1328000000,-30.673178,-0.56362069
1329000000,-31.22986,-0.57161909
1330000000,-31.932398,-0.58042008
1331000000,-32.55822,-0.58566219
1332000000,-33.34325,-0.59730226
1333000000,-34.386055,-0.55730999
1334000000,-35.208813,-0.59181571
1335000000,-36.08799,-0.60549092
1336000000,-37.71434,-0.58448386
1337000000,-38.835987,-0.56281698
1338000000,-40.09037,-0.57329828
1339000000,-41.63752,-0.56186634
1340000000,-43.109791,-0.58959168
1341000000,-42.962555,-0.58603394
1342000000,-42.615295,-0.58235192
1343000000,-41.004467,-0.60789275
1344000000,-40.769066,-0.59039795
1345000000,-38.477013,-0.59369874
1346000000,-36.914825,-0.5834958
1347000000,-35.765675,-0.59056252
1348000000,-35.071251,-0.59224361
1349000000,-33.958462,-0.61666125
1350000000,-32.869484,-0.62472951
1351000000,-31.990078,-0.62413514
1352000000,-31.583572,-0.61397409
1353000000,-30.68149,-0.61198634
1354000000,-30.387196,-0.61364228
1355000000,-29.191648,-0.61873156
1356000000,-28.658794,-0.63323832
1357000000,-28.234579,-0.62611318
1358000000,-27.571678,-0.60787904
1359000000,-27.209249,-0.62108392
1360000000,-26.629822,-0.63279158
1361000000,-26.193369,-0.59386051
1362000000,-25.762722,-0.63572413
1363000000,-25.383898,-0.63599151
1364000000,-24.973352,-0.6421358
1365000000,-24.50128,-0.63998914
1366000000,-24.251505,-0.64961642
1367000000,-23.937145,-0.66319215
1368000000,-23.53594,-0.62948948
1369000000,-23.184778,-0.66079664
1370000000,-22.820709,-0.6431976
1371000000,-22.587086,-0.66326863
1372000000,-22.280615,-0.66914773
1373000000,-21.955732,-0.66725844
1374000000,-21.755491,-0.66190886
1375000000,-21.406952,-0.67900193
1376000000,-21.123861,-0.65063167
1377000000,-20.876394,-0.68018258
1378000000,-20.693878,-0.68653709
1379000000,-20.435207,-0.69279218
1380000000,-20.13019,-0.68849438
1381000000,-19.935589,-0.69207639
1382000000,-19.766045,-0.68557996
1383000000,-19.475363,-0.69449288
1384000000,-19.273941,-0.71446323
1385000000,-19.099819,-0.75060225
1386000000,-18.841545,-0.72115093
1387000000,-18.660671,-0.73413426
1388000000,-18.436922,-0.72215432
1389000000,-18.221189,-0.75636715
1390000000,-18.002434,-0.70627367
1391000000,-17.83296,-0.75068021
1392000000,-17.689745,-0.75954914
1393000000,-17.494213,-0.77907139
1394000000,-17.31377,-0.77501816
1395000000,-17.107685,-0.75653696
1396000000,-16.951157,-0.77415174
1397000000,-16.779152,-0.7919274
1398000000,-16.632267,-0.76844913
1399000000,-16.460976,-0.8042984
1400000000,-16.276964,-0.80282122
1401000000,-16.148808,-0.80050784
1402000000,-15.972034,-0.82895911
1403000000,-15.842677,-0.79704702
1404000000,-15.673677,-0.80509579
1405000000,-15.505256,-0.7961207
1406000000,-15.338668,-0.84409302
1407000000,-15.234306,-0.82604384
1408000000,-15.058498,-0.85784644
1409000000,-14.925671,-0.83941305
1410000000,-14.767853,-0.83167875
1411000000,-14.660368,-0.85633123
1412000000,-14.50379,-0.87378895
1413000000,-14.414101,-0.84682763
1414000000,-14.269061,-0.87036848
1415000000,-14.147608,-0.88937241
1416000000,-13.993786,-0.90180677
1417000000,-13.899899,-0.90436625
1418000000,-13.742213,-0.91771793
