"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
1.206,147.010982172417,-120.792559860116
1.207,146.772978582458,-121.054047607016
1.208,146.534748566439,-121.315553347876
1.209,146.296296626278,-121.577077192049
1.21,146.057627178205,-121.838619251243
1.211,145.818744555083,-122.100179639531
1.212,145.579653008651,-122.361758473353
1.213,145.340356711693,-122.623355871526
1.214,145.100859760137,-122.88497195525
1.215,144.861166175089,-123.146606848114
1.216,144.621279904797,-123.408260676104
1.217,144.381204826556,-123.669933567605
1.218,144.140944748551,-123.931625653413
1.219,143.900503411642,-124.193337066738
1.22,143.659884491099,-124.455067943209
1.221,143.419091598272,-124.716818420884
1.222,143.178128282221,-124.978588640251
1.223,142.936998031291,-125.240378744237
1.224,142.695704274639,-125.502188878212
1.225,142.454250383715,-125.764019189997
1.226,142.212639673703,-126.025869829865
1.227,141.970875404916,-126.287740950552
1.228,141.728960784149,-126.549632707257
1.229,141.486898965993,-126.81154525765
1.23,141.244693054117,-127.073478761877
1.231,141.002346102504,-127.335433382564
1.232,140.759861116659,-127.597409284822
1.233,140.517241054778,-127.859406636253
1.234,140.27448882889,-128.121425606953
1.235,140.031607305962,-128.383466369516
1.236,139.788599308978,-128.645529099041
1.237,139.545467617983,-128.907613973136
1.238,139.302214971107,-129.169721171919
1.239,139.058844065554,-129.431850878024
1.24,138.81535755857,-129.694003276608
1.241,138.571758068385,-129.95617855535
1.242,138.328048175126,-130.218376904457
1.243,138.084230421712,-130.480598516668
1.244,137.840307314728,-130.742843587258
1.245,137.596281325267,-131.00511231404
1.246,137.352154889766,-131.267404897369
1.247,137.107930410804,-131.529721540147
1.248,136.8636102579,-131.792062447821
1.249,136.619196768274,-132.054427828393
1.25,136.374692247604,-132.316817892417
1.251,136.130098970757,-132.579232853008
1.252,135.885419182505,-132.841672925837
1.253,135.640655098228,-133.10413832914
1.254,135.395808904596,-133.366629283718
1.255,135.150882760244,-133.629146012938
1.256,134.905878796422,-133.891688742739
1.257,134.660799117636,-134.154257701632
1.258,134.415645802284,-134.416853120699
1.259,134.170420903261,-134.679475233602
1.26,133.925126448566,-134.942124276579
1.261,133.679764441897,-135.204800488447
1.262,133.434336863219,-135.467504110606
1.263,133.188845669343,-135.730235387037
1.264,132.943292794477,-135.992994564306
1.265,132.697680150773,-136.255781891565
1.266,132.452009628866,-136.51859762055
1.267,132.206283098401,-136.781442005588
1.268,131.960502408549,-137.044315303591
1.269,131.714669388522,-137.307217774064
1.27,131.468785848068,-137.570149679098
1.271,131.222853577966,-137.833111283378
1.272,130.976874350515,-138.096102854178
1.273,130.730849920009,-138.359124661363
1.274,130.484782023205,-138.622176977392
1.275,130.238672379795,-138.885260077313
1.276,129.992522692855,-139.148374238766
1.277,129.746334649303,-139.411519741985
1.278,129.500109920343,-139.674696869792
1.279,129.253850161903,-139.937905907602
1.28,129.007557015072,-140.20114714342
1.281,128.761232106528,-140.464420867839
1.282,128.514877048964,-140.727727374044
1.283,128.26849344151,-140.991066957806
1.284,128.022082870145,-141.254439917484
1.285,127.775646908111,-141.517846554023
1.286,127.529187116323,-141.781287170952
1.287,127.282705043769,-142.044762074384
1.288,127.036202227917,-142.308271573016
1.289,126.789680195108,-142.571815978121
1.29,126.543140460953,-142.835395603555
1.291,126.296584530726,-143.099010765749
1.292,126.050013899755,-143.362661783708
1.293,125.803430053807,-143.626348979011
1.294,125.556834469474,-143.890072675808
