"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
1.166,-126.593341320566,144.660324527607
1.167,-126.764011029115,144.473896568867
1.168,-126.934581372656,144.287460428988
1.169,-127.105052569938,144.101016094736
1.17,-127.275424838512,143.914563552884
1.171,-127.445698394734,143.728102790215
1.172,-127.615873453758,143.541633793518
1.173,-127.785950229537,143.355156549591
1.174,-127.955928934819,143.168671045239
1.175,-128.125809781145,142.982177267274
1.176,-128.295592978848,142.795675202519
1.177,-128.465278737048,142.609164837802
1.178,-128.634867263654,142.422646159959
1.179,-128.804358765358,142.236119155834
1.18,-128.973753447631,142.049583812278
1.181,-129.143051514728,141.86304011615
1.182,-129.312253169678,141.676488054318
1.183,-129.481358614285,141.489927613655
1.184,-129.650368049125,141.303358781041
1.185,-129.819281673544,141.116781543366
1.186,-129.988099685653,140.930195887526
1.187,-130.156822282331,140.743601800424
1.188,-130.325449659217,140.556999268969
1.189,-130.493982010708,140.370388280079
1.19,-130.662419529961,140.183768820679
1.191,-130.830762408883,139.9971408777
1.192,-130.999010838136,139.810504438081
1.193,-131.16716500713,139.623859488766
1.194,-131.335225104019,139.437206016708
1.195,-131.503191315702,139.250544008865
1.196,-131.67106382782,139.063873452204
1.197,-131.838842824747,138.877194333697
1.198,-132.006528489597,138.690506640323
1.199,-132.174121004213,138.503810359068
1.2,-132.341620549168,138.317105476922
1.201,-132.509027303761,138.130391980887
1.202,-132.676341446014,137.943669857965
1.203,-132.843563152671,137.756939095169
1.204,-133.01069259919,137.570199679516
1.205,-133.177729959746,137.38345159803
1.206,-133.344675407225,137.196694837741
1.207,-133.511529113219,137.009929385686
1.208,-133.678291248026,136.823155228907
1.209,-133.844961980647,136.636372354452
1.21,-134.011541478779,136.449580749375
1.211,-134.178029908816,136.262780400737
1.212,-134.344427435843,136.075971295603
1.213,-134.510734223635,135.889153421046
1.214,-134.67695043465,135.702326764143
1.215,-134.84307623003,135.515491311976
1.216,-135.009111769595,135.328647051635
1.217,-135.17505721184,135.141793970214
1.218,-135.34091271393,134.954932054812
1.219,-135.5066784317,134.768061292536
1.22,-135.67235451965,134.581181670495
1.221,-135.837941130937,134.394293175804
1.222,-136.003438417379,134.207395795586
1.223,-136.168846529446,134.020489516966
1.224,-136.334165616258,133.833574327076
1.225,-136.499395825581,133.646650213051
1.226,-136.664537303823,133.459717162034
1.227,-136.829590196029,133.272775161169
1.228,-136.994554645882,133.085824197609
1.229,-137.159430795692,132.898864258508
1.23,-137.324218786396,132.711895331028
1.231,-137.488918757556,132.524917402333
1.232,-137.65353084735,132.337930459593
1.233,-137.81805519257,132.150934489983
1.234,-137.982491928621,131.96392948068
1.235,-138.146841189511,131.776915418869
1.236,-138.311103107851,131.589892291735
1.237,-138.47527781485,131.402860086472
1.238,-138.639365440308,131.215818790273
1.239,-138.803366112617,131.028768390341
1.24,-138.96727995875,130.841708873877
1.241,-139.131107104263,130.65464022809
1.242,-139.294847673284,130.467562440192
1.243,-139.458501788515,130.280475497399
1.244,-139.622069571221,130.093379386928
1.245,-139.78555114123,129.906274096005
1.246,-139.948946616928,129.719159611855
1.247,-140.11225611525,129.532035921708
1.248,-140.275479751681,129.344903012797
1.249,-140.438617640247,129.157760872361
1.25,-140.601669893509,128.97060948764
1.251,-140.764636622565,128.783448845876
1.252,-140.927517937038,128.596278934318
1.253,-141.090313945071,128.409099740214
1.254,-141.253024753327,128.221911250818
1.255,-141.41565046698,128.034713453386
1.256,-141.57819118971,127.847506335177
1.257,-141.740647023699,127.660289883452
1.258,-141.903018069626,127.473064085476
1.259,-142.065304426656,127.285828928516
1.26,-142.227506192445,127.098584399842
1.261,-142.389623463124,126.911330486726
1.262,-142.551656333299,126.724067176443
1.263,-142.713604896045,126.53679445627
1.264,-142.875469242899,126.349512313486
1.265,-143.037249463853,126.162220735373
1.266,-143.198945647353,125.974919709216
1.267,-143.360557880286,125.787609222298
1.268,-143.522086247981,125.60028926191
1.269,-143.683530834199,125.41295981534
1.27,-143.844891721127,125.22562086988
1.271,-144.006168989372,125.038272412824
1.272,-144.167362717957,124.850914431467
1.273,-144.328472984311,124.663546913105
1.274,-144.489499864267,124.476169845037
1.275,-144.650443432052,124.288783214563
1.276,-144.81130376028,124.101387008984
1.277,-144.97208091995,123.913981215603
1.278,-145.132774980433,123.726565821722
1.279,-145.293386009473,123.539140814648
1.28,-145.453914073171,123.351706181685
1.281,-145.614359235987,123.164261910141
1.282,-145.774721560726,122.976807987324
1.283,-145.935001108537,122.789344400542
1.284,-146.095197938901,122.601871137106
1.285,-146.255312109625,122.414388184324
1.286,-146.415343676838,122.226895529508
1.287,-146.575292694979,122.039393159969
1.288,-146.735159216793,121.851881063018
1.289,-146.894943293321,121.664359225968
1.29,-147.054644973896,121.476827636131
1.291,-147.21426430613,121.289286280819
1.292,-147.373801335913,121.101735147346
1.293,-147.533256107398,120.914174223022
1.294,-147.692628662999,120.726603495162
1.295,-147.85191904338,120.539022951078
1.296,-148.011127287447,120.351432578081
1.297,-148.170253432342,120.163832363483
1.298,-148.329297513431,119.976222294597
1.299,-148.4882595643,119.788602358733
1.3,-148.647139616743,119.600972543202
1.301,-148.805937700757,119.413332835313
1.302,-148.964653844529,119.225683222376
1.303,-149.123288074432,119.038023691699
1.304,-149.281840415012,118.850354230589
1.305,-149.440310888982,118.662674826353
1.306,-149.598699517212,118.474985466296
1.307,-149.75700631872,118.287286137723
1.308,-149.915231310664,118.099576827937
1.309,-150.07337450833,117.911857524239
1.31,-150.231435925125,117.72412821393
1.311,-150.389415572568,117.536388884308
1.312,-150.547313460276,117.348639522672
1.313,-150.705129595962,117.160880116316
1.314,-150.862863985418,116.973110652534
1.315,-151.020516632509,116.785331118619
1.316,-151.178087539162,116.597541501861
1.317,-151.335576705355,116.409741789548
1.318,-151.49298412911,116.221931968967
1.319,-151.650309806479,116.0341120274
1.32,-151.807553731535,115.84628195213
1.321,-151.964715896362,115.658441730436
1.322,-152.121796291045,115.470591349596
1.323,-152.278794903658,115.282730796883
1.324,-152.435711720251,115.094860059569
1.325,-152.592546724845,114.906979124924
1.326,-152.749299899414,114.719087980213
1.327,-152.905971223881,114.531186612701
1.328,-153.0625606761,114.343275009648
1.329,-153.219068231849,114.15535315831
1.33,-153.375493864815,113.967421045944
1.331,-153.531837546587,113.779478659799
1.332,-153.688099246639,113.591525987125
1.333,-153.844278932321,113.403563015164
1.334,-154.000376568848,113.215589731158
1.335,-154.156392119285,113.027606122344
1.336,-154.312325544535,112.839612175957
1.337,-154.46817680333,112.651607879226
1.338,-154.623945852213,112.463593219377
1.339,-154.77963264553,112.275568183633
1.34,-154.935237135415,112.087532759211
1.341,-155.090759271778,111.899486933326
1.342,-155.246199002289,111.711430693188
1.343,-155.401556272369,111.523364026001
1.344,-155.556831025175,111.335286918968
1.345,-155.712023201583,111.147199359286
1.346,-155.867132740181,110.959101334145
1.347,-156.022159577248,110.770992830734
1.348,-156.177103646746,110.582873836236
1.349,-156.331964880302,110.394744337829
1.35,-156.486743207196,110.206604322685
1.351,-156.641438554344,110.018453777973
1.352,-156.796050846287,109.830292690855
1.353,-156.950580005172,109.642121048489
1.354,-157.105025950741,109.453938838029
1.355,-157.259388600313,109.26574604662
1.356,-157.41366786877,109.077542661405
1.357,-157.567863668544,108.889328669519
1.358,-157.721975909595,108.701104058092
1.359,-157.876004499403,108.512868814251
1.36,-158.029949342945,108.324622925113
1.361,-158.183810342685,108.13636637779
1.362,-158.337587398553,107.948099159391
1.363,-158.491280407932,107.759821257016
1.364,-158.64488926564,107.571532657759
1.365,-158.798413863911,107.383233348709
1.366,-158.951854092384,107.194923316947
1.367,-159.105209838078,107.00660254955
1.368,-159.258480985383,106.818271033585
1.369,-159.411667416034,106.629928756115
1.37,-159.5647690091,106.441575704195
1.371,-159.717785640963,106.253211864875
1.372,-159.870717185302,106.064837225195
1.373,-160.023563513071,105.87645177219
1.374,-160.176324492483,105.688055492888
1.375,-160.328999988993,105.499648374308
1.376,-160.481589865276,105.311230403465
1.377,-160.634093981208,105.122801567363
1.378,-160.78651219385,104.934361853
1.379,-160.938844357423,104.745911247367
1.38,-161.091090323297,104.557449737447
1.381,-161.243249939959,104.368977310214
1.382,-161.395323053004,104.180493952636
1.383,-161.547309505109,103.991999651672
1.384,-161.699209136013,103.803494394273
1.385,-161.851021782497,103.614978167381
1.386,-162.002747278361,103.426450957932
1.387,-162.154385454407,103.237912752853
1.388,-162.305936138413,103.04936353906
1.389,-162.457399155113,102.860803303463
1.39,-162.608774326176,102.672232032963
1.391,-162.760061470181,102.483649714453
1.392,-162.9112604026,102.295056334815
1.393,-163.062370935766,102.106451880924
1.394,-163.213392878861,101.917836339645
1.395,-163.364326037884,101.729209697834
1.396,-163.515170215632,101.540571942339
1.397,-163.665925211675,101.351923059998
1.398,-163.816590822332,101.163263037638
1.399,-163.967166840647,100.97459186208
1.4,-164.117653056365,100.785909520131
1.401,-164.268049255906,100.597215998593
1.402,-164.418355222339,100.408511284255
1.403,-164.56857073536,100.219795363898
1.404,-164.718695571264,100.031068224291
1.405,-164.868729502919,99.8423298521958
1.406,-165.01867229974,99.6535802343613
1.407,-165.168523727663,99.464819357528
1.408,-165.318283549119,99.2760472084254
1.409,-165.467951523004,99.0872637737728
1.41,-165.617527404656,98.8984690402789
1.411,-165.76701094582,98.7096629946418
1.412,-165.916401894631,98.520845623549
1.413,-166.065699995573,98.3320169136771
1.414,-166.214904989462,98.1431768516919
1.415,-166.364016613408,97.9543254242485
1.416,-166.513034600792,97.7654626179904
1.417,-166.66195868123,97.5765884195502
1.418,-166.810788580552,97.3877028155495
1.419,-166.959524020762,97.1988057925982
1.42,-167.108164720014,97.0098973372948
1.421,-167.256710392579,96.8209774362265
1.422,-167.405160748812,96.6320460759688
1.423,-167.553515495123,96.4431032430853
1.424,-167.701774333942,96.2541489241279
1.425,-167.849936963692,96.0651831056366
1.426,-167.998003078749,95.8762057741395
1.427,-168.145972369413,95.6872169161525
1.428,-168.293844521876,95.4982165181793
1.429,-168.441619218182,95.3092045667111
1.43,-168.5892961362,95.1201810482274
1.431,-168.736874949585,94.9311459491944
1.432,-168.884355327742,94.7420992560664
1.433,-169.031736935796,94.5530409552846
1.434,-169.179019434548,94.3639710332776
1.435,-169.326202480447,94.1748894764613
1.436,-169.473285725546,93.9857962712385
1.437,-169.62026881747,93.7966914039989
1.438,-169.767151399376,93.6075748611192
1.439,-169.913933109917,93.4184466289629
1.44,-170.0606135832,93.2293066938802
1.441,-170.207192448751,93.0401550422077
1.442,-170.353669331472,92.8509916602686
1.443,-170.500043851604,92.6618165343727
1.444,-170.646315624687,92.4726296508158
1.445,-170.792484261516,92.2834309958801
1.446,-170.938549368103,92.094220555834
1.447,-171.084510545634,91.9049983169316
1.448,-171.230367390427,91.7157642654133
1.449,-171.376119493888,91.5265183875053
1.45,-171.521766442473,91.3372606694192
1.451,-171.667307817636,91.1479910973528
1.452,-171.812743195791,90.9587096574889
1.453,-171.958072148268,90.7694163359963
1.454,-172.103294241261,90.5801111190288
1.455,-172.248409035789,90.3907939927256
1.456,-172.393416087648,90.2014649432113
1.457,-172.538314947363,90.0121239565951
1.458,-172.683105160141,89.8227710189719
1.459,-172.827786265822,89.6334061164208
1.46,-172.972357798833,89.4440292350063
1.461,-173.116819288138,89.2546403607773
1.462,-173.261170257187,89.0652394797675
1.463,-173.405410223866,88.875826577995
1.464,-173.549538700449,88.6864016414624
1.465,-173.693555193542,88.4969646561568
1.466,-173.837459204034,88.3075156080495
1.467,-173.981250227044,88.1180544830958
1.468,-174.124927751867,87.9285812672353
1.469,-174.268491261919,87.7390959463916
1.47,-174.411940234687,87.5495985064719
1.471,-174.555274141666,87.3600889333677
1.472,-174.69849244831,87.1705672129538
1.473,-174.841594613973,86.9810333310887
1.474,-174.984580091849,86.7914872736146
1.475,-175.12744832892,86.6019290263572
1.476,-175.270198765891,86.4123585751251
1.477,-175.412830837135,86.2227759057107
1.478,-175.55534397063,86.0331810038893
1.479,-175.697737587901,85.8435738554192
1.48,-175.840011103956,85.6539544460418
1.481,-175.982163927225,85.4643227614815
1.482,-176.124195459495,85.2746787874453
1.483,-176.266105095849,85.085022509623
1.484,-176.4078922246,84.8953539136871
1.485,-176.549556227225,84.7056729852926
1.486,-176.6910964783,84.5159797100767
1.487,-176.83251234543,84.3262740736594
1.488,-176.973803189187,84.1365560616425
1.489,-177.114968363034,83.9468256596104
1.49,-177.256007213261,83.7570828531292
1.491,-177.396919078913,83.5673276277472
1.492,-177.537703291717,83.3775599689945
1.493,-177.678359176012,83.1877798623833
1.494,-177.818886048674,82.997987293407
1.495,-177.959283219045,82.808182247541
1.496,-178.099549988856,82.6183647102423
1.497,-178.239685652149,82.428534666949
1.498,-178.379689495206,82.2386921030809
1.499,-178.519560796465,82.0488370040389
1.5,-178.659298826447,81.8589693552051
1.501,-178.798902847672,81.6690891419429
1.502,-178.938372114578,81.4791963495962
1.503,-179.077705873445,81.2892909634905
1.504,-179.216903362306,81.0993729689316
1.505,-179.355963810866,80.9094423512061
1.506,-179.494886440416,80.7194990955816
1.507,-179.633670463751,80.5295431873059
1.508,-179.772315085076,80.3395746116073
1.509,-179.910819499924,80.1495933536949
1.51,179.950817104936,79.9595993987575
1.511,179.812595551587,79.7695927319644
1.512,179.674516671061,79.5795733384653
1.513,179.536581303425,79.3895412033893
1.514,179.398790297878,79.199496311846
1.515,179.261144512846,79.0094386489245
1.516,179.123644816079,78.8193681996942
1.517,178.986292084747,78.6292849492034
1.518,178.849087205538,78.4391888824806
1.519,178.712031074761,78.2490799845335
1.52,178.575124598445,78.0589582403496
1.521,178.438368692443,77.8688236348953
1.522,178.301764282535,77.6786761531165
1.523,178.165312304531,77.4885157799381
1.524,178.029013704384,77.2983425002644
1.525,177.892869438291,77.1081562989782
1.526,177.756880472809,76.9179571609416
1.527,177.621047784959,76.7277450709954
1.528,177.485372362344,76.5375200139593
1.529,177.349855203259,76.3472819746312
1.53,177.214497316811,76.157030937788
1.531,177.079299723029,75.9667668881847
1.532,176.944263452989,75.7764898105553
1.533,176.809389548928,75.5861996896114
1.534,176.67467906437,75.3958965100433
1.535,176.540133064249,75.2055802565191
1.536,176.405752625028,75.0152509136854
1.537,176.271538834834,74.8249084661662
1.538,176.137492793577,74.6345528985638
1.539,176.003615613087,74.4441841954582
1.54,175.869908417242,74.2538023414072
1.541,175.736372342102,74.0634073209459
1.542,175.603008536041,73.8729991185872
1.543,175.46981815989,73.6825777188215
1.544,175.33680238707,73.4921431061166
1.545,175.203962403735,73.3016952649173
1.546,175.071299408913,73.1112341796459
1.547,174.938814614651,72.9207598347017
1.548,174.806509246162,72.7302722144612
1.549,174.674384541972,72.5397713032776
1.55,174.542441754068,72.3492570854812
1.551,174.410682148057,72.158729545379
1.552,174.279107003311,71.9681886672548
1.553,174.147717613131,71.7776344353689
1.554,174.016515284902,71.5870668339583
1.555,173.885501340253,71.3964858472362
1.556,173.754677115221,71.2058914593926
1.557,173.624043960417,71.0152836545934
1.558,173.493603241191,70.824662416981
1.559,173.363356337801,70.6340277306737
1.56,173.23330464559,70.4433795797662
1.561,173.103449575153,70.2527179483289
1.562,172.97379255252,70.062042820408
1.563,172.844335019329,69.8713541800258
1.564,172.715078433015,69.6806520111804
1.565,172.586024266985,69.4899362978451
1.566,172.457174010811,69.2992070239691
1.567,172.328529170419,69.1084641734771
1.568,172.200091268278,68.9177077302693
1.569,172.071861843593,68.7269376782208
1.57,171.943842452507,68.5361540011824
1.571,171.816034668299,68.3453566829798
1.572,171.688440081584,68.154545707414
1.573,171.561060300521,67.963721058261
1.574,171.433896951022,67.7728827192715
1.575,171.306951676959,67.5820306741712
1.576,171.180226140384,67.3911649066608
1.577,171.053722021743,67.2002854004153
1.578,170.927441020095,67.0093921390844
1.579,170.801384853339,66.8184851062927
1.58,170.675555258437,66.6275642856389
1.581,170.549953991646,66.4366296606961
1.582,170.42458282875,66.245681215012
1.583,170.299443565296,66.0547189321081
1.584,170.174538016834,65.8637427954803
1.585,170.049868019161,65.6727527885988
1.586,169.925435428566,65.4817488949073
1.587,169.801242122079,65.2907310978236
1.588,169.677289997729,65.0996993807397
1.589,169.553580974795,64.9086537270209
1.59,169.430116994072,64.7175941200062
1.591,169.306900018133,64.5265205430085
1.592,169.183932031596,64.3354329793142
1.593,169.061215041401,64.1443314121829
1.594,168.938751077082,63.9532158248479
1.595,168.816542191047,63.7620862005153
1.596,168.694590458865,63.5709425223651
1.597,168.572897979551,63.37978477355
1.598,168.451466875862,63.1886129371958
1.599,168.33029929459,62.9974269964016
1.6,168.209397406865,62.8062269342391
1.601,168.088763408459,62.6150127337529
1.602,167.968399520098,62.4237843779607
1.603,167.848307987772,62.2325418498524
1.604,167.728491083059,62.0412851323908
1.605,167.608951103445,61.8500142085114
1.606,167.489690372651,61.6587290611219
1.607,167.370711240972,61.4674296731025
1.608,167.252016085607,61.2761160273057
1.609,167.133607311006,61.0847881065564
1.61,167.015487349219,60.8934458936516
1.611,166.897658660245,60.7020893713602
1.612,166.780123732393,60.5107185224236
1.613,166.662885082643,60.3193333295547
1.614,166.545945257019,60.1279337754385
1.615,166.429306830958,59.9365198427316
1.616,166.312972409691,59.7450915140629
1.617,166.196944628631,59.5536487720324
1.618,166.08122615376,59.3621915992118
1.619,165.965819682029,59.1707199781446
1.62,165.850727941759,58.9792338913454
1.621,165.735953693048,58.7877333213005
1.622,165.621499728189,58.5962182504673
1.623,165.507368872089,58.4046886612744
1.624,165.393563982695,58.2131445361218
1.625,165.280087951429,58.0215858573804
1.626,165.166943703627,57.8300126073921
1.627,165.054134198985,57.6384247684699
1.628,164.941662432015,57.4468223228976
1.629,164.8295314325,57.2552052529297
1.63,164.717744265964,57.0635735407917
1.631,164.606304034145,56.8719271686796
1.632,164.495213875475,56.6802661187598
1.633,164.384476965568,56.4885903731697
1.634,164.274096517718,56.2968999140167
1.635,164.164075783396,56.1051947233789
1.636,164.054418052768,55.9134747833045
1.637,163.945126655203,55.7217400758122
1.638,163.836204959809,55.5299905828904
1.639,163.727656375959,55.3382262864982
1.64,163.619484353836,55.1464471685644
1.641,163.511692384982,54.9546532109877
1.642,163.404284002857,54.762844395637
1.643,163.297262783403,54.5710207043508
1.644,163.190632345621,54.3791821189373
1.645,163.084396352154,54.1873286211747
1.646,162.978558509879,53.9954601928104
1.647,162.87312257051,53.8035768155618
1.648,162.768092331206,53.6116784711154
1.649,162.663471635193,53.4197651411276
1.65,162.559264372389,53.2278368072236
1.651,162.455474480048,53.0358934509981
1.652,162.352105943405,52.8439350540151
1.653,162.249162796333,52.6519615978079
1.654,162.146649122012,52.4599730638784
1.655,162.044569053609,52.267969433698
1.656,161.942926774962,52.0759506887067
1.657,161.841726521279,51.8839168103136
1.658,161.740972579853,51.6918677798965
1.659,161.640669290773,51.4998035788019
1.66,161.540821047661,51.3077241883452
1.661,161.44143229841,51.1156295898104
1.662,161.342507545939,50.9235197644496
1.663,161.244051348956,50.731394693484
1.664,161.146068322734,50.5392543581027
1.665,161.048563139898,50.3470987394635
1.666,160.951540531222,50.1549278186924
1.667,160.855005286446,49.9627415768834
1.668,160.758962255092,49.7705399950989
1.669,160.663416347304,49.5783230543694
1.67,160.568372534695,49.3860907356932
1.671,160.473835851209,49.1938430200368
1.672,160.379811393991,49.0015798883344
1.673,160.286304324279,48.8093013214882
1.674,160.193319868298,48.6170073003679
1.675,160.100863318178,48.4246978058113
1.676,160.00894003288,48.2323728186233
1.677,159.917555439133,48.040032319577
1.678,159.826715032396,47.8476762894125
1.679,159.736424377816,47.6553047088375
1.68,159.646689111223,47.462917558527
1.681,159.557514940117,47.2705148191236
1.682,159.468907644687,47.0780964712369
1.683,159.380873078836,46.8856624954436
1.684,159.29341717122,46.6932128722876
1.685,159.20654592631,46.5007475822803
1.686,159.120265425462,46.3082666058993
1.687,159.034581828006,46.1157699235897
1.688,158.949501372349,45.9232575157631
1.689,158.865030377096,45.7307293627985
1.69,158.781175242185,45.5381854450408
1.691,158.697942450039,45.3456257428023
1.692,158.615338566737,45.1530502363615
1.693,158.533370243198,44.9604589059637
1.694,158.452044216383,44.7678517318205
1.695,158.371367310513,44.57522869411
1.696,158.291346438308,44.3825897729766
1.697,158.21198860224,44.1899349485313
1.698,158.133300895802,43.997264200851
1.699,158.055290504799,43.8045775099787
1.7,157.977964708655,43.6118748559239
1.701,157.901330881735,43.4191562186621
1.702,157.825396494689,43.2264215781344
1.703,157.750169115813,43.0336709142482
1.704,157.675656412429,42.8409042068766
1.705,157.601866152279,42.6481214358587
1.706,157.528806204946,42.4553225809991
1.707,157.456484543284,42.2625076220683
1.708,157.384909244878,42.0696765388022
1.709,157.314088493508,41.8768293109024
1.71,157.244030580648,41.6839659180362
1.711,157.174743906975,41.4910863398359
1.712,157.106236983894,41.2981905558995
1.713,157.038518435094,41.1052785457903
1.714,156.971596998111,40.9123502890366
1.715,156.905481525917,40.7194057651324
1.716,156.840180988528,40.5264449535363
1.717,156.775704474626,40.3334678336722
1.718,156.71206119321,40.1404743849292
1.719,156.649260475256,39.947464586661
1.72,156.587311775401,39.7544384181865
1.721,156.526224673647,39.5613958587893
1.722,156.466008877084,39.3683368877178
1.723,156.406674221626,39.1752614841851
1.724,156.348230673775,38.9821696273688
1.725,156.290688332398,38.7890612964116
