"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
3.106,75.031592761851,-18.3989086223619
3.107,74.8449073336955,-18.5960453882844
3.108,74.6582346010353,-18.7932095502428
3.109,74.4715746146566,-18.9904011333145
3.11,74.2849274252518,-19.1876201625827
3.111,74.0982930834209,-19.3848666631365
3.112,73.9116716396735,-19.5821406600708
3.113,73.7250631444299,-19.7794421784863
3.114,73.5384676480225,-19.9767712434896
3.115,73.351885200697,-20.1741278801941
3.116,73.1653158526152,-20.3715121137184
3.117,72.9787596538551,-20.5689239691881
3.118,72.792216654413,-20.766363471735
3.119,72.6056869042062,-20.9638306464964
3.12,72.4191704530728,-21.1613255186172
3.121,72.2326673507747,-21.3588481132482
3.122,72.0461776469989,-21.5563984555468
3.123,71.8597013913594,-21.7539765706774
3.124,71.6732386333984,-21.9515824838109
3.125,71.486789422589,-22.149216220125
3.126,71.3003538083366,-22.3468778048044
3.127,71.1139318399802,-22.5445672630409
3.128,70.9275235667955,-22.7422846200332
3.129,70.7411290379955,-22.9400299009872
3.13,70.5547483027335,-23.1378031311163
3.131,70.3683814101045,-23.335604335641
3.132,70.1820284091472,-23.533433539789
3.133,69.9956893488465,-23.7312907687959
3.134,69.809364278135,-23.9291760479047
3.135,69.6230532458954,-24.1270894023662
3.136,69.4367563009625,-24.325030857439
3.137,69.2504734921254,-24.5230004383893
3.138,69.0642048681298,-24.7209981704915
3.139,68.8779504776803,-24.919024079028
3.14,68.6917103694418,-25.1170781892893
3.141,68.5054845920431,-25.3151605265741
3.142,68.3192731940779,-25.5132711161898
3.143,68.1330762241082,-25.7114099834518
3.144,67.9468937306663,-25.9095771536842
3.145,67.7607257622569,-26.1077726522196
3.146,67.5745723673596,-26.3059965043996
3.147,67.3884335944318,-26.5042487355747
3.148,67.2023094919111,-26.7025293711036
3.149,67.0162001082169,-26.9008384363552
3.15,66.8301054917545,-27.0991759567066
3.151,66.6440256909164,-27.2975419575447
3.152,66.4579607540857,-27.4959364642652
3.153,66.271910729638,-27.694359502274
3.154,66.0858756659453,-27.8928110969861
3.155,65.899855611377,-28.0912912738264
3.156,65.7138506143045,-28.2898000582293
3.157,65.5278607231027,-28.4883374756395
3.158,65.3418859861532,-28.6869035515114
3.159,65.1559264518473,-28.8854983113099
3.16,64.9699821685887,-29.0841217805095
3.161,64.7840531847964,-29.2827739845961
3.162,64.598139548908,-29.4814549490651
3.163,64.412241309382,-29.6801646994233
3.164,64.2263585147019,-29.8789032611872
3.165,64.0404912133776,-30.0776706598855
3.166,63.8546394539505,-30.2764669210567
3.167,63.668803284995,-30.4752920702513
3.168,63.4829827551224,-30.6741461330302
3.169,63.2971779129842,-30.873029134966
3.17,63.1113888072747,-31.0719411016431
3.171,62.9256154867348,-31.2708820586572
3.172,62.7398580001555,-31.4698520316153
3.173,62.55411639638,-31.6688510461373
3.174,62.3683907243089,-31.867879127854
3.175,62.1826810329021,-32.0669363024091
3.176,61.9969873711832,-32.2660225954578
3.177,61.8113097882419,-32.4651380326687
3.178,61.625648333239,-32.664282639722
3.179,61.4400030554082,-32.8634564423113
3.18,61.2543740040616,-33.0626594661422
3.181,61.0687612285917,-33.2618917369337
3.182,60.8831647784759,-33.461153280418
3.183,60.6975847032796,-33.6604441223403
3.184,60.5120210526609,-33.8597642884591
3.185,60.3264738763733,-34.0591138045467
3.186,60.1409432242704,-34.2584926963887
3.187,59.9554291463088,-34.4579009897847
3.188,59.7699316925528,-34.6573387105481
3.189,59.5844509131783,-34.8568058845065
3.19,59.3989868584756,-35.0563025375019
3.191,59.2135395788551,-35.2558286953904
3.192,59.0281091248502,-35.4553843840426
3.193,58.8426955471215,-35.6549696293438
3.194,58.6572988964612,-35.8545844571947
3.195,58.471919223797,-36.0542288935102
3.196,58.2865565801964,-36.253902964221
3.197,58.1012110168709,-36.4536066952726
3.198,57.9158825851802,-36.6533401126263
3.199,57.7305713366367,-36.853103242259
3.2,57.5452773229096,-37.0528961101631
3.201,57.3600005958291,-37.2527187423474
3.202,57.1747412073915,-37.4525711648366
3.203,56.9894992097627,-37.6524534036716
3.204,56.8042746552836,-37.8523654849099
3.205,56.6190675964743,-38.0523074346255
3.206,56.4338780860382,-38.2522792789091
3.207,56.2487061768673,-38.4522810438688
3.208,56.0635519220464,-38.6523127556292
3.209,55.878415374858,-38.8523744403327
3.21,55.6932965887871,-39.0524661241388
3.211,55.5081956175257,-39.2525878332249
3.212,55.3231125149778,-39.4527395937861
3.213,55.138047335264,-39.6529214320355
3.214,54.9530001327271,-39.8531333742043
3.215,54.7679709619357,-40.0533754465426
3.216,54.5829598776907,-40.253647675318
3.217,54.3979669350296,-40.4539500868175
3.218,54.2129921892308,-40.6542827073471
3.219,54.0280356958203,-40.8546455632315
3.22,53.8430975105752,-41.0550386808149
3.221,53.6581776895302,-41.255462086461
3.222,53.4732762889822,-41.4559158065527
3.223,53.2883933654953,-41.6563998674932
3.224,53.1035289759064,-41.8569142957056
3.225,52.9186831773309,-42.0574591176331
3.226,52.7338560271674,-42.2580343597395
3.227,52.5490475831033,-42.4586400485091
3.228,52.3642579031211,-42.6592762104467
3.229,52.1794870455024,-42.8599428720786
3.23,51.9947350688345,-43.060640059952
3.231,51.8100020320158,-43.2613678006354
3.232,51.6252879942614,-43.4621261207192
3.233,51.4405930151085,-43.6629150468155
3.234,51.2559171544226,-43.863734605558
3.235,51.0712604724025,-44.0645848236032
3.236,50.8866230295874,-44.2654657276294
3.237,50.7020048868609,-44.466377344338
3.238,50.5174061054587,-44.6673197004532
3.239,50.3328267469731,-44.8682928227219
3.24,50.1482668733602,-45.0692967379143
3.241,49.9637265469446,-45.2703314728242
3.242,49.7792058304267,-45.4713970542691
3.243,49.5947047868877,-45.6724935090903
3.244,49.4102234797966,-45.8736208641532
3.245,49.2257619730158,-46.0747791463475
3.246,49.0413203308076,-46.2759683825874
3.247,48.8568986178403,-46.4771885998118
3.248,48.6724968991947,-46.6784398249848
3.249,48.4881152403702,-46.8797220850955
3.25,48.3037537072912,-47.0810354071586
3.251,48.1194123663138,-47.2823798182142
3.252,47.9350912842317,-47.4837553453285
3.253,47.7507905282839,-47.6851620155937
3.254,47.5665101661597,-47.8865998561281
3.255,47.3822502660061,-48.0880688940769
3.256,47.1980108964346,-48.2895691566122
