Freq,Milled,HFSS,Tapered
1.639,52.265541,-18.42284595,163.7276564
1.64,52.128376,-18.59833645,163.6194844
1.641,52.22044,-18.77382662,163.5116924
1.642,52.05476,-18.94931649,163.404284
1.643,52.047817,-19.12480608,163.2972628
1.644,51.660507,-19.30029543,163.1906323
1.645,51.480576,-19.47578454,163.0843964
1.646,51.487579,-19.65127345,162.9785585
1.647,51.190296,-19.82676219,162.8731226
1.648,51.068352,-20.00225077,162.7680923
1.649,51.02235,-20.17773922,162.6634716
1.65,50.7924,-20.35322758,162.5592644
1.651,50.659454,-20.52871585,162.4554745
1.652,50.604019,-20.70420408,162.3521059
1.653,50.276287,-20.87969228,162.2491628
1.654,50.184952,-21.05518047,162.1466491
1.655,50.284508,-21.23066869,162.0445691
1.656,49.968212,-21.40615696,161.9429268
1.657,49.871769,-21.58164529,161.8417265
1.658,49.662804,-21.75713373,161.7409726
1.659,49.705879,-21.93262229,161.6406693
1.66,49.401367,-22.10811099,161.540821
1.661,49.214756,-22.28359986,161.4414323
1.662,49.207939,-22.45908894,161.3425075
1.663,49.180462,-22.63457823,161.2440513
1.664,48.982742,-22.81006777,161.1460683
1.665,48.637398,-22.98555757,161.0485631
1.666,48.804932,-23.16104768,160.9515405
1.667,48.485477,-23.3365381,160.8550053
1.668,48.575165,-23.51202886,160.7589623
1.669,48.372726,-23.68752,160.6634163
1.67,48.0443,-23.86301152,160.5683725
1.671,48.008152,-24.03850347,160.4738359
1.672,47.982555,-24.21399586,160.3798114
1.673,47.714153,-24.38948871,160.2863043
1.674,47.427334,-24.56498205,160.1933199
1.675,47.194691,-24.74047591,160.1008633
1.676,47.32877,-24.91597031,160.00894
1.677,47.104866,-25.09146527,159.9175554
1.678,47.022026,-25.26696082,159.826715
1.679,46.78392,-25.44245698,159.7364244
1.68,46.622509,-25.61795378,159.6466891
1.681,46.629173,-25.79345124,159.5575149
1.682,46.451168,-25.96894938,159.4689076
1.683,46.270847,-26.14444824,159.3808731
1.684,46.228748,-26.31994782,159.2934172
1.685,46.098747,-26.49544817,159.2065459
1.686,45.817799,-26.67094929,159.1202654
1.687,45.866886,-26.84645123,159.0345818
1.688,45.665283,-27.02195399,158.9495014
1.689,45.525959,-27.1974576,158.8650304
1.69,45.355904,-27.37296209,158.7811752
1.691,45.147511,-27.54846749,158.6979425
1.692,45.221848,-27.72397381,158.6153386
1.693,45.012951,-27.89948107,158.5333702
1.694,44.584923,-28.07498932,158.4520442
1.695,44.798687,-28.25049855,158.3713673
1.696,44.490326,-28.42600881,158.2913464
1.697,44.319221,-28.60152012,158.2119886
1.698,44.00563,-28.77703249,158.1333009
1.699,43.901695,-28.95254595,158.0552905
1.7,44.072975,-29.12806053,157.9779647
1.701,43.867306,-29.30357625,157.9013309
1.702,43.816998,-29.47909313,157.8253965
1.703,43.375736,-29.6546112,157.7501691
1.704,43.33437,-29.83013048,157.6756564
1.705,43.250446,-30.00565099,157.6018662
1.706,43.253788,-30.18117276,157.5288062
1.707,42.689125,-30.35669581,157.4564845
1.708,42.982666,-30.53222016,157.3849092
1.709,42.794132,-30.70774584,157.3140885
1.71,42.669426,-30.88327288,157.2440306
1.711,42.446358,-31.05880128,157.1747439
1.712,42.418274,-31.23433109,157.106237
1.713,42.077423,-31.40986231,157.0385184
1.714,42.167019,-31.58539498,156.971597
1.715,41.863811,-31.76092912,156.9054815
1.716,41.714348,-31.93646475,156.840181
1.717,41.717186,-32.11200189,156.7757045
1.718,41.671864,-32.28754057,156.7120612
1.719,41.28857,-32.4630808,156.6492605
1.72,41.217648,-32.63862263,156.5873118
1.721,41.057911,-32.81416606,156.5262247
1.722,40.904083,-32.98971111,156.4660089
1.723,40.752819,-33.16525782,156.4066742
1.724,40.730083,-33.34080621,156.3482307
1.725,40.657631,-33.5163563,156.2906883
1.726,40.497726,-33.6919081,156.2340574
1.727,40.437454,-33.86746165,156.1783483
1.728,40.298443,-34.04301697,156.1235716
1.729,40.197121,-34.21857408,156.0697377
1.73,39.945286,-34.394133,156.0168577
1.731,39.879929,-34.56969375,155.9649423
1.732,39.606831,-34.74525637,155.9140027
1.733,39.565655,-34.92082087,155.86405
1.734,39.380852,-35.09638727,155.8150957
1.735,39.416893,-35.27195559,155.7671513
1.736,39.072819,-35.44752587,155.7202285
1.737,38.68132,-35.62309812,155.674339
1.738,38.59927,-35.79867236,155.6294949
1.739,38.633636,-35.97424862,155.5857083
1.74,38.468239,-36.14982692,155.5429916
1.741,38.194199,-36.32540728,155.5013572
1.742,38.166492,-36.50098972,155.4608177
1.743,38.10651,-36.67657428,155.421386
1.744,37.962021,-36.85216096,155.383075
1.745,37.903431,-37.02774979,155.3458979
1.746,37.687408,-37.2033408,155.309868
1.747,37.68819,-37.37893401,155.2749988
1.748,37.650501,-37.55452943,155.2413039
1.749,37.32037,-37.7301271,155.2087972
1.75,37.197708,-37.90572703,155.1774928
1.751,37.028015,-38.08132925,155.1474048
1.752,36.879292,-38.25693377,155.1185477
1.753,36.893871,-38.43254063,155.090936
1.754,36.750969,-38.60814983,155.0645846
1.755,36.526615,-38.78376141,155.0395084
1.756,36.384705,-38.95937539,155.0157226
1.757,36.298679,-39.13499179,154.9932425
1.758,36.065144,-39.31061063,154.9720837
1.759,36.101925,-39.48623193,154.952262
1.76,35.924915,-39.66185572,154.9337933
1.761,35.629162,-39.83748201,154.9166938
1.762,35.50737,-40.01311084,154.9009799
1.763,35.23703,-40.18874221,154.8866682
1.764,35.122704,-40.36437616,154.8737754
1.765,35.19458,-40.5400127,154.8623186
1.766,35.050797,-40.71565186,154.8523149
1.767,34.979225,-40.89129365,154.8437819
1.768,34.897022,-41.06693811,154.8367372
1.769,34.720169,-41.24258525,154.8311985
1.77,34.624546,-41.41823509,154.8271842
1.771,34.348835,-41.59388766,154.8247124
1.772,34.298088,-41.76954298,154.8238017
1.773,34.14114,-41.94520107,154.8244708
1.774,33.984295,-42.12086194,154.8267388
1.775,33.824894,-42.29652563,154.8306249
1.776,33.887405,-42.47219216,154.8361485
1.777,33.4902,-42.64786154,154.8433293
1.778,33.369228,-42.82353379,154.8521872
1.779,33.440372,-42.99920895,154.8627424
1.78,33.269688,-43.17488703,154.8750153
1.781,33.121777,-43.35056805,154.8890264
1.782,32.877918,-43.52625203,154.9047965
1.783,32.810909,-43.70193899,154.9223469
1.784,32.652382,-43.87762897,154.9416988
1.785,32.351665,-44.05332197,154.9628738
1.786,32.486874,-44.22901802,154.9858936
1.787,32.125801,-44.40471714,155.0107803
1.788,32.154079,-44.58041936,155.0375562
1.789,31.89234,-44.75612469,155.0662436
1.79,31.747381,-44.93183315,155.0968655
1.791,31.712753,-45.10754477,155.1294448
1.792,31.464502,-45.28325956,155.1640045
1.793,31.428471,-45.45897756,155.2005683
1.794,31.174971,-45.63469877,155.2391597
1.795,31.048262,-45.81042323,155.2798027
1.796,31.053448,-45.98615095,155.3225213
1.797,30.797319,-46.16188195,155.3673399
1.798,30.836763,-46.33761626,155.4142831
1.799,30.645761,-46.5133539,155.4633756
1.8,30.42378,-46.68909488,155.5146425
1.801,30.64432,-46.86483923,155.5681089
1.802,29.994507,-47.04058697,155.6238003
1.803,29.960321,-47.21633812,155.6817423
1.804,29.979006,-47.3920927,155.7419607
1.805,29.775948,-47.56785073,155.8044815
1.806,29.593027,-47.74361224,155.869331
1.807,29.416416,-47.91937724,155.9365354
1.808,29.077648,-48.09514576,156.0061215
1.809,29.203775,-48.27091782,156.0781159
1.81,29.071909,-48.44669343,156.1525455
1.811,28.858595,-48.62247262,156.2294374
1.812,28.717466,-48.79825541,156.3088188
1.813,28.754591,-48.97404183,156.3907169
1.814,28.382986,-49.14983188,156.4751594
1.815,28.316866,-49.3256256,156.5621737
1.816,28.157675,-49.501423,156.6517875
1.817,28.105495,-49.6772241,156.7440287
1.818,27.838354,-49.85302893,156.8389251
1.819,27.770126,-50.02883751,156.9365046
1.82,27.563908,-50.20464985,157.0367953
1.821,27.556717,-50.38046598,157.1398252
1.822,27.120943,-50.55628591,157.2456224
1.823,27.126675,-50.73210968,157.3542149
1.824,26.987604,-50.9079373,157.4656309
1.825,26.964813,-51.08376879,157.5798984
1.826,26.731255,-51.25960417,157.6970455
1.827,26.907137,-51.43544346,157.8171001
1.828,26.534367,-51.61128668,157.9400902
1.829,26.253433,-51.78713386,158.0660434
1.83,26.281013,-51.96298501,158.1949876
1.831,26.062222,-52.13884016,158.3269502
1.832,25.884083,-52.31469932,158.4619586
1.833,26.027851,-52.49056252,158.60004
1.834,25.817013,-52.66642978,158.7412214
1.835,25.599583,-52.84230111,158.8855295
1.836,25.267557,-53.01817655,159.0329906
1.837,25.164095,-53.1940561,159.183631
1.838,25.206789,-53.36993979,159.3374765
1.839,25.023968,-53.54582764,159.4945526
1.84,24.89423,-53.72171967,159.6548842
1.841,24.617809,-53.89761591,159.818496
1.842,24.578432,-54.07351636,159.9854122
1.843,24.511686,-54.24942106,160.1556564
1.844,24.607536,-54.42533002,160.3292518
1.845,24.329794,-54.60124326,160.5062209
1.846,23.964178,-54.77716081,160.6865856
1.847,23.883085,-54.95308269,160.8703672
1.848,23.658283,-55.12900891,161.0575864
1.849,23.71748,-55.30493949,161.2482629
1.85,23.607637,-55.48087446,161.4424157
1.851,23.186127,-55.65681384,161.6400632
1.852,23.156031,-55.83275764,161.8412226
1.853,23.0151,-56.0087059,162.0459103
1.854,22.988277,-56.18465862,162.2541419
1.855,22.678556,-56.36061583,162.4659317
1.856,22.648287,-56.53657755,162.681293
1.857,22.486801,-56.7125438,162.9002381
1.858,22.550411,-56.88851459,163.122778
1.859,22.253748,-57.06448996,163.3489225
1.86,22.337889,-57.24046993,163.5786802
1.861,22.063164,-57.4164545,163.8120582
1.862,21.853628,-57.5924437,164.0490623
1.863,21.552971,-57.76843756,164.2896968
1.864,21.519836,-57.94443609,164.5339646
1.865,21.220295,-58.12043931,164.781867
1.866,21.188284,-58.29644725,165.0334035
1.867,21.207809,-58.47245992,165.2885721
1.868,20.91814,-58.64847735,165.5473691
1.869,20.863737,-58.82449955,165.809789
1.87,20.839354,-59.00052655,166.0758242
1.871,20.472864,-59.17655836,166.3454656
1.872,20.295881,-59.35259501,166.6187019
1.873,20.199068,-59.52863652,166.8955198
1.874,20.072208,-59.7046829,167.1759039
1.875,20.064936,-59.88073418,167.459837
1.876,19.864498,-60.05679038,167.7472993
1.877,19.709965,-60.23285152,168.0382691
1.878,19.562731,-60.40891762,168.3327223
1.879,19.396757,-60.58498869,168.6306325
1.88,19.286047,-60.76106477,168.931971
1.881,19.327433,-60.93714587,169.2367068
1.882,19.048132,-61.113232,169.5448062
1.883,19.0639,-61.2893232,169.8562334
1.884,18.682772,-61.46541948,170.1709498
1.885,18.647657,-61.64152086,170.4889144
1.886,18.705074,-61.81762737,170.8100837
1.887,18.487537,-61.99373901,171.1344117
1.888,18.237621,-62.16985582,171.4618495
1.889,18.252562,-62.34597782,171.7923459
1.89,18.016552,-62.52210502,172.1258469
1.891,17.682976,-62.69823744,172.4622962
1.892,17.530657,-62.87437511,172.8016344
1.893,17.412615,-63.05051804,173.1437999
1.894,17.371382,-63.22666626,173.4887284
1.895,17.245117,-63.40281978,173.8363528
1.896,17.298571,-63.57897864,174.1866036
1.897,16.903622,-63.75514283,174.5394087
1.898,16.850182,-63.9313124,174.8946937
1.899,16.643074,-64.10748736,175.2523813
1.9,16.449373,-64.28366772,175.6123922
1.901,16.493053,-64.45985351,175.9746442
1.902,16.101936,-64.63604476,176.3390533
1.903,16.330202,-64.81224147,176.7055329
1.904,16.093685,-64.98844367,177.0739941
1.905,15.816029,-65.16465139,177.4443461
1.906,15.504455,-65.34086463,177.8164958
1.907,15.555285,-65.51708343,178.1903482
1.908,15.454638,-65.6933078,178.5658064
1.909,15.249703,-65.86953777,178.9427715
1.91,15.252533,-66.04577335,179.321143
1.911,14.899658,-66.22201456,179.7008189
1.912,15.004045,-66.39826143,-179.9183047
1.913,14.753495,-66.57451397,-179.5363327
1.914,14.813468,-66.75077221,-179.1533718
1.915,14.436089,-66.92703617,-178.7695295
1.916,14.336953,-67.10330586,-178.3849146
1.917,14.429101,-67.27958131,-177.9996367
1.918,14.037966,-67.45586254,-177.6138064
1.919,13.952745,-67.63214957,-177.2275349
1.92,13.725578,-67.80844242,-176.840934
1.921,13.702165,-67.9847411,-176.4541161
1.922,13.739261,-68.16104565,-176.0671937
1.923,13.395487,-68.33735609,-175.6802796
1.924,13.326519,-68.51367242,-175.2934866
1.925,13.1339,-68.68999467,-174.9069275
1.926,13.040348,-68.86632287,-174.5207148
1.927,12.655974,-69.04265704,-174.1349607
1.928,12.691522,-69.21899719,-173.7497769
1.929,12.283955,-69.39534334,-173.3652745
1.93,12.425328,-69.57169553,-172.9815639
1.931,12.067128,-69.74805376,-172.5987544
1.932,12.355725,-69.92441805,-172.2169547
1.933,11.958404,-70.10078844,-171.8362722
1.934,11.913213,-70.27716493,-171.4568129
1.935,11.504529,-70.45354756,-171.0786817
1.936,11.466106,-70.62993634,-170.701982
1.937,11.524889,-70.80633129,-170.3268155
1.938,11.424959,-70.98273243,-169.9532824
1.939,11.074485,-71.15913978,-169.5814811
1.94,11.165264,-71.33555338,-169.2115082
1.941,10.965067,-71.51197322,-168.8434581
1.942,10.391236,-71.68839934,-168.4774234
1.943,10.734785,-71.86483176,-168.1134947
1.944,10.273573,-72.0412705,-167.7517602
1.945,10.271975,-72.21771558,-167.3923058
1.946,10.305181,-72.39416701,-167.0352155
1.947,10.290862,-72.57062483,-166.6805705
1.948,9.9541616,-72.74708905,-166.3284498
1.949,9.6545553,-72.92355969,-165.97893
1.95,9.3248892,-73.10003678,-165.632085
1.951,9.6213465,-73.27652033,-165.2879865
1.952,9.4300041,-73.45301037,-164.9467032
1.953,9.2419529,-73.62950692,-164.6083016
1.954,9.1016531,-73.80600999,-164.2728455
1.955,8.8446932,-73.98251961,-163.940396
1.956,8.5748053,-74.15903581,-163.6110117
1.957,8.5217009,-74.33555859,-163.2847485
1.958,8.6238432,-74.51208799,-162.9616598
1.959,8.1495018,-74.68862402,-162.6417962
1.96,8.0241566,-74.8651667,-162.3252058
1.961,8.2455587,-75.04171607,-162.0119343
1.962,7.7239623,-75.21827213,-161.7020245
1.963,7.6820726,-75.3948349,-161.3955169
1.964,7.5123878,-75.57140442,-161.0924494
1.965,7.782474,-75.7479807,-160.7928574
1.966,7.4459677,-75.92456376,-160.496774
1.967,7.2048774,-76.10115363,-160.2042295
1.968,7.0752683,-76.27775032,-159.9152523
1.969,6.9279075,-76.45435386,-159.6298682
1.97,6.509346,-76.63096426,-159.3481007
1.971,6.7175379,-76.80758155,-159.0699711
1.972,6.529954,-76.98420576,-158.7954985
1.973,6.5717759,-77.16083689,-158.5246999
1.974,6.0664744,-77.33747498,-158.2575901
1.975,6.1380644,-77.51412005,-157.994182
1.976,5.8518219,-77.69077211,-157.7344862
1.977,5.750576,-77.86743119,-157.4785117
1.978,5.7684083,-78.04409731,-157.2262655
1.979,5.7810664,-78.22077048,-156.9777526
1.98,5.522049,-78.39745074,-156.7329765
1.981,5.2724061,-78.57413811,-156.4919388
1.982,5.3354511,-78.7508326,-156.2546394
1.983,4.7764492,-78.92753424,-156.0210768
1.984,4.8781905,-79.10424304,-155.7912477
1.985,5.0836172,-79.28095904,-155.5651475
1.986,4.5369744,-79.45768225,-155.3427701
1.987,4.331799,-79.63441269,-155.124108
1.988,4.3688169,-79.81115039,-154.9091523
1.989,3.9667516,-79.98789537,-154.697893
1.99,3.9932773,-80.16464764,-154.4903187
1.991,4.2210455,-80.34140724,-154.2864169
1.992,3.8763416,-80.51817418,-154.0861741
1.993,3.7223008,-80.69494848,-153.8895755
1.994,3.7027962,-80.87173017,-153.6966056
1.995,3.1896615,-81.04851927,-153.5072477
1.996,3.3393099,-81.22531579,-153.3214841
1.997,3.1594152,-81.40211977,-153.1392965
1.998,2.9718914,-81.57893123,-152.9606657
1.999,2.8531456,-81.75575018,-152.7855716
2,2.6795251,-81.93257664,-152.6139934
2.001,2.456851,-82.10941065,-152.4459098
2.002,2.3139641,-82.28625222,-152.2812986
2.003,2.097297,-82.46310138,-152.1201371
2.004,2.0022917,-82.63995814,-151.9624021
2.005,2.063998,-82.81682252,-151.8080697
2.006,1.6619737,-82.99369456,-151.6571158
2.007,1.6076543,-83.17057427,-151.5095155
2.008,1.8614901,-83.34746168,-151.3652437
2.009,1.4595135,-83.5243568,-151.2242748
2.01,1.1865541,-83.70125966,-151.0865829
2.011,1.2847071,-83.87817029,-150.9521418
2.012,1.1004609,-84.05508869,-150.820925
2.013,0.95846272,-84.2320149,-150.6929056
2.014,0.81940651,-84.40894895,-150.5680566
2.015,0.35612011,-84.58589084,-150.4463509
2.016,0.42543629,-84.7628406,-150.3277608
2.017,0.46809113,-84.93979826,-150.212259
2.018,0.27472106,-85.11676384,-150.0998176
2.019,-0.002179567,-85.29373735,-149.9904087
2.02,-0.023410918,-85.47071883,-149.8840046
2.021,-0.11957307,-85.6477083,-149.780577
2.022,-0.36021701,-85.82470577,-149.6800981
2.023,-0.66964734,-86.00171128,-149.5825396
2.024,-0.7097978,-86.17872483,-149.4878736
2.025,-0.71629167,-86.35574646,-149.3960717
2.026,-0.79368514,-86.53277619,-149.3071061
2.027,-1.2208496,-86.70981404,-149.2209485
2.028,-1.2830721,-86.88686003,-149.1375711
2.029,-0.95726907,-87.06391419,-149.0569458
2.03,-1.2967931,-87.24097654,-148.9790447
2.031,-1.7386779,-87.4180471,-148.9038401
2.032,-1.802196,-87.59512589,-148.8313043
2.033,-1.9838016,-87.77221294,-148.7614097
2.034,-2.1328456,-87.94930827,-148.6941289
2.035,-2.0780208,-88.1264119,-148.6294344
2.036,-2.6975708,-88.30352385,-148.5672991
2.037,-2.7690256,-88.48064416,-148.5076961
2.038,-2.6154013,-88.65777283,-148.4505982
2.039,-2.8409264,-88.8349099,-148.395979
2.04,-2.8689387,-89.01205539,-148.3438117
2.041,-3.0033333,-89.18920932,-148.2940701
2.042,-3.0095379,-89.36637171,-148.2467279
2.043,-3.4302359,-89.54354259,-148.2017592
2.044,-3.6057308,-89.72072197,-148.1591381
2.045,-3.7358599,-89.89790989,-148.118839
2.046,-3.844646,-90.07510636,-148.0808366
2.047,-3.9841971,-90.25231141,-148.0451056
2.048,-3.8275843,-90.42952506,-148.0116211
2.049,-4.2059789,-90.60674734,-147.9803582
2.05,-4.5084066,-90.78397827,-147.9512926
2.051,-4.7408686,-90.96121786,-147.9243997
2.052,-4.8851428,-91.13846616,-147.8996556
2.053,-4.7269115,-91.31572316,-147.8770364
2.054,-5.1683598,-91.49298891,-147.8565184
2.055,-5.0344434,-91.67026343,-147.8380783
2.056,-5.3428717,-91.84754673,-147.8216927
2.057,-5.3024235,-92.02483884,-147.8073389
2.058,-5.5469928,-92.20213979,-147.7949941
2.059,-5.8849998,-92.3794496,-147.7846357
2.06,-5.8660269,-92.55676829,-147.7762416
2.061,-5.9688334,-92.73409588,-147.7697898
2.062,-6.3843598,-92.9114324,-147.7652584
2.063,-6.429461,-93.08877787,-147.762626
2.064,-6.4627976,-93.26613232,-147.7618713
2.065,-6.5761461,-93.44349577,-147.7629731
2.066,-6.7433052,-93.62086824,-147.7659107
2.067,-6.9108648,-93.79824975,-147.7706634
2.068,-6.8137035,-93.97564034,-147.777211
2.069,-7.4966297,-94.15304002,-147.7855332
2.07,-7.3220439,-94.33044882,-147.7956102
2.071,-7.5689845,-94.50786676,-147.8074223
2.072,-7.735642,-94.68529386,-147.8209502
2.073,-7.5987024,-94.86273015,-147.8361745
2.074,-8.1187067,-95.04017566,-147.8530763
2.075,-7.7969036,-95.2176304,-147.8716368
2.076,-8.252306,-95.3950944,-147.8918376
2.077,-8.4070082,-95.57256769,-147.9136603
2.078,-8.5470905,-95.75005028,-147.9370869
2.079,-8.6833258,-95.9275422,-147.9620994
2.08,-9.0000725,-96.10504349,-147.9886803
2.081,-9.2147608,-96.28255415,-148.0168122
2.082,-9.005538,-96.46007421,-148.0464777
2.083,-9.2362976,-96.6376037,-148.07766
2.084,-9.3864317,-96.81514265,-148.1103422
2.085,-9.8171358,-96.99269107,-148.1445077
2.086,-9.5322342,-97.17024899,-148.1801403
2.087,-9.7727251,-97.34781644,-148.2172237
2.088,-9.9971676,-97.52539343,-148.2557419
2.089,-10.137672,-97.70297999,-148.2956793
2.09,-10.24236,-97.88057616,-148.3370202
2.091,-10.248359,-98.05818194,-148.3797493
2.092,-10.289485,-98.23579737,-148.4238515
2.093,-11.007611,-98.41342247,-148.4693118
2.094,-10.448465,-98.59105726,-148.5161153
2.095,-11.205258,-98.76870177,-148.5642475
2.096,-11.394938,-98.94635602,-148.613694
2.097,-11.187399,-99.12402004,-148.6644407
2.098,-10.99976,-99.30169385,-148.7164733
2.099,-11.6819,-99.47937747,-148.7697782
2.1,-11.650629,-99.65707093,-148.8243415
2.101,-12.033112,-99.83477426,-148.8801499
2.102,-11.829608,-100.0124875,-148.93719
2.103,-12.05184,-100.1902106,-148.9954487
2.104,-12.021239,-100.3679437,-149.0549129
2.105,-12.615068,-100.5456867,-149.1155699
2.106,-12.445888,-100.7234397,-149.1774071
2.107,-12.679251,-100.9012028,-149.2404118
2.108,-12.563988,-101.0789758,-149.3045719
2.109,-12.999416,-101.2567589,-149.3698752
2.11,-13.075555,-101.4345522,-149.4363096
2.111,-13.10421,-101.6123555,-149.5038634
2.112,-13.439245,-101.7901689,-149.5725248
2.113,-13.398782,-101.9679925,-149.6422823
2.114,-13.758624,-102.1458263,-149.7131245
2.115,-13.777708,-102.3236703,-149.7850402
2.116,-13.883851,-102.5015246,-149.8580183
2.117,-14.01274,-102.6793891,-149.9320479
2.118,-14.322083,-102.8572639,-150.0071181
2.119,-14.229837,-103.0351489,-150.0832183
2.12,-14.557137,-103.2130444,-150.160338
2.121,-14.646313,-103.3909501,-150.2384667
2.122,-14.809649,-103.5688663,-150.3175943
2.123,-14.939918,-103.7467929,-150.3977106
2.124,-15.19818,-103.9247299,-150.4788056
2.125,-15.304069,-104.1026773,-150.5608695
2.126,-15.220337,-104.2806353,-150.6438925
2.127,-15.553714,-104.4586037,-150.7278651
2.128,-15.670722,-104.6365827,-150.8127777
2.129,-15.825589,-104.8145722,-150.8986211
2.13,-16.056812,-104.9925723,-150.9853859
2.131,-16.203568,-105.170583,-151.0730631
2.132,-16.47584,-105.3486044,-151.1616437
2.133,-16.630901,-105.5266364,-151.2511188
2.134,-16.578281,-105.7046791,-151.3414796
2.135,-16.62472,-105.8827325,-151.4327175
2.136,-16.887627,-106.0607966,-151.524824
2.137,-17.175074,-106.2388715,-151.6177906
2.138,-17.262217,-106.4169572,-151.711609
2.139,-16.809179,-106.5950536,-151.806271
2.14,-17.347324,-106.773161,-151.9017684
2.141,-17.575855,-106.9512791,-151.9980934
2.142,-17.724939,-107.1294082,-152.0952379
2.143,-17.62569,-107.3075481,-152.1931943
2.144,-17.902538,-107.485699,-152.2919547
2.145,-17.996004,-107.6638609,-152.3915116
2.146,-18.150782,-107.8420337,-152.4918575
2.147,-18.4163,-108.0202176,-152.5929849
2.148,-18.67993,-108.1984124,-152.6948866
2.149,-18.942329,-108.3766184,-152.7975554
2.15,-18.901562,-108.5548354,-152.9009841
2.151,-18.809879,-108.7330635,-153.0051656
2.152,-19.016397,-108.9113028,-153.1100931
2.153,-19.423616,-109.0895532,-153.2157596
2.154,-19.421124,-109.2678148,-153.3221585
2.155,-19.608555,-109.4460877,-153.4292829
2.156,-19.524937,-109.6243717,-153.5371263
2.157,-19.704882,-109.8026671,-153.6456822
2.158,-19.88014,-109.9809737,-153.7549442
2.159,-20.115963,-110.1592916,-153.8649058
2.16,-20.071676,-110.3376209,-153.9755608
2.161,-20.218357,-110.5159615,-154.0869031
2.162,-20.518881,-110.6943135,-154.1989264
2.163,-20.77442,-110.8726769,-154.3116247
2.164,-20.598122,-111.0510518,-154.4249921
2.165,-21.105663,-111.2294382,-154.5390227
2.166,-20.984138,-111.407836,-154.6537105
2.167,-21.161839,-111.5862453,-154.76905
2.168,-21.113123,-111.7646662,-154.8850354
2.169,-21.597027,-111.9430987,-155.0016611
2.17,-21.516289,-112.1215428,-155.1189215
2.171,-21.692476,-112.2999984,-155.2368112
2.172,-21.750971,-112.4784657,-155.3553248
2.173,-22.239229,-112.6569447,-155.4744569
2.174,-22.258368,-112.8354354,-155.5942022
2.175,-22.657001,-113.0139378,-155.7145557
2.176,-22.595842,-113.192452,-155.835512
2.177,-22.730726,-113.3709779,-155.9570661
2.178,-22.856642,-113.5495156,-156.079213
2.179,-23.038624,-113.7280651,-156.2019478
2.18,-22.648552,-113.9066265,-156.3252655
2.181,-22.968058,-114.0851998,-156.4491613
2.182,-23.339405,-114.2637849,-156.5736304
2.183,-23.339714,-114.442382,-156.6986681
2.184,-23.562868,-114.6209911,-156.8242697
2.185,-23.936983,-114.7996121,-156.9504306
2.186,-24.016912,-114.9782451,-157.0771463
2.187,-24.02631,-115.1568901,-157.2044122
2.188,-24.261881,-115.3355472,-157.3322239
2.189,-24.196508,-115.5142164,-157.460577
2.19,-24.727829,-115.6928977,-157.5894671
2.191,-25.150517,-115.8715911,-157.7188901
2.192,-24.735289,-116.0502967,-157.8488415
2.193,-24.845497,-116.2290144,-157.9793173
2.194,-25.2799,-116.4077444,-158.1103132
2.195,-25.167933,-116.5864866,-158.2418253
2.196,-25.434349,-116.765241,-158.3738494
2.197,-25.560835,-116.9440077,-158.5063816
2.198,-25.879007,-117.1227868,-158.6394179
2.199,-25.975182,-117.3015781,-158.7729544
2.2,-26.095572,-117.4803818,-158.9069872
2.201,-26.277655,-117.659198,-159.0415126
2.202,-26.230661,-117.8380265,-159.1765267
2.203,-26.419426,-118.0168674,-159.3120259
2.204,-26.452187,-118.1957209,-159.4480064
2.205,-26.694208,-118.3745868,-159.5844647
2.206,-27.127829,-118.5534652,-159.7213971
2.207,-26.771589,-118.7323562,-159.8588
2.208,-27.243654,-118.9112597,-159.99667
2.209,-27.259073,-119.0901758,-160.1350035
2.21,-27.245861,-119.2691045,-160.2737972
2.211,-27.608778,-119.4480459,-160.4130477
2.212,-27.854057,-119.6269999,-160.5527515
2.213,-27.706951,-119.8059667,-160.6929054
2.214,-27.995205,-119.9849461,-160.8335061
2.215,-28.36219,-120.1639383,-160.9745503
2.216,-28.252268,-120.3429432,-161.1160349
2.217,-28.488453,-120.521961,-161.2579567
2.218,-28.81439,-120.7009916,-161.4003124
2.219,-28.695988,-120.880035,-161.5430991
2.22,-29.038048,-121.0590912,-161.6863137
2.221,-28.995106,-121.2381604,-161.8299531
2.222,-29.086224,-121.4172425,-161.9740144
2.223,-29.469538,-121.5963376,-162.1184945
2.224,-29.398901,-121.7754456,-162.2633906
2.225,-29.246628,-121.9545666,-162.4086997
2.226,-29.612251,-122.1337006,-162.554419
2.227,-29.872648,-122.3128477,-162.7005457
2.228,-30.146597,-122.4920078,-162.8470769
2.229,-30.303343,-122.6711811,-162.9940099
2.23,-30.537907,-122.8503675,-163.141342
2.231,-30.561413,-123.029567,-163.2890703
2.232,-30.325531,-123.2087797,-163.4371924
2.233,-31.024061,-123.3880055,-163.5857054
2.234,-30.669247,-123.5672447,-163.7346067
2.235,-31.294811,-123.746497,-163.8838939
2.236,-31.101482,-123.9257627,-164.0335643
2.237,-31.461391,-124.1050416,-164.1836153
2.238,-31.710546,-124.2843339,-164.3340445
2.239,-31.71347,-124.4636395,-164.4848494
2.24,-31.91865,-124.6429585,-164.6360275
2.241,-31.789822,-124.8222908,-164.7875764
2.242,-32.422142,-125.0016366,-164.9394937
2.243,-32.234161,-125.1809959,-165.0917771
2.244,-32.539303,-125.3603686,-165.244424
2.245,-32.595142,-125.5397549,-165.3974323
