Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S22(dB)_HFSS,S22(dB)_measured,S33(dB)_HFSS,S33(dB)_measured,S44(dB)_HFSS,S44(dB)_measured
1.797,-9.45704271,-9.5347729,-15.24314144,-16.939926,-9.437787538,-9.4863329,-14.96632814,-16.129082
1.798,-9.484681153,-9.5486889,-15.25099668,-16.992393,-9.46495291,-9.5202694,-14.97320639,-16.15164
1.799,-9.512369794,-9.5923395,-15.25894155,-16.982836,-9.492165972,-9.5647945,-14.98017084,-16.161203
1.8,-9.540108554,-9.5982704,-15.26697573,-16.961681,-9.51942663,-9.5636673,-14.98722113,-16.148233
1.801,-9.567897353,-9.6347866,-15.27509886,-16.952953,-9.546734792,-9.5946779,-14.99435694,-16.161045
1.802,-9.595736113,-9.6419582,-15.28331063,-16.988222,-9.574090362,-9.5959797,-15.0015779,-16.173893
1.803,-9.623624756,-9.6937923,-15.29161068,-16.982815,-9.601493252,-9.6759968,-15.00888367,-16.169111
1.804,-9.651563206,-9.7181816,-15.29999869,-16.99132,-9.628943368,-9.6759996,-15.01627391,-16.162205
1.805,-9.679551387,-9.7442226,-15.30847434,-16.961588,-9.656440621,-9.7103529,-15.02374828,-16.118385
1.806,-9.707589225,-9.770792,-15.31703728,-16.959131,-9.683984923,-9.7464743,-15.03130645,-16.144966
1.807,-9.735676646,-9.8010664,-15.32568719,-16.965258,-9.711576184,-9.7459917,-15.03894807,-16.17515
1.808,-9.763813579,-9.8332491,-15.33442375,-16.974298,-9.739214318,-9.7994442,-15.0466728,-16.177702
1.809,-9.791999953,-9.8342705,-15.34324663,-16.986879,-9.766899238,-9.8119411,-15.05448032,-16.127937
1.81,-9.820235696,-9.8932657,-15.35215551,-16.969505,-9.794630859,-9.8567657,-15.0623703,-16.13443
1.811,-9.848520739,-9.8995256,-15.36115006,-16.969452,-9.822409096,-9.8717756,-15.07034239,-16.142756
1.812,-9.876855016,-9.9110708,-15.37022998,-16.960537,-9.850233866,-9.9009933,-15.07839628,-16.147718
1.813,-9.905238457,-9.9636211,-15.37939494,-16.947113,-9.878105085,-9.9408464,-15.08653163,-16.191385
1.814,-9.933670998,-9.9721212,-15.38864463,-16.996746,-9.906022672,-9.9484787,-15.09474812,-16.211952
1.815,-9.962152574,-9.9911184,-15.39797874,-16.963928,-9.933986546,-9.9607496,-15.10304542,-16.199636
1.816,-9.990683119,-10.020401,-15.40739694,-17.012154,-9.961996626,-9.9927692,-15.11142321,-16.222616
1.817,-10.01926257,-10.071954,-15.41689894,-16.949928,-9.990052835,-10.05402,-15.11988118,-16.177858
1.818,-10.04789087,-10.081973,-15.42648441,-16.97434,-10.01815509,-10.070443,-15.12841899,-16.167847
1.819,-10.07656795,-10.126093,-15.43615307,-16.982969,-10.04630332,-10.119852,-15.13703634,-16.205923
1.82,-10.10529376,-10.126245,-15.44590459,-16.927731,-10.07449745,-10.095034,-15.1457329,-16.163364
1.821,-10.13406824,-10.178548,-15.45573868,-17.020714,-10.1027374,-10.159913,-15.15450837,-16.200607
1.822,-10.16289132,-10.201185,-15.46565504,-16.97201,-10.13102309,-10.158553,-15.16336242,-16.135965
1.823,-10.19176295,-10.225119,-15.47565335,-16.997871,-10.15935445,-10.229261,-15.17229475,-16.171795
1.824,-10.22068308,-10.239532,-15.48573333,-16.979435,-10.18773142,-10.227062,-15.18130505,-16.173162
1.825,-10.24965165,-10.277617,-15.49589468,-16.926834,-10.21615391,-10.263985,-15.190393,-16.119471
1.826,-10.27866861,-10.312082,-15.5061371,-16.973984,-10.24462186,-10.290756,-15.19955831,-16.234543
1.827,-10.30773391,-10.33298,-15.5164603,-16.960094,-10.27313519,-10.31388,-15.20880066,-16.175371
1.828,-10.33684749,-10.360563,-15.52686399,-16.948019,-10.30169385,-10.340146,-15.21811975,-16.174427
1.829,-10.36600931,-10.397776,-15.53734786,-16.949135,-10.33029775,-10.372042,-15.22751527,-16.170006
1.83,-10.39521931,-10.398448,-15.54791165,-16.966393,-10.35894683,-10.390885,-15.23698694,-16.221872
1.831,-10.42447744,-10.457214,-15.55855505,-16.975878,-10.38764103,-10.405389,-15.24653445,-16.177359
1.832,-10.45378367,-10.491063,-15.56927778,-16.998348,-10.41638028,-10.447793,-15.25615749,-16.169773
1.833,-10.48313794,-10.4894,-15.58007955,-16.946375,-10.44516452,-10.469391,-15.26585578,-16.201363
1.834,-10.51254021,-10.514662,-15.5909601,-16.959795,-10.47399368,-10.485188,-15.27562902,-16.178469
1.835,-10.54199043,-10.533337,-15.60191912,-16.908327,-10.5028677,-10.517319,-15.28547691,-16.194647
1.836,-10.57148857,-10.572029,-15.61295634,-16.926867,-10.53178651,-10.545594,-15.29539917,-16.190481
1.837,-10.60103457,-10.601553,-15.62407149,-16.96834,-10.56075006,-10.600988,-15.3053955,-16.236828
1.838,-10.63062841,-10.626449,-15.63526429,-16.931496,-10.58975829,-10.604811,-15.31546561,-16.173281
1.839,-10.66027003,-10.651422,-15.64653445,-16.987402,-10.61881113,-10.645578,-15.32560922,-16.192772
1.84,-10.68995941,-10.696496,-15.65788172,-16.956451,-10.64790853,-10.690001,-15.33582604,-16.267471
1.841,-10.7196965,-10.754858,-15.6693058,-16.966936,-10.67705044,-10.707669,-15.34611579,-16.195189
1.842,-10.74948126,-10.744455,-15.68080645,-16.960558,-10.70623679,-10.729314,-15.35647818,-16.240444
1.843,-10.77931367,-10.764054,-15.69238337,-16.946894,-10.73546752,-10.762123,-15.36691293,-16.171471
1.844,-10.80919368,-10.818155,-15.70403631,-16.914173,-10.7647426,-10.767003,-15.37741975,-16.221109
1.845,-10.83912127,-10.81695,-15.715765,-16.981575,-10.79406195,-10.795392,-15.38799838,-16.211466
1.846,-10.86909639,-10.873554,-15.72756918,-16.947206,-10.82342553,-10.842405,-15.39864854,-16.204718
1.847,-10.89911903,-10.886846,-15.73944858,-16.943411,-10.85283328,-10.869407,-15.40936993,-16.209818
1.848,-10.92918915,-10.91812,-15.75140293,-16.973892,-10.88228516,-10.926035,-15.4201623,-16.255865
1.849,-10.95930672,-10.923223,-15.76343198,-16.947382,-10.91178111,-10.931067,-15.43102537,-16.253006
1.85,-10.9894717,-10.959531,-15.77553547,-16.96302,-10.94132108,-10.982823,-15.44195887,-16.253561
1.851,-11.01968409,-10.992732,-15.78771314,-16.947079,-10.97090503,-10.97604,-15.45296252,-16.219965
1.852,-11.04994384,-11.056247,-15.79996473,-16.984192,-11.0005329,-11.023753,-15.46403606,-16.238348
1.853,-11.08025094,-11.071638,-15.81228999,-16.956827,-11.03020466,-11.03748,-15.47517921,-16.244127
1.854,-11.11060535,-11.09004,-15.82468866,-16.955376,-11.05992024,-11.076143,-15.48639172,-16.217009
1.855,-11.14100707,-11.102197,-15.8371605,-16.970385,-11.08967962,-11.102691,-15.49767331,-16.24621
1.856,-11.17145605,-11.140256,-15.84970524,-16.969526,-11.11948274,-11.138741,-15.50902372,-16.287434
1.857,-11.20195229,-11.130991,-15.86232264,-16.927559,-11.14932956,-11.134313,-15.52044269,-16.233799
1.858,-11.23249577,-11.205323,-15.87501246,-16.928509,-11.17922003,-11.181847,-15.53192996,-16.223114
1.859,-11.26308646,-11.256706,-15.88777444,-16.935425,-11.20915412,-11.222215,-15.54348527,-16.175604
1.86,-11.29372434,-11.255898,-15.90060833,-16.981558,-11.23913178,-11.266184,-15.55510835,-16.267738
1.861,-11.32440941,-11.285606,-15.9135139,-16.991104,-11.26915298,-11.284383,-15.56679895,-16.259872
1.862,-11.35514164,-11.312479,-15.9264909,-16.964552,-11.29921766,-11.311629,-15.57855682,-16.240486
1.863,-11.38592102,-11.323799,-15.93953908,-16.968464,-11.32932581,-11.300763,-15.5903817,-16.231174
1.864,-11.41674753,-11.325461,-15.95265821,-16.975985,-11.35947736,-11.334046,-15.60227333,-16.250446
1.865,-11.44762117,-11.374024,-15.96584805,-16.993017,-11.3896723,-11.379488,-15.61423146,-16.268808
1.866,-11.47854191,-11.432687,-15.97910835,-16.977606,-11.41991058,-11.403872,-15.62625584,-16.286531
1.867,-11.50950976,-11.431313,-15.99243889,-16.96813,-11.45019216,-11.439833,-15.63834622,-16.301025
1.868,-11.54052469,-11.482783,-16.00583941,-16.969515,-11.48051702,-11.46501,-15.65050236,-16.254663
1.869,-11.57158671,-11.481341,-16.0193097,-16.983685,-11.51088511,-11.47314,-15.66272399,-16.260454
1.87,-11.60269579,-11.522244,-16.03284952,-16.98315,-11.5412964,-11.53632,-15.67501088,-16.305614
1.871,-11.63385195,-11.552496,-16.04645863,-16.929203,-11.57175087,-11.559653,-15.68736279,-16.273203
1.872,-11.66505516,-11.593441,-16.0601368,-16.945612,-11.60224847,-11.597067,-15.69977946,-16.267868
1.873,-11.69630543,-11.627159,-16.0738838,-16.967823,-11.63278919,-11.637053,-15.71226065,-16.27285
1.874,-11.72760274,-11.652812,-16.0876994,-16.975311,-11.66337297,-11.656857,-15.72480612,-16.271011
1.875,-11.75894711,-11.669044,-16.10158338,-16.992264,-11.69399981,-11.676139,-15.73741564,-16.335073
1.876,-11.79033852,-11.694906,-16.11553551,-16.988171,-11.72466966,-11.707119,-15.75008895,-16.220341
1.877,-11.82177697,-11.717599,-16.12955556,-17.001671,-11.75538251,-11.739497,-15.76282582,-16.291655
1.878,-11.85326246,-11.749808,-16.14364331,-16.967901,-11.78613831,-11.768513,-15.77562602,-16.26207
1.879,-11.884795,-11.788559,-16.15779853,-16.953604,-11.81693705,-11.800662,-15.78848931,-16.312918
1.88,-11.91637459,-11.790151,-16.172021,-17.002813,-11.8477787,-11.816419,-15.80141544,-16.304502
1.881,-11.94800122,-11.834014,-16.18631051,-16.997072,-11.87866323,-11.851046,-15.8144042,-16.307438
1.882,-11.9796749,-11.873264,-16.20066682,-17.015089,-11.90959062,-11.888822,-15.82745534,-16.330435
1.883,-12.01139564,-11.906001,-16.21508972,-17.043917,-11.94056084,-11.929332,-15.84056863,-16.379597
1.884,-12.04316344,-11.936653,-16.229579,-17.058506,-11.97157388,-11.964807,-15.85374384,-16.369961
1.885,-12.07497831,-11.979142,-16.24413443,-17.037149,-12.0026297,-11.993929,-15.86698074,-16.380707
1.886,-12.10684025,-11.98392,-16.2587558,-17.028053,-12.03372828,-12.002261,-15.8802791,-16.377863
1.887,-12.13874927,-12.029619,-16.2734429,-17.048702,-12.06486961,-12.027997,-15.89363869,-16.370279
1.888,-12.17070538,-12.046877,-16.2881955,-17.060427,-12.09605366,-12.072952,-15.90705929,-16.356861
1.889,-12.20270859,-12.064396,-16.3030134,-17.049084,-12.12728041,-12.086709,-15.92054067,-16.425018
1.89,-12.23475892,-12.114146,-16.31789638,-17.058668,-12.15854984,-12.126588,-15.9340826,-16.379286
1.891,-12.26685636,-12.125659,-16.33284424,-17.033279,-12.18986194,-12.138831,-15.94768486,-16.358364
1.892,-12.29900094,-12.163315,-16.34785675,-17.044336,-12.22121667,-12.205346,-15.96134722,-16.371937
1.893,-12.33119267,-12.193675,-16.36293372,-17.072821,-12.25261404,-12.217953,-15.97506948,-16.374695
1.894,-12.36343156,-12.21405,-16.37807493,-17.112844,-12.28405401,-12.247661,-15.98885139,-16.410349
1.895,-12.39571762,-12.270879,-16.39328017,-17.085121,-12.31553657,-12.284301,-16.00269274,-16.427473
1.896,-12.42805087,-12.287134,-16.40854925,-17.063828,-12.34706171,-12.313759,-16.01659332,-16.382317
1.897,-12.46043134,-12.336725,-16.42388194,-17.07091,-12.3786294,-12.352318,-16.0305529,-16.384415
1.898,-12.49285903,-12.351888,-16.43927805,-17.083944,-12.41023964,-12.381742,-16.04457126,-16.380547
1.899,-12.52533396,-12.363408,-16.45473737,-17.110672,-12.44189241,-12.390171,-16.0586482,-16.396622
1.9,-12.55785615,-12.387462,-16.47025969,-17.102886,-12.47358769,-12.410956,-16.07278348,-16.421616
1.901,-12.59042562,-12.432252,-16.48584483,-17.103527,-12.50532547,-12.463447,-16.0869769,-16.462433
1.902,-12.6230424,-12.454524,-16.50149256,-17.097374,-12.53710573,-12.487865,-16.10122825,-16.433628
1.903,-12.6557065,-12.495691,-16.5172027,-17.127834,-12.56892847,-12.520337,-16.1155373,-16.45117
1.904,-12.68841795,-12.498171,-16.53297503,-17.127752,-12.60079367,-12.55392,-16.12990385,-16.44766
1.905,-12.72117676,-12.534156,-16.54880937,-17.126478,-12.63270132,-12.584809,-16.14432768,-16.488726
1.906,-12.75398297,-12.565678,-16.56470551,-17.172064,-12.66465141,-12.601055,-16.15880858,-16.484398
1.907,-12.78683658,-12.643806,-16.58066325,-17.097313,-12.69664393,-12.673271,-16.17334635,-16.43177
1.908,-12.81973764,-12.631063,-16.59668239,-17.124874,-12.72867886,-12.663885,-16.18794077,-16.48048
1.909,-12.85268617,-12.648526,-16.61276274,-17.117073,-12.76075619,-12.698892,-16.20259163,-16.464249
1.91,-12.88568219,-12.69912,-16.62890411,-17.131983,-12.79287593,-12.73712,-16.21729872,-16.475121
1.911,-12.91872573,-12.710729,-16.64510629,-17.149864,-12.82503804,-12.742874,-16.23206185,-16.505697
1.912,-12.95181681,-12.780111,-16.66136909,-17.174076,-12.85724254,-12.80204,-16.24688079,-16.499687
1.913,-12.98495547,-12.790462,-16.67769232,-17.11272,-12.8894894,-12.834831,-16.26175535,-16.465904
1.914,-13.01814173,-12.82499,-16.69407577,-17.138048,-12.92177862,-12.885823,-16.27668531,-16.493279
1.915,-13.05137563,-12.851556,-16.71051927,-17.178247,-12.95411019,-12.891032,-16.29167048,-16.501051
1.916,-13.08465719,-12.868118,-16.72702261,-17.192282,-12.98648411,-12.924751,-16.30671065,-16.505215
1.917,-13.11798645,-12.890465,-16.74358561,-17.165703,-13.01890036,-12.9556,-16.32180562,-16.535904
1.918,-13.15136344,-12.919097,-16.76020807,-17.207197,-13.05135894,-12.988809,-16.33695518,-16.542213
1.919,-13.18478818,-12.970307,-16.7768898,-17.171148,-13.08385985,-13.036551,-16.35215914,-16.509445
1.92,-13.21826072,-12.997192,-16.79363061,-17.17379,-13.11640306,-13.064074,-16.36741728,-16.545675
1.921,-13.25178108,-13.056707,-16.81043031,-17.193308,-13.14898859,-13.085062,-16.38272941,-16.544308
1.922,-13.2853493,-13.053103,-16.82728871,-17.172634,-13.18161642,-13.101197,-16.39809533,-16.539557
1.923,-13.31896541,-13.079436,-16.84420562,-17.170849,-13.21428654,-13.157482,-16.41351484,-16.551237
1.924,-13.35262945,-13.10614,-16.86118085,-17.208715,-13.24699895,-13.170143,-16.42898774,-16.527054
1.925,-13.38634146,-13.15775,-16.87821422,-17.193918,-13.27975365,-13.214004,-16.44451384,-16.546885
1.926,-13.42010147,-13.19503,-16.89530554,-17.20948,-13.31255062,-13.250548,-16.46009292,-16.596014
1.927,-13.45390952,-13.226865,-16.91245462,-17.226067,-13.34538987,-13.292483,-16.4757248,-16.58025
1.928,-13.48776564,-13.252086,-16.92966127,-17.21871,-13.37827139,-13.324782,-16.49140928,-16.582567
1.929,-13.52166987,-13.244643,-16.9469253,-17.246939,-13.41119517,-13.32471,-16.50714616,-16.63266
1.93,-13.55562226,-13.320309,-16.96424654,-17.214281,-13.44416121,-13.382712,-16.52293525,-16.569689
1.931,-13.58962283,-13.329184,-16.98162479,-17.254948,-13.4771695,-13.407749,-16.53877635,-16.622578
1.932,-13.62367163,-13.365581,-16.99905986,-17.244753,-13.51022004,-13.424443,-16.55466926,-16.589972
1.933,-13.6577687,-13.394546,-17.01655158,-17.259533,-13.54331282,-13.483774,-16.57061379,-16.591948
1.934,-13.69191408,-13.422831,-17.03409976,-17.230963,-13.57644784,-13.504263,-16.58660975,-16.602367
1.935,-13.72610781,-13.45134,-17.05170421,-17.231939,-13.60962509,-13.533521,-16.60265694,-16.63002
1.936,-13.76034992,-13.486977,-17.06936475,-17.208899,-13.64284457,-13.551012,-16.61875517,-16.604614
1.937,-13.79464046,-13.52919,-17.0870812,-17.211058,-13.67610628,-13.600384,-16.63490425,-16.641169
1.938,-13.82897948,-13.559803,-17.10485336,-17.242254,-13.7094102,-13.625095,-16.65110398,-16.641111
1.939,-13.863367,-13.565895,-17.12268106,-17.251427,-13.74275634,-13.634157,-16.66735417,-16.654722
1.94,-13.89780309,-13.614765,-17.14056412,-17.26408,-13.77614468,-13.665215,-16.68365463,-16.642683
1.941,-13.93228777,-13.645852,-17.15850235,-17.27738,-13.80957523,-13.722019,-16.70000516,-16.660109
1.942,-13.96682108,-13.675349,-17.17649556,-17.274208,-13.84304798,-13.744801,-16.71640558,-16.642244
1.943,-14.00140309,-13.707844,-17.19454358,-17.293253,-13.87656292,-13.775479,-16.7328557,-16.636648
1.944,-14.03603382,-13.71373,-17.21264622,-17.268219,-13.91012004,-13.792603,-16.74935532,-16.697544
1.945,-14.07071331,-13.737391,-17.2308033,-17.260681,-13.94371935,-13.83214,-16.76590425,-16.64373
1.946,-14.10544162,-13.75425,-17.24901463,-17.292572,-13.97736083,-13.85849,-16.78250231,-16.691109
1.947,-14.14021879,-13.792117,-17.26728004,-17.272493,-14.01104448,-13.881758,-16.7991493,-16.660547
1.948,-14.17504486,-13.870889,-17.28559934,-17.273624,-14.04477029,-13.953767,-16.81584504,-16.660252
1.949,-14.20991987,-13.888621,-17.30397234,-17.309229,-14.07853826,-13.976036,-16.83258933,-16.689442
1.95,-14.24484388,-13.928398,-17.32239887,-17.270714,-14.11234838,-14.008968,-16.84938199,-16.651205
1.951,-14.27981692,-13.959838,-17.34087875,-17.290962,-14.14620063,-14.029788,-16.86622282,-16.674515
1.952,-14.31483903,-13.970322,-17.35941178,-17.316971,-14.18009502,-14.06576,-16.88311164,-16.71883
1.953,-14.34991027,-14.048908,-17.3779978,-17.299444,-14.21403154,-14.119104,-16.90004826,-16.671524
1.954,-14.38503068,-14.058227,-17.39663661,-17.307989,-14.24801017,-14.141299,-16.91703249,-16.663332
1.955,-14.4202003,-14.055666,-17.41532803,-17.268984,-14.28203091,-14.16276,-16.93406414,-16.671202
1.956,-14.45541917,-14.111698,-17.43407188,-17.302271,-14.31609374,-14.209862,-16.95114303,-16.671934
1.957,-14.49068735,-14.141962,-17.45286798,-17.289898,-14.35019866,-14.254626,-16.96826896,-16.661623
1.958,-14.52600488,-14.181417,-17.47171615,-17.328747,-14.38434566,-14.292873,-16.98544175,-16.70289
1.959,-14.56137179,-14.170664,-17.49061619,-17.267899,-14.41853473,-14.273731,-17.00266121,-16.67222
1.96,-14.59678814,-14.239492,-17.50956794,-17.326296,-14.45276585,-14.335356,-17.01992715,-16.71183
1.961,-14.63225398,-14.24853,-17.5285712,-17.332836,-14.48703901,-14.348457,-17.03723939,-16.712109
1.962,-14.66776933,-14.300056,-17.54762579,-17.317846,-14.52135421,-14.399359,-17.05459773,-16.711681
1.963,-14.70333426,-14.319636,-17.56673153,-17.360725,-14.55571142,-14.444036,-17.072002,-16.725836
1.964,-14.7389488,-14.353114,-17.58588823,-17.324844,-14.59011063,-14.452495,-17.08945199,-16.68124
1.965,-14.77461299,-14.397011,-17.60509571,-17.373028,-14.62455184,-14.502131,-17.10694753,-16.716431
1.966,-14.81032689,-14.409539,-17.62435379,-17.355482,-14.65903501,-14.514677,-17.12448842,-16.731907
1.967,-14.84609052,-14.468564,-17.64366228,-17.382996,-14.69356014,-14.568024,-17.14207448,-16.749298
1.968,-14.88190395,-14.488197,-17.66302099,-17.358961,-14.72812721,-14.598381,-17.15970552,-16.744987
1.969,-14.9177672,-14.472111,-17.68242974,-17.343407,-14.76273621,-14.62136,-17.17738135,-16.70763
1.97,-14.95368033,-14.535696,-17.70188835,-17.372663,-14.7973871,-14.658851,-17.19510179,-16.730724
1.971,-14.98964337,-14.590169,-17.72139662,-17.414938,-14.83207988,-14.711424,-17.21286665,-16.767122
1.972,-15.02565636,-14.645209,-17.74095438,-17.367062,-14.86681452,-14.764637,-17.23067573,-16.707726
1.973,-15.06171935,-14.636564,-17.76056143,-17.350121,-14.90159101,-14.773974,-17.24852885,-16.752922
1.974,-15.09783238,-14.713297,-17.78021758,-17.358776,-14.93640932,-14.82324,-17.26642582,-16.779253
1.975,-15.13399548,-14.699615,-17.79992266,-17.419954,-14.97126942,-14.842483,-17.28436646,-16.798622
1.976,-15.17020871,-14.744302,-17.81967646,-17.388058,-15.00617129,-14.862622,-17.30235057,-16.765991
1.977,-15.20647209,-14.766445,-17.83947881,-17.430676,-15.04111491,-14.888008,-17.32037797,-16.784849
1.978,-15.24278566,-14.793716,-17.85932951,-17.390211,-15.07610025,-14.926286,-17.33844846,-16.796791
1.979,-15.27914947,-14.851004,-17.87922837,-17.439363,-15.11112729,-14.993944,-17.35656186,-16.838181
1.98,-15.31556354,-14.845906,-17.89917521,-17.431339,-15.14619599,-14.997023,-17.37471797,-16.813814
1.981,-15.35202793,-14.885193,-17.91916983,-17.43742,-15.18130632,-15.029886,-17.39291661,-16.824141
1.982,-15.38854266,-14.945612,-17.93921203,-17.468323,-15.21645825,-15.083621,-17.41115759,-16.839497
1.983,-15.42510776,-14.945572,-17.95930164,-17.417917,-15.25165175,-15.095337,-17.42944072,-16.791941
1.984,-15.46172328,-14.98713,-17.97943845,-17.435324,-15.28688679,-15.131808,-17.4477658,-16.837711
1.985,-15.49838925,-15.010576,-17.99962228,-17.475657,-15.32216333,-15.183778,-17.46613265,-16.883205
1.986,-15.53510569,-15.078559,-18.01985292,-17.424187,-15.35748133,-15.24375,-17.48454107,-16.838428
1.987,-15.57187265,-15.092454,-18.04013018,-17.516285,-15.39284076,-15.242625,-17.50299088,-16.889105
1.988,-15.60869015,-15.115045,-18.06045388,-17.482836,-15.42824158,-15.286372,-17.52148187,-16.881308
1.989,-15.64555821,-15.162457,-18.0808238,-17.473011,-15.46368374,-15.310089,-17.54001387,-16.876833
1.99,-15.68247688,-15.18302,-18.10123977,-17.484312,-15.4991672,-15.345857,-17.55858666,-16.884109
1.991,-15.71944618,-15.22845,-18.12170156,-17.501894,-15.53469191,-15.400199,-17.57720007,-16.906687
1.992,-15.75646614,-15.274595,-18.142209,-17.500643,-15.57025784,-15.427709,-17.5958539,-16.910358
1.993,-15.79353677,-15.27671,-18.16276188,-17.484049,-15.60586493,-15.432915,-17.61454796,-16.898518
1.994,-15.83065811,-15.299054,-18.18336,-17.506437,-15.64151314,-15.482773,-17.63328204,-16.914293
1.995,-15.86783018,-15.367104,-18.20400315,-17.546991,-15.6772024,-15.529826,-17.65205596,-16.955294
1.996,-15.905053,-15.364083,-18.22469115,-17.566479,-15.71293268,-15.5397,-17.67086951,-16.953369
1.997,-15.94232659,-15.422988,-18.24542377,-17.563589,-15.74870391,-15.59316,-17.68972251,-16.964893
1.998,-15.97965097,-15.449912,-18.26620083,-17.558416,-15.78451604,-15.634136,-17.70861476,-16.946507
1.999,-16.01702615,-15.491737,-18.28702212,-17.565859,-15.820369,-15.639681,-17.72754606,-16.983301
2,-16.05445216,-15.517607,-18.30788742,-17.535252,-15.85626274,-15.677755,-17.74651621,-16.953423
2.001,-16.09192901,-15.535416,-18.32879654,-17.560396,-15.89219719,-15.706379,-17.76552502,-16.996429
2.002,-16.12945672,-15.577326,-18.34974927,-17.59964,-15.9281723,-15.750528,-17.78457228,-17.010189
2.003,-16.16703528,-15.605158,-18.37074539,-17.586325,-15.96418798,-15.782312,-17.8036578,-17.039352
2.004,-16.20466472,-15.614592,-18.3917847,-17.638914,-16.00024417,-15.776042,-17.82278138,-17.027441
2.005,-16.24234505,-15.65653,-18.41286699,-17.628344,-16.0363408,-15.852052,-17.84194281,-17.054258
2.006,-16.28007626,-15.726782,-18.43399204,-17.588333,-16.0724778,-15.902147,-17.8611419,-17.019615
2.007,-16.31785836,-15.725227,-18.45515965,-17.610245,-16.10865508,-15.903439,-17.88037844,-17.057968
2.008,-16.35569136,-15.746498,-18.4763696,-17.659237,-16.14487257,-15.930703,-17.89965223,-17.09111
2.009,-16.39357526,-15.772923,-18.49762167,-17.659065,-16.18113019,-15.981323,-17.91896307,-17.057234
2.01,-16.43151005,-15.811707,-18.51891565,-17.601576,-16.21742785,-16.001911,-17.93831076,-17.041286
2.011,-16.46949573,-15.871618,-18.54025132,-17.654419,-16.25376546,-16.072577,-17.95769508,-17.093046
2.012,-16.5075323,-15.91409,-18.56162845,-17.667934,-16.29014294,-16.11437,-17.97711584,-17.068754
2.013,-16.54561975,-15.909442,-18.58304684,-17.657145,-16.32656019,-16.134836,-17.99657283,-17.073122
2.014,-16.58375807,-15.966516,-18.60450626,-17.689627,-16.36301711,-16.178476,-18.01606583,-17.107561
2.015,-16.62194725,-15.987917,-18.62600648,-17.658558,-16.39951362,-16.15567,-18.03559465,-17.110788
2.016,-16.66018727,-16.040285,-18.64754729,-17.68663,-16.4360496,-16.231125,-18.05515908,-17.131451
2.017,-16.69847811,-16.058222,-18.66912846,-17.673557,-16.47262496,-16.274652,-18.0747589,-17.114111
2.018,-16.73681976,-16.098183,-18.69074975,-17.726072,-16.50923958,-16.29907,-18.0943939,-17.119175
2.019,-16.7752122,-16.15559,-18.71241095,-17.734068,-16.54589335,-16.37339,-18.11406388,-17.175894
2.02,-16.81365539,-16.154797,-18.73411182,-17.693764,-16.58258617,-16.384781,-18.13376862,-17.108364
2.021,-16.85214932,-16.212238,-18.75585213,-17.713549,-16.61931792,-16.415932,-18.15350791,-17.157619
2.022,-16.89069395,-16.233759,-18.77763166,-17.688231,-16.65608847,-16.453215,-18.17328154,-17.10997
2.023,-16.92928925,-16.239866,-18.79945015,-17.74571,-16.6928977,-16.511349,-18.19308928,-17.18409
2.024,-16.96793518,-16.246601,-18.82130739,-17.725809,-16.72974548,-16.499475,-18.21293094,-17.158716
2.025,-17.00663171,-16.340094,-18.84320313,-17.721529,-16.76663169,-16.567244,-18.23280628,-17.193802
2.026,-17.04537879,-16.367128,-18.86513714,-17.737015,-16.80355619,-16.607313,-18.25271509,-17.17528
2.027,-17.08417638,-16.408993,-18.88710917,-17.710068,-16.84051884,-16.632956,-18.27265715,-17.169758
2.028,-17.12302442,-16.417774,-18.90911898,-17.725571,-16.8775195,-16.661682,-18.29263225,-17.20607
2.029,-17.16192288,-16.473448,-18.93116634,-17.746546,-16.91455802,-16.698345,-18.31264016,-17.222231
2.03,-17.20087168,-16.473614,-18.95325098,-17.777838,-16.95163426,-16.695847,-18.33268066,-17.265242
2.031,-17.23987078,-16.500469,-18.97537268,-17.769596,-16.98874805,-16.750957,-18.35275353,-17.218777
2.032,-17.27892011,-16.542782,-18.99753118,-17.787401,-17.02589925,-16.780443,-18.37285854,-17.250071
2.033,-17.3180196,-16.629253,-19.01972622,-17.756943,-17.0630877,-16.859762,-18.39299547,-17.227619
2.034,-17.35716919,-16.644114,-19.04195757,-17.787416,-17.10031321,-16.884216,-18.4131641,-17.267916
2.035,-17.3963688,-16.690104,-19.06422495,-17.786064,-17.13757564,-16.944565,-18.43336419,-17.269817
2.036,-17.43561836,-16.668755,-19.08652813,-17.8027,-17.17487479,-16.93848,-18.45359552,-17.263281
2.037,-17.47491777,-16.773071,-19.10886684,-17.801151,-17.21221049,-16.996954,-18.47385786,-17.269245
2.038,-17.51426697,-16.78315,-19.13124082,-17.780901,-17.24958257,-17.031286,-18.49415098,-17.238482
2.039,-17.55366585,-16.788054,-19.15364981,-17.803072,-17.28699082,-17.04842,-18.51447464,-17.264202
2.04,-17.59311433,-16.829496,-19.17609355,-17.817514,-17.32443505,-17.096521,-18.53482862,-17.299557
2.041,-17.6326123,-16.838648,-19.19857178,-17.821085,-17.36191507,-17.113644,-18.55521267,-17.279213
2.042,-17.67215967,-16.87311,-19.22108422,-17.804644,-17.39943068,-17.146072,-18.57562657,-17.31521
2.043,-17.71175631,-16.913429,-19.24363062,-17.780888,-17.43698166,-17.168623,-18.59607008,-17.249052
