Freq,Measured,Simulated
1.816,0.01344062,-0.019935849
1.817,0.027325947,-0.019924534
1.818,0.031112686,-0.01991323
1.819,0.028253783,-0.019901937
1.82,0.018828962,-0.019890655
1.821,0.02705257,-0.019879383
1.822,0.019954486,-0.019868123
1.823,0.017594852,-0.019856873
1.824,0.051039767,-0.019845635
1.825,0.010283647,-0.019834407
1.826,0.023553109,-0.019823191
1.827,-0.00442431,-0.019811986
1.828,0.00359721,-0.019800792
1.829,0.008740739,-0.01978961
1.83,-0.000944885,-0.019778439
1.831,-0.039874215,-0.01976728
1.832,0.024130596,-0.019756132
1.833,0.006154367,-0.019744996
1.834,0.009224794,-0.019733871
1.835,0.022832701,-0.019722759
1.836,0.016255554,-0.019711657
1.837,0.018675631,-0.019700568
1.838,0.017156381,-0.019689491
1.839,0.031539451,-0.019678425
1.84,0.01156327,-0.019667372
1.841,0.038091235,-0.019656331
1.842,0.039485794,-0.019645301
1.843,0.009360018,-0.019634284
1.844,0.031609517,-0.019623279
1.845,0.029662125,-0.019612287
1.846,0.035829313,-0.019601306
1.847,-0.00813959,-0.019590339
1.848,0.003614683,-0.019579383
1.849,0.024369523,-0.01956844
1.85,0.012520214,-0.019557509
1.851,0.02774054,-0.019546591
1.852,0.031154567,-0.019535686
1.853,0.043105431,-0.019524793
1.854,0.029133394,-0.019513913
1.855,0.01704344,-0.019503046
1.856,0.000107213,-0.019492192
1.857,0.0090852,-0.01948135
1.858,-0.000139774,-0.019470522
1.859,0.043013051,-0.019459706
1.86,0.019634888,-0.019448904
1.861,0.01073045,-0.019438114
1.862,0.03105218,-0.019427338
1.863,0.019384455,-0.019416574
1.864,0.003840709,-0.019405824
1.865,0.002586055,-0.019395087
1.866,0.005896624,-0.019384364
1.867,0.035373259,-0.019373653
1.868,0.012808711,-0.019362956
1.869,0.019189078,-0.019352273
1.87,0.005584342,-0.019341603
1.871,0.025337206,-0.019330946
1.872,0.00269308,-0.019320303
1.873,0.016210917,-0.019309674
1.874,0.018140052,-0.019299058
1.875,0.041657884,-0.019288456
1.876,0.040733173,-0.019277867
1.877,0.004119311,-0.019267292
1.878,-0.003511162,-0.019256731
1.879,0.013998006,-0.019246184
1.88,0.011757805,-0.019235651
1.881,0.03151641,-0.019225131
1.882,0.012152582,-0.019214626
1.883,0.020644393,-0.019204134
1.884,0.018345868,-0.019193657
1.885,0.027645107,-0.019183193
1.886,0.014128826,-0.019172744
1.887,-0.006727657,-0.019162308
1.888,0.04155837,-0.019151887
1.889,0.019746803,-0.01914148
1.89,0.020243445,-0.019131087
1.891,0.012638394,-0.019120709
1.892,0.011555059,-0.019110344
1.893,0.001841859,-0.019099994
1.894,0.015463595,-0.019089659
1.895,0.023394117,-0.019079338
1.896,-0.000611305,-0.019069031
1.897,1.84E-05,-0.019058738
1.898,0.016321018,-0.01904846
1.899,0.014365693,-0.019038197
1.9,0.025044808,-0.019027948
1.901,0.025024557,-0.019017714
1.902,0.009801031,-0.019007494
1.903,0.017179418,-0.018997289
1.904,0.012554555,-0.018987099
1.905,0.020714147,-0.018976923
1.906,0.004461457,-0.018966762
1.907,-0.001377801,-0.018956616
1.908,0.003475481,-0.018946484
1.909,0.039768983,-0.018936368
1.91,0.015151928,-0.018926266
1.911,0.028534647,-0.018916179
1.912,0.006946385,-0.018906106
1.913,0.035946637,-0.018896049
1.914,0.028479788,-0.018886007
1.915,0.022453796,-0.018875979
1.916,-0.010496802,-0.018865967
1.917,0.022017278,-0.01885597
1.918,-0.000219666,-0.018845987
1.919,0.029723709,-0.01883602
1.92,0.001934041,-0.018826068
1.921,-0.009497235,-0.018816131
1.922,0.011582072,-0.018806209
1.923,0.010281858,-0.018796302
1.924,0.043004252,-0.01878641
1.925,0.03330674,-0.018776533
1.926,0.04453769,-0.018766672
1.927,-0.007125119,-0.018756826
1.928,0.003046875,-0.018746995
1.929,-0.018221544,-0.018737179
1.93,-0.011496071,-0.018727379
1.931,0.019345267,-0.018717594
1.932,0.001029,-0.018707824
1.933,0.002075975,-0.01869807
1.934,0.001904246,-0.018688331
1.935,0.005499959,-0.018678607
1.936,0.008345862,-0.018668899
1.937,0.023530759,-0.018659206
1.938,-0.002095739,-0.018649529
1.939,-0.013951868,-0.018639867
1.94,0.021063013,-0.01863022
1.941,0.01789852,-0.018620589
1.942,0.004118301,-0.018610974
1.943,-0.021468056,-0.018601374
1.944,8.06E-05,-0.018591789
1.945,0.025599955,-0.018582221
1.946,0.006632572,-0.018572667
1.947,0.006569235,-0.018563129
1.948,0.008244922,-0.018553607
1.949,0.020465361,-0.018544101
1.95,0.015578224,-0.01853461
1.951,0.020453874,-0.018525134
1.952,0.00163333,-0.018515674
1.953,0.021800764,-0.01850623
1.954,-0.023361476,-0.018496802
1.955,0.018734068,-0.018487389
1.956,-0.031124905,-0.018477992
1.957,-0.004260252,-0.01846861
1.958,-0.0045018,-0.018459245
1.959,-0.020805603,-0.018449895
1.96,0.012921986,-0.01844056
1.961,0.005637083,-0.018431242
1.962,0.023217579,-0.018421939
1.963,0.010495266,-0.018412652
1.964,-0.009941205,-0.01840338
1.965,-0.003145987,-0.018394125
1.966,0.017973293,-0.018384885
1.967,-0.011665582,-0.018375661
1.968,0.012741845,-0.018366453
1.969,-0.004546629,-0.01835726
1.97,0.019388122,-0.018348084
1.971,-0.025870249,-0.018338923
1.972,0.022115584,-0.018329778
1.973,0.028529961,-0.018320648
1.974,-0.000620911,-0.018311535
1.975,0.022298204,-0.018302437
1.976,0.007189963,-0.018293356
1.977,0.021082511,-0.01828429
1.978,0.013918918,-0.01827524
1.979,0.010817328,-0.018266205
1.98,0.008633361,-0.018257187
1.981,0.00687001,-0.018248185
1.982,0.017014451,-0.018239198
1.983,0.0002542,-0.018230227
1.984,0.007215089,-0.018221272
1.985,0.010627099,-0.018212333
1.986,0.03423854,-0.01820341
1.987,0.015068624,-0.018194502
1.988,0.00652514,-0.018185611
1.989,-0.010798311,-0.018176735
1.99,-0.002422732,-0.018167875
1.991,0.000325053,-0.018159031
1.992,0.048725139,-0.018150203
1.993,0.020739866,-0.018141391
1.994,0.013774138,-0.018132594
1.995,0.014268747,-0.018123814
1.996,0.010588898,-0.018115049
1.997,0.014485378,-0.0181063
1.998,-0.014025075,-0.018097567
1.999,0.024849882,-0.01808885
2,-0.006213483,-0.018080149
2.001,-0.009486941,-0.018071464
2.002,0.047999162,-0.018062794
2.003,0.002295829,-0.01805414
2.004,0.004997418,-0.018045503
2.005,-0.001035639,-0.01803688
2.006,0.052699119,-0.018028274
2.007,0.024240918,-0.018019684
2.008,0.001720961,-0.018011109
2.009,0.006546635,-0.018002551
2.01,-0.036252156,-0.017994008
2.011,0.011771656,-0.01798548
2.012,-0.018980004,-0.017976969
2.013,-0.021296334,-0.017968474
2.014,0.023725349,-0.017959994
2.015,0.004855036,-0.01795153
2.016,0.027361184,-0.017943082
2.017,-0.007038197,-0.017934649
2.018,0.005466961,-0.017926233
2.019,-0.015798284,-0.017917832
2.02,0.0049311,-0.017909446
2.021,0.027883982,-0.017901077
2.022,-0.009515104,-0.017892723
2.023,-0.007629662,-0.017884385
2.024,0.004449512,-0.017876063
2.025,-0.011517954,-0.017867756
2.026,0.028302362,-0.017859465
2.027,0.003395477,-0.01785119
2.028,0.004088995,-0.017842931
2.029,0.024888819,-0.017834687
2.03,0.005088254,-0.017826458
2.031,-0.002771688,-0.017818246
2.032,0.002651366,-0.017810049
2.033,0.031162057,-0.017801868
2.034,0.015778637,-0.017793702
2.035,0.008794196,-0.017785552
2.036,0.02122228,-0.017777417
2.037,0.003176533,-0.017769298
2.038,0.002603957,-0.017761194
2.039,0.019168155,-0.017753106
2.04,-0.006255184,-0.017745034
2.041,-0.007450907,-0.017736977
2.042,-0.002302165,-0.017728936
2.043,0.029086614,-0.01772091
2.044,-0.000625353,-0.017712899
2.045,0.01739385,-0.017704904
2.046,-0.006840732,-0.017696925
2.047,-0.021626471,-0.017688961
2.048,-0.00985827,-0.017681012
2.049,0.024405416,-0.017673079
2.05,-0.025218127,-0.017665161
2.051,0.008442604,-0.017657258
2.052,0.012980797,-0.017649371
2.053,0.02286939,-0.017641499
2.054,0.010288649,-0.017633643
2.055,-0.016437069,-0.017625802
2.056,-0.001265182,-0.017617976
2.057,-0.007764744,-0.017610165
2.058,0.015528474,-0.01760237
2.059,-0.022035046,-0.017594589
2.06,0.017040731,-0.017586824
2.061,0.016806267,-0.017579075
2.062,0.008360114,-0.01757134
2.063,0.013346208,-0.017563621
2.064,0.014364637,-0.017555916
2.065,0.003353537,-0.017548227
2.066,0.003907051,-0.017540553
2.067,0.02527659,-0.017532894
2.068,-0.03029264,-0.01752525
2.069,-0.005147473,-0.017517621
2.07,-0.009205068,-0.017510007
2.071,-0.012702649,-0.017502409
2.072,0.007519956,-0.017494825
2.073,0.015752103,-0.017487256
2.074,0.000430764,-0.017479702
2.075,0.029764287,-0.017472163
2.076,0.002549324,-0.017464639
2.077,0.040439378,-0.017457129
2.078,0.00551242,-0.017449635
2.079,0.027194295,-0.017442155
2.08,0.004462433,-0.017434691
2.081,-0.038960278,-0.017427241
2.082,0.013064848,-0.017419805
2.083,0.007826692,-0.017412385
2.084,0.022259824,-0.017404979
2.085,0.000686675,-0.017397588
2.086,-0.000194556,-0.017390212
2.087,-0.012431918,-0.01738285
2.088,-0.014005289,-0.017375503
2.089,0.003000494,-0.01736817
2.09,0.01583167,-0.017360852
2.091,-0.011781681,-0.017353549
2.092,-0.000739684,-0.01734626
2.093,0.005691116,-0.017338986
2.094,0.03192877,-0.017331726
2.095,0.035843659,-0.01732448
2.096,-0.020908456,-0.017317249
2.097,-0.014888315,-0.017310033
2.098,0.015192084,-0.01730283
2.099,-0.013090965,-0.017295642
2.1,0.02913418,-0.017288469
2.101,0.020350877,-0.01728131
2.102,-0.024166778,-0.017274165
2.103,-0.008763272,-0.017267034
2.104,0.036520675,-0.017259917
2.105,-0.009728861,-0.017252815
2.106,-0.018945506,-0.017245727
2.107,0.006739792,-0.017238652
2.108,0.007698942,-0.017231592
2.109,0.001260069,-0.017224547
2.11,0.013399193,-0.017217515
2.111,0.005977185,-0.017210497
2.112,0.03076932,-0.017203493
2.113,0.001125186,-0.017196503
2.114,0.003002691,-0.017189527
2.115,0.018724943,-0.017182565
2.116,0.005454761,-0.017175617
2.117,-0.000658891,-0.017168682
2.118,0.027500477,-0.017161762
2.119,-0.015647266,-0.017154855
2.12,-0.007824434,-0.017147962
2.121,-0.014990052,-0.017141083
2.122,-0.0018103,-0.017134217
2.123,0.003130019,-0.017127365
2.124,-0.017823445,-0.017120527
2.125,-0.013585581,-0.017113702
2.126,-0.005950251,-0.017106891
2.127,0.032971166,-0.017100094
2.128,-0.008598092,-0.017093309
2.129,0.015064367,-0.017086539
2.13,-0.009520253,-0.017079782
2.131,0.038689625,-0.017073038
2.132,-0.0274918,-0.017066307
2.133,0.01010761,-0.01705959
2.134,0.00472154,-0.017052887
2.135,-0.019735681,-0.017046196
2.136,-0.017838232,-0.017039519
2.137,-0.014412194,-0.017032855
2.138,-0.003001174,-0.017026204
2.139,0.019397283,-0.017019567
2.14,0.007765223,-0.017012942
2.141,0.040203921,-0.017006331
2.142,0.004381412,-0.016999732
2.143,0.014017822,-0.016993147
2.144,-0.005545567,-0.016986574
2.145,0.009272995,-0.016980015
2.146,0.028168939,-0.016973468
2.147,0.038143013,-0.016966935
2.148,-0.024513701,-0.016960414
2.149,0.001018257,-0.016953906
2.15,0.006229707,-0.016947411
2.151,0.013946685,-0.016940928
2.152,-0.006292028,-0.016934458
2.153,0.006755566,-0.016928001
2.154,-0.022458399,-0.016921557
2.155,0.020632476,-0.016915125
2.156,0.013363958,-0.016908705
2.157,0.037848148,-0.016902298
2.158,-0.006079182,-0.016895904
2.159,-0.021707296,-0.016889522
2.16,0.001867035,-0.016883153
2.161,-0.007874525,-0.016876796
2.162,0.012110933,-0.016870451
2.163,-0.00678301,-0.016864118
2.164,0.029388256,-0.016857798
2.165,0.022845354,-0.01685149
2.166,0.026496001,-0.016845194
2.167,-0.035738248,-0.016838911
2.168,-0.020327087,-0.016832639
2.169,0.021142133,-0.01682638
2.17,0.005012153,-0.016820132
2.171,-0.027536837,-0.016813897
2.172,0.037265602,-0.016807673
2.173,-0.001702203,-0.016801462
2.174,0.000797846,-0.016795262
2.175,0.000915155,-0.016789074
2.176,0.008677303,-0.016782899
2.177,0.017839631,-0.016776734
2.178,-0.022954851,-0.016770582
2.179,0.006841058,-0.016764441
2.18,0.000947911,-0.016758312
2.181,0.004896652,-0.016752194
2.182,-0.002531228,-0.016746089
2.183,-0.00832527,-0.016739994
2.184,0.005945476,-0.016733911
2.185,-0.011104634,-0.01672784
2.186,-0.000452325,-0.01672178
2.187,0.022093527,-0.016715731
2.188,0.006410068,-0.016709694
2.189,-0.006558087,-0.016703668
2.19,-0.016449021,-0.016697653
2.191,-0.019291125,-0.01669165
2.192,-0.026981795,-0.016685657
2.193,-0.021341601,-0.016679676
2.194,0.002804109,-0.016673706
2.195,-0.013128682,-0.016667747
2.196,-0.025145743,-0.016661799
2.197,0.029970603,-0.016655862
2.198,0.024973443,-0.016649935
2.199,-0.020823786,-0.01664402
2.2,-0.003871978,-0.016638116
2.201,0.009945194,-0.016632222
2.202,0.014677254,-0.016626339
2.203,-0.004842303,-0.016620467
2.204,-0.011820428,-0.016614606
2.205,0.019968655,-0.016608755
2.206,-0.005855454,-0.016602915
2.207,-0.010180723,-0.016597085
2.208,0.007559734,-0.016591266
2.209,0.022670176,-0.016585457
2.21,-0.017447287,-0.016579659
2.211,-0.024153817,-0.016573871
2.212,0.020575508,-0.016568093
2.213,-0.004297752,-0.016562326
2.214,0.020689994,-0.016556569
2.215,-0.009167309,-0.016550822
2.216,-0.010926889,-0.016545085
2.217,0.008852382,-0.016539359
2.218,-0.014459653,-0.016533642
2.219,0.007970424,-0.016527936
2.22,-0.026153082,-0.016522239
2.221,0.014395406,-0.016516553
2.222,-0.001570713,-0.016510876
2.223,0.011473174,-0.01650521
2.224,-0.006893138,-0.016499553
2.225,-0.009345299,-0.016493906
2.226,-0.019644298,-0.016488268
2.227,-0.00021596,-0.01648264
2.228,0.004186597,-0.016477022
2.229,0.007659186,-0.016471414
2.23,0.018302795,-0.016465815
2.231,0.01605545,-0.016460226
2.232,-0.006737935,-0.016454646
2.233,0.00082331,-0.016449075
2.234,-0.002238653,-0.016443514
2.235,-0.004007863,-0.016437962
2.236,-0.020698171,-0.016432419
2.237,-0.031817317,-0.016426886
2.238,0.022867501,-0.016421362
2.239,0.007972069,-0.016415847
2.24,-0.013672041,-0.016410341
2.241,0.033607967,-0.016404844
2.242,0.005821889,-0.016399356
2.243,0.015846621,-0.016393878
2.244,0.002488376,-0.016388408
2.245,0.019777941,-0.016382946
2.246,-0.010984336,-0.016377494
2.247,-0.008288357,-0.016372051
2.248,-0.01093047,-0.016366616
2.249,-0.017105073,-0.01636119
2.25,-0.010313137,-0.016355773
2.251,-0.026809398,-0.016350364
2.252,0.017821362,-0.016344964
2.253,0.009260977,-0.016339572
2.254,-0.010698458,-0.016334188
2.255,-0.006630746,-0.016328814
2.256,-0.017424241,-0.016323447
2.257,-0.017143179,-0.016318089
2.258,-0.010879196,-0.016312739
2.259,0.002764388,-0.016307397
2.26,-0.020703314,-0.016302064
2.261,-0.018412137,-0.016296738
2.262,0.004914025,-0.016291421
2.263,-0.009571631,-0.016286112
2.264,-0.020236481,-0.01628081
2.265,-0.006370304,-0.016275517
2.266,-0.03097995,-0.016270232
2.267,-0.014428058,-0.016264954
2.268,-0.001903763,-0.016259684
2.269,0.001210101,-0.016254422
2.27,-0.009698091,-0.016249168
2.271,-0.025001504,-0.016243921
2.272,-0.005064968,-0.016238682
2.273,0.001427951,-0.016233451
2.274,0.00212769,-0.016228227
2.275,0.019099196,-0.01622301
2.276,-0.026963037,-0.016217801
2.277,0.006003619,-0.016212599
2.278,-0.00308297,-0.016207405
2.279,-0.015329534,-0.016202218
2.28,-0.010262269,-0.016197038
2.281,0.002878272,-0.016191865
2.282,0.011061217,-0.0161867
2.283,-0.001794403,-0.016181541
2.284,0.012481805,-0.01617639
2.285,-0.026721992,-0.016171245
2.286,0.005576414,-0.016166108
2.287,-0.025301246,-0.016160977
2.288,-0.015019484,-0.016155853
2.289,-0.025168033,-0.016150736
2.29,-0.007885177,-0.016145626
2.291,-0.006928011,-0.016140523
2.292,-0.024434136,-0.016135426
2.293,0.030676896,-0.016130335
2.294,0.000852849,-0.016125252
2.295,-1.48E-05,-0.016120175
2.296,-0.038756534,-0.016115104
2.297,0.003162582,-0.016110039
2.298,-0.01530489,-0.016104981
2.299,-0.0278839,-0.01609993
2.3,-0.02483307,-0.016094884
2.301,0.005089561,-0.016089845
2.302,-0.000307952,-0.016084812
2.303,-0.009061705,-0.016079785
2.304,0.008789422,-0.016074764
2.305,-0.018258842,-0.016069749
2.306,-0.009502967,-0.016064741
2.307,-0.00269846,-0.016059738
2.308,-0.012535082,-0.01605474
2.309,-0.01737218,-0.016049749
2.31,-0.000854872,-0.016044764
2.311,-0.000978614,-0.016039784
2.312,0.012659043,-0.01603481
2.313,-0.020276347,-0.016029841
2.314,0.001224012,-0.016024879
2.315,0.020585956,-0.016019921
2.316,-0.027306207,-0.016014969
2.317,0.009816862,-0.016010023
2.318,-0.003224,-0.016005082
2.319,-0.008804636,-0.016000146
2.32,-0.037632588,-0.015995216
2.321,0.006632851,-0.01599029
2.322,-0.037127748,-0.01598537
2.323,-0.023733016,-0.015980455
2.324,-0.006469948,-0.015975546
2.325,-0.029010748,-0.015970641
2.326,-0.014516191,-0.015965741
2.327,-0.035894461,-0.015960846
2.328,-0.006487508,-0.015955956
2.329,-0.037765257,-0.015951071
2.33,-0.016606148,-0.015946191
2.331,0.001076705,-0.015941315
2.332,-0.022336079,-0.015936444
2.333,-0.006365017,-0.015931578
2.334,-0.008488508,-0.015926716
2.335,-0.017191879,-0.015921859
2.336,0.012548801,-0.015917006
2.337,-0.02492452,-0.015912158
2.338,-0.010759174,-0.015907314
2.339,-0.018164668,-0.015902474
2.34,-0.007142432,-0.015897639
2.341,-0.013060921,-0.015892808
2.342,-0.024986302,-0.015887981
2.343,-1.15E-05,-0.015883159
2.344,-0.00566508,-0.01587834
2.345,-0.016738933,-0.015873526
2.346,-0.015537171,-0.015868715
2.347,0.007182323,-0.015863909
2.348,-0.006450361,-0.015859106
2.349,-0.012161553,-0.015854307
2.35,-0.006542203,-0.015849512
2.351,-0.017475633,-0.015844721
2.352,-0.009425745,-0.015839933
2.353,-0.039247476,-0.015835149
2.354,0.003138623,-0.015830369
2.355,0.000634487,-0.015825592
2.356,-0.00362045,-0.015820819
2.357,0.027103232,-0.015816049
2.358,0.005493561,-0.015811282
2.359,0.011617091,-0.015806519
2.36,-0.017430896,-0.015801759
2.361,-0.00834881,-0.015797003
2.362,-0.010063453,-0.015792249
2.363,0.009608375,-0.015787499
2.364,0.006415521,-0.015782752
2.365,-0.043862436,-0.015778008
2.366,-0.02661673,-0.015773267
2.367,-0.031640109,-0.015768529
2.368,-0.001132485,-0.015763794
2.369,-0.020231809,-0.015759061
2.37,-0.021237351,-0.015754332
2.371,-0.020752979,-0.015749605
2.372,-0.014110045,-0.015744881
2.373,-0.019132907,-0.015740159
2.374,-0.025228361,-0.015735441
2.375,0.021449797,-0.015730724
2.376,-0.042208847,-0.015726011
2.377,-0.008805803,-0.015721299
2.378,-0.026911346,-0.01571659
2.379,0.002755016,-0.015711884
2.38,0.013631882,-0.01570718
2.381,-0.018055262,-0.015702478
2.382,-0.013360005,-0.015697778
2.383,-0.020273881,-0.01569308
2.384,-0.035582419,-0.015688385
2.385,0.003542704,-0.015683691
2.386,-0.02473633,-0.015679
2.387,-0.056718152,-0.01567431
2.388,0.013002743,-0.015669623
2.389,-0.008529199,-0.015664937
2.39,-0.015802234,-0.015660253
2.391,-0.01959746,-0.015655571
2.392,0.019757245,-0.015650891
2.393,-0.013864174,-0.015646212
2.394,-0.006254375,-0.015641535
2.395,-0.006621737,-0.01563686
2.396,-0.021748472,-0.015632186
2.397,0.024141435,-0.015627513
2.398,-0.014614861,-0.015622842
2.399,-0.022351021,-0.015618172
2.4,-0.00888796,-0.015613504
2.401,-0.047831435,-0.015608837
2.402,-0.035578344,-0.015604171
2.403,-0.04757509,-0.015599506
2.404,-0.030173957,-0.015594843
2.405,-0.011030396,-0.01559018
2.406,-0.028895216,-0.015585519
2.407,-0.007052069,-0.015580858
2.408,-0.023433967,-0.015576199
2.409,0.006326134,-0.01557154
2.41,-0.000122999,-0.015566882
2.411,-0.049977895,-0.015562225
2.412,-0.046099704,-0.015557569
2.413,0.004294378,-0.015552914
2.414,-0.008193232,-0.015548259
2.415,-0.012117428,-0.015543604
2.416,-0.007576152,-0.015538951
2.417,-0.037360262,-0.015534297
2.418,0.003545786,-0.015529644
2.419,-0.006697998,-0.015524992
2.42,-0.022179496,-0.01552034
2.421,-0.018418171,-0.015515688
2.422,-0.031961489,-0.015511037
2.423,-0.011305918,-0.015506386
2.424,-0.008192873,-0.015501734
2.425,-0.020653203,-0.015497083
2.426,-0.042105787,-0.015492433
2.427,-0.018908968,-0.015487782
2.428,-0.006945558,-0.015483131
2.429,-0.027202325,-0.01547848
2.43,-0.025789468,-0.015473829
2.431,-0.004515993,-0.015469177
2.432,-0.022465855,-0.015464526
2.433,-0.003394035,-0.015459874
2.434,-0.041418757,-0.015455222
2.435,-0.014657833,-0.01545057
2.436,-0.008773274,-0.015445917
2.437,-0.032794483,-0.015441263
2.438,-0.028240332,-0.01543661
2.439,-0.021118224,-0.015431955
2.44,-0.009787449,-0.0154273
2.441,-0.008331579,-0.015422645
2.442,-0.030883493,-0.015417989
2.443,-0.008253463,-0.015413332
2.444,-0.014043582,-0.015408674
2.445,-0.027781926,-0.015404015
2.446,-0.002171406,-0.015399356
2.447,-0.05453996,-0.015394695
2.448,-0.015752472,-0.015390034
2.449,0.003515455,-0.015385372
2.45,-0.012161889,-0.015380708
2.451,0.009464641,-0.015376044
2.452,-0.002920484,-0.015371378
2.453,-0.023179818,-0.015366711
2.454,-0.00324989,-0.015362043
2.455,-0.000586072,-0.015357373
2.456,-0.011891943,-0.015352702
2.457,-0.00981867,-0.01534803
2.458,-0.021358648,-0.015343357
2.459,0.002515361,-0.015338681
2.46,0.000505773,-0.015334005
2.461,-0.023422353,-0.015329327
2.462,-0.01065753,-0.015324647
2.463,-0.030363018,-0.015319965
2.464,-0.004309953,-0.015315282
2.465,-0.007286852,-0.015310597
2.466,-0.033899549,-0.01530591
2.467,-0.006306433,-0.015301222
2.468,-0.023115898,-0.015296531
2.469,-0.016704252,-0.015291839
2.47,-0.018260648,-0.015287144
2.471,-0.032726288,-0.015282448
2.472,0.004614141,-0.01527775
2.473,-0.013355298,-0.015273049
2.474,-0.003342098,-0.015268346
2.475,-0.037359331,-0.015263641
2.476,0.001487822,-0.015258934
2.477,-0.003138057,-0.015254224
2.478,-0.031602405,-0.015249512
2.479,-0.051395144,-0.015244798
2.48,-0.017813278,-0.015240081
2.481,-0.032540206,-0.015235362
2.482,-0.03527841,-0.015230641
2.483,-0.024765577,-0.015225916
2.484,-0.018350046,-0.01522119
2.485,0.00266396,-0.01521646
2.486,-0.037334964,-0.015211728
2.487,-0.000404061,-0.015206993
2.488,-0.011049631,-0.015202255
2.489,0.006749716,-0.015197515
2.49,-0.020041659,-0.015192771
2.491,-0.002429616,-0.015188025
2.492,-0.006294533,-0.015183276
2.493,-0.019850269,-0.015178523
2.494,-0.012687974,-0.015173768
2.495,-0.00417725,-0.015169009
2.496,-0.044207774,-0.015164248
2.497,-0.024057876,-0.015159483
2.498,-0.012752152,-0.015154715
2.499,-0.004066976,-0.015149944
2.5,0.018218916,-0.015145169
2.501,-0.013434949,-0.015140392
2.502,0.004753429,-0.01513561
2.503,-0.017796548,-0.015130826
2.504,-0.005890971,-0.015126037
2.505,-0.015270009,-0.015121246
2.506,-0.008322733,-0.01511645
2.507,0.009013969,-0.015111652
2.508,0.030716192,-0.015106849
2.509,-0.044627462,-0.015102043
2.51,0.011136113,-0.015097233
2.511,0.00442758,-0.015092419
2.512,-0.018180156,-0.015087602
2.513,-0.022588061,-0.01508278
2.514,-0.024996223,-0.015077955
2.515,-0.016805615,-0.015073126
2.516,0.005892453,-0.015068293
2.517,-0.015034862,-0.015063456
2.518,-0.032931849,-0.015058614
2.519,-0.021157872,-0.015053769
2.52,-0.021116588,-0.01504892
2.521,-0.005958278,-0.015044066
2.522,0.008533031,-0.015039208
2.523,-0.021628717,-0.015034346
2.524,-0.021265052,-0.015029479
2.525,-0.061274294,-0.015024609
2.526,-0.027662944,-0.015019733
2.527,-0.030479144,-0.015014854
2.528,-0.002966376,-0.01500997
2.529,-0.033521947,-0.015005081
2.53,-0.012760554,-0.015000188
2.531,-0.039352439,-0.01499529
2.532,-0.010319071,-0.014990388
2.533,-0.007000156,-0.014985481
2.534,-0.007356577,-0.014980569
2.535,-0.015328338,-0.014975652
2.536,-0.004733014,-0.014970731
2.537,-0.031740211,-0.014965805
2.538,-0.01848609,-0.014960874
2.539,-0.038244423,-0.014955938
2.54,0.01022296,-0.014950997
2.541,-0.009758566,-0.014946051
2.542,-0.034295596,-0.0149411
2.543,-0.007786059,-0.014936144
2.544,-0.016330656,-0.014931183
2.545,-0.005158796,-0.014926217
2.546,-0.003290583,-0.014921246
2.547,-0.003764991,-0.014916269
2.548,-0.005518078,-0.014911287
2.549,-0.024294036,-0.0149063
2.55,-0.01244383,-0.014901308
2.551,-0.011752671,-0.01489631
2.552,0.000652519,-0.014891307
2.553,-0.013536399,-0.014886298
2.554,-0.008637013,-0.014881284
2.555,-0.024524722,-0.014876264
2.556,-0.012139626,-0.014871239
2.557,-0.035753451,-0.014866208
2.558,0.01191649,-0.014861172
2.559,0.000537948,-0.014856129
2.56,-0.032982402,-0.014851082
2.561,-0.046961416,-0.014846028
2.562,-0.023507942,-0.014840969
2.563,-0.005602509,-0.014835903
2.564,-0.00867177,-0.014830832
2.565,-0.015359623,-0.014825755
2.566,-0.012186516,-0.014820673
2.567,-0.013484051,-0.014815584
2.568,-0.011308103,-0.014810489
2.569,-0.002198373,-0.014805388
2.57,0.006350159,-0.014800281
2.571,0.013096715,-0.014795168
2.572,0.004715591,-0.014790049
2.573,0.004445678,-0.014784924
2.574,0.008617786,-0.014779792
2.575,-0.03043256,-0.014774654
2.576,-0.043972,-0.01476951
2.577,-0.016178574,-0.01476436
2.578,0.011608158,-0.014759203
2.579,-0.001239036,-0.01475404
2.58,-0.008576303,-0.01474887
2.581,-0.025919372,-0.014743694
2.582,-0.015757866,-0.014738512
2.583,0.004830367,-0.014733323
2.584,-0.007587572,-0.014728127
2.585,0.008873609,-0.014722925
2.586,0.034307674,-0.014717716
2.587,-0.012875105,-0.014712501
2.588,-0.008523669,-0.014707278
2.589,-0.000512736,-0.014702049
2.59,-0.019400481,-0.014696814
2.591,-0.01632987,-0.014691571
2.592,0.00241536,-0.014686322
2.593,0.002952012,-0.014681066
2.594,-0.038301837,-0.014675803
2.595,0.026873032,-0.014670533
2.596,-0.023681616,-0.014665256
2.597,0.007070344,-0.014659972
2.598,0.012849001,-0.014654681
2.599,0.019502306,-0.014649383
2.6,-0.021390006,-0.014644078
2.601,0.012500376,-0.014638766
2.602,-0.053074624,-0.014633446
2.603,-0.023954557,-0.01462812
2.604,-0.023419214,-0.014622786
2.605,-0.010640113,-0.014617445
2.606,-0.01393193,-0.014612096
2.607,-0.034323506,-0.014606741
2.608,-0.000985738,-0.014601378
2.609,-0.020507673,-0.014596007
2.61,0.00263758,-0.01459063
2.611,-0.024715116,-0.014585244
2.612,-0.012026293,-0.014579852
