Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","dB(S(3,1)) []","dB(S(4,1)) []"
1.042,-4.7840383211,-7.1954741144,-6.0020138999,-7.0867500453
1.043,-4.7826452674,-7.197547008,-6.0015075896,-7.088455516
1.044,-4.7812538253,-7.1996210883,-6.0009993782,-7.0901614041
1.045,-4.7798640009,-7.2016963522,-6.0004892619,-7.0918677067
1.046,-4.7784758004,-7.2037727966,-5.9999772368,-7.0935744208
1.047,-4.7770892297,-7.2058504184,-5.9994632993,-7.0952815433
1.048,-4.7757042952,-7.2079292144,-5.9989474454,-7.0969890715
1.049,-4.7743210028,-7.2100091815,-5.9984296715,-7.0986970021
1.05,-4.7729393587,-7.2120903167,-5.9979099736,-7.1004053324
1.051,-4.7715593689,-7.2141726166,-5.997388348,-7.1021140592
1.052,-4.7701810397,-7.2162560783,-5.9968647909,-7.1038231796
1.053,-4.7688043771,-7.2183406985,-5.9963392985,-7.1055326907
1.054,-4.7674293873,-7.2204264741,-5.995811867,-7.1072425895
1.055,-4.7660560762,-7.2225134019,-5.9952824925,-7.108952873
1.056,-4.76468445,-7.2246014786,-5.9947511713,-7.1106635382
1.057,-4.7633145149,-7.2266907012,-5.9942178996,-7.1123745823
1.058,-4.7619462768,-7.2287810664,-5.9936826735,-7.1140860022
1.059,-4.7605797419,-7.230872571,-5.9931454893,-7.1157977949
1.06,-4.7592149163,-7.2329652117,-5.9926063431,-7.1175099576
1.061,-4.7578518061,-7.2350589855,-5.9920652311,-7.1192224872
1.062,-4.7564904173,-7.2371538889,-5.9915221495,-7.1209353809
1.063,-4.7551307561,-7.2392499189,-5.9909770945,-7.1226486356
1.064,-4.7537728285,-7.2413470721,-5.9904300624,-7.1243622485
1.065,-4.7524166405,-7.2434453452,-5.9898810492,-7.1260762166
1.066,-4.7510621983,-7.2455447351,-5.9893300511,-7.1277905369
1.067,-4.749709508,-7.2476452384,-5.9887770644,-7.1295052065
1.068,-4.7483585755,-7.2497468518,-5.9882220853,-7.1312202225
1.069,-4.747009407,-7.2518495721,-5.9876651098,-7.132935582
1.07,-4.7456620086,-7.253953396,-5.9871061343,-7.134651282
1.071,-4.7443163863,-7.2560583201,-5.9865451549,-7.1363673196
1.072,-4.7429725461,-7.2581643411,-5.9859821677,-7.1380836919
1.073,-4.7416304941,-7.2602714557,-5.985417169,-7.1398003959
1.074,-4.7402902365,-7.2623796606,-5.9848501549,-7.1415174288
1.075,-4.7389517791,-7.2644889524,-5.9842811217,-7.1432347875
1.076,-4.7376151282,-7.2665993277,-5.9837100654,-7.1449524694
1.077,-4.7362802897,-7.2687107833,-5.9831369823,-7.1466704713
1.078,-4.7349472696,-7.2708233156,-5.9825618686,-7.1483887904
1.079,-4.7336160741,-7.2729369214,-5.9819847204,-7.1501074238
1.08,-4.7322867092,-7.2750515973,-5.981405534,-7.1518263686
1.081,-4.7309591809,-7.2771673398,-5.9808243054,-7.1535456219
1.082,-4.7296334952,-7.2792841456,-5.9802410309,-7.1552651809
1.083,-4.7283096583,-7.2814020112,-5.9796557067,-7.1569850425
1.084,-4.726987676,-7.2835209332,-5.9790683289,-7.158705204
1.085,-4.7256675546,-7.2856409082,-5.9784788937,-7.1604256624
1.086,-4.7243492999,-7.2877619327,-5.9778873973,-7.1621464149
1.087,-4.723032918,-7.2898840032,-5.9772938358,-7.1638674586
1.088,-4.721718415,-7.2920071164,-5.9766982055,-7.1655887906
1.089,-4.7204057969,-7.2941312687,-5.9761005025,-7.1673104081
1.09,-4.7190950697,-7.2962564566,-5.975500723,-7.1690323081
1.091,-4.7177862393,-7.2983826767,-5.9748988632,-7.1707544879
1.092,-4.716479312,-7.3005099254,-5.9742949192,-7.1724769445
1.093,-4.7151742935,-7.3026381993,-5.9736888872,-7.1741996751
1.094,-4.7138711901,-7.3047674948,-5.9730807634,-7.1759226768
1.095,-4.7125700076,-7.3068978084,-5.9724705439,-7.1776459469
1.096,-4.7112707521,-7.3090291366,-5.971858225,-7.1793694823
1.097,-4.7099734297,-7.3111614757,-5.9712438028,-7.1810932804
1.098,-4.7086780462,-7.3132948223,-5.9706272735,-7.1828173382
1.099,-4.7073846078,-7.3154291728,-5.9700086332,-7.184541653
1.1,-4.7060931203,-7.3175645236,-5.9693878782,-7.1862662219
1.101,-4.7048035899,-7.319700871,-5.9687650045,-7.187991042
1.102,-4.7035160226,-7.3218382116,-5.9681400085,-7.1897161105
1.103,-4.7022304242,-7.3239765416,-5.9675128861,-7.1914414247
1.104,-4.7009468008,-7.3261158575,-5.9668836337,-7.1931669816
1.105,-4.6996651585,-7.3282561557,-5.9662522474,-7.1948927785
1.106,-4.6983855032,-7.3303974325,-5.9656187234,-7.1966188126
1.107,-4.6971078408,-7.3325396842,-5.9649830578,-7.1983450811
1.108,-4.6958321775,-7.3346829072,-5.9643452468,-7.2000715811
1.109,-4.6945585191,-7.3368270978,-5.9637052865,-7.2017983099
1.11,-4.6932868717,-7.3389722524,-5.9630631733,-7.2035252646
1.111,-4.6920172412,-7.3411183672,-5.9624189031,-7.2052524425
1.112,-4.6907496336,-7.3432654385,-5.9617724723,-7.2069798408
1.113,-4.689484055,-7.3454134627,-5.9611238769,-7.2087074567
1.114,-4.6882205112,-7.347562436,-5.9604731132,-7.2104352874
1.115,-4.6869590083,-7.3497123547,-5.9598201772,-7.2121633301
1.116,-4.6856995522,-7.351863215,-5.9591650653,-7.2138915821
1.117,-4.6844421489,-7.3540150131,-5.9585077735,-7.2156200406
1.118,-4.6831868044,-7.3561677454,-5.957848298,-7.2173487029
1.119,-4.6819335247,-7.358321408,-5.9571866351,-7.2190775661
1.12,-4.6806823157,-7.3604759972,-5.9565227808,-7.2208066276
1.121,-4.6794331834,-7.3626315091,-5.9558567314,-7.2225358846
1.122,-4.6781861337,-7.3647879399,-5.955188483,-7.2242653342
1.123,-4.6769411727,-7.3669452858,-5.9545180318,-7.2259949739
1.124,-4.6756983062,-7.369103543,-5.9538453739,-7.2277248008
1.125,-4.6744575403,-7.3712627077,-5.9531705056,-7.2294548122
1.126,-4.6732188809,-7.3734227759,-5.952493423,-7.2311850054
1.127,-4.671982334,-7.3755837438,-5.9518141223,-7.2329153777
1.128,-4.6707479056,-7.3777456076,-5.9511325997,-7.2346459263
1.129,-4.6695156015,-7.3799083633,-5.9504488513,-7.2363766486
1.13,-4.6682854277,-7.3820720071,-5.9497628733,-7.2381075417
1.131,-4.6670573902,-7.384236535,-5.9490746619,-7.2398386031
1.132,-4.665831495,-7.3864019432,-5.9483842133,-7.24156983
1.133,-4.664607748,-7.3885682276,-5.9476915236,-7.2433012197
1.134,-4.6633861552,-7.3907353843,-5.9469965891,-7.2450327695
1.135,-4.6621667225,-7.3929034094,-5.9462994058,-7.2467644767
1.136,-4.6609494558,-7.3950722989,-5.94559997,-7.2484963387
1.137,-4.6597343611,-7.3972420489,-5.9448982778,-7.2502283528
1.138,-4.6585214443,-7.3994126553,-5.9441943255,-7.2519605162
1.139,-4.6573107115,-7.4015841141,-5.9434881092,-7.2536928264
1.14,-4.6561021684,-7.4037564213,-5.942779625,-7.2554252807
1.141,-4.6548958212,-7.4059295728,-5.9420688692,-7.2571578763
1.142,-4.6536916757,-7.4081035648,-5.941355838,-7.2588906107
1.143,-4.6524897378,-7.410278393,-5.9406405275,-7.2606234812
1.144,-4.6512900136,-7.4124540534,-5.9399229338,-7.2623564851
1.145,-4.6500925088,-7.4146305419,-5.9392030533,-7.2640896199
1.146,-4.6488972296,-7.4168078545,-5.938480882,-7.2658228829
1.147,-4.6477041818,-7.418985987,-5.9377564162,-7.2675562714
1.148,-4.6465133713,-7.4211649354,-5.937029652,-7.2692897828
1.149,-4.6453248042,-7.4233446954,-5.9363005856,-7.2710234146
1.15,-4.6441384862,-7.4255252631,-5.9355692132,-7.2727571641
1.151,-4.6429544234,-7.4277066341,-5.934835531,-7.2744910286
1.152,-4.6417726217,-7.4298888043,-5.9340995351,-7.2762250057
1.153,-4.6405930871,-7.4320717696,-5.9333612219,-7.2779590926
1.154,-4.6394158254,-7.4342555258,-5.9326205873,-7.2796932869
1.155,-4.6382408426,-7.4364400686,-5.9318776277,-7.2814275859
1.156,-4.6370681446,-7.4386253939,-5.9311323392,-7.283161987
1.157,-4.6358977374,-7.4408114974,-5.930384718,-7.2848964876
1.158,-4.6347296268,-7.4429983748,-5.9296347603,-7.2866310853
1.159,-4.6335638189,-7.445186022,-5.9288824622,-7.2883657774
1.16,-4.6324003195,-7.4473744346,-5.9281278201,-7.2901005613
1.161,-4.6312391346,-7.4495636083,-5.92737083,-7.2918354346
1.162,-4.6300802701,-7.4517535389,-5.9266114882,-7.2935703946
1.163,-4.6289237319,-7.4539442221,-5.9258497908,-7.2953054389
1.164,-4.627769526,-7.4561356534,-5.9250857341,-7.2970405648
1.165,-4.6266176583,-7.4583278287,-5.9243193142,-7.2987757699
1.166,-4.6254681346,-7.4605207435,-5.9235505274,-7.3005110517
1.167,-4.624320961,-7.4627143934,-5.9227793698,-7.3022464075
1.168,-4.6231761434,-7.4649087742,-5.9220058376,-7.303981835
1.169,-4.6220336877,-7.4671038813,-5.9212299271,-7.3057173316
1.17,-4.6208935998,-7.4692997104,-5.9204516344,-7.3074528947
1.171,-4.6197558856,-7.4714962571,-5.9196709558,-7.309188522
1.172,-4.6186205511,-7.4736935169,-5.9188878873,-7.3109242109
1.173,-4.6174876023,-7.4758914854,-5.9181024254,-7.3126599589
1.174,-4.6163570449,-7.4780901581,-5.917314566,-7.3143957635
1.175,-4.615228885,-7.4802895305,-5.9165243055,-7.3161316224
1.176,-4.6141031284,-7.4824895982,-5.9157316401,-7.317867533
1.177,-4.6129797812,-7.4846903566,-5.9149365659,-7.3196034928
1.178,-4.6118588492,-7.4868918013,-5.9141390793,-7.3213394994
1.179,-4.6107403384,-7.4890939276,-5.9133391762,-7.3230755505
1.18,-4.6096242546,-7.491296731,-5.9125368531,-7.3248116434
1.181,-4.6085106039,-7.4935002071,-5.9117321061,-7.3265477758
1.182,-4.6073993921,-7.4957043511,-5.9109249314,-7.3282839453
1.183,-4.6062906251,-7.4979091585,-5.9101153252,-7.3300201495
1.184,-4.605184309,-7.5001146247,-5.9093032838,-7.3317563859
1.185,-4.6040804496,-7.5023207451,-5.9084888033,-7.3334926521
1.186,-4.6029790528,-7.5045275149,-5.9076718801,-7.3352289458
1.187,-4.6018801247,-7.5067349297,-5.9068525102,-7.3369652645
1.188,-4.600783671,-7.5089429846,-5.9060306899,-7.3387016058
1.189,-4.5996896978,-7.511151675,-5.9052064155,-7.3404379675
1.19,-4.598598211,-7.5133609963,-5.9043796831,-7.342174347
1.191,-4.5975092165,-7.5155709436,-5.9035504891,-7.343910742
1.192,-4.5964227202,-7.5177815123,-5.9027188295,-7.3456471503
1.193,-4.5953387282,-7.5199926976,-5.9018847007,-7.3473835693
1.194,-4.5942572462,-7.5222044947,-5.9010480989,-7.3491199968
1.195,-4.5931782803,-7.524416899,-5.9002090203,-7.3508564305
1.196,-4.5921018363,-7.5266299054,-5.8993674611,-7.352592868
1.197,-4.5910279203,-7.5288435094,-5.8985234176,-7.3543293069
1.198,-4.5899565382,-7.531057706,-5.8976768859,-7.3560657451
1.199,-4.5888876958,-7.5332724904,-5.8968278625,-7.35780218
1.2,-4.5878213992,-7.5354878577,-5.8959763434,-7.3595386096
1.201,-4.5867576543,-7.537703803,-5.8951223249,-7.3612750313
1.202,-4.585696467,-7.5399203216,-5.8942658032,-7.3630114431
1.203,-4.5846378433,-7.5421374084,-5.8934067747,-7.3647478425
1.204,-4.583581789,-7.5443550585,-5.8925452355,-7.3664842274
1.205,-4.5825283103,-7.546573267,-5.8916811819,-7.3682205954
1.206,-4.5814774129,-7.5487920289,-5.8908146101,-7.3699569443
1.207,-4.5804291029,-7.5510113393,-5.8899455164,-7.3716932718
1.208,-4.5793833862,-7.5532311932,-5.8890738971,-7.3734295757
1.209,-4.5783402688,-7.5554515855,-5.8881997483,-7.3751658538
1.21,-4.5772997566,-7.5576725112,-5.8873230664,-7.3769021038
1.211,-4.5762618555,-7.5598939653,-5.8864438476,-7.3786383235
1.212,-4.5752265716,-7.5621159428,-5.8855620881,-7.3803745107
1.213,-4.5741939108,-7.5643384385,-5.8846777842,-7.3821106631
1.214,-4.573163879,-7.5665614473,-5.8837909322,-7.3838467787
1.215,-4.5721364822,-7.5687849642,-5.8829015284,-7.3855828552
1.216,-4.5711117263,-7.571008984,-5.882009569,-7.3873188904
1.217,-4.5700896174,-7.5732335015,-5.8811150502,-7.3890548821
1.218,-4.5690701614,-7.5754585116,-5.8802179683,-7.3907908282
1.219,-4.5680533643,-7.5776840092,-5.8793183197,-7.3925267265
1.22,-4.567039232,-7.579909989,-5.8784161006,-7.3942625749
1.221,-4.5660277705,-7.5821364457,-5.8775113072,-7.3959983712
1.222,-4.5650189858,-7.5843633742,-5.8766039359,-7.3977341134
1.223,-4.5640128839,-7.5865907692,-5.8756939828,-7.3994697991
1.224,-4.5630094707,-7.5888186255,-5.8747814444,-7.4012054265
1.225,-4.5620087523,-7.5910469376,-5.8738663168,-7.4029409932
1.226,-4.5610107345,-7.5932757004,-5.8729485964,-7.4046764974
1.227,-4.5600154235,-7.5955049085,-5.8720282794,-7.4064119367
1.228,-4.5590228251,-7.5977345565,-5.8711053622,-7.4081473092
1.229,-4.5580329455,-7.5999646391,-5.870179841,-7.4098826129
1.23,-4.5570457904,-7.6021951508,-5.8692517121,-7.4116178455
1.231,-4.5560613661,-7.6044260864,-5.8683209719,-7.4133530051
1.232,-4.5550796784,-7.6066574403,-5.8673876165,-7.4150880896
1.233,-4.5541007334,-7.6088892071,-5.8664516424,-7.416823097
1.234,-4.5531245371,-7.6111213814,-5.8655130457,-7.4185580252
1.235,-4.5521510955,-7.6133539577,-5.8645718229,-7.4202928723
1.236,-4.5511804145,-7.6155869304,-5.8636279703,-7.4220276361
1.237,-4.5502125003,-7.6178202941,-5.862681484,-7.4237623147
1.238,-4.5492473587,-7.6200540432,-5.8617323605,-7.4254969062
1.239,-4.5482849959,-7.6222881722,-5.8607805961,-7.4272314084
1.24,-4.5473254179,-7.6245226754,-5.859826187,-7.4289658195
1.241,-4.5463686307,-7.6267575473,-5.8588691297,-7.4307001375
1.242,-4.5454146402,-7.6289927823,-5.8579094203,-7.4324343603
1.243,-4.5444634527,-7.6312283747,-5.8569470553,-7.4341684861
1.244,-4.543515074,-7.6334643188,-5.855982031,-7.4359025129
1.245,-4.5425695102,-7.635700609,-5.8550143436,-7.4376364388
1.246,-4.5416267674,-7.6379372395,-5.8540439896,-7.4393702618
1.247,-4.5406868516,-7.6401742047,-5.8530709652,-7.4411039801
1.248,-4.5397497688,-7.6424114989,-5.8520952669,-7.4428375917
1.249,-4.5388155252,-7.6446491161,-5.8511168908,-7.4445710947
1.25,-4.5378841267,-7.6468870507,-5.8501358334,-7.4463044873
1.251,-4.5369555795,-7.6491252969,-5.8491520911,-7.4480377676
1.252,-4.5360298895,-7.6513638488,-5.8481656601,-7.4497709336
1.253,-4.5351070629,-7.6536027006,-5.8471765368,-7.4515039837
1.254,-4.5341871058,-7.6558418464,-5.8461847176,-7.4532369158
1.255,-4.5332700241,-7.6580812804,-5.8451901988,-7.4549697282
1.256,-4.532355824,-7.6603209965,-5.8441929768,-7.456702419
1.257,-4.5314445116,-7.6625609889,-5.8431930479,-7.4584349864
1.258,-4.5305360929,-7.6648012517,-5.8421904086,-7.4601674287
1.259,-4.5296305741,-7.6670417787,-5.8411850551,-7.4618997439
1.26,-4.5287279612,-7.6692825642,-5.8401769838,-7.4636319304
1.261,-4.5278282604,-7.671523602,-5.8391661911,-7.4653639863
1.262,-4.5269314777,-7.673764886,-5.8381526734,-7.4670959099
1.263,-4.5260376192,-7.6760064103,-5.8371364271,-7.4688276995
1.264,-4.5251466912,-7.6782481687,-5.8361174485,-7.4705593532
1.265,-4.5242586996,-7.6804901551,-5.835095734,-7.4722908693
1.266,-4.5233736506,-7.6827323634,-5.8340712801,-7.4740222461
1.267,-4.5224915504,-7.6849747875,-5.833044083,-7.475753482
1.268,-4.521612405,-7.6872174211,-5.8320141392,-7.4774845751
1.269,-4.5207362207,-7.6894602581,-5.8309814451,-7.4792155238
1.27,-4.5198630035,-7.6917032922,-5.8299459971,-7.4809463264
1.271,-4.5189927596,-7.6939465171,-5.8289077916,-7.4826769813
1.272,-4.5181254951,-7.6961899267,-5.827866825,-7.4844074867
1.273,-4.5172612163,-7.6984335146,-5.8268230937,-7.486137841
1.274,-4.5163999292,-7.7006772745,-5.825776594,-7.4878680426
1.275,-4.5155416401,-7.7029212001,-5.8247273225,-7.4895980899
1.276,-4.5146863551,-7.705165285,-5.8236752756,-7.4913279811
1.277,-4.5138340804,-7.7074095227,-5.8226204496,-7.4930577148
1.278,-4.5129848221,-7.709653907,-5.821562841,-7.4947872893
1.279,-4.5121385866,-7.7118984313,-5.8205024462,-7.496516703
1.28,-4.5112953798,-7.7141430891,-5.8194392617,-7.4982459544
1.281,-4.5104552082,-7.7163878741,-5.8183732838,-7.4999750419
1.282,-4.5096180778,-7.7186327797,-5.8173045091,-7.5017039639
1.283,-4.5087839949,-7.7208777993,-5.8162329339,-7.5034327189
1.284,-4.5079529658,-7.7231229265,-5.8151585548,-7.5051613053
1.285,-4.5071249965,-7.7253681545,-5.814081368,-7.5068897217
1.286,-4.5063000934,-7.7276134768,-5.8130013702,-7.5086179665
1.287,-4.5054782627,-7.7298588868,-5.8119185578,-7.5103460383
1.288,-4.5046595107,-7.7321043778,-5.8108329271,-7.5120739355
1.289,-4.5038438435,-7.7343499432,-5.8097444748,-7.5138016566
1.29,-4.5030312675,-7.7365955761,-5.8086531972,-7.5155292003
1.291,-4.5022217889,-7.7388412699,-5.8075590908,-7.5172565651
1.292,-4.5014154139,-7.7410870178,-5.8064621521,-7.5189837495
1.293,-4.5006121489,-7.743332813,-5.8053623776,-7.5207107521
1.294,-4.4998120002,-7.7455786487,-5.8042597638,-7.5224375714
1.295,-4.499014974,-7.747824518,-5.803154307,-7.5241642062
1.296,-4.4982210766,-7.7500704142,-5.8020460039,-7.5258906549
1.297,-4.4974303143,-7.7523163302,-5.8009348509,-7.5276169163
1.298,-4.4966426934,-7.7545622593,-5.7998208446,-7.5293429889
1.299,-4.4958582203,-7.7568081943,-5.7987039813,-7.5310688714
1.3,-4.4950769013,-7.7590541284,-5.7975842577,-7.5327945625
1.301,-4.4942987427,-7.7613000546,-5.7964616701,-7.5345200608
1.302,-4.4935237508,-7.7635459657,-5.7953362153,-7.536245365
1.303,-4.492751932,-7.7657918549,-5.7942078895,-7.5379704738
1.304,-4.4919832926,-7.7680377149,-5.7930766895,-7.5396953859
1.305,-4.4912178391,-7.7702835387,-5.7919426116,-7.5414201001
1.306,-4.4904555777,-7.7725293191,-5.7908056525,-7.543144615
1.307,-4.4896965148,-7.774775049,-5.7896658086,-7.5448689295
1.308,-4.4889406569,-7.7770207211,-5.7885230765,-7.5465930422
1.309,-4.4881880103,-7.7792663283,-5.7873774528,-7.5483169519
1.31,-4.4874385814,-7.7815118633,-5.7862289339,-7.5500406575
1.311,-4.4866923767,-7.7837573189,-5.7850775165,-7.5517641578
1.312,-4.4859494025,-7.7860026876,-5.783923197,-7.5534874514
1.313,-4.4852096652,-7.7882479622,-5.7827659721,-7.5552105374
1.314,-4.4844731714,-7.7904931353,-5.7816058383,-7.5569334144
1.315,-4.4837399273,-7.7927381996,-5.7804427921,-7.5586560814
1.316,-4.4830099396,-7.7949831475,-5.7792768302,-7.5603785373
1.317,-4.4822832146,-7.7972279716,-5.7781079491,-7.5621007808
1.318,-4.4815597589,-7.7994726646,-5.7769361454,-7.5638228109
1.319,-4.4808395788,-7.8017172187,-5.7757614157,-7.5655446265
1.32,-4.4801226809,-7.8039616266,-5.7745837565,-7.5672662265
1.321,-4.4794090716,-7.8062058806,-5.7734031645,-7.5689876099
1.322,-4.4786987575,-7.8084499732,-5.7722196363,-7.5707087755
1.323,-4.4779917451,-7.8106938966,-5.7710331684,-7.5724297224
1.324,-4.4772880408,-7.8129376433,-5.7698437574,-7.5741504495
1.325,-4.4765876513,-7.8151812055,-5.7686514001,-7.5758709558
1.326,-4.4758905831,-7.8174245756,-5.7674560929,-7.5775912404
1.327,-4.4751968426,-7.8196677457,-5.7662578325,-7.5793113021
1.328,-4.4745064365,-7.8219107081,-5.7650566156,-7.5810311401
1.329,-4.4738193713,-7.824153455,-5.7638524388,-7.5827507534
1.33,-4.4731356536,-7.8263959785,-5.7626452986,-7.5844701411
1.331,-4.47245529,-7.8286382708,-5.7614351918,-7.5861893022
1.332,-4.4717782871,-7.8308803239,-5.760222115,-7.5879082357
1.333,-4.4711046515,-7.8331221299,-5.7590060648,-7.589626941
1.334,-4.4704343898,-7.8353636809,-5.7577870379,-7.5913454169
1.335,-4.4697675086,-7.8376049687,-5.756565031,-7.5930636627
1.336,-4.4691040146,-7.8398459855,-5.7553400407,-7.5947816775
1.337,-4.4684439143,-7.8420867231,-5.7541120637,-7.5964994605
1.338,-4.4677872146,-7.8443271734,-5.7528810966,-7.5982170108
1.339,-4.4671339219,-7.8465673282,-5.7516471361,-7.5999343276
1.34,-4.4664840431,-7.8488071795,-5.750410179,-7.6016514101
1.341,-4.4658375848,-7.851046719,-5.7491702219,-7.6033682577
1.342,-4.4651945537,-7.8532859385,-5.7479272616,-7.6050848693
1.343,-4.4645549564,-7.8555248297,-5.7466812946,-7.6068012445
1.344,-4.4639187998,-7.8577633843,-5.7454323178,-7.6085173823
1.345,-4.4632860906,-7.860001594,-5.7441803277,-7.6102332821
1.346,-4.4626568354,-7.8622394505,-5.7429253213,-7.6119489432
1.347,-4.4620310411,-7.8644769452,-5.741667295,-7.6136643648
1.348,-4.4614087144,-7.8667140698,-5.7404062458,-7.6153795464
1.349,-4.4607898622,-7.8689508159,-5.7391421703,-7.6170944872
1.35,-4.460174491,-7.8711871748,-5.7378750653,-7.6188091867
1.351,-4.4595626079,-7.8734231382,-5.7366049275,-7.6205236441
1.352,-4.4589542196,-7.8756586973,-5.7353317536,-7.6222378589
1.353,-4.4583493328,-7.8778938436,-5.7340555405,-7.6239518305
1.354,-4.4577479546,-7.8801285685,-5.7327762848,-7.6256655582
1.355,-4.4571500916,-7.8823628632,-5.7314939834,-7.6273790416
1.356,-4.4565557508,-7.8845967191,-5.730208633,-7.6290922801
1.357,-4.455964939,-7.8868301274,-5.7289202304,-7.6308052732
1.358,-4.4553776631,-7.8890630794,-5.7276287723,-7.6325180203
1.359,-4.45479393,-7.8912955661,-5.7263342556,-7.634230521
1.36,-4.4542137466,-7.8935275788,-5.7250366771,-7.6359427747
1.361,-4.4536371199,-7.8957591085,-5.7237360335,-7.637654781
1.362,-4.4530640567,-7.8979901464,-5.7224323216,-7.6393665395
1.363,-4.452494564,-7.9002206834,-5.7211255384,-7.6410780497
1.364,-4.4519286489,-7.9024507106,-5.7198156805,-7.6427893112
1.365,-4.4513663181,-7.9046802189,-5.7185027449,-7.6445003237
1.366,-4.4508075788,-7.9069091992,-5.7171867283,-7.6462110866
1.367,-4.450252438,-7.9091376425,-5.7158676276,-7.6479215998
1.368,-4.4497009025,-7.9113655395,-5.7145454396,-7.6496318627
1.369,-4.4491529796,-7.9135928811,-5.7132201612,-7.6513418752
1.37,-4.4486086761,-7.9158196581,-5.7118917893,-7.6530516368
1.371,-4.4480679992,-7.9180458611,-5.7105603206,-7.6547611473
1.372,-4.447530956,-7.920271481,-5.7092257521,-7.6564704064
1.373,-4.4469975534,-7.9224965083,-5.7078880806,-7.6581794138
1.374,-4.4464677986,-7.9247209336,-5.706547303,-7.6598881694
1.375,-4.4459416988,-7.9269447476,-5.7052034163,-7.6615966728
1.376,-4.445419261,-7.9291679407,-5.7038564172,-7.6633049239
1.377,-4.4449004923,-7.9313905036,-5.7025063027,-7.6650129225
1.378,-4.4443854,-7.9336124266,-5.7011530697,-7.6667206684
1.379,-4.4438739911,-7.9358337001,-5.6997967152,-7.6684281615
1.38,-4.443366273,-7.9380543146,-5.6984372359,-7.6701354015
1.381,-4.4428622526,-7.9402742604,-5.6970746289,-7.6718423885
1.382,-4.4423619374,-7.9424935278,-5.6957088912,-7.6735491223
1.383,-4.4418653344,-7.9447121071,-5.6943400195,-7.6752556028
1.384,-4.441372451,-7.9469299884,-5.6929680109,-7.67696183
1.385,-4.4408832943,-7.949147162,-5.6915928623,-7.6786678038
1.386,-4.4403978718,-7.9513636181,-5.6902145707,-7.6803735241
1.387,-4.4399161905,-7.9535793466,-5.6888331331,-7.6820789911
1.388,-4.4394382579,-7.9557943377,-5.6874485464,-7.6837842047
1.389,-4.4389640813,-7.9580085813,-5.6860608076,-7.6854891649
