"Freq [GHz]","dB(S(3,2)) []","dB(S(4,2)) []","dB(S(4,3)) []"
1.971,-16.304396171274,-2.61270983018881,-4.64417970184798
1.972,-16.3307890134137,-2.61423979829701,-4.63711425020084
1.973,-16.3571935311521,-2.61577750517785,-4.63008143190576
1.974,-16.3836098169096,-2.6173228592421,-4.62308109060531
1.975,-16.4100379645833,-2.61887576948824,-4.61611307076131
1.976,-16.4364780695491,-2.62043614549915,-4.60917721765148
1.977,-16.4629302286635,-2.62200389743864,-4.60227337736604
1.978,-16.4893945402657,-2.62357893604817,-4.59540139680433
1.979,-16.5158711041796,-2.62516117264345,-4.58856112367143
1.98,-16.5423600217158,-2.62675051911108,-4.58175240647476
1.981,-16.5688613956738,-2.62834688790528,-4.57497509452063
1.982,-16.5953753303442,-2.62995019204453,-4.5682290379109
1.983,-16.6219019315108,-2.63156034510829,-4.56151408753947
1.984,-16.6484413064531,-2.6331772612337,-4.55483009508891
1.985,-16.6749935639483,-2.63480085511229,-4.54817691302699
1.986,-16.7015588142741,-2.63643104198674,-4.54155439460329
1.987,-16.7281371692107,-2.63806773764762,-4.53496239384569
1.988,-16.7547287420434,-2.63971085843015,-4.528400765557
1.989,-16.7813336475655,-2.64136032121095,-4.52186936531143
1.99,-16.8079520020802,-2.64301604340486,-4.5153680494512
1.991,-16.8345839234039,-2.64467794296174,-4.50889667508305
1.992,-16.8612295308684,-2.64634593836326,-4.50245510007481
1.993,-16.8878889453241,-2.64801994861973,-4.49604318305193
1.994,-16.9145622891424,-2.64969989326698,-4.48966078339402
1.995,-16.9412496862187,-2.65138569236316,-4.48330776123139
1.996,-16.9679512619756,-2.65307726648562,-4.47698397744161
1.997,-16.9946671433653,-2.65477453672782,-4.47068929364601
1.998,-17.0213974588733,-2.65647742469618,-4.46442357220631
1.999,-17.048142338521,-2.65818585250705,-4.45818667622106
2,-17.074901913869,-2.65989974278355,-4.45197846952227
2.001,-17.1016763180206,-2.66161901865257,-4.44579881667192
2.002,-17.1284656856246,-2.66334360374167,-4.43964758295851
2.003,-17.1552701528791,-2.6650734221761,-4.43352463439364
2.004,-17.1820898575347,-2.66680839857571,-4.42742983770857
2.005,-17.2089249388979,-2.66854845805199,-4.42136306035076
2.006,-17.2357755378348,-2.67029352620505,-4.41532417048042
2.007,-17.2626417967749,-2.67204352912064,-4.40931303696716
2.008,-17.2895238597142,-2.67379839336716,-4.40332952938646
2.009,-17.3164218722196,-2.67555804599277,-4.39737351801636
2.01,-17.3433359814322,-2.67732241452236,-4.39144487383396
2.011,-17.3702663360718,-2.67909142695471,-4.38554346851204
2.012,-17.3972130864401,-2.68086501175948,-4.3796691744157
2.013,-17.4241763844254,-2.68264309787442,-4.3738218645989
2.014,-17.4511563835062,-2.68442561470238,-4.3680014128011
2.015,-17.4781532387559,-2.68621249210851,-4.36220769344389
2.016,-17.5051671068466,-2.68800366041738,-4.3564405816276
2.017,-17.5321981460538,-2.68979905041011,-4.35069995312794
2.018,-17.5592465162604,-2.69159859332159,-4.34498568439262
2.019,-17.5863123789618,-2.69340222083761,-4.33929765253803
2.02,-17.6133958972698,-2.69520986509211,-4.33363573534586
2.021,-17.6404972359176,-2.69702145866434,-4.3279998112598
2.022,-17.6676165612646,-2.69883693457614,-4.3223897593822
2.023,-17.6947540413011,-2.70065622628912,-4.31680545947071
2.024,-17.7219098456533,-2.70247926770197,-4.31124679193505
2.025,-17.7490841455879,-2.70430599314768,-4.30571363783365
2.026,-17.7762771140177,-2.70613633739087,-4.30020587887036
2.027,-17.8034889255067,-2.70797023562503,-4.29472339739118
2.028,-17.8307197562747,-2.70980762346988,-4.28926607638102
2.029,-17.8579697842035,-2.71164843696866,-4.28383379946037
2.03,-17.8852391888418,-2.71349261258548,-4.2784264508821
2.031,-17.9125281514107,-2.71534008720267,-4.27304391552821
2.032,-17.9398368548098,-2.71719079811815,-4.26768607890655
2.033,-17.9671654836221,-2.71904468304279,-4.26235282714768
2.034,-17.9945142241207,-2.72090168009783,-4.25704404700159
2.035,-18.0218832642738,-2.72276172781225,-4.25175962583452
2.036,-18.0492727937514,-2.72462476512024,-4.2464994516258
2.037,-18.0766830039311,-2.72649073135859,-4.24126341296461
2.038,-18.1041140879042,-2.72835956626415,-4.23605139904689
2.039,-18.1315662404821,-2.7302312099713,-4.23086329967209
2.04,-18.1590396582026,-2.73210560300942,-4.22569900524011
2.041,-18.1865345393366,-2.73398268630038,-4.22055840674814
2.042,-18.2140510838944,-2.73586240115604,-4.21544139578752
2.043,-18.2415894936328,-2.73774468927577,-4.21034786454062
2.044,-18.2691499720614,-2.73962949274398,-4.2052777057778
2.045,-18.2967327244499,-2.74151675402763,-4.20023081285428
2.046,-18.3243379578351,-2.74340641597387,-4.19520707970704
2.047,-18.3519658810277,-2.74529842180753,-4.19020640085184
2.048,-18.3796167046201,-2.74719271512871,-4.18522867138008
2.049,-18.4072906409934,-2.74908923991045,-4.18027378695582
2.05,-18.4349879043247,-2.75098794049625,-4.17534164381275
2.051,-18.4627087105953,-2.75288876159774,-4.17043213875114
2.052,-18.4904532775979,-2.75479164829232,-4.16554516913489
2.053,-18.5182218249446,-2.75669654602081,-4.1606806328885
2.054,-18.546014574075,-2.7586034005851,-4.15583842849412
2.055,-18.5738317482641,-2.76051215814583,-4.15101845498857
2.056,-18.6016735726305,-2.76242276522008,-4.14622061196042
2.057,-18.6295402741449,-2.7643351686791,-4.14144479954702
2.058,-18.6574320816384,-2.76624931574599,-4.13669091843159
2.059,-18.6853492258112,-2.76816515399345,-4.13195886984031
2.06,-18.7132919392413,-2.77008263134153,-4.12724855553942
2.061,-18.7412604563934,-2.77200169605535,-4.12255987783235
2.062,-18.7692550136277,-2.77392229674292,-4.11789273955681
2.063,-18.7972758492091,-2.77584438235289,-4.11324704408197
2.064,-18.825323203317,-2.77776790217236,-4.10862269530561
2.065,-18.8533973180537,-2.77969280582466,-4.10401959765126
2.066,-18.8814984374548,-2.78161904326721,-4.09943765606541
2.067,-18.9096268074986,-2.78354656478933,-4.09487677601467
2.068,-18.9377826761157,-2.7854753210101,-4.09033686348305
2.069,-18.9659662931994,-2.78740526287619,-4.08581782496906
2.07,-18.9941779106156,-2.78933634165976,-4.08131956748309
2.071,-19.0224177822133,-2.79126850895636,-4.07684199854452
2.072,-19.0506861638345,-2.79320171668278,-4.07238502617908
2.073,-19.0789833133256,-2.79513591707497,-4.06794855891607
2.074,-19.1073094905474,-2.79707106268602,-4.06353250578567
2.075,-19.1356649573866,-2.79900710638401,-4.05913677631623
2.076,-19.1640499777663,-2.80094400135001,-4.0547612805316
2.077,-19.1924648176579,-2.80288170107602,-4.05040592894843
2.078,-19.220909745092,-2.80482015936295,-4.04607063257354
2.079,-19.2493850301699,-2.80675933031861,-4.04175530290127
2.08,-19.2778909450759,-2.80869916835569,-4.03745985191081
2.081,-19.3064277640888,-2.81063962818975,-4.03318419206363
2.082,-19.3349957635938,-2.8125806648373,-4.02892823630087
2.083,-19.3635952220952,-2.81452223361378,-4.02469189804071
2.084,-19.3922264202288,-2.81646429013162,-4.02047509117583
2.085,-19.4208896407741,-2.81840679029829,-4.01627773007082
2.086,-19.4495851686676,-2.82034969031439,-4.01209972955964
2.087,-19.4783132910154,-2.82229294667169,-4.0079410049431
2.088,-19.5070742971068,-2.82423651615128,-4.00380147198629
2.089,-19.535868478427,-2.8261803558216,-3.9996810469161
2.09,-19.5646961286715,-2.82812442303661,-3.99557964641873
2.091,-19.5935575437592,-2.83006867543392,-3.99149718763718
2.092,-19.6224530218468,-2.83201307093288,-3.98743358816879
2.093,-19.6513828633425,-2.83395756773277,-3.98338876606278
2.094,-19.6803473709208,-2.83590212431095,-3.9793626398178
2.095,-19.7093468495368,-2.83784669942103,-3.97535512837954
2.096,-19.7383816064412,-2.83979125209107,-3.97136615113822
2.097,-19.7674519511951,-2.84173574162173,-3.96739562792629
2.098,-19.796558195685,-2.84368012758454,-3.96344347901596
2.099,-19.8257006541387,-2.84562436982009,-3.95950962511686
2.1,-19.8548796431409,-2.84756842843622,-3.95559398737367
2.101,-19.8840954816484,-2.84951226380634,-3.95169648736374
2.102,-19.913348491007,-2.85145583656761,-3.94781704709481
2.103,-19.9426389949674,-2.85339910761924,-3.9439555890026
2.104,-19.9719673197019,-2.85534203812076,-3.94011203594858
2.105,-20.0013337938209,-2.85728458949028,-3.93628631121761
2.106,-20.0307387483903,-2.85922672340282,-3.93247833851569
2.107,-20.0601825169486,-2.8611684017886,-3.92868804196765
2.108,-20.0896654355244,-2.86310958683135,-3.92491534611492
2.109,-20.119187842654,-2.86505024096666,-3.92116017591327
2.11,-20.1487500793998,-2.86699032688027,-3.91742245673057
2.111,-20.1783524893682,-2.86892980750648,-3.91370211434459
2.112,-20.2079954187283,-2.87086864602647,-3.90999907494072
2.113,-20.2376792162305,-2.8728068058667,-3.90631326510987
2.114,-20.267404233226,-2.87474425069723,-3.90264461184623
2.115,-20.2971708236853,-2.87668094443019,-3.89899304254506
2.116,-20.3269793442187,-2.87861685121814,-3.89535848500064
2.117,-20.3568301540954,-2.88055193545245,-3.89174086740401
2.118,-20.3867236152643,-2.88248616176181,-3.8881401183409
2.119,-20.4166600923738,-2.88441949501057,-3.8845561667896
2.12,-20.446639952793,-2.88635190029722,-3.88098894211882
2.121,-20.4766635666322,-2.88828334295287,-3.87743837408563
2.122,-20.5067313067649,-2.89021378853966,-3.87390439283333
2.123,-20.5368435488487,-2.89214320284927,-3.87038692888946
2.124,-20.5670006713474,-2.89407155190137,-3.86688591316363
2.125,-20.5972030555536,-2.89599880194216,-3.86340127694555
2.126,-20.6274510856105,-2.89792491944283,-3.85993295190297
2.127,-20.6577451485352,-2.89984987109807,-3.85648087007966
2.128,-20.6880856342421,-2.90177362382463,-3.85304496389339
2.129,-20.7184729355654,-2.9036961447598,-3.84962516613392
2.13,-20.7489074482839,-2.90561740126,-3.84622140996105
2.131,-20.7793895711448,-2.90753736089931,-3.84283362890262
2.132,-20.8099197058876,-2.90945599146799,-3.83946175685253
2.133,-20.8404982572698,-2.91137326097114,-3.83610572806881
2.134,-20.8711256330915,-2.91328913762717,-3.83276547717169
2.135,-20.901802244221,-2.91520358986649,-3.82944093914164
2.136,-20.9325285046207,-2.91711658633002,-3.82613204931747
2.137,-20.9633048313732,-2.91902809586788,-3.82283874339441
2.138,-20.9941316447081,-2.92093808753791,-3.81956095742227
2.139,-21.0250093680286,-2.92284653060439,-3.81629862780348
2.14,-21.055938427939,-2.92475339453661,-3.81305169129127
2.141,-21.0869192542727,-2.92665864900754,-3.8098200849878
2.142,-21.1179522801196,-2.92856226389247,-3.80660374634229
2.143,-21.1490379418552,-2.93046420926768,-3.80340261314924
2.144,-21.180176679169,-2.93236445540911,-3.80021662354653
2.145,-21.2113689350942,-2.93426297279103,-3.79704571601368
2.146,-21.2426151560371,-2.93615973208474,-3.79388982936998
2.147,-21.2739157918069,-2.93805470415725,-3.79074890277274
2.148,-21.3052712956469,-2.93994786006999,-3.7876228757155
2.149,-21.3366821242649,-2.94183917107755,-3.78451168802627
2.15,-21.3681487378645,-2.94372860862635,-3.78141527986575
2.151,-21.3996716001773,-2.94561614435343,-3.7783335917256
2.152,-21.4312511784946,-2.94750175008514,-3.77526656442668
2.153,-21.4628879437006,-2.9493853978359,-3.77221413911736
2.154,-21.494582370305,-2.95126705980701,-3.76917625727179
2.155,-21.5263349364769,-2.9531467083853,-3.76615286068816
2.156,-21.5581461240786,-2.95502431614202,-3.76314389148708
2.157,-21.5900164187006,-2.95689985583157,-3.76014929210983
2.158,-21.6219463096957,-2.95877330039028,-3.75716900531671
2.159,-21.6539362902152,-2.9606446229352,-3.7542029741854
2.16,-21.6859868572448,-2.96251379676295,-3.75125114210927
2.161,-21.7180985116405,-2.96438079534852,-3.74831345279577
2.162,-21.7502717581661,-2.96624559234405,-3.74538985026478
2.163,-21.7825071055305,-2.9681081615777,-3.742480278847
2.164,-21.8148050664252,-2.96996847705248,-3.73958468318235
2.165,-21.8471661575638,-2.9718265129451,-3.73670300821832
2.166,-21.87959089972,-2.9736822436048,-3.73383519920845
2.167,-21.9120798177677,-2.97553564355224,-3.73098120171071
2.168,-21.9446334407209,-2.97738668747834,-3.72814096158594
2.169,-21.9772523017745,-2.9792353502432,-3.72531442499627
2.17,-22.0099369383453,-2.98108160687492,-3.72250153840361
2.171,-22.0426878921139,-2.98292543256857,-3.71970224856808
2.172,-22.075505709067,-2.984766802685,-3.71691650254649
2.173,-22.1083909395405,-2.98660569274985,-3.7141442476908
2.174,-22.1413441382626,-2.98844207845235,-3.71138543164665
2.175,-22.1743658643984,-2.99027593564434,-3.70864000235184
2.176,-22.2074566815941,-2.99210724033915,-3.7059079080348
2.177,-22.2406171580227,-2.99393596871055,-3.70318909721317
2.178,-22.2738478664299,-2.99576209709167,-3.70048351869232
2.179,-22.3071493841802,-2.997585601974,-3.69779112156382
2.18,-22.3405222933049,-2.99940646000629,-3.69511185520408
2.181,-22.3739671805492,-3.00122464799356,-3.69244566927282
2.182,-22.4074846374212,-3.00304014289606,-3.68979251371171
2.183,-22.4410752602406,-3.00485292182824,-3.68715233874289
2.184,-22.4747396501889,-3.00666296205773,-3.68452509486759
2.185,-22.5084784133598,-3.00847024100437,-3.6819107328647
2.186,-22.5422921608104,-3.01027473623916,-3.67930920378937
2.187,-22.5761815086127,-3.01207642548333,-3.67672045897164
2.188,-22.6101470779067,-3.01387528660728,-3.67414445001506
2.189,-22.6441894949536,-3.01567129762965,-3.67158112879528
2.19,-22.6783093911895,-3.01746443671634,-3.66903044745876
2.191,-22.7125074032804,-3.01925468217956,-3.66649235842133
2.192,-22.7467841731777,-3.02104201247681,-3.66396681436691
2.193,-22.7811403481741,-3.02282640621001,-3.66145376824616
2.194,-22.8155765809611,-3.02460784212448,-3.65895317327513
2.195,-22.8500935296864,-3.02638629910807,-3.65646498293397
2.196,-22.8846918580123,-3.02816175619016,-3.65398915096562
2.197,-22.9193722351755,-3.02993419254078,-3.65152563137446
2.198,-22.9541353360468,-3.03170358746969,-3.64907437842508
2.199,-22.9889818411921,-3.03346992042542,-3.64663534664097
2.2,-23.0239124369341,-3.03523317099444,-3.64420849080324
2.201,-23.0589278154152,-3.03699331890018,-3.64179376594934
2.202,-23.0940286746601,-3.03875034400218,-3.63939112737185
2.203,-23.129215718641,-3.0405042262952,-3.63700053061715
2.204,-23.1644896573416,-3.04225494590834,-3.63462193148428
2.205,-23.1998512068243,-3.04400248310414,-3.63225528602358
2.206,-23.2353010892957,-3.04574681827772,-3.62990055053559
2.207,-23.2708400331752,-3.04748793195595,-3.62755768156973
2.208,-23.3064687731633,-3.04922580479654,-3.62522663592315
2.209,-23.3421880503108,-3.05096041758723,-3.62290737063952
2.21,-23.3779986120896,-3.05269175124492,-3.62059984300778
2.211,-23.413901212464,-3.05441978681484,-3.61830401056105
2.212,-23.4498966119624,-3.05614450546971,-3.61601983107537
2.213,-23.4859855777513,-3.05786588850893,-3.61374726256853
2.214,-23.5221688837086,-3.05958391735773,-3.61148626329899
2.215,-23.5584473104992,-3.06129857356639,-3.60923679176461
2.216,-23.5948216456509,-3.06300983880938,-3.6069988067016
2.217,-23.6312926836316,-3.0647176948846,-3.6047722670833
2.218,-23.6678612259268,-3.06642212371257,-3.60255713211911
2.219,-23.7045280811192,-3.06812310733562,-3.60035336125333
2.22,-23.7412940649684,-3.06982062791712,-3.59816091416402
2.221,-23.778160000492,-3.07151466774069,-3.59597975076196
2.222,-23.8151267180476,-3.0732052092094,-3.59380983118948
2.223,-23.852195055416,-3.07489223484506,-3.59165111581939
2.224,-23.8893658578851,-3.0765757272874,-3.58950356525388
2.225,-23.9266399783353,-3.07825566929332,-3.58736714032346
2.226,-23.9640182773254,-3.07993204373614,-3.58524180208586
2.227,-24.0015016231804,-3.08160483360488,-3.58312751182496
2.228,-24.0390908920793,-3.08327402200343,-3.58102423104978
2.229,-24.0767869681449,-3.08493959214993,-3.57893192149334
2.23,-24.1145907435341,-3.08660152737593,-3.5768505451117
2.231,-24.1525031185296,-3.08825981112573,-3.57478006408286
2.232,-24.1905250016327,-3.08991442695562,-3.57272044080575
2.233,-24.2286573096568,-3.09156535853316,-3.5706716378992
2.234,-24.2669009678228,-3.09321258963651,-3.56863361820095
2.235,-24.3052569098545,-3.09485610415368,-3.56660634476656
2.236,-24.3437260780765,-3.09649588608181,-3.5645897808685
2.237,-24.3823094235116,-3.09813191952655,-3.56258388999508
2.238,-24.4210079059811,-3.09976418870128,-3.5605886358495
2.239,-24.4598224942046,-3.10139267792647,-3.55860398234882
2.24,-24.4987541659021,-3.10301737162899,-3.55662989362304
2.241,-24.5378039078966,-3.10463825434142,-3.55466633401407
2.242,-24.5769727162179,-3.1062553107014,-3.55271326807479
2.243,-24.616261596208,-3.10786852545093,-3.55077066056811
2.244,-24.6556715626271,-3.10947788343571,-3.54883847646596
2.245,-24.6952036397608,-3.11108336960453,-3.54691668094841
2.246,-24.7348588615287,-3.11268496900853,-3.54500523940268
2.247,-24.774638271594,-3.11428266680064,-3.54310411742222
2.248,-24.8145429234741,-3.11587644823486,-3.54121328080578
2.249,-24.8545738806525,-3.11746629866569,-3.53933269555651
2.25,-24.8947322166916,-3.11905220354742,-3.537462327881
2.251,-24.9350190153467,-3.12063414843354,-3.53560214418841
2.252,-24.9754353706812,-3.12221211897615,-3.53375211108954
2.253,-25.015982387183,-3.12378610092524,-3.53191219539596
2.254,-25.0566611798812,-3.12535608012816,-3.53008236411908
2.255,-25.0974728744649,-3.12692204252897,-3.52826258446929
2.256,-25.1384186074024,-3.12848397416785,-3.52645282385509
2.257,-25.1794995260613,-3.13004186118045,-3.52465304988217
2.258,-25.2207167888304,-3.13159568979736,-3.5228632303526
2.259,-25.2620715652415,-3.13314544634346,-3.52108333326392
2.26,-25.303565036093,-3.13469111723734,-3.51931332680832
2.261,-25.345198393574,-3.13623268899072,-3.51755317937175
2.262,-25.3869728413894,-3.13777014820789,-3.51580285953311
2.263,-25.4288895948863,-3.13930348158507,-3.51406233606338
2.264,-25.4709498811801,-3.14083267590989,-3.51233157792483
2.265,-25.5131549392826,-3.14235771806082,-3.51061055427013
2.266,-25.5555060202307,-3.14387859500656,-3.50889923444158
2.267,-25.5980043872146,-3.14539529380553,-3.50719758797027
2.268,-25.6406513157085,-3.14690780160526,-3.50550558457526
2.269,-25.6834480936004,-3.14841610564188,-3.50382319416279
2.27,-25.7263960213235,-3.14992019323956,-3.50215038682547
2.271,-25.7694964119874,-3.15142005180995,-3.50048713284148
2.272,-25.8127505915102,-3.15291566885164,-3.4988334026738
2.273,-25.8561598987507,-3.15440703194964,-3.49718916696939
2.274,-25.8997256856412,-3.15589412877484,-3.49555439655846
2.275,-25.9434493173205,-3.15737694708345,-3.49392906245362
2.276,-25.9873321722665,-3.15885547471655,-3.49231313584919
2.277,-26.0313756424297,-3.16032969959946,-3.49070658812039
2.278,-26.0755811333664,-3.16179960974131,-3.48910939082259
2.279,-26.1199500643715,-3.1632651932345,-3.48752151569057
2.28,-26.1644838686111,-3.16472643825418,-3.48594293463773
2.281,-26.2091839932553,-3.16618333305773,-3.48437361975539
2.282,-26.2540518996104,-3.16763586598429,-3.48281354331204
2.283,-26.2990890632496,-3.16908402545426,-3.48126267775259
2.284,-26.3442969741445,-3.17052779996877,-3.47972099569765
2.285,-26.3896771367946,-3.17196717810922,-3.4781884699428
2.286,-26.4352310703561,-3.17340214853675,-3.4766650734579
2.287,-26.48096030877,-3.17483269999183,-3.47515077938633
2.288,-26.5268664008884,-3.1762588212937,-3.4736455610443
2.289,-26.5729509105989,-3.17768050133996,-3.47214939192017
2.29,-26.6192154169488,-3.17909772910602,-3.47066224567369
2.291,-26.6656615142654,-3.18051049364471,-3.46918409613536
2.292,-26.7122908122758,-3.18191878408576,-3.46771491730573
2.293,-26.7591049362236,-3.18332258963534,-3.46625468335468
2.294,-26.8061055269829,-3.18472189957563,-3.46480336862076
2.295,-26.8532942411701,-3.18611670326435,-3.46336094761055
2.296,-26.900672751252,-3.18750699013429,-3.4619273949979
2.297,-26.9482427456504,-3.18889274969286,-3.46050268562335
2.298,-26.9960059288442,-3.1902739715217,-3.4590867944934
2.299,-27.0439640214653,-3.19165064527614,-3.45767969677991
2.3,-27.0921187603924,-3.19302276068486,-3.45628136781938
2.301,-27.1404718988385,-3.19439030754939,-3.45489178311235
2.302,-27.1890252064342,-3.19575327574369,-3.45351091832276
2.303,-27.2377804693046,-3.19711165521373,-3.45213874927726
2.304,-27.2867394901415,-3.19846543597706,-3.45077525196459
2.305,-27.3359040882678,-3.19981460812238,-3.44942040253498
2.306,-27.3852760996965,-3.20115916180915,-3.44807417729949
2.307,-27.4348573771807,-3.20249908726711,-3.44673655272939
2.308,-27.4846497902568,-3.20383437479593,-3.44540750545555
2.309,-27.5346552252795,-3.20516501476478,-3.44408701226779
2.31,-27.5848755854465,-3.20649099761191,-3.44277505011434
2.311,-27.6353127908144,-3.20781231384424,-3.44147159610114
2.312,-27.6859687783043,-3.209128954037,-3.44017662749131
2.313,-27.7368455016955,-3.21044090883327,-3.43889012170452
2.314,-27.7879449316088,-3.21174816894367,-3.43761205631639
2.315,-27.8392690554752,-3.21305072514586,-3.43634240905792
2.316,-27.8908198774933,-3.21434856828424,-3.43508115781486
2.317,-27.9425994185711,-3.21564168926953,-3.43382828062719
2.318,-27.9946097162525,-3.2169300790784,-3.43258375568848
2.319,-28.0468528246288,-3.21821372875306,-3.43134756134536
2.32,-28.0993308142313,-3.2194926294009,-3.4301196760969
2.321,-28.1520457719067,-3.22076677219414,-3.42890007859409
2.322,-28.2049998006735,-3.22203614836943,-3.42768874763926
2.323,-28.2581950195553,-3.22330074922747,-3.42648566218551
2.324,-28.3116335633956,-3.2245605661327,-3.42529080133614
2.325,-28.3653175826459,-3.22581559051286,-3.42410414434415
2.326,-28.4192492431315,-3.2270658138587,-3.42292567061163
2.327,-28.4734307257899,-3.22831122772359,-3.42175535968926
2.328,-28.5278642263811,-3.22955182372317,-3.42059319127574
2.329,-28.5825519551691,-3.23078759353498,-3.41943914521728
2.33,-28.6374961365718,-3.23201852889815,-3.41829320150701
2.331,-28.6926990087771,-3.23324462161304,-3.41715534028454
2.332,-28.7481628233248,-3.23446586354087,-3.41602554183536
2.333,-28.8038898446504,-3.23568224660341,-3.41490378659032
2.334,-28.8598823495896,-3.23689376278265,-3.41379005512515
2.335,-28.9161426268411,-3.23810040412042,-3.41268432815992
2.336,-28.9726729763852,-3.23930216271811,-3.41158658655853
2.337,-29.0294757088551,-3.24049903073629,-3.4104968113282
2.338,-29.086553144859,-3.24169100039444,-3.40941498361896
2.339,-29.1439076142488,-3.24287806397058,-3.40834108472317
2.34,-29.2015414553347,-3.24406021380095,-3.40727509607498
2.341,-29.2594570140391,-3.24523744227973,-3.40621699924988
2.342,-29.3176566429902,-3.24640974185868,-3.40516677596419
2.343,-29.3761427005479,-3.24757710504684,-3.40412440807455
2.344,-29.4349175497616,-3.24873952441023,-3.40308987757747
2.345,-29.4939835572531,-3.24989699257154,-3.40206316660882
2.346,-29.553343092023,-3.25104950220979,-3.40104425744338
2.347,-29.6129985241731,-3.25219704606009,-3.40003313249434
2.348,-29.6729522235431,-3.25333961691326,-3.39902977431283
2.349,-29.7332065582553,-3.2544772076156,-3.39803416558747
2.35,-29.7937638931607,-3.25560981106855,-3.39704628914388
2.351,-29.8546265881839,-3.25673742022841,-3.39606612794425
2.352,-29.9157969965585,-3.25786002810606,-3.39509366508684
2.353,-29.9772774629482,-3.25897762776666,-3.39412888380556
2.354,-30.0390703214461,-3.26009021232935,-3.39317176746951
2.355,-30.1011778934468,-3.26119777496698,-3.39222229958249
2.356,-30.1636024853821,-3.26230030890584,-3.39128046378264
2.357,-30.2263463863151,-3.26339780742534,-3.3903462438419
2.358,-30.2894118653821,-3.26449026385778,-3.38941962366563
2.359,-30.3528011690763,-3.26557767158806,-3.38850058729216
2.36,-30.4165165183622,-3.26666002405337,-3.38758911889234
2.361,-30.4805601056132,-3.26773731474297,-3.38668520276915
2.362,-30.5449340913614,-3.26880953719791,-3.38578882335722
2.363,-30.6096406008492,-3.26987668501074,-3.38489996522243
2.364,-30.6746817203726,-3.27093875182526,-3.3840186130615
2.365,-30.740059493403,-3.27199573133628,-3.38314475170155
2.366,-30.8057759164782,-3.27304761728933,-3.3822783660997
2.367,-30.8718329348458,-3.27409440348039,-3.38141944134262
2.368,-30.9382324378499,-3.27513608375571,-3.38056796264619
2.369,-31.0049762540436,-3.27617265201147,-3.37972391535503
2.37,-31.0720661460139,-3.27720410219357,-3.37888728494212
2.371,-31.1395038049034,-3.2782304282974,-3.3780580570084
2.372,-31.2072908446124,-3.27925162436755,-3.37723621728236
2.373,-31.275428795663,-3.28026768449759,-3.37642175161964
2.374,-31.3439190987091,-3.28127860282984,-3.37561464600269
2.375,-31.4127630976722,-3.28228437355511,-3.37481488654028
2.376,-31.4819620324822,-3.28328499091247,-3.37402245946721
2.377,-31.5515170314048,-3.28428044918901,-3.37323735114389
2.378,-31.6214291029311,-3.28527074271962,-3.37245954805592
2.379,-31.6916991272087,-3.28625586588674,-3.37168903681376
2.38,-31.7623278469888,-3.28723581312015,-3.37092580415236
2.381,-31.8333158580654,-3.28821057889673,-3.37016983693073
2.382,-31.9046635991803,-3.28918015774023,-3.36942112213163
2.383,-31.9763713413666,-3.29014454422107,-3.36867964686115
2.384,-32.0484391767027,-3.29110373295609,-3.3679453983484
2.385,-32.1208670064463,-3.29205771860837,-3.36721836394508
2.386,-32.1936545285211,-3.29300649588695,-3.36649853112518
2.387,-32.2668012243191,-3.29395005954669,-3.36578588748459
2.388,-32.3403063447908,-3.29488840438801,-3.36508042074077
2.389,-32.4141688957866,-3.29582152525667,-3.36438211873235
2.39,-32.4883876226145,-3.29674941704362,-3.36369096941883
2.391,-32.5629609937783,-3.29767207468471,-3.36300696088021
2.392,-32.6378871838591,-3.29858949316057,-3.36233008131665
2.393,-32.7131640555012,-3.29950166749633,-3.36166031904811
2.394,-32.7887891404648,-3.30040859276148,-3.36099766251405
2.395,-32.864759619703,-3.30131026406963,-3.36034210027306
2.396,-32.9410723024258,-3.30220667657834,-3.35969362100252
2.397,-33.0177236041063,-3.3030978254889,-3.3590522134983
2.398,-33.0947095233914,-3.30398370604615,-3.35841786667441
2.399,-33.1720256178725,-3.30486431353829,-3.35779056956267
2.4,-33.2496669786755,-3.30573964329671,-3.35717031131238
2.401,-33.32762820383,-3.30660969069573,-3.35655708119003
2.402,-33.4059033703761,-3.3074744511525,-3.35595086857895
2.403,-33.4844860051686,-3.30833392012676,-3.35535166297899
2.404,-33.5633690543438,-3.30918809312071,-3.35475945400623
2.405,-33.6425448514089,-3.31003696567874,-3.35417423139264
2.406,-33.7220050839243,-3.31088053338735,-3.3535959849858
2.407,-33.8017407587456,-3.31171879187491,-3.35302470474855
2.408,-33.8817421658013,-3.31255173681152,-3.35246038075873
2.409,-33.9619988403824,-3.3133793639088,-3.35190300320885
2.41,-34.0424995239285,-3.31420166891977,-3.3513525624058
2.411,-34.1232321233019,-3.3150186476386,-3.35080904877053
2.412,-34.2041836685439,-3.31583029590054,-3.35027245283779
2.413,-34.2853402691237,-3.31663660958168,-3.34974276525581
2.414,-34.3666870686931,-3.31743758459882,-3.34921997678601
2.415,-34.4482081983781,-3.3182332169093,-3.34870407830272
2.416,-34.5298867286441,-3.31902350251082,-3.3481950607929
2.417,-34.6117046197945,-3.31980843744132,-3.34769291535582
2.418,-34.6936426711725,-3.32058801777877,-3.34719763320284
2.419,-34.7756804691566,-3.32136223964108,-3.34670920565705
2.42,-34.8577963340621,-3.32213109918588,-3.34622762415306
2.421,-34.9399672660817,-3.3228945926104,-3.34575288023669
