Freq(Hz),S11(dB)_milled,S11(dB)_HFSS,S11(dB)_z0lver
1042000000,-14.522586,-13.91363851,-13.0938527
1043000000,-14.534884,-13.92010929,-13.09832759
1044000000,-14.520307,-13.92658048,-13.10280781
1045000000,-14.544664,-13.93305207,-13.10729555
1046000000,-14.507842,-13.93952406,-13.11178974
1047000000,-14.520999,-13.94599644,-13.11628815
1048000000,-14.570007,-13.95246919,-13.12079413
1049000000,-14.522012,-13.95894231,-13.12530435
1050000000,-14.612346,-13.9654158,-13.12981993
1051000000,-14.596937,-13.97188963,-13.13434642
1052000000,-14.57027,-13.97836381,-13.13887717
1053000000,-14.52684,-13.98483832,-13.14341109
1054000000,-14.550153,-13.99131316,-13.14795372
1055000000,-14.591261,-13.99778832,-13.15250397
1056000000,-14.580582,-14.00426379,-13.15705963
1057000000,-14.579645,-14.01073955,-13.16162291
1058000000,-14.610353,-14.01721561,-13.1661894
1059000000,-14.646408,-14.02369196,-13.17076241
1060000000,-14.601452,-14.03016858,-13.17534309
1061000000,-14.632771,-14.03664546,-13.17992809
1062000000,-14.627371,-14.04312261,-13.18452076
1063000000,-14.63978,-14.0496,-13.18911889
1064000000,-14.652156,-14.05607764,-13.1937247
1065000000,-14.650734,-14.06255551,-13.19833599
1066000000,-14.634023,-14.06903361,-13.20295386
1067000000,-14.680746,-14.07551192,-13.2075761
1068000000,-14.64434,-14.08199045,-13.21220607
1069000000,-14.612847,-14.08846917,-13.21684377
1070000000,-14.68426,-14.09494809,-13.22148473
1071000000,-14.716465,-14.10142719,-13.22613568
1072000000,-14.67216,-14.10790647,-13.23078992
1073000000,-14.708735,-14.11438592,-13.23545304
1074000000,-14.691785,-14.12086553,-13.24012057
1075000000,-14.732418,-14.12734529,-13.24479589
1076000000,-14.775084,-14.13382519,-13.24947676
1077000000,-14.740139,-14.14030524,-13.25416318
1078000000,-14.749069,-14.14678541,-13.25885517
1079000000,-14.754567,-14.1532657,-13.2635561
1080000000,-14.740864,-14.1597461,-13.26826149
1081000000,-14.719471,-14.16622661,-13.27297471
1082000000,-14.768456,-14.17270722,-13.27769465
1083000000,-14.7766,-14.17918791,-13.28241794
1084000000,-14.708719,-14.18566869,-13.28714909
1085000000,-14.759569,-14.19214954,-13.29188699
1086000000,-14.823761,-14.19863045,-13.29663389
1087000000,-14.781899,-14.20511142,-13.3013853
1088000000,-14.770027,-14.21159245,-13.30614009
1089000000,-14.812264,-14.21807351,-13.31090504
1090000000,-14.825729,-14.22455461,-13.3156734
1091000000,-14.792626,-14.23103574,-13.32045193
1092000000,-14.856089,-14.23751689,-13.32523613
1093000000,-14.812549,-14.24399805,-13.33002489
1094000000,-14.809291,-14.25047921,-13.33482046
1095000000,-14.852143,-14.25696037,-13.33962286
1096000000,-14.780326,-14.26344153,-13.34443436
1097000000,-14.827867,-14.26992266,-13.34924931
1098000000,-14.870893,-14.27640377,-13.35406997
1099000000,-14.907434,-14.28288484,-13.35889863
1100000000,-14.882931,-14.28936587,-13.36373415
1101000000,-14.872505,-14.29584686,-13.36857542
1102000000,-14.889507,-14.30232779,-13.37342471
1103000000,-14.892884,-14.30880866,-13.37827863
1104000000,-14.893991,-14.31528946,-13.38314058
1105000000,-14.929855,-14.32177018,-13.38800945
1106000000,-14.923505,-14.32825082,-13.39288409
1107000000,-14.914742,-14.33473137,-13.39776453
1108000000,-14.880026,-14.34121182,-13.40265305
1109000000,-14.835521,-14.34769216,-13.40754623
1110000000,-14.907979,-14.35417239,-13.41244751
1111000000,-14.962475,-14.3606525,-13.41735347
1112000000,-14.960933,-14.36713248,-13.42226868
1113000000,-14.974758,-14.37361233,-13.4271886
1114000000,-14.944509,-14.38009204,-13.4321155
1115000000,-14.929942,-14.38657159,-13.43705283
1116000000,-15.005775,-14.393051,-13.44199259
1117000000,-14.94711,-14.39953024,-13.44694052
1118000000,-15.001506,-14.40600931,-13.45189432
1119000000,-14.969074,-14.4124882,-13.45685402
1120000000,-14.985226,-14.41896692,-13.46182076
1121000000,-14.986928,-14.42544544,-13.46679569
1122000000,-15.005181,-14.43192376,-13.47177654
1123000000,-15.007262,-14.43840189,-13.47676446
1124000000,-14.976213,-14.4448798,-13.48175946
1125000000,-15.070377,-14.45135749,-13.48675811
1126000000,-14.989016,-14.45783496,-13.49176729
1127000000,-15.057828,-14.4643122,-13.49678243
1128000000,-15.052324,-14.47078921,-13.50180239
1129000000,-15.015865,-14.47726596,-13.50683062
1130000000,-15.013461,-14.48374247,-13.51186599
1131000000,-15.024509,-14.49021872,-13.51690734
1132000000,-15.048821,-14.49669471,-13.5219547
1133000000,-15.046734,-14.50317043,-13.52700806
1134000000,-15.094934,-14.50964587,-13.5320709
1135000000,-15.122106,-14.51612102,-13.53713976
1136000000,-15.147092,-14.52259589,-13.54221466
1137000000,-15.128906,-14.52907046,-13.54729791
1138000000,-15.111493,-14.53554472,-13.55238721
1139000000,-15.091083,-14.54201868,-13.55748026
1140000000,-15.158314,-14.54849232,-13.56258632
1141000000,-15.135756,-14.55496564,-13.56769498
1142000000,-15.142888,-14.56143863,-13.57280973
1143000000,-15.176283,-14.56791129,-13.57793405
1144000000,-15.197341,-14.5743836,-13.58306563
1145000000,-15.100681,-14.58085557,-13.58820217
1146000000,-15.150697,-14.58732718,-13.59334483
1147000000,-15.154462,-14.59379843,-13.59849594
1148000000,-15.20194,-14.60026932,-13.60365435
1149000000,-15.219363,-14.60673983,-13.60881891
1150000000,-15.236629,-14.61320997,-13.61399078
1151000000,-15.186556,-14.61967972,-13.61916767
1152000000,-15.165966,-14.62614908,-13.62435538
1153000000,-15.196902,-14.63261804,-13.62954578
1154000000,-15.222344,-14.6390866,-13.63474354
1155000000,-15.185664,-14.64555475,-13.63995216
1156000000,-15.228167,-14.65202248,-13.64516467
1157000000,-15.193965,-14.6584898,-13.65038456
1158000000,-15.209511,-14.66495668,-13.65561301
1159000000,-15.203706,-14.67142314,-13.66084888
1160000000,-15.238254,-14.67788915,-13.66608631
1161000000,-15.24626,-14.68435472,-13.67133702
1162000000,-15.281507,-14.69081983,-13.67659282
1163000000,-15.271078,-14.69728449,-13.68185491
1164000000,-15.308498,-14.70374869,-13.6871221
1165000000,-15.278342,-14.71021241,-13.6923991
1166000000,-15.266824,-14.71667566,-13.69768358
1167000000,-15.322979,-14.72313844,-13.7029732
1168000000,-15.309242,-14.72960072,-13.70827031
1169000000,-15.318543,-14.73606251,-13.71357728
1170000000,-15.302574,-14.7425238,-13.71888824
1171000000,-15.34479,-14.74898459,-13.7242079
1172000000,-15.370058,-14.75544487,-13.72953274
1173000000,-15.335656,-14.76190464,-13.73486396
1174000000,-15.408298,-14.76836388,-13.74020625
1175000000,-15.357203,-14.7748226,-13.74555259
1176000000,-15.386769,-14.78128078,-13.75090885
1177000000,-15.399499,-14.78773842,-13.75627035
1178000000,-15.349679,-14.79419552,-13.76163708
1179000000,-15.419118,-14.80065207,-13.76701613
1180000000,-15.389479,-14.80710807,-13.77239691
1181000000,-15.438829,-14.8135635,-13.77778767
1182000000,-15.382832,-14.82001837,-13.78318725
1183000000,-15.420436,-14.82647266,-13.7885933
1184000000,-15.453069,-14.83292638,-13.79400345
1185000000,-15.450248,-14.83937951,-13.79942246
1186000000,-15.437957,-14.84583205,-13.80484915
1187000000,-15.469495,-14.852284,-13.81028115
1188000000,-15.413198,-14.85873535,-13.81572323
1189000000,-15.425978,-14.86518609,-13.82117064
1190000000,-15.463767,-14.87163622,-13.82662577
1191000000,-15.462584,-14.87808573,-13.83209101
1192000000,-15.458021,-14.88453462,-13.83756043
1193000000,-15.491741,-14.89098289,-13.8430376
1194000000,-15.531969,-14.89743052,-13.84852373
1195000000,-15.467272,-14.90387751,-13.85401406
1196000000,-15.441461,-14.91032385,-13.85951455
1197000000,-15.547067,-14.91676955,-13.86502045
1198000000,-15.547061,-14.92321458,-13.87053357
1199000000,-15.529598,-14.92965896,-13.87605629
1200000000,-15.527096,-14.93610267,-13.88158325
1201000000,-15.550687,-14.94254571,-13.88711985
1202000000,-15.532988,-14.94898807,-13.8926625
1203000000,-15.593041,-14.95542975,-13.89821301
1204000000,-15.558757,-14.96187074,-13.90377318
1205000000,-15.545537,-14.96831104,-13.90933825
1206000000,-15.564857,-14.97475063,-13.91491001
1207000000,-15.584168,-14.98118952,-13.92049087
1208000000,-15.600732,-14.9876277,-13.92608084
1209000000,-15.555869,-14.99406517,-13.93167574
1210000000,-15.613829,-15.00050191,-13.93727738
1211000000,-15.618205,-15.00693792,-13.94288756
1212000000,-15.592237,-15.01337321,-13.9485057
1213000000,-15.62153,-15.01980775,-13.95413121
1214000000,-15.641511,-15.02624156,-13.95976531
1215000000,-15.581509,-15.03267461,-13.96540439
1216000000,-15.62966,-15.03910691,-13.97105086
1217000000,-15.605838,-15.04553844,-13.97670716
1218000000,-15.647332,-15.05196922,-13.98237329
1219000000,-15.587466,-15.05839922,-13.98804143
1220000000,-15.638007,-15.06482845,-13.99371943
1221000000,-15.664528,-15.07125689,-13.99940488
1222000000,-15.665068,-15.07768455,-14.00509598
1223000000,-15.666223,-15.08411141,-14.01079698
1224000000,-15.697031,-15.09053747,-14.01650487
1225000000,-15.708597,-15.09696273,-14.02222388
1226000000,-15.693132,-15.10338718,-14.02794435
1227000000,-15.730988,-15.10981082,-14.03367598
1228000000,-15.715912,-15.11623363,-14.03941453
1229000000,-15.749578,-15.12265562,-14.04516306
1230000000,-15.765574,-15.12907677,-14.05091793
1231000000,-15.738166,-15.13549709,-14.05667915
1232000000,-15.856424,-15.14191657,-14.06244734
1233000000,-15.744193,-15.14833519,-14.06822434
1234000000,-15.772892,-15.15475296,-14.07400833
1235000000,-15.743916,-15.16116987,-14.07979932
1236000000,-15.723834,-15.16758591,-14.08560219
1237000000,-15.777672,-15.17400108,-14.09140966
1238000000,-15.740213,-15.18041537,-14.09722538
1239000000,-15.786721,-15.18682878,-14.10304876
1240000000,-15.767907,-15.1932413,-14.10887981
1241000000,-15.791296,-15.19965292,-14.11471854
1242000000,-15.817246,-15.20606365,-14.12056619
1243000000,-15.788072,-15.21247346,-14.12642093
1244000000,-15.816984,-15.21888236,-14.132284
1245000000,-15.867202,-15.22529035,-14.1381505
1246000000,-15.862107,-15.23169741,-14.14402904
1247000000,-15.801922,-15.23810353,-14.14991655
1248000000,-15.870657,-15.24450872,-14.15580937
1249000000,-15.842671,-15.25091297,-14.16171119
1250000000,-15.893259,-15.25731627,-14.16762019
1251000000,-15.913817,-15.26371862,-14.17353944
1252000000,-15.870002,-15.27012,-14.17946159
1253000000,-15.922973,-15.27652041,-14.18539401
1254000000,-15.941619,-15.28291985,-14.1913355
1255000000,-15.893897,-15.28931832,-14.19728545
1256000000,-15.872686,-15.29571579,-14.20324141
1257000000,-15.923507,-15.30211227,-14.20920647
1258000000,-15.913407,-15.30850776,-14.21517571
1259000000,-15.931177,-15.31490224,-14.22115593
1260000000,-15.957259,-15.32129571,-14.22714715
1261000000,-15.993075,-15.32768816,-14.23314443
1262000000,-15.941607,-15.33407958,-14.23914717
1263000000,-15.944871,-15.34046997,-14.2451597
1264000000,-15.983602,-15.34685933,-14.25117833
1265000000,-15.980083,-15.35324764,-14.25720741
1266000000,-16.020857,-15.3596349,-14.26324509
1267000000,-16.01787,-15.36602111,-14.26928951
1268000000,-16.030449,-15.37240625,-14.27534194
1269000000,-16.002731,-15.37879031,-14.28140364
1270000000,-16.014502,-15.3851733,-14.28746962
1271000000,-16.05654,-15.39155521,-14.29354738
1272000000,-16.048326,-15.39793602,-14.29963009
1273000000,-16.103512,-15.40431573,-14.30572584
1274000000,-16.057558,-15.41069434,-14.3118253
1275000000,-16.034649,-15.41707184,-14.31793348
1276000000,-16.082508,-15.42344821,-14.32405414
1277000000,-16.067032,-15.42982346,-14.33017729
1278000000,-16.072193,-15.43619757,-14.33631044
1279000000,-16.082779,-15.44257054,-14.34245236
1280000000,-16.120094,-15.44894236,-14.34860243
1281000000,-16.116192,-15.45531302,-14.35476005
1282000000,-16.11841,-15.46168252,-14.36092897
1283000000,-16.077196,-15.46805085,-14.36710108
1284000000,-16.120136,-15.47441799,-14.37328516
1285000000,-16.122419,-15.48078395,-14.37947368
1286000000,-16.161919,-15.48714872,-14.38567609
1287000000,-16.154861,-15.49351228,-14.39188235
1288000000,-16.117994,-15.49987463,-14.39809875
1289000000,-16.217451,-15.50623576,-14.40432279
1290000000,-16.188581,-15.51259567,-14.41055323
1291000000,-16.219425,-15.51895434,-14.41679385
1292000000,-16.121277,-15.52531176,-14.4230453
1293000000,-16.187992,-15.53166794,-14.4293013
1294000000,-16.225273,-15.53802285,-14.43556941
1295000000,-16.209122,-15.5443765,-14.4418402
1296000000,-16.226475,-15.55072887,-14.44812439
1297000000,-16.211752,-15.55707995,-14.4544157
1298000000,-16.186636,-15.56342975,-14.46071287
1299000000,-16.268929,-15.56977823,-14.46701971
1300000000,-16.209892,-15.57612541,-14.4733375
1301000000,-16.303774,-15.58247127,-14.47966245
1302000000,-16.275454,-15.5888158,-14.48599457
1303000000,-16.30282,-15.59515899,-14.49233451
1304000000,-16.29644,-15.60150083,-14.4986842
1305000000,-16.283745,-15.60784132,-14.50504364
1306000000,-16.245411,-15.61418044,-14.51141285
1307000000,-16.281898,-15.62051818,-14.51778802
1308000000,-16.340706,-15.62685454,-14.52416981
1309000000,-16.35742,-15.63318951,-14.53056014
1310000000,-16.270109,-15.63952307,-14.53696412
1311000000,-16.349398,-15.64585522,-14.54337347
1312000000,-16.400038,-15.65218594,-14.54978886
1313000000,-16.314102,-15.65851524,-14.55621539
1314000000,-16.382881,-15.66484308,-14.5626486
1315000000,-16.337187,-15.67116948,-14.56909172
1316000000,-16.430586,-15.67749441,-14.57554731
1317000000,-16.422392,-15.68381786,-14.58200963
1318000000,-16.351767,-15.69013984,-14.5884755
1319000000,-16.412664,-15.69646031,-14.59495644
1320000000,-16.370844,-15.70277928,-14.60144288
1321000000,-16.412176,-15.70909674,-14.60794058
1322000000,-16.411768,-15.71541266,-14.61444123
1323000000,-16.468538,-15.72172705,-14.62095382
1324000000,-16.419538,-15.72803989,-14.62747645
1325000000,-16.452536,-15.73435117,-14.63400591
1326000000,-16.442816,-15.74066088,-14.64054414
1327000000,-16.454159,-15.746969,-14.64709181
1328000000,-16.449587,-15.75327553,-14.653647
1329000000,-16.499472,-15.75958045,-14.66021552
1330000000,-16.472364,-15.76588375,-14.66679029
1331000000,-16.473581,-15.77218542,-14.67337134
1332000000,-16.445093,-15.77848545,-14.67996383
1333000000,-16.476351,-15.78478383,-14.68656325
1334000000,-16.506386,-15.79108054,-14.69317222
1335000000,-16.55554,-15.79737557,-14.69979075
1336000000,-16.478813,-15.80366891,-14.70641754
1337000000,-16.550762,-15.80996054,-14.71305522
1338000000,-16.572073,-15.81625046,-14.71969796
1339000000,-16.533041,-15.82253865,-14.72635032
1340000000,-16.553953,-15.82882509,-14.7330136
1341000000,-16.573135,-15.83510978,-14.73968653
1342000000,-16.571394,-15.8413927,-14.74636782
1343000000,-16.607887,-15.84767384,-14.75305619
1344000000,-16.65951,-15.85395318,-14.7597536
1345000000,-16.625792,-15.86023071,-14.76646267
1346000000,-16.643663,-15.86650642,-14.77317886
1347000000,-16.664288,-15.87278029,-14.77990283
1348000000,-16.681393,-15.87905231,-14.7866372
1349000000,-16.673464,-15.88532246,-14.79338135
1350000000,-16.649168,-15.89159073,-14.80013398
1351000000,-16.691526,-15.89785711,-14.8068951
1352000000,-16.625713,-15.90412158,-14.81366538
1353000000,-16.653297,-15.91038412,-14.82044419
1354000000,-16.691784,-15.91664473,-14.82723284
1355000000,-16.724073,-15.92290338,-14.83403333
1356000000,-16.680763,-15.92916006,-14.84083845
1357000000,-16.711582,-15.93541475,-14.84765281
1358000000,-16.723951,-15.94166745,-14.85447774
1359000000,-16.721853,-15.94791813,-14.86131523
1360000000,-16.690998,-15.95416677,-14.8681574
1361000000,-16.776463,-15.96041337,-14.87501085
1362000000,-16.776464,-15.9666579,-14.88187098
1363000000,-16.765118,-15.97290036,-14.88874441
1364000000,-16.75848,-15.97914071,-14.89562256
1365000000,-16.78196,-15.98537895,-14.90251537
1366000000,-16.771467,-15.99161506,-14.90941359
1367000000,-16.799116,-15.99784902,-14.91631989
1368000000,-16.81675,-16.00408082,-14.92323692
1369000000,-16.820965,-16.01031043,-14.93016339
1370000000,-16.845741,-16.01653785,-14.9370993
1371000000,-16.842543,-16.02276304,-14.944046
1372000000,-16.805967,-16.02898601,-14.95100085
1373000000,-16.860659,-16.03520671,-14.95796587
1374000000,-16.914446,-16.04142515,-14.9649384
1375000000,-16.923725,-16.04764129,-14.97192245
1376000000,-16.899212,-16.05385513,-14.97891472
1377000000,-16.892096,-16.06006663,-14.98591655
1378000000,-16.915075,-16.0662758,-14.99292596
1379000000,-16.898258,-16.07248259,-14.99994829
1380000000,-16.948107,-16.078687,-15.0069769
1381000000,-16.950979,-16.08488901,-15.0140178
1382000000,-16.93125,-16.09108859,-15.02106568
1383000000,-16.877651,-16.09728573,-15.02812522
1384000000,-17.022482,-16.1034804,-15.03519176
1385000000,-16.958672,-16.10967259,-15.04227001
1386000000,-16.99778,-16.11586228,-15.04935796
1387000000,-17.029999,-16.12204944,-15.05645498
1388000000,-16.981516,-16.12823405,-15.06356173
1389000000,-17.037863,-16.1344161,-15.07067825
1390000000,-17.018068,-16.14059555,-15.07780321
1391000000,-17.054552,-16.1467724,-15.08493661
1392000000,-17.070589,-16.15294662,-15.09208049
1393000000,-17.03883,-16.15911818,-15.09923758
1394000000,-17.029686,-16.16528707,-15.10640114
1395000000,-17.038937,-16.17145326,-15.11357592
1396000000,-17.068527,-16.17761673,-15.12075787
1397000000,-17.03763,-16.18377746,-15.12794973
1398000000,-17.097778,-16.18993543,-15.13515217
1399000000,-17.069181,-16.1960906,-15.14236726
1400000000,-17.119944,-16.20224297,-15.14959094
1401000000,-17.140261,-16.2083925,-15.15682324
1402000000,-17.113358,-16.21453917,-15.16406485
1403000000,-17.155539,-16.22068296,-15.17131646
1404000000,-17.160702,-16.22682384,-15.17857877
1405000000,-17.166361,-16.23296179,-15.18584908
1406000000,-17.216227,-16.23909679,-15.19313217
1407000000,-17.230839,-16.24522881,-15.20042261
1408000000,-17.181484,-16.25135782,-15.20772383
1409000000,-17.17878,-16.2574838,-15.21503515
1410000000,-17.207378,-16.26360673,-15.22235525
1411000000,-17.222315,-16.26972658,-15.22968548
1412000000,-17.243887,-16.27584331,-15.23702588
1413000000,-17.236265,-16.28195692,-15.24437578
1414000000,-17.276606,-16.28806737,-15.2517393
1415000000,-17.293165,-16.29417463,-15.25910619
1416000000,-17.238363,-16.30027868,-15.26648812
1417000000,-17.290428,-16.30637949,-15.27387893
1418000000,-17.293772,-16.31247703,-15.28128208
1419000000,-17.307425,-16.31857128,-15.28869208
1420000000,-17.328785,-16.32466221,-15.29611102
1421000000,-17.335047,-16.33074979,-15.30354442
1422000000,-17.365252,-16.33683399,-15.31098473
1423000000,-17.367046,-16.34291478,-15.31843678
1424000000,-17.35252,-16.34899215,-15.32589921
1425000000,-17.347536,-16.35506604,-15.33336929
1426000000,-17.370634,-16.36113645,-15.34085118
1427000000,-17.404215,-16.36720333,-15.34834143
1428000000,-17.424891,-16.37326667,-15.35584491
1429000000,-17.429819,-16.37932642,-15.36335749
1430000000,-17.455889,-16.38538256,-15.37088056
1431000000,-17.424191,-16.39143506,-15.37841416
1432000000,-17.479733,-16.39748389,-15.38595482
1433000000,-17.476833,-16.40352901,-15.39350951
1434000000,-17.490643,-16.40957041,-15.40107477
1435000000,-17.456593,-16.41560803,-15.40864785
1436000000,-17.526094,-16.42164186,-15.41623224
1437000000,-17.552303,-16.42767187,-15.42382448
1438000000,-17.51786,-16.43369801,-15.43143086
1439000000,-17.527338,-16.43972026,-15.4390472
1440000000,-17.55028,-16.44573859,-15.44667495
1441000000,-17.563301,-16.45175296,-15.45430921
1442000000,-17.553932,-16.45776334,-15.4619563
1443000000,-17.56547,-16.46376969,-15.46961274
1444000000,-17.625393,-16.46977199,-15.47727925
1445000000,-17.582783,-16.4757702,-15.48496006
1446000000,-17.575569,-16.48176428,-15.49264817
1447000000,-17.642906,-16.4877542,-15.50034501
1448000000,-17.644028,-16.49373993,-15.5080562
1449000000,-17.706892,-16.49972143,-15.51577687
1450000000,-17.657671,-16.50569867,-15.52350983
1451000000,-17.683893,-16.51167161,-15.53125018
1452000000,-17.723551,-16.51764021,-15.53900288
1453000000,-17.673975,-16.52360445,-15.54676441
1454000000,-17.718685,-16.52956427,-15.55453691
1455000000,-17.714901,-16.53551966,-15.56232252
1456000000,-17.735767,-16.54147056,-15.57011703
1457000000,-17.792423,-16.54741695,-15.57792257
1458000000,-17.78863,-16.55335878,-15.58573703
1459000000,-17.78503,-16.55929603,-15.59356399
1460000000,-17.842602,-16.56522864,-15.60140204
1461000000,-17.80221,-16.57115659,-15.60925121
1462000000,-17.850893,-16.57707983,-15.61711081
1463000000,-17.817078,-16.58299833,-15.62498157
1464000000,-17.839636,-16.58891205,-15.63286208
1465000000,-17.884335,-16.59482094,-15.64075379
1466000000,-17.884874,-16.60072498,-15.64865815
1467000000,-17.881392,-16.60662411,-15.65656876
1468000000,-17.946964,-16.61251831,-15.66449492
1469000000,-17.900827,-16.61840752,-15.67243164
1470000000,-17.913984,-16.62429171,-15.68037467
1471000000,-17.923056,-16.63017085,-15.6883326
1472000000,-17.951365,-16.63604487,-15.69630116
1473000000,-17.983913,-16.64191376,-15.70427966
1474000000,-17.969168,-16.64777746,-15.71227027
1475000000,-18.004318,-16.65363593,-15.72027301
1476000000,-18.035383,-16.65948914,-15.72828575
1477000000,-18.05164,-16.66533703,-15.73630851
1478000000,-18.038471,-16.67117957,-15.74434419
1479000000,-18.071365,-16.67701671,-15.75238921
1480000000,-18.050739,-16.68284842,-15.76044575
1481000000,-18.079821,-16.68867464,-15.76851455
1482000000,-18.080284,-16.69449533,-15.77659132
1483000000,-18.126045,-16.70031045,-15.78468256
1484000000,-18.10956,-16.70611995,-15.79278613
1485000000,-18.13022,-16.7119238,-15.80089773
1486000000,-18.142498,-16.71772194,-15.80902315
1487000000,-18.18907,-16.72351432,-15.81715445
1488000000,-18.242775,-16.72930092,-15.82530325
1489000000,-18.208475,-16.73508167,-15.8334616
1490000000,-18.182468,-16.74085654,-15.84162879
1491000000,-18.167427,-16.74662547,-15.8498092
1492000000,-18.24898,-16.75238842,-15.85799995
1493000000,-18.230906,-16.75814534,-15.86620396
1494000000,-18.275978,-16.76389619,-15.87441689
1495000000,-18.278605,-16.76964092,-15.88264679
1496000000,-18.298166,-16.77537948,-15.89088347
1497000000,-18.33589,-16.78111183,-15.89912913
1498000000,-18.325968,-16.7868379,-15.9073911
1499000000,-18.35285,-16.79255767,-15.91566503
1500000000,-18.306286,-16.79827107,-15.92394873
1501000000,-18.298275,-16.80397806,-15.9322459
1502000000,-18.3629,-16.80967859,-15.9405507
1503000000,-18.38036,-16.81537261,-15.94886827
1504000000,-18.382389,-16.82106007,-15.95720012
1505000000,-18.41861,-16.82674091,-15.96553891
1506000000,-18.441187,-16.8324151,-15.9738935
1507000000,-18.447035,-16.83808257,-15.98225507
1508000000,-18.475525,-16.84374329,-15.99063175
1509000000,-18.462023,-16.84939718,-15.99902136
1510000000,-18.495762,-16.85504421,-16.00741949
1511000000,-18.517824,-16.86068433,-16.01583428
1512000000,-18.476727,-16.86631747,-16.02425617
1513000000,-18.530718,-16.87194359,-16.03269182
1514000000,-18.578915,-16.87756264,-16.04113903
1515000000,-18.558867,-16.88317456,-16.04959858
1516000000,-18.612617,-16.8887793,-16.05806604
1517000000,-18.591789,-16.8943768,-16.06655181
1518000000,-18.660397,-16.89996701,-16.07504628
1519000000,-18.692076,-16.90554988,-16.08355169
1520000000,-18.63607,-16.91112536,-16.09207031
1521000000,-18.685549,-16.91669338,-16.10059767
1522000000,-18.694075,-16.9222539,-16.10914052
1523000000,-18.716818,-16.92780685,-16.11769665
1524000000,-18.777174,-16.93335219,-16.12626235
1525000000,-18.768177,-16.93888985,-16.13484063
1526000000,-18.782427,-16.94441978,-16.14342778
1527000000,-18.764359,-16.94994193,-16.15203129
1528000000,-18.835203,-16.95545624,-16.16064971
1529000000,-18.824562,-16.96096265,-16.16927557
1530000000,-18.819702,-16.9664611,-16.17791413
1531000000,-18.862406,-16.97195154,-16.18656618
1532000000,-18.886164,-16.97743391,-16.19522873
1533000000,-18.911806,-16.98290814,-16.20390407
1534000000,-18.95739,-16.9883742,-16.21259221
1535000000,-18.891747,-16.993832,-16.22129244
1536000000,-18.949652,-16.9992815,-16.23000477
1537000000,-19.023041,-17.00472264,-16.23872772
1538000000,-18.964167,-17.01015536,-16.24746813
1539000000,-19.04804,-17.0155796,-16.25621694
1540000000,-18.999441,-17.02099529,-16.26497795
1541000000,-19.073551,-17.02640238,-16.27375045
1542000000,-19.047123,-17.03180081,-16.28253823
1543000000,-19.068491,-17.03719052,-16.29133755
1544000000,-19.090727,-17.04257144,-16.30014918
1545000000,-19.096876,-17.04794352,-16.30897543
1546000000,-19.113775,-17.05330669,-16.31781023
1547000000,-19.15169,-17.0586609,-16.32665896
1548000000,-19.196815,-17.06400608,-16.33552162
1549000000,-19.129841,-17.06934216,-16.3443975
1550000000,-19.203638,-17.07466909,-16.35328508
1551000000,-19.200167,-17.07998681,-16.36218133
1552000000,-19.226171,-17.08529525,-16.37109317
1553000000,-19.253042,-17.09059434,-16.38002062
1554000000,-19.250147,-17.09588403,-16.38895681
1555000000,-19.253174,-17.10116426,-16.39790791
1556000000,-19.242525,-17.10643495,-16.40686933
1557000000,-19.30032,-17.11169604,-16.41584495
