Freq(Hz),S33(Phase)_milled,S33(Phase)_z0lver
1175000000,-2.6997175,70.6573732
1176000000,-2.8013136,70.59727725
1177000000,-2.5418472,70.53718616
1178000000,-2.5603418,70.47712421
1179000000,-2.6048551,70.41711082
1180000000,-2.9047956,70.35711687
1181000000,-3.0886464,70.29709378
1182000000,-2.7834537,70.23716296
1183000000,-2.8265038,70.17720301
1184000000,-3.06884,70.11731591
1185000000,-2.9735608,70.05740938
1186000000,-3.0324755,69.99752714
1187000000,-3.0328434,69.93768861
1188000000,-3.2081974,69.87785009
1189000000,-3.2409282,69.81801156
1190000000,-3.3793871,69.75826046
1191000000,-3.731869,69.69850935
1192000000,-3.5525784,69.63876311
1193000000,-3.5150588,69.57901201
1194000000,-3.6265671,69.51935319
1195000000,-3.3699601,69.45967494
1196000000,-3.3921423,69.40005012
1197000000,-3.6223195,69.34036216
1198000000,-3.847604,69.2807762
1199000000,-3.5790136,69.22118538
1200000000,-3.7730312,69.16163341
1201000000,-3.8313143,69.10211059
1202000000,-3.8672864,69.04258291
1203000000,-3.8757546,68.98306009
1204000000,-4.1056108,68.92361012
1205000000,-4.0295548,68.86417473
1206000000,-3.9616845,68.80472476
1207000000,-3.9381497,68.74531365
1208000000,-4.0524302,68.68594626
1209000000,-3.9173458,68.62659343
1210000000,-4.3618431,68.56719203
1211000000,-3.9805984,68.50787806
1212000000,-4.2863221,68.44858352
1213000000,-4.2813764,68.38928898
1214000000,-4.4526534,68.33001872
1215000000,-4.154767,68.27079218
1216000000,-4.1336021,68.21158506
1217000000,-4.4456735,68.15237309
1218000000,-4.4569602,68.09323397
1219000000,-4.4755273,68.03402686
1220000000,-4.3767314,67.97491688
1221000000,-4.5515866,67.91580691
1222000000,-4.7836986,67.85670179
1223000000,-4.8115463,67.79762582
1224000000,-4.60638,67.73856441
1225000000,-5.0994163,67.67953215
1226000000,-4.7258897,67.62051931
1227000000,-4.9952946,67.56152105
1228000000,-4.6769295,67.50257621
1229000000,-4.8314891,67.44365081
1230000000,-5.1178093,67.38468654
1231000000,-4.9318385,67.32579028
1232000000,-4.9391026,67.26690858
1233000000,-5.0515676,67.2080366
1234000000,-5.1080742,67.14916948
1235000000,-5.2919984,67.09034607
1236000000,-5.0673814,67.03155666
1237000000,-5.2680674,66.97276239
1238000000,-5.1086507,66.91401183
1239000000,-5.351902,66.85523699
1240000000,-5.2990899,66.79652529
1241000000,-5.0823832,66.73780388
1242000000,-5.4761791,66.67912618
1243000000,-5.3263545,66.62049705
1244000000,-5.5595608,66.56183878
1245000000,-5.655911,66.50320965
1246000000,-5.885499,66.44458052
1247000000,-5.5442076,66.38598053
1248000000,-5.7119331,66.32740483
1249000000,-5.5828691,66.26889227
1250000000,-5.5226564,66.21036999
1251000000,-6.1595631,66.15184286
1252000000,-5.9398017,66.09335459
1253000000,-5.920517,66.03491002
1254000000,-6.0575795,65.97643632
1255000000,-6.0699496,65.9180209
1256000000,-6.0457811,65.85956662
1257000000,-6.2806292,65.80122406
1258000000,-6.3015766,65.74283778
1259000000,-6.2573085,65.68448064
1260000000,-6.0746598,65.62613808
1261000000,-6.3924141,65.56780037
1262000000,-6.2599621,65.5095258
1263000000,-6.2411437,65.45123666
1264000000,-6.1605453,65.39299124
1265000000,-6.4460297,65.33472153
1266000000,-6.6130514,65.27653439
1267000000,-6.4108739,65.21831325
1268000000,-6.7505355,65.16015525
1269000000,-6.381114,65.10199725
1270000000,-6.630301,65.04383925
1271000000,-6.7457829,64.98570554
1272000000,-6.8895712,64.9275864
1273000000,-6.8590174,64.86952554
1274000000,-6.8258262,64.8114064
1275000000,-6.8591332,64.75338925
1276000000,-7.1887484,64.69536725
1277000000,-7.0619583,64.63730639
1278000000,-6.743176,64.57935725
1279000000,-6.9237022,64.5213741
1280000000,-7.1660733,64.46340553
1281000000,-6.960597,64.40541753
1282000000,-7.0921426,64.34752181
1283000000,-7.2474756,64.28962609
1284000000,-7.030652,64.23172551
1285000000,-7.2832117,64.17382008
1286000000,-7.3903346,64.11601179
1287000000,-7.1383443,64.05819378
1288000000,-7.0152464,64.00036606
1289000000,-7.3581791,63.94255777
1290000000,-7.581048,63.88478833
1291000000,-7.4793272,63.82698975
1292000000,-7.532763,63.76926888
1293000000,-7.3483701,63.71152859
1294000000,-7.657444,63.65384658
1295000000,-7.6398101,63.59616943
1296000000,-7.6192307,63.53846313
1297000000,-7.822423,63.48083455
1298000000,-7.6259847,63.42317682
1299000000,-7.811614,63.36553853
1300000000,-7.6714687,63.30794394
1301000000,-7.8258176,63.2503785
1302000000,-7.9626217,63.19276449
1303000000,-8.1550303,63.13524762
1304000000,-7.9898715,63.07772589
1305000000,-7.8414226,63.02019445
1306000000,-7.7237616,62.96269701
1307000000,-8.0828466,62.90523842
1308000000,-8.0009794,62.84775555
1309000000,-8.3820419,62.7903261
1310000000,-8.0376921,62.73286751
1311000000,-8.1967583,62.67544293
1312000000,-8.148138,62.61804748
1313000000,-8.3610058,62.56070061
1314000000,-8.4883738,62.50330516
1315000000,-8.3392763,62.44598257
1316000000,-8.2991257,62.38865027
1317000000,-8.2183104,62.33135196
1318000000,-8.287117,62.27404394
1319000000,-8.2435837,62.21677964
1320000000,-8.3018932,62.15950076
1321000000,-8.3321514,62.10224617
1322000000,-8.4114304,62.04504014
1323000000,-8.2857323,61.98783898
1324000000,-8.3380184,61.93065724
1325000000,-8.4813223,61.87346094
1326000000,-8.4130974,61.81625977
1327000000,-8.4516935,61.75911689
1328000000,-8.5381441,61.70198858
1329000000,-8.6295595,61.64492341
1330000000,-8.8681173,61.58780967
1331000000,-8.617795,61.53076393
1332000000,-8.7885866,61.47363563
1333000000,-8.7739811,61.41660446
1334000000,-8.9282122,61.35955872
1335000000,-8.7773991,61.30258098
1336000000,-8.8671207,61.24560809
1337000000,-8.9895144,61.18860606
1338000000,-9.0374689,61.13163318
1339000000,-8.9626045,61.07466515
1340000000,-9.0859442,61.01772141
1341000000,-9.1392784,60.96080195
1342000000,-9.2440767,60.90392135
1343000000,-9.2266111,60.84700675
1344000000,-9.282918,60.79014072
1345000000,-9.2491055,60.73332326
1346000000,-9.2358303,60.6764718
1347000000,-9.3089981,60.61964463
1348000000,-9.4905996,60.56285631
1349000000,-9.2404556,60.50606313
1350000000,-9.5359144,60.44927967
1351000000,-9.4517479,60.3924865
1352000000,-9.4855547,60.33576132
1353000000,-9.4435787,60.27905072
1354000000,-9.6087322,60.22234983
1355000000,-9.5459194,60.16565865
1356000000,-9.5419893,60.10891404
1357000000,-9.4836798,60.05229572
1358000000,-9.6824636,59.9956094
1359000000,-9.7898798,59.93901051
1360000000,-9.5326786,59.88237276
1361000000,-9.8741436,59.82576415
1362000000,-10.041863,59.76918954
1363000000,-10.001984,59.71260036
1364000000,-9.7356339,59.6560209
1365000000,-10.02714,59.59950457
1366000000,-9.8711462,59.54300282
1367000000,-9.9228878,59.48649621
1368000000,-9.9334946,59.4299216
1369000000,-9.783164,59.37343442
1370000000,-10.116072,59.31702981
1371000000,-10.028698,59.26052319
1372000000,-10.025558,59.20409915
1373000000,-10.162834,59.14768968
1374000000,-10.285017,59.09126079
1375000000,-10.172394,59.03486103
1376000000,-10.001644,58.97850013
1377000000,-10.431445,58.92211009
1378000000,-10.398878,58.8657929
1379000000,-10.261431,58.80941257
1380000000,-10.343147,58.75312453
1381000000,-10.282675,58.69678792
1382000000,-10.553409,58.64049987
1383000000,-10.348031,58.5842604
1384000000,-10.496187,58.52795778
1385000000,-10.485758,58.47175231
1386000000,-10.629213,58.4154934
1387000000,-10.722825,58.3593025
1388000000,-10.642287,58.30309703
1389000000,-10.593034,58.24689155
1390000000,-10.574912,58.19067151
1391000000,-10.770604,58.13453889
1392000000,-10.870242,58.07836255
1393000000,-10.650107,58.02227365
1394000000,-10.79518,57.96613617
1395000000,-10.839102,57.91003755
1396000000,-10.858287,57.85394864
1397000000,-10.669028,57.79786459
1398000000,-11.018979,57.74177569
1399000000,-10.916894,57.68577421
1400000000,-11.220275,57.62968044
1401000000,-11.217993,57.57368868
1402000000,-11.092179,57.51769691
1403000000,-11.249035,57.46170029
1404000000,-11.143719,57.40571824
1405000000,-11.352777,57.34972647
1406000000,-11.530605,57.29381242
1407000000,-11.401625,57.23786437
1408000000,-11.255005,57.18198917
1409000000,-11.321025,57.12602654
1410000000,-11.522284,57.07012221
1411000000,-11.452924,57.01422758
1412000000,-11.489405,56.95839124
1413000000,-11.38952,56.90251118
1414000000,-11.554538,56.84668941
1415000000,-11.600233,56.79085307
1416000000,-11.343986,56.73504587
1417000000,-11.512995,56.6792581
1418000000,-11.555186,56.62347519
1419000000,-11.667593,56.56768256
1420000000,-11.45644,56.5119385
1421000000,-11.70362,56.45617502
1422000000,-11.598096,56.40043096
1423000000,-11.793226,56.34470147
1424000000,-11.68762,56.28904484
1425000000,-11.87164,56.23334936
1426000000,-11.792598,56.17760044
1427000000,-11.795671,56.12194867
1428000000,-12.030588,56.06626775
1429000000,-11.947292,56.0106354
1430000000,-11.995522,55.95501277
1431000000,-11.865309,55.89935614
1432000000,-11.853918,55.84378694
1433000000,-12.011896,55.78824202
1434000000,-12.341696,55.7326631
1435000000,-11.962532,55.67707932
1436000000,-12.277045,55.62152469
1437000000,-12.112755,55.5659992
1438000000,-12.212356,55.51048342
1439000000,-12.100771,55.45496278
1440000000,-12.192354,55.39942758
1441000000,-11.993855,55.34400408
1442000000,-12.140992,55.28853202
1443000000,-12.295023,55.23303081
1444000000,-12.304522,55.17757818
1445000000,-12.303034,55.12214011
1446000000,-12.192329,55.06671176
1447000000,-12.48131,55.01128827
1448000000,-12.412518,54.95592306
1449000000,-12.461308,54.90054813
1450000000,-12.51659,54.84517807
1451000000,-12.505898,54.78981771
1452000000,-12.721808,54.73450107
1453000000,-12.655755,54.67909215
1454000000,-12.616532,54.62383379
1455000000,-12.72333,54.56850744
1456000000,-12.641944,54.51320052
1457000000,-12.787968,54.45786445
1458000000,-12.834743,54.40259638
1459000000,-12.927311,54.34738174
1460000000,-13.015406,54.29204567
1461000000,-12.787409,54.23685045
1462000000,-12.971645,54.18167953
1463000000,-12.850103,54.12646488
1464000000,-12.990174,54.07124538
1465000000,-13.100476,54.01601617
1466000000,-13.243889,53.96086953
1467000000,-13.039864,53.90572774
1468000000,-13.190165,53.85055195
1469000000,-13.274984,53.79544902
1470000000,-12.972059,53.74028295
1471000000,-13.274167,53.68515574
1472000000,-13.345796,53.63010623
1473000000,-13.415536,53.57497416
1474000000,-13.42866,53.51989552
1475000000,-13.32974,53.46485087
1476000000,-13.470414,53.40981594
1477000000,-13.495107,53.35472758
1478000000,-13.497526,53.2996975
1479000000,-13.53402,53.24471114
1480000000,-13.72891,53.18969078
1481000000,-13.716074,53.13458785
1482000000,-13.619197,53.0796792
1483000000,-13.953238,53.02474626
1484000000,-13.814451,52.96976962
1485000000,-13.929001,52.9148124
1486000000,-13.852352,52.85986975
1487000000,-13.660692,52.80495138
1488000000,-13.938894,52.75004759
1489000000,-14.065949,52.69512923
1490000000,-14.219805,52.64021572
1491000000,-13.914937,52.58533136
1492000000,-14.239805,52.53048099
1493000000,-13.933524,52.4756112
1494000000,-14.191524,52.42075597
1495000000,-14.284681,52.36591532
1496000000,-14.392675,52.31107953
1497000000,-14.179273,52.25624373
1498000000,-14.360275,52.2014468
1499000000,-14.29669,52.146713
1500000000,-14.333033,52.0919112
1501000000,-14.235247,52.03711427
1502000000,-14.381484,51.98240961
1503000000,-14.499831,51.92761753
1504000000,-14.63643,51.87295173
1505000000,-14.733624,51.81817422
1506000000,-14.472975,51.76347928
1507000000,-14.449391,51.70874063
1508000000,-14.820961,51.6540554
1509000000,-14.603201,51.59941874
1510000000,-14.562211,51.54470923
1511000000,-14.744962,51.49003858
1512000000,-14.585041,51.43542621
1513000000,-14.77366,51.38078955
1514000000,-15.171926,51.32614804
1515000000,-14.743666,51.27152109
1516000000,-15.043728,51.21698158
1517000000,-14.858322,51.16233521
1518000000,-15.332148,51.10778598
1519000000,-15.165131,51.05317361
1520000000,-15.055902,50.99861952
1521000000,-15.072728,50.94407515
1522000000,-15.060943,50.88950649
1523000000,-15.281283,50.83497183
1524000000,-15.346251,50.78050031
1525000000,-15.503316,50.72598994
1526000000,-15.355181,50.67147957
1527000000,-15.342015,50.61698862
1528000000,-15.622948,50.56254624
1529000000,-15.537482,50.5080553
1530000000,-15.346182,50.45359835
1531000000,-15.704454,50.39914626
1532000000,-15.722886,50.34470389
1533000000,-15.806619,50.29028094
1534000000,-15.822468,50.23584342
1535000000,-15.59602,50.18148847
1536000000,-16.014704,50.12710438
1537000000,-15.980183,50.07268629
1538000000,-15.878634,50.01834106
1539000000,-15.986297,49.96398611
1540000000,-15.727262,49.90961659
1541000000,-16.123169,49.85523735
1542000000,-16.093494,49.8009164
1543000000,-16.06221,49.74662945
1544000000,-16.025288,49.6923085
1545000000,-16.092596,49.63797784
1546000000,-16.217199,49.58372974
1547000000,-16.081165,49.52945251
1548000000,-16.487656,49.4751947
1549000000,-16.367876,49.42097089
1550000000,-16.48852,49.36663051
1551000000,-16.430466,49.3124067
1552000000,-16.458229,49.25817318
1553000000,-16.473204,49.20398337
1554000000,-16.618471,49.14976927
1555000000,-16.422459,49.09556489
1556000000,-16.54789,49.0413508
1557000000,-16.613993,48.98719984
1558000000,-16.689844,48.93301003
1559000000,-16.7598,48.87884451
1560000000,-16.876303,48.82467413
1561000000,-16.964844,48.77058146
1562000000,-16.904322,48.71640622
1563000000,-16.876982,48.66225526
1564000000,-17.073225,48.60817231
1565000000,-17.119595,48.55404078
1566000000,-16.959415,48.49997725
1567000000,-17.12693,48.44590401
1568000000,-17.259729,48.3918842
1569000000,-17.202219,48.33775267
1570000000,-17.184935,48.28369886
1571000000,-17.22356,48.22973733
1572000000,-17.492851,48.17566894
1573000000,-17.615002,48.12161999
1574000000,-17.413515,48.06757103
1575000000,-17.490267,48.01353179
1576000000,-17.479685,47.95963826
1577000000,-18.079451,47.90556016
1578000000,-17.547453,47.8516812
1579000000,-17.686625,47.79764196
1580000000,-17.676468,47.74372414
1581000000,-17.665443,47.68976261
1582000000,-17.526003,47.63576222
1583000000,-17.616629,47.5818784
1584000000,-17.968201,47.52797516
1585000000,-17.775751,47.47403306
1586000000,-18.325083,47.4201541
1587000000,-18.083113,47.36623628
1588000000,-18.132242,47.31236703
1589000000,-18.160959,47.25848321
1590000000,-18.23984,47.20465768
1591000000,-18.278404,47.15076415
1592000000,-18.399529,47.09691919
1593000000,-18.367487,47.04303537
1594000000,-18.475147,46.98922926
1595000000,-18.559134,46.93544259
1596000000,-18.398756,46.88160734
1597000000,-18.278627,46.82783038
1598000000,-18.717525,46.77399027
1599000000,-18.594919,46.72021331
1600000000,-18.685661,46.66645577
1601000000,-18.855507,46.61267881
1602000000,-18.795126,46.55891156
1603000000,-19.219988,46.50517831
1604000000,-19.112873,46.45140135
1605000000,-18.820942,46.39767296
1606000000,-18.98785,46.34401742
1607000000,-19.113943,46.29028903
1608000000,-19.045511,46.23659463
1609000000,-19.271086,46.18286138
1610000000,-19.284302,46.12917184
1611000000,-19.480291,46.07545317
1612000000,-19.470921,46.02174906
1613000000,-19.268251,45.96812752
1614000000,-19.532381,45.91450112
1615000000,-19.443426,45.86086016
1616000000,-19.68742,45.80721919
1617000000,-19.553623,45.75359765
1618000000,-19.60146,45.69997611
1619000000,-19.588428,45.64638372
1620000000,-19.954535,45.59277675
1621000000,-19.848177,45.53920864
1622000000,-19.908756,45.48556767
1623000000,-19.879683,45.43199956
1624000000,-20.09194,45.37846059
1625000000,-19.977768,45.32493134
1626000000,-20.217388,45.27136323
1627000000,-20.173159,45.21778054
1628000000,-20.189661,45.16428043
1629000000,-20.263981,45.11074146
1630000000,-20.325462,45.05722192
1631000000,-20.451284,45.00371209
1632000000,-20.655733,44.95021198
1633000000,-20.468788,44.89674101
1634000000,-20.523529,44.84322147
1635000000,-20.675129,44.78979421
1636000000,-20.698807,44.73628924
1637000000,-20.65711,44.68283284
1638000000,-20.875174,44.62941044
1639000000,-20.92651,44.57596861
1640000000,-21.093773,44.52252678
1641000000,-20.987453,44.46908496
1642000000,-21.002872,44.41568198
1643000000,-21.130428,44.36228873
1644000000,-21.116709,44.30890032
1645000000,-21.302431,44.25543421
1646000000,-21.278187,44.20208952
1647000000,-21.454626,44.14872055
1648000000,-21.464811,44.09533215
1649000000,-21.570351,44.0419486
1650000000,-21.518944,43.98863791
1651000000,-21.592337,43.93530294
1652000000,-21.91979,43.88198254
1653000000,-21.72167,43.82863299
1654000000,-21.87155,43.77524945
1655000000,-21.847372,43.72200676
1656000000,-21.931919,43.66867664
1657000000,-21.996733,43.61536595
1658000000,-22.073345,43.56206983
1659000000,-22.12216,43.508832
1660000000,-22.251328,43.4555796
1661000000,-22.314108,43.4023369
1662000000,-22.372437,43.34906993
1663000000,-22.337141,43.2957981
1664000000,-22.383537,43.24255541
1665000000,-22.522503,43.189337
1666000000,-22.56225,43.13607488
1667000000,-23.032299,43.08283705
1668000000,-22.879465,43.02964778
1669000000,-22.823376,42.97645366
1670000000,-22.863531,42.92320126
1671000000,-23.025154,42.87006542
1672000000,-23.051672,42.81691987
1673000000,-23.056686,42.76373061
1674000000,-23.069845,42.71057535
1675000000,-23.310289,42.65741037
1676000000,-23.282543,42.60429396
1677000000,-23.193974,42.55113384
1678000000,-23.234474,42.49793
1679000000,-23.521099,42.44483302
1680000000,-23.592371,42.39175547
1681000000,-23.433458,42.33866335
1682000000,-23.772585,42.28555666
1683000000,-23.619762,42.23237225
1684000000,-23.951426,42.17927041
1685000000,-23.681479,42.126222
1686000000,-24.050848,42.07317359
1687000000,-23.915035,42.02010575
1688000000,-23.805941,41.96692135
1689000000,-24.113665,41.91394579
1690000000,-24.167664,41.86093138
1691000000,-24.034698,41.8079024
1692000000,-24.168425,41.75484428
1693000000,-24.335802,41.70177644
1694000000,-24.166677,41.64881546
1695000000,-24.30723,41.59582047
1696000000,-24.588768,41.54284492
1697000000,-24.427664,41.48983537
1698000000,-24.65575,41.43687438
1699000000,-24.862305,41.38386483
1700000000,-24.705128,41.33092813
1701000000,-24.940548,41.27794286
1702000000,-25.023838,41.22493331
1703000000,-24.832058,41.17201118
1704000000,-25.08691,41.11912791
1705000000,-25.025581,41.06618636
1706000000,-25.117197,41.01316709
1707000000,-25.147326,40.96028868
1708000000,-25.377531,40.90732769
1709000000,-25.297886,40.85446385
1710000000,-25.431757,40.80157086
1711000000,-25.310883,40.74871674
1712000000,-25.346287,40.69581647
1713000000,-25.361609,40.64286277
1714000000,-25.506666,40.59006692
1715000000,-25.595684,40.53713508
1716000000,-25.73905,40.48433681
1717000000,-25.83215,40.43139283
1718000000,-25.944252,40.37860912
1719000000,-25.915846,40.32577442
1720000000,-25.938204,40.27295429
1721000000,-26.109451,40.22008074
1722000000,-25.970219,40.16726304
1723000000,-26.049528,40.11448905
1724000000,-26.14366,40.06162035
1725000000,-26.19268,40.00880022
1726000000,-26.347818,39.95609666
1727000000,-26.355476,39.90324496
1728000000,-26.43615,39.85054382
1729000000,-26.517443,39.79774555
1730000000,-26.569567,39.74501771
1731000000,-26.746201,39.69224857
1732000000,-26.685591,39.63948673
1733000000,-26.741011,39.58672003
1734000000,-26.899466,39.53399218
1735000000,-26.941029,39.48130319
1736000000,-27.008617,39.42861663
1737000000,-27.084915,39.37585964
1738000000,-27.241463,39.32307837
1739000000,-27.297878,39.27036024
1740000000,-27.267675,39.21775382
1741000000,-27.23736,39.16503325
1742000000,-27.21501,39.11238555
1743000000,-27.592968,39.05975727
1744000000,-27.561304,39.00701
1745000000,-27.791101,38.95437929
1746000000,-27.508518,38.90156402
1747000000,-27.914074,38.84900374
1748000000,-27.915501,38.79637546
1749000000,-27.822792,38.74369376
1750000000,-28.135332,38.69120876
1751000000,-28.147482,38.63846635
1752000000,-28.130047,38.58589635
1753000000,-28.236565,38.5333215
1754000000,-28.158743,38.4806908
1755000000,-28.322666,38.42803824
1756000000,-28.348022,38.37548281
1757000000,-28.605955,38.32285697
1758000000,-28.594725,38.27024326
1759000000,-28.659895,38.21774369
1760000000,-28.70052,38.16514942
1761000000,-28.767626,38.11256242
1762000000,-28.84864,38.05997543
1763000000,-28.797686,38.00743215
1764000000,-28.824686,37.95490101
1765000000,-29.043846,37.90239902
1766000000,-29.133226,37.84985574
1767000000,-29.261992,37.79731489
1768000000,-29.197334,37.74486147
1769000000,-29.167664,37.69233761
1770000000,-29.202635,37.63976276
1771000000,-29.383255,37.58724377
1772000000,-29.522779,37.53482192
1773000000,-29.674402,37.48236606
1774000000,-29.557436,37.42991507
1775000000,-29.503567,37.37734265
1776000000,-29.664274,37.32489408
1777000000,-29.795069,37.27246251
1778000000,-29.91143,37.22003337
1779000000,-29.771357,37.16762852
1780000000,-30.017509,37.11507795
1781000000,-30.205717,37.0626391
1782000000,-30.157198,37.01020268
1783000000,-30.305624,36.95778811
1784000000,-30.268776,36.90532254
1785000000,-30.20142,36.85295411
1786000000,-30.5438,36.80060269
1787000000,-30.576998,36.74814926
1788000000,-30.731306,36.69572984
1789000000,-30.590727,36.64330313
1790000000,-30.656549,36.59097599
1791000000,-30.809389,36.53863913
1792000000,-30.923027,36.48623428
1793000000,-31.07538,36.43393385
1794000000,-30.88253,36.38150714
1795000000,-31.005751,36.32919942
1796000000,-31.093353,36.27683828
1797000000,-31.352669,36.22451357
1798000000,-31.366879,36.17211114
1799000000,-31.433531,36.11980586
1800000000,-31.3992,36.06752
1801000000,-31.596264,36.01516372
1802000000,-31.611141,35.96289243
1803000000,-31.633768,35.91050215
1804000000,-31.753611,35.85827701
1805000000,-31.754704,35.80594743
1806000000,-31.900164,35.75371743
1807000000,-32.003719,35.70140486
1808000000,-31.921783,35.64910929
1809000000,-32.128422,35.59684286
1810000000,-32.157093,35.54450601
1811000000,-32.301659,35.49227843
1812000000,-32.459869,35.43999986
1813000000,-32.559944,35.38771158
1814000000,-32.328506,35.33550586
1815000000,-32.478691,35.283305
1816000000,-32.584671,35.23099972
1817000000,-32.712765,35.17883771
