Freq(Hz),S21(dB)_milled,S21(dB)_HFSS,S21(dB)_z0lver
1131000000,-3.306725,-3.403988651,-3.814099683
1132000000,-3.3261104,-3.403978329,-3.813736596
1133000000,-3.3115656,-3.403968283,-3.813371778
1134000000,-3.3134766,-3.40395851,-3.813011336
1135000000,-3.3261051,-3.403949011,-3.812650035
1136000000,-3.3474836,-3.403939785,-3.812287001
1137000000,-3.3607228,-3.403930831,-3.811923981
1138000000,-3.3059881,-3.403922148,-3.811560974
1139000000,-3.3389089,-3.403913736,-3.811197107
1140000000,-3.3522301,-3.403905594,-3.810835871
1141000000,-3.3504701,-3.403897721,-3.810471158
1142000000,-3.3290906,-3.403890116,-3.810108204
1143000000,-3.3147638,-3.40388278,-3.809745262
1144000000,-3.3201778,-3.40387571,-3.809383207
1145000000,-3.3087275,-3.403868907,-3.809018547
1146000000,-3.2941363,-3.40386237,-3.808653028
1147000000,-3.3163538,-3.403856098,-3.80829014
1148000000,-3.3247371,-3.40385009,-3.807927264
1149000000,-3.3138397,-3.403844346,-3.807564402
1150000000,-3.3215039,-3.403838864,-3.807199808
1151000000,-3.3276973,-3.403833645,-3.806835228
1152000000,-3.3099077,-3.403828688,-3.806472406
1153000000,-3.2970021,-3.403823991,-3.806106108
1154000000,-3.3204541,-3.403819555,-3.80574244
1155000000,-3.339401,-3.403815378,-3.805378785
1156000000,-3.3079476,-3.40381146,-3.805015143
1157000000,-3.3388646,-3.4038078,-3.80464977
1158000000,-3.3269255,-3.403804398,-3.804285283
1159000000,-3.3292811,-3.403801253,-3.803921681
1160000000,-3.3049076,-3.403798364,-3.803555477
1161000000,-3.3085892,-3.40379573,-3.803190157
1162000000,-3.3057449,-3.403793351,-3.802826595
1163000000,-3.3160367,-3.403791226,-3.802461303
1164000000,-3.3257678,-3.403789355,-3.802095152
1165000000,-3.3094137,-3.403787736,-3.801729886
1166000000,-3.3082678,-3.40378637,-3.801366377
1167000000,-3.3140891,-3.403785255,-3.801000266
1168000000,-3.3119445,-3.403784391,-3.80063504
1169000000,-3.3028018,-3.403783777,-3.800270699
1170000000,-3.2983813,-3.403783412,-3.799903756
1171000000,-3.3192968,-3.403783297,-3.799539442
1172000000,-3.2969511,-3.40378343,-3.799175141
1173000000,-3.3418205,-3.40378381,-3.798808239
1174000000,-3.3360569,-3.403784437,-3.79844135
1175000000,-3.2928011,-3.403785311,-3.798075346
1176000000,-3.3035908,-3.40378643,-3.797711099
1177000000,-3.3529735,-3.403787794,-3.79734425
1178000000,-3.3086104,-3.403789402,-3.796977415
1179000000,-3.3321319,-3.403791254,-3.796613208
1180000000,-3.3100853,-3.40379335,-3.796245528
1181000000,-3.3204043,-3.403795687,-3.795878733
1182000000,-3.3476295,-3.403798267,-3.795514566
1183000000,-3.3203135,-3.403801088,-3.795147798
1184000000,-3.3296795,-3.403804149,-3.794781043
1185000000,-3.3112772,-3.40380745,-3.794414302
1186000000,-3.3306496,-3.403810991,-3.794048446
1187000000,-3.3083284,-3.403814771,-3.793679118
1188000000,-3.3012917,-3.403818788,-3.79331416
1189000000,-3.3201947,-3.403823043,-3.792945731
1190000000,-3.2967193,-3.403827535,-3.792579057
1191000000,-3.3345287,-3.403832263,-3.792213268
1192000000,-3.2840562,-3.403837227,-3.79184575
1193000000,-3.3083878,-3.403842426,-3.791479117
1194000000,-3.3268862,-3.403847859,-3.791113367
1195000000,-3.343859,-3.403853526,-3.790744149
1196000000,-3.3014355,-3.403859427,-3.790377556
1197000000,-3.3332047,-3.40386556,-3.790010976
1198000000,-3.3147879,-3.403871925,-3.789640927
1199000000,-3.3063281,-3.403878522,-3.789275245
1200000000,-3.3041508,-3.40388535,-3.788907835
1201000000,-3.2910275,-3.403892408,-3.788539569
1202000000,-3.3142507,-3.403899695,-3.788172186
1203000000,-3.3142717,-3.403907212,-3.787804817
1204000000,-3.3089678,-3.403914958,-3.787437461
1205000000,-3.3127682,-3.403922931,-3.787070118
1206000000,-3.3332231,-3.403931132,-3.786701919
1207000000,-3.3101473,-3.40393956,-3.786333734
1208000000,-3.3287139,-3.403948215,-3.785966432
1209000000,-3.3173313,-3.403957095,-3.785600014
1210000000,-3.3392298,-3.4039662,-3.785230999
1211000000,-3.3191526,-3.40397553,-3.784861997
1212000000,-3.3048811,-3.403985084,-3.784494749
1213000000,-3.3208621,-3.403994861,-3.784124904
1214000000,-3.3523133,-3.404004862,-3.783758554
1215000000,-3.3069434,-3.404015085,-3.783389607
1216000000,-3.3090959,-3.40402553,-3.783021543
1217000000,-3.3185785,-3.404036196,-3.782654363
1218000000,-3.3079734,-3.404047083,-3.782286326
1219000000,-3.3186004,-3.40405819,-3.781915693
1220000000,-3.3145585,-3.404069518,-3.781546814
1221000000,-3.313241,-3.404081064,-3.781181427
1222000000,-3.3109531,-3.404092829,-3.780810835
1223000000,-3.3200107,-3.404104813,-3.780441997
1224000000,-3.2966325,-3.404117014,-3.780073171
1225000000,-3.2947457,-3.404129432,-3.7797061
1226000000,-3.3090627,-3.404142067,-3.779335562
1227000000,-3.3498297,-3.404154918,-3.778966778
1228000000,-3.3266172,-3.404167984,-3.778598877
1229000000,-3.2840955,-3.404181266,-3.778231859
1230000000,-3.3004794,-3.404194763,-3.777862246
1231000000,-3.3149273,-3.404208473,-3.777493516
1232000000,-3.3322308,-3.404222397,-3.77712306
1233000000,-3.3085847,-3.404236535,-3.776754358
1234000000,-3.3298728,-3.404250885,-3.776384799
1235000000,-3.2831724,-3.404265447,-3.776016993
1236000000,-3.323966,-3.404280221,-3.775646592
1237000000,-3.3207746,-3.404295206,-3.775278813
1238000000,-3.319674,-3.404310402,-3.77490844
1239000000,-3.3402216,-3.404325808,-3.774539819
1240000000,-3.3075864,-3.404341424,-3.774169473
1241000000,-3.3301034,-3.40435725,-3.773800879
1242000000,-3.3057733,-3.404373284,-3.773432298
1243000000,-3.3232546,-3.404389526,-3.773062863
1244000000,-3.3226929,-3.404405977,-3.77269431
1245000000,-3.3260736,-3.404422635,-3.772323163
1246000000,-3.3100488,-3.4044395,-3.771952898
1247000000,-3.3127203,-3.404456572,-3.771585255
1248000000,-3.3076055,-3.40447385,-3.771215888
1249000000,-3.3121567,-3.404491333,-3.770846534
1250000000,-3.3182313,-3.404509022,-3.770475455
1251000000,-3.3083129,-3.404526916,-3.770107867
1252000000,-3.2906141,-3.404545014,-3.769735078
1253000000,-3.3308539,-3.404563316,-3.769367516
1254000000,-3.3372588,-3.404581822,-3.76899823
1255000000,-3.2847416,-3.404600531,-3.768629827
1256000000,-3.3038275,-3.404619442,-3.768257962
1257000000,-3.3080649,-3.404638556,-3.767889586
1258000000,-3.2855904,-3.404657872,-3.767518617
1259000000,-3.3165705,-3.40467739,-3.767146794
1260000000,-3.3144634,-3.404697108,-3.76677759
1261000000,-3.3098125,-3.404717027,-3.766410137
1262000000,-3.3197045,-3.404737147,-3.766040092
1263000000,-3.2929432,-3.404757466,-3.765669192
1264000000,-3.3210411,-3.404777985,-3.765299174
1265000000,-3.3111937,-3.404798703,-3.764930907
1266000000,-3.3219867,-3.40481962,-3.764560917
1267000000,-3.3104491,-3.404840736,-3.764191808
1268000000,-3.2878478,-3.404862049,-3.763821845
1269000000,-3.3079991,-3.40488356,-3.763451896
1270000000,-3.3351245,-3.404905268,-3.763080223
1271000000,-3.3427534,-3.404927173,-3.76271117
1272000000,-3.3164928,-3.404949275,-3.762337788
1273000000,-3.3091218,-3.404971572,-3.761972235
1274000000,-3.2942197,-3.404994066,-3.761599749
1275000000,-3.309433,-3.405016755,-3.761228145
1276000000,-3.3289404,-3.405039639,-3.760860896
1277000000,-3.3137484,-3.405062718,-3.76048932
1278000000,-3.3117292,-3.405085992,-3.760120362
1279000000,-3.3058178,-3.40510946,-3.759749682
1280000000,-3.2992556,-3.405133121,-3.759380751
1281000000,-3.3201351,-3.405156976,-3.75900923
1282000000,-3.3341606,-3.405181024,-3.758640326
1283000000,-3.3190467,-3.405205265,-3.758267964
1284000000,-3.2904227,-3.405229698,-3.757900824
1285000000,-3.3181114,-3.405254323,-3.75752849
1286000000,-3.2966197,-3.405279141,-3.757160509
1287000000,-3.304075,-3.40530415,-3.756789938
1288000000,-3.2906923,-3.40532935,-3.756418513
1289000000,-3.3264232,-3.405354741,-3.756049705
1290000000,-3.3207664,-3.405380323,-3.755679175
1291000000,-3.3284798,-3.405406095,-3.755308659
1292000000,-3.3037395,-3.405432057,-3.754937289
1293000000,-3.3020439,-3.405458209,-3.754567668
1294000000,-3.315335,-3.405484551,-3.754199796
1295000000,-3.3007364,-3.405511082,-3.7538276
1296000000,-3.3192265,-3.405537801,-3.753458888
1297000000,-3.3313441,-3.40556471,-3.753087586
1298000000,-3.3052387,-3.405591807,-3.752717166
1299000000,-3.2939892,-3.405619092,-3.752345025
1300000000,-3.2905679,-3.405646565,-3.751977235
1301000000,-3.3484342,-3.405674225,-3.751605989
1302000000,-3.2853043,-3.405702073,-3.751234756
1303000000,-3.2897935,-3.405730109,-3.750865272
1304000000,-3.3167295,-3.405758331,-3.750495802
1305000000,-3.3083429,-3.405786739,-3.750127212
1306000000,-3.3163006,-3.405815335,-3.749756902
1307000000,-3.315624,-3.405844116,-3.749387472
1308000000,-3.3070741,-3.405873083,-3.749016322
1309000000,-3.3138642,-3.405902237,-3.748646053
1310000000,-3.3100562,-3.405931575,-3.748277531
1311000000,-3.312149,-3.405961099,-3.747904688
1312000000,-3.3081679,-3.405990808,-3.747535327
1313000000,-3.304338,-3.406020702,-3.747163379
1314000000,-3.3089406,-3.406050781,-3.746793178
1315000000,-3.3017416,-3.406081044,-3.746422991
1316000000,-3.3342478,-3.406111492,-3.746055419
1317000000,-3.3088436,-3.406142123,-3.745685259
1318000000,-3.3167295,-3.406172939,-3.745315113
1319000000,-3.314455,-3.406203938,-3.744944981
1320000000,-3.2976973,-3.406235121,-3.744573996
1321000000,-3.3095622,-3.406266487,-3.744203024
1322000000,-3.3074658,-3.406298036,-3.743834666
1323000000,-3.3160727,-3.406329769,-3.743464589
1324000000,-3.311455,-3.406361684,-3.743094525
1325000000,-3.2845349,-3.406393782,-3.742723609
1326000000,-3.2857893,-3.406426062,-3.742352706
1327000000,-3.2933924,-3.406458525,-3.74198355
1328000000,-3.3013878,-3.40649117,-3.741614407
1329000000,-3.3043089,-3.406523997,-3.741245278
1330000000,-3.2860587,-3.406557006,-3.740875297
1331000000,-3.3263617,-3.406590197,-3.740506195
1332000000,-3.2710571,-3.406623569,-3.740134508
1333000000,-3.3268247,-3.406657123,-3.739764568
1334000000,-3.315207,-3.406690858,-3.73939724
1335000000,-3.3149061,-3.406724775,-3.739024728
1336000000,-3.3072903,-3.406758873,-3.738657427
1337000000,-3.3065374,-3.406793151,-3.738286675
1338000000,-3.2833762,-3.406827611,-3.737916803
1339000000,-3.2936771,-3.406862252,-3.737546078
1340000000,-3.3033412,-3.406897073,-3.737177099
1341000000,-3.3142312,-3.406932075,-3.736808134
1342000000,-3.2941175,-3.406967257,-3.736439183
1343000000,-3.3030868,-3.40700262,-3.736068513
1344000000,-3.2995005,-3.407038163,-3.735698723
1345000000,-3.3255823,-3.407073886,-3.735329812
1346000000,-3.2823532,-3.407109789,-3.734960049
1347000000,-3.3149068,-3.407145873,-3.7345903
1348000000,-3.3112109,-3.407182136,-3.734222296
1349000000,-3.3101277,-3.40721858,-3.733851709
1350000000,-3.2855589,-3.407255203,-3.733483732
1351000000,-3.2991683,-3.407292006,-3.733112306
1352000000,-3.2933025,-3.407328989,-3.732743491
1353000000,-3.2748275,-3.407366152,-3.732373824
1354000000,-3.3032434,-3.407403494,-3.732005036
1355000000,-3.3352149,-3.407441016,-3.731636262
1356000000,-3.2843335,-3.407478717,-3.731264904
1357000000,-3.307466,-3.407516598,-3.730896157
1358000000,-3.3020556,-3.407554658,-3.730526558
1359000000,-3.2806103,-3.407592898,-3.730160435
1360000000,-3.2826593,-3.407631317,-3.729791729
1361000000,-3.3111229,-3.407669916,-3.729422171
1362000000,-3.2916703,-3.407708694,-3.729052626
1363000000,-3.2949665,-3.407747651,-3.728684826
1364000000,-3.3097084,-3.407786788,-3.728316174
1365000000,-3.3061965,-3.407826104,-3.727947536
1366000000,-3.2585363,-3.407865599,-3.727578911
1367000000,-3.2699394,-3.407905274,-3.727207704
1368000000,-3.2884092,-3.407945128,-3.726839107
1369000000,-3.2762666,-3.407985161,-3.726468793
1370000000,-3.2904565,-3.408025374,-3.726101953
1371000000,-3.3222454,-3.408065766,-3.725734261
1372000000,-3.2943242,-3.408106338,-3.725365718
1373000000,-3.3035309,-3.408147088,-3.724996324
1374000000,-3.2770791,-3.408188019,-3.724626943
1375000000,-3.2945049,-3.408229129,-3.724259305
1376000000,-3.2965407,-3.408270418,-3.723892547
1377000000,-3.299535,-3.408311887,-3.723522342
1378000000,-3.277926,-3.408353535,-3.723154745
1379000000,-3.2879834,-3.408395363,-3.722787162
1380000000,-3.3378577,-3.408437371,-3.722418727
1381000000,-3.3185318,-3.408479558,-3.722048577
1382000000,-3.2869608,-3.408521925,-3.721681899
1383000000,-3.2907572,-3.408564472,-3.721315235
1384000000,-3.2858617,-3.408607199,-3.72094599
1385000000,-3.3015895,-3.408650106,-3.720577623
1386000000,-3.28073,-3.408693193,-3.720210999
1387000000,-3.3107426,-3.40873646,-3.719843524
1388000000,-3.3097799,-3.408779908,-3.719475198
1389000000,-3.3064325,-3.408823535,-3.71910775
1390000000,-3.2990725,-3.408867343,-3.718740316
1391000000,-3.3118029,-3.408911331,-3.71837203
1392000000,-3.301439,-3.4089555,-3.718004623
1393000000,-3.3031666,-3.40899985,-3.717637229
1394000000,-3.3136477,-3.40904438,-3.717270713
1395000000,-3.2990363,-3.409089092,-3.716902482
1396000000,-3.2822053,-3.409133984,-3.716535128
1397000000,-3.3065543,-3.409179057,-3.716166924
1398000000,-3.2702057,-3.409224311,-3.715800462
1399000000,-3.2842,-3.409269747,-3.715432285
1400000000,-3.3087382,-3.409315364,-3.715066714
1401000000,-3.2705655,-3.409361163,-3.714699428
1402000000,-3.2980876,-3.409407144,-3.714332155
1403000000,-3.2996562,-3.409453306,-3.713964896
1404000000,-3.2980924,-3.40949965,-3.713597651
1405000000,-3.2999763,-3.409546177,-3.713232147
1406000000,-3.3027768,-3.409592885,-3.712865792
1407000000,-3.3187187,-3.409639776,-3.712498587
1408000000,-3.2880306,-3.40968685,-3.712131395
1409000000,-3.2698605,-3.409734106,-3.711766809
1410000000,-3.2987216,-3.409781545,-3.711400508
1411000000,-3.2955611,-3.409829168,-3.711032493
1412000000,-3.2868617,-3.409876973,-3.710666219
1413000000,-3.2821178,-3.409924962,-3.710300822
1414000000,-3.287421,-3.409973134,-3.709934575
1415000000,-3.2966492,-3.41002149,-3.709567477
1416000000,-3.2850618,-3.41007003,-3.709202121
1417000000,-3.2960458,-3.410118754,-3.70883505
1418000000,-3.2749159,-3.410167663,-3.708468857
1419000000,-3.277389,-3.410216756,-3.708105267
1420000000,-3.3201323,-3.410266033,-3.707737373
1421000000,-3.3078477,-3.410315495,-3.707372084
1422000000,-3.2966464,-3.410365143,-3.707008534
1423000000,-3.2570603,-3.410414976,-3.706642408
1424000000,-3.3035033,-3.410464994,-3.706277158
1425000000,-3.2685437,-3.410515198,-3.705910194
1426000000,-3.299926,-3.410565587,-3.705545835
1427000000,-3.2843509,-3.410616163,-3.705179762
1428000000,-3.2914178,-3.410666926,-3.704815429
1429000000,-3.2931674,-3.410717874,-3.704449382
1430000000,-3.2890863,-3.41076901,-3.704085076
1431000000,-3.2871404,-3.410820333,-3.703720783
1432000000,-3.282479,-3.410871843,-3.703353913
1433000000,-3.2900174,-3.41092354,-3.702991373
1434000000,-3.2804937,-3.410975425,-3.702627983
1435000000,-3.2950428,-3.411027499,-3.70226288
1436000000,-3.2978647,-3.41107976,-3.70189779
1437000000,-3.264869,-3.41113221,-3.701532713
1438000000,-3.2812283,-3.411184849,-3.701166787
1439000000,-3.3001192,-3.411237677,-3.700805189
1440000000,-3.2861636,-3.411290694,-3.700440152
1441000000,-3.2712102,-3.411343901,-3.700075129
1442000000,-3.3044169,-3.411397297,-3.699712708
1443000000,-3.2871158,-3.411450884,-3.699347711
1444000000,-3.2840571,-3.411504661,-3.698982728
1445000000,-3.2952907,-3.411558628,-3.698620346
1446000000,-3.3027411,-3.411612787,-3.698255389
1447000000,-3.2733943,-3.411667136,-3.697892171
1448000000,-3.2686799,-3.411721678,-3.697528966
1449000000,-3.2806678,-3.411776411,-3.697166637
1450000000,-3.2832525,-3.411831336,-3.696804321
1451000000,-3.280122,-3.411886453,-3.696441155
1452000000,-3.2674253,-3.411941764,-3.696078003
1453000000,-3.2917056,-3.411997267,-3.695714002
1454000000,-3.2957113,-3.412052963,-3.695351738
1455000000,-3.2837217,-3.412108854,-3.694987763
1456000000,-3.3071518,-3.412164938,-3.694624664
1457000000,-3.2877159,-3.412221216,-3.694260715
1458000000,-3.28701,-3.412277689,-3.693900229
1459000000,-3.2987747,-3.412334357,-3.693536307
1460000000,-3.2875845,-3.41239122,-3.693174122
1461000000,-3.3019223,-3.412448278,-3.692812813
1462000000,-3.296658,-3.412505532,-3.692450655
1463000000,-3.2840545,-3.412562983,-3.692089372
1464000000,-3.283582,-3.41262063,-3.69172724
1465000000,-3.3009725,-3.412678474,-3.691365121
1466000000,-3.2740316,-3.412736515,-3.691003016
1467000000,-3.2861466,-3.412794754,-3.690640923
1468000000,-3.2815323,-3.412853191,-3.690278843
1469000000,-3.2790043,-3.412911826,-3.689919363
1470000000,-3.2868607,-3.41297066,-3.689555585
1471000000,-3.2883818,-3.413029692,-3.689196131
1472000000,-3.2748947,-3.413088924,-3.688834104
1473000000,-3.289655,-3.413148356,-3.688472952
1474000000,-3.274766,-3.413207988,-3.688110089
1475000000,-3.3005192,-3.41326782,-3.68775241
1476000000,-3.2770147,-3.413327853,-3.687391297
1477000000,-3.3001766,-3.413388087,-3.687031058
1478000000,-3.2947152,-3.413448523,-3.686669971
1479000000,-3.2792211,-3.413509161,-3.686309759
1480000000,-3.3012033,-3.413570001,-3.68594956
1481000000,-3.2737873,-3.413631043,-3.685588512
1482000000,-3.2726979,-3.413692289,-3.685228338
1483000000,-3.2898493,-3.413753739,-3.684869901
1484000000,-3.2764606,-3.413815392,-3.684509753
1485000000,-3.2786572,-3.41387725,-3.68415048
1486000000,-3.2840035,-3.413939312,-3.68379122
1487000000,-3.2864397,-3.414001579,-3.683431112
1488000000,-3.2993679,-3.414064052,-3.683071016
1489000000,-3.2775273,-3.414126731,-3.682710933
1490000000,-3.2724328,-3.414189616,-3.682350863
1491000000,-3.278137,-3.414252707,-3.681993391
1492000000,-3.3101349,-3.414316006,-3.681634208
1493000000,-3.2835009,-3.414379513,-3.681274177
1494000000,-3.2936699,-3.414443227,-3.680916743
1495000000,-3.2821226,-3.41450715,-3.68055846
1496000000,-3.27056,-3.414571281,-3.68020019
1497000000,-3.2915537,-3.414635622,-3.67983935
1498000000,-3.2814295,-3.414700173,-3.679482828
1499000000,-3.2554421,-3.414764933,-3.679124597
1500000000,-3.266289,-3.414829904,-3.678768961
1501000000,-3.2897182,-3.414895086,-3.678409033
1502000000,-3.2674103,-3.41496048,-3.678051702
1503000000,-3.249609,-3.415026085,-3.677693522
1504000000,-3.2425056,-3.415091902,-3.677338798
1505000000,-3.2786467,-3.415157933,-3.676978922
1506000000,-3.3022573,-3.415224176,-3.676621641
1507000000,-3.2910931,-3.415290633,-3.676262651
1508000000,-3.2650962,-3.415357304,-3.675907118
1509000000,-3.2851915,-3.41542419,-3.675549875
1510000000,-3.2846093,-3.415491291,-3.675192646
1511000000,-3.2805438,-3.415558607,-3.674838011
1512000000,-3.2747376,-3.415626139,-3.674481667
1513000000,-3.2719746,-3.415693887,-3.674123615
1514000000,-3.2489138,-3.415761852,-3.673767297
1515000000,-3.2753773,-3.415830034,-3.673410992
1516000000,-3.2715032,-3.415898435,-3.67305642
1517000000,-3.2985208,-3.415967053,-3.672701001
1518000000,-3.2676725,-3.41603589,-3.672344733
1519000000,-3.2855105,-3.416104946,-3.671989339
1520000000,-3.2802224,-3.416174222,-3.671633958
1521000000,-3.2915545,-3.416243718,-3.671276868
1522000000,-3.2668688,-3.416313435,-3.670921511
1523000000,-3.2770767,-3.416383373,-3.670567028
1524000000,-3.279346,-3.416453532,-3.670211697
1525000000,-3.2846935,-3.416523913,-3.669858099
1526000000,-3.2635179,-3.416594517,-3.669502794
1527000000,-3.2885895,-3.416665344,-3.669148361
1528000000,-3.2849743,-3.416736395,-3.6687948
1529000000,-3.2930553,-3.416807669,-3.668441253
1530000000,-3.3240132,-3.416879168,-3.668084277
1531000000,-3.2766399,-3.416950892,-3.667730754
1532000000,-3.2735145,-3.417022842,-3.667376384
1533000000,-3.2822485,-3.417095017,-3.667023747
1534000000,-3.2563941,-3.417167419,-3.666671122
1535000000,-3.2843075,-3.417240048,-3.666315069
1536000000,-3.2799218,-3.417312905,-3.665962469
1537000000,-3.277312,-3.417385989,-3.665610741
1538000000,-3.2457435,-3.417459303,-3.665258166
1539000000,-3.2753663,-3.417532845,-3.664904744
1540000000,-3.2855418,-3.417606616,-3.664551333
1541000000,-3.269748,-3.417680618,-3.664199655
