frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
1796953856.0000000000, -19.0095669566, -3.5803137528, -3.5803137528, -3.5803146054, -37.0595222116, -18.6154013048, -3.5803154581, -18.6154013048, -37.0595260011
1797953792.0000000000, -19.0225633152, -3.5800170347, -3.5800178874, -3.5800178874, -37.0884303733, -18.6295913033, -3.5800187400, -18.6295893832, -37.0884311334
1798953728.0000000000, -19.0355895841, -3.5797194729, -3.5797203255, -3.5797220307, -37.1174093867, -18.6438024275, -3.5797228833, -18.6438043504, -37.1174093867
1799953664.0000000000, -19.0486278378, -3.5794244776, -3.5794236251, -3.5794253302, -37.1463847047, -18.6580328133, -3.5794253302, -18.6580308878, -37.1463954077
1800953600.0000000000, -19.0616991523, -3.5791294911, -3.5791303436, -3.5791303436, -37.1754288891, -18.6722863708, -3.5791311962, -18.6722873350, -37.1754204552
1801953536.0000000000, -19.0747855676, -3.5788345132, -3.5788336607, -3.5788345132, -37.2044838560, -18.6865573771, -3.5788353657, -18.6865573771, -37.2045061557
1802953472.0000000000, -19.0878961663, -3.5785378391, -3.5785378391, -3.5785386916, -37.2336026657, -18.7008497456, -3.5785386916, -18.7008478117, -37.2335918689
1803953408.0000000000, -19.1010249828, -3.5782445836, -3.5782445836, -3.5782445836, -37.2627407703, -18.7151567607, -3.5782462886, -18.7151577290, -37.2627585596
1804953344.0000000000, -19.1141811356, -3.5779496318, -3.5779504843, -3.5779504843, -37.2919516148, -18.7294881529, -3.5779513367, -18.7294871832, -37.2919655775
1805953280.0000000000, -19.1273626921, -3.5776563936, -3.5776563936, -3.5776580985, -37.3212013576, -18.7438430268, -3.5776572461, -18.7438430268, -37.3211998016
1806953216.0000000000, -19.1405586156, -3.5773614592, -3.5773606068, -3.5773614592, -37.3504471758, -18.7582136741, -3.5773623116, -18.7582136741, -37.3504549784
1807953152.0000000000, -19.1537790575, -3.5770673859, -3.5770673859, -3.5770682383, -37.3797873849, -18.7726040288, -3.5770682383, -18.7726040288, -37.3797740815
1808953088.0000000000, -19.1670240919, -3.5767758783, -3.5767741736, -3.5767758783, -37.4091315223, -18.7870160969, -3.5767767306, -18.7870160969, -37.4091684104
1809953024.0000000000, -19.1802877070, -3.5764801175, -3.5764801175, -3.5764818221, -37.4385391932, -18.8014489658, -3.5764826745, -18.8014499424, -37.4385486392
1810952960.0000000000, -19.1935831584, -3.5761877747, -3.5761869224, -3.5761869224, -37.4679846522, -18.8159036736, -3.5761886270, -18.8159066079, -37.4680020209
1811952896.0000000000, -19.2068912246, -3.5758954404, -3.5758954404, -3.5758954404, -37.4974679780, -18.8303773465, -3.5758962927, -18.8303773465, -37.4974703535
1812952832.0000000000, -19.2202272096, -3.5756014102, -3.5756014102, -3.5756031147, -37.5269963972, -18.8448729794, -3.5756039669, -18.8448739603, -37.5270083096
1813952768.0000000000, -19.2335850824, -3.5753116497, -3.5753116497, -3.5753107975, -37.5565668662, -18.8593876904, -3.5753116497, -18.8593876904, -37.5565565116
1814952704.0000000000, -19.2469659283, -3.5750210454, -3.5750210454, -3.5750218976, -37.5861627238, -18.8739254674, -3.5750210454, -18.8739244836, -37.5861563329
1815952640.0000000000, -19.2603687931, -3.5747287453, -3.5747287453, -3.5747287453, -37.6158151845, -18.8884804689, -3.5747295974, -18.8884794836, -37.6158111783
1816952576.0000000000, -19.2737937414, -3.5744373058, -3.5744364536, -3.5744373058, -37.6455044013, -18.9030566860, -3.5744373058, -18.9030596460, -37.6455172594
1817952512.0000000000, -19.2872480153, -3.5741467269, -3.5741467269, -3.5741458748, -37.6752433368, -18.9176571452, -3.5741458748, -18.9176610976, -37.6752650993
1818952448.0000000000, -19.3007224687, -3.5738570086, -3.5738570086, -3.5738578607, -37.7050305552, -18.9322809319, -3.5738578607, -18.9322809319, -37.7050402563
1819952384.0000000000, -19.3142151027, -3.5735664466, -3.5735664466, -3.5735681508, -37.7348508187, -18.9469172165, -3.5735672987, -18.9469172165, -37.7348321695
1820952320.0000000000, -19.3277372905, -3.5732758931, -3.5732758931, -3.5732758931, -37.7647114772, -18.9615819017, -3.5732767451, -18.9615828942, -37.7647179833
1821952256.0000000000, -19.3412777881, -3.5729870520, -3.5729887561, -3.5729887561, -37.7946142581, -18.9762651421, -3.5729896081, -18.9762641482, -37.7946044697
1822952192.0000000000, -19.3548479999, -3.5726982193, -3.5726982193, -3.5726982193, -37.8245756353, -18.9909739555, -3.5726982193, -18.9909739555, -37.8245846349
1823952128.0000000000, -19.3684366518, -3.5724093949, -3.5724085429, -3.5724110989, -37.8545745320, -19.0057014451, -3.5724102469, -19.0056984546, -37.8545597611
1824952064.0000000000, -19.3820448291, -3.5721205789, -3.5721205789, -3.5721214308, -37.8846192468, -19.0204416718, -3.5721205789, -19.0204396751, -37.8845920855
1825952000.0000000000, -19.3956850242, -3.5718334750, -3.5718334750, -3.5718343270, -37.9146909346, -19.0352126561, -3.5718343270, -19.0352116563, -37.9146917602
1826951936.0000000000, -19.4093490397, -3.5715455276, -3.5715446756, -3.5715463795, -37.9448177200, -19.0500094959, -3.5715446756, -19.0500084946, -37.9448177200
1827951872.0000000000, -19.4230317513, -3.5712575883, -3.5712567365, -3.5712575883, -37.9749765733, -19.0648202408, -3.5712584402, -19.0648202408, -37.9749981674
1828951808.0000000000, -19.4367456992, -3.5709688056, -3.5709688056, -3.5709705093, -38.0052058309, -19.0796559668, -3.5709713611, -19.0796589795, -38.0052074970
1829951744.0000000000, -19.4504722271, -3.5706825866, -3.5706825866, -3.5706834385, -38.0354482015, -19.0945127296, -3.5706825866, -19.0945107181, -38.0354231341
1830951680.0000000000, -19.4642311897, -3.5703963759, -3.5703955241, -3.5703955241, -38.0657362133, -19.1093875687, -3.5703980795, -19.1093926049, -38.0657789573
1831951616.0000000000, -19.4780070191, -3.5701084698, -3.5701084698, -3.5701093215, -38.0960784103, -19.1242865843, -3.5701084698, -19.1242835581, -38.0960784103
1832951552.0000000000, -19.4918175495, -3.5698222754, -3.5698214237, -3.5698248307, -38.1264834397, -19.1392149028, -3.5698248307, -19.1392128823, -38.1264800668
1833951488.0000000000, -19.5056419397, -3.5695369410, -3.5695360893, -3.5695386445, -38.1569126882, -19.1541523873, -3.5695369410, -19.1541533990, -38.1569008471
1834951424.0000000000, -19.5194917641, -3.5692507631, -3.5692507631, -3.5692524665, -38.1873813656, -19.1691172843, -3.5692533182, -19.1691172843, -38.1873864559
1835951360.0000000000, -19.5333723563, -3.5689654450, -3.5689662967, -3.5689671484, -38.2179176318, -19.1841076541, -3.5689654450, -19.1841076541, -38.2179184828
1836951296.0000000000, -19.5472722424, -3.5686801350, -3.5686809867, -3.5686818384, -38.2484637797, -19.1991174799, -3.5686818384, -19.1991184962, -38.2484782904
1837951232.0000000000, -19.5611999063, -3.5683973881, -3.5683973881, -3.5683973881, -38.2790992393, -19.2141539403, -3.5683973881, -19.2141529225, -38.2790958146
1838951168.0000000000, -19.5751448847, -3.5681112428, -3.5681112428, -3.5681137976, -38.3097687230, -19.2292048893, -3.5681129460, -19.2292038699, -38.3097352291
1839951104.0000000000, -19.5891199039, -3.5678293636, -3.5678285120, -3.5678302151, -38.3404515803, -19.2442815883, -3.5678302151, -19.2442815883, -38.3404438272
1840951040.0000000000, -19.6031218880, -3.5675449376, -3.5675457891, -3.5675457891, -38.3711986272, -19.2593841197, -3.5675466407, -19.2593820748, -38.3712124530
1841950976.0000000000, -19.6171456245, -3.5672622228, -3.5672613712, -3.5672622228, -38.4020023656, -19.2745033502, -3.5672639259, -19.2745064222, -38.4020092998
1842950912.0000000000, -19.6311943611, -3.5669786644, -3.5669786644, -3.5669795160, -38.4328395528, -19.2896536789, -3.5669803675, -19.2896516278, -38.4328369444
1843950848.0000000000, -19.6452628622, -3.5666951142, -3.5666951142, -3.5666968171, -38.4637171822, -19.3048208330, -3.5666968171, -19.3048167245, -38.4637171822
1844950784.0000000000, -19.6593639536, -3.5664141263, -3.5664132748, -3.5664132748, -38.4946703282, -19.3200079403, -3.5664132748, -19.3200089689, -38.4946720779
1845950720.0000000000, -19.6734924170, -3.5661322949, -3.5661314435, -3.5661322949, -38.5256511315, -19.3352315406, -3.5661322949, -19.3352315406, -38.5256581520
1846950656.0000000000, -19.6876398027, -3.5658496200, -3.5658496200, -3.5658513229, -38.5566718755, -19.3504618430, -3.5658513229, -19.3504639066, -38.5566560303
1847950592.0000000000, -19.7018104378, -3.5655678045, -3.5655678045, -3.5655695073, -38.5877485283, -19.3657215774, -3.5655695073, -19.3657195106, -38.5877388149
1848950528.0000000000, -19.7160129546, -3.5652868484, -3.5652859970, -3.5652868484, -38.6188556243, -19.3810087732, -3.5652876997, -19.3810077382, -38.6188724541
1849950464.0000000000, -19.7302367430, -3.5650067514, -3.5650076028, -3.5650059001, -38.6500322426, -19.3963121187, -3.5650084541, -19.3963173015, -38.6500313540
1850950400.0000000000, -19.7444861581, -3.5647258110, -3.5647249597, -3.5647258110, -38.6812439702, -19.4116451482, -3.5647266623, -19.4116441101, -38.6812707100
1851950336.0000000000, -19.7587580565, -3.5644457298, -3.5644465811, -3.5644457298, -38.7124979850, -19.4269944459, -3.5644457298, -19.4269986048, -38.7124640087
1852950272.0000000000, -19.7730600398, -3.5641665077, -3.5641665077, -3.5641690615, -38.7438284614, -19.4423787945, -3.5641673590, -19.4423787945, -38.7438015538
1853950208.0000000000, -19.7873846629, -3.5638855909, -3.5638855909, -3.5638864421, -38.7751764297, -19.4577753751, -3.5638872934, -19.4577753751, -38.7751674324
1854950144.0000000000, -19.8017341527, -3.5636063844, -3.5636063844, -3.5636072356, -38.8065733355, -19.4731988314, -3.5636072356, -19.4731967423, -38.8065652124
1855950080.0000000000, -19.8161118298, -3.5633271857, -3.5633263345, -3.5633280369, -38.8380148039, -19.4886440204, -3.5633280369, -19.4886440204, -38.8380238579
1856950016.0000000000, -19.8305188688, -3.5630488460, -3.5630488460, -3.5630496972, -38.8695327341, -19.5041172928, -3.5630496972, -19.5041225318, -38.8695445415
1857949952.0000000000, -19.8449466941, -3.5627696629, -3.5627696629, -3.5627713653, -38.9010901813, -19.5196166434, -3.5627705141, -19.5196145446, -38.9010774254
1858949888.0000000000, -19.8594040511, -3.5624913388, -3.5624913388, -3.5624938922, -38.9326561291, -19.5351316460, -3.5624938922, -19.5351316460, -38.9326442469
1859949824.0000000000, -19.8738790781, -3.5622147246, -3.5622155757, -3.5622164268, -38.9642991105, -19.5506728628, -3.5622155757, -19.5506718101, -38.9642807723
1860949760.0000000000, -19.8883903318, -3.5619381180, -3.5619381180, -3.5619389691, -38.9960167826, -19.5662456504, -3.5619389691, -19.5662424874, -38.9960167826
1861949696.0000000000, -19.9029215834, -3.5616589659, -3.5616598170, -3.5616615191, -39.0277384868, -19.5818332233, -3.5616606680, -19.5818342793, -39.0277338731
1862949632.0000000000, -19.9174816254, -3.5613832257, -3.5613832257, -3.5613840768, -39.0595333674, -19.5974504195, -3.5613840768, -19.5974483042, -39.0595352188
1863949568.0000000000, -19.9320683659, -3.5611074932, -3.5611074932, -3.5611091952, -39.0913627998, -19.6130846286, -3.5611100462, -19.6130899249, -39.0913767294
1864949504.0000000000, -19.9466829859, -3.5608317683, -3.5608317683, -3.5608326192, -39.1232696453, -19.6287539281, -3.5608343212, -19.6287560500, -39.1232575344
1865949440.0000000000, -19.9613135119, -3.5605551999, -3.5605551999, -3.5605560509, -39.1551907701, -19.6444361303, -3.5605560509, -19.6444414433, -39.1552001159
1866949376.0000000000, -19.9759808523, -3.5602803412, -3.5602803412, -3.5602803412, -39.1871831769, -19.6601525427, -3.5602811921, -19.6601536070, -39.1872066164
1867949312.0000000000, -19.9906741375, -3.5600054899, -3.5600046390, -3.5600046390, -39.2192096007, -19.6758894308, -3.5600054899, -19.6758915627, -39.2192143036
1868949248.0000000000, -20.0053901453, -3.5597323481, -3.5597314972, -3.5597323481, -39.2513049533, -19.6916468524, -3.5597331990, -19.6916511229, -39.2512945736
1869949184.0000000000, -20.0201377707, -3.5594566610, -3.5594566610, -3.5594575119, -39.2834544230, -19.7074387666, -3.5594583628, -19.7074419745, -39.2834733560
1870949120.0000000000, -20.0349071774, -3.5591835342, -3.5591835342, -3.5591835342, -39.3156097656, -19.7232535167, -3.5591835342, -19.7232535167, -39.3155993189
1871949056.0000000000, -20.0497083888, -3.5589087131, -3.5589087131, -3.5589104147, -39.3478697912, -19.7390900989, -3.5589104147, -19.7390858081, -39.3478716968
1872948992.0000000000, -20.0645359730, -3.5586356012, -3.5586356012, -3.5586373028, -39.3801587125, -19.7549571727, -3.5586373028, -19.7549560983, -39.3801730502
1873948928.0000000000, -20.0793833559, -3.5583624967, -3.5583633475, -3.5583650491, -39.4124879796, -19.7708354735, -3.5583633475, -19.7708354735, -39.4124755133
1874948864.0000000000, -20.0942672653, -3.5580885490, -3.5580885490, -3.5580893997, -39.4448893940, -19.7867498046, -3.5580885490, -19.7867508824, -39.4449144074
1875948800.0000000000, -20.1091755871, -3.5578163102, -3.5578163102, -3.5578171609, -39.4773391890, -19.8026873436, -3.5578180116, -19.8026884232, -39.4773179551
1876948736.0000000000, -20.1241061680, -3.5575440788, -3.5575432281, -3.5575440788, -39.5098229698, -19.8186470799, -3.5575449295, -19.8186481612, -39.5098268431
1877948672.0000000000, -20.1390747050, -3.5572710042, -3.5572710042, -3.5572727055, -39.5423766693, -19.8346420752, -3.5572710042, -19.8346431582, -39.5423591827
1878948608.0000000000, -20.1540578543, -3.5570013396, -3.5570004890, -3.5570013396, -39.5749538439, -19.8506518482, -3.5570013396, -19.8506485940, -39.5749372748
1879948544.0000000000, -20.1690802841, -3.5567291304, -3.5567291304, -3.5567308317, -39.6076091352, -19.8666927259, -3.5567308317, -19.8666916394, -39.6076169579
1880948480.0000000000, -20.1841241938, -3.5564569287, -3.5564569287, -3.5564603311, -39.6402968536, -19.8827550230, -3.5564594805, -19.8827539348, -39.6402929294
1881948416.0000000000, -20.1992020016, -3.5561881367, -3.5561881367, -3.5561889873, -39.6730455110, -19.8988507912, -3.5561889873, -19.8988518812, -39.6730760230
1882948352.0000000000, -20.2143014528, -3.5559176508, -3.5559176508, -3.5559202025, -39.7058583186, -19.9149670499, -3.5559193519, -19.9149659582, -39.7058612810
1883948288.0000000000, -20.2294259911, -3.5556471722, -3.5556471722, -3.5556480227, -39.7386929540, -19.9311049499, -3.5556480227, -19.9311071369, -39.7387157410
1884948224.0000000000, -20.2445824657, -3.5553775514, -3.5553775514, -3.5553792525, -39.7716178638, -19.9472755068, -3.5553784020, -19.9472744116, -39.7716258159
1885948160.0000000000, -20.2597698573, -3.5551087885, -3.5551087885, -3.5551087885, -39.8045817263, -19.9634711577, -3.5551104895, -19.9634711577, -39.8045926965
1886948096.0000000000, -20.2749848766, -3.5548408832, -3.5548400327, -3.5548408832, -39.8375915728, -19.9796941799, -3.5548417337, -19.9796974764, -39.8376255928
1887948032.0000000000, -20.2902264814, -3.5545721347, -3.5545721347, -3.5545729851, -39.8706665735, -19.9959457648, -3.5545738356, -19.9959413623, -39.8706595462
1888947968.0000000000, -20.3054913523, -3.5543033933, -3.5543033933, -3.5543025429, -39.9037838481, -20.0122116776, -3.5543042438, -20.0122116776, -39.9037989566
1889947904.0000000000, -20.3207920668, -3.5540346592, -3.5540355096, -3.5540372105, -39.9369697287, -20.0285151335, -3.5540355096, -20.0285140293, -39.9369626547
1890947840.0000000000, -20.3361196445, -3.5537693339, -3.5537693339, -3.5537701843, -39.9701870186, -20.0448430011, -3.5537701843, -20.0448430011, -39.9701819489
1891947776.0000000000, -20.3514730327, -3.5535014645, -3.5535014645, -3.5535014645, -40.0034529584, -20.0611942487, -3.5535023149, -20.0611986800, -40.0034722875
1892947712.0000000000, -20.3668614517, -3.5532344526, -3.5532353030, -3.5532353030, -40.0367972669, -20.0775767150, -3.5532361533, -20.0775800439, -40.0368054326
1893947648.0000000000, -20.3822712996, -3.5529691486, -3.5529691486, -3.5529699989, -40.0701578872, -20.0939849525, -3.5529699989, -20.0939860639, -40.0701865629
1894947584.0000000000, -20.3977175336, -3.5527021509, -3.5527021509, -3.5527038515, -40.1036322284, -20.1104201572, -3.5527021509, -20.1104212705, -40.1036260630
1895947520.0000000000, -20.4131876630, -3.5524368609, -3.5524368609, -3.5524368609, -40.1371293008, -20.1268790726, -3.5524377112, -20.1268824180, -40.1371220837
1896947456.0000000000, -20.4286886578, -3.5521707277, -3.5521707277, -3.5521715780, -40.1706768870, -20.1433695901, -3.5521715780, -20.1433718240, -40.1706561975
1897947392.0000000000, -20.4442171711, -3.5519054519, -3.5519063021, -3.5519063021, -40.2043104092, -20.1598884651, -3.5519063021, -20.1598884651, -40.2043259786
1898947328.0000000000, -20.4597732940, -3.5516418835, -3.5516410332, -3.5516444341, -40.2379480809, -20.1764245866, -3.5516452843, -20.1764245866, -40.2379501638
1899947264.0000000000, -20.4753640459, -3.5513740710, -3.5513757714, -3.5513766216, -40.2716877891, -20.1929970779, -3.5513740710, -20.1929970779, -40.2716647996
1900947200.0000000000, -20.4909802993, -3.5511122170, -3.5511122170, -3.5511122170, -40.3054609837, -20.2095937064, -3.5511130671, -20.2095948307, -40.3054609837
1901947136.0000000000, -20.5066221358, -3.5508469692, -3.5508469692, -3.5508495196, -40.3392781392, -20.2262111680, -3.5508461190, -20.2262145467, -40.3392739310
1902947072.0000000000, -20.5223070389, -3.5505834286, -3.5505842788, -3.5505851289, -40.3731614835, -20.2428765958, -3.5505834286, -20.2428754676, -40.3731593723
1903947008.0000000000, -20.5380072869, -3.5503215953, -3.5503215953, -3.5503224454, -40.4071081242, -20.2595540235, -3.5503224454, -20.2595495034, -40.4071060057
1904946944.0000000000, -20.5537473522, -3.5500580686, -3.5500589187, -3.5500597687, -40.4411161902, -20.2762615751, -3.5500597687, -20.2762638389, -40.4411236300
1905946880.0000000000, -20.5695145626, -3.5497970990, -3.5497970990, -3.5497979491, -40.4751688528, -20.2930038904, -3.5497979491, -20.2930016228, -40.4751464572
1906946816.0000000000, -20.5853078402, -3.5495335862, -3.5495335862, -3.5495352862, -40.5092651029, -20.3097617906, -3.5495344362, -20.3097629263, -40.5092704534
1907946752.0000000000, -20.6011366235, -3.5492726303, -3.5492717803, -3.5492743303, -40.5434221705, -20.3265614720, -3.5492726303, -20.3265591968, -40.5434210967
1908946688.0000000000, -20.6169881593, -3.5490099812, -3.5490099812, -3.5490116812, -40.5776510558, -20.3433780285, -3.5490125312, -20.3433780285, -40.5776747596
1909946624.0000000000, -20.6328777650, -3.5487507389, -3.5487515889, -3.5487541388, -40.6119683142, -20.3602297610, -3.5487507389, -20.3602286196, -40.6119142569
1910946560.0000000000, -20.6487950086, -3.5484898035, -3.5484881036, -3.5484906534, -40.6462898341, -20.3771099395, -3.5484889535, -20.3771099395, -40.6462909190
1911946496.0000000000, -20.6647458656, -3.5482288748, -3.5482288748, -3.5482288748, -40.6806914553, -20.3940163697, -3.5482288748, -20.3940175150, -40.6807066957
1912946432.0000000000, -20.6807210276, -3.5479696528, -3.5479705027, -3.5479713526, -40.7151528445, -20.4109502838, -3.5479705027, -20.4109479893, -40.7151484750
1913946368.0000000000, -20.6967276535, -3.5477104374, -3.5477095876, -3.5477112873, -40.7496391351, -20.4279117730, -3.5477112873, -20.4279129222, -40.7496347506
1914946304.0000000000, -20.7127682185, -3.5474503790, -3.5474503790, -3.5474529285, -40.7842359683, -20.4449020804, -3.5474520787, -20.4449043827, -40.7842425680
1915946240.0000000000, -20.7288428450, -3.5471911771, -3.5471911771, -3.5471920270, -40.8188789597, -20.4619339881, -3.5471920270, -20.4619328350, -40.8188679222
1916946176.0000000000, -20.7449409800, -3.5469328318, -3.5469328318, -3.5469328318, -40.8535493444, -20.4789799379, -3.5469328318, -20.4789822481, -40.8535305155
1917946112.0000000000, -20.7610745767, -3.5466727935, -3.5466736433, -3.5466744931, -40.8882825560, -20.4960584650, -3.5466753429, -20.4960596220, -40.8883070077
1918946048.0000000000, -20.7772366250, -3.5464153114, -3.5464153114, -3.5464178606, -40.9231134062, -20.5131673685, -3.5464170109, -20.5131650505, -40.9231245593
1919945984.0000000000, -20.7934355644, -3.5461578358, -3.5461578358, -3.5461603850, -40.9579731043, -20.5303067548, -3.5461603850, -20.5303067548, -40.9579574353
1920945920.0000000000, -20.8096595932, -3.5459020663, -3.5459012166, -3.5459029160, -40.9928940984, -20.5474778933, -3.5459012166, -20.5474744043, -40.9929098222
1921945856.0000000000, -20.8259207493, -3.5456454537, -3.5456454537, -3.5456463034, -41.0278642083, -20.5646750724, -3.5456471531, -20.5646762374, -41.0278766060
1922945792.0000000000, -20.8422131822, -3.5453879979, -3.5453888476, -3.5453905470, -41.0629185836, -20.5819053777, -3.5453896973, -20.5819065448, -41.0629174526
1923945728.0000000000, -20.8585280036, -3.5451305488, -3.5451305488, -3.5451305488, -41.0980179572, -20.5991584084, -3.5451313985, -20.5991584084, -41.0980372521
1924945664.0000000000, -20.8748845073, -3.5448739560, -3.5448739560, -3.5448756553, -41.1332022355, -20.6164482837, -3.5448756553, -20.6164471126, -41.1332102085
1925945600.0000000000, -20.8912726233, -3.5446199186, -3.5446199186, -3.5446207682, -41.1684364480, -20.6337657585, -3.5446207682, -20.6337657585, -41.1684341620
1926945536.0000000000, -20.9076876403, -3.5443641884, -3.5443641884, -3.5443658876, -41.2037160974, -20.6511179754, -3.5443658876, -20.6511144500, -41.2037080680
1927945472.0000000000, -20.9241399120, -3.5441101640, -3.5441093144, -3.5441093144, -41.2390653991, -20.6684921143, -3.5441093144, -20.6684944686, -41.2390872703
1928945408.0000000000, -20.9406168768, -3.5438552964, -3.5438552964, -3.5438569955, -41.2744580820, -20.6858953126, -3.5438561459, -20.6858976711, -41.2744476852
1929945344.0000000000, -20.9571295170, -3.5436021344, -3.5436021344, -3.5436012848, -41.3099254646, -20.7033347573, -3.5436012848, -20.7033312134, -41.3099219867
1930945280.0000000000, -20.9736858533, -3.5433472797, -3.5433472797, -3.5433481293, -41.3454713878, -20.7208070352, -3.5433481293, -20.7208094019, -41.3454783684
1931945216.0000000000, -20.9902605288, -3.5430949801, -3.5430949801, -3.5430958296, -41.3810752256, -20.7383051530, -3.5430949801, -20.7383075238, -41.3810787283
1932945152.0000000000, -21.0068736811, -3.5428418373, -3.5428409878, -3.5428426868, -41.4167277720, -20.7558386928, -3.5428426868, -20.7558398803, -41.4167500353
1933945088.0000000000, -21.0235163086, -3.5425887009, -3.5425887009, -3.5425895504, -41.4524373269, -20.7733958916, -3.5425895504, -20.7733970812, -41.4524373269
1934945024.0000000000, -21.0401946214, -3.5423364204, -3.5423364204, -3.5423372698, -41.4882311902, -20.7909946953, -3.5423381192, -20.7909935036, -41.4882311902
1935944960.0000000000, -21.0569087520, -3.5420858450, -3.5420849956, -3.5420866944, -41.5240754633, -20.8086185565, -3.5420858450, -20.8086209441, -41.5240719101
1936944896.0000000000, -21.0736508655, -3.5418335772, -3.5418335772, -3.5418344265, -41.5599619076, -20.8262711408, -3.5418344265, -20.8262687490, -41.5599904354
1937944832.0000000000, -21.0904290374, -3.5415821650, -3.5415821650, -3.5415830144, -41.5959555301, -20.8439585356, -3.5415838637, -20.8439621296, -41.5959698454
1938944768.0000000000, -21.1072372522, -3.5413307592, -3.5413307592, -3.5413324579, -41.6320097340, -20.8616742699, -3.5413316086, -20.8616730697, -41.6320264955
1939944704.0000000000, -21.1240842385, -3.5410793597, -3.5410802090, -3.5410819077, -41.6680964697, -20.8794274559, -3.5410802090, -20.8794232480, -41.6680850547
1940944640.0000000000, -21.1409571867, -3.5408305144, -3.5408305144, -3.5408313637, -41.7042801363, -20.8972049892, -3.5408296651, -20.8972037848, -41.7042499879
1941944576.0000000000, -21.1578716328, -3.5405799768, -3.5405791275, -3.5405808261, -41.7404675159, -20.9150202156, -3.5405799768, -20.9150196123, -41.7404844603
1942944512.0000000000, -21.1748165948, -3.5403311439, -3.5403302947, -3.5403319932, -41.7767681034, -20.9328636107, -3.5403319932, -20.9328666325, -41.7767887535
1943944448.0000000000, -21.1917977611, -3.5400831665, -3.5400831665, -3.5400840157, -41.8131338917, -20.9507413231, -3.5400840157, -20.9507449558, -41.8131399874
1944944384.0000000000, -21.2088071913, -3.5398334967, -3.5398334967, -3.5398334967, -41.8495669480, -20.9686492346, -3.5398334967, -20.9686486280, -41.8495932551
1945944320.0000000000, -21.2258599163, -3.5395838332, -3.5395829841, -3.5395855316, -41.8860810339, -20.9865880576, -3.5395863808, -20.9865910957, -41.8861129635
1946944256.0000000000, -21.2429367835, -3.5393375727, -3.5393375727, -3.5393392710, -41.9225890408, -21.0045658144, -3.5393375727, -21.0045664231, -41.9225760991
1947944192.0000000000, -21.2600516048, -3.5390887707, -3.5390879215, -3.5390896198, -41.9592289641, -21.0225655828, -3.5390904690, -21.0225686318, -41.9592283456
1948944128.0000000000, -21.2772007723, -3.5388425223, -3.5388425223, -3.5388433714, -41.9958937457, -21.0406075831, -3.5388433714, -21.0406069722, -41.9958925041
1949944064.0000000000, -21.2943925585, -3.5385954308, -3.5385937326, -3.5385937326, -42.0326467205, -21.0586846418, -3.5385954308, -21.0586864778, -42.0327003069
1950944000.0000000000, -21.3116045360, -3.5383483455, -3.5383483455, -3.5383483455, -42.0694852401, -21.0767858540, -3.5383483455, -21.0767858540, -42.0694764846
1951943936.0000000000, -21.3288612803, -3.5381012663, -3.5381012663, -3.5381029644, -42.1063375662, -21.0949198910, -3.5381038134, -21.0949211194, -42.1063281506
1952943872.0000000000, -21.3461516347, -3.5378558912, -3.5378541931, -3.5378558912, -42.1433199038, -21.1130930255, -3.5378567403, -21.1130942562, -42.1433299843
1953943808.0000000000, -21.3634826626, -3.5376113712, -3.5376113712, -3.5376130692, -42.1803396042, -21.1312986300, -3.5376122202, -21.1312992465, -42.1803415013
1954943744.0000000000, -21.3808330344, -3.5373643102, -3.5373651592, -3.5373651592, -42.2173889578, -21.1495263227, -3.5373643102, -21.1495312635, -42.2174213283
1955943680.0000000000, -21.3982369885, -3.5371198022, -3.5371215001, -3.5371240471, -42.2545729021, -21.1678046252, -3.5371223491, -21.1678015316, -42.2545939257
1956943616.0000000000, -21.4156649426, -3.5368769981, -3.5368769981, -3.5368786960, -42.2917747699, -21.1861095801, -3.5368778470, -21.1861108198, -42.2917881984
1957943552.0000000000, -21.4331315827, -3.5366325020, -3.5366325020, -3.5366341999, -42.3290719071, -21.2044425146, -3.5366350488, -21.2044462406, -42.3290693397
1958943488.0000000000, -21.4506364223, -3.5363880119, -3.5363880119, -3.5363914076, -42.3664436039, -21.2228190747, -3.5363897097, -21.2228184525, -42.3664088147
1959943424.0000000000, -21.4681674944, -3.5361452256, -3.5361452256, -3.5361486211, -42.4038630162, -21.2412213641, -3.5361469233, -21.2412219873, -42.4038397365
1960943360.0000000000, -21.4857459609, -3.5359024451, -3.5359024451, -3.5359041429, -42.4413528740, -21.2596663224, -3.5359041429, -21.2596656979, -42.4413768903
1961943296.0000000000, -21.5033553820, -3.5356605194, -3.5356605194, -3.5356613683, -42.4789134440, -21.2781378582, -3.5356605194, -21.2781384837, -42.4789212623
1962943232.0000000000, -21.5210029176, -3.5354169019, -3.5354177507, -3.5354202972, -42.5165639603, -21.2966492176, -3.5354194484, -21.2966485908, -42.5165521885
1963943168.0000000000, -21.5386874307, -3.5351758368, -3.5351758368, -3.5351783832, -42.5543029387, -21.3151911401, -3.5351766856, -21.3151917681, -42.5542799625
1964943104.0000000000, -21.5564045599, -3.5349339287, -3.5349339287, -3.5349364750, -42.5920629740, -21.3337719104, -3.5349339287, -21.3337700232, -42.5920102584
1965943040.0000000000, -21.5741634447, -3.5346954215, -3.5346945727, -3.5346962702, -42.6298550092, -21.3523828577, -3.5346954215, -21.3523853787, -42.6298662537
