Freq(Hz),S33(dB)_milled,S33(dB)_HFSS,S33(dB)_z0lver
1163000000,-17.380529,-18.19221374,-23.71139164
1164000000,-17.366665,-18.20021376,-23.72761307
1165000000,-17.372868,-18.20819242,-23.74384564
1166000000,-17.395,-18.21614961,-23.76008456
1167000000,-17.394537,-18.22408522,-23.7763266
1168000000,-17.405161,-18.23199912,-23.79257978
1169000000,-17.363434,-18.23989122,-23.80885378
1170000000,-17.412832,-18.24776139,-23.8251301
1171000000,-17.438726,-18.25560953,-23.84141355
1172000000,-17.418034,-18.26343551,-23.85770737
1173000000,-17.426367,-18.27123924,-23.87400912
1174000000,-17.396757,-18.27902059,-23.89032449
1175000000,-17.422289,-18.28677946,-23.90664456
1176000000,-17.448355,-18.29451573,-23.92298316
1177000000,-17.449852,-18.30222929,-23.93932237
1178000000,-17.488623,-18.30992003,-23.95567443
1179000000,-17.456484,-18.31758783,-23.97204098
1180000000,-17.446159,-18.3252326,-23.98840811
1181000000,-17.483313,-18.33285421,-24.00478482
1182000000,-17.514126,-18.34045256,-24.02117934
1183000000,-17.474369,-18.34802753,-24.03758346
1184000000,-17.481779,-18.35557902,-24.05398564
1185000000,-17.515911,-18.36310691,-24.07040567
1186000000,-17.504272,-18.3706111,-24.08683697
1187000000,-17.50264,-18.37809147,-24.10327456
1188000000,-17.522457,-18.38554792,-24.11971844
1189000000,-17.557268,-18.39298034,-24.13618108
1190000000,-17.491167,-18.40038861,-24.15264668
1191000000,-17.54582,-18.40777264,-24.16912941
1192000000,-17.531563,-18.41513231,-24.18561175
1193000000,-17.514723,-18.42246752,-24.20210621
1194000000,-17.500086,-18.42977815,-24.21862037
1195000000,-17.49094,-18.4370641,-24.23513578
1196000000,-17.554657,-18.44432526,-24.25166419
1197000000,-17.573,-18.45156154,-24.26820056
1198000000,-17.58499,-18.45877281,-24.28474489
1199000000,-17.558962,-18.46595897,-24.3013014
1200000000,-17.594084,-18.47311993,-24.31786502
1201000000,-17.552816,-18.48025557,-24.33444508
1202000000,-17.560802,-18.48736578,-24.35103311
1203000000,-17.566441,-18.49445047,-24.3676257
1204000000,-17.599916,-18.50150953,-24.38423989
1205000000,-17.616184,-18.50854286,-24.40085865
1206000000,-17.645452,-18.51555035,-24.41747596
1207000000,-17.661978,-18.5225319,-24.43411407
1208000000,-17.598797,-18.52948741,-24.45076444
1209000000,-17.620644,-18.53641677,-24.46741934
1210000000,-17.638884,-18.54331989,-24.4840891
1211000000,-17.61985,-18.55019666,-24.50076079
1212000000,-17.61113,-18.55704697,-24.51745426
1213000000,-17.642626,-18.56387074,-24.53415226
1214000000,-17.592903,-18.57066787,-24.5508591
1215000000,-17.639326,-18.57743824,-24.56757998
1216000000,-17.647758,-18.58418176,-24.58430449
1217000000,-17.700335,-18.59089834,-24.60104307
1218000000,-17.642122,-18.59758787,-24.61779485
1219000000,-17.665482,-18.60425026,-24.63455462
1220000000,-17.654659,-18.61088541,-24.651325
1221000000,-17.677792,-18.61749322,-24.66810686
1222000000,-17.695192,-18.6240736,-24.68489055
1223000000,-17.721682,-18.63062645,-24.70169629
1224000000,-17.67774,-18.63715168,-24.7185109
1225000000,-17.680887,-18.64364919,-24.73532909
1226000000,-17.720488,-18.65011889,-24.75216233
1227000000,-17.723007,-18.65656068,-24.76900532
1228000000,-17.744764,-18.66297447,-24.7858634
1229000000,-17.74741,-18.66936017,-24.80272592
1230000000,-17.721169,-18.67571769,-24.81959643
1231000000,-17.726439,-18.68204693,-24.83648294
1232000000,-17.749666,-18.6883478,-24.85337744
1233000000,-17.737936,-18.69462022,-24.87029068
1234000000,-17.767017,-18.70086409,-24.88720564
1235000000,-17.726904,-18.70707933,-24.90413129
1236000000,-17.806141,-18.71326584,-24.92107032
1237000000,-17.768761,-18.71942354,-24.93801464
1238000000,-17.766695,-18.72555235,-24.9549814
1239000000,-17.777212,-18.73165217,-24.97195165
1240000000,-17.793079,-18.73772291,-24.98893714
1241000000,-17.801497,-18.7437645,-25.0059252
1242000000,-17.77133,-18.74977685,-25.02293216
1243000000,-17.819063,-18.75575987,-25.03994531
1244000000,-17.774414,-18.76171348,-25.05697377
1245000000,-17.789148,-18.7676376,-25.07399926
1246000000,-17.777174,-18.77353215,-25.09104829
1247000000,-17.844519,-18.77939704,-25.10810809
1248000000,-17.785179,-18.78523219,-25.12518785
1249000000,-17.80559,-18.79103753,-25.14226185
1250000000,-17.878424,-18.79681297,-25.15934845
1251000000,-17.813229,-18.80255844,-25.17645044
1252000000,-17.799,-18.80827386,-25.19356229
1253000000,-17.831953,-18.81395914,-25.21068864
1254000000,-17.835796,-18.81961422,-25.22782209
1255000000,-17.842369,-18.82523902,-25.24497843
1256000000,-17.846264,-18.83083345,-25.26212606
1257000000,-17.823597,-18.83639746,-25.2792994
1258000000,-17.862875,-18.84193096,-25.29647985
1259000000,-17.837912,-18.84743389,-25.31366083
1260000000,-17.86779,-18.85290616,-25.33086763
1261000000,-17.880226,-18.85834771,-25.34808623
1262000000,-17.871023,-18.86375847,-25.365311
1263000000,-17.897827,-18.86913837,-25.38254662
1264000000,-17.887409,-18.87448733,-25.39978177
1265000000,-17.862944,-18.8798053,-25.41704573
1266000000,-17.9161,-18.8850922,-25.4343149
1267000000,-17.911135,-18.89034796,-25.45160445
1268000000,-17.885666,-18.89557253,-25.4688954
1269000000,-17.911718,-18.90076583,-25.48619344
1270000000,-17.910124,-18.9059278,-25.50350809
1271000000,-17.90196,-18.91105838,-25.52083555
1272000000,-17.900393,-18.91615751,-25.53817202
1273000000,-17.879459,-18.92122512,-25.55551653
1274000000,-17.892237,-18.92626115,-25.57288733
1275000000,-17.934193,-18.93126554,-25.59026428
1276000000,-17.901535,-18.93623824,-25.6076493
1277000000,-17.947422,-18.94117919,-25.62504237
1278000000,-17.90723,-18.94608832,-25.64245414
1279000000,-17.947634,-18.95096558,-25.65987397
1280000000,-17.930559,-18.95581091,-25.67729992
1281000000,-17.954407,-18.96062427,-25.69474753
1282000000,-17.964893,-18.96540559,-25.71220614
1283000000,-17.957045,-18.97015482,-25.72966697
1284000000,-17.903933,-18.97487192,-25.74714758
1285000000,-17.903191,-18.97955682,-25.76463725
1286000000,-17.97628,-18.98420949,-25.78214088
1287000000,-17.957556,-18.98882986,-25.7996575
1288000000,-17.957413,-18.99341789,-25.81717826
1289000000,-17.978216,-18.99797354,-25.83471596
1290000000,-17.967033,-19.00249675,-25.85226569
1291000000,-17.93169,-19.00698748,-25.86982647
1292000000,-17.964542,-19.01144568,-25.88740624
1293000000,-17.959641,-19.01587132,-25.90498915
1294000000,-17.965866,-19.02026434,-25.92259208
1295000000,-17.992071,-19.02462471,-25.94018517
1296000000,-18.008383,-19.02895239,-25.95781825
1297000000,-17.987907,-19.03324732,-25.97545046
1298000000,-17.982494,-19.03750949,-25.99309377
1299000000,-18.015413,-19.04173883,-26.0107542
1300000000,-18.027847,-19.04593533,-26.02842576
1301000000,-18.034678,-19.05009894,-26.04611146
1302000000,-18.030537,-19.05422962,-26.06379822
1303000000,-18.045227,-19.05832735,-26.08150316
1304000000,-17.980274,-19.06239208,-26.09922634
1305000000,-18.025442,-19.06642379,-26.11695764
1306000000,-18.025213,-19.07042244,-26.13470925
1307000000,-18.022362,-19.07438801,-26.15246187
1308000000,-18.007921,-19.07832046,-26.17022566
1309000000,-18.018415,-19.08221976,-26.18800675
1310000000,-18.037775,-19.08608589,-26.20580517
1311000000,-18.018635,-19.08991882,-26.22361379
1312000000,-18.031515,-19.09371852,-26.24142438
1313000000,-18.037725,-19.09748498,-26.25925748
1314000000,-18.047621,-19.10121815,-26.27710594
1315000000,-18.044031,-19.10491804,-26.29495222
1316000000,-18.019138,-19.1085846,-26.3128273
1317000000,-18.035433,-19.11221782,-26.33070639
1318000000,-18.050571,-19.11581768,-26.34859466
1319000000,-18.073732,-19.11938416,-26.36651498
1320000000,-18.050352,-19.12291725,-26.38443411
1321000000,-18.062254,-19.12641692,-26.40236349
1322000000,-18.068417,-19.12988317,-26.42030309
1323000000,-18.038721,-19.13331597,-26.43825817
1324000000,-18.063446,-19.13671531,-26.45623084
1325000000,-18.049168,-19.14008118,-26.47421169
1326000000,-18.0581,-19.14341357,-26.4922049
1327000000,-18.096766,-19.14671247,-26.51022421
1328000000,-18.079472,-19.14997787,-26.52823586
1329000000,-18.090157,-19.15320975,-26.54627895
1330000000,-18.113758,-19.15640811,-26.564326
1331000000,-18.079283,-19.15957295,-26.58239186
1332000000,-18.09586,-19.16270426,-26.60045952
1333000000,-18.091385,-19.16580204,-26.61854388
1334000000,-18.07962,-19.16886627,-26.63665031
1335000000,-18.100199,-19.17189696,-26.65476174
1336000000,-18.076309,-19.17489411,-26.67288028
1337000000,-18.046339,-19.17785771,-26.6910231
1338000000,-18.075958,-19.18078777,-26.70917629
1339000000,-18.079212,-19.18368429,-26.72733445
1340000000,-18.09391,-19.18654727,-26.74552131
1341000000,-18.079987,-19.18937672,-26.76371208
1342000000,-18.116518,-19.19217263,-26.78191539
1343000000,-18.075838,-19.19493502,-26.80013994
1344000000,-18.151079,-19.19766389,-26.81836946
1345000000,-18.081091,-19.20035925,-26.83661918
1346000000,-18.112753,-19.20302111,-26.85487167
1347000000,-18.089117,-19.20564947,-26.87314113
1348000000,-18.085955,-19.20824435,-26.89142647
1349000000,-18.07642,-19.21080577,-26.90973213
1350000000,-18.089018,-19.21333372,-26.92803833
1351000000,-18.109497,-19.21582823,-26.94636378
1352000000,-18.122519,-19.21828932,-26.96471292
1353000000,-18.126745,-19.22071699,-26.98305707
1354000000,-18.118883,-19.22311127,-27.00142605
1355000000,-18.136539,-19.22547216,-27.01980995
1356000000,-18.119026,-19.2277997,-27.03820323
1357000000,-18.110126,-19.2300939,-27.05661257
1358000000,-18.129307,-19.23235479,-27.07502905
1359000000,-18.109985,-19.23458237,-27.09346943
1360000000,-18.137661,-19.23677669,-27.11191026
1361000000,-18.132742,-19.23893775,-27.13037841
1362000000,-18.100428,-19.24106559,-27.14885935
1363000000,-18.113272,-19.24316023,-27.16734746
1364000000,-18.112156,-19.2452217,-27.18584722
1365000000,-18.111191,-19.24725003,-27.20436769
1366000000,-18.1213,-19.24924524,-27.22290211
1367000000,-18.133396,-19.25120737,-27.24143916
1368000000,-18.143269,-19.25313644,-27.2600038
1369000000,-18.066278,-19.25503249,-27.27858132
1370000000,-18.112555,-19.25689555,-27.29716942
1371000000,-18.122116,-19.25872566,-27.31576926
1372000000,-18.106903,-19.26052285,-27.33438771
1373000000,-18.108246,-19.26228715,-27.35303286
1374000000,-18.09762,-19.26401861,-27.3716645
1375000000,-18.151514,-19.26571725,-27.39032746
1376000000,-18.124403,-19.26738313,-27.40900338
1377000000,-18.133226,-19.26901627,-27.4276911
1378000000,-18.112787,-19.27061672,-27.44638831
1379000000,-18.123728,-19.27218452,-27.46511357
1380000000,-18.098925,-19.27371972,-27.4838344
1381000000,-18.161179,-19.27522235,-27.50257985
1382000000,-18.145798,-19.27669246,-27.52134298
1383000000,-18.145315,-19.2781301,-27.54012618
1384000000,-18.159571,-19.27953531,-27.55891189
1385000000,-18.141769,-19.28090814,-27.57771417
1386000000,-18.140839,-19.28224864,-27.59652363
1387000000,-18.163317,-19.28355686,-27.61536146
1388000000,-18.16058,-19.28483284,-27.63421712
1389000000,-18.154583,-19.28607665,-27.65307172
1390000000,-18.147787,-19.28728832,-27.67194889
1391000000,-18.146917,-19.28846791,-27.69084038
1392000000,-18.151999,-19.28961548,-27.70974144
1393000000,-18.126932,-19.29073108,-27.72866757
1394000000,-18.129368,-19.29181477,-27.74760987
1395000000,-18.154852,-19.2928666,-27.76654264
1396000000,-18.189964,-19.29388663,-27.78551911
1397000000,-18.154371,-19.29487492,-27.80449441
1398000000,-18.12458,-19.29583152,-27.82348954
1399000000,-18.147194,-19.2967565,-27.8424961
1400000000,-18.128372,-19.29764992,-27.86153281
1401000000,-18.122406,-19.29851184,-27.88057555
1402000000,-18.154245,-19.29934232,-27.89962249
1403000000,-18.155451,-19.30014142,-27.91869545
1404000000,-18.181299,-19.30090921,-27.93778536
1405000000,-18.150602,-19.30164576,-27.95688252
1406000000,-18.165678,-19.30235112,-27.97600032
1407000000,-18.16688,-19.30302537,-27.99512596
1408000000,-18.147083,-19.30366857,-28.01427169
1409000000,-18.153868,-19.3042808,-28.03343878
1410000000,-18.156113,-19.30486211,-28.05261127
1411000000,-18.127378,-19.30541259,-28.07181442
1412000000,-18.139311,-19.3059323,-28.09101618
1413000000,-18.142698,-19.30642131,-28.11024064
1414000000,-18.148186,-19.30687969,-28.12947917
1415000000,-18.172464,-19.30730752,-28.1487355
1416000000,-18.167862,-19.30770487,-28.16801404
1417000000,-18.127647,-19.30807182,-28.18727988
1418000000,-18.183157,-19.30840844,-28.20659791
1419000000,-18.15066,-19.30871481,-28.22590196
1420000000,-18.138744,-19.308991,-28.24523455
1421000000,-18.162128,-19.3092371,-28.26459076
1422000000,-18.145683,-19.30945317,-28.28395046
1423000000,-18.125799,-19.30963931,-28.30332372
1424000000,-18.173241,-19.30979558,-28.32272447
1425000000,-18.147463,-19.30992208,-28.34213377
1426000000,-18.176159,-19.31001887,-28.36156683
1427000000,-18.143221,-19.31008605,-28.38100783
1428000000,-18.125357,-19.31012369,-28.4004631
1429000000,-18.136736,-19.31013188,-28.41994288
1430000000,-18.137287,-19.3101107,-28.43942867
1431000000,-18.145195,-19.31006025,-28.45894289
1432000000,-18.08646,-19.30998059,-28.47846505
1433000000,-18.133835,-19.30987182,-28.49799965
1434000000,-18.134897,-19.30973403,-28.51755893
1435000000,-18.12793,-19.3095673,-28.53713328
1436000000,-18.135363,-19.30937173,-28.55671881
1437000000,-18.117952,-19.30914739,-28.57630773
1438000000,-18.126013,-19.30889438,-28.59594095
1439000000,-18.162481,-19.3086128,-28.61558088
1440000000,-18.158758,-19.30830272,-28.63522681
1441000000,-18.129137,-19.30796424,-28.65490029
1442000000,-18.154381,-19.30759745,-28.67458831
1443000000,-18.123331,-19.30720245,-28.69429021
1444000000,-18.096315,-19.30677933,-28.7140106
1445000000,-18.14822,-19.30632818,-28.73374755
1446000000,-18.092451,-19.3058491,-28.75349381
1447000000,-18.099815,-19.30534217,-28.77325398
1448000000,-18.083229,-19.3048075,-28.79304068
1449000000,-18.084108,-19.30424518,-28.81284667
1450000000,-18.129383,-19.30365532,-28.83265868
1451000000,-18.118492,-19.30303799,-28.85250468
1452000000,-18.108719,-19.30239331,-28.87235271
1453000000,-18.114727,-19.30172137,-28.89221677
1454000000,-18.091625,-19.30102227,-28.91210426
1455000000,-18.090645,-19.3002961,-28.93201659
1456000000,-18.140171,-19.29954298,-28.95193294
1457000000,-18.086121,-19.29876299,-28.97187485
1458000000,-18.094049,-19.29795624,-28.99181737
1459000000,-18.090342,-19.29712283,-29.01179026
1460000000,-18.104059,-19.29626286,-29.03177866
1461000000,-18.108494,-19.29537644,-29.0517792
1462000000,-18.101175,-19.29446366,-29.07181163
1463000000,-18.099182,-19.29352463,-29.09184602
1464000000,-18.092653,-19.29255945,-29.11190555
1465000000,-18.090902,-19.29156823,-29.13197797
1466000000,-18.072245,-19.29055106,-29.15207838
1467000000,-18.084869,-19.28950807,-29.17217519
1468000000,-18.063982,-19.28843934,-29.1923035
1469000000,-18.074903,-19.28734499,-29.21244959
1470000000,-18.063923,-19.28622512,-29.23260724
1471000000,-18.107485,-19.28507984,-29.25278616
1472000000,-18.106943,-19.28390926,-29.27297736
1473000000,-18.084503,-19.28271348,-29.293185
1474000000,-18.096998,-19.28149261,-29.31342099
1475000000,-18.094103,-19.28024675,-29.33367351
1476000000,-18.063082,-19.27897603,-29.35394188
1477000000,-18.038822,-19.27768053,-29.37421978
1478000000,-18.124088,-19.27636039,-29.39453044
1479000000,-18.054062,-19.27501569,-29.41485279
1480000000,-18.06596,-19.27364656,-29.43518117
1481000000,-18.033598,-19.27225311,-29.45554316
1482000000,-18.050261,-19.27083543,-29.47591474
1483000000,-18.070803,-19.26939366,-29.49630515
1484000000,-18.039158,-19.26792788,-29.5167144
1485000000,-18.047949,-19.26643823,-29.53713895
1486000000,-18.019802,-19.2649248,-29.55758741
1487000000,-18.034309,-19.26338772,-29.57804908
1488000000,-18.02363,-19.26182709,-29.59853042
1489000000,-18.017134,-19.26024302,-29.61903075
1490000000,-18.000977,-19.25863563,-29.63955803
1491000000,-18.048483,-19.25700504,-29.6600986
1492000000,-17.997221,-19.25535135,-29.68065102
1493000000,-18.011074,-19.25367467,-29.70121308
1494000000,-17.99864,-19.25197513,-29.7218015
1495000000,-18.017233,-19.25025284,-29.74242072
1496000000,-17.995346,-19.24850791,-29.7630504
1497000000,-18.021461,-19.24674045,-29.78370515
1498000000,-17.993502,-19.24495058,-29.80436083
1499000000,-18.022392,-19.24313842,-29.82503794
1500000000,-18.015047,-19.24130407,-29.84575347
1501000000,-18.012236,-19.23944767,-29.86648099
1502000000,-17.991171,-19.23756931,-29.88722124
1503000000,-17.935984,-19.23566912,-29.90797641
1504000000,-17.997231,-19.23374721,-29.92875915
1505000000,-17.990812,-19.23180371,-29.94955763
1506000000,-17.951757,-19.22983871,-29.97036364
1507000000,-17.966154,-19.22785235,-29.99119883
1508000000,-17.981596,-19.22584474,-30.01206029
1509000000,-17.992016,-19.22381599,-30.03293609
1510000000,-17.96859,-19.22176622,-30.05382696
1511000000,-17.937666,-19.21969555,-30.07474122
1512000000,-17.979576,-19.2176041,-30.09566985
1513000000,-17.95063,-19.21549198,-30.11662648
1514000000,-17.959423,-19.21335931,-30.13758387
1515000000,-17.961296,-19.21120621,-30.15858223
1516000000,-17.938881,-19.2090328,-30.17957527
1517000000,-17.952927,-19.20683919,-30.20061781
1518000000,-17.934238,-19.2046255,-30.2216703
1519000000,-17.94249,-19.20239184,-30.24272197
1520000000,-17.97287,-19.20013835,-30.26381037
1521000000,-17.947035,-19.19786513,-30.28491408
1522000000,-17.902182,-19.1955723,-30.30602925
1523000000,-17.953749,-19.19325999,-30.32719296
1524000000,-17.937733,-19.1909283,-30.34835817
1525000000,-17.9032,-19.18857736,-30.36953566
1526000000,-17.89407,-19.18620729,-30.3907402
1527000000,-17.949026,-19.1838182,-30.41195861
1528000000,-17.932976,-19.18141021,-30.4332112
1529000000,-17.923872,-19.17898344,-30.45447773
1530000000,-17.899691,-19.17653802,-30.47575506
1531000000,-17.93099,-19.17407405,-30.49705967
1532000000,-17.911875,-19.17159165,-30.51839401
1533000000,-17.904173,-19.16909095,-30.53973368
1534000000,-17.891111,-19.16657207,-30.56109603
1535000000,-17.878681,-19.16403512,-30.58248032
1536000000,-17.875362,-19.16148021,-30.60387945
1537000000,-17.870459,-19.15890748,-30.62530773
1538000000,-17.853294,-19.15631703,-30.64675569
1539000000,-17.858747,-19.15370898,-30.66822415
1540000000,-17.868389,-19.15108346,-30.68971074
1541000000,-17.858589,-19.14844058,-30.71120745
1542000000,-17.825827,-19.14578046,-30.73274563
1543000000,-17.864271,-19.14310322,-30.75428432
1544000000,-17.817766,-19.14040898,-30.77586545
1545000000,-17.854118,-19.13769785,-30.79745355
1546000000,-17.845297,-19.13496995,-30.81905668
1547000000,-17.812662,-19.13222541,-30.84069763
1548000000,-17.818504,-19.12946433,-30.86234963
1549000000,-17.857403,-19.12668683,-30.88403307
1550000000,-17.800213,-19.12389305,-30.90572514
1551000000,-17.806799,-19.12108308,-30.92743645
1552000000,-17.798313,-19.11825705,-30.94915716
1553000000,-17.806831,-19.11541508,-30.97093092
1554000000,-17.812799,-19.11255728,-30.99270757
1555000000,-17.790167,-19.10968377,-31.01451684
1556000000,-17.821951,-19.10679467,-31.03631651
1557000000,-17.786591,-19.1038901,-31.05816214
1558000000,-17.784397,-19.10097017,-31.08003726
1559000000,-17.803589,-19.098035,-31.10191941
1560000000,-17.783495,-19.0950847,-31.12382442
1561000000,-17.790451,-19.0921194,-31.14573893
1562000000,-17.797314,-19.0891392,-31.16769568
