frequency,e',e''
2360000000,2.0892,-0.0342
2370000000,2.0936,-0.0392
2380000000,2.1006,-0.0258
2390000000,2.0993,-0.0284
2400000000,2.0877,-0.0268
2410000000,2.0935,-0.0291
2420000000,2.0804,-0.0425
2430000000,2.0858,-0.0478
2440000000,2.0823,-0.041
2450000000,2.0841,-0.0411
2460000000,2.0922,-0.0393
2470000000,2.0879,-0.0309
2480000000,2.091,-0.0407
2490000000,2.0919,-0.0307
2500000000,2.0945,-0.0237
2510000000,2.0958,-0.0334
2520000000,2.0892,-0.038
2530000000,2.0912,-0.0429
2540000000,2.0854,-0.035
2550000000,2.0783,-0.0304
2560000000,2.0719,-0.0455
2570000000,2.0738,-0.0383
2580000000,2.075,-0.0432
2590000000,2.0724,-0.0329
2600000000,2.0809,-0.0289
2610000000,2.0753,-0.0406
2620000000,2.0805,-0.042
2630000000,2.0778,-0.0429
2640000000,2.0801,-0.0395
2650000000,2.0775,-0.0404
2660000000,2.0796,-0.0382
2670000000,2.073,-0.0277
2680000000,2.0853,-0.0365
2690000000,2.0829,-0.0398
2700000000,2.0883,-0.0407
2710000000,2.0859,-0.0397
2720000000,2.0871,-0.0461
2730000000,2.0837,-0.0421
2740000000,2.0846,-0.032
2750000000,2.0877,-0.0337
2760000000,2.0957,-0.0322
2770000000,2.0924,-0.0361
2780000000,2.0858,-0.0453
2790000000,2.0846,-0.0354
2800000000,2.0933,-0.0367
2810000000,2.0936,-0.0431
2820000000,2.0978,-0.0459
2830000000,2.096,-0.0404
2840000000,2.0962,-0.0395
2850000000,2.0975,-0.0565
2860000000,2.0896,-0.0433
2870000000,2.087,-0.0413
2880000000,2.0885,-0.0415
2890000000,2.0895,-0.0476
2900000000,2.0926,-0.0561
2910000000,2.0855,-0.0503
2920000000,2.0816,-0.0589
2930000000,2.0771,-0.0609
2940000000,2.0777,-0.059
2950000000,2.0678,-0.0585
2960000000,2.0861,-0.0461
2970000000,2.0734,-0.0461
2980000000,2.073,-0.0587
2990000000,2.075,-0.0627
3000000000,2.0778,-0.065
3010000000,2.0743,-0.0572
3020000000,2.0726,-0.0629
3030000000,2.0756,-0.0578
3040000000,2.0561,-0.0635
3050000000,2.0686,-0.0505
3060000000,2.0566,-0.0492
3070000000,2.0642,-0.0645
3080000000,2.0652,-0.0613
3090000000,2.0747,-0.0611
3100000000,2.0702,-0.0542
3110000000,2.0683,-0.0614
3120000000,2.0689,-0.0624
3130000000,2.0753,-0.0519
3140000000,2.0715,-0.0602
3150000000,2.0754,-0.0608
3160000000,2.0786,-0.0659
3170000000,2.0897,-0.0715
3180000000,2.0953,-0.0602
3190000000,2.0968,-0.0605
3200000000,2.0998,-0.0671
3210000000,2.1007,-0.0647
3220000000,2.0926,-0.0683
3230000000,2.1015,-0.0705
3240000000,2.1012,-0.0569
3250000000,2.1035,-0.0601
3260000000,2.1055,-0.0509
3270000000,2.1031,-0.0629
3280000000,2.1076,-0.0657
3290000000,2.1121,-0.0656
3300000000,2.112,-0.0558
3310000000,2.1139,-0.0612
3320000000,2.1104,-0.0665
3330000000,2.1145,-0.063
3340000000,2.1138,-0.0711
3350000000,2.1088,-0.069
3360000000,2.1063,-0.0645
3370000000,2.109,-0.0681
3380000000,2.1062,-0.0719
3390000000,2.1083,-0.059
3400000000,2.1043,-0.0698
3410000000,2.0979,-0.0658
3420000000,2.1022,-0.0756
3430000000,2.0893,-0.0651
3440000000,2.0863,-0.0683
3450000000,2.0843,-0.0586
3460000000,2.083,-0.0505
3470000000,2.073,-0.0554
3480000000,2.0762,-0.0657
3490000000,2.0701,-0.0567
3500000000,2.0658,-0.0526
3510000000,2.0672,-0.0601
3520000000,2.0611,-0.0529
3530000000,2.0588,-0.0587
3540000000,2.0606,-0.0544
3550000000,2.0578,-0.0483
3560000000,2.0584,-0.0523
3570000000,2.0544,-0.0522
3580000000,2.0537,-0.0605
3590000000,2.0595,-0.0452
3600000000,2.052,-0.0495
3610000000,2.0632,-0.0504
3620000000,2.063,-0.0467
3630000000,2.0663,-0.05
3640000000,2.0647,-0.0568
3650000000,2.0727,-0.0572
3660000000,2.0751,-0.0549
3670000000,2.0752,-0.0597
3680000000,2.0819,-0.0633
3690000000,2.0811,-0.0634
3700000000,2.0811,-0.0617
3710000000,2.0838,-0.0708
3720000000,2.0869,-0.0655
3730000000,2.0914,-0.0684
3740000000,2.091,-0.0684
3750000000,2.091,-0.0732
3760000000,2.0976,-0.0703
3770000000,2.1038,-0.0786
3780000000,2.0965,-0.0718
3790000000,2.0946,-0.0705
3800000000,2.0994,-0.0761
3810000000,2.0997,-0.079
3820000000,2.0968,-0.0783
3830000000,2.0976,-0.0806
3840000000,2.0945,-0.0812
3850000000,2.0918,-0.0776
3860000000,2.0913,-0.0767
3870000000,2.0902,-0.076
3880000000,2.0863,-0.0754
3890000000,2.0823,-0.0777
3900000000,2.0765,-0.0816
3910000000,2.0678,-0.0793
3920000000,2.0682,-0.0818
3930000000,2.0608,-0.0767
3940000000,2.0582,-0.075
3950000000,2.0554,-0.0703
3960000000,2.0579,-0.0779
3970000000,2.0567,-0.0707
3980000000,2.0594,-0.0755
3990000000,2.0572,-0.0802
4000000000,2.0537,-0.077
4010000000,2.0494,-0.0786
4020000000,2.0507,-0.0732
4030000000,2.0432,-0.0738
4040000000,2.0432,-0.0758
4050000000,2.0448,-0.0712
4060000000,2.0569,-0.0742
4070000000,2.0492,-0.0742
4080000000,2.055,-0.0717
4090000000,2.0573,-0.069
4100000000,2.0585,-0.0747
4110000000,2.0636,-0.0699
4120000000,2.069,-0.0632
4130000000,2.0711,-0.0649
4140000000,2.0735,-0.0629
4150000000,2.0821,-0.0703
4160000000,2.0859,-0.0637
4170000000,2.0979,-0.0633
4180000000,2.0994,-0.0713
4190000000,2.104,-0.0736
4200000000,2.1076,-0.0727
4210000000,2.1083,-0.0751
4220000000,2.1057,-0.0723
4230000000,2.104,-0.0696
4240000000,2.1048,-0.0761
4250000000,2.1032,-0.0751
4260000000,2.1041,-0.0768
4270000000,2.0975,-0.0797
4280000000,2.0966,-0.0796
4290000000,2.0923,-0.0772
4300000000,2.0873,-0.0842
4310000000,2.0801,-0.0723
4320000000,2.0782,-0.0688
4330000000,2.0761,-0.0756
4340000000,2.0736,-0.0774
4350000000,2.0679,-0.0733
4360000000,2.0695,-0.0751
4370000000,2.0682,-0.0757
4380000000,2.0673,-0.0747
4390000000,2.0642,-0.0766
4400000000,2.0594,-0.0757
4410000000,2.0556,-0.0762
4420000000,2.047,-0.075
4430000000,2.0526,-0.0888
4440000000,2.0448,-0.077
4450000000,2.0406,-0.0745
4460000000,2.0385,-0.076
4470000000,2.0387,-0.0736
4480000000,2.0338,-0.0728
4490000000,2.0353,-0.0694
4500000000,2.035,-0.0695
4510000000,2.0385,-0.0764
4520000000,2.0173,-0.0671
4530000000,2.0415,-0.0737
4540000000,2.0452,-0.0749
4550000000,2.0499,-0.075
4560000000,2.047,-0.0781
4570000000,2.0507,-0.081
4580000000,2.0504,-0.0813
4590000000,2.0515,-0.0806
4600000000,2.0437,-0.0801
4610000000,2.0621,-0.0728
4620000000,2.0619,-0.0859
4630000000,2.0766,-0.0908
4640000000,2.0738,-0.0867
4650000000,2.0729,-0.0881
4660000000,2.071,-0.0841
4670000000,2.072,-0.09
4680000000,2.0748,-0.0891
4690000000,2.0741,-0.0815
4700000000,2.0787,-0.0819
4710000000,2.0826,-0.0839
4720000000,2.0837,-0.0836
4730000000,2.0831,-0.0896
4740000000,2.0852,-0.0931
4750000000,2.0833,-0.0957
4760000000,2.079,-0.1029
4770000000,2.075,-0.1015
4780000000,2.0657,-0.108
4790000000,2.0673,-0.1002
4800000000,2.06,-0.0982
4810000000,2.0691,-0.1061
4820000000,2.0642,-0.1031
4830000000,2.0653,-0.1007
4840000000,2.0644,-0.1034
4850000000,2.0608,-0.1077
4860000000,2.0575,-0.1031
4870000000,2.0575,-0.1081
4880000000,2.0574,-0.1094
4890000000,2.053,-0.1048
4900000000,2.0526,-0.0966
4910000000,2.0658,-0.0956
4920000000,2.0395,-0.0986
4930000000,2.0467,-0.0979
4940000000,2.0411,-0.0907
4950000000,2.0376,-0.0953
4960000000,2.0386,-0.0902
4970000000,2.0447,-0.081
4980000000,2.0405,-0.0781
4990000000,2.0471,-0.0855
5000000000,2.0543,-0.0864
