frequency,e',e''
1000000000,79.0416,5.1683
1010000000,79.0399,5.145
1020000000,79.0241,5.1787
1030000000,79.1709,5.228
1040000000,79.1845,5.2786
1050000000,79.1923,5.3785
1060000000,79.2102,5.4054
1070000000,79.2123,5.4792
1080000000,79.1815,5.5744
1090000000,79.0674,5.5497
1100000000,79.095,5.6296
1110000000,79.0925,5.688
1120000000,79.084,5.7115
1130000000,79.103,5.7572
1140000000,79.1041,5.8713
1150000000,79.1057,5.8867
1160000000,79.0318,5.974
1170000000,78.9929,6.0348
1180000000,78.8794,6.0901
1190000000,78.835,6.1223
1200000000,78.7291,6.0927
1210000000,78.6913,6.1175
1220000000,78.6991,6.0036
1230000000,78.6658,6.0466
1240000000,78.69,5.9612
1250000000,78.7296,5.9194
1260000000,78.7925,5.9042
1270000000,78.8904,6.0141
1280000000,78.9302,6.0595
1290000000,78.9574,6.1767
1300000000,78.9802,6.2913
1310000000,78.9621,6.3556
1320000000,78.8903,6.4423
1330000000,78.7573,6.4932
1340000000,78.6243,6.5384
1350000000,78.5373,6.5252
1360000000,78.4646,6.5004
1370000000,78.3867,6.4516
1380000000,78.3136,6.3861
1390000000,78.257,6.3263
1400000000,78.2728,6.2432
1410000000,78.323,6.1258
1420000000,78.3597,6.0242
1430000000,78.4413,5.9641
1440000000,78.5559,5.9063
1450000000,78.6575,5.8846
1460000000,78.762,5.9237
1470000000,78.8821,6.0087
1480000000,78.9314,6.1037
1490000000,79.0354,6.166
1500000000,79.0242,6.2582
1510000000,79.0405,6.3518
1520000000,79.0027,6.4284
1530000000,78.9866,6.4794
1540000000,78.9653,6.5257
1550000000,78.9365,6.5789
1560000000,78.9203,6.5891
1570000000,78.8991,6.5812
1580000000,78.951,6.5867
1590000000,78.982,6.6097
1600000000,79.0357,6.5954
1610000000,79.0833,6.6438
1620000000,79.1331,6.6651
1630000000,79.1852,6.7385
1640000000,79.2534,6.8213
1650000000,79.2836,6.8944
1660000000,79.3043,6.9835
1670000000,79.348,7.0748
1680000000,79.3538,7.1352
1690000000,79.3652,7.2204
1700000000,79.3535,7.2906
