Freq(Hz),S21 Log Mag(dB)
1120000000,-1.5860255
1121000000,-1.5910512
1122000000,-1.5776414
1123000000,-1.5875684
1124000000,-1.6019094
1125000000,-1.5675709
1126000000,-1.5960727
1127000000,-1.5719352
1128000000,-1.5828246
1129000000,-1.5857519
1130000000,-1.5495657
1131000000,-1.5928679
1132000000,-1.5906831
1133000000,-1.5664713
1134000000,-1.5575134
1135000000,-1.5677807
1136000000,-1.5544626
1137000000,-1.544736
1138000000,-1.5448775
1139000000,-1.5326358
1140000000,-1.5304754
1141000000,-1.5065229
1142000000,-1.5383316
1143000000,-1.4988397
1144000000,-1.5237174
1145000000,-1.5232497
1146000000,-1.5326672
1147000000,-1.5228435
1148000000,-1.5324895
1149000000,-1.5025282
1150000000,-1.5425397
1151000000,-1.5119059
1152000000,-1.5284004
1153000000,-1.4740986
1154000000,-1.4817683
1155000000,-1.5034502
1156000000,-1.4897695
1157000000,-1.4892131
1158000000,-1.4804622
1159000000,-1.50797
1160000000,-1.461513
1161000000,-1.4666944
1162000000,-1.4624412
1163000000,-1.459312
1164000000,-1.4607561
1165000000,-1.464734
1166000000,-1.4829146
1167000000,-1.434855
1168000000,-1.4450186
1169000000,-1.4506313
1170000000,-1.4590799
1171000000,-1.4317268
1172000000,-1.4511232
1173000000,-1.4455003
1174000000,-1.4644705
1175000000,-1.4424092
1176000000,-1.4529752
1177000000,-1.4236757
1178000000,-1.4272903
1179000000,-1.4096556
1180000000,-1.422454
1181000000,-1.4228218
1182000000,-1.4183575
1183000000,-1.4152154
1184000000,-1.3783224
1185000000,-1.4093258
1186000000,-1.4075655
1187000000,-1.4010508
1188000000,-1.3905033
1189000000,-1.367517
1190000000,-1.3789765
1191000000,-1.3961579
1192000000,-1.4155769
1193000000,-1.3819684
1194000000,-1.3912946
1195000000,-1.413691
1196000000,-1.3624569
1197000000,-1.3554364
1198000000,-1.3586097
1199000000,-1.3697633
1200000000,-1.3762237
1201000000,-1.3794787
1202000000,-1.3372369
1203000000,-1.3438747
1204000000,-1.3377391
1205000000,-1.3532995
1206000000,-1.356959
1207000000,-1.3556759
1208000000,-1.3257216
1209000000,-1.3349091
1210000000,-1.3435487
1211000000,-1.3157251
1212000000,-1.3066142
1213000000,-1.308403
1214000000,-1.3336953
1215000000,-1.3313076
1216000000,-1.3367097
1217000000,-1.2968754
1218000000,-1.2980558
1219000000,-1.2865804
1220000000,-1.3189893
1221000000,-1.2971184
1222000000,-1.3009766
1223000000,-1.2671517
1224000000,-1.3065115
1225000000,-1.3119183
1226000000,-1.2824234
1227000000,-1.3001835
1228000000,-1.2808123
1229000000,-1.2757038
1230000000,-1.2723968
1231000000,-1.2707831
1232000000,-1.2779034
1233000000,-1.2810853
1234000000,-1.3034054
1235000000,-1.2822988
1236000000,-1.268227
1237000000,-1.2724597
1238000000,-1.2206985
1239000000,-1.2895396
1240000000,-1.2690632
1241000000,-1.2724508
1242000000,-1.2603499
1243000000,-1.2668869
1244000000,-1.2392399
1245000000,-1.2216741
1246000000,-1.2442192
1247000000,-1.2762315
1248000000,-1.2352847
1249000000,-1.2244856
1250000000,-1.2124927
1251000000,-1.2235079
1252000000,-1.2023729
1253000000,-1.2017975
1254000000,-1.2184842
1255000000,-1.2253473
1256000000,-1.1935357
1257000000,-1.1960607
1258000000,-1.2083063
1259000000,-1.1866714
1260000000,-1.1992877
1261000000,-1.221433
1262000000,-1.2112247
1263000000,-1.1970071
1264000000,-1.1784773
1265000000,-1.1894011
1266000000,-1.1625339
1267000000,-1.2041761
1268000000,-1.182557
1269000000,-1.1753021
1270000000,-1.1759104
1271000000,-1.1864595
1272000000,-1.171769
1273000000,-1.1644424
1274000000,-1.1726164
1275000000,-1.1526552
1276000000,-1.1581204
1277000000,-1.1807262
1278000000,-1.1507121
1279000000,-1.1352918
1280000000,-1.1588902
1281000000,-1.159918
1282000000,-1.1488478
1283000000,-1.1573882
1284000000,-1.1365124
1285000000,-1.1611881
1286000000,-1.1515418
1287000000,-1.1483949
1288000000,-1.1409589
1289000000,-1.1424649
1290000000,-1.142287
1291000000,-1.1103833
1292000000,-1.1182604
1293000000,-1.1194205
1294000000,-1.11308
1295000000,-1.132665
1296000000,-1.1034611
1297000000,-1.1283302
1298000000,-1.0893685
1299000000,-1.1300386
1300000000,-1.1222672
1301000000,-1.1194861
1302000000,-1.1226182
1303000000,-1.0982046
1304000000,-1.0605255
1305000000,-1.1226586
1306000000,-1.0731435
1307000000,-1.0666553
1308000000,-1.0812341
1309000000,-1.1016937
1310000000,-1.0889478
1311000000,-1.0637907
1312000000,-1.0410689
1313000000,-1.0889195
1314000000,-1.0656375
1315000000,-1.0512074
1316000000,-1.0622284
1317000000,-1.0396408
1318000000,-1.0590876
1319000000,-1.0404012
1320000000,-1.0502433
1321000000,-1.0866874
1322000000,-1.026862
1323000000,-1.0355355
1324000000,-1.0453485
1325000000,-1.0597545
1326000000,-1.0458305
1327000000,-1.0451325
1328000000,-1.0558034
1329000000,-1.0483439
1330000000,-1.0257498
1331000000,-1.03536
1332000000,-1.0638834
1333000000,-1.0401533
1334000000,-1.0500418
1335000000,-1.0196648
1336000000,-1.0239738
1337000000,-1.0417253
1338000000,-1.039811
1339000000,-1.0289383
1340000000,-1.0235608
1341000000,-1.0033041
1342000000,-1.0147334
1343000000,-1.0041754
1344000000,-0.99289322
1345000000,-1.024188
1346000000,-1.0195385
1347000000,-0.99333441
1348000000,-0.98214447
1349000000,-1.0025684
1350000000,-0.99363071
1351000000,-0.99578893
1352000000,-0.97925043
1353000000,-0.98046184
1354000000,-1.0155599
1355000000,-0.97407997
1356000000,-0.97617286
1357000000,-0.98825234
1358000000,-0.97505832
1359000000,-1.0091156
1360000000,-0.96723115
1361000000,-0.94955105
1362000000,-0.97525483
1363000000,-0.96510255
1364000000,-0.97687483
1365000000,-0.95174509
1366000000,-0.97562248
1367000000,-0.96807969
1368000000,-0.97409981
1369000000,-0.95247525
1370000000,-0.93463755
1371000000,-0.95104724
1372000000,-0.96421325
1373000000,-0.95070302
1374000000,-0.96776021
1375000000,-0.9546203
1376000000,-0.94267029
1377000000,-0.95472753
1378000000,-0.92811453
1379000000,-0.97628528
1380000000,-0.93879861
1381000000,-0.9599157
1382000000,-0.93955106
1383000000,-0.97815633
1384000000,-0.9669916
1385000000,-0.91529447
1386000000,-0.91353416
1387000000,-0.91795117
1388000000,-0.93373185
1389000000,-0.93009412
1390000000,-0.92307925
1391000000,-0.92612362
1392000000,-0.91337138
1393000000,-0.91975272
1394000000,-0.92431051
1395000000,-0.93781722
1396000000,-0.91257626
1397000000,-0.93124229
1398000000,-0.88519543
1399000000,-0.91613322
1400000000,-0.90052366
1401000000,-0.92323697
1402000000,-0.91525614
1403000000,-0.91136605
1404000000,-0.89376998
1405000000,-0.8742516
1406000000,-0.91082311
1407000000,-0.89049524
1408000000,-0.89986366
1409000000,-0.8846938
1410000000,-0.91679478
1411000000,-0.90143949
1412000000,-0.90905535
1413000000,-0.90265477
1414000000,-0.87505895
1415000000,-0.88771838
1416000000,-0.86161119
1417000000,-0.87971067
1418000000,-0.86096573
1419000000,-0.86847597
1420000000,-0.86970592
1421000000,-0.86179495
1422000000,-0.90078169
1423000000,-0.87551016
1424000000,-0.87363273
1425000000,-0.86023706
1426000000,-0.86227953
1427000000,-0.86202365
1428000000,-0.88448119
1429000000,-0.84712148
1430000000,-0.86937523
1431000000,-0.87461603
1432000000,-0.84852284
1433000000,-0.83219224
1434000000,-0.85641909
1435000000,-0.83361381
1436000000,-0.85065669
1437000000,-0.84905118
1438000000,-0.86803174
1439000000,-0.83001596
1440000000,-0.85046285
1441000000,-0.85919762
1442000000,-0.82587761
1443000000,-0.8454299
1444000000,-0.84812474
1445000000,-0.83800775
1446000000,-0.83411056
1447000000,-0.83415079
1448000000,-0.8416037
1449000000,-0.83191401
1450000000,-0.81784832
1451000000,-0.82698804
1452000000,-0.84972477
1453000000,-0.83906609
1454000000,-0.83820951
1455000000,-0.83641434
1456000000,-0.80561578
1457000000,-0.8159945
1458000000,-0.81263041
1459000000,-0.8311218
1460000000,-0.79673648
1461000000,-0.80635285
1462000000,-0.83152324
1463000000,-0.80969262
1464000000,-0.78687447
1465000000,-0.80574012
1466000000,-0.82034475
1467000000,-0.80801576
1468000000,-0.82257634
1469000000,-0.80173022
1470000000,-0.81513429
1471000000,-0.79955041
1472000000,-0.79304594
1473000000,-0.80475163
1474000000,-0.77916604
1475000000,-0.81763971
1476000000,-0.78657019
1477000000,-0.80812442
1478000000,-0.79573476
1479000000,-0.79899198
1480000000,-0.79354554
1481000000,-0.78641701
1482000000,-0.80659682
1483000000,-0.80096191
1484000000,-0.77079087
1485000000,-0.76647329
1486000000,-0.79447901
1487000000,-0.77148771
1488000000,-0.77357328
1489000000,-0.78404129
1490000000,-0.77600557
1491000000,-0.78767681
1492000000,-0.77801484
1493000000,-0.74926472
1494000000,-0.78078341
1495000000,-0.78983688
1496000000,-0.76312155
1497000000,-0.7606653
1498000000,-0.76922506
1499000000,-0.75571966
1500000000,-0.7934708
1501000000,-0.77507371
1502000000,-0.75219268
1503000000,-0.77244872
1504000000,-0.74402565
1505000000,-0.75375104
1506000000,-0.76979804
1507000000,-0.75447738
1508000000,-0.75703633
1509000000,-0.77458245
1510000000,-0.76327491
1511000000,-0.72334248
1512000000,-0.7523002
1513000000,-0.73711467
1514000000,-0.74195641
1515000000,-0.71648526
1516000000,-0.7396552
1517000000,-0.74929464
1518000000,-0.73736048
1519000000,-0.72845417
1520000000,-0.73309851
1521000000,-0.73474693
1522000000,-0.75611991
1523000000,-0.72342366
1524000000,-0.7075308
1525000000,-0.75628662
1526000000,-0.73223758
1527000000,-0.72674286
1528000000,-0.75301456
1529000000,-0.74989116
1530000000,-0.73697066
1531000000,-0.73897028
1532000000,-0.7233271
1533000000,-0.73129809
1534000000,-0.71629018
1535000000,-0.71584082
1536000000,-0.7292074
1537000000,-0.70154595
1538000000,-0.7281816
1539000000,-0.73332798
1540000000,-0.74695331
1541000000,-0.7476452
1542000000,-0.73071384
1543000000,-0.71992004
1544000000,-0.73850477
1545000000,-0.71398777
1546000000,-0.71960241
1547000000,-0.70798945
1548000000,-0.71601737
1549000000,-0.70814556
1550000000,-0.71467912
1551000000,-0.7071085
1552000000,-0.71089619
1553000000,-0.71547991
1554000000,-0.7031942
1555000000,-0.70104682
1556000000,-0.72689676
1557000000,-0.69542223
1558000000,-0.70358783
1559000000,-0.6662513
1560000000,-0.68786561
1561000000,-0.73038977
1562000000,-0.71365154
1563000000,-0.6955229
1564000000,-0.68781817
1565000000,-0.69800806
1566000000,-0.72791141
1567000000,-0.68268526
1568000000,-0.70841008
1569000000,-0.66110516
1570000000,-0.70626569
1571000000,-0.6847291
1572000000,-0.6910978
1573000000,-0.6737715
1574000000,-0.69108474
1575000000,-0.68791556
1576000000,-0.67641681
1577000000,-0.70320052
1578000000,-0.67858487
1579000000,-0.67055655
1580000000,-0.65874255
1581000000,-0.67900544
1582000000,-0.66786128
1583000000,-0.71461505
1584000000,-0.68840349
1585000000,-0.70601064
1586000000,-0.67832041
1587000000,-0.69202101
1588000000,-0.66886294
1589000000,-0.67337072
1590000000,-0.67257029
1591000000,-0.64048111
1592000000,-0.66448539
1593000000,-0.67121899
1594000000,-0.65926427
1595000000,-0.65949535
1596000000,-0.6609419
1597000000,-0.66490376
1598000000,-0.65124041
1599000000,-0.65384811
1600000000,-0.6427229
1601000000,-0.66481614
1602000000,-0.66949677
1603000000,-0.67202991
1604000000,-0.66761458
1605000000,-0.64730304
1606000000,-0.63177252
1607000000,-0.66922706
1608000000,-0.65650958
1609000000,-0.66415811
1610000000,-0.64351553
1611000000,-0.64585054
1612000000,-0.66081601
1613000000,-0.66743791
1614000000,-0.64132607
1615000000,-0.65489107
1616000000,-0.66219789
1617000000,-0.6556378
1618000000,-0.65433323
1619000000,-0.65242732
1620000000,-0.67029315
1621000000,-0.62229651
1622000000,-0.64437485
1623000000,-0.63416308
1624000000,-0.64495677
1625000000,-0.63862258
1626000000,-0.65903723
1627000000,-0.62682086
1628000000,-0.63472581
1629000000,-0.63823277
1630000000,-0.63482976
1631000000,-0.65769213
1632000000,-0.67039704
1633000000,-0.63627994
1634000000,-0.61321908
1635000000,-0.62878364
1636000000,-0.6205315
1637000000,-0.64279127
1638000000,-0.59951961
1639000000,-0.62755132
1640000000,-0.62914568
1641000000,-0.63157314
1642000000,-0.60686916
1643000000,-0.63323891
1644000000,-0.60927433
1645000000,-0.62656087
1646000000,-0.64989138
1647000000,-0.60020852
1648000000,-0.61494869
1649000000,-0.62297428
1650000000,-0.63098234
1651000000,-0.62220007
1652000000,-0.6332804
1653000000,-0.60928506
1654000000,-0.61381066
1655000000,-0.58169293
1656000000,-0.63702667
1657000000,-0.60500008
1658000000,-0.62243873
1659000000,-0.61517709
1660000000,-0.61428082
1661000000,-0.61638623
1662000000,-0.60420489
1663000000,-0.60068172
1664000000,-0.63108277
1665000000,-0.60540682
1666000000,-0.62304717
1667000000,-0.64176154
1668000000,-0.60419917
1669000000,-0.60494184
1670000000,-0.61074197
1671000000,-0.61799806
1672000000,-0.57890695
1673000000,-0.60061473
1674000000,-0.59656495
1675000000,-0.61718768
1676000000,-0.62231028
1677000000,-0.5900209
1678000000,-0.57407576
1679000000,-0.58628625
1680000000,-0.59678781
1681000000,-0.59718883
1682000000,-0.61662638
1683000000,-0.57566917
1684000000,-0.62636703
1685000000,-0.60230905
1686000000,-0.61526287
1687000000,-0.6011951
1688000000,-0.57264322
1689000000,-0.58151364
1690000000,-0.58868384
1691000000,-0.57139903
1692000000,-0.6042769
1693000000,-0.59586412
1694000000,-0.60772872
1695000000,-0.57452595
1696000000,-0.60331559
1697000000,-0.60355842
1698000000,-0.58889991
1699000000,-0.58568949
1700000000,-0.57415211
1701000000,-0.58191586
1702000000,-0.59568614
1703000000,-0.58690327
1704000000,-0.58640444
1705000000,-0.59693807
1706000000,-0.58388078
1707000000,-0.56929833
1708000000,-0.57883191
1709000000,-0.58948749
1710000000,-0.58569616
1711000000,-0.58642256
1712000000,-0.55601519
1713000000,-0.57925659
1714000000,-0.59810156
1715000000,-0.55074704
1716000000,-0.57025397
1717000000,-0.56900078
1718000000,-0.57720149
1719000000,-0.57068586
1720000000,-0.56805712
1721000000,-0.57732028
1722000000,-0.59216994
1723000000,-0.58196759
1724000000,-0.56239074
1725000000,-0.5701555
1726000000,-0.59699386
1727000000,-0.5929864
1728000000,-0.55530703
1729000000,-0.59619462
1730000000,-0.54454017
1731000000,-0.54653913
1732000000,-0.55791253
1733000000,-0.55503476
1734000000,-0.55835396
1735000000,-0.57442123
1736000000,-0.57425898
1737000000,-0.59751856
1738000000,-0.58606362
1739000000,-0.55044627
1740000000,-0.56174219
1741000000,-0.56600332
1742000000,-0.53044933
1743000000,-0.58549953
1744000000,-0.56544173
1745000000,-0.57162112
1746000000,-0.5920372
1747000000,-0.56989062
1748000000,-0.54427606
1749000000,-0.54160124
1750000000,-0.54582566
1751000000,-0.55482447
1752000000,-0.53880161
1753000000,-0.56811082
1754000000,-0.57060879
1755000000,-0.59738398
1756000000,-0.54232872
1757000000,-0.56543183
1758000000,-0.53624874
1759000000,-0.52648646
1760000000,-0.54127449
1761000000,-0.53850096
1762000000,-0.55170798
1763000000,-0.56455004
1764000000,-0.56235248
1765000000,-0.56620342
1766000000,-0.55406433
1767000000,-0.53877711
1768000000,-0.53821844
1769000000,-0.53156871
1770000000,-0.55258441
1771000000,-0.53744948
1772000000,-0.53885925
1773000000,-0.52372169
1774000000,-0.53366351
1775000000,-0.51978445
1776000000,-0.55425501
1777000000,-0.55355829
1778000000,-0.55344665
1779000000,-0.51890689
1780000000,-0.54517698
1781000000,-0.57766104
1782000000,-0.54022163
1783000000,-0.52170253
1784000000,-0.55158609
1785000000,-0.54440457
1786000000,-0.539891
1787000000,-0.54548937
1788000000,-0.54261303
1789000000,-0.53873909
1790000000,-0.5360778
1791000000,-0.53835523
1792000000,-0.55323881
1793000000,-0.55460083
1794000000,-0.5441106
1795000000,-0.53586435
1796000000,-0.52856708
1797000000,-0.5544306
1798000000,-0.53911555
1799000000,-0.51917309
1800000000,-0.53845704
1801000000,-0.54942173
1802000000,-0.55804461
1803000000,-0.53843009
1804000000,-0.54944289
1805000000,-0.539864
1806000000,-0.52847332
1807000000,-0.53679961
1808000000,-0.53673196
1809000000,-0.53920871
1810000000,-0.55249
1811000000,-0.5238353
1812000000,-0.54521149
1813000000,-0.52092957
1814000000,-0.5235123
1815000000,-0.50172275
1816000000,-0.53019893
1817000000,-0.53279394
1818000000,-0.52530217
1819000000,-0.52656966
1820000000,-0.52793241
1821000000,-0.53193545
1822000000,-0.50447828
1823000000,-0.53683037
1824000000,-0.52030516
1825000000,-0.52629989
1826000000,-0.52813351
1827000000,-0.55674922
1828000000,-0.51928073
1829000000,-0.51779705
1830000000,-0.50442147
1831000000,-0.54767936
1832000000,-0.52435416
1833000000,-0.54058242
1834000000,-0.54100645
1835000000,-0.52651489
1836000000,-0.52895343
1837000000,-0.52688515
1838000000,-0.50962383
1839000000,-0.51898581
1840000000,-0.52315408
1841000000,-0.52197266
1842000000,-0.52073127
1843000000,-0.53159356
1844000000,-0.52628332
1845000000,-0.52340472
1846000000,-0.51508152
1847000000,-0.55261451
1848000000,-0.53942281
1849000000,-0.51265138
1850000000,-0.53035462
1851000000,-0.51344723
1852000000,-0.50575316
1853000000,-0.51605022
1854000000,-0.50188059
1855000000,-0.4945423
1856000000,-0.52730483
1857000000,-0.51230443
1858000000,-0.53724802
1859000000,-0.49603996
1860000000,-0.52343494
1861000000,-0.55379182
1862000000,-0.51997781
1863000000,-0.53040987
1864000000,-0.53004664
1865000000,-0.49526513
1866000000,-0.52892947
1867000000,-0.50934452
1868000000,-0.5288254
1869000000,-0.49444395
1870000000,-0.50935113
1871000000,-0.54123318
1872000000,-0.52665955
1873000000,-0.52916521
1874000000,-0.50932306
1875000000,-0.51166409
1876000000,-0.49556118
1877000000,-0.52081358
1878000000,-0.54444402
1879000000,-0.49897346
1880000000,-0.51543564
1881000000,-0.4938035
1882000000,-0.48366463
1883000000,-0.52479988
1884000000,-0.51078618
1885000000,-0.53656274
1886000000,-0.52019095
1887000000,-0.53227001
1888000000,-0.49964616
1889000000,-0.5051865
1890000000,-0.49596408
1891000000,-0.52692777
1892000000,-0.52230918
1893000000,-0.50736284
1894000000,-0.50687748
1895000000,-0.52607536
1896000000,-0.51661104
1897000000,-0.53414279
1898000000,-0.52824295
1899000000,-0.53545958
1900000000,-0.50270694
1901000000,-0.5219965
1902000000,-0.5169884
1903000000,-0.4890272
1904000000,-0.52005869
1905000000,-0.53352994
1906000000,-0.51176834
1907000000,-0.56832021
1908000000,-0.54145724
1909000000,-0.51011145
1910000000,-0.52644277
1911000000,-0.49349904
1912000000,-0.49402297
1913000000,-0.50221044
1914000000,-0.50545251
1915000000,-0.53113246
1916000000,-0.50891417
1917000000,-0.52937961
1918000000,-0.52937245
1919000000,-0.51584107
1920000000,-0.54091424
1921000000,-0.53304559
1922000000,-0.54472429
1923000000,-0.52983803
1924000000,-0.48902655
1925000000,-0.51427603
1926000000,-0.50950623
1927000000,-0.49730122
1928000000,-0.50613111
1929000000,-0.54669279
1930000000,-0.51458573
1931000000,-0.52724773
1932000000,-0.5348475
1933000000,-0.51932776
1934000000,-0.5346123
1935000000,-0.52817833
1936000000,-0.51969844
1937000000,-0.50188118
1938000000,-0.52532464
1939000000,-0.54138327
1940000000,-0.51658762
1941000000,-0.50553071
1942000000,-0.51879096
1943000000,-0.52961707
1944000000,-0.55086601
1945000000,-0.55535173
1946000000,-0.48147058
1947000000,-0.50440031
1948000000,-0.5222699
1949000000,-0.52063352
1950000000,-0.51306236
1951000000,-0.5211314
1952000000,-0.52785224
1953000000,-0.51801139
1954000000,-0.52146679
1955000000,-0.51461637
1956000000,-0.51596361
1957000000,-0.53519928
1958000000,-0.53317106
1959000000,-0.52172494
1960000000,-0.52489138
1961000000,-0.5370689
1962000000,-0.51749158
1963000000,-0.52250534
1964000000,-0.54046386
1965000000,-0.53811407
1966000000,-0.52444232
1967000000,-0.53766286
1968000000,-0.49444768
1969000000,-0.52154386
1970000000,-0.51940072
1971000000,-0.5388608
1972000000,-0.51446539
1973000000,-0.51997894
1974000000,-0.51842809
1975000000,-0.53059864
1976000000,-0.52873898
1977000000,-0.52154654
1978000000,-0.52195001
1979000000,-0.52741373
1980000000,-0.5190798
1981000000,-0.530922
1982000000,-0.52081567
1983000000,-0.53940564
1984000000,-0.52861518
1985000000,-0.5043239
1986000000,-0.51804549
1987000000,-0.53901744
1988000000,-0.52329814
1989000000,-0.52206105
1990000000,-0.51585335
1991000000,-0.53703976
1992000000,-0.51507014
1993000000,-0.5334242
1994000000,-0.53266573
1995000000,-0.53566748
1996000000,-0.54864967
1997000000,-0.52850956
1998000000,-0.54789764
1999000000,-0.5138244
2000000000,-0.53506023
2001000000,-0.52274776
2002000000,-0.5252586
2003000000,-0.52294666
2004000000,-0.5583657
2005000000,-0.51912892
2006000000,-0.48044348
2007000000,-0.51362652
2008000000,-0.52867305
2009000000,-0.52124995
2010000000,-0.55527633
2011000000,-0.52194041
2012000000,-0.55914658
2013000000,-0.56362909
2014000000,-0.51629144
2015000000,-0.53024554
2016000000,-0.52712703
2017000000,-0.54567814
2018000000,-0.54994613
2019000000,-0.55258924
2020000000,-0.54583651
2021000000,-0.55019838
2022000000,-0.54606348
2023000000,-0.548693
2024000000,-0.53159779
2025000000,-0.51834047
2026000000,-0.55428302
2027000000,-0.5599187
2028000000,-0.5177927
2029000000,-0.53924698
2030000000,-0.53916913
2031000000,-0.53277171
2032000000,-0.55188239
2033000000,-0.51376253
2034000000,-0.52098858
2035000000,-0.52977979
2036000000,-0.52721113
2037000000,-0.57700372
2038000000,-0.54837692
2039000000,-0.5436331
2040000000,-0.53057313
2041000000,-0.55495769
2042000000,-0.53286707
2043000000,-0.52580184
2044000000,-0.56532156
2045000000,-0.54910493
2046000000,-0.53782994
2047000000,-0.55625504
2048000000,-0.54045105
2049000000,-0.52345347
2050000000,-0.53918213
2051000000,-0.52871472
2052000000,-0.53006905
2053000000,-0.52472883
2054000000,-0.53685445
2055000000,-0.53664696
2056000000,-0.54393321
2057000000,-0.54807305
2058000000,-0.55904996
2059000000,-0.5401333
2060000000,-0.54282612
2061000000,-0.53948754
2062000000,-0.54598248
2063000000,-0.55136436
2064000000,-0.5507502
2065000000,-0.53841656
2066000000,-0.53367501
2067000000,-0.51995885
2068000000,-0.56257612
2069000000,-0.55207795
2070000000,-0.49781719
2071000000,-0.56967586
2072000000,-0.53254497
2073000000,-0.53006387
2074000000,-0.54835552
2075000000,-0.51390809
2076000000,-0.53844959
2077000000,-0.4904778
2078000000,-0.53731149
2079000000,-0.52232122
2080000000,-0.5225842
2081000000,-0.54882085
2082000000,-0.54746974
2083000000,-0.52843601
2084000000,-0.52168769
2085000000,-0.55612719
2086000000,-0.56002605
2087000000,-0.5630998
2088000000,-0.5431782
2089000000,-0.52903944
2090000000,-0.54194552
2091000000,-0.56420994
2092000000,-0.54806989
2093000000,-0.54495841
2094000000,-0.540205
2095000000,-0.5133965
2096000000,-0.54819691
2097000000,-0.56906885
2098000000,-0.51973206
2099000000,-0.55959773
2100000000,-0.53004831
2101000000,-0.51316869
2102000000,-0.54184014
2103000000,-0.56046516
2104000000,-0.5391773
2105000000,-0.54571575
2106000000,-0.57600045
2107000000,-0.53950101
2108000000,-0.56114417
2109000000,-0.5652985
2110000000,-0.57396322
2111000000,-0.5402841
2112000000,-0.54978186
2113000000,-0.56191033
2114000000,-0.55581033
2115000000,-0.50917625
2116000000,-0.572891
2117000000,-0.55648494
2118000000,-0.5167529
2119000000,-0.54969138
2120000000,-0.54006654
2121000000,-0.54334968
2122000000,-0.52724797
2123000000,-0.54246545
2124000000,-0.55089718
2125000000,-0.56337571
2126000000,-0.56074679
2127000000,-0.55583191
2128000000,-0.55632675
2129000000,-0.55573386
2130000000,-0.56786537
2131000000,-0.53273183
2132000000,-0.55513191
2133000000,-0.53551769
2134000000,-0.53554732
2135000000,-0.55811679
2136000000,-0.57572556
2137000000,-0.5238803
2138000000,-0.56344169
2139000000,-0.55258143
2140000000,-0.57226413
2141000000,-0.52936482
2142000000,-0.55930322
2143000000,-0.53021133
2144000000,-0.5729481
2145000000,-0.56995642
2146000000,-0.53082448
2147000000,-0.50930685
2148000000,-0.55627692
2149000000,-0.5700593
2150000000,-0.53778595
2151000000,-0.54379696
2152000000,-0.54398131
2153000000,-0.55662346
2154000000,-0.58678532
2155000000,-0.53660965
2156000000,-0.53597087
2157000000,-0.52968436
2158000000,-0.54497224
2159000000,-0.58295685
2160000000,-0.56653738
2161000000,-0.55241758
2162000000,-0.53112662
2163000000,-0.55406201
2164000000,-0.557033
2165000000,-0.56651121
