"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.216,-57.9784511062282,-0.240913579340134
1.217,-58.0810592403569,-0.240933059217826
1.218,-58.1842430099599,-0.240952365260897
1.219,-58.2879796284796,-0.240971498021524
1.22,-58.3922438512118,-0.24099045805161
1.221,-58.497007799789,-0.241009245902773
1.222,-58.6022407773521,-0.241027862126342
1.223,-58.7079090743859,-0.241046307273367
1.224,-58.8139757652971,-0.241064581894591
1.225,-58.9204004959302,-0.241082686540473
1.226,-59.0271392623642,-0.241100621761153
1.227,-59.1341441815001,-0.241118388106477
1.228,-59.2413632541482,-0.241135986125976
1.229,-59.3487401215534,-0.241153416368859
1.23,-59.4562138165606,-0.241170679384033
1.231,-59.563718510924,-0.241187775720065
1.232,-59.6711832606009,-0.241204705925197
1.233,-59.7785317512545,-0.241221470547361
1.234,-59.8856820466086,-0.241238070134121
1.235,-59.9925463427622,-0.241254505232724
1.236,-60.0990307320746,-0.241270776390073
1.237,-60.2050349807694,-0.241286884152711
1.238,-60.3104523249779,-0.241302829066843
1.239,-60.4151692905344,-0.241318611678315
1.24,-60.5190655424392,-0.241334232532613
1.241,-60.6220137705081,-0.241349692174862
1.242,-60.7238796183047,-0.24136499114982
1.243,-60.8245216629859,-0.241380130001874
1.244,-60.9237914541512,-0.241395109275046
1.245,-61.0215336201428,-0.241409929512957
1.246,-61.1175860504555,-0.241424591258876
1.247,-61.2117801629476,-0.24143909505566
1.248,-61.3039412643509,-0.241453441445797
1.249,-61.3938890121108,-0.241467630971372
1.25,-61.4814379848145,-0.24148166417408
1.251,-61.5663983673335,-0.241495541595202
1.252,-61.6485767552904,-0.241509263775633
1.253,-61.7277770815359,-0.241522831255846
1.254,-61.803801664979,-0.24153624457592
1.255,-61.8764523793672,-0.241549504275496
