x,y1
2024000000,-27.281548
2025000000,-27.330761
2026000000,-27.339828
2027000000,-27.34923
2028000000,-27.336044
2029000000,-27.370598
2030000000,-27.379036
2031000000,-27.389784
2032000000,-27.442801
2033000000,-27.402868
2034000000,-27.438646
2035000000,-27.509888
2036000000,-27.481356
2037000000,-27.450512
2038000000,-27.454056
2039000000,-27.541998
2040000000,-27.512682
2041000000,-27.590836
2042000000,-27.568666
2043000000,-27.540358
2044000000,-27.576916
2045000000,-27.648085
2046000000,-27.644688
2047000000,-27.673405
2048000000,-27.668825
2049000000,-27.711607
2050000000,-27.66374
2051000000,-27.766951
2052000000,-27.69997
2053000000,-27.724581
2054000000,-27.747778
2055000000,-27.726023
2056000000,-27.775637
2057000000,-27.791245
2058000000,-27.817404
2059000000,-27.887842
2060000000,-27.809612
2061000000,-27.973059
2062000000,-27.838282
2063000000,-27.877449
2064000000,-27.82473
2065000000,-27.895876
2066000000,-27.900801
2067000000,-27.888508
2068000000,-27.91057
2069000000,-27.959848
2070000000,-27.974207
2071000000,-27.974936
2072000000,-28.06192
2073000000,-28.050072
2074000000,-28.043135
2075000000,-28.125113
2076000000,-28.089426
2077000000,-28.065752
2078000000,-28.080185
2079000000,-28.078224
2080000000,-28.075338
2081000000,-28.102062
2082000000,-28.119253
2083000000,-28.197651
2084000000,-28.191845
2085000000,-28.178673
2086000000,-28.173344
2087000000,-28.223625
2088000000,-28.20249
2089000000,-28.298943
2090000000,-28.235167
2091000000,-28.245014
2092000000,-28.234182
2093000000,-28.282513
2094000000,-28.270439
2095000000,-28.277069
2096000000,-28.369696
2097000000,-28.351881
2098000000,-28.338045
2099000000,-28.318846
2100000000,-28.28208
2101000000,-28.391209
2102000000,-28.425289
2103000000,-28.36072
2104000000,-28.310343
2105000000,-28.369864
2106000000,-28.492579
2107000000,-28.400352
2108000000,-28.506996
2109000000,-28.499928
2110000000,-28.48484
2111000000,-28.410902
2112000000,-28.488596
2113000000,-28.496988
2114000000,-28.466
2115000000,-28.486504
2116000000,-28.529604
2117000000,-28.513704
2118000000,-28.501461
2119000000,-28.436029
2120000000,-28.520439
2121000000,-28.485682
2122000000,-28.574419
2123000000,-28.518871
2124000000,-28.536787
2125000000,-28.612583
2126000000,-28.577995
2127000000,-28.568636
2128000000,-28.606226
2129000000,-28.684599
2130000000,-28.623789
2131000000,-28.639711
2132000000,-28.685701
2133000000,-28.642998
2134000000,-28.711418
2135000000,-28.702986
2136000000,-28.676477
2137000000,-28.718845
2138000000,-28.76078
2139000000,-28.798635
2140000000,-28.849117
2141000000,-28.819687
2142000000,-28.797098
2143000000,-28.780508
2144000000,-28.850887
2145000000,-28.873501
2146000000,-28.877705
2147000000,-28.903366
2148000000,-28.892363
2149000000,-28.946995
2150000000,-28.977089
2151000000,-28.99333
2152000000,-29.049696
2153000000,-28.97407
2154000000,-29.056227
2155000000,-29.062107
2156000000,-29.018089
2157000000,-29.024927
2158000000,-29.066908
2159000000,-29.11027
2160000000,-29.195763
2161000000,-29.166765
2162000000,-29.119064
2163000000,-29.222742
2164000000,-29.197884
2165000000,-29.225086
2166000000,-29.284637
2167000000,-29.297956
2168000000,-29.272522
2169000000,-29.306051
2170000000,-29.359285
2171000000,-29.343866
2172000000,-29.321289
2173000000,-29.339144
2174000000,-29.395308
2175000000,-29.344416
2176000000,-29.420483
2177000000,-29.450083
2178000000,-29.460276
2179000000,-29.431644
2180000000,-29.499243
2181000000,-29.48255
2182000000,-29.463339
2183000000,-29.52939
2184000000,-29.599121
2185000000,-29.567463
2186000000,-29.594707
2187000000,-29.584702
2188000000,-29.587021
2189000000,-29.641399
2190000000,-29.61219
2191000000,-29.662989
2192000000,-29.730846
2193000000,-29.751488
2194000000,-29.697796
2195000000,-29.640539
2196000000,-29.689669
2197000000,-29.749054
2198000000,-29.648748
2199000000,-29.731155
2200000000,-29.704489
2201000000,-29.734915
2202000000,-29.851475
2203000000,-29.804548
2204000000,-29.774561
2205000000,-29.869183
2206000000,-29.788157
2207000000,-29.843958
2208000000,-29.804251
2209000000,-29.869497
2210000000,-29.903486
2211000000,-29.890217
2212000000,-29.953197
