!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 13:42:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1339000000,-16.063454,-0.34026739
1340000000,-16.093782,-0.36105403
1341000000,-16.062281,-0.35086676
1342000000,-16.085569,-0.36569294
1343000000,-16.037971,-0.36873198
1344000000,-16.025452,-0.35004833
1345000000,-16.018728,-0.37040392
1346000000,-16.00197,-0.36876473
1347000000,-15.977022,-0.38161632
1348000000,-16.011026,-0.37443563
1349000000,-15.966443,-0.34868419
1350000000,-15.97661,-0.36736679
1351000000,-15.992044,-0.3942368
1352000000,-15.950031,-0.36539432
1353000000,-15.940447,-0.36398816
1354000000,-15.942567,-0.36988127
1355000000,-15.9265,-0.36124974
1356000000,-15.89817,-0.37665746
1357000000,-15.95491,-0.38785782
1358000000,-15.853938,-0.35656041
1359000000,-15.888758,-0.35790482
1360000000,-15.896135,-0.37463969
1361000000,-15.884402,-0.36672056
1362000000,-15.852939,-0.35136431
1363000000,-15.884816,-0.37381521
1364000000,-15.858827,-0.36181593
1365000000,-15.857932,-0.37134787
1366000000,-15.852448,-0.39389423
1367000000,-15.839518,-0.37610057
1368000000,-15.824059,-0.36779317
1369000000,-15.829374,-0.37112194
1370000000,-15.811949,-0.36734751
1371000000,-15.831353,-0.38646811
1372000000,-15.803839,-0.37311396
1373000000,-15.803777,-0.37323511
1374000000,-15.760637,-0.35949799
1375000000,-15.796982,-0.36985716
1376000000,-15.78087,-0.36746168
1377000000,-15.719439,-0.34722757
1378000000,-15.784944,-0.39426112
1379000000,-15.760764,-0.36861312
1380000000,-15.777966,-0.37276205
1381000000,-15.736401,-0.37990707
1382000000,-15.759089,-0.39150688
1383000000,-15.738243,-0.38460213
1384000000,-15.699217,-0.36201274
1385000000,-15.708006,-0.37218115
1386000000,-15.721387,-0.38620344
1387000000,-15.732678,-0.39065766
1388000000,-15.718779,-0.38861457
1389000000,-15.666419,-0.3612586
1390000000,-15.683599,-0.37573037
1391000000,-15.673751,-0.39436257
1392000000,-15.673121,-0.3681488
1393000000,-15.672766,-0.37546825
1394000000,-15.649277,-0.37778339
1395000000,-15.691959,-0.41052741
1396000000,-15.645809,-0.37362501
1397000000,-15.681053,-0.38456666
1398000000,-15.614103,-0.37103763
1399000000,-15.624002,-0.34969491
1400000000,-15.637867,-0.37517515
1401000000,-15.631948,-0.37591231
1402000000,-15.665198,-0.37755266
1403000000,-15.641178,-0.3847234
1404000000,-15.645268,-0.39019996
1405000000,-15.60781,-0.36466146
1406000000,-15.59959,-0.38253233
1407000000,-15.600479,-0.38208559
1408000000,-15.595793,-0.3964034
1409000000,-15.604817,-0.3619445
1410000000,-15.643275,-0.39488575
1411000000,-15.566553,-0.35898128
1412000000,-15.588569,-0.39104262
