!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 16:29:22
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1000000000,20.177828,-145.14052
1001000000,20.095808,-145.43259
1002000000,19.579397,-145.3856
1003000000,20.349321,-145.57259
1004000000,20.164371,-145.79271
1005000000,20.13946,-145.70995
1006000000,20.046799,-145.85426
1007000000,20.147085,-146.03647
1008000000,20.449812,-146.18707
1009000000,19.544018,-146.42114
1010000000,19.420713,-146.49464
1011000000,20.087439,-146.60617
1012000000,20.58919,-146.91922
1013000000,19.36306,-146.93248
1014000000,19.421471,-147.39342
1015000000,20.03911,-147.383
1016000000,19.386068,-147.24016
1017000000,20.212751,-147.58504
1018000000,19.43153,-147.60504
1019000000,19.46611,-147.57912
1020000000,18.718693,-147.77232
1021000000,19.396206,-148.14766
1022000000,19.414099,-148.31281
1023000000,19.127136,-148.47281
1024000000,18.526834,-148.46121
1025000000,19.710169,-148.66418
1026000000,18.968119,-148.57645
1027000000,18.287008,-149.04524
1028000000,18.619354,-149.23735
1029000000,18.878141,-149.25992
1030000000,18.523506,-149.41417
1031000000,18.787916,-149.42267
1032000000,19.648474,-149.66525
1033000000,18.049419,-149.68616
1034000000,18.784369,-150.119
1035000000,18.422865,-150.06291
1036000000,18.537727,-150.21445
1037000000,18.605753,-150.61659
1038000000,18.004742,-150.6369
1039000000,17.845797,-150.68521
1040000000,17.956816,-150.82063
1041000000,18.295378,-150.82312
1042000000,18.298635,-151.07068
1043000000,17.959173,-151.35211
1044000000,18.114368,-151.36543
1045000000,18.067989,-151.53307
1046000000,18.348373,-151.8084
1047000000,17.796041,-151.82846
1048000000,17.653622,-152.08301
1049000000,17.778408,-152.03673
1050000000,17.676758,-152.407
1051000000,17.537586,-152.50604
1052000000,17.526859,-152.58919
1053000000,17.650314,-152.53825
1054000000,17.298111,-152.88977
1055000000,17.115324,-152.97403
1056000000,17.092886,-153.24715
1057000000,17.239483,-153.31892
1058000000,17.485853,-153.48666
1059000000,16.918432,-153.71066
1060000000,17.135994,-153.6385
1061000000,17.114647,-153.8299
1062000000,16.650774,-154.28738
1063000000,16.807081,-154.21918
1064000000,16.197294,-154.19606
1065000000,16.6882,-154.37505
1066000000,16.320833,-154.66876
1067000000,16.988007,-154.77904
1068000000,16.138811,-154.8463
1069000000,16.5557,-155.13799
1070000000,16.527548,-155.00081
1071000000,16.084085,-155.41304
1072000000,16.567646,-155.4669
1073000000,16.102926,-155.6286
1074000000,15.906141,-155.68611
1075000000,15.521769,-155.89388
1076000000,15.812469,-156.13472
1077000000,15.283052,-156.31424
1078000000,15.497163,-156.26169
1079000000,15.772268,-156.50838
1080000000,16.170235,-156.80498
1081000000,15.394011,-156.80519
1082000000,15.777126,-156.93645
1083000000,15.145016,-157.25658
1084000000,15.240363,-157.17639
1085000000,15.108582,-157.43941
1086000000,14.818073,-157.39073
1087000000,15.043858,-157.74835
1088000000,14.978441,-157.62424
1089000000,15.250361,-158.00043
1090000000,15.51524,-157.89369
1091000000,14.786488,-158.19164
1092000000,14.835021,-158.37259
1093000000,14.55988,-158.65665
1094000000,14.581631,-158.81223
1095000000,14.356178,-158.81914
1096000000,14.72409,-158.92715
1097000000,14.719462,-159.08232
1098000000,14.470571,-159.30524
1099000000,14.475978,-159.33592
1100000000,14.44188,-159.33893
1101000000,14.438126,-159.724
1102000000,14.435711,-159.59709
1103000000,14.341912,-159.88115
1104000000,14.136065,-160.17805
1105000000,14.062128,-160.23439
1106000000,14.52361,-160.51344
1107000000,13.777644,-160.4624
1108000000,13.628997,-160.80551
1109000000,14.101396,-160.79341
1110000000,13.608468,-160.91455
1111000000,13.470358,-161.13416
1112000000,13.728417,-161.16202
1113000000,13.443532,-161.4037
1114000000,13.281446,-161.39967
1115000000,13.315934,-161.65562
1116000000,13.406878,-161.78358
1117000000,13.179937,-161.85321
1118000000,12.864429,-162.02959
1119000000,13.170989,-162.39632
1120000000,12.755687,-162.37283
1121000000,12.590311,-162.3963
1122000000,12.535785,-162.61302
1123000000,12.883913,-162.76848
1124000000,12.567827,-162.92384
1125000000,12.753886,-163.21986
1126000000,12.6387,-163.21431
1127000000,12.288744,-163.53795
1128000000,12.061065,-163.44356
1129000000,12.136556,-163.64668
1130000000,11.92571,-163.93011
1131000000,11.781317,-163.97304
1132000000,11.990971,-164.05463
1133000000,11.517526,-164.21309
1134000000,11.696996,-164.3972
1135000000,11.483285,-164.28868
