1000000000.0,6.395147756087543e-14
1000999999.9999999,6.399859008189172e-14
1002000000.0,6.404566055958631e-14
1002999999.9999999,6.409268860685654e-14
1004000000.0,6.4139673841446e-14
1004999999.9999999,6.418661588588716e-14
1006000000.0,6.423351436747743e-14
1006999999.9999999,6.428036891822621e-14
1008000000.0,6.432717917479088e-14
1008999999.9999999,6.437394477847021e-14
1010000000.0,6.442066537512988e-14
1010999999.9999999,6.44673406151526e-14
1012000000.0,6.451397015343516e-14
1012999999.9999999,6.456055364930264e-14
1014000000.0,6.460709076647752e-14
1014999999.9999999,6.465358117305759e-14
1016000000.0,6.470002454143088e-14
1016999999.9999999,6.474642054829997e-14
1018000000.0,6.479276887456404e-14
1018999999.9999999,6.483906920534227e-14
1020000000.0,6.488532122989417e-14
1020999999.9999999,6.493152464158491e-14
1022000000.0,6.497767913788235e-14
1022999999.9999999,6.502378442026928e-14
1024000000.0,6.506984019421802e-14
1024999999.9999999,6.511584616916942e-14
1026000000.0,6.516180205847793e-14
1026999999.9999999,6.5207707579385e-14
1028000000.0,6.525356245296709e-14
1028999999.9999999,6.529936640411321e-14
1030000000.0,6.534511916148714e-14
1030999999.9999999,6.539082045747484e-14
1032000000.0,6.543647002816819e-14
1032999999.9999999,6.548206761331224e-14
1034000000.0,6.552761295629803e-14
1034999999.9999999,6.557310580407692e-14
1036000000.0,6.561854590718851e-14
1036999999.9999999,6.566393301967948e-14
1038000000.0,6.570926689908458e-14
1038999999.9999999,6.575454730638825e-14
1040000000.0,6.579977400601182e-14
1040999999.9999999,6.584494676575385e-14
1042000000.0,6.589006535677149e-14
1042999999.9999999,6.593512955353517e-14
1044000000.0,6.598013913382801e-14
1044999999.9999999,6.602509387867085e-14
1046000000.0,6.606999357231824e-14
1046999999.9999999,6.611483800222761e-14
1048000000.0,6.615962695901897e-14
1048999999.9999999,6.620436023642603e-14
1050000000.0,6.624903763132787e-14
1050999999.9999999,6.629365894363923e-14
1052000000.0,6.633822397633823e-14
1052999999.9999999,6.638273253541195e-14
1054000000.0,6.642718442983241e-14
1054999999.9999999,6.647157947152727e-14
1056000000.0,6.651591747536475e-14
1056999999.9999999,6.656019825908657e-14
1058000000.0,6.660442164333274e-14
1059000000.0,6.664858745155985e-14
1060000000.0,6.669269551005977e-14
