1000000000.0,3.8870223055116424e-14
1000999999.9999999,3.8873728763206063e-14
1002000000.0,3.887724289298944e-14
1002999999.9999999,3.888076542227679e-14
1004000000.0,3.888429636748501e-14
1004999999.9999999,3.8887835699567963e-14
1006000000.0,3.889138345695471e-14
1006999999.9999999,3.889493960820375e-14
1008000000.0,3.889850415743277e-14
1008999999.9999999,3.8902077107702184e-14
1010000000.0,3.890565846719141e-14
1010999999.9999999,3.8909248218182636e-14
1012000000.0,3.891284636429963e-14
1012999999.9999999,3.8916452900478085e-14
1014000000.0,3.8920067839799434e-14
1014999999.9999999,3.892369117144433e-14
1016000000.0,3.892732288565938e-14
1016999999.9999999,3.8930962990857905e-14
1018000000.0,3.893461147894664e-14
1018999999.9999999,3.8938268366388327e-14
1020000000.0,3.894193362707357e-14
1020999999.9999999,3.8945607269506354e-14
1022000000.0,3.894928930222828e-14
1022999999.9999999,3.8952979706128147e-14
1024000000.0,3.8956678488285416e-14
1024999999.9999999,3.896038564372146e-14
1026000000.0,3.896410117723654e-14
1026999999.9999999,3.8967825081719954e-14
1028000000.0,3.89715573584247e-14
1028999999.9999999,3.89752980042469e-14
1030000000.0,3.897904700948937e-14
1030999999.9999999,3.898280438478137e-14
1032000000.0,3.898657012542893e-14
1032999999.9999999,3.899034421541867e-14
1034000000.0,3.8994126676696265e-14
1034999999.9999999,3.899791749211969e-14
1036000000.0,3.9001716663324065e-14
1036999999.9999999,3.900552417815038e-14
1038000000.0,3.900934005153454e-14
1038999999.9999999,3.901316427711146e-14
1040000000.0,3.9016996842488356e-14
1040999999.9999999,3.902083774835647e-14
1042000000.0,3.902468700118888e-14
1042999999.9999999,3.902854459283779e-14
1044000000.0,3.903241052867347e-14
1044999999.9999999,3.903628479389813e-14
1046000000.0,3.904016739424256e-14
1046999999.9999999,3.904405832791961e-14
1048000000.0,3.904795758360834e-14
1048999999.9999999,3.9051865168243546e-14
1050000000.0,3.9055781081893924e-14
1050999999.9999999,3.9059705307608746e-14
1052000000.0,3.906363785865839e-14
1052999999.9999999,3.906757872226287e-14
1054000000.0,3.907152790144524e-14
1054999999.9999999,3.907548540168524e-14
1056000000.0,3.907945120044918e-14
1056999999.9999999,3.9083425312487713e-14
1058000000.0,3.908740772622542e-14
1059000000.0,3.909139843168509e-14
1060000000.0,3.909539744937923e-14
1061000000.0,3.9099404758216624e-14
1062000000.0,3.910342036524821e-14
1063000000.0,3.9107444254427196e-14
1064000000.0,3.911147643487816e-14
1065000000.0,3.9115516909252156e-14
1066000000.0,3.911956565752536e-14
1067000000.0,3.912362268470882e-14
1068000000.0000001,3.912768798633322e-14
1069000000.0,3.9131761564211663e-14
1070000000.0000001,3.913584342462802e-14
1071000000.0,3.913993354212106e-14
1072000000.0000001,3.914403193171647e-14
1073000000.0,3.914813857810931e-14
1074000000.0,3.915225349151552e-14
1075000000.0,3.915637665718563e-14
1076000000.0,3.916050807660997e-14
1077000000.0,3.91646477481136e-14
1078000000.0,3.9168795662840673e-14
1079000000.0,3.91729518247059e-14
1080000000.0,3.9177116228132356e-14
1081000000.0,3.9181288871726646e-14
1082000000.0,3.9185469745980013e-14
1083000000.0,3.9189658861805314e-14
1084000000.0,3.91938561961399e-14
1085000000.0,3.919806175729499e-14
1086000000.0,3.9202275545448924e-14
1087000000.0,3.920649755413055e-14
1088000000.0,3.921072777063214e-14
1089000000.0,3.9214966207586096e-14
1090000000.0,3.9219212854199596e-14
1091000000.0,3.922346770449712e-14
1092000000.0,3.92277307568929e-14
1093000000.0,3.9232002007764354e-14
1094000000.0,3.9236281450377187e-14
1095000000.0,3.9240569091701916e-14
1096000000.0,3.9244864921981934e-14
1097000000.0,3.924916893153658e-14
1098000000.0,3.9253481128971735e-14
1099000000.0,3.925780150239875e-14
1100000000.0,3.926213005467296e-14
