"Freq [GHz]","cang_deg(S(2,1)) [deg]"
2.064,-0.453631487308281
2.065,-0.453754736111945
2.066,-0.453877792983695
2.067,-0.454000658524657
2.068,-0.454123333334622
2.069,-0.454245818012413
2.07,-0.454368113155416
2.071,-0.454490219359988
2.072,-0.454612137221379
2.073,-0.454733867333394
2.074,-0.454855410288907
2.075,-0.454976766679601
2.076,-0.45509793709574
2.077,-0.455218922126744
2.078,-0.455339722360555
2.079,-0.455460338384147
2.08,-0.455580770783245
2.081,-0.455701020142293
2.082,-0.455821087044815
2.083,-0.455940972072887
2.084,-0.456060675807606
2.085,-0.456180198828797
2.086,-0.456299541715081
2.087,-0.456418705043991
2.088,-0.456537689391826
2.089,-0.456656495333803
2.09,-0.45677512344378
2.091,-0.456893574294686
2.092,-0.45701184845814
2.093,-0.457129946504472
2.094,-0.457247869003122
2.095,-0.457365616522199
2.096,-0.457483189628565
2.097,-0.457600588888127
2.098,-0.457717814865372
2.099,-0.457834868123807
2.1,-0.457951749225799
2.101,-0.458068458732308
2.102,-0.458184997203366
2.103,-0.458301365197759
2.104,-0.458417563273079
2.105,-0.458533591985791
2.106,-0.458649451891132
2.107,-0.458765143543285
2.108,-0.458880667495156
2.109,-0.458996024298594
2.11,-0.459111214504243
2.111,-0.459226238661454
2.112,-0.459341097318691
2.113,-0.459455791023038
2.114,-0.459570320320471
2.115,-0.459684685755731
2.116,-0.459798887872583
2.117,-0.4599129272136
2.118,-0.46002680432009
2.119,-0.460140519732221
2.12,-0.460254073988963
2.121,-0.460367467628298
2.122,-0.460480701186854
2.123,-0.460593775200318
2.124,-0.460706690203027
2.125,-0.460819446728302
2.126,-0.460932045308202
2.127,-0.461044486473648
2.128,-0.461156770754523
2.129,-0.461268898679427
2.13,-0.461380870775837
2.131,-0.461492687570166
2.132,-0.461604349587526
2.133,-0.461715857352044
2.134,-0.461827211386516
2.135,-0.461938412212822
2.136,-0.462049460351527
2.137,-0.462160356322028
2.138,-0.46227110064264
2.139,-0.462381693830559
2.14,-0.462492136401771
2.141,-0.462602428871183
2.142,-0.462712571752484
2.143,-0.462822565558306
2.144,-0.462932410800061
2.145,-0.463042107987948
2.146,-0.46315165763137
2.147,-0.463261060238122
2.148,-0.4633703163151
2.149,-0.463479426368185
2.15,-0.463588390901903
2.151,-0.463697210419593
2.152,-0.463805885423699
2.153,-0.463914416415406
2.154,-0.464022803894716
2.155,-0.464131048360545
2.156,-0.464239150310677
2.157,-0.46434711024178
2.158,-0.464454928649294
2.159,-0.464562606027654
2.16,-0.464670142870103
2.161,-0.464777539668676
2.162,-0.464884796914424
2.163,-0.46499191509716
2.164,-0.465098894705611
2.165,-0.465205736227364
2.166,-0.465312440148945
2.167,-0.465419006955543
2.168,-0.465525437131497
2.169,-0.465631731159826
2.17,-0.465737889522453
2.171,-0.465843912700305
2.172,-0.465949801172928
2.173,-0.466055555419031
2.174,-0.466161175916051
2.175,-0.466266663140307
2.176,-0.466372017566963
2.177,-0.466477239670215
2.178,-0.466582329922904
2.179,-0.466687288797056
2.18,-0.466792116763248
2.181,-0.466896814291199
2.182,-0.467001381849288
2.183,-0.467105819904991
2.184,-0.467210128924578
2.185,-0.467314309373184
2.186,-0.467418361714781
2.187,-0.467522286412426
2.188,-0.467626083927801
2.189,-0.467729754721668
2.19,-0.467833299253653
2.191,-0.467936717982145
2.192,-0.468040011364577
2.193,-0.468143179857153
2.194,-0.468246223915027
2.195,-0.468349143992313
2.196,-0.46845194054194
2.197,-0.468554614015634
2.198,-0.468657164864167
2.199,-0.468759593537236
2.2,-0.468861900483246
2.201,-0.468964086149674
2.202,-0.469066150982859
2.203,-0.469168095427904
2.204,-0.46926991992898
2.205,-0.469371624929143
2.206,-0.469473210870238
2.207,-0.469574678193124
2.208,-0.469676027337484
2.209,-0.469777258741886
2.21,-0.469878372843962
2.211,-0.469979370080093
2.212,-0.470080250885596
2.213,-0.470181015694714
2.214,-0.470281664940587
2.215,-0.470382199055272
2.216,-0.470482618469762
2.217,-0.470582923613943
2.218,-0.470683114916511
2.219,-0.470783192805247
2.22,-0.470883157706729
2.221,-0.470983010046467
2.222,-0.4710827502489
2.223,-0.471182378737379
2.224,-0.471281895934232
2.225,-0.471381302260552
2.226,-0.471480598136416
2.227,-0.471579783980955
2.228,-0.471678860212041
2.229,-0.471777827246509
2.23,-0.471876685500144
2.231,-0.471975435387629
2.232,-0.472074077322706
2.233,-0.472172611717758
2.234,-0.472271038984325
2.235,-0.472369359532787
2.236,-0.47246757377252
2.237,-0.472565682111613
2.238,-0.472663684957429
2.239,-0.472761582715887
2.24,-0.472859375792147
2.241,-0.472957064590145
2.242,-0.473054649512662
2.243,-0.473152130961638
2.244,-0.473249509337838
2.245,-0.473346785040859
2.246,-0.473443958469414
2.247,-0.473541030020921
2.248,-0.473638000092044
2.249,-0.473734869078093
2.25,-0.473831637373468
2.251,-0.473928305371516
2.252,-0.47402487346439
2.253,-0.474121342043371
2.254,-0.47421771149853
2.255,-0.474313982218976
2.256,-0.47441015459266
2.257,-0.474506229006655
2.258,-0.474602205846749
2.259,-0.474698085497784
2.26,-0.474793868343671
2.261,-0.474889554767043
2.262,-0.474985145149664
2.263,-0.475080639872157
2.264,-0.475176039314099
2.265,-0.475271343854029
2.266,-0.475366553869386
2.267,-0.475461669736815
2.268,-0.475556691831503
2.269,-0.475651620527865
2.27,-0.475746456199309
2.271,-0.475841199218013
2.272,-0.4759358499552
2.273,-0.476030408781166
2.274,-0.476124876064985
2.275,-0.476219252174739
2.276,-0.476313537477518
2.277,-0.476407732339335
2.278,-0.476501837125326
2.279,-0.476595852199231
2.28,-0.476689777924122
2.281,-0.476783614661885
2.282,-0.476877362773307
2.283,-0.476971022618288
2.284,-0.477064594555676
2.285,-0.477158078943096
2.286,-0.477251476137342
2.287,-0.477344786494193
2.288,-0.477438010368255
2.289,-0.477531148113183
2.29,-0.477624200081654
2.291,-0.4777171666253
2.292,-0.477810048094682
2.293,-0.477902844839309
2.294,-0.477995557207807
2.295,-0.478088185547682
2.296,-0.478180730205396
2.297,-0.478273191526464
2.298,-0.478365569855373
2.299,-0.478457865535585
2.3,-0.478550078909463
2.301,-0.47864221031851
2.302,-0.478734260103145
2.303,-0.478826228602683
2.304,-0.478918116155576
2.305,-0.47900992309918
2.306,-0.47910164976986
2.307,-0.479193296503027
2.308,-0.479284863632958
2.309,-0.479376351493024
2.31,-0.479467760415627
2.311,-0.479559090732074
2.312,-0.479650342772699
2.313,-0.479741516866768
2.314,-0.479832613342672
2.315,-0.479923632527809
2.316,-0.480014574748321
2.317,-0.480105440329732
2.318,-0.480196229596289
2.319,-0.480286942871318
2.32,-0.480377580477306
2.321,-0.480468142735406
2.322,-0.480558629966073
2.323,-0.480649042488658
2.324,-0.480739380621668
2.325,-0.480829644682322
2.326,-0.480919834987069
2.327,-0.481009951851308
2.328,-0.481099995589511
2.329,-0.481189966515042
2.33,-0.481279864940417
2.331,-0.481369691177067
2.332,-0.48145944553555
2.333,-0.481549128325282
2.334,-0.481638739854829
2.335,-0.481728280431734
2.336,-0.48181775036257
2.337,-0.481907149952979
2.338,-0.481996479507414
2.339,-0.482085739329729
2.34,-0.482174929722427
2.341,-0.482264050987242
2.342,-0.482353103424953
2.343,-0.482442087335209
2.344,-0.482531003016862
2.345,-0.48261985076775
2.346,-0.48270863088461
2.347,-0.482797343663409
2.348,-0.482885989399016
2.349,-0.482974568385464
2.35,-0.483063080915562
2.351,-0.483151527281482
2.352,-0.483239907774252
2.353,-0.483328222683905
2.354,-0.483416472299567
2.355,-0.483504656909573
2.356,-0.483592776801024
2.357,-0.483680832260242
2.358,-0.483768823572505
2.359,-0.483856751022192
2.36,-0.483944614892698
2.361,-0.484032415466507
2.362,-0.484120153025085
2.363,-0.484207827849062
2.364,-0.484295440217927
2.365,-0.48438299041048
2.366,-0.484470478704321
2.367,-0.484557905376297
2.368,-0.484645270702231
2.369,-0.484732574956948
2.37,-0.484819818414422
2.371,-0.484907001347684
2.372,-0.484994124028769
2.373,-0.485081186728797
2.374,-0.485168189717986
2.375,-0.485255133265566
2.376,-0.485342017639905
2.377,-0.485428843108263
2.378,-0.485515609937175
2.379,-0.485602318392205
2.38,-0.485688968737871
2.381,-0.485775561237841
2.382,-0.48586209615489
2.383,-0.485948573750773
2.384,-0.486034994286365
2.385,-0.486121358021654
2.386,-0.486207665215632
2.387,-0.486293916126465
2.388,-0.486380111011322
2.389,-0.486466250126423
2.39,-0.486552333727115
2.391,-0.486638362067982
2.392,-0.486724335402293
2.393,-0.486810253982805
2.394,-0.486896118061158
2.395,-0.48698192788812
2.396,-0.487067683713588
2.397,-0.487153385786385
2.398,-0.487239034354696
2.399,-0.487324629665532
2.4,-0.487410171965271
2.401,-0.48749566149904
2.402,-0.48758109851133
2.403,-0.487666483245628
2.404,-0.487751815944591
2.405,-0.487837096849793
2.406,-0.487922326202223
2.407,-0.488007504241596
2.408,-0.488092631206976
2.409,-0.488177707336505
2.41,-0.488262732867366
2.411,-0.488347708035839
2.412,-0.488432633077386
2.413,-0.488517508226515
2.414,-0.488602333716809
2.415,-0.488687109781116
2.416,-0.488771836651187
2.417,-0.488856514558075
2.418,-0.488941143731848
2.419,-0.489025724401585
2.42,-0.489110256795743
2.421,-0.489194741141702
2.422,-0.489279177666011
2.423,-0.489363566594261
2.424,-0.489447908151358
2.425,-0.489532202561137
2.426,-0.489616450046604
2.427,-0.48970065083002
2.428,-0.489784805132516
2.429,-0.489868913174652
2.43,-0.48995297517587
2.431,-0.490036991354783
2.432,-0.490120961929295
2.433,-0.490204887116279
2.434,-0.490288767131783
2.435,-0.490372602190938
2.436,-0.490456392508212
2.437,-0.490540138296958
2.438,-0.490623839769798
2.439,-0.490707497138477
2.44,-0.490791110613806
2.441,-0.49087468040586
2.442,-0.490958206723805
2.443,-0.491041689775923
2.444,-0.491125129769634
2.445,-0.49120852691157
2.446,-0.491291881407474
2.447,-0.491375193462121
2.448,-0.491458463279683
2.449,-0.491541691063232
2.45,-0.491624877015228
2.451,-0.491708021337064
2.452,-0.491791124229352
2.453,-0.491874185891968
2.454,-0.491957206523928
2.455,-0.492040186323174
2.456,-0.492123125487024
2.457,-0.492206024212007
2.458,-0.492288882693641
2.459,-0.492371701126692
2.46,-0.492454479705106
2.461,-0.492537218621894
2.462,-0.492619918069384
2.463,-0.492702578238975
2.464,-0.492785199321208
2.465,-0.49286778150584
2.466,-0.492950324981877
2.467,-0.493032829937367
2.468,-0.493115296559537
2.469,-0.493197725034934
2.47,-0.493280115549166
2.471,-0.4933624682869
2.472,-0.493444783432305
2.473,-0.493527061168431
2.474,-0.493609301677645
2.475,-0.49369150514145
2.476,-0.493773671740623
2.477,-0.493855801654989
2.478,-0.493937895063596
2.479,-0.494019952144798
2.48,-0.494101973075964
2.481,-0.494183958033772
2.482,-0.494265907194156
2.483,-0.494347820732032
2.484,-0.494429698821545
2.485,-0.494511541636326
2.486,-0.49459334934882
2.487,-0.494675122130886
2.488,-0.494756860153533
2.489,-0.494838563586936
2.49,-0.494920232600576
2.491,-0.495001867363034
2.492,-0.495083468042053
2.493,-0.495165034804724
2.494,-0.495246567817335
2.495,-0.495328067245162
2.496,-0.495409533252966
2.497,-0.495490966004536
2.498,-0.495572365663007
2.499,-0.495653732390561
2.5,-0.495735066348756
2.501,-0.49581636769826
2.502,-0.495897636599012
2.503,-0.49597887321015
2.504,-0.496060077690035
2.505,-0.496141250196211
2.506,-0.496222390885551
2.507,-0.496303499913934
2.508,-0.496384577436743
2.509,-0.496465623608403
2.51,-0.49654663858257
2.511,-0.49662762251223
2.512,-0.496708575549529
2.513,-0.496789497845792
2.514,-0.496870389551682
2.515,-0.496951250817021
2.516,-0.497032081790931
2.517,-0.497112882621676
2.518,-0.497193653456857
2.519,-0.49727439444321
2.52,-0.497355105726845
2.521,-0.497435787452948
2.522,-0.49751643976612
2.523,-0.497597062810041
2.524,-0.497677656727685
2.525,-0.497758221661434
2.526,-0.497838757752676
2.527,-0.497919265142179
2.528,-0.497999743969931
2.529,-0.498080194375156
2.53,-0.498160616496353
2.531,-0.49824101047129
2.532,-0.498321376436968
2.533,-0.498401714529662
2.534,-0.498482024884832
2.535,-0.498562307637325
2.536,-0.498642562921078
2.537,-0.498722790869472
2.538,-0.498802991615041
2.539,-0.498883165289552
2.54,-0.498963312024135
2.541,-0.49904343194915
2.542,-0.499123525194254
2.543,-0.499203591888289
2.544,-0.499283632159434
2.545,-0.499363646135054
2.546,-0.499443633941939
2.547,-0.499523595706059
2.548,-0.499603531552621
2.549,-0.499683441606158
2.55,-0.49976332599052
2.551,-0.499843184828771
2.552,-0.499923018243287
2.553,-0.500002826355705
2.554,-0.500082609286983
2.555,-0.50016236715733
2.556,-0.500242100086266
2.557,-0.500321808192506
2.558,-0.50040149159426
2.559,-0.500481150408783
2.56,-0.500560784752833
2.561,-0.500640394742276
2.562,-0.500719980492423
2.563,-0.500799542117798
2.564,-0.500879079732234
2.565,-0.500958593448891
2.566,-0.501038083380199
2.567,-0.501117549637859
2.568,-0.501196992332934
2.569,-0.50127641157581
2.57,-0.501355807476071
2.571,-0.501435180142717
2.572,-0.501514529683964
2.573,-0.501593856207446
2.574,-0.501673159819952
2.575,-0.501752440627733
2.576,-0.501831698736321
2.577,-0.501910934250402
2.578,-0.501990147274255
2.579,-0.502069337911234
2.58,-0.502148506264143
2.581,-0.502227652435094
2.582,-0.502306776525357
2.583,-0.502385878635825
2.584,-0.502464958866477
2.585,-0.502544017316615
2.586,-0.502623054085043
2.587,-0.50270206926975
2.588,-0.502781062968078
2.589,-0.502860035276742
2.59,-0.502938986291676
2.591,-0.503017916108329
2.592,-0.503096824821343
2.593,-0.503175712524699
2.594,-0.503254579311796
2.595,-0.503333425275271
2.596,-0.503412250507168
2.597,-0.50349105509888
2.598,-0.503569839141134
2.599,-0.503648602723942
2.6,-0.503727345936663
2.601,-0.503806068868169
2.602,-0.503884771606432
2.603,-0.503963454238924
2.604,-0.50404211685242
2.605,-0.504120759533131
2.606,-0.504199382366436
2.607,-0.504277985437251
2.608,-0.504356568829761
2.609,-0.504435132627495
2.61,-0.504513676913459
2.611,-0.504592201769794
2.612,-0.504670707278253
2.613,-0.504749193519748
2.614,-0.504827660574714
2.615,-0.50490610852273
2.616,-0.504984537443074
2.617,-0.505062947414059
2.618,-0.50514133851361
2.619,-0.505219710818816
2.62,-0.505298064406331
2.621,-0.505376399352053
2.622,-0.505454715731264
2.623,-0.505533013618725
2.624,-0.505611293088452
2.625,-0.505689554213918
2.626,-0.505767797067809
2.627,-0.505846021722533
2.628,-0.505924228249557
2.629,-0.506002416719859
2.63,-0.506080587203769
2.631,-0.506158739771082
2.632,-0.506236874490887
2.633,-0.50631499143169
2.634,-0.506393090661448
2.635,-0.506471172247342
2.636,-0.50654923625619
2.637,-0.506627282753993
2.638,-0.506705311806241
2.639,-0.506783323477809
2.64,-0.506861317832932
2.641,-0.506939294935415
2.642,-0.507017254848175
2.643,-0.507095197633738
2.644,-0.507173123354037
2.645,-0.507251032070301
2.646,-0.50732892384322
2.647,-0.507406798732881
2.648,-0.507484656798817
2.649,-0.507562498099968
2.65,-0.507640322694531
2.651,-0.507718130640487
2.652,-0.507795921994768
2.653,-0.507873696814037
2.654,-0.507951455154289
2.655,-0.508029197070921
2.656,-0.508106922618723
2.657,-0.508184631852026
2.658,-0.508262324824424
2.659,-0.508340001589017
2.66,-0.508417662198331
2.661,-0.508495306704344
2.662,-0.508572935158453
2.663,-0.508650547611358
2.664,-0.508728144113438
2.665,-0.508805724714237
2.666,-0.508883289462901
2.667,-0.508960838407956
2.668,-0.50903837159739
2.669,-0.509115889078638
2.67,-0.509193390898463
2.671,-0.509270877103264
2.672,-0.509348347738655
2.673,-0.509425802849897
2.674,-0.50950324248155
2.675,-0.509580666677755
2.676,-0.509658075481941
2.677,-0.509735468937104
2.678,-0.509812847085653
2.679,-0.509890209969395
2.68,-0.509967557629729
2.681,-0.510044890107454
2.682,-0.510122207442574
2.683,-0.510199509675017
2.684,-0.510276796843754
2.685,-0.5103540689875
2.686,-0.510431326144262
2.687,-0.510508568351511
2.688,-0.510585795646287
2.689,-0.510663008064983
2.69,-0.51074020564358
2.691,-0.510817388417424
2.692,-0.51089455642142
2.693,-0.510971709689745
2.694,-0.511048848256324
2.695,-0.51112597215441
2.696,-0.511203081416688
2.697,-0.51128017607543
2.698,-0.511357256162255
2.699,-0.51143432170833
2.7,-0.511511372744446
2.701,-0.511588409300589
2.702,-0.511665431406479
2.703,-0.511742439091104
2.704,-0.511819432383128
2.705,-0.511896411310587
2.706,-0.511973375901065
2.707,-0.512050326181562
2.708,-0.512127262178706
2.709,-0.512204183918423
2.71,-0.512281091426324
2.711,-0.512357984727382
2.712,-0.51243486384612
2.713,-0.51251172880657
2.714,-0.512588579632217
2.715,-0.512665416346089
2.716,-0.512742238970658
2.717,-0.512819047528047
2.718,-0.512895842039719
2.719,-0.512972622526632
2.72,-0.51304938900945
2.721,-0.513126141508099
2.722,-0.513202880042235
2.723,-0.513279604630844
2.724,-0.513356315292551
2.725,-0.513433012045442
2.726,-0.513509694907092
2.727,-0.513586363894646
2.728,-0.513663019024811
2.729,-0.513739660313641
2.73,-0.51381628777684
2.731,-0.513892901429684
2.732,-0.513969501286843
2.733,-0.514046087362587
2.734,-0.514122659670745
2.735,-0.51419921822451
2.736,-0.514275763036812
2.737,-0.514352294119987
2.738,-0.514428811485948
2.739,-0.514505315146134
2.74,-0.51458180511146
2.741,-0.514658281392491
2.742,-0.514734743999187
2.743,-0.514811192941277
2.744,-0.514887628227724
2.745,-0.514964049867293
2.746,-0.515040457868116
2.747,-0.515116852237978
2.748,-0.515193232984162
2.749,-0.515269600113564
2.75,-0.515345953632455
2.751,-0.51542229354684
2.752,-0.515498619862234
2.753,-0.515574932583672
2.754,-0.515651231715707
2.755,-0.515727517262489
2.756,-0.515803789227742
2.757,-0.515880047614793
2.758,-0.515956292426378
2.759,-0.516032523664879
2.76,-0.516108741332301
2.761,-0.516184945430093
2.762,-0.516261135959408
2.763,-0.516337312920836
2.764,-0.516413476314539
2.765,-0.516489626140415
2.766,-0.516565762397691
2.767,-0.516641885085305
2.768,-0.516717994201814
2.769,-0.516794089745267
2.77,-0.516870171713212
2.771,-0.516946240102979
2.772,-0.517022294911324
2.773,-0.517098336134567
2.774,-0.517174363768789
2.775,-0.517250377809388
2.776,-0.517326378251554
2.777,-0.517402365090031
2.778,-0.517478338318986
2.779,-0.517554297932447
2.78,-0.51763024392381
2.781,-0.517706176286158
2.782,-0.517782095012182
2.783,-0.517858000094007
2.784,-0.517933891523591
2.785,-0.51800976929228
2.786,-0.518085633391186
2.787,-0.518161483810946
2.788,-0.518237320541721
2.789,-0.518313143573402
2.79,-0.51838895289539
2.791,-0.518464748496741
2.792,-0.518540530366151
2.793,-0.518616298491751
2.794,-0.518692052861559
2.795,-0.518767793462922
2.796,-0.518843520282931
2.797,-0.518919233308375
2.798,-0.518994932525454
2.799,-0.519070617920194
2.8,-0.519146289478072
2.801,-0.519221947184201
2.802,-0.519297591023475
2.803,-0.519373220980196
2.804,-0.519448837038412
2.805,-0.519524439181783
2.806,-0.519600027393491
2.807,-0.51967560165652
2.808,-0.519751161953444
2.809,-0.519826708266221
2.81,-0.519902240576804
2.811,-0.519977758866475
2.812,-0.520053263116365
2.813,-0.520128753307103
2.814,-0.520204229419062
2.815,-0.520279691432073
2.816,-0.520355139325812
2.817,-0.520430573079514
2.818,-0.520505992672008
2.819,-0.520581398081746
2.82,-0.520656789286953
2.821,-0.520732166265468
2.822,-0.520807528994586
2.823,-0.520882877451527
2.824,-0.520958211612971
2.825,-0.521033531455345
2.826,-0.521108836954635
2.827,-0.52118412808651
2.828,-0.521259404826428
2.829,-0.521334667149286
2.83,-0.521409915029787
2.831,-0.521485148442278
2.832,-0.521560367360643
2.833,-0.52163557175863
2.834,-0.521710761609474
2.835,-0.521785936886133
2.836,-0.521861097561279
2.837,-0.521936243607122
2.838,-0.522011374995713
2.839,-0.52208649169863
2.84,-0.522161593687247
2.841,-0.522236680932408
2.842,-0.522311753404875
2.843,-0.522386811074913
2.844,-0.522461853912502
2.845,-0.522536881887324
2.846,-0.522611894968816
2.847,-0.522686893125911
2.848,-0.52276187632734
2.849,-0.522836844541475
2.85,-0.5229117977365
2.851,-0.522986735880047
2.852,-0.523061658939629
2.853,-0.523136566882358
2.854,-0.523211459675054
2.855,-0.52328633728422
2.856,-0.523361199676188
2.857,-0.52343604681671
2.858,-0.523510878671417
2.859,-0.523585695205642
2.86,-0.523660496384355
2.861,-0.523735282172197
2.862,-0.523810052533648
2.863,-0.523884807432639
2.864,-0.523959546833148
2.865,-0.524034270698525
2.866,-0.524108978992038
2.867,-0.524183671676531
2.868,-0.524258348714649
2.869,-0.524333010068698
2.87,-0.524407655700772
2.871,-0.524482285572548
2.872,-0.52455689964548
2.873,-0.524631497880798
2.874,-0.524706080239266
2.875,-0.524780646681581
2.876,-0.524855197168052
2.877,-0.524929731658718
2.878,-0.525004250113316
2.879,-0.52507875249132
2.88,-0.525153238752006
2.881,-0.52522770885422
2.882,-0.525302162756616
2.883,-0.525376600417645
2.884,-0.525451021795412
2.885,-0.525525426847672
2.886,-0.525599815532063
2.887,-0.525674187805926
2.888,-0.52574854362625
2.889,-0.525822882949832
2.89,-0.525897205733142
2.891,-0.525971511932522
2.892,-0.526045801503885
2.893,-0.526120074402934
2.894,-0.52619433058522
2.895,-0.526268570005944
2.896,-0.526342792620056
2.897,-0.526416998382151
2.898,-0.52649118724689
2.899,-0.526565359168322
2.9,-0.526639514100434
2.901,-0.526713651996963
2.902,-0.526787772811316
2.903,-0.526861876496722
2.904,-0.526935963006136
2.905,-0.527010032292291
2.906,-0.527084084307661
2.907,-0.527158119004481
2.908,-0.527232136334735
2.909,-0.527306136250132
2.91,-0.527380118702282
2.911,-0.527454083642401
2.912,-0.52752803102166
2.913,-0.527601960790697
2.914,-0.527675872900204
2.915,-0.527749767300481
2.916,-0.527823643941711
2.917,-0.527897502773738
2.918,-0.527971343746209
2.919,-0.528045166808701
2.92,-0.528118971910277
2.921,-0.528192758999985
2.922,-0.528266528026589
2.923,-0.528340278938715
2.924,-0.528414011684557
2.925,-0.528487726212324
2.926,-0.528561422469961
2.927,-0.528635100405046
2.928,-0.528708759965158
2.929,-0.528782401097415
2.93,-0.528856023748978
2.931,-0.528929627866627
2.932,-0.529003213396957
2.933,-0.529076780286537
2.934,-0.529150328481394
2.935,-0.529223857927676
2.936,-0.529297368571081
2.937,-0.529370860357213
2.938,-0.529444333231558
2.939,-0.529517787139283
2.94,-0.529591222025363
2.941,-0.529664637834609
2.942,-0.529738034511645
2.943,-0.529811412000871
2.944,-0.529884770246549
2.945,-0.529958109192636
2.946,-0.530031428782952
2.947,-0.530104728961235
2.948,-0.530178009670904
2.949,-0.530251270855205
2.95,-0.530324512457227
2.951,-0.530397734419893
2.952,-0.530470936685896
2.953,-0.530544119197792
2.954,-0.530617281897932
2.955,-0.530690424728443
2.956,-0.530763547631365
2.957,-0.530836650548524
2.958,-0.530909733421565
2.959,-0.53098279619189
2.96,-0.531055838800846
2.961,-0.531128861189597
2.962,-0.531201863298941
2.963,-0.53127484506987
2.964,-0.531347806442803
2.965,-0.531420747358302
2.966,-0.531493667756611
2.967,-0.531566567577836
2.968,-0.53163944676196
2.969,-0.531712305248789
2.97,-0.531785142977822
2.971,-0.531857959888692
2.972,-0.531930755920609
2.973,-0.532003531012761
2.974,-0.532076285104158
2.975,-0.53214901813359
2.976,-0.532221730039833
2.977,-0.532294420761365
2.978,-0.532367090236542
2.979,-0.53243973840368
2.98,-0.532512365200838
2.981,-0.532584970565941
2.982,-0.532657554436778
2.983,-0.532730116751072
2.984,-0.532802657446177
2.985,-0.532875176459633
2.986,-0.532947673728508
2.987,-0.533020149190062
2.988,-0.533092602781124
2.989,-0.533165034438469
2.99,-0.533237444098808
2.991,-0.533309831698728
2.992,-0.533382197174582
2.993,-0.533454540462656
2.994,-0.533526861499078
2.995,-0.533599160219857
2.996,-0.533671436560916
2.997,-0.533743690457942
2.998,-0.533815921846612
2.999,-0.533888130662419
3,-0.533960316840715
3.001,-0.534032480316757
3.002,-0.534104621025741
3.003,-0.534176738902625
3.004,-0.534248833882325
3.005,-0.534320905899575
3.006,-0.534392954889077
3.007,-0.534464980785334
3.008,-0.534536983522856
3.009,-0.534608963035881
3.01,-0.534680919258662
3.011,-0.534752852125248
3.012,-0.534824761569698
3.013,-0.534896647525762
3.014,-0.534968509927371
3.015,-0.53504034870814
3.016,-0.535112163801505
3.017,-0.535183955141065
3.018,-0.535255722660107
3.019,-0.535327466291918
3.02,-0.535399185969645
3.021,-0.535470881626315
3.022,-0.535542553194919
3.023,-0.535614200608285
3.024,-0.535685823799245
3.025,-0.535757422700384
3.026,-0.535828997244352
3.027,-0.535900547363592
3.028,-0.535972072990508
3.029,-0.536043574057432
3.03,-0.536115050496547
3.031,-0.536186502240016
3.032,-0.5362579292199
3.033,-0.536329331368128
3.034,-0.536400708616607
3.035,-0.536472060897147
3.036,-0.53654338814144
3.037,-0.536614690281097
3.038,-0.536685967247719
3.039,-0.536757218972747
3.04,-0.536828445387734
3.041,-0.536899646423785
3.042,-0.536970822012292
3.043,-0.537041972084417
3.044,-0.537113096571301
3.045,-0.537184195403907
3.046,-0.537255268513279
3.047,-0.537326315830306
3.048,-0.53739733728582
3.049,-0.537468332810571
3.05,-0.537539302335336
3.051,-0.537610245790728
3.052,-0.53768116310726
3.053,-0.537752054215556
3.054,-0.537822919046025
3.055,-0.537893757529033
3.056,-0.537964569595006
3.057,-0.538035355174205
3.058,-0.538106114196809
3.059,-0.538176846593105
3.06,-0.538247552293088
3.061,-0.538318231226962
3.062,-0.538388883324636
3.063,-0.538459508516169
3.064,-0.538530106731429
3.065,-0.538600677900319
3.066,-0.538671221952692
3.067,-0.538741738818315
3.068,-0.53881222842689
3.069,-0.538882690708186
3.07,-0.538953125591824
3.071,-0.539023533007405
3.072,-0.539093912884536
3.073,-0.53916426515278
3.074,-0.539234589741593
3.075,-0.539304886580442
3.076,-0.539375155598762
3.077,-0.539445396726025
3.078,-0.539515609891472
3.079,-0.539585795024558
3.08,-0.539655952054478
3.081,-0.539726080910555
3.082,-0.53979618152206
3.083,-0.539866253818174
3.084,-0.539936297728108
3.085,-0.540006313181042
3.086,-0.540076300106091
3.087,-0.540146258432368
3.088,-0.540216188089016
3.089,-0.540286089005044
3.09,-0.540355961109571
3.091,-0.540425804331635
3.092,-0.540495618600281
3.093,-0.540565403844447
3.094,-0.540635159993146
3.095,-0.54070488697545
3.096,-0.540774584720258
3.097,-0.540844253156429
3.098,-0.540913892213065
3.099,-0.540983501819024
3.1,-0.541053081903226
3.101,-0.541122632394659
3.102,-0.541192153222142
3.103,-0.541261644314622
3.104,-0.541331105601027
3.105,-0.541400537010236
3.106,-0.541469938471127
3.107,-0.541539309912641
3.108,-0.541608651263674
3.109,-0.541677962453078
3.11,-0.541747243409799
3.111,-0.541816494062743
3.112,-0.541885714340833
3.113,-0.54195490417284
3.114,-0.542024063487918
3.115,-0.54209319221488
3.116,-0.542162290282659
3.117,-0.542231357620198
3.118,-0.542300394156466
3.119,-0.542369399820488
3.12,-0.54243837454116
3.121,-0.542507318247551
3.122,-0.542576230868627
3.123,-0.542645112333488
3.124,-0.542713962571105
3.125,-0.542782781510579
3.126,-0.542851569080989
3.127,-0.542920325211408
3.128,-0.542989049831087
3.129,-0.543057742869026
3.13,-0.543126404254442
3.131,-0.54319503391659
3.132,-0.543263631784674
3.133,-0.543332197787882
3.134,-0.543400731855562
3.135,-0.543469233916999
3.136,-0.543537703901527
3.137,-0.543606141738474
