Freq,Simulated,Measured
1.113,-33.54048133,-34.524601
1.114,-33.57121866,-34.568508
1.115,-33.60195635,-34.789097
1.116,-33.63269441,-34.603622
1.117,-33.66343284,-34.652802
1.118,-33.69417164,-34.788761
1.119,-33.7249108,-34.858707
1.12,-33.75565031,-34.935802
1.121,-33.78639019,-34.912376
1.122,-33.81713042,-34.991753
1.123,-33.84787101,-34.862331
1.124,-33.87861194,-35.04842
1.125,-33.90935322,-35.110134
1.126,-33.94009485,-35.072102
1.127,-33.97083682,-35.044392
1.128,-34.00157913,-34.989548
1.129,-34.03232178,-35.178074
1.13,-34.06306476,-35.310879
1.131,-34.09380808,-35.206612
1.132,-34.12455173,-35.066113
1.133,-34.1552957,-35.537907
1.134,-34.18604001,-35.371574
1.135,-34.21678463,-35.400116
1.136,-34.24752958,-35.523869
1.137,-34.27827484,-35.473915
1.138,-34.30902043,-35.683048
1.139,-34.33976632,-35.448681
1.14,-34.37051253,-35.478382
1.141,-34.40125904,-35.344879
1.142,-34.43200587,-35.669937
1.143,-34.46275299,-35.501003
1.144,-34.49350042,-35.445305
1.145,-34.52424815,-35.59774
1.146,-34.55499618,-35.69416
1.147,-34.5857445,-35.627846
1.148,-34.61649311,-35.77832
1.149,-34.64724201,-35.683266
1.15,-34.6779912,-35.904217
1.151,-34.70874068,-35.943058
1.152,-34.73949044,-35.857834
1.153,-34.77024047,-35.856316
1.154,-34.80099079,-35.916332
1.155,-34.83174138,-35.757931
1.156,-34.86249225,-35.681042
1.157,-34.89324338,-36.201485
1.158,-34.92399479,-35.941067
1.159,-34.95474646,-36.166855
1.16,-34.9854984,-36.130894
1.161,-35.0162506,-36.131401
1.162,-35.04700305,-36.165234
1.163,-35.07775577,-36.21909
1.164,-35.10850873,-36.289074
1.165,-35.13926196,-36.15958
1.166,-35.17001543,-36.408997
1.167,-35.20076915,-36.32576
1.168,-35.23152311,-36.337166
1.169,-35.26227732,-36.374413
1.17,-35.29303177,-36.400082
1.171,-35.32378645,-36.430275
1.172,-35.35454137,-36.351654
1.173,-35.38529653,-36.503036
1.174,-35.41605192,-36.439014
1.175,-35.44680754,-36.593769
1.176,-35.47756338,-36.514725
1.177,-35.50831945,-36.545891
1.178,-35.53907574,-36.636009
1.179,-35.56983226,-36.818405
1.18,-35.60058899,-36.730625
1.181,-35.63134593,-36.574585
1.182,-35.66210309,-36.843468
1.183,-35.69286046,-36.687141
1.184,-35.72361804,-37.010612
1.185,-35.75437583,-36.764893
1.186,-35.78513382,-36.739243
1.187,-35.81589201,-36.909748
1.188,-35.8466504,-36.834187
1.189,-35.87740899,-36.954235
1.19,-35.90816778,-36.91893
1.191,-35.93892676,-36.924366
1.192,-35.96968593,-37.041061
1.193,-36.00044528,-37.119267
1.194,-36.03120483,-37.195778
1.195,-36.06196456,-37.13813
1.196,-36.09272447,-37.140228
1.197,-36.12348456,-37.110416
1.198,-36.15424483,-37.397354
1.199,-36.18500527,-37.16254
1.2,-36.21576589,-37.35384
1.201,-36.24652668,-37.210018
1.202,-36.27728764,-37.301506
1.203,-36.30804876,-37.510147
1.204,-36.33881005,-37.385002
1.205,-36.3695715,-37.571209
1.206,-36.40033311,-37.484882
1.207,-36.43109488,-37.454399
1.208,-36.46185681,-37.674385
1.209,-36.49261889,-37.691116
1.21,-36.52338112,-37.481663
1.211,-36.5541435,-37.54269
1.212,-36.58490603,-37.513142
1.213,-36.6156687,-37.820259
1.214,-36.64643152,-37.629631
1.215,-36.67719447,-37.91267
1.216,-36.70795757,-37.751442
1.217,-36.7387208,-37.856354
1.218,-36.76948416,-37.90678
1.219,-36.80024766,-38.040001
1.22,-36.83101129,-37.98772
1.221,-36.86177505,-37.985542
1.222,-36.89253893,-37.980198
1.223,-36.92330294,-37.945972
1.224,-36.95406707,-37.841175
1.225,-36.98483131,-37.826233
1.226,-37.01559568,-38.040478
1.227,-37.04636016,-38.156193
1.228,-37.07712475,-38.356297
1.229,-37.10788946,-38.179031
1.23,-37.13865427,-38.130165
1.231,-37.1694192,-38.116047
1.232,-37.20018422,-38.283207
1.233,-37.23094935,-38.317444
1.234,-37.26171459,-38.514175
1.235,-37.29247992,-38.478355
1.236,-37.32324534,-38.315536
1.237,-37.35401086,-38.333977
1.238,-37.38477648,-38.31311
1.239,-37.41554218,-38.307766
1.24,-37.44630798,-38.521984
1.241,-37.47707386,-38.538887
1.242,-37.50783982,-38.493221
1.243,-37.53860587,-38.657703
1.244,-37.569372,-38.497246
1.245,-37.60013821,-38.812248
1.246,-37.63090449,-38.598629
1.247,-37.66167085,-38.711872
1.248,-37.69243728,-38.742455
1.249,-37.72320378,-38.781094
1.25,-37.75397035,-38.839821
1.251,-37.78473699,-38.837616
1.252,-37.81550369,-38.848579
1.253,-37.84627045,-38.937485
1.254,-37.87703728,-38.953568
1.255,-37.90780416,-38.803444
1.256,-37.9385711,-38.89349
1.257,-37.96933809,-39.095276
1.258,-38.00010514,-38.964272
1.259,-38.03087224,-39.007259
1.26,-38.06163939,-39.221989
1.261,-38.09240658,-38.998722
1.262,-38.12317382,-39.219242
1.263,-38.1539411,-39.123146
1.264,-38.18470843,-39.142204
1.265,-38.21547579,-39.087761
1.266,-38.24624319,-39.399704
1.267,-38.27701062,-39.276585
1.268,-38.30777809,-39.262749
1.269,-38.33854559,-39.467575
1.27,-38.36931312,-39.281544
1.271,-38.40008068,-39.480961
1.272,-38.43084826,-39.385384
1.273,-38.46161587,-39.598083
1.274,-38.4923835,-39.376816
1.275,-38.52315115,-39.570358
1.276,-38.55391882,-39.590668
1.277,-38.5846865,-39.56461
1.278,-38.6154542,-39.684544
1.279,-38.64622192,-39.715996
1.28,-38.67698964,-39.579376
1.281,-38.70775737,-39.679489
1.282,-38.73852511,-39.865536
1.283,-38.76929285,-39.694843
1.284,-38.8000606,-39.492142
1.285,-38.83082835,-40.027378
1.286,-38.8615961,-39.960724
1.287,-38.89236385,-39.841125
1.288,-38.92313159,-39.952209
1.289,-38.95389933,-40.011253
1.29,-38.98466706,-39.902271
1.291,-39.01543478,-40.039913
1.292,-39.04620249,-40.033943
1.293,-39.07697018,-40.132992
1.294,-39.10773786,-39.993992
1.295,-39.13850553,-40.262268
1.296,-39.16927318,-40.192944
1.297,-39.2000408,-40.285515
1.298,-39.23080841,-40.227642
1.299,-39.26157599,-40.291241
1.3,-39.29234355,-40.383152
1.301,-39.32311108,-40.501171
1.302,-39.35387858,-40.267551
1.303,-39.38464605,-40.248955
1.304,-39.41541348,-40.348621
1.305,-39.44618089,-40.36129
1.306,-39.47694825,-40.570831
1.307,-39.50771558,-40.454746
1.308,-39.53848287,-40.47966
1.309,-39.56925012,-40.544617
1.31,-39.60001733,-40.602093
1.311,-39.63078449,-40.839855
1.312,-39.6615516,-40.860893
1.313,-39.69231867,-40.604893
1.314,-39.72308569,-40.725189
1.315,-39.75385266,-40.600483
1.316,-39.78461957,-40.85696
1.317,-39.81538643,-40.966087
1.318,-39.84615323,-40.790028
1.319,-39.87691997,-40.924511
1.32,-39.90768666,-40.917053
1.321,-39.93845328,-40.929813
1.322,-39.96921984,-40.794617
1.323,-39.99998634,-40.987144
1.324,-40.03075276,-41.097301
1.325,-40.06151912,-41.121407
1.326,-40.09228542,-41.043064
1.327,-40.12305164,-41.125
1.328,-40.15381778,-41.168243
1.329,-40.18458385,-41.233597
1.33,-40.21534985,-41.213821
1.331,-40.24611577,-41.194351
1.332,-40.2768816,-41.249809
1.333,-40.30764736,-41.335052
1.334,-40.33841304,-41.363182
1.335,-40.36917863,-41.435959
1.336,-40.39994413,-41.597252
1.337,-40.43070955,-41.316753
1.338,-40.46147488,-41.528969
1.339,-40.49224011,-41.636787
1.34,-40.52300526,-41.539169
1.341,-40.55377031,-41.608166
1.342,-40.58453526,-41.581009
1.343,-40.61530012,-41.546139
1.344,-40.64606488,-41.736179
1.345,-40.67682954,-41.689384
1.346,-40.7075941,-41.618225
1.347,-40.73835855,-41.610371
1.348,-40.7691229,-41.814629
1.349,-40.79988715,-41.95665
1.35,-40.83065129,-41.940033
1.351,-40.86141531,-41.920265
1.352,-40.89217923,-41.780048
1.353,-40.92294303,-41.725845
1.354,-40.95370672,-41.925797
1.355,-40.9844703,-41.963993
1.356,-41.01523375,-42.121777
1.357,-41.04599709,-41.96241
1.358,-41.07676031,-42.050575
1.359,-41.10752341,-42.051445
1.36,-41.13828639,-42.024712
1.361,-41.16904924,-42.195179
1.362,-41.19981196,-42.212471
1.363,-41.23057456,-42.28347
1.364,-41.26133703,-42.002316
1.365,-41.29209937,-42.137417
1.366,-41.32286158,-42.372711
1.367,-41.35362365,-42.417202
1.368,-41.38438559,-42.230885
1.369,-41.4151474,-42.493484
1.37,-41.44590906,-42.274143
1.371,-41.47667059,-42.553432
1.372,-41.50743198,-42.461609
1.373,-41.53819322,-42.550808
1.374,-41.56895433,-42.612846
1.375,-41.59971528,-42.669289
1.376,-41.6304761,-42.693218
1.377,-41.66123676,-42.449875
1.378,-41.69199728,-42.635197
1.379,-41.72275765,-42.631077
1.38,-41.75351786,-42.704948
1.381,-41.78427792,-42.866318
1.382,-41.81503783,-42.603565
1.383,-41.84579758,-42.917164
1.384,-41.87655718,-42.792595
1.385,-41.90731662,-43.043259
1.386,-41.93807589,-42.818043
1.387,-41.96883501,-42.893177
1.388,-41.99959396,-42.897869
1.389,-42.03035275,-42.877827
1.39,-42.06111138,-43.002953
1.391,-42.09186984,-43.086529
1.392,-42.12262813,-43.117863
1.393,-42.15338625,-42.923965
1.394,-42.1841442,-43.19838
1.395,-42.21490198,-43.147327
1.396,-42.24565959,-43.129177
1.397,-42.27641703,-43.236843
1.398,-42.30717428,-43.151691
1.399,-42.33793136,-43.133327
1.4,-42.36868827,-43.242901
1.401,-42.39944499,-43.180878
1.402,-42.43020153,-43.317646
1.403,-42.46095789,-43.339188
1.404,-42.49171407,-43.470478
1.405,-42.52247006,-43.396011
1.406,-42.55322587,-43.354046
1.407,-42.58398149,-43.444885
1.408,-42.61473692,-43.47298
1.409,-42.64549217,-43.486252
1.41,-42.67624722,-43.480122
1.411,-42.70700208,-43.718567
1.412,-42.73775674,-43.41021
1.413,-42.76851122,-43.882851
1.414,-42.79926549,-43.769196
1.415,-42.83001957,-43.794685
1.416,-42.86077345,-43.70578
1.417,-42.89152714,-43.781384
1.418,-42.92228062,-43.796879
1.419,-42.9530339,-43.69474
1.42,-42.98378698,-43.952541
1.421,-43.01453985,-44.102097
1.422,-43.04529252,-43.970963
1.423,-43.07604498,-43.847549
1.424,-43.10679724,-44.024944
1.425,-43.13754928,-43.994205
1.426,-43.16830112,-44.271122
1.427,-43.19905274,-44.122707
1.428,-43.22980415,-44.205246
1.429,-43.26055535,-44.186073
1.43,-43.29130634,-43.982502
1.431,-43.32205711,-44.254963
1.432,-43.35280766,-44.215027
1.433,-43.383558,-44.28157
1.434,-43.41430811,-44.225662
1.435,-43.44505801,-44.229401
1.436,-43.47580768,-44.34856
1.437,-43.50655713,-44.513794
1.438,-43.53730636,-44.463959
1.439,-43.56805537,-44.364559
1.44,-43.59880415,-44.375183
1.441,-43.6295527,-44.55682
1.442,-43.66030102,-44.582817
1.443,-43.69104912,-44.536335
1.444,-43.72179698,-44.726948
1.445,-43.75254462,-44.496101
1.446,-43.78329202,-44.600929
1.447,-43.81403919,-44.608135
1.448,-43.84478613,-44.522457
1.449,-43.87553283,-44.625717
1.45,-43.90627929,-44.772442
1.451,-43.93702552,-44.787701
1.452,-43.96777151,-44.638165
1.453,-43.99851726,-44.743015
1.454,-44.02926276,-44.868019
1.455,-44.06000803,-44.778812
1.456,-44.09075306,-44.980865
1.457,-44.12149784,-44.836987
1.458,-44.15224238,-44.898987
1.459,-44.18298667,-45.141865
1.46,-44.21373071,-44.925808
1.461,-44.24447451,-45.091984
1.462,-44.27521806,-44.973633
1.463,-44.30596136,-45.068275
1.464,-44.33670441,-45.000389
1.465,-44.36744721,-45.133667
1.466,-44.39818976,-45.32848
1.467,-44.42893205,-45.348263
1.468,-44.45967409,-45.407429
1.469,-44.49041587,-45.22213
1.47,-44.5211574,-45.274307
1.471,-44.55189867,-45.326633
1.472,-44.58263969,-45.413624
1.473,-44.61338044,-45.539463
1.474,-44.64412093,-45.491997
1.475,-44.67486117,-45.600388
1.476,-44.70560114,-45.40485
1.477,-44.73634085,-45.647499
1.478,-44.7670803,-45.537189
1.479,-44.79781948,-45.502785
1.48,-44.82855839,-45.626587
1.481,-44.85929705,-45.604008
1.482,-44.89003543,-45.761837
1.483,-44.92077354,-45.7024
1.484,-44.95151139,-45.572128
1.485,-44.98224897,-45.703457
1.486,-45.01298627,-45.775814
1.487,-45.04372331,-45.933491
1.488,-45.07446007,-45.893852
1.489,-45.10519656,-45.916439
1.49,-45.13593278,-46.098099
1.491,-45.16666872,-46.218811
1.492,-45.19740438,-46.088715
1.493,-45.22813977,-46.003563
1.494,-45.25887488,-46.173214
1.495,-45.28960972,-46.154964
1.496,-45.32034427,-45.954803
1.497,-45.35107855,-46.16626
1.498,-45.38181254,-46.148457
1.499,-45.41254625,-46.264561
1.5,-45.44327968,-46.436363
1.501,-45.47401283,-46.428738
1.502,-45.5047457,-46.429619
1.503,-45.53547827,-46.202934
1.504,-45.56621057,-46.480587
1.505,-45.59694258,-46.457737
1.506,-45.6276743,-46.451351
1.507,-45.65840573,-46.511028
1.508,-45.68913687,-46.439037
1.509,-45.71986773,-46.424961
1.51,-45.7505983,-46.51561
1.511,-45.78132857,-46.65102
1.512,-45.81205855,-46.663528
1.513,-45.84278824,-46.527912
1.514,-45.87351764,-46.617451
1.515,-45.90424675,-46.767193
1.516,-45.93497556,-46.946373
1.517,-45.96570407,-46.802094
1.518,-45.99643229,-46.790333
1.519,-46.02716021,-46.878296
1.52,-46.05788784,-46.864632
1.521,-46.08861517,-47.02837
1.522,-46.11934219,-46.883064
1.523,-46.15006892,-47.09864
1.524,-46.18079535,-46.851269
1.525,-46.21152148,-46.910763
1.526,-46.24224731,-46.91951
1.527,-46.27297283,-46.938927
1.528,-46.30369806,-47.158825
1.529,-46.33442298,-47.256481
1.53,-46.36514759,-47.040688
1.531,-46.3958719,-47.219501
1.532,-46.4265959,-46.959354
1.533,-46.4573196,-47.11692
1.534,-46.488043,-47.114273
1.535,-46.51876608,-47.237583
1.536,-46.54948886,-47.313107
1.537,-46.58021132,-47.437508
1.538,-46.61093348,-47.21653
1.539,-46.64165533,-47.619564
1.54,-46.67237687,-47.413406
1.541,-46.7030981,-47.646599
1.542,-46.73381901,-47.478966
1.543,-46.76453962,-47.403053
1.544,-46.79525991,-47.670818
1.545,-46.82597989,-47.539307
1.546,-46.85669955,-47.459629
1.547,-46.8874189,-47.608059
1.548,-46.91813793,-47.601929
1.549,-46.94885665,-47.660118
1.55,-46.97957505,-47.765137
1.551,-47.01029313,-47.758156
1.552,-47.0410109,-47.754028
1.553,-47.07172835,-47.802639
1.554,-47.10244548,-47.760254
1.555,-47.13316229,-47.91555
1.556,-47.16387878,-47.969757
1.557,-47.19459495,-47.916927
1.558,-47.2253108,-47.838093
1.559,-47.25602633,-47.962059
1.56,-47.28674154,-48.122169
1.561,-47.31745642,-48.036705
1.562,-47.34817098,-48.02631
1.563,-47.37888522,-48.050266
1.564,-47.40959914,-48.292393
1.565,-47.44031273,-48.147648
1.566,-47.47102599,-48.082275
1.567,-47.50173893,-48.152908
1.568,-47.53245154,-48.143127
1.569,-47.56316383,-48.287712
1.57,-47.59387579,-48.18322
1.571,-47.62458743,-48.407825
1.572,-47.65529873,-48.347321
1.573,-47.68600971,-48.322491
1.574,-47.71672036,-48.392345
1.575,-47.74743068,-48.53455
1.576,-47.77814067,-48.552242
1.577,-47.80885033,-48.595291
1.578,-47.83955966,-48.484814
1.579,-47.87026865,-48.5909
1.58,-47.90097732,-48.560642
1.581,-47.93168565,-48.573563
1.582,-47.96239366,-48.932629
1.583,-47.99310133,-48.647549
1.584,-48.02380866,-48.855808
1.585,-48.05451567,-48.731216
1.586,-48.08522234,-48.900185
1.587,-48.11592867,-48.921215
1.588,-48.14663467,-48.814735
1.589,-48.17734033,-49.145702
1.59,-48.20804566,-48.919472
1.591,-48.23875066,-48.890759
1.592,-48.26945531,-48.824997
1.593,-48.30015963,-49.02586
1.594,-48.33086362,-48.989075
1.595,-48.36156726,-48.933865
1.596,-48.39227057,-49.041725
1.597,-48.42297354,-49.187366
1.598,-48.45367617,-48.992352
1.599,-48.48437846,-49.328594
1.6,-48.51508042,-49.269119
1.601,-48.54578203,-49.214809
1.602,-48.5764833,-49.193253
1.603,-48.60718423,-49.182182
1.604,-48.63788483,-49.256512
1.605,-48.66858508,-49.474693
1.606,-48.69928499,-49.288155
1.607,-48.72998456,-49.316154
1.608,-48.76068378,-49.434784
1.609,-48.79138267,-49.420334
1.61,-48.82208121,-49.461597
1.611,-48.85277941,-49.321346
1.612,-48.88347726,-49.562401
1.613,-48.91417477,-49.699852
1.614,-48.94487194,-49.543373
1.615,-48.97556877,-49.657715
1.616,-49.00626525,-49.628803
1.617,-49.03696138,-49.823097
1.618,-49.06765717,-49.728207
1.619,-49.09835262,-49.768368
1.62,-49.12904772,-49.794918
1.621,-49.15974247,-49.968384
1.622,-49.19043688,-49.914974
1.623,-49.22113094,-50.015812
1.624,-49.25182465,-49.911743
1.625,-49.28251802,-49.989025
1.626,-49.31321104,-49.875389
1.627,-49.34390372,-49.991123
1.628,-49.37459604,-50.172974
1.629,-49.40528802,-50.097095
1.63,-49.43597965,-50.126663
1.631,-49.46667094,-50.130627
1.632,-49.49736187,-50.137421
1.633,-49.52805246,-50.112423
1.634,-49.5587427,-50.295158
1.635,-49.58943258,-50.174923
1.636,-49.62012212,-50.365902
1.637,-49.65081131,-50.337795
1.638,-49.68150015,-50.328831
1.639,-49.71218864,-50.214977
1.64,-49.74287678,-50.301369
1.641,-49.77356457,-50.514919
1.642,-49.80425201,-50.473309
1.643,-49.8349391,-50.61298
1.644,-49.86562584,-50.511639
1.645,-49.89631223,-50.459301
1.646,-49.92699827,-50.59568
1.647,-49.95768395,-50.610935
1.648,-49.98836929,-50.446281
1.649,-50.01905427,-50.539776
1.65,-50.0497389,-50.758553
1.651,-50.08042318,-50.667248
1.652,-50.11110711,-50.637836
1.653,-50.14179068,-50.616745
1.654,-50.17247391,-50.841072
1.655,-50.20315678,-50.849758
1.656,-50.2338393,-50.879436
1.657,-50.26452146,-50.720348
1.658,-50.29520328,-51.004665
1.659,-50.32588474,-50.985008
1.66,-50.35656584,-51.075855
1.661,-50.3872466,-50.957031
1.662,-50.417927,-50.896477
1.663,-50.44860705,-50.943092
1.664,-50.47928674,-51.107929
1.665,-50.50996608,-51.155415
1.666,-50.54064507,-51.109661
1.667,-50.57132371,-51.135654
1.668,-50.60200199,-51.094841
1.669,-50.63267991,-51.14262
1.67,-50.66335749,-51.338184
1.671,-50.69403471,-51.178432
1.672,-50.72471157,-51.291748
1.673,-50.75538808,-51.306213
1.674,-50.78606424,-51.386169
1.675,-50.81674004,-51.646847
1.676,-50.84741549,-51.320332
1.677,-50.87809059,-51.389458
1.678,-50.90876533,-51.512848
1.679,-50.93943972,-51.517803
1.68,-50.97011375,-51.633034
1.681,-51.00078743,-51.562439
1.682,-51.03146075,-51.583462
1.683,-51.06213372,-51.627087
1.684,-51.09280633,-51.786613
1.685,-51.12347859,-51.750961
1.686,-51.1541505,-51.751419
1.687,-51.18482205,-51.691433
1.688,-51.21549325,-51.852695
1.689,-51.24616409,-51.810776
1.69,-51.27683458,-51.792995
1.691,-51.30750471,-51.784531
1.692,-51.33817449,-51.956177
1.693,-51.36884391,-51.84832
1.694,-51.39951298,-52.045727
1.695,-51.4301817,-52.220036
1.696,-51.46085006,-52.057369
1.697,-51.49151807,-51.990261
1.698,-51.52218572,-52.041908
1.699,-51.55285302,-52.139153
1.7,-51.58351996,-52.195526
1.701,-51.61418655,-52.236935
1.702,-51.64485279,-52.375191
1.703,-51.67551867,-52.242599
1.704,-51.7061842,-52.402309
1.705,-51.73684937,-52.380096
1.706,-51.76751419,-52.334198
1.707,-51.79817865,-52.283348
1.708,-51.82884277,-52.433609
1.709,-51.85950652,-52.430305
1.71,-51.89016993,-52.4268
1.711,-51.92083298,-52.567184
1.712,-51.95149568,-52.353065
1.713,-51.98215802,-52.48642
1.714,-52.01282001,-52.816235
1.715,-52.04348165,-52.606358
1.716,-52.07414293,-52.519569
1.717,-52.10480386,-52.643311
1.718,-52.13546444,-52.629425
1.719,-52.16612466,-52.682056
1.72,-52.19678454,-52.638435
1.721,-52.22744406,-52.744514
1.722,-52.25810322,-52.687843
1.723,-52.28876204,-52.795715
1.724,-52.3194205,-52.770977
1.725,-52.35007861,-52.757641
1.726,-52.38073637,-53.004379
1.727,-52.41139377,-52.898079
1.728,-52.44205083,-52.923634
1.729,-52.47270753,-53.194672
1.73,-52.50336388,-52.998299
1.731,-52.53401988,-52.996357
1.732,-52.56467553,-53.020061
1.733,-52.59533082,-53.178749
1.734,-52.62598577,-53.124062
1.735,-52.65664037,-53.319881
1.736,-52.68729461,-53.182167
1.737,-52.71794851,-53.228821
1.738,-52.74860205,-53.265232
1.739,-52.77925524,-53.436779
1.74,-52.80990809,-53.25782
1.741,-52.84056058,-53.290787
1.742,-52.87121273,-53.41967
1.743,-52.90186452,-53.42836
1.744,-52.93251597,-53.444309
1.745,-52.96316706,-53.496895
1.746,-52.99381781,-53.613937
1.747,-53.02446821,-53.600853
1.748,-53.05511826,-53.68911
1.749,-53.08576796,-53.722164
1.75,-53.11641732,-53.624275
1.751,-53.14706633,-53.780815
1.752,-53.17771498,-53.981293
1.753,-53.2083633,-53.731056
1.754,-53.23901126,-53.694183
1.755,-53.26965888,-53.885902
1.756,-53.30030615,-53.797775
1.757,-53.33095307,-53.79266
1.758,-53.36159965,-53.954006
1.759,-53.39224588,-53.999447
1.76,-53.42289177,-53.960365
1.761,-53.45353731,-54.020657
1.762,-53.4841825,-54.063423
1.763,-53.51482735,-54.262707
1.764,-53.54547186,-54.011581
1.765,-53.57611602,-54.377609
1.766,-53.60675983,-54.059395
1.767,-53.6374033,-54.079132
1.768,-53.66804643,-54.326298
1.769,-53.69868922,-54.247688
1.77,-53.72933166,-54.289898
1.771,-53.75997375,-54.367458
1.772,-53.79061551,-54.402622
1.773,-53.82125692,-54.21645
1.774,-53.85189799,-54.457878
1.775,-53.88253872,-54.311279
1.776,-53.91317911,-54.407814
1.777,-53.94381915,-54.370167
1.778,-53.97445886,-54.528099
1.779,-54.00509822,-54.452309
1.78,-54.03573724,-54.466492
1.781,-54.06637592,-54.659843
1.782,-54.09701427,-54.505592
1.783,-54.12765227,-54.669647
1.784,-54.15828993,-54.59938
1.785,-54.18892726,-54.892704
1.786,-54.21956424,-54.826813
1.787,-54.25020089,-54.680946
1.788,-54.2808372,-54.910931
1.789,-54.31147317,-54.879131
1.79,-54.34210881,-54.732483
1.791,-54.3727441,-54.799969
1.792,-54.40337906,-54.866177
1.793,-54.43401369,-55.090202
1.794,-54.46464797,-54.885357
1.795,-54.49528193,-55.136475
1.796,-54.52591554,-55.097038
1.797,-54.55654882,-55.104801
1.798,-54.58718177,-55.236732
1.799,-54.61781438,-55.152939
1.8,-54.64844666,-55.200272
1.801,-54.67907861,-55.270855
1.802,-54.70971022,-55.283009
1.803,-54.7403415,-55.152195
1.804,-54.77097244,-55.325958
1.805,-54.80160306,-55.319412
1.806,-54.83223334,-55.316589
1.807,-54.86286329,-55.508827
1.808,-54.89349291,-55.33889
1.809,-54.92412219,-55.464287
1.81,-54.95475115,-55.466263
1.811,-54.98537978,-55.697758
1.812,-55.01600808,-55.422352
1.813,-55.04663605,-55.640659
1.814,-55.07726369,-55.61657
1.815,-55.107891,-55.696846
1.816,-55.13851798,-55.807278
1.817,-55.16914464,-55.855778
1.818,-55.19977096,-55.603985
1.819,-55.23039697,-55.760113
1.82,-55.26102264,-55.785057
1.821,-55.29164799,-55.770733
1.822,-55.32227301,-55.813412
1.823,-55.35289771,-55.894417
1.824,-55.38352208,-55.99725
1.825,-55.41414613,-55.795586
1.826,-55.44476986,-56.063416
1.827,-55.47539326,-55.814102
1.828,-55.50601634,-56.064735
