Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.64251268,167.2196,-10.07098,70.559906
1001000000,-0.62177294,167.24826,-10.084103,70.589531
1002000000,-0.63521266,166.66948,-10.073121,70.33567
1003000000,-0.65718138,166.62877,-10.114789,70.093361
1004000000,-0.64305902,166.65381,-10.077968,69.962967
1005000000,-0.63406247,166.30862,-10.084068,69.675385
1006000000,-0.60640597,166.3571,-10.053374,69.755661
1007000000,-0.62492412,166.09291,-10.073969,69.365273
1008000000,-0.63908237,165.84366,-10.094415,69.26358
1009000000,-0.64750361,165.58191,-10.064678,68.992531
1010000000,-0.63466322,165.53664,-10.07215,68.959946
1011000000,-0.6239202,165.21262,-10.053417,68.59877
1012000000,-0.61298639,165.02399,-10.066611,68.444191
1013000000,-0.63519073,164.90059,-10.079044,68.291557
1014000000,-0.64490724,164.99193,-10.101666,68.458778
1015000000,-0.63540745,164.61176,-10.069424,68.071915
1016000000,-0.6482566,164.32927,-10.083303,67.766823
1017000000,-0.64236182,164.17532,-10.047238,67.729385
1018000000,-0.66982579,163.93898,-10.069676,67.540581
1019000000,-0.623357,163.88577,-10.04944,67.425949
1020000000,-0.68387043,163.60753,-10.082804,67.08445
1021000000,-0.60581172,163.45486,-10.041941,67.144211
1022000000,-0.64481825,163.21672,-10.04307,66.862747
1023000000,-0.63317728,163.14175,-10.047664,66.790306
1024000000,-0.63316679,163.01982,-10.061754,66.539268
1025000000,-0.64432162,162.61166,-10.075679,66.452026
1026000000,-0.64935243,162.4171,-10.065814,66.052528
1027000000,-0.64829844,162.16298,-10.04985,65.843506
1028000000,-0.63258624,162.20543,-10.060436,65.795418
1029000000,-0.63695312,162.02258,-10.041673,65.814026
1030000000,-0.64885628,161.64857,-10.054891,65.370956
1031000000,-0.64234263,161.58459,-10.081202,65.286415
1032000000,-0.64113247,161.23788,-10.060574,65.262161
1033000000,-0.64690733,161.19997,-10.064494,65.068642
1034000000,-0.6621362,161.09023,-10.076915,64.663544
1035000000,-0.63777173,160.66174,-10.066839,64.477814
1036000000,-0.60442692,160.58073,-10.053342,64.382133
1037000000,-0.6402387,160.35837,-10.062119,64.41922
1038000000,-0.62504172,160.10294,-10.072512,64.061089
1039000000,-0.63636523,159.95908,-10.099374,63.971134
1040000000,-0.63405645,159.91057,-10.094886,63.791309
1041000000,-0.66791046,159.79903,-10.125293,63.792732
1042000000,-0.65297294,159.78546,-10.084096,63.71994
1043000000,-0.66635907,159.46149,-10.126063,63.264587
1044000000,-0.60405439,159.10794,-10.071329,62.862816
1045000000,-0.63981944,159.01001,-10.102263,62.861279
1046000000,-0.66615814,158.98488,-10.126151,62.872997
1047000000,-0.63368499,158.58492,-10.094387,62.424488
1048000000,-0.64274329,158.42421,-10.125729,62.404022
1049000000,-0.64683145,158.40033,-10.127723,62.203346
1050000000,-0.67458713,158.03906,-10.170842,61.842636
1051000000,-0.62542629,157.97545,-10.114716,61.87513
1052000000,-0.63901246,157.76369,-10.116963,61.782463
1053000000,-0.6489265,157.74974,-10.139138,61.796074
1054000000,-0.6166001,157.36012,-10.112792,61.217232
1055000000,-0.59620094,157.09642,-10.095706,60.970013
1056000000,-0.64274198,157.10143,-10.090494,61.111179
1057000000,-0.64902323,156.6729,-10.113232,60.739468
1058000000,-0.66108227,156.64066,-10.139169,60.551662
1059000000,-0.66308564,156.51311,-10.157724,60.490643
1060000000,-0.63677806,156.15582,-10.146663,60.199184
1061000000,-0.61458933,156.14067,-10.113985,60.020622
1062000000,-0.63594157,155.78424,-10.125875,59.883034
1063000000,-0.6216073,155.65755,-10.140813,59.664833
1064000000,-0.63961565,155.58829,-10.163331,59.694462
1065000000,-0.6326158,155.28149,-10.128235,59.344509
1066000000,-0.64258778,155.26511,-10.181884,59.356339
1067000000,-0.63933963,155.05302,-10.165488,59.1208
1068000000,-0.62670946,154.68552,-10.165184,58.771755
1069000000,-0.64214283,154.49481,-10.163478,58.700771
1070000000,-0.6183933,154.58885,-10.156819,58.534702
1071000000,-0.66629511,154.08784,-10.168461,58.61512
1072000000,-0.66155487,153.95717,-10.200183,58.066944
1073000000,-0.67026186,154.00615,-10.181368,58.145775
1074000000,-0.66542697,153.69078,-10.167966,57.770969
1075000000,-0.66984683,153.64827,-10.198443,57.669445
1076000000,-0.65366107,153.28734,-10.207698,57.416203
1077000000,-0.65505725,153.17273,-10.209022,57.34734
1078000000,-0.64473116,153.06892,-10.18878,57.224781
1079000000,-0.66360229,152.87338,-10.247392,57.034203
1080000000,-0.65160108,152.61411,-10.19763,56.886513
1081000000,-0.61848664,152.42191,-10.167597,56.580811
1082000000,-0.62594849,152.1651,-10.188377,56.454567
1083000000,-0.61718333,152.23257,-10.217199,56.517204
1084000000,-0.61507231,151.88544,-10.193387,55.887459
1085000000,-0.60375959,151.68242,-10.217822,55.99585
1086000000,-0.64372259,151.43384,-10.227398,55.730995
1087000000,-0.65308541,151.36945,-10.243614,55.629982
1088000000,-0.62727326,151.25192,-10.210336,55.552597
1089000000,-0.60330302,151.16348,-10.228482,55.39883
1090000000,-0.60506672,150.89464,-10.232668,55.087353
1091000000,-0.61541682,150.56776,-10.237348,54.684814
1092000000,-0.63681221,150.58136,-10.277843,54.871056
1093000000,-0.60549408,150.06,-10.228733,54.438885
1094000000,-0.61779475,150.14342,-10.297256,54.484913
1095000000,-0.64667284,150.04257,-10.280025,54.219124
1096000000,-0.61190969,149.66206,-10.282923,54.03447
1097000000,-0.63186568,149.61157,-10.285945,53.889137
1098000000,-0.64722037,149.34081,-10.295156,53.62756
1099000000,-0.62821412,149.24045,-10.303423,53.548649
1100000000,-0.6372391,148.95567,-10.303215,53.22979
1101000000,-0.64749247,148.73378,-10.320907,52.981667
1102000000,-0.63002366,148.85832,-10.331955,53.202744
1103000000,-0.62578905,148.07672,-10.32438,52.552006
1104000000,-0.63069183,148.13393,-10.35446,52.480564
1105000000,-0.62475777,147.88144,-10.337818,52.326553
1106000000,-0.61197233,148.11874,-10.335543,52.516235
1107000000,-0.64515555,148.02585,-10.376365,52.311783
1108000000,-0.62470621,147.47487,-10.365802,51.776463
1109000000,-0.62313372,147.14406,-10.368731,51.643658
1110000000,-0.62266648,147.15617,-10.351708,51.537434
1111000000,-0.63211691,146.76434,-10.392916,51.30315
1112000000,-0.62596869,146.70404,-10.374712,51.005741
1113000000,-0.61912787,146.6965,-10.404515,51.060978
1114000000,-0.62970966,146.29839,-10.391953,50.639027
1115000000,-0.6222254,146.38358,-10.392173,50.726555
1116000000,-0.60310984,146.03871,-10.397746,50.310406
1117000000,-0.61781913,145.92448,-10.444116,50.273426
1118000000,-0.61266041,145.64081,-10.409741,50.05584
1119000000,-0.64462888,145.49234,-10.459905,49.817848
1120000000,-0.63573432,145.31302,-10.493633,49.578434
1121000000,-0.63245082,145.114,-10.483671,49.510639
1122000000,-0.63234109,144.93213,-10.471889,49.487183
1123000000,-0.62143046,144.61621,-10.481621,48.822712
1124000000,-0.58897245,144.63341,-10.48087,48.810406
1125000000,-0.60041505,144.54362,-10.508806,48.873421
1126000000,-0.61242449,144.29512,-10.490021,48.733459
1127000000,-0.61039019,143.94795,-10.505092,48.418549
1128000000,-0.63012803,143.87192,-10.525141,48.036469
1129000000,-0.60235661,143.7144,-10.553377,48.099747
1130000000,-0.60983026,143.58075,-10.475323,47.945641
1131000000,-0.58089584,143.1539,-10.529268,47.583717
1132000000,-0.59666175,143.07303,-10.53366,47.582603
1133000000,-0.60007262,142.86429,-10.548962,47.085743
1134000000,-0.64159441,142.79428,-10.604783,47.014793
1135000000,-0.6149227,142.39665,-10.583755,46.914639
1136000000,-0.60314023,142.33549,-10.608922,46.524101
1137000000,-0.59828091,142.08043,-10.602515,46.371986
1138000000,-0.62736201,141.8748,-10.611627,46.202171
1139000000,-0.6132412,141.95525,-10.612798,46.326286
1140000000,-0.6383211,141.49995,-10.600057,46.028793
1141000000,-0.61557066,141.31117,-10.630036,45.737785
1142000000,-0.61915493,141.08302,-10.637691,45.672985
1143000000,-0.59094101,141.02562,-10.673702,45.350628
1144000000,-0.62363994,140.84175,-10.688623,45.178638
1145000000,-0.62628239,140.63359,-10.68732,45.0186
1146000000,-0.59776026,140.30502,-10.692018,44.931652
1147000000,-0.598979,140.44945,-10.701225,44.822018
1148000000,-0.60940707,140.09306,-10.721182,44.620174
1149000000,-0.62137383,139.95496,-10.736954,44.636215
1150000000,-0.60438144,139.87193,-10.73048,44.354412
1151000000,-0.60995758,139.71002,-10.744156,44.189957
1152000000,-0.62680739,139.43259,-10.77146,43.70974
1153000000,-0.59118849,139.27022,-10.764785,43.617138
1154000000,-0.58404505,139.06938,-10.786713,43.552673
1155000000,-0.57698458,138.82852,-10.792027,43.344582
1156000000,-0.59735906,138.7616,-10.80102,43.075058
1157000000,-0.59920967,138.34521,-10.821964,42.672455
1158000000,-0.58902067,138.2108,-10.814721,42.681293
1159000000,-0.60170561,137.96175,-10.845619,42.514061
1160000000,-0.61400831,137.83372,-10.863793,42.282898
1161000000,-0.60969812,137.89468,-10.887826,42.377838
1162000000,-0.59231031,137.39862,-10.87596,41.96143
1163000000,-0.59115773,137.33888,-10.883828,41.806282
1164000000,-0.5913226,137.12778,-10.915305,41.764252
1165000000,-0.58617455,136.99734,-10.913478,41.488823
1166000000,-0.58729142,136.93752,-10.944449,41.518242
1167000000,-0.57383251,136.5284,-10.96878,41.133163
1168000000,-0.5785889,136.28825,-10.941088,40.913677
1169000000,-0.57470411,136.05714,-10.972937,40.603222
1170000000,-0.58396327,135.90941,-10.947976,40.640331
1171000000,-0.58620304,135.82761,-11.006384,40.146828
1172000000,-0.61168557,135.68129,-11.032887,40.065102
1173000000,-0.58201581,135.69804,-11.010033,40.116276
1174000000,-0.55721903,135.4478,-11.00917,40.133598
1175000000,-0.55847114,135.00258,-11.015155,39.6012
1176000000,-0.5776853,134.86342,-11.068596,39.448982
1177000000,-0.56102413,134.87917,-11.073111,39.296867
1178000000,-0.57814986,134.50131,-11.101027,39.02203
1179000000,-0.56573957,134.41,-11.112487,38.962639
1180000000,-0.58236653,134.22633,-11.139853,38.680851
1181000000,-0.55863017,133.92284,-11.132473,38.454739
1182000000,-0.59410733,133.89732,-11.161029,38.40469
1183000000,-0.57553005,133.55994,-11.146348,38.205204
1184000000,-0.55896139,133.65099,-11.178395,38.144997
1185000000,-0.56994838,133.32367,-11.174114,37.830578
1186000000,-0.56253505,132.96446,-11.177245,37.451015
1187000000,-0.59366322,132.89055,-11.213929,37.494282
1188000000,-0.58022249,132.65274,-11.250459,37.18272
1189000000,-0.56178045,132.51923,-11.272831,37.105362
1190000000,-0.5734418,132.06027,-11.259203,36.443069
1191000000,-0.55031258,132.06055,-11.269446,36.638577
1192000000,-0.54750359,131.95651,-11.274325,36.590179
1193000000,-0.56370085,131.93942,-11.304781,36.492973
1194000000,-0.54605043,131.63773,-11.335315,36.178669
1195000000,-0.56386793,131.34097,-11.308295,35.986191
1196000000,-0.56809366,131.22678,-11.336685,35.824894
1197000000,-0.53916842,131.13876,-11.364552,35.587078
1198000000,-0.54116416,130.8147,-11.361149,35.452587
1199000000,-0.56133521,130.67416,-11.372544,35.32309
1200000000,-0.5277611,130.60797,-11.391336,35.067554
1201000000,-0.5653286,130.39339,-11.448622,35.105057
1202000000,-0.52185947,129.95172,-11.412516,34.439602
1203000000,-0.56527859,129.90186,-11.473081,34.295181
1204000000,-0.53986567,129.58762,-11.452614,34.040184
1205000000,-0.57308531,129.61667,-11.511027,34.192772
1206000000,-0.57059282,129.22054,-11.530701,33.769615
1207000000,-0.55009526,128.9391,-11.539053,33.567905
1208000000,-0.54987288,128.75807,-11.536306,33.598923
1209000000,-0.55226171,128.70972,-11.597685,33.35059
1210000000,-0.53326082,128.61601,-11.583793,33.361347
1211000000,-0.53329468,128.25124,-11.594321,32.762863
1212000000,-0.52174544,128.11002,-11.629451,33.069145
1213000000,-0.53104556,128.07819,-11.600548,32.688183
1214000000,-0.53039438,127.81027,-11.635125,32.36832
1215000000,-0.53853613,127.67963,-11.688509,32.407131
1216000000,-0.52217472,127.35672,-11.706707,31.921825
1217000000,-0.53500837,127.28639,-11.726571,31.796556
1218000000,-0.52520758,126.9921,-11.707184,31.671747
1219000000,-0.53184038,126.7792,-11.74893,31.297812
1220000000,-0.50477964,126.80883,-11.766621,31.222748
1221000000,-0.55552596,126.45701,-11.806252,31.077341
1222000000,-0.5258432,126.27886,-11.779945,31.031914
1223000000,-0.5340333,126.11793,-11.839311,30.464149
1224000000,-0.51709676,125.99806,-11.808123,30.625517
1225000000,-0.49862543,125.75214,-11.846251,30.344011
1226000000,-0.5356341,125.42785,-11.87368,30.12229
1227000000,-0.53037977,125.43053,-11.917215,30.018147
1228000000,-0.52468014,124.97529,-11.912611,29.509832
1229000000,-0.53715587,124.95399,-11.932626,29.55154
1230000000,-0.53852427,124.67334,-11.953751,29.458439
1231000000,-0.54610848,124.46172,-11.987872,29.085152
1232000000,-0.52695662,124.37234,-12.015232,28.857662
1233000000,-0.51214987,124.35409,-12.021365,28.901146
1234000000,-0.52810282,124.11497,-12.066057,28.636456
1235000000,-0.50843447,124.02477,-12.040245,28.76347
1236000000,-0.50746554,123.56092,-12.068087,28.303684
1237000000,-0.51465482,123.44897,-12.114826,28.198532
1238000000,-0.50900501,123.35783,-12.162162,27.904852
1239000000,-0.51620442,122.96903,-12.158338,27.505154
1240000000,-0.52775884,122.6602,-12.211514,27.311998
1241000000,-0.5025,122.68673,-12.209047,27.399549
1242000000,-0.52257007,122.59172,-12.225775,27.104937
1243000000,-0.4887611,122.35859,-12.233193,27.159367
1244000000,-0.49550703,122.22625,-12.237727,26.83621
1245000000,-0.51576656,121.95242,-12.286697,26.538176
1246000000,-0.50680602,121.66251,-12.31684,26.283928
1247000000,-0.50368977,121.62036,-12.334738,26.414871
1248000000,-0.51004916,121.42907,-12.35445,25.99515
1249000000,-0.49737737,121.10963,-12.40272,25.672724
1250000000,-0.50524265,120.91969,-12.403848,25.490381
1251000000,-0.47959393,120.84311,-12.394228,25.360287
1252000000,-0.48336354,120.54907,-12.43627,25.093842
1253000000,-0.47531426,120.51472,-12.431342,25.0725
1254000000,-0.47425699,120.18054,-12.445028,25.105772
1255000000,-0.48932457,119.86354,-12.464182,24.391548
1256000000,-0.49349368,119.74647,-12.537984,24.42086
1257000000,-0.48725837,119.53388,-12.540458,24.255341
1258000000,-0.48635203,119.65218,-12.589728,24.090118
1259000000,-0.49765345,119.21326,-12.597061,23.778837
1260000000,-0.49515498,119.02483,-12.622036,23.526392
1261000000,-0.50972813,118.69545,-12.642332,23.45718
1262000000,-0.50042218,118.77252,-12.678256,23.402985
1263000000,-0.4905915,118.58487,-12.699116,23.190088
1264000000,-0.47608072,118.2774,-12.714041,22.884441
1265000000,-0.49908629,118.17502,-12.757245,22.96216
1266000000,-0.47591567,117.9133,-12.796395,22.486935
1267000000,-0.50392485,117.79816,-12.828886,22.328623
1268000000,-0.46561033,117.57047,-12.759062,22.164505
1269000000,-0.48325732,117.40984,-12.870364,22.091736
1270000000,-0.4811382,117.21526,-12.894342,21.751461
1271000000,-0.46675473,116.98186,-12.886747,21.64864
1272000000,-0.48431671,116.80045,-12.93821,21.271303
1273000000,-0.48512772,116.49214,-12.945083,21.220722
1274000000,-0.48393869,116.4253,-12.962957,21.131315
1275000000,-0.4671137,116.35872,-13.022799,21.049383
1276000000,-0.45259047,115.99324,-13.002275,20.761604
1277000000,-0.45957464,115.80638,-13.071051,20.649429
1278000000,-0.4700712,115.50044,-13.086693,20.377951
1279000000,-0.49045187,115.39889,-13.067409,20.138376
1280000000,-0.45726219,115.25955,-13.136324,19.871609
1281000000,-0.47153693,115.15533,-13.153245,19.960899
1282000000,-0.45118809,114.72139,-13.166646,19.437654
1283000000,-0.44373748,114.57072,-13.185715,19.155584
1284000000,-0.46009222,114.62142,-13.249022,18.916391
1285000000,-0.45519397,114.22446,-13.299933,18.940115
1286000000,-0.440348,114.01914,-13.312182,18.697201
1287000000,-0.46068811,113.87332,-13.311647,18.649498
1288000000,-0.44677159,113.52263,-13.355386,18.369341
1289000000,-0.45958,113.60743,-13.372629,18.275745
1290000000,-0.45124361,113.26575,-13.438766,18.006695
1291000000,-0.47009385,113.16062,-13.425518,17.633564
1292000000,-0.4712148,113.00626,-13.447257,17.470243
1293000000,-0.45716628,112.53869,-13.497471,17.332056
1294000000,-0.47299376,112.64296,-13.519754,17.161871
1295000000,-0.45563233,112.42272,-13.545109,16.971216
1296000000,-0.46922305,112.01668,-13.594588,16.512236
