"Freq [GHz]","dB(S(1,1)) []","dB(S(1,2)) []","dB(S(2,1)) []","dB(S(2,2)) []"
1,-15.8322072124784,-0.707101830274242,-0.707101830450961,-15.7739612655638
1.001,-15.8687925183672,-0.706605275121291,-0.706605275300608,-15.8098982027542
1.002,-15.9055527928337,-0.706113492083149,-0.70611349226501,-15.8460043998455
1.003,-15.9424888024956,-0.705626500179042,-0.705626500363395,-15.8822805423235
1.004,-15.9796013167814,-0.705144318138212,-0.705144318325006,-15.9187273170787
1.005,-16.0168911079342,-0.704666964398795,-0.704666964587976,-15.9553454123847
1.006,-16.0543589510148,-0.704194457106721,-0.704194457298239,-15.9921355178767
1.007,-16.0920056239042,-0.703726814114652,-0.703726814308454,-16.0290983245295
1.008,-16.1298319073062,-0.703264052980938,-0.703264053176966,-16.0662345246335
1.009,-16.1678385847491,-0.702806190968579,-0.702806191166787,-16.1035448117705
1.01,-16.2060264425863,-0.702353245044254,-0.702353245244586,-16.1410298807887
1.011,-16.2443962699977,-0.70190523187732,-0.701905232079725,-16.1786904277757
1.012,-16.282948858989,-0.701462167838894,-0.701462168043315,-16.2165271500317
1.013,-16.3216850043914,-0.7010240690009,-0.701024069207288,-16.2545407460408
1.014,-16.3606055038599,-0.700590951135202,-0.700590951343503,-16.2927319154415
1.015,-16.3997111578718,-0.700162829712712,-0.700162829922873,-16.3311013589959
1.016,-16.4390027697232,-0.699739719902552,-0.699739720114523,-16.3696497785581
1.017,-16.4784811455263,-0.699321636571234,-0.699321636784959,-16.4083778770405
1.018,-16.5181470942041,-0.698908594281868,-0.698908594497295,-16.4472863583802
1.019,-16.5580014274858,-0.698500607293386,-0.698500607510462,-16.4863759275025
1.02,-16.5980449599007,-0.69809768955981,-0.698097689778483,-16.5256472902845
1.021,-16.6382785087707,-0.697699854729532,-0.697699854949748,-16.5651011535164
1.022,-16.6787028942027,-0.69730711614463,-0.697307116366339,-16.6047382248614
1.023,-16.7193189390796,-0.696919486840205,-0.696919487063353,-16.6445592128148
1.024,-16.76012746905,-0.69653697954374,-0.696536979768277,-16.6845648266607
1.025,-16.8011293125171,-0.69615960667451,-0.696159606900382,-16.7247557764276
1.026,-16.8423253006265,-0.695787380342984,-0.69578738057014,-16.7651327728425
1.027,-16.8837162672525,-0.695420312350284,-0.695420312578673,-16.8056965272826
1.028,-16.9253030489835,-0.695058414187659,-0.695058414417228,-16.846447751726
1.029,-16.9670864851055,-0.694701697035983,-0.694701697266684,-16.8873871587004
1.03,-17.0090674175853,-0.694350171765293,-0.694350171997073,-16.9285154612297
1.031,-17.0512466910509,-0.694003848934349,-0.694003849167157,-16.9698333727786
1.032,-17.0936251527716,-0.693662738790218,-0.693662739024003,-17.0113416071958
1.033,-17.1362036526359,-0.693326851267886,-0.693326851502598,-17.0530408786547
1.034,-17.178983043128,-0.692996195989916,-0.692996196225502,-17.0949319015919
1.035,-17.2219641793027,-0.692670782266108,-0.692670782502518,-17.1370153906438
1.036,-17.265147918758,-0.692350619093207,-0.692350619330397,-17.1792920605807
1.037,-17.3085351216071,-0.692035715154644,-0.692035715392558,-17.2217626262389
1.038,-17.352126650447,-0.69172607882027,-0.691726079058862,-17.2644278024501
1.039,-17.3959233703261,-0.691421718146176,-0.691421718385398,-17.3072883039685
1.04,-17.4399261487097,-0.691122640874494,-0.691122641114296,-17.3503448453952
1.041,-17.484135855443,-0.690828854433252,-0.690828854673584,-17.3935981411
1.042,-17.528553362712,-0.690540365936239,-0.690540366177058,-17.4370489051407
1.043,-17.5731795450023,-0.690257182182943,-0.690257182424197,-17.4806978511796
1.044,-17.6180152790553,-0.689979309658454,-0.689979309900094,-17.5245456923964
1.045,-17.6630614438219,-0.689706754533444,-0.689706754775426,-17.5685931413994
