"Freq [GHz]","im(Z(1,1)) []"
1.164,-2148.99095360754
1.165,-2145.37788170992
1.166,-2141.77974094376
1.167,-2138.19643794126
1.168,-2134.62788008905
1.169,-2131.07397552006
1.17,-2127.53463310811
1.171,-2124.00976245859
1.172,-2120.49927390238
1.173,-2117.00307848874
1.174,-2113.52108797822
1.175,-2110.05321483537
1.176,-2106.59937222267
1.177,-2103.15947399307
1.178,-2099.73343468364
1.179,-2096.32116950899
1.18,-2092.92259435465
1.181,-2089.5376257704
1.182,-2086.16618096463
1.183,-2082.80817779685
1.184,-2079.46353477257
1.185,-2076.13217103644
1.186,-2072.8140063665
1.187,-2069.50896116801
1.188,-2066.21695646736
1.189,-2062.93791390621
1.19,-2059.67175573606
1.191,-2056.41840481178
1.192,-2053.17778458653
1.193,-2049.94981910564
1.194,-2046.73443300127
1.195,-2043.53155148703
1.196,-2040.34110035203
1.197,-2037.16300595609
1.198,-2033.99719522387
1.199,-2030.84359563988
1.2,-2027.70213524322
1.201,-2024.57274262201
1.202,-2021.45534690927
1.203,-2018.34987777681
1.204,-2015.25626543053
1.205,-2012.17444060566
1.206,-2009.10433456217
1.207,-2006.04587907903
1.208,-2002.99900644997
1.209,-1999.96364947917
1.21,-1996.93974147551
1.211,-1993.92721624881
1.212,-1990.92600810498
1.213,-1987.93605184132
1.214,-1984.95728274214
1.215,-1981.98963657467
1.216,-1979.03304958401
1.217,-1976.08745848907
1.218,-1973.15280047853
1.219,-1970.22901320615
1.22,-1967.31603478702
1.221,-1964.41380379303
1.222,-1961.52225924868
1.223,-1958.64134062741
1.224,-1955.77098784718
1.225,-1952.91114126694
1.226,-1950.06174168189
1.227,-1947.22273032046
1.228,-1944.39404883989
1.229,-1941.57563932252
1.23,-1938.76744427208
1.231,-1935.96940660982
1.232,-1933.18146967111
1.233,-1930.40357720103
1.234,-1927.63567335197
1.235,-1924.87770267855
1.236,-1922.12961013541
1.237,-1919.3913410728
1.238,-1916.66284123335
1.239,-1913.94405674899
1.24,-1911.23493413694
1.241,-1908.53542029646
1.242,-1905.84546250612
1.243,-1903.16500841975
1.244,-1900.49400606342
1.245,-1897.83240383233
1.246,-1895.18015048741
1.247,-1892.53719515235
1.248,-1889.90348731015
1.249,-1887.27897680042
1.25,-1884.66361381594
1.251,-1882.05734889983
1.252,-1879.46013294235
1.253,-1876.87191717818
1.254,-1874.29265318313
1.255,-1871.7222928716
1.256,-1869.1607884933
1.257,-1866.60809263058
1.258,-1864.06415819567
1.259,-1861.52893842776
1.26,-1859.00238689014
1.261,-1856.48445746737
1.262,-1853.97510436321
1.263,-1851.47428209705
1.264,-1848.98194550173
1.265,-1846.49804972075
1.266,-1844.02255020566
1.267,-1841.55540271346
1.268,-1839.09656330442
1.269,-1836.64598833858
1.27,-1834.2036344744
1.271,-1831.76945866527
1.272,-1829.34341815782
1.273,-1826.925470489
1.274,-1824.51557348345
1.275,-1822.11368525208
1.276,-1819.71976418865
1.277,-1817.33376896795
1.278,-1814.9556585434
1.279,-1812.58539214467
1.28,-1810.22292927529
1.281,-1807.86822971087
1.282,-1805.52125349619
1.283,-1803.18196094369
1.284,-1800.85031263047
1.285,-1798.52626939704
1.286,-1796.20979234442
1.287,-1793.9008428323
1.288,-1791.59938247695
1.289,-1789.30537314906
1.29,-1787.01877697178
1.291,-1784.73955631867
1.292,-1782.46767381127
1.293,-1780.20309231782
1.294,-1777.94577495061
1.295,-1775.69568506441
1.296,-1773.45278625421
1.297,-1771.21704235358
1.298,-1768.98841743266
1.299,-1766.76687579591
1.3,-1764.55238198109
1.301,-1762.34490075633
1.302,-1760.14439711914
1.303,-1757.95083629399
1.304,-1755.76418373104
1.305,-1753.58440510383
1.306,-1751.41146630787
1.307,-1749.24533345878
1.308,-1747.08597289028
1.309,-1744.93335115316
1.31,-1742.78743501258
1.311,-1740.64819144729
1.312,-1738.51558764737
1.313,-1736.38959101288
1.314,-1734.27016915207
1.315,-1732.15728987969
1.316,-1730.05092121561
1.317,-1727.95103138303
1.318,-1725.85758880678
1.319,-1723.77056211207
1.32,-1721.68992012261
1.321,-1719.61563185951
1.322,-1717.54766653909
1.323,-1715.48599357197
1.324,-1713.43058256126
1.325,-1711.38140330094
1.326,-1709.3384257751
1.327,-1707.30162015541
1.328,-1705.27095680067
1.329,-1703.24640625461
1.33,-1701.22793924499
1.331,-1699.21552668187
1.332,-1697.20913965639
1.333,-1695.20874943944
1.334,-1693.21432748009
1.335,-1691.22584540428
1.336,-1689.24327501355
1.337,-1687.26658828389
1.338,-1685.29575736389
1.339,-1683.33075457389
1.34,-1681.37155240463
1.341,-1679.41812351579
1.342,-1677.47044073465
1.343,-1675.52847705538
1.344,-1673.59220563695
1.345,-1671.66159980266
1.346,-1669.73663303836
1.347,-1667.81727899144
1.348,-1665.90351146982
1.349,-1663.99530444036
1.35,-1662.09263202812
1.351,-1660.19546851463
1.352,-1658.30378833714
1.353,-1656.4175660875
1.354,-1654.53677651083
1.355,-1652.6613945042
1.356,-1650.79139511606
1.357,-1648.92675354444
1.358,-1647.0674451366
1.359,-1645.21344538729
1.36,-1643.36472993779
1.361,-1641.52127457527
1.362,-1639.68305523117
1.363,-1637.85004798039
1.364,-1636.02222904033
1.365,-1634.19957476968
1.366,-1632.38206166755
1.367,-1630.56966637214
1.368,-1628.76236566015
1.369,-1626.96013644539
1.37,-1625.16295577824
1.371,-1623.37080084393
1.372,-1621.58364896253
1.373,-1619.80147758701
1.374,-1618.02426430307
1.375,-1616.25198682772
1.376,-1614.48462300833
1.377,-1612.72215082203
1.378,-1610.96454837454
1.379,-1609.21179389907
1.38,-1607.46386575594
1.381,-1605.72074243113
1.382,-1603.98240253576
1.383,-1602.24882480478
1.384,-1600.51998809667
1.385,-1598.79587139204
1.386,-1597.07645379317
1.387,-1595.36171452263
1.388,-1593.65163292304
1.389,-1591.9461884558
1.39,-1590.24536070036
1.391,-1588.54912935341
1.392,-1586.85747422813
1.393,-1585.17037525325
1.394,-1583.48781247225
1.395,-1581.80976604255
1.396,-1580.13621623482
1.397,-1578.46714343219
1.398,-1576.80252812917
1.399,-1575.14235093128
1.4,-1573.48659255405
1.401,-1571.83523382217
1.402,-1570.18825566913
1.403,-1568.54563913585
1.404,-1566.90736537059
1.405,-1565.27341562768
1.406,-1563.64377126703
1.407,-1562.01841375351
1.408,-1560.39732465604
1.409,-1558.78048564668
1.41,-1557.16787850059
1.411,-1555.55948509456
1.412,-1553.9552874068
1.413,-1552.35526751608
1.414,-1550.75940760095
1.415,-1549.16768993935
1.416,-1547.58009690763
1.417,-1545.99661097998
1.418,-1544.41721472787
1.419,-1542.84189081924
1.42,-1541.27062201799
1.421,-1539.70339118313
1.422,-1538.14018126825
1.423,-1536.58097532105
1.424,-1535.02575648241
1.425,-1533.47450798588
1.426,-1531.92721315714
1.427,-1530.38385541321
1.428,-1528.84441826206
1.429,-1527.30888530178
1.43,-1525.7772402201
1.431,-1524.24946679387
1.432,-1522.72554888808
1.433,-1521.20547045586
1.434,-1519.68921553733
1.435,-1518.17676825947
1.436,-1516.66811283529
1.437,-1515.16323356316
1.438,-1513.66211482661
1.439,-1512.16474109346
1.44,-1510.67109691538
1.441,-1509.18116692727
1.442,-1507.69493584676
1.443,-1506.21238847375
1.444,-1504.73350968965
1.445,-1503.25828445709
1.446,-1501.78669781917
1.447,-1500.31873489908
1.448,-1498.85438089958
1.449,-1497.39362110231
1.45,-1495.9364408675
1.451,-1494.48282563328
1.452,-1493.03276091527
1.453,-1491.58623230606
1.454,-1490.14322547475
1.455,-1488.70372616622
1.456,-1487.26772020106
1.457,-1485.83519347465
1.458,-1484.40613195701
1.459,-1482.98052169205
1.46,-1481.55834879732
1.461,-1480.13959946335
1.462,-1478.72425995334
1.463,-1477.3123166027
1.464,-1475.90375581828
1.465,-1474.49856407823
1.466,-1473.09672793152
1.467,-1471.69823399747
1.468,-1470.30306896505
1.469,-1468.91121959279
1.47,-1467.52267270818
1.471,-1466.13741520709
1.472,-1464.75543405367
1.473,-1463.37671627963
1.474,-1462.00124898391
1.475,-1460.62901933224
1.476,-1459.26001455684
1.477,-1457.89422195575
1.478,-1456.5316288926
1.479,-1455.17222279615
1.48,-1453.81599115995
1.481,-1452.46292154182
1.482,-1451.11300156344
1.483,-1449.76621891013
1.484,-1448.42256133014
1.485,-1447.08201663463
1.486,-1445.74457269695
1.487,-1444.4102174525
1.488,-1443.07893889808
1.489,-1441.75072509191
1.49,-1440.4255641527
1.491,-1439.10344425977
1.492,-1437.78435365245
1.493,-1436.46828062972
1.494,-1435.15521354977
1.495,-1433.84514082988
1.496,-1432.53805094582
1.497,-1431.23393243149
1.498,-1429.93277387885
1.499,-1428.63456393706
1.5,-1427.33929131268
1.501,-1426.04694476889
1.502,-1424.75751312543
1.503,-1423.47098525802
1.504,-1422.18735009824
1.505,-1420.90659663302
1.506,-1419.62871390431
1.507,-1418.35369100899
1.508,-1417.08151709812
1.509,-1415.81218137695
1.51,-1414.54567310448
1.511,-1413.28198159308
1.512,-1412.02109620829
1.513,-1410.76300636837
1.514,-1409.50770154402
1.515,-1408.25517125821
1.516,-1407.0054050855
1.517,-1405.75839265221
1.518,-1404.5141236357
1.519,-1403.27258776428
1.52,-1402.0337748169
1.521,-1400.79767462274
1.522,-1399.56427706094
1.523,-1398.33357206044
1.524,-1397.10554959944
1.525,-1395.88019970531
1.526,-1394.65751245424
1.527,-1393.4374779709
1.528,-1392.2200864282
1.529,-1391.00532804694
1.53,-1389.79319309565
1.531,-1388.58367189024
1.532,-1387.37675479361
1.533,-1386.17243221557
1.534,-1384.97069461237
1.535,-1383.77153248672
1.536,-1382.5749363871
1.537,-1381.38089690781
1.538,-1380.1894046886
1.539,-1379.0004504144
1.54,-1377.81402481505
1.541,-1376.63011866506
1.542,-1375.44872278334
1.543,-1374.2698280329
1.544,-1373.09342532068
1.545,-1371.91950559718
1.546,-1370.74805985631
1.547,-1369.57907913511
1.548,-1368.41255451347
1.549,-1367.24847711391
1.55,-1366.08683810123
1.551,-1364.9276286825
1.552,-1363.77084010656
1.553,-1362.61646366393
1.554,-1361.46449068656
1.555,-1360.31491254747
1.556,-1359.16772066069
1.557,-1358.02290648087
1.558,-1356.88046150322
1.559,-1355.74037726299
1.56,-1354.60264533562
1.561,-1353.46725733616
1.562,-1352.33420491932
1.563,-1351.20347977896
1.564,-1350.07507364817
1.565,-1348.94897829887
1.566,-1347.82518554151
1.567,-1346.70368722516
1.568,-1345.58447523686
1.569,-1344.4675415018
1.57,-1343.35287798289
1.571,-1342.24047668057
1.572,-1341.13032963264
1.573,-1340.02242891407
1.574,-1338.91676663668
1.575,-1337.81333494905
1.576,-1336.71212603626
1.577,-1335.61313211969
1.578,-1334.51634545677
1.579,-1333.42175834094
1.58,-1332.32936310117
1.581,-1331.23915210204
1.582,-1330.15111774345
1.583,-1329.06525246027
1.584,-1327.98154872234
1.585,-1326.89999903424
1.586,-1325.82059593501
1.587,-1324.74333199805
1.588,-1323.66819983082
1.589,-1322.59519207478
1.59,-1321.52430140511
1.591,-1320.45552053064
1.592,-1319.38884219342
1.593,-1318.32425916878
1.594,-1317.26176426515
1.595,-1316.20135032356
1.596,-1315.14301021792
1.597,-1314.08673685445
1.598,-1313.03252317178
1.599,-1311.98036214054
1.6,-1310.93024676333
1.601,-1309.8821700745
1.602,-1308.83612514002
1.603,-1307.79210505727
1.604,-1306.75010295485
1.605,-1305.71011199236
1.606,-1304.67212536046
1.607,-1303.63613628038
1.608,-1302.60213800402
1.609,-1301.57012381362
1.61,-1300.54008702163
1.611,-1299.51202097068
1.612,-1298.48591903319
1.613,-1297.46177461136
1.614,-1296.43958113698
1.615,-1295.41933207122
1.616,-1294.40102090462
1.617,-1293.3846411567
1.618,-1292.37018637598
1.619,-1291.35765013978
1.62,-1290.34702605402
1.621,-1289.33830775317
1.622,-1288.33148889996
1.623,-1287.32656318527
1.624,-1286.32352432816
1.625,-1285.32236607543
1.626,-1284.32308220163
1.627,-1283.3256665089
1.628,-1282.33011282682
1.629,-1281.33641501227
1.63,-1280.34456694922
1.631,-1279.3545625487
1.632,-1278.36639574851
1.633,-1277.38006051327
1.634,-1276.39555083404
1.635,-1275.41286072843
1.636,-1274.43198424025
1.637,-1273.45291543949
1.638,-1272.47564842217
1.639,-1271.50017731011
1.64,-1270.52649625099
1.641,-1269.55459941794
1.642,-1268.58448100972
1.643,-1267.61613525024
1.644,-1266.64955638878
1.645,-1265.68473869956
1.646,-1264.72167648181
1.647,-1263.76036405955
1.648,-1262.80079578141
1.649,-1261.84296602068
1.65,-1260.88686917498
1.651,-1259.93249966626
1.652,-1258.97985194058
1.653,-1258.02892046814
1.654,-1257.07969974295
1.655,-1256.13218428285
1.656,-1255.18636862935
1.657,-1254.24224734745
1.658,-1253.2998150257
1.659,-1252.3590662758
1.66,-1251.41999573271
1.661,-1250.48259805442
1.662,-1249.54686792187
1.663,-1248.61280003883
1.664,-1247.68038913174
1.665,-1246.74962994968
1.666,-1245.82051726412
1.667,-1244.89304586898
1.668,-1243.96721058035
1.669,-1243.04300623646
1.67,-1242.12042769759
1.671,-1241.19946984587
1.672,-1240.28012758524
1.673,-1239.36239584129
1.674,-1238.44626956126
1.675,-1237.53174371375
1.676,-1236.61881328875
1.677,-1235.70747329743
1.678,-1234.79771877226
1.679,-1233.88954476651
1.68,-1232.98294635445
1.681,-1232.07791863127
1.682,-1231.17445671274
1.683,-1230.27255573523
1.684,-1229.37221085566
1.685,-1228.47341725132
1.686,-1227.5761701198
1.687,-1226.68046467883
1.688,-1225.78629616627
1.689,-1224.89365983997
1.69,-1224.00255097765
1.691,-1223.11296487674
1.692,-1222.22489685452
1.693,-1221.33834224766
1.694,-1220.45329641251
1.695,-1219.56975472462
1.696,-1218.68771257899
1.697,-1217.80716538972
1.698,-1216.92810859006
1.699,-1216.05053763223
1.7,-1215.17444798737
1.701,-1214.29983514546
1.702,-1213.42669461519
1.703,-1212.55502192387
1.704,-1211.6848126173
1.705,-1210.81606225982
1.706,-1209.94876643407
1.707,-1209.08292074097
1.708,-1208.21852079958
1.709,-1207.35556224707
1.71,-1206.49404073859
1.711,-1205.63395194721
1.712,-1204.77529156382
1.713,-1203.918055297
1.714,-1203.06223887298
1.715,-1202.20783803558
1.716,-1201.35484854609
1.717,-1200.5032661831
1.718,-1199.65308674259
1.719,-1198.8043060377
1.72,-1197.95691989875
1.721,-1197.11092417299
1.722,-1196.26631472477
1.723,-1195.42308743524
1.724,-1194.58123820237
1.725,-1193.74076294077
1.726,-1192.90165758181
1.727,-1192.06391807333
1.728,-1191.22754037964
1.729,-1190.39252048145
1.73,-1189.5588543758
1.731,-1188.72653807596
1.732,-1187.89556761129
1.733,-1187.06593902734
1.734,-1186.23764838556
1.735,-1185.41069176335
1.736,-1184.58506525395
1.737,-1183.76076496638
1.738,-1182.93778702534
1.739,-1182.11612757113
1.74,-1181.29578275963
1.741,-1180.47674876213
1.742,-1179.65902176535
1.743,-1178.84259797135
1.744,-1178.02747359733
1.745,-1177.21364487577
1.746,-1176.40110805421
1.747,-1175.58985939523
1.748,-1174.77989517628
1.749,-1173.97121168981
1.75,-1173.16380524299
1.751,-1172.3576721578
1.752,-1171.55280877083
1.753,-1170.74921143333
1.754,-1169.94687651099
1.755,-1169.14580038405
1.756,-1168.34597944712
1.757,-1167.5474101091
1.758,-1166.75008879319
1.759,-1165.95401193672
1.76,-1165.15917599127
1.761,-1164.36557742228
1.762,-1163.57321270934
1.763,-1162.7820783459
1.764,-1161.99217083926
1.765,-1161.20348671055
1.766,-1160.41602249457
1.767,-1159.62977473983
1.768,-1158.84474000838
1.769,-1158.06091487591
1.77,-1157.27829593148
1.771,-1156.49687977755
1.772,-1155.71666303002
1.773,-1154.93764231798
1.774,-1154.15981428378
1.775,-1153.38317558292
1.776,-1152.60772288399
1.777,-1151.83345286862
1.778,-1151.06036223144
1.779,-1150.28844767993
1.78,-1149.51770593448
1.781,-1148.74813372823
1.782,-1147.97972780709
1.783,-1147.21248492964
1.784,-1146.44640186704
1.785,-1145.68147540305
1.786,-1144.91770233392
1.787,-1144.15507946831
1.788,-1143.3936036273
1.789,-1142.63327164429
1.79,-1141.87408036489
1.791,-1141.11602664702
1.792,-1140.3591073607
1.793,-1139.60331938804
1.794,-1138.84865962323
1.795,-1138.0951249724
1.796,-1137.34271235366
1.797,-1136.59141869699
1.798,-1135.84124094417
1.799,-1135.09217604879
1.8,-1134.34422097609
1.801,-1133.59737270302
1.802,-1132.85162821815
1.803,-1132.10698452156
1.804,-1131.36343862487
1.805,-1130.62098755113
1.806,-1129.8796283348
1.807,-1129.13935802169
1.808,-1128.40017366885
1.809,-1127.66207234464
1.81,-1126.9250511286
1.811,-1126.18910711135
1.812,-1125.45423739469
1.813,-1124.72043909141
1.814,-1123.98770932525
1.815,-1123.25604523098
1.816,-1122.52544395418
1.817,-1121.79590265128
1.818,-1121.06741848959
1.819,-1120.33998864703
1.82,-1119.61361031228
1.821,-1118.88828068468
1.822,-1118.16399697415
1.823,-1117.44075640113
1.824,-1116.71855619663
1.825,-1115.99739360203
1.826,-1115.27726586918
1.827,-1114.55817026029
1.828,-1113.84010404781
1.829,-1113.12306451457
1.83,-1112.40704895354
1.831,-1111.69205466789
1.832,-1110.97807897091
1.833,-1110.26511918599
1.834,-1109.55317264658
1.835,-1108.84223669603
1.836,-1108.13230868777
1.837,-1107.42338598505
1.838,-1106.71546596101
1.839,-1106.00854599859
1.84,-1105.30262349052
1.841,-1104.59769583928
1.842,-1103.89376045695
1.843,-1103.19081476538
1.844,-1102.48885619591
1.845,-1101.78788218951
1.846,-1101.08789019664
1.847,-1100.38887767722
1.848,-1099.6908421006
1.849,-1098.99378094556
1.85,-1098.29769170018
1.851,-1097.6025718619
1.852,-1096.90841893735
1.853,-1096.21523044249
1.854,-1095.52300390232
1.855,-1094.83173685112
1.856,-1094.14142683219
1.857,-1093.45207139797
1.858,-1092.76366810984
1.859,-1092.07621453818
1.86,-1091.38970826237
1.861,-1090.70414687064
1.862,-1090.01952796009
1.863,-1089.33584913665
1.864,-1088.6531080151
1.865,-1087.97130221887
1.866,-1087.29042938015
1.867,-1086.61048713981
1.868,-1085.93147314734
1.869,-1085.25338506083
1.87,-1084.57622054694
1.871,-1083.89997728083
1.872,-1083.22465294617
1.873,-1082.55024523507
1.874,-1081.87675184804
1.875,-1081.20417049396
1.876,-1080.5324988901
1.877,-1079.86173476194
1.878,-1079.19187584333
1.879,-1078.52291987628
1.88,-1077.85486461102
1.881,-1077.18770780592
1.882,-1076.52144722748
1.883,-1075.85608065033
1.884,-1075.19160585709
1.885,-1074.52802063842
1.886,-1073.86532279301
1.887,-1073.20351012742
1.888,-1072.54258045618
1.889,-1071.8825316017
1.89,-1071.22336139418
1.891,-1070.56506767173
1.892,-1069.90764828016
1.893,-1069.25110107304
1.894,-1068.59542391169
1.895,-1067.94061466505
1.896,-1067.28667120977
1.897,-1066.63359143008
1.898,-1065.98137321778
1.899,-1065.33001447227
1.9,-1064.67951310037
1.901,-1064.02986701651
1.902,-1063.38107414245
1.903,-1062.73313240746
1.904,-1062.08603974816
1.905,-1061.43979410853
1.906,-1060.79439343985
1.907,-1060.14983570079
1.908,-1059.50611885715
1.909,-1058.86324088205
1.91,-1058.22119975579
1.911,-1057.57999346584
1.912,-1056.93962000681
1.913,-1056.30007738041
1.914,-1055.66136359545
1.915,-1055.02347666777
1.916,-1054.38641462026
1.917,-1053.75017548276
1.918,-1053.11475729208
1.919,-1052.480158092
1.92,-1051.84637593315
1.921,-1051.21340887305
1.922,-1050.5812549761
1.923,-1049.94991231346
1.924,-1049.31937896308
1.925,-1048.68965300975
1.926,-1048.06073254483
1.927,-1047.43261566653
1.928,-1046.80530047969
1.929,-1046.17878509574
1.93,-1045.55306763281
1.931,-1044.92814621554
1.932,-1044.30401897515
1.933,-1043.68068404944
1.934,-1043.05813958271
1.935,-1042.43638372565
1.936,-1041.81541463549
1.937,-1041.19523047587
1.938,-1040.57582941678
1.939,-1039.95720963465
1.94,-1039.3393693122
1.941,-1038.72230663847
1.942,-1038.10601980885
1.943,-1037.49050702489
1.944,-1036.87576649449
1.945,-1036.26179643169
1.946,-1035.64859505676
1.947,-1035.03616059606
1.948,-1034.42449128219
1.949,-1033.81358535376
1.95,-1033.20344105554
1.951,-1032.5940566383
1.952,-1031.98543035888
1.953,-1031.37756048013
1.954,-1030.77044527086
1.955,-1030.16408300584
1.956,-1029.55847196582
1.957,-1028.95361043739
1.958,-1028.34949671309
1.959,-1027.74612909125
1.96,-1027.14350587612
1.961,-1026.54162537772
1.962,-1025.94048591182
1.963,-1025.34008580004
1.964,-1024.74042336965
1.965,-1024.14149695373
1.966,-1023.54330489097
1.967,-1022.94584552578
1.968,-1022.34911720817
1.969,-1021.75311829386
1.97,-1021.15784714408
1.971,-1020.56330212567
1.972,-1019.96948161105
1.973,-1019.37638397814
1.974,-1018.78400761039
1.975,-1018.19235089669
1.976,-1017.60141223146
1.977,-1017.01119001453
1.978,-1016.42168265113
1.979,-1015.83288855192
1.98,-1015.24480613293
1.981,-1014.65743381551
1.982,-1014.07077002638
1.983,-1013.48481319757
1.984,-1012.89956176637
1.985,-1012.31501417533
1.986,-1011.73116887229
1.987,-1011.14802431029
1.988,-1010.56557894755
1.989,-1009.98383124751
1.99,-1009.40277967873
1.991,-1008.82242271493
1.992,-1008.24275883496
1.993,-1007.66378652275
1.994,-1007.08550426733
1.995,-1006.50791056272
1.996,-1005.93100390805
1.997,-1005.35478280742
1.998,-1004.77924576998
1.999,-1004.20439130978
2,-1003.63021794586
2.001,-1003.05672420223
2.002,-1002.48390860772
2.003,-1001.91176969615
2.004,-1001.34030600619
2.005,-1000.76951608132
2.006,-1000.19939846991
2.007,-999.62995172511
2.008,-999.06117440489
2.009,-998.493065071987
2.01,-997.925622293889
2.011,-997.358844642832
2.012,-996.79273069577
2.013,-996.227279034367
2.014,-995.662488244943
2.015,-995.098356918528
2.016,-994.534883650721
2.017,-993.972067041826
2.018,-993.409905696711
2.019,-992.84839822486
2.02,-992.287543240272
2.021,-991.727339361551
2.022,-991.167785211819
2.023,-990.608879418739
2.024,-990.050620614399
2.025,-989.493007435442
2.026,-988.936038522952
2.027,-988.37971252244
2.028,-987.82402808385
2.029,-987.268983861534
2.03,-986.714578514256
2.031,-986.160810705118
2.032,-985.607679101592
2.033,-985.055182375528
2.034,-984.50331920303
2.035,-983.952088264551
2.036,-983.401488244814
2.037,-982.851517832818
2.038,-982.302175721827
2.039,-981.753460609313
2.04,-981.205371196998
2.041,-980.65790619077
2.042,-980.111064300753
2.043,-979.564844241201
2.044,-979.019244730538
2.045,-978.4742644913
2.046,-977.929902250213
2.047,-977.386156738
2.048,-976.843026689562
2.049,-976.300510843838
2.05,-975.758607943816
2.051,-975.217316736535
2.052,-974.676635973053
2.053,-974.136564408422
2.054,-973.597100801755
2.055,-973.058243916029
2.056,-972.519992518256
2.057,-971.982345379379
2.058,-971.445301274289
2.059,-970.908858981748
2.06,-970.373017284436
2.061,-969.837774968948
2.062,-969.303130825693
2.063,-968.769083648973
2.064,-968.235632236916
2.065,-967.702775391469
2.066,-967.170511918383
2.067,-966.638840627223
2.068,-966.107760331303
2.069,-965.577269847709
2.07,-965.047367997312
2.071,-964.518053604657
2.072,-963.989325498066
2.073,-963.46118250952
2.074,-962.933623474711
2.075,-962.406647233003
2.076,-961.880252627432
2.077,-961.354438504683
2.078,-960.829203715027
