"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(2,2)) []","dB(S(3,1)) []","dB(S(3,2)) []","dB(S(3,3)) []"
2.135,-16.7044685432409,-3.51649927318619,-18.3045893395124,-3.54355790063762,-21.354883956797,-17.7758308016123
2.136,-16.7014211387284,-3.51673139505424,-18.3045751654014,-3.54377306185019,-21.3754785530606,-17.7757765649665
2.137,-16.6983699334137,-3.51696355799906,-18.3045730816642,-3.54398825627916,-21.3961119891445,-17.7757345238182
2.138,-16.6953150052831,-3.51719576031714,-18.3045831120224,-3.54420348277479,-21.4167843617046,-17.7757047011048
2.139,-16.6922564323205,-3.51742800030211,-18.3046052801775,-3.54441874018577,-21.4374957672746,-17.7756871197369
2.14,-16.6891942925056,-3.51766027624468,-18.3046396098103,-3.54463402735916,-21.4582463022554,-17.7756818025975
2.141,-16.6861286638116,-3.51789258643269,-18.3046861245801,-3.5448493431404,-21.4790360629059,-17.7756887725417
2.142,-16.6830596242031,-3.5181249291512,-18.3047448481247,-3.54506468637327,-21.4998651453316,-17.7757080523961
2.143,-16.6799872516336,-3.5183573026824,-18.3048158040593,-3.54528005589978,-21.5207336454743,-17.7757396649586
2.144,-16.6769116240441,-3.51858970530573,-18.3048990159767,-3.5454954505602,-21.5416416591013,-17.7757836329975
2.145,-16.6738328193603,-3.51882213529785,-18.3049945074464,-3.545710869193,-21.5625892817942,-17.7758399792518
2.146,-16.6707509154909,-3.51905459093269,-18.3051023020139,-3.54592631063478,-21.5835766089373,-17.7759087264301
2.147,-16.6676659903255,-3.5192870704815,-18.305222423201,-3.54614177372027,-21.6046037357061,-17.7759898972105
2.148,-16.6645781217321,-3.51951957221278,-18.3053548945045,-3.54635725728224,-21.6256707570555,-17.77608351424
2.149,-16.6614873875557,-3.51975209439244,-18.3054997393959,-3.5465727601515,-21.6467777677074,-17.7761896001343
2.15,-16.6583938656158,-3.51998463528369,-18.3056569813215,-3.54678828115682,-21.6679248621387,-17.7763081774771
2.151,-16.6552976337046,-3.52021719314719,-18.3058266437011,-3.54700381912488,-21.689112134568,-17.7764392688199
2.152,-16.652198769585,-3.52044976624098,-18.306008749928,-3.54721937288028,-21.7103396789433,-17.7765828966813
2.153,-16.6490973509882,-3.52068235282055,-18.3062033233683,-3.54743494124539,-21.7316075889282,-17.7767390835468
2.154,-16.6459934556125,-3.52091495113886,-18.3064103873607,-3.5476505230404,-21.7529159578889,-17.7769078518684
2.155,-16.6428871611206,-3.52114755944637,-18.3066299652158,-3.54786611708324,-21.7742648788801,-17.777089224064
2.156,-16.639778545138,-3.52138017599105,-18.3068620802154,-3.54808172218949,-21.7956544446306,-17.7772832225169
2.157,-16.636667685251,-3.52161279901841,-18.3071067556127,-3.54829733717237,-21.8170847475297,-17.7774898695756
2.158,-16.6335546590049,-3.52184542677154,-18.3073640146309,-3.54851296084267,-21.8385558796117,-17.7777091875535
2.159,-16.6304395439019,-3.52207805749113,-18.3076338804636,-3.54872859200871,-21.8600679325415,-17.7779411987278
2.16,-16.6273224173992,-3.52231068941548,-18.3079163762738,-3.54894422947628,-21.8816209975986,-17.7781859253399
2.161,-16.6242033569076,-3.52254332078056,-18.3082115251935,-3.54915987204859,-21.9032151656622,-17.7784433895945
2.162,-16.621082439789,-3.52277594981998,-18.3085193503232,-3.54937551852619,-21.9248505271946,-17.7787136136592
2.163,-16.6179597433548,-3.52300857476511,-18.3088398747317,-3.54959116770694,-21.9465271722252,-17.7789966196641
2.164,-16.6148353448643,-3.52324119384498,-18.3091731214554,-3.54980681838596,-21.9682451903335,-17.7792924297015
2.165,-16.6117093215227,-3.52347380528642,-18.3095191134975,-3.55002246935554,-21.9900046706328,-17.7796010658254
2.166,-16.6085817504792,-3.52370640731403,-18.3098778738282,-3.55023811940513,-22.0118057017519,-17.779922550051
2.167,-16.6054527088256,-3.52393899815022,-18.3102494253837,-3.55045376732121,-22.033648371818,-17.7802569043545
2.168,-16.6023222735939,-3.52417157601523,-18.3106337910661,-3.5506694118873,-22.0555327684384,-17.7806041506723
2.169,-16.5991905217554,-3.52440413912716,-18.3110309937425,-3.55088505188388,-22.077458978682,-17.7809643109009
2.17,-16.5960575302181,-3.52463668570199,-18.3114410562449,-3.55110068608829,-22.0994270890605,-17.7813374068963
2.171,-16.5929233758257,-3.52486921395366,-18.3118640013695,-3.5513163132747,-22.1214371855091,-17.7817234604739
2.172,-16.5897881353555,-3.52510172209398,-18.3122998518762,-3.55153193221408,-22.1434893533667,-17.7821224934074
2.173,-16.5866518855169,-3.52533420833279,-18.3127486304885,-3.55174754167408,-22.1655836773563,-17.7825345274291
2.174,-16.5835147029495,-3.5255666708779,-18.3132103598925,-3.55196314041897,-22.1877202415641,-17.7829595842292
2.175,-16.5803766642218,-3.52579910793514,-18.3136850627368,-3.55217872720962,-22.2098991294185,-17.7833976854553
2.176,-16.5772378458293,-3.5260315177084,-18.3141727616318,-3.55239430080339,-22.2321204236695,-17.7838488527119
2.177,-16.574098324193,-3.52626389839964,-18.3146734791495,-3.5526098599541,-22.2543842063659,-17.7843131075604
2.178,-16.5709581756579,-3.52649624820894,-18.3151872378227,-3.55282540341193,-22.2766905588341,-17.7847904715181
2.179,-16.567817476491,-3.5267285653345,-18.3157140601448,-3.55304092992336,-22.2990395616549,-17.7852809660582
2.18,-16.5646763028803,-3.52696084797268,-18.3162539685691,-3.55325643823112,-22.3214312946401,-17.7857846126095
2.181,-16.5615347309328,-3.52719309431803,-18.3168069855085,-3.55347192707411,-22.3438658368099,-17.7863014325555
2.182,-16.5583928366733,-3.52742530256331,-18.317373133335,-3.55368739518733,-22.3663432663677,-17.7868314472342
2.183,-16.5552506960426,-3.52765747089953,-18.3179524343791,-3.5539028413018,-22.3888636606764,-17.7873746779378
2.184,-16.5521083848962,-3.52788959751599,-18.3185449109297,-3.55411826414451,-22.4114270962327,-17.7879311459122
2.185,-16.5489659790026,-3.52812168060023,-18.319150585233,-3.55433366243834,-22.4340336486421,-17.7885008723567
2.186,-16.5458235540422,-3.52835371833818,-18.3197694794926,-3.55454903490197,-22.4566833925923,-17.7890838784233
2.187,-16.5426811856055,-3.5285857089141,-18.3204016158688,-3.55476438024985,-22.4793764018272,-17.7896801852165
2.188,-16.5395389491918,-3.52881765051061,-18.3210470164781,-3.55497969719207,-22.5021127491189,-17.7902898137927
2.189,-16.5363969202077,-3.52904954130877,-18.3217057033929,-3.55519498443435,-22.5248925062411,-17.7909127851603
2.19,-16.5332551739659,-3.52928137948807,-18.3223776986409,-3.55541024067793,-22.5477157439398,-17.7915491202786
2.191,-16.5301137856836,-3.52951316322646,-18.3230630242045,-3.55562546461945,-22.5705825319052,-17.7921988400577
2.192,-16.5269728304811,-3.5297448907004,-18.3237617020206,-3.555840654951,-22.5934929387419,-17.7928619653582
2.193,-16.5238323833809,-3.52997656008485,-18.32447375398,-3.5560558103599,-22.6164470319393,-17.7935385169907
2.194,-16.5206925193056,-3.53020816955333,-18.3251992019271,-3.55627092952875,-22.6394448778407,-17.7942285157153
2.195,-16.5175533130773,-3.53043971727795,-18.3259380676589,-3.55648601113526,-22.6624865416122,-17.7949319822412
2.196,-16.5144148394159,-3.53067120142942,-18.3266903729254,-3.55670105385222,-22.685572087211,-17.7956489372264
2.197,-16.5112771729378,-3.5309026201771,-18.3274561394284,-3.55691605634742,-22.7087015773529,-17.7963794012772
2.198,-16.508140388155,-3.53113397168897,-18.3282353888212,-3.55713101728355,-22.7318750734791,-17.7971233949479
2.199,-16.5050045594734,-3.53136525413177,-18.3290281427084,-3.55734593531815,-22.7550926357228,-17.7978809387402
2.2,-16.5018697611917,-3.5315964656709,-18.3298344226452,-3.55756080910352,-22.7783543228743,-17.798652053103
2.201,-16.4987360675004,-3.53182760447055,-18.330654250137,-3.55777563728664,-22.8016601923464,-17.7994367584318
2.202,-16.4956035524803,-3.5320586686937,-18.331487646639,-3.55799041850909,-22.8250103001383,-17.8002350750684
2.203,-16.4924722901015,-3.53228965650209,-18.3323346335555,-3.55820515140696,-22.8484047007992,-17.8010470233006
2.204,-16.4893423542222,-3.53252056605633,-18.3331952322398,-3.55841983461081,-22.8718434473913,-17.8018726233615
2.205,-16.4862138185872,-3.5327513955159,-18.3340694639934,-3.55863446674555,-22.8953265914515,-17.8027118954292
2.206,-16.4830867568275,-3.53298214303915,-18.3349573500658,-3.55884904643038,-22.9188541829532,-17.8035648596268
2.207,-16.4799612424585,-3.53321280678339,-18.3358589116537,-3.55906357227869,-22.9424262702662,-17.8044315360213
2.208,-16.4768373488792,-3.53344338490486,-18.3367741699011,-3.55927804289801,-22.9660429001173,-17.8053119446236
2.209,-16.4737151493711,-3.53367387555878,-18.3377031458982,-3.55949245688993,-22.9897041175487,-17.8062061053883
2.21,-16.4705947170968,-3.53390427689939,-18.3386458606814,-3.55970681284997,-23.0134099658765,-17.8071140382126
2.211,-16.4674761250995,-3.53413458707997,-18.3396023352325,-3.55992110936755,-23.0371604866479,-17.8080357629367
2.212,-16.4643594463016,-3.53436480425287,-18.3405725904786,-3.5601353450259,-23.060955719598,-17.8089712993427
2.213,-16.4612447535037,-3.53459492656954,-18.3415566472913,-3.56034951840197,-23.0847957026055,-17.8099206671549
2.214,-16.4581321193837,-3.53482495218055,-18.3425545264865,-3.56056362806636,-23.1086804716473,-17.8108838860385
2.215,-16.4550216164957,-3.53505487923564,-18.3435662488237,-3.56077767258323,-23.132610060753,-17.8118609756002
2.216,-16.451913317269,-3.53528470588374,-18.3445918350058,-3.56099165051022,-23.1565845019575,-17.8128519553871
2.217,-16.4488072940073,-3.53551443027298,-18.3456313056784,-3.56120556039836,-23.1806038252534,-17.8138568448863
2.218,-16.4457036188876,-3.53574405055075,-18.3466846814294,-3.56141940079204,-23.2046680585424,-17.814875663525
2.219,-16.4426023639593,-3.53597356486371,-18.3477519827888,-3.56163317022887,-23.2287772275855,-17.8159084306697
2.22,-16.4395036011435,-3.53620297135784,-18.3488332302277,-3.56184686723962,-23.2529313559525,-17.8169551656257
2.221,-16.4364074022316,-3.53643226817843,-18.3499284441585,-3.56206049034818,-23.2771304649703,-17.8180158876371
2.222,-16.433313838885,-3.53666145347016,-18.3510376449339,-3.5622740380714,-23.3013745736706,-17.8190906158862
2.223,-16.4302229826339,-3.53689052537709,-18.3521608528465,-3.5624875089191,-23.3256636987359,-17.8201793694929
2.224,-16.4271349048763,-3.53711948204269,-18.3532980881289,-3.56270090139393,-23.3499978544453,-17.8212821675145
2.225,-16.4240496768777,-3.53734832160993,-18.3544493709523,-3.5629142139913,-23.3743770526189,-17.8223990289455
2.226,-16.4209673697698,-3.53757704222123,-18.355614721427,-3.56312744519936,-23.3988013025607,-17.8235299727168
2.227,-16.4178880545498,-3.53780564201853,-18.3567941596013,-3.56334059349884,-23.4232706110012,-17.8246750176954
2.228,-16.4148118020798,-3.53803411914331,-18.3579877054611,-3.56355365736301,-23.4477849820386,-17.8258341826841
2.229,-16.4117386830859,-3.53826247173663,-18.3591953789299,-3.56376663525764,-23.4723444170785,-17.8270074864213
2.23,-16.4086687681572,-3.53849069793916,-18.3604171998678,-3.56397952564087,-23.4969489147732,-17.8281949475801
2.231,-16.4056021277455,-3.5387187958912,-18.3616531880711,-3.56419232696315,-23.5215984709591,-17.8293965847683
2.232,-16.4025388321644,-3.5389467637327,-18.3629033632724,-3.5644050376672,-23.5462930785935,-17.8306124165278
2.233,-16.3994789515885,-3.53917459960332,-18.3641677451395,-3.56461765618789,-23.5710327276901,-17.8318424613342
2.234,-16.3964225560526,-3.53940230164245,-18.365446353275,-3.56483018095218,-23.5958174052528,-17.8330867375967
2.235,-16.3933697154515,-3.53962986798922,-18.3667392072164,-3.56504261037908,-23.6206470952091,-17.8343452636572
2.236,-16.3903204995387,-3.53985729678255,-18.3680463264348,-3.56525494287955,-23.6455217783415,-17.8356180577904
2.237,-16.3872749779263,-3.54008458616118,-18.3693677303353,-3.56546717685641,-23.6704414322181,-17.8369051382029
2.238,-16.384233220084,-3.54031173426368,-18.3707034382559,-3.56567931070434,-23.6954060311217,-17.8382065230332
2.239,-16.3811952953386,-3.54053873922851,-18.3720534694673,-3.56589134280973,-23.7204155459775,-17.8395222303512
2.24,-16.3781612728735,-3.54076559919405,-18.3734178431723,-3.56610327155068,-23.74546994428,-17.8408522781578
2.241,-16.3751312217279,-3.54099231229858,-18.3747965785057,-3.56631509529688,-23.7705691900174,-17.8421966843841
2.242,-16.3721052107963,-3.54121887668038,-18.3761896945332,-3.56652681240958,-23.7957132435963,-17.8435554668919
2.243,-16.3690833088282,-3.5414452904777,-18.3775972102517,-3.56673842124154,-23.8209020617633,-17.8449286434724
2.244,-16.366065584427,-3.54167155182885,-18.3790191445881,-3.56694992013691,-23.8461355975262,-17.8463162318461
2.245,-16.3630521060501,-3.54189765887216,-18.3804555163994,-3.56716130743124,-23.8714138000739,-17.8477182496626
2.246,-16.3600429420078,-3.5421236097461,-18.3819063444719,-3.56737258145134,-23.8967366146935,-17.8491347145002
2.247,-16.3570381604633,-3.54234940258918,-18.383371647521,-3.56758374051529,-23.9221039826878,-17.850565643865
2.248,-16.3540378294319,-3.54257503554016,-18.3848514441904,-3.56779478293237,-23.9475158412896,-17.852011055191
2.249,-16.3510420167805,-3.5428005067379,-18.3863457530518,-3.56800570700296,-23.9729721235757,-17.8534709658397
2.25,-16.3480507902274,-3.54302581432151,-18.3878545926048,-3.56821651101855,-23.9984727583783,-17.8549453930994
2.251,-16.3450642173416,-3.54325095643034,-18.3893779812756,-3.56842719326162,-24.0240176701959,-17.8564343541848
2.252,-16.3420823655425,-3.54347593120399,-18.3909159374173,-3.56863775200565,-24.0496067791016,-17.857937866237
2.253,-16.3391053020994,-3.54370073678239,-18.3924684793091,-3.56884818551503,-24.0752400006502,-17.8594559463227
2.254,-16.3361330941312,-3.54392537130579,-18.394035625156,-3.56905849204503,-24.1009172457838,-17.8609886114339
2.255,-16.333165808606,-3.54414983291481,-18.395617393088,-3.56926866984174,-24.1266384207356,-17.8625358784875
2.256,-16.3302035123405,-3.54437411975047,-18.3972138011599,-3.56947871714206,-24.1524034269316,-17.8640977643252
2.257,-16.327246272,-3.5445982299542,-18.3988248673508,-3.56968863217359,-24.1782121608912,-17.8656742857124
2.258,-16.3242941540977,-3.54482216166791,-18.4004506095636,-3.56989841315466,-24.2040645141253,-17.8672654593386
2.259,-16.3213472249947,-3.54504591303398,-18.4020910456246,-3.57010805829425,-24.2299603730339,-17.8688713018162
2.26,-16.3184055508994,-3.54526948219532,-18.4037461932828,-3.57031756579198,-24.2558996187998,-17.8704918296809
2.261,-16.3154691978673,-3.54549286729537,-18.4054160702097,-3.57052693383801,-24.281882127283,-17.8721270593908
2.262,-16.3125382318006,-3.5457160664782,-18.4071006939987,-3.57073616061312,-24.3079077689109,-17.8737770073257
2.263,-16.3096127184483,-3.54593907788843,-18.4088000821645,-3.57094524428856,-24.3339764085681,-17.8754416897878
2.264,-16.3066927234054,-3.54616189967136,-18.4105142521429,-3.57115418302611,-24.3600879054839,-17.8771211229998
2.265,-16.303778312113,-3.54638452997296,-18.4122432212902,-3.57136297497802,-24.3862421131175,-17.8788153231059
2.266,-16.3008695498579,-3.54660696693991,-18.4139870068825,-3.57157161828694,-24.4124388790417,-17.8805243061703
2.267,-16.2979665017724,-3.5468292087196,-18.4157456261156,-3.57178011108599,-24.4386780448245,-17.8822480881776
2.268,-16.2950692328342,-3.54705125346022,-18.4175190961044,-3.57198845149868,-24.4649594459082,-17.8839866850319
2.269,-16.292177807866,-3.54727309931072,-18.419307433882,-3.57219663763888,-24.4912829114875,-17.8857401125563
2.27,-16.2892922915356,-3.54749474442092,-18.4211106564001,-3.57240466761085,-24.5176482643841,-17.8875083864931
2.271,-16.2864127483551,-3.54771618694148,-18.4229287805276,-3.5726125395092,-24.5440553209208,-17.8892915225029
2.272,-16.2835392426817,-3.54793742502395,-18.4247618230506,-3.57282025141889,-24.570503890792,-17.891089536164
2.273,-16.2806718387167,-3.54815845682079,-18.4266098006719,-3.57302780141521,-24.596993776933,-17.8929024429726
2.274,-16.2778106005057,-3.54837928048546,-18.4284727300105,-3.5732351875638,-24.6235247753869,-17.8947302583421
2.275,-16.2749555919384,-3.54859989417235,-18.4303506276007,-3.5734424079206,-24.6500966751689,-17.8965729976023
2.276,-16.2721068767487,-3.5488202960369,-18.4322435098925,-3.57364946053191,-24.6767092581292,-17.8984306759997
2.277,-16.2692645185142,-3.54904048423558,-18.43415139325,-3.57385634343434,-24.7033622988125,-17.9003033086965
2.278,-16.2664285806566,-3.54926045692594,-18.436074293952,-3.57406305465487,-24.7300555643163,-17.9021909107705
2.279,-16.263599126441,-3.54948021226665,-18.4380122281907,-3.57426959221078,-24.7567888141467,-17.9040934972146
2.28,-16.2607762189765,-3.54969974841752,-18.4399652120715,-3.57447595410974,-24.7835618000708,-17.9060110829362
2.281,-16.2579599212156,-3.54991906353953,-18.4419332616125,-3.57468213834981,-24.8103742659682,-17.9079436827571
2.282,-16.2551502959546,-3.55013815579484,-18.4439163927441,-3.5748881429194,-24.8372259476795,-17.9098913114129
2.283,-16.252347405833,-3.55035702334687,-18.4459146213084,-3.57509396579735,-24.8641165728521,-17.9118539835526
2.284,-16.2495513133342,-3.55057566436031,-18.4479279630586,-3.57529960495293,-24.8910458607838,-17.913831713738
2.285,-16.2467620807849,-3.55079407700112,-18.4499564336585,-3.57550505834586,-24.9180135222646,-17.9158245164437
2.286,-16.2439797703554,-3.55101225943661,-18.4520000486825,-3.57571032392638,-24.9450192594147,-17.9178324060564
2.287,-16.2412044440594,-3.55123020983545,-18.4540588236142,-3.57591539963521,-24.9720627655211,-17.9198553968742
2.288,-16.2384361637542,-3.55144792636767,-18.4561327738468,-3.57612028340364,-24.9991437248715,-17.9218935031068
2.289,-16.2356749911409,-3.55166540720477,-18.4582219146819,-3.57632497315356,-25.026261812585,-17.9239467388746
2.29,-16.232920987764,-3.55188265051967,-18.4603262613293,-3.57652946679749,-25.0534166944414,-17.9260151182085
2.291,-16.2301742150117,-3.55209965448678,-18.4624458289066,-3.57673376223865,-25.0806080267065,-17.9280986550492
2.292,-16.227434734116,-3.55231641728203,-18.4645806324383,-3.57693785737093,-25.1078354559561,-17.9301973632471
2.293,-16.2247026061529,-3.55253293708288,-18.4667306868558,-3.57714175007906,-25.1350986188967,-17.9323112565615
2.294,-16.221977892042,-3.55274921206839,-18.4688960069965,-3.5773454382386,-25.1623971421838,-17.9344403486608
2.295,-16.2192606525473,-3.55296524041923,-18.4710766076032,-3.57754891971597,-25.1897306422372,-17.9365846531211
2.296,-16.2165509482766,-3.5531810203177,-18.473272503324,-3.57775219236855,-25.2170987250542,-17.9387441834267
2.297,-16.2138488396822,-3.55339654994777,-18.4754837087114,-3.57795525404478,-25.2445009860196,-17.940918952969
2.298,-16.2111543870608,-3.55361182749511,-18.477710238222,-3.57815810258413,-25.2719370097137,-17.9431089750464
2.299,-16.2084676505534,-3.55382685114714,-18.4799521062158,-3.57836073581727,-25.2994063697163,-17.9453142628639
2.3,-16.2057886901459,-3.55404161909304,-18.4822093269558,-3.57856315156608,-25.3269086284099,-17.9475348295324
2.301,-16.2031175656691,-3.55425612952378,-18.4844819146074,-3.57876534764376,-25.3544433367783,-17.9497706880683
2.302,-16.2004543367986,-3.55447038063216,-18.4867698832379,-3.57896732185491,-25.3820100342034,-17.9520218513932
2.303,-16.1977990630554,-3.55468437061285,-18.489073246816,-3.57916907199561,-25.4096082482597,-17.9542883323334
2.304,-16.1951518038059,-3.5548980976624,-18.4913920192111,-3.57937059585349,-25.4372374945048,-17.9565701436194
2.305,-16.192512618262,-3.55511155997929,-18.4937262141929,-3.57957189120786,-25.4648972762684,-17.9588672978856
2.306,-16.1898815654815,-3.55532475576394,-18.4960758454307,-3.57977295582979,-25.4925870844378,-17.9611798076693
2.307,-16.1872587043682,-3.55553768321878,-18.4984409264933,-3.57997378748218,-25.520306397241,-17.9635076854112
2.308,-16.1846440936723,-3.55575034054822,-18.5008214708478,-3.58017438391992,-25.5480546800266,-17.965850943454
2.309,-16.1820377919902,-3.55596272595876,-18.5032174918595,-3.58037474288995,-25.575831385042,-17.9682095940425
2.31,-16.1794398577654,-3.55617483765893,-18.5056290027911,-3.58057486213139,-25.6036359512074,-17.9705836493229
2.311,-16.1768503492884,-3.55638667385941,-18.5080560168024,-3.58077473937564,-25.6314678038887,-17.9729731213425
2.312,-16.1742693246967,-3.55659823277301,-18.5104985469496,-3.58097437234653,-25.6593263546661,-17.975378022049
2.313,-16.1716968419757,-3.55680951261471,-18.5129566061845,-3.58117375876039,-25.6872110011012,-17.9777983632903
2.314,-16.1691329589585,-3.55702051160168,-18.5154302073545,-3.58137289632622,-25.7151211265009,-17.9802341568138
2.315,-16.1665777333264,-3.55723122795335,-18.5179193632013,-3.58157178274579,-25.7430560996787,-17.982685414266
2.316,-16.1640312226091,-3.55744165989139,-18.520424086361,-3.5817704157138,-25.7710152747135,-17.985152147192
2.317,-16.1614934841853,-3.5576518056398,-18.5229443893631,-3.58196879291797,-25.7989979907055,-17.9876343670354
2.318,-16.1589645752825,-3.55786166342487,-18.5254802846302,-3.58216691203922,-25.8270035715298,-17.9901320851369
2.319,-16.1564445529779,-3.55807123147528,-18.5280317844772,-3.58236477075179,-25.8550313255876,-17.9926453127349
2.32,-16.1539334741982,-3.55828050802208,-18.5305989011107,-3.58256236672339,-25.8830805455542,-17.9951740609642
2.321,-16.1514313957204,-3.55848949129875,-18.5331816466285,-3.58275969761536,-25.9111505081252,-17.997718340856
2.322,-16.1489383741721,-3.55869817954124,-18.5357800330193,-3.5829567610828,-25.93924047376,-18.0002781633371
2.323,-16.1464544660314,-3.55890657098795,-18.5383940721615,-3.58315355477474,-25.9673496864228,-18.0028535392296
2.324,-16.1439797276279,-3.55911466387981,-18.5410237758229,-3.58335007633431,-25.9954773733216,-18.0054444792503
2.325,-16.1415142151428,-3.55932245646032,-18.5436691556604,-3.58354632339886,-26.0236227446446,-18.0080509940102
2.326,-16.1390579846091,-3.55952994697552,-18.5463302232187,-3.58374229360018,-26.0517849932943,-18.010673094014
2.327,-16.1366110919124,-3.55973713367408,-18.5490069899306,-3.58393798456464,-26.0799632946198,-18.0133107896598
2.328,-16.1341735927909,-3.5599440148073,-18.5516994671153,-3.58413339391334,-26.1081568061466,-18.0159640912382
2.329,-16.1317455428361,-3.56015058862916,-18.5544076659789,-3.58432851926235,-26.1363646673048,-18.0186330089322
2.33,-16.1293269974932,-3.56035685339633,-18.5571315976127,-3.58452335822282,-26.1645859991547,-18.0213175528163
2.331,-16.1269180120614,-3.56056280736823,-18.5598712729937,-3.58471790840122,-26.1928199041113,-18.0240177328562
2.332,-16.1245186416943,-3.56076844880702,-18.5626267029829,-3.58491216739944,-26.2210654656666,-18.0267335589083
2.333,-16.1221289414006,-3.56097377597768,-18.5653978983253,-3.58510613281511,-26.24932174811,-18.0294650407192
2.334,-16.1197489660443,-3.56117878714799,-18.5681848696491,-3.58529980224165,-26.2775877962473,-18.0322121879249
2.335,-16.1173787703454,-3.56138348058862,-18.5709876274652,-3.58549317326857,-26.3058626351186,-18.0349750100507
2.336,-16.1150184088799,-3.56158785457308,-18.5738061821663,-3.5856862434816,-26.3341452697142,-18.0377535165101
2.337,-16.1126679360809,-3.56179190737784,-18.5766405440263,-3.58587901046294,-26.3624346846894,-18.040547716605
2.338,-16.1103274062386,-3.5619956372823,-18.5794907231999,-3.58607147179141,-26.3907298440786,-18.0433576195244
2.339,-16.107996873501,-3.56219904256885,-18.5823567297214,-3.58626362504273,-26.4190296910074,-18.0461832343443
2.34,-16.1056763918745,-3.56240212152288,-18.5852385735049,-3.58645546778963,-26.447333147405,-18.0490245700273
2.341,-16.1033660152241,-3.56260487243281,-18.5881362643427,-3.58664699760214,-26.4756391137151,-18.0518816354215
2.342,-16.1010657972739,-3.56280729359018,-18.5910498119052,-3.58683821204778,-26.5039464686063,-18.0547544392603
2.343,-16.0987757916082,-3.56300938328959,-18.59397922574,-3.58702910869177,-26.5322540686823,-18.0576429901619
2.344,-16.0964960516713,-3.56321113982877,-18.5969245152714,-3.58721968509724,-26.5605607481914,-18.0605472966286
2.345,-16.0942266307684,-3.56341256150866,-18.5998856897995,-3.58740993882549,-26.5888653187366,-18.0634673670462
2.346,-16.091967582066,-3.56361364663334,-18.6028627584996,-3.58759986743617,-26.6171665689852,-18.0664032096836
2.347,-16.0897189585926,-3.56381439351015,-18.6058557304215,-3.58778946848751,-26.6454632643785,-18.0693548326921
2.348,-16.0874808132392,-3.56401480044967,-18.6088646144889,-3.58797873953659,-26.6737541468429,-18.0723222441046
2.349,-16.0852531987597,-3.5642148657658,-18.6118894194983,-3.58816767813951,-26.7020379345008,-18.0753054518356
2.35,-16.0830361677715,-3.56441458777571,-18.614930154119,-3.58835628185168,-26.7303133213826,-18.0783044636801
2.351,-16.0808297727564,-3.56461396479996,-18.6179868268915,-3.58854454822803,-26.7585789771399,-18.0813192873131
2.352,-16.0786340660605,-3.56481299516245,-18.6210594462277,-3.58873247482321,-26.7868335467604,-18.0843499302892
2.353,-16.0764490998957,-3.56501167719052,-18.6241480204092,-3.58892005919191,-26.8150756502833,-18.0873964000419
2.354,-16.0742749263392,-3.56521000921495,-18.6272525575874,-3.58910729888901,-26.843303882518,-18.0904587038829
2.355,-16.0721115973351,-3.56540798956996,-18.6303730657824,-3.58929419146988,-26.871516812764,-18.0935368490016
2.356,-16.0699591646944,-3.56560561659331,-18.633509552882,-3.58948073449063,-26.8997129845329,-18.0966308424644
2.357,-16.0678176800957,-3.56580288862627,-18.6366620266416,-3.5896669255083,-26.9278909152742,-18.0997406912141
2.358,-16.0656871950859,-3.56599980401366,-18.6398304946828,-3.58985276208116,-26.9560490961027,-18.1028664020696
2.359,-16.0635677610807,-3.56619636110392,-18.6430149644929,-3.59003824176894,-26.9841859915304,-18.1060079817245
2.36,-16.0614594293655,-3.56639255824909,-18.6462154434242,-3.59022336213305,-27.012300039201,-18.1091654367475
2.361,-16.0593622510956,-3.56658839380488,-18.6494319386931,-3.59040812073688,-27.040389649629,-18.1123387735808
2.362,-16.0572762772971,-3.56678386613065,-18.6526644573794,-3.59059251514604,-27.0684532059424,-18.1155279985399
2.363,-16.0552015588675,-3.56697897358952,-18.6559130064255,-3.59077654292858,-27.0964890636306,-18.1187331178131
2.364,-16.0531381465764,-3.56717371454832,-18.6591775926353,-3.59096020165527,-27.1244955502969,-18.1219541374607
2.365,-16.0510860910658,-3.56736808737766,-18.6624582226741,-3.59114348889985,-27.1524709654163,-18.1251910634141
2.366,-16.0490454428513,-3.56756209045195,-18.6657549030669,-3.5913264022393,-27.1804135800991,-18.1284439014755
2.367,-16.0470162523224,-3.56775572214944,-18.6690676401985,-3.59150893925405,-27.2083216368605,-18.1317126573169
2.368,-16.0449985697429,-3.56794898085225,-18.6723964403117,-3.59169109752829,-27.2361933493969,-18.1349973364799
2.369,-16.0429924452524,-3.56814186494638,-18.6757413095075,-3.59187287465021,-27.2640269023687,-18.1382979443744
2.37,-16.040997928866,-3.56833437282174,-18.6791022537433,-3.59205426821223,-27.2918204511914,-18.1416144862785
2.371,-16.0390150704757,-3.56852650287225,-18.6824792788329,-3.59223527581131,-27.3195721218327,-18.1449469673375
2.372,-16.0370439198508,-3.56871825349573,-18.6858723904448,-3.59241589504914,-27.3472800106198,-18.148295392563
2.373,-16.0350845266383,-3.56890962309407,-18.6892815941023,-3.59259612353247,-27.3749421840545,-18.1516597668327
2.374,-16.0331369403642,-3.5691006100732,-18.6927068951817,-3.59277595887332,-27.402556678637,-18.1550400948895
2.375,-16.0312012104338,-3.56929121284311,-18.6961482989119,-3.59295539868925,-27.4301215007002,-18.1584363813404
