frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
1478974208.0000000000, -15.7576985196, -3.6860736459, -3.6860745076, -3.6860736459, -29.4282471008, -14.8639257037, -3.6860736459, -14.8639257037, -29.4282400342
1479974144.0000000000, -15.7657643874, -3.6857125933, -3.6857125933, -3.6857108700, -29.4485900071, -14.8739906110, -3.6857117317, -14.8739932488, -29.4486027530
1480974080.0000000000, -15.7738439819, -3.6853515538, -3.6853506922, -3.6853506922, -29.4689736717, -14.8840696195, -3.6853498305, -14.8840696195, -29.4689793480
1481974016.0000000000, -15.7819358867, -3.6849922506, -3.6849913889, -3.6849922506, -29.4893740855, -14.8941535105, -3.6849922506, -14.8941541713, -29.4893769295
1482973952.0000000000, -15.7900350675, -3.6846312370, -3.6846303755, -3.6846312370, -29.5097848544, -14.9042489033, -3.6846303755, -14.9042475803, -29.5097820046
1483973888.0000000000, -15.7981480464, -3.6842728212, -3.6842736828, -3.6842719597, -29.5302130956, -14.9143478767, -3.6842719597, -14.9143498631, -29.5302173790
1484973824.0000000000, -15.8062748516, -3.6839118337, -3.6839126952, -3.6839118337, -29.5506681308, -14.9244603734, -3.6839126952, -14.9244583850, -29.5506667001
1485973760.0000000000, -15.8144060932, -3.6835517207, -3.6835517207, -3.6835499977, -29.5711292509, -14.9345744815, -3.6835499977, -14.9345758085, -29.5711321183
1486973696.0000000000, -15.8225519278, -3.6831916206, -3.6831916206, -3.6831916206, -29.5916136468, -14.9447021503, -3.6831916206, -14.9447001579, -29.5916158017
1487973632.0000000000, -15.8307116600, -3.6828332564, -3.6828332564, -3.6828323950, -29.6121141778, -14.9548367623, -3.6828332564, -14.9548374272, -29.6121220953
1488973568.0000000000, -15.8388787819, -3.6824731822, -3.6824731822, -3.6824731822, -29.6326344634, -14.9649776629, -3.6824731822, -14.9649769974, -29.6326359059
1489973504.0000000000, -15.8470620287, -3.6821157051, -3.6821157051, -3.6821148438, -29.6531803208, -14.9751328547, -3.6821139824, -14.9751288577, -29.6531752616
1490973440.0000000000, -15.8552534324, -3.6817556568, -3.6817547954, -3.6817547954, -29.6737431304, -14.9852897008, -3.6817565181, -14.9852923682, -29.6737525453
1491973376.0000000000, -15.8634544637, -3.6813956214, -3.6813964827, -3.6813956214, -29.6943142012, -14.9954562061, -3.6813964827, -14.9954542035, -29.6943120241
1492973312.0000000000, -15.8716702414, -3.6810373215, -3.6810373215, -3.6810373215, -29.7149080414, -15.0056337258, -3.6810381828, -15.0056357304, -29.7149153136
1493973248.0000000000, -15.8798949622, -3.6806798958, -3.6806798958, -3.6806790345, -29.7355166886, -15.0158182699, -3.6806790345, -15.0158202765, -29.7355225183
1494973184.0000000000, -15.8881344816, -3.6803216216, -3.6803207603, -3.6803207603, -29.7561605930, -15.0260131970, -3.6803207603, -15.0260145362, -29.7561649743
1495973120.0000000000, -15.8963807955, -3.6799616378, -3.6799607766, -3.6799616378, -29.7768018353, -15.0362185285, -3.6799616378, -15.0362158475, -29.7767959814
1496973056.0000000000, -15.9046397636, -3.6796016670, -3.6796016670, -3.6796033893, -29.7974681740, -15.0464248923, -3.6796016670, -15.0464242214, -29.7974579086
1497972992.0000000000, -15.9129106801, -3.6792434314, -3.6792434314, -3.6792434314, -29.8181655547, -15.0566410122, -3.6792434314, -15.0566416839, -29.8181611461
1498972928.0000000000, -15.9211972302, -3.6788860698, -3.6788860698, -3.6788860698, -29.8388690481, -15.0668736305, -3.6788869309, -15.0668722859, -29.8388727295
1499972864.0000000000, -15.9294906527, -3.6785278598, -3.6785287209, -3.6785269987, -29.8595977864, -15.0771093271, -3.6785261377, -15.0771086542, -29.8595904083
1500972800.0000000000, -15.9377997607, -3.6781705237, -3.6781705237, -3.6781705237, -29.8803437050, -15.0873548378, -3.6781688017, -15.0873534905, -29.8803400083
1501972736.0000000000, -15.9461150446, -3.6778114784, -3.6778114784, -3.6778106174, -29.9011008944, -15.0976041126, -3.6778106174, -15.0976041126, -29.9010979309
1502972672.0000000000, -15.9544475345, -3.6774541679, -3.6774550289, -3.6774541679, -29.9218834414, -15.1078679533, -3.6774541679, -15.1078693034, -29.9218841838
1503972608.0000000000, -15.9627884438, -3.6770968702, -3.6770968702, -3.6770960092, -29.9426817430, -15.1181389606, -3.6770960092, -15.1181403121, -29.9426914145
1504972544.0000000000, -15.9711407316, -3.6767395852, -3.6767395852, -3.6767370025, -29.9634965529, -15.1284205282, -3.6767387243, -15.1284191753, -29.9635047536
1505972480.0000000000, -15.9795058937, -3.6763831739, -3.6763831739, -3.6763814522, -29.9843443198, -15.1387059062, -3.6763831739, -15.1387086148, -29.9843488023
1506972416.0000000000, -15.9878817451, -3.6760233319, -3.6760241928, -3.6760241928, -30.0051989574, -15.1490039075, -3.6760241928, -15.1490032296, -30.0051974601
1507972352.0000000000, -15.9962675690, -3.6756678069, -3.6756678069, -3.6756669461, -30.0260701703, -15.1593084534, -3.6756652245, -15.1593077748, -30.0260724209
1508972288.0000000000, -16.0046678150, -3.6753114338, -3.6753114338, -3.6753097123, -30.0469654891, -15.1696229493, -3.6753105730, -15.1696229493, -30.0469684962
1509972224.0000000000, -16.0130810356, -3.6749550734, -3.6749550734, -3.6749550734, -30.0678879873, -15.1799474151, -3.6749542127, -15.1799460552, -30.0678819606
1510972160.0000000000, -16.0215057782, -3.6745978650, -3.6745978650, -3.6745987257, -30.0888203809, -15.1902798288, -3.6745978650, -15.1902818708, -30.0888271752
1511972096.0000000000, -16.0299398453, -3.6742423907, -3.6742423907, -3.6742423907, -30.1097777703, -15.2006229295, -3.6742423907, -15.2006215668, -30.1097747443
1512972032.0000000000, -16.0383854771, -3.6738852077, -3.6738852077, -3.6738834864, -30.1307412685, -15.2109678724, -3.6738834864, -15.2109699185, -30.1307450590
1513971968.0000000000, -16.0468434385, -3.6735271768, -3.6735271768, -3.6735263162, -30.1517358913, -15.2213296730, -3.6735280375, -15.2213289902, -30.1517427285
1514971904.0000000000, -16.0553152391, -3.6731717406, -3.6731708800, -3.6731708800, -30.1727495619, -15.2316974372, -3.6731708800, -15.2316988041, -30.1727579360
1515971840.0000000000, -16.0637971940, -3.6728145959, -3.6728154564, -3.6728163170, -30.1937762045, -15.2420745931, -3.6728145959, -15.2420725406, -30.1937708643
1516971776.0000000000, -16.0722922967, -3.6724591850, -3.6724583244, -3.6724600455, -30.2148288045, -15.2524604742, -3.6724591850, -15.2524611591, -30.2148280400
1517971712.0000000000, -16.0807975983, -3.6721029262, -3.6721029262, -3.6721029262, -30.2359005377, -15.2628544106, -3.6721029262, -15.2628564674, -30.2358990055
1518971648.0000000000, -16.0893160976, -3.6717475406, -3.6717475406, -3.6717458196, -30.2569891283, -15.2732605343, -3.6717458196, -15.2732612206, -30.2569952701
1519971584.0000000000, -16.0978455862, -3.6713921676, -3.6713930280, -3.6713930280, -30.2780915121, -15.2836747499, -3.6713913071, -15.2836747499, -30.2780953588
1520971520.0000000000, -16.1063890697, -3.6710376676, -3.6710376676, -3.6710376676, -30.2992277274, -15.2940956958, -3.6710368072, -15.2940922571, -30.2992284984
1521971456.0000000000, -16.1149413518, -3.6706823199, -3.6706823199, -3.6706831803, -30.3203700810, -15.3045261358, -3.6706823199, -15.3045247588, -30.3203762619
1522971392.0000000000, -16.1235106683, -3.6703269847, -3.6703261244, -3.6703278451, -30.3415471642, -15.3149695341, -3.6703278451, -15.3149688449, -30.3415355506
1523971328.0000000000, -16.1320880823, -3.6699725226, -3.6699716622, -3.6699716622, -30.3627334987, -15.3254183309, -3.6699708019, -15.3254197107, -30.3627303951
1524971264.0000000000, -16.1406803450, -3.6696172127, -3.6696172127, -3.6696180730, -30.3839453762, -15.3358773662, -3.6696172127, -15.3358766756, -30.3839399335
1525971200.0000000000, -16.1492814950, -3.6692627756, -3.6692627756, -3.6692636359, -30.4051587095, -15.3463452781, -3.6692636359, -15.3463445868, -30.4051579303
1526971136.0000000000, -16.1578945483, -3.6689074909, -3.6689083512, -3.6689083512, -30.4264171390, -15.3568206988, -3.6689066307, -15.3568206988, -30.4264101114
1527971072.0000000000, -16.1665255327, -3.6685530791, -3.6685539393, -3.6685539393, -30.4476848616, -15.3673098756, -3.6685530791, -15.3673098756, -30.4476864266
1528971008.0000000000, -16.1751617196, -3.6681986798, -3.6681995400, -3.6681995400, -30.4689649771, -15.3778059051, -3.6681986798, -15.3778045180, -30.4689681138
1529970944.0000000000, -16.1838113854, -3.6678451532, -3.6678451532, -3.6678442930, -30.4902723990, -15.3883108800, -3.6678442930, -15.3883108800, -30.4902731849
1530970880.0000000000, -16.1924730537, -3.6674899188, -3.6674907790, -3.6674890587, -30.5115961803, -15.3988241220, -3.6674881986, -15.3988248170, -30.5116016929
1531970816.0000000000, -16.2011497615, -3.6671355572, -3.6671355572, -3.6671364173, -30.5329450098, -15.4093491241, -3.6671355572, -15.4093484284, -30.5329418530
1532970752.0000000000, -16.2098392804, -3.6667820682, -3.6667820682, -3.6667820682, -30.5543181599, -15.4198824297, -3.6667820682, -15.4198824297, -30.5543260688
1533970688.0000000000, -16.2185371110, -3.6664277317, -3.6664285917, -3.6664285917, -30.5757077634, -15.4304233560, -3.6664277317, -15.4304233560, -30.5757006301
1534970624.0000000000, -16.2272515737, -3.6660751277, -3.6660751277, -3.6660751277, -30.5971146221, -15.4409774990, -3.6660751277, -15.4409774990, -30.5971146221
1535970560.0000000000, -16.2359774156, -3.6657225361, -3.6657225361, -3.6657225361, -30.6185451169, -15.4515392993, -3.6657216761, -15.4515392993, -30.6185435249
1536970496.0000000000, -16.2447139035, -3.6653690970, -3.6653690970, -3.6653682371, -30.6399913244, -15.4621136655, -3.6653682371, -15.4621115673, -30.6399937175
1537970432.0000000000, -16.2534625728, -3.6650156704, -3.6650156704, -3.6650156704, -30.6614660377, -15.4726943242, -3.6650156704, -15.4726957245, -30.6614644389
1538970368.0000000000, -16.2622257217, -3.6646639761, -3.6646639761, -3.6646639761, -30.6829565235, -15.4832840870, -3.6646639761, -15.4832840870, -30.6829509156
1539970304.0000000000, -16.2709973150, -3.6643097146, -3.6643079949, -3.6643097146, -30.7044523471, -15.4938815679, -3.6643105744, -15.4938822696, -30.7044619814
1540970240.0000000000, -16.2797849581, -3.6639571853, -3.6639571853, -3.6639563254, -30.7259912591, -15.5044902914, -3.6639546058, -15.5044909938, -30.7259824086
1541970176.0000000000, -16.2885826093, -3.6636055281, -3.6636055281, -3.6636063879, -30.7475436043, -15.5151088751, -3.6636055281, -15.5151109845, -30.7475387664
1542970112.0000000000, -16.2973978916, -3.6632538834, -3.6632530236, -3.6632547431, -30.7691247228, -15.5257450811, -3.6632530236, -15.5257436733, -30.7691166422
1543970048.0000000000, -16.3062201906, -3.6629005316, -3.6629005316, -3.6629005316, -30.7907055474, -15.5363820426, -3.6629005316, -15.5363806334, -30.7907120259
1544969984.0000000000, -16.3150578967, -3.6625480519, -3.6625497713, -3.6625480519, -30.8123265535, -15.5470310361, -3.6625480519, -15.5470289200, -30.8123241188
1545969920.0000000000, -16.3239034201, -3.6621973040, -3.6621973040, -3.6621973040, -30.8339456083, -15.5576836144, -3.6621981636, -15.5576857328, -30.8339521148
1546969856.0000000000, -16.3327682203, -3.6618448491, -3.6618448491, -3.6618448491, -30.8556294346, -15.5683546213, -3.6618448491, -15.5683525007, -30.8556163932
1547969792.0000000000, -16.3416431770, -3.6614932663, -3.6614924067, -3.6614915471, -30.8772901324, -15.5790320740, -3.6614924067, -15.5790334893, -30.8773040189
1548969728.0000000000, -16.3505313680, -3.6611416958, -3.6611416958, -3.6611425554, -30.8989822967, -15.5897209397, -3.6611416958, -15.5897209397, -30.8989814780
1549969664.0000000000, -16.3594289961, -3.6607892781, -3.6607892781, -3.6607884186, -30.9207002877, -15.6004162787, -3.6607892781, -15.6004176970, -30.9207109530
1550969600.0000000000, -16.3683406741, -3.6604385919, -3.6604385919, -3.6604385919, -30.9424482824, -15.6111216492, -3.6604368729, -15.6111244888, -30.9424499268
1551969536.0000000000, -16.3772648996, -3.6600879180, -3.6600870585, -3.6600879180, -30.9642049505, -15.6218392031, -3.6600879180, -15.6218420458, -30.9642098944
1552969472.0000000000, -16.3862040004, -3.6597372563, -3.6597381158, -3.6597381158, -30.9859908899, -15.6325682560, -3.6597372563, -15.6325668331, -30.9859908899
1553969408.0000000000, -16.3951549382, -3.6593866070, -3.6593866070, -3.6593874664, -31.0077838440, -15.6433074081, -3.6593874664, -15.6433081203, -31.0077830165
1554969344.0000000000, -16.4041169691, -3.6590351106, -3.6590351106, -3.6590342512, -31.0296086368, -15.6540538277, -3.6590359699, -15.6540552537, -31.0296144425
1555969280.0000000000, -16.4130916541, -3.6586853452, -3.6586853452, -3.6586862046, -31.0514628794, -15.6648118084, -3.6586853452, -15.6648103809, -31.0514595546
1556969216.0000000000, -16.4220828695, -3.6583355921, -3.6583355921, -3.6583373107, -31.0733275012, -15.6755770879, -3.6583373107, -15.6755785169, -31.0733341654
1557969152.0000000000, -16.4310852586, -3.6579849919, -3.6579858512, -3.6579858512, -31.0952108143, -15.6863561148, -3.6579849919, -15.6863546843, -31.0952083097
1558969088.0000000000, -16.4401003870, -3.6576352632, -3.6576352632, -3.6576352632, -31.1171287334, -15.6971431928, -3.6576352632, -15.6971446249, -31.1171287334
1559969024.0000000000, -16.4491259658, -3.6572846876, -3.6572846876, -3.6572864061, -31.1390553872, -15.7079404859, -3.6572855468, -15.7079404859, -31.1390562257
1560968960.0000000000, -16.4581651067, -3.6569358427, -3.6569358427, -3.6569358427, -31.1610058540, -15.7187465793, -3.6569349835, -15.7187465793, -31.1610083751
1561968896.0000000000, -16.4672178392, -3.6565861507, -3.6565861507, -3.6565852916, -31.1829641830, -15.7295636442, -3.6565870099, -15.7295672360, -31.1829793428
1562968832.0000000000, -16.4762857408, -3.6562381893, -3.6562381893, -3.6562373302, -31.2049767435, -15.7403945801, -3.6562364710, -15.7403960184, -31.2049699910
1563968768.0000000000, -16.4853665212, -3.6558893809, -3.6558893809, -3.6558876626, -31.2269888025, -15.7512350998, -3.6558893809, -15.7512322201, -31.2269938780
1564968704.0000000000, -16.4944586570, -3.6555388664, -3.6555388664, -3.6555397255, -31.2490350090, -15.7620845012, -3.6555388664, -15.7620837805, -31.2490299223
1565968640.0000000000, -16.5035598432, -3.6551883643, -3.6551892234, -3.6551883643, -31.2710857440, -15.7729370284, -3.6551875052, -15.7729363069, -31.2710908419
1566968576.0000000000, -16.5126770890, -3.6548404515, -3.6548404515, -3.6548404515, -31.2931766944, -15.7838078466, -3.6548387335, -15.7838049575, -31.2931571090
1567968512.0000000000, -16.5218096531, -3.6544925508, -3.6544925508, -3.6544934098, -31.3152764430, -15.7946883259, -3.6544916918, -15.7946883259, -31.3152790032
1568968448.0000000000, -16.5309575699, -3.6541455212, -3.6541438033, -3.6541438033, -31.3374131651, -15.8055799328, -3.6541446623, -15.8055806566, -31.3374174417
1569968384.0000000000, -16.5401154209, -3.6537976447, -3.6537976447, -3.6537967858, -31.3595561388, -15.8164768936, -3.6537959268, -15.8164805168, -31.3595604248
1570968320.0000000000, -16.5492855649, -3.6534480625, -3.6534480625, -3.6534480625, -31.3817370839, -15.8273886434, -3.6534480625, -15.8273879180, -31.3817250563
1571968256.0000000000, -16.5584680280, -3.6530993514, -3.6531002103, -3.6531002103, -31.4039165373, -15.8383108604, -3.6531002103, -15.8383115867, -31.4039139542
1572968192.0000000000, -16.5676675235, -3.6527532290, -3.6527532290, -3.6527515113, -31.4261435670, -15.8492450200, -3.6527523701, -15.8492435660, -31.4261401153
1573968128.0000000000, -16.5768754898, -3.6524045421, -3.6524045421, -3.6524054009, -31.4483716787, -15.8601838701, -3.6524036833, -15.8601838701, -31.4483811921
1574968064.0000000000, -16.5861028992, -3.6520584437, -3.6520593025, -3.6520567261, -31.4706354407, -15.8711412566, -3.6520575849, -15.8711405280, -31.4706319736
1575968000.0000000000, -16.5953372642, -3.6517114986, -3.6517114986, -3.6517106398, -31.4929106571, -15.8821019099, -3.6517097810, -15.8821011805, -31.4929176069
1576967936.0000000000, -16.6045872210, -3.6513637067, -3.6513637067, -3.6513645654, -31.5152181896, -15.8930753201, -3.6513628480, -15.8930731295, -31.5152112243
1577967872.0000000000, -16.6138520202, -3.6510167857, -3.6510167857, -3.6510159270, -31.5375494178, -15.9040600541, -3.6510167857, -15.9040585921, -31.5375467999
1578967808.0000000000, -16.6231324806, -3.6506698767, -3.6506698767, -3.6506707353, -31.5598965181, -15.9150554042, -3.6506707353, -15.9150554042, -31.5598991417
1579967744.0000000000, -16.6324215617, -3.6503246970, -3.6503238383, -3.6503238383, -31.5822664975, -15.9260599268, -3.6503255556, -15.9260606595, -31.5822796452
1580967680.0000000000, -16.6417232144, -3.6499778120, -3.6499778120, -3.6499769533, -31.6046629116, -15.9370780397, -3.6499760947, -15.9370780397, -31.6046593977
1581967616.0000000000, -16.6510406166, -3.6496317976, -3.6496309390, -3.6496326562, -31.6270796628, -15.9481075715, -3.6496309390, -15.9481083058, -31.6270717387
1582967552.0000000000, -16.6603714389, -3.6492849366, -3.6492840781, -3.6492840781, -31.6495167753, -15.9591426664, -3.6492840781, -15.9591434015, -31.6495264820
1583967488.0000000000, -16.6697172893, -3.6489389462, -3.6489389462, -3.6489398047, -31.6719786953, -15.9701936314, -3.6489398047, -15.9701958390, -31.6719831174
1584967424.0000000000, -16.6790766218, -3.6485946847, -3.6485938262, -3.6485955432, -31.6944734545, -15.9812546123, -3.6485938262, -15.9812546123, -31.6944628176
1585967360.0000000000, -16.6884463036, -3.6482487182, -3.6482478597, -3.6482478597, -31.7169700669, -15.9923263662, -3.6482478597, -15.9923256288, -31.7169745089
1586967296.0000000000, -16.6978287298, -3.6479010468, -3.6479010468, -3.6479019052, -31.7395031566, -16.0034037474, -3.6479010468, -16.0034044857, -31.7395067183
1587967232.0000000000, -16.7072286808, -3.6475576794, -3.6475568210, -3.6475568210, -31.7620603625, -16.0144985868, -3.6475568210, -16.0144978477, -31.7620559004
1588967168.0000000000, -16.7166406476, -3.6472134655, -3.6472117488, -3.6472117488, -31.7846309997, -16.0255990900, -3.6472134655, -16.0256013098, -31.7846462052
1589967104.0000000000, -16.7260686240, -3.6468675468, -3.6468684051, -3.6468684051, -31.8072392487, -16.0367171143, -3.6468684051, -16.0367171143, -31.8072437310
1590967040.0000000000, -16.7355086750, -3.6465233566, -3.6465224983, -3.6465233566, -31.8298600917, -16.0478415807, -3.6465233566, -16.0478415807, -31.8298681781
1591966976.0000000000, -16.7449584411, -3.6461783200, -3.6461783200, -3.6461791783, -31.8525070062, -16.0589776938, -3.6461783200, -16.0589754665, -31.8525016030
1592966912.0000000000, -16.7544259002, -3.6458341536, -3.6458341536, -3.6458341536, -31.8751737353, -16.0701254788, -3.6458332953, -16.0701247356, -31.8751746379
1593966848.0000000000, -16.7639087043, -3.6454899990, -3.6454899990, -3.6454899990, -31.8978693437, -16.0812864491, -3.6454899990, -16.0812864491, -31.8978702483
1594966784.0000000000, -16.7734021042, -3.6451467144, -3.6451458562, -3.6451449980, -31.9205939113, -16.0924546755, -3.6451441398, -16.0924561654, -31.9205939113
1595966720.0000000000, -16.7829109103, -3.6448025835, -3.6448025835, -3.6448025835, -31.9433247999, -16.1036346432, -3.6448025835, -16.1036368804, -31.9433293436
1596966656.0000000000, -16.7924303647, -3.6444584644, -3.6444576063, -3.6444576063, -31.9660783295, -16.1148241376, -3.6444584644, -16.1148256308, -31.9660919917
1597966592.0000000000, -16.8019708850, -3.6441143572, -3.6441152153, -3.6441152153, -31.9888773593, -16.1260321459, -3.6441152153, -16.1260306511, -31.9888682304
1598966528.0000000000, -16.8115197157, -3.6437719779, -3.6437711198, -3.6437711198, -32.0116946332, -16.1372467442, -3.6437711198, -16.1372459959, -32.0116982931
1599966464.0000000000, -16.8210848841, -3.6434296104, -3.6434296104, -3.6434313265, -32.0345219038, -16.1484731842, -3.6434313265, -16.1484746824, -32.0345209867
1600966400.0000000000, -16.8306600125, -3.6430855385, -3.6430855385, -3.6430872546, -32.0573802611, -16.1597114918, -3.6430855385, -16.1597069921, -32.0573692311
1601966336.0000000000, -16.8402483318, -3.6427414785, -3.6427423365, -3.6427397625, -32.0802578228, -16.1709549356, -3.6427397625, -16.1709579388, -32.0802633505
1602966272.0000000000, -16.8498554958, -3.6423991463, -3.6423991463, -3.6423982883, -32.1031702985, -16.1822140417, -3.6423991463, -16.1822155450, -32.1031758388
1603966208.0000000000, -16.8594735070, -3.6420576837, -3.6420576837, -3.6420568257, -32.1261002237, -16.1934873438, -3.6420568257, -16.1934843339, -32.1260946707
1604966144.0000000000, -16.8691144640, -3.6417153748, -3.6417153748, -3.6417153748, -32.1490605846, -16.2047771357, -3.6417153748, -16.2047756290, -32.1490605846
1605966080.0000000000, -16.8787590838, -3.6413739355, -3.6413730777, -3.6413739355, -32.1720179987, -16.2160653584, -3.6413739355, -16.2160653584, -32.1720282261
1606966016.0000000000, -16.8884194675, -3.6410307923, -3.6410316501, -3.6410307923, -32.1950356936, -16.2273708682, -3.6410307923, -16.2273708682, -32.1950301022
1607965952.0000000000, -16.8980996889, -3.6406910920, -3.6406910920, -3.6406910920, -32.2180560531, -16.2386914415, -3.6406910920, -16.2386899297, -32.2180523169
1608965888.0000000000, -16.9077876736, -3.6403496877, -3.6403496877, -3.6403488299, -32.2411098681, -16.2500218179, -3.6403488299, -16.2500225747, -32.2411089319
1609965824.0000000000, -16.9174963789, -3.6400082951, -3.6400082951, -3.6400082951, -32.2641963096, -16.2613597434, -3.6400074373, -16.2613605010, -32.2642000631
1610965760.0000000000, -16.9272128997, -3.6396686296, -3.6396677718, -3.6396686296, -32.2872787994, -16.2727135722, -3.6396677718, -16.2727143307, -32.2872835021
1611965696.0000000000, -16.9369461657, -3.6393264025, -3.6393264025, -3.6393246871, -32.3103967810, -16.2840772693, -3.6393264025, -16.2840780286, -32.3104024373
1612965632.0000000000, -16.9466929714, -3.6389859025, -3.6389867601, -3.6389850448, -32.3335494324, -16.2954538944, -3.6389850448, -16.2954516139, -32.3335494324
1613965568.0000000000, -16.9564582198, -3.6386445564, -3.6386445564, -3.6386445564, -32.3567217172, -16.3068404329, -3.6386445564, -16.3068404329, -32.3567321353
1614965504.0000000000, -16.9662322007, -3.6383057948, -3.6383057948, -3.6383066524, -32.3799174447, -16.3182407133, -3.6383049372, -16.3182414752, -32.3799098503
1615965440.0000000000, -16.9760206263, -3.6379653295, -3.6379644719, -3.6379644719, -32.4031366533, -16.3296501913, -3.6379644719, -16.3296494285, -32.4031433138
1616965376.0000000000, -16.9858276024, -3.6376240183, -3.6376240183, -3.6376257334, -32.4263679370, -16.3410734654, -3.6376257334, -16.3410727017, -32.4263679370
1617965312.0000000000, -16.9956482823, -3.6372844337, -3.6372844337, -3.6372852912, -32.4496590512, -16.3525059808, -3.6372852912, -16.3525059808, -32.4496638309
1618965248.0000000000, -17.0054794324, -3.6369448607, -3.6369457182, -3.6369457182, -32.4729432167, -16.3639546431, -3.6369431457, -16.3639523469, -32.4729269278
1619965184.0000000000, -17.0153284264, -3.6366052992, -3.6366052992, -3.6366035843, -32.4962625158, -16.3754125962, -3.6366052992, -16.3754148951, -32.4962625158
1620965120.0000000000, -17.0251904013, -3.6362666067, -3.6362657493, -3.6362666067, -32.5196064789, -16.3868813913, -3.6362657493, -16.3868798569, -32.5196103295
1621965056.0000000000, -17.0350686599, -3.6359279257, -3.6359270682, -3.6359287831, -32.5429674323, -16.3983633547, -3.6359279257, -16.3983641228, -32.5429780462
1622964992.0000000000, -17.0449607831, -3.6355883987, -3.6355883987, -3.6355883987, -32.5663743824, -16.4098585169, -3.6355883987, -16.4098562101, -32.5663685794
1623964928.0000000000, -17.0548700828, -3.6352505980, -3.6352497406, -3.6352505980, -32.5897984417, -16.4213653686, -3.6352505980, -16.4213653686, -32.5897984417
1624964864.0000000000, -17.0647916746, -3.6349119513, -3.6349110940, -3.6349119513, -32.6132386303, -16.4328823934, -3.6349128086, -16.4328823934, -32.6132415454
1625964800.0000000000, -17.0747239419, -3.6345733161, -3.6345741734, -3.6345733161, -32.6367075944, -16.4444165557, -3.6345733161, -16.4444150125, -32.6367163603
1626964736.0000000000, -17.0846751327, -3.6342346924, -3.6342346924, -3.6342329779, -32.6602024789, -16.4559555396, -3.6342346924, -16.4559578571, -32.6602093128
1627964672.0000000000, -17.0946420001, -3.6338977947, -3.6338977947, -3.6338977947, -32.6837389942, -16.4675132675, -3.6338977947, -16.4675124941, -32.6837370370
1628964608.0000000000, -17.1046229325, -3.6335600510, -3.6335600510, -3.6335600510, -32.7072604129, -16.4790812718, -3.6335600510, -16.4790820460, -32.7072604129
1629964544.0000000000, -17.1146196124, -3.6332223188, -3.6332231760, -3.6332231760, -32.7308402375, -16.4906618982, -3.6332231760, -16.4906611231, -32.7308363047
1630964480.0000000000, -17.1246271215, -3.6328854551, -3.6328845980, -3.6328854551, -32.7544452430, -16.5022497428, -3.6328863123, -16.5022512949, -32.7544531272
1631964416.0000000000, -17.1346512696, -3.6325486028, -3.6325486028, -3.6325477457, -32.7780547314, -16.5138533616, -3.6325477457, -16.5138518076, -32.7780626343
1632964352.0000000000, -17.1446929243, -3.6322117618, -3.6322109047, -3.6322109047, -32.8017171220, -16.5254696826, -3.6322100477, -16.5254689047, -32.8017171220
1633964288.0000000000, -17.1547504714, -3.6318740751, -3.6318757893, -3.6318766463, -32.8253770762, -16.5371010707, -3.6318757893, -16.5370995132, -32.8253711210
1634964224.0000000000, -17.1648198026, -3.6315389709, -3.6315389709, -3.6315398280, -32.8490871732, -16.5487436645, -3.6315381139, -16.5487421051, -32.8490851834
1635964160.0000000000, -17.1749017734, -3.6312021640, -3.6312021640, -3.6312021640, -32.8727977741, -16.5603967067, -3.6312013070, -16.5603959261, -32.8727997686
1636964096.0000000000, -17.1850005664, -3.6308662253, -3.6308662253, -3.6308662253, -32.8965607293, -16.5720594364, -3.6308662253, -16.5720602179, -32.8965657275
1637964032.0000000000, -17.1951145587, -3.6305302979, -3.6305302979, -3.6305294410, -32.9203402064, -16.5837389137, -3.6305294410, -16.5837396961, -32.9203392044
1638963968.0000000000, -17.2052462841, -3.6301935249, -3.6301943818, -3.6301935249, -32.9441351842, -16.5954304813, -3.6301943818, -16.5954328313, -32.9441442238
1639963904.0000000000, -17.2153916188, -3.6298593339, -3.6298584770, -3.6298593339, -32.9679808765, -16.6071357341, -3.6298576202, -16.6071357341, -32.9679718153
1640963840.0000000000, -17.2255539311, -3.6295251541, -3.6295242972, -3.6295242972, -32.9918320970, -16.6188531340, -3.6295242972, -16.6188523488, -32.9918280603
1641963776.0000000000, -17.2357274162, -3.6291892718, -3.6291892718, -3.6291892718, -33.0157160630, -16.6305803492, -3.6291892718, -16.6305811353, -33.0157110049
1642963712.0000000000, -17.2459171138, -3.6288534007, -3.6288534007, -3.6288542575, -33.0396186765, -16.6423244814, -3.6288534007, -16.6423268425, -33.0396146204
1643963648.0000000000, -17.2561238998, -3.6285201113, -3.6285192545, -3.6285175410, -33.0635561982, -16.6540784825, -3.6285175410, -16.6540808464, -33.0635521324
1644963584.0000000000, -17.2663478158, -3.6281851194, -3.6281851194, -3.6281842627, -33.0875134585, -16.6658478934, -3.6281842627, -16.6658486822, -33.0875205908
1645963520.0000000000, -17.2765830339, -3.6278518523, -3.6278518523, -3.6278527090, -33.1114965898, -16.6776264336, -3.6278509955, -16.6776264336, -33.1114914831
1646963456.0000000000, -17.2868304176, -3.6275160261, -3.6275160261, -3.6275151694, -33.1355087119, -16.6894157006, -3.6275168828, -16.6894164913, -33.1355107595
1647963392.0000000000, -17.2970992365, -3.6271827812, -3.6271827812, -3.6271836379, -33.1595591319, -16.7012236327, -3.6271836379, -16.7012236327, -33.1595386065
