!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 29, 2016 12:50:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm)
1094000000,7.5691724,136.73161
1095000000,7.6799989,137.75687
1096000000,7.8665137,137.44212
1097000000,8.0667343,139.44598
1098000000,8.5688152,139.57097
1099000000,7.8464055,141.52843
1100000000,8.339365,141.48705
1101000000,8.8000107,142.46873
1102000000,7.5882382,143.70012
1103000000,9.0386553,144.63821
1104000000,8.5882778,144.81288
1105000000,9.0866203,147.29105
1106000000,9.7123604,147.77039
1107000000,9.0217609,147.96527
1108000000,9.2570219,149.5815
1109000000,10.103571,150.54184
1110000000,9.7102852,152.01122
1111000000,9.568512,152.33997
1112000000,10.684798,153.26729
1113000000,10.986412,154.39981
1114000000,10.460011,155.43875
1115000000,10.712587,156.35829
1116000000,10.830263,157.8067
1117000000,11.301061,159.01355
1118000000,10.738997,159.24008
1119000000,11.030928,161.80499
1120000000,10.462294,162.84584
1121000000,11.107063,162.73579
1122000000,12.844027,164.25751
1123000000,11.893676,165.13635
1124000000,11.731872,166.53123
1125000000,12.129891,167.32097
1126000000,11.253734,168.73705
1127000000,11.749761,170.63994
1128000000,12.499178,172.05205
1129000000,12.557353,173.54482
1130000000,13.408372,174.16866
1131000000,12.862704,175.51329
1132000000,12.858251,178.19913
1133000000,13.767928,177.85323
1134000000,13.452681,179.64156
1135000000,13.733106,181.83521
1136000000,13.091249,181.72473
1137000000,15.365494,184.09712
1138000000,14.245532,184.95024
1139000000,15.092439,186.73473
1140000000,15.091297,188.79259
1141000000,15.478569,190.771
1142000000,14.743085,190.53691
1143000000,17.723013,192.00153
1144000000,16.637394,194.41129
1145000000,17.402908,195.72205
1146000000,17.518425,198.29039
1147000000,19.032257,199.36127
1148000000,17.378613,199.86292
1149000000,18.458292,203.74225
1150000000,19.125355,203.75757
1151000000,18.02084,205.71979
1152000000,19.271343,209.34746
1153000000,20.653578,211.15981
1154000000,19.166092,211.3255
1155000000,20.10376,213.60516
1156000000,20.349415,215.08487
1157000000,20.041971,217.8324
1158000000,21.835133,220.43224
1159000000,23.085684,221.75378
1160000000,21.802742,223.99576
1161000000,22.995823,225.7226
1162000000,21.768711,227.63528
1163000000,23.153555,229.82652
1164000000,24.616625,232.2747
1165000000,22.465187,237.43294
1166000000,24.746311,237.80246
1167000000,25.80241,239.47728
1168000000,26.799974,241.3779
1169000000,26.003796,244.6187
1170000000,26.372799,248.32353
1171000000,25.21994,249.12436
1172000000,28.388865,254.57516
1173000000,26.713177,255.258
1174000000,29.07975,257.91
1175000000,30.010441,263.25888
1176000000,31.906151,264.30035
1177000000,30.948214,267.63687
1178000000,32.084164,271.44589
1179000000,32.897251,272.83298
1180000000,33.793076,276.77283
1181000000,36.289131,281.44037
1182000000,35.786667,283.51501
1183000000,36.662807,283.72711
1184000000,39.284714,290.16241
1185000000,40.383713,295.73355
1186000000,40.461708,295.09091
1187000000,44.883846,299.6167
1188000000,43.012474,304.87558
1189000000,43.08036,307.57019
1190000000,45.764256,310.99042
1191000000,46.010937,317.04971
1192000000,44.553467,322.31287
1193000000,47.774204,324.82965
1194000000,48.860512,329.23315
1195000000,54.203426,335.55005
1196000000,53.115158,339.7049
1197000000,54.954086,342.29584
1198000000,58.885445,348.6077
1199000000,58.514656,350.53775
1200000000,59.663361,358.92004
1201000000,61.260361,365.69382
1202000000,67.232841,369.05948
1203000000,66.462555,377.31671
1204000000,65.088181,381.85431
1205000000,73.266426,386.57843
1206000000,76.35939,391.61743
1207000000,76.798668,399.7504
1208000000,79.566948,410.37259
1209000000,76.561035,417.50598
1210000000,82.970634,423.22818
1211000000,89.761238,424.87674
1212000000,91.955116,440.58566
1213000000,90.635468,447.2197
1214000000,100.67233,452.59238
1215000000,99.864937,457.74731
1216000000,105.68805,466.92514
1217000000,110.54058,472.37097
1218000000,115.8093,487.89206
1219000000,124.2242,496.63025
1220000000,129.2123,503.82666
1221000000,132.14864,516.45343
1222000000,136.59914,530.94434
1223000000,146.93607,542.84528
1224000000,153.49898,545.97778
1225000000,160.51823,565.84094
1226000000,170.4117,562.66187
1227000000,170.81885,589.03033
1228000000,196.98341,594.67688
1229000000,213.70647,603.77728
1230000000,200.21503,631.50037
1231000000,220.70702,640.71527
1232000000,226.69041,659.88153
1233000000,247.37737,675.31024
1234000000,252.75497,685.9986
1235000000,286.45972,721.49353
1236000000,304.16876,725.30493
1237000000,305.33472,749.4845
1238000000,337.98383,772.75116
1239000000,353.99982,780.92316
1240000000,381.06567,797.32141
1241000000,403.57751,827.72095
1242000000,444.66501,874.18005
1243000000,454.58545,870.98877
1244000000,508.59137,882.69855
1245000000,551.04138,904.45898
1246000000,582.16766,940.98309
1247000000,639.89532,983.34503
1248000000,704.20703,966.42731
1249000000,782.42603,1008.132
1250000000,828.71875,967.61847
1251000000,974.43439,1042.4702
1252000000,962.41443,1096.8322
1253000000,1049.5194,1105.9907
1254000000,1225.0426,1085.6088
1255000000,1283.1333,1070.4333
1256000000,1363.0863,966.20343
1257000000,1506.9215,881.91681
1258000000,1531.0758,789.67706
1259000000,1706.2435,753.1272
1260000000,1846.8408,588.16827
1261000000,1950.5741,519.65753
1262000000,1902.6774,333.48209
1263000000,2020.8292,144.44995
1264000000,2002.9774,43.451038
1265000000,1960.8802,-207.99815
1266000000,1971.5156,-232.08173
1267000000,1888.5776,-458.58713
1268000000,1884.3857,-513.88959
1269000000,1758.3075,-709.01477
1270000000,1635.6238,-877.54022
1271000000,1516.4648,-937.87653
1272000000,1429.4598,-924.14886
1273000000,1254.4918,-1011.3176
1274000000,1205.5033,-1029.7335
1275000000,1106.2119,-1011.4312
1276000000,1040.4972,-1029.8042
1277000000,930.35535,-991.91052
1278000000,827.99432,-1045.8213
1279000000,803.83862,-1013.9431
1280000000,725.96106,-975.99384
1281000000,692.70392,-917.47363
1282000000,611.00427,-948.16907
1283000000,608.57251,-929.21094
1284000000,531.45056,-895.76166
1285000000,510.55096,-870.42004
1286000000,460.13235,-849.12738
1287000000,421.37021,-844.98218
1288000000,377.40244,-813.21222
1289000000,346.52313,-774.05933
1290000000,344.32941,-752.53754
1291000000,323.0723,-757.55121
1292000000,292.10123,-740.94312
1293000000,273.55661,-709.13892
1294000000,267.77069,-704.21283
1295000000,256.64438,-675.47528
1296000000,248.90544,-658.45197
1297000000,231.27858,-636.66266
1298000000,215.22557,-643.5119
1299000000,200.22624,-609.71429
1300000000,196.48958,-596.53833
1301000000,194.48169,-580.44397
1302000000,179.4062,-555.60913
1303000000,175.84302,-556.00073
1304000000,162.07993,-544.92261
1305000000,149.69324,-536.75464
1306000000,151.66776,-524.13843
1307000000,142.3662,-514.60602
1308000000,142.48761,-501.76385
1309000000,130.79384,-490.66867
1310000000,122.85501,-482.95898
1311000000,127.0366,-473.14267
1312000000,119.60015,-470.57306
1313000000,113.94319,-464.63937
1314000000,105.53381,-451.60098
1315000000,105.92666,-440.43814
1316000000,102.77182,-436.30701
1317000000,98.309692,-425.65121
1318000000,103.5239,-415.86642
1319000000,91.018105,-412.48654
1320000000,90.761795,-409.38074
1321000000,84.204582,-396.70175
1322000000,83.062416,-395.96771
1323000000,82.546707,-392.51508
1324000000,75.313683,-381.4025
1325000000,71.827484,-374.77399
1326000000,75.520645,-365.44806
1327000000,63.934769,-365.96173
1328000000,69.580704,-361.79297
1329000000,64.51194,-354.15823
1330000000,65.861015,-349.2114
1331000000,60.25161,-342.83899
1332000000,61.388969,-334.21817
1333000000,59.95599,-332.95831
1334000000,57.363873,-328.95538
1335000000,55.640594,-326.27493
1336000000,56.813454,-319.13434
1337000000,51.732552,-317.85062
1338000000,51.186501,-311.66162
1339000000,47.498661,-310.32513
1340000000,49.950729,-304.22614
1341000000,47.156231,-301.71637
1342000000,49.103401,-298.20667
1343000000,46.690964,-292.24521
1344000000,46.106144,-288.26941
1345000000,45.774986,-286.05667
1346000000,42.194004,-281.34091
1347000000,40.08168,-280.49359
1348000000,42.530209,-279.13828
1349000000,41.089111,-274.55646
1350000000,40.291641,-269.74265
1351000000,39.988125,-266.83124
1352000000,37.25219,-263.36145
1353000000,36.731506,-261.59512
1354000000,36.680408,-259.65695
1355000000,36.402054,-255.15599
1356000000,35.795151,-251.72755
1357000000,31.049728,-250.80962
1358000000,34.655201,-248.17436
1359000000,32.0938,-245.0372
1360000000,33.665962,-242.53053
1361000000,31.2101,-241.56894
1362000000,30.284237,-237.00269
1363000000,28.640535,-234.42387
1364000000,28.907093,-233.75983
1365000000,26.615879,-231.34453
1366000000,27.752968,-228.64879
1367000000,28.595898,-226.88536
1368000000,26.791882,-224.43829
1369000000,25.159973,-223.07845
1370000000,25.798916,-220.42415
1371000000,25.332012,-219.1123
1372000000,25.914932,-215.45694
1373000000,25.493389,-213.15588
1374000000,24.612274,-211.34767
1375000000,24.268061,-210.34479
1376000000,23.836792,-206.71632
1377000000,23.212112,-207.99174
1378000000,23.075693,-204.05133
1379000000,22.950008,-203.0463
1380000000,22.974913,-201.86874
1381000000,22.606468,-200.55573
1382000000,22.253647,-197.57579
1383000000,22.185652,-196.47504
1384000000,20.634949,-194.03526
1385000000,20.584396,-193.39394
1386000000,19.999849,-190.84029
1387000000,20.366066,-189.55318
1388000000,19.823235,-187.32472
1389000000,20.0756,-187.09085
1390000000,19.265207,-184.82924
1391000000,18.734503,-184.27138
1392000000,18.130535,-181.88882
1393000000,19.400156,-180.71965
1394000000,17.517529,-178.86241
1395000000,18.008558,-179.14049
1396000000,17.196213,-176.54449
1397000000,17.583912,-175.57953
1398000000,17.201374,-174.2785
1399000000,17.059128,-173.31583
1400000000,15.728082,-171.2437
1401000000,15.986097,-170.75214
1402000000,16.65819,-168.62186
1403000000,16.404123,-168.69818
1404000000,15.709936,-166.03954
1405000000,16.028387,-164.66803
1406000000,15.366689,-164.53534
1407000000,15.279301,-163.45697
1408000000,14.823503,-161.76897
1409000000,14.525432,-161.0555
1410000000,15.271036,-160.08276
1411000000,14.457231,-158.68976
1412000000,14.18892,-158.05843
1413000000,14.71888,-156.26093
1414000000,13.6584,-155.49669
1415000000,14.207837,-154.07564
1416000000,13.8411,-153.29285
1417000000,13.80059,-152.27264
1418000000,13.661077,-150.74959
1419000000,14.05525,-150.60562
1420000000,13.152917,-149.64592
1421000000,12.997609,-148.31731
1422000000,12.623871,-147.20996
1423000000,12.726861,-146.99179
1424000000,12.507978,-145.40593
1425000000,12.888893,-144.66345
1426000000,12.573319,-144.01929
1427000000,11.8988,-142.29605
1428000000,11.915657,-141.51205
1429000000,11.587211,-140.96788
1430000000,12.111894,-140.12903
1431000000,11.432451,-139.28464
1432000000,12.513058,-138.79823
1433000000,11.799326,-137.6769
1434000000,11.644196,-136.68434
1435000000,11.023084,-136.08395
1436000000,10.672976,-135.35135
1437000000,11.560598,-134.59468
1438000000,10.998074,-133.48213
1439000000,11.290781,-132.75299
1440000000,10.102245,-132.41852
1441000000,9.728611,-131.41782
1442000000,10.546158,-130.5623
1443000000,9.7990446,-130.24408
1444000000,10.174382,-129.68719
1445000000,10.072718,-128.54948
1446000000,9.9536409,-127.23537
1447000000,10.064672,-126.88113
1448000000,10.133645,-126.68546
1449000000,9.6214857,-124.70473
1450000000,10.260718,-124.9335
1451000000,9.6556292,-124.36167
1452000000,9.2289257,-123.08313
1453000000,9.8469276,-122.95524
1454000000,9.3081284,-122.36165
1455000000,8.9788914,-121.32747
1456000000,9.0838137,-120.48238
1457000000,9.1298008,-120.07811
1458000000,8.7960377,-119.78336
1459000000,8.8529797,-118.55434
1460000000,8.375164,-118.39771
1461000000,8.8269014,-117.41193
1462000000,8.9209099,-116.94584
1463000000,8.3253832,-116.34558
1464000000,8.7847176,-115.95629
1465000000,8.316618,-115.1999
1466000000,7.9735494,-114.62621
1467000000,7.7983031,-113.58695
1468000000,8.2934132,-113.53675
1469000000,8.1690674,-112.58788
1470000000,8.1080647,-112.76271
1471000000,7.9843035,-111.89473
1472000000,7.6763811,-111.18126
1473000000,8.037406,-110.76962
1474000000,7.9656057,-109.80148
1475000000,7.8022189,-109.34364
1476000000,7.3745928,-109.04459
1477000000,7.386004,-108.65754
1478000000,7.746078,-107.51444
1479000000,7.3912253,-107.62031
1480000000,7.3397889,-106.9521
1481000000,7.4857688,-106.46163
1482000000,7.0603805,-105.63147
1483000000,7.3110161,-105.28178
1484000000,6.8984547,-104.59236
1485000000,6.9847875,-104.53659
1486000000,6.9448142,-103.89339
1487000000,6.7516088,-103.20396
1488000000,6.5542364,-103.13297
1489000000,7.2717123,-102.25017
1490000000,6.7452273,-101.73971
1491000000,6.4057364,-101.15952
1492000000,6.721838,-100.74445
1493000000,6.5615921,-100.44557
1494000000,6.5473094,-99.764015
1495000000,6.1959109,-99.614677
1496000000,6.341712,-98.721474
1497000000,6.9034519,-98.618362
1498000000,6.3314857,-98.151459
1499000000,6.1554074,-97.770226
1500000000,5.9876518,-97.083038
1501000000,6.0573745,-96.929382
1502000000,6.2516546,-96.503685
1503000000,6.216743,-95.811012
1504000000,6.3256001,-95.336914
1505000000,5.9288092,-95.171394
1506000000,5.9106627,-94.731178
1507000000,6.1265869,-94.479012
1508000000,5.8175373,-93.97361
1509000000,5.8842797,-93.370872
1510000000,5.7244987,-93.262749
1511000000,5.8663425,-92.717567
1512000000,5.4988823,-92.271561
1513000000,5.8048835,-92.00589
1514000000,5.3811336,-91.494179
1515000000,5.5723829,-91.066399
1516000000,5.5203133,-91.161606
1517000000,5.4844432,-90.581909
1518000000,5.166471,-89.909187
1519000000,5.4487839,-89.5588
1520000000,5.2750015,-89.375008
1521000000,5.5371904,-88.912918
1522000000,5.1964846,-88.457611
1523000000,5.2706027,-88.480385
1524000000,4.8685408,-87.735207
1525000000,5.1115994,-87.342491
1526000000,5.1236901,-87.313675
1527000000,4.8658338,-86.891106
1528000000,4.9648805,-86.501747
1529000000,4.9425526,-86.094177
1530000000,5.1044512,-85.863159
1531000000,5.1030903,-85.256538
1532000000,4.8466096,-84.841064
1533000000,4.9611039,-84.501953
1534000000,4.566895,-84.282524
1535000000,4.8242922,-84.365395
1536000000,4.7753401,-83.980263
1537000000,4.4630299,-83.391068
1538000000,4.7915926,-83.353027
1539000000,4.7566304,-82.737823
1540000000,4.3865118,-82.436096
1541000000,4.52741,-82.180878
1542000000,4.5509028,-81.88176
1543000000,4.5490332,-81.46534
1544000000,4.6875076,-81.391129
1545000000,4.480556,-80.929962
1546000000,4.6273255,-80.571571
1547000000,4.5999384,-80.2742
1548000000,4.4928641,-79.850273
1549000000,4.342298,-79.770287
1550000000,4.2982211,-79.591026
1551000000,4.4032865,-79.149185
1552000000,4.3430233,-78.736969
1553000000,4.2441769,-78.59301
1554000000,4.0634565,-78.210838
1555000000,4.1369414,-77.732452
1556000000,4.3473172,-77.670326
1557000000,4.0530977,-77.263412
1558000000,4.1494856,-77.053375
1559000000,4.1258903,-76.763824
1560000000,3.8462453,-76.398071
1561000000,4.1284366,-76.186157
1562000000,4.1525092,-76.097176
1563000000,3.7341037,-75.839493
1564000000,3.999018,-75.371307
1565000000,3.9783769,-75.145844
1566000000,3.7224536,-74.966621
1567000000,3.619853,-74.48555
1568000000,3.5762482,-74.291496
1569000000,3.6633372,-74.131081
1570000000,3.6877911,-73.843651
1571000000,3.8232796,-73.641258
1572000000,4.1086955,-73.071838
1573000000,3.6059365,-72.786057
1574000000,3.8509104,-72.695465
1575000000,3.6230907,-72.661087
1576000000,3.4479461,-72.098915
1577000000,3.4905262,-72.024879
1578000000,3.4017656,-71.723526
1579000000,3.5045638,-71.505112
1580000000,3.5132356,-71.214508
1581000000,3.5663116,-71.063614
1582000000,3.5337794,-70.886772
1583000000,3.4852569,-70.481506
1584000000,3.4208384,-70.254044
1585000000,3.3693306,-69.929955
1586000000,3.4624748,-69.822319
1587000000,3.3856034,-69.446892
1588000000,3.2190542,-69.237831
1589000000,3.4736018,-69.091766
1590000000,3.2553103,-68.764336
1591000000,3.402241,-68.539337
1592000000,3.353333,-68.193779
1593000000,3.2977257,-68.312538
1594000000,3.1565313,-67.859985
1595000000,3.1410463,-67.577614
1596000000,3.1671035,-67.467461
1597000000,3.1604733,-67.101936
1598000000,3.1385038,-66.820488
1599000000,3.0699134,-66.701622
1600000000,2.9958372,-66.548859
1601000000,3.1940467,-66.34761
1602000000,2.9302192,-66.216911
1603000000,3.0199518,-65.626755
1604000000,3.1128662,-65.595634
1605000000,3.0181372,-65.444405
1606000000,2.8397276,-65.263077
1607000000,3.0220556,-65.005371
1608000000,3.0501063,-64.68306
1609000000,2.811661,-64.628883
1610000000,2.8462384,-64.404068
1611000000,2.8286288,-64.446327
1612000000,3.0848665,-63.873528
1613000000,2.896812,-63.555984
1614000000,2.8097866,-63.539932
1615000000,2.9313369,-63.298119
1616000000,2.9013543,-63.239174
1617000000,2.9521618,-63.077919
1618000000,2.955466,-62.639282
1619000000,2.8545318,-62.499565
1620000000,2.7248898,-62.155407
1621000000,2.7406049,-62.020344
1622000000,2.6840191,-61.957638
1623000000,2.7043116,-61.724491
1624000000,2.8204513,-61.539738
1625000000,2.7514894,-61.4501
1626000000,2.779979,-61.058582
1627000000,2.7598617,-60.878105
1628000000,2.7993886,-60.885639
1629000000,2.6225019,-60.447018
1630000000,2.6960676,-60.391087
1631000000,2.6043696,-60.297436
1632000000,2.5558109,-60.109955
1633000000,2.6007795,-59.776497
1634000000,2.709039,-59.586029
1635000000,2.5476298,-59.507774
1636000000,2.5059214,-59.349899
1637000000,2.7488256,-59.009892
1638000000,2.556294,-59.117611
1639000000,2.5517843,-58.676956
1640000000,2.6282415,-58.690689
1641000000,2.3302245,-58.518242
1642000000,2.3784225,-58.088978
1643000000,2.5959716,-58.14333
1644000000,2.4604084,-58.088337
1645000000,2.4946659,-57.582962
1646000000,2.3021481,-57.516743
1647000000,2.2387714,-57.399582
1648000000,2.3452499,-57.343739
1649000000,2.4926753,-57.00946
1650000000,2.5206118,-57.074841
1651000000,2.3075926,-56.641937
1652000000,2.3790901,-56.480724
1653000000,2.4652858,-56.287998
1654000000,2.1221139,-56.047993
1655000000,2.2890759,-56.042923
1656000000,2.5138557,-55.867214
1657000000,2.397048,-55.584396
1658000000,2.1678789,-55.574303
1659000000,2.317348,-55.284874
1660000000,2.1710811,-55.30154
1661000000,2.0556476,-54.945557
1662000000,2.2799394,-54.747837
1663000000,2.2040069,-54.659103
1664000000,2.3075113,-54.421867
1665000000,2.1595399,-54.33326
1666000000,2.1610351,-54.17815
1667000000,2.0610492,-54.054432
1668000000,2.1040559,-53.963066
1669000000,2.2932711,-53.76199
1670000000,2.1097672,-53.500248
1671000000,2.1381569,-53.473991
1672000000,2.0434971,-53.327244
1673000000,2.094413,-53.19062
1674000000,2.1582353,-52.980377
1675000000,1.9207743,-52.77161
1676000000,1.9234803,-52.733749
1677000000,2.2075033,-52.498173
1678000000,1.9575943,-52.368008
1679000000,2.1016202,-52.37711
1680000000,1.940002,-51.999611
1681000000,1.9374171,-51.926159
1682000000,1.9353554,-51.727329
1683000000,2.1442981,-51.658104
1684000000,1.8215364,-51.410473
1685000000,1.9339393,-51.354683
1686000000,1.7911553,-51.379593
1687000000,1.8312004,-51.063526
1688000000,1.8088053,-50.925797
1689000000,1.9153059,-50.803875
1690000000,1.8863099,-50.700291
1691000000,1.7473683,-50.544518
1692000000,1.9668696,-50.291653
1693000000,1.8395243,-50.158821
1694000000,1.8332552,-50.14819
1695000000,1.8615947,-49.86375
1696000000,1.8616904,-49.665611
1697000000,1.8370442,-49.518414
1698000000,1.8885891,-49.590405
1699000000,1.8659616,-49.379021
1700000000,1.9104278,-49.302128
1701000000,1.7656542,-48.963142
1702000000,1.6555004,-48.936741
1703000000,1.6243223,-48.88308
1704000000,1.8343523,-48.721703
1705000000,1.6568131,-48.617088
1706000000,1.7292145,-48.503265
1707000000,1.8535575,-48.382961
1708000000,1.7939799,-48.089348
1709000000,1.6424662,-48.154579
1710000000,1.5787734,-47.986946
1711000000,1.75501,-47.735828
1712000000,1.6503996,-47.684216
1713000000,1.767426,-47.509727
1714000000,1.699017,-47.397453
1715000000,1.7498102,-47.244991
1716000000,1.6926197,-47.194622
1717000000,1.6814306,-46.946949
1718000000,1.6414682,-46.868057
1719000000,1.6956514,-46.778866
1720000000,1.7031139,-46.533909
1721000000,1.7105063,-46.40144
1722000000,1.6774899,-46.230473
1723000000,1.5160179,-46.368443
1724000000,1.6371856,-46.195595
1725000000,1.4635403,-46.026848
1726000000,1.6644862,-45.807701
1727000000,1.5467566,-45.7173
1728000000,1.5016369,-45.488831
1729000000,1.5199647,-45.430775
1730000000,1.7171109,-45.362698
1731000000,1.5487306,-45.204128
1732000000,1.4799761,-45.174644
1733000000,1.5236589,-45.11388
1734000000,1.5018414,-44.985672
1735000000,1.6815457,-44.751228
1736000000,1.5328814,-44.593506
1737000000,1.4973346,-44.50341
1738000000,1.5832648,-44.397236
1739000000,1.4714054,-44.320278
1740000000,1.4831405,-44.243195
1741000000,1.37708,-44.144768
1742000000,1.5097935,-43.979637
1743000000,1.5468971,-43.939426
1744000000,1.4459084,-43.905796
1745000000,1.4562546,-43.559742
1746000000,1.4386004,-43.498249
1747000000,1.4355128,-43.392593
1748000000,1.516078,-43.343864
1749000000,1.5355752,-43.105968
1750000000,1.4390693,-43.112751
1751000000,1.3160326,-42.992409
1752000000,1.4593769,-42.960957
1753000000,1.4164928,-42.81636
1754000000,1.3176953,-42.636543
1755000000,1.4244578,-42.587673
1756000000,1.3261796,-42.320778
1757000000,1.4547162,-42.267677
1758000000,1.4117622,-42.269272
1759000000,1.3311622,-42.101665
1760000000,1.4465405,-42.025654
1761000000,1.3948519,-41.886784
1762000000,1.2289927,-41.704338
1763000000,1.4112697,-41.6483
1764000000,1.2418209,-41.602032
1765000000,1.4720016,-41.609531
1766000000,1.3406247,-41.342087
1767000000,1.3664821,-41.147827
1768000000,1.3233598,-41.02364
1769000000,1.3168988,-40.933327
1770000000,1.3349253,-40.89539
1771000000,1.3388032,-40.745083
1772000000,1.5364292,-40.725891
1773000000,1.2090392,-40.475342
1774000000,1.1181474,-40.433712
1775000000,1.1609825,-40.344421
1776000000,1.2603147,-40.232685
1777000000,1.2933389,-40.338367
1778000000,1.277828,-40.222012
1779000000,1.2665524,-39.908131
1780000000,1.3197635,-39.977356
1781000000,1.3288977,-39.779743
1782000000,1.4079666,-39.677143
1783000000,1.3208492,-39.614052
1784000000,1.3371078,-39.498337
1785000000,1.2209413,-39.549438
1786000000,1.2609071,-39.378647
1787000000,1.3556587,-39.325871
1788000000,1.2826016,-39.013012
1789000000,1.2345932,-39.019096
1790000000,1.2741414,-38.911297
1791000000,1.3259609,-38.806103
1792000000,1.2854978,-38.688953
1793000000,1.2694684,-38.600349
1794000000,1.2205338,-38.488312
1795000000,1.2352163,-38.485806
1796000000,1.2261453,-38.346775
1797000000,1.2775854,-38.169224
1798000000,1.2122526,-38.137188
1799000000,1.229696,-37.990631
1800000000,1.3040915,-37.951595
1801000000,1.1435562,-37.793724
1802000000,1.3661515,-37.601982
1803000000,1.1953366,-37.738407
1804000000,1.1785581,-37.509632
1805000000,1.1701622,-37.399101
1806000000,1.1019036,-37.461979
1807000000,1.177978,-37.231495
1808000000,1.1918598,-37.199356
1809000000,1.0501804,-37.091084
1810000000,1.0022515,-37.004814
1811000000,1.1353464,-36.973866
1812000000,1.2381973,-36.845615
1813000000,1.2198884,-36.814297
1814000000,1.2647275,-36.569714
1815000000,1.1235753,-36.472218
1816000000,1.195024,-36.511814
1817000000,1.3340851,-36.380772
1818000000,1.1846614,-36.291985
1819000000,1.2378217,-36.206928
1820000000,1.2095896,-36.111141
1821000000,1.301141,-36.063251
1822000000,1.1620674,-35.950626
1823000000,1.0168566,-35.834728
1824000000,1.1054215,-35.810776
1825000000,1.1307423,-35.64854
1826000000,1.0952642,-35.51873
1827000000,1.109596,-35.507767
1828000000,1.1121441,-35.52623
1829000000,1.1824006,-35.321476
1830000000,1.1380697,-35.288704
1831000000,1.1642824,-35.15369
1832000000,1.0260546,-35.153957
1833000000,1.0489358,-34.988358
1834000000,1.0420805,-34.998913
1835000000,1.0562255,-34.84288
1836000000,1.0986112,-34.887856
1837000000,1.1075605,-34.602016
1838000000,1.2029884,-34.64328
1839000000,1.1080003,-34.545197
1840000000,1.0675441,-34.435123
1841000000,1.0423319,-34.417679
1842000000,1.0453752,-34.220886
