!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 29, 2016 12:45:20
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SWR(U)
1128000000,70.963753
1129000000,79.431892
1130000000,72.052017
1131000000,70.104439
1132000000,78.100281
1133000000,70.451912
1134000000,76.03508
1135000000,68.015144
1136000000,72.759644
1137000000,70.432739
1138000000,68.616745
1139000000,65.276634
1140000000,71.365753
1141000000,68.210999
1142000000,80.239586
1143000000,70.135597
1144000000,66.64045
1145000000,64.920105
1146000000,67.527901
1147000000,61.676487
1148000000,69.243263
1149000000,69.438911
1150000000,59.729496
1151000000,66.682503
1152000000,70.418831
1153000000,62.58646
1154000000,69.773186
1155000000,65.713921
1156000000,70.915031
1157000000,68.354805
1158000000,76.031181
1159000000,69.745506
1160000000,69.974716
1161000000,68.163719
1162000000,68.143982
1163000000,68.004379
1164000000,65.049736
1165000000,66.54995
1166000000,66.785728
1167000000,72.96769
1168000000,65.977036
1169000000,72.347336
1170000000,70.783478
1171000000,65.554573
1172000000,71.565178
1173000000,63.911701
1174000000,63.992172
1175000000,64.192307
1176000000,61.602402
1177000000,58.368107
1178000000,65.255951
1179000000,61.567188
1180000000,67.399162
1181000000,61.687653
1182000000,68.180092
1183000000,59.241364
1184000000,60.07428
1185000000,61.00182
1186000000,62.694721
1187000000,60.324467
1188000000,63.463718
1189000000,64.527824
1190000000,62.615246
1191000000,65.486771
1192000000,66.770592
1193000000,64.323013
1194000000,62.779842
1195000000,60.803123
1196000000,61.670021
1197000000,55.350533
1198000000,63.22089
1199000000,59.359814
1200000000,56.214867
1201000000,60.163147
1202000000,62.734276
1203000000,59.238564
1204000000,63.912094
1205000000,57.844612
1206000000,57.490112
1207000000,62.610119
1208000000,58.578842
1209000000,60.58411
1210000000,58.148102
1211000000,53.169373
1212000000,58.975044
1213000000,60.358562
1214000000,61.63694
1215000000,61.826733
1216000000,65.78054
1217000000,57.766068
1218000000,59.802612
1219000000,60.244923
1220000000,55.490654
1221000000,59.908833
1222000000,60.445202
1223000000,61.876209
1224000000,56.984192
1225000000,58.135731
1226000000,56.457916
1227000000,58.472015
1228000000,54.776634
1229000000,55.323814
1230000000,56.325218
1231000000,54.187645
1232000000,54.268726
1233000000,54.318127
1234000000,53.531857
1235000000,56.229603
1236000000,56.79071
1237000000,53.909782
1238000000,54.217026
1239000000,55.626682
1240000000,53.46896
1241000000,55.932678
1242000000,59.450829
1243000000,56.825722
1244000000,51.770855
1245000000,53.687874
1246000000,55.216457
1247000000,54.61153
1248000000,54.62933
1249000000,50.352936
1250000000,51.716377
1251000000,52.441448
1252000000,53.864838
1253000000,57.202469
1254000000,55.439655
1255000000,56.207054
1256000000,51.263367
1257000000,47.574173
1258000000,54.603291
1259000000,56.10751
1260000000,54.654537
1261000000,54.144371
1262000000,48.941525
1263000000,52.36301
1264000000,52.775734
1265000000,52.424732
1266000000,52.767967
1267000000,50.414112
1268000000,55.262386
1269000000,52.499928
1270000000,55.354614
1271000000,54.455822
1272000000,52.957127
1273000000,51.448948
1274000000,52.331978
1275000000,54.473579
1276000000,54.710705
1277000000,48.440445
1278000000,53.099293
1279000000,50.468487
1280000000,53.285442
1281000000,52.650951
1282000000,53.592091
1283000000,57.451885
1284000000,54.191124
1285000000,49.278484
1286000000,51.697964
1287000000,50.537071
1288000000,54.502411
1289000000,52.551785
1290000000,47.367283
1291000000,49.749653
1292000000,56.263866
1293000000,53.990791
1294000000,54.658871
1295000000,51.559429
1296000000,48.443417
1297000000,49.81152
1298000000,54.154324
1299000000,51.933937
1300000000,51.072731
1301000000,51.667271
1302000000,50.357056
1303000000,48.256229
1304000000,53.17276
1305000000,52.466175
1306000000,51.10294
1307000000,49.817352
1308000000,47.717648
1309000000,49.552448
1310000000,49.16507
1311000000,48.912331
1312000000,50.679012
1313000000,51.779221
1314000000,49.96339
1315000000,50.651531
1316000000,51.458607
1317000000,51.070187
1318000000,45.076717
1319000000,48.263348
1320000000,50.794441
1321000000,48.39241
1322000000,48.701416
1323000000,52.389008
1324000000,53.552483
1325000000,50.453907
1326000000,47.259369
1327000000,52.72113
1328000000,49.314369
1329000000,47.599442
1330000000,49.886513
1331000000,49.597088
1332000000,47.635227
1333000000,46.733242
1334000000,49.150616
1335000000,49.668121
1336000000,46.044468
1337000000,51.229908
1338000000,48.383163
1339000000,50.763824
1340000000,49.567978
1341000000,50.026539
1342000000,51.017513
1343000000,47.913181
1344000000,47.027927
1345000000,48.485603
1346000000,48.713696
1347000000,52.786983
1348000000,47.345512
1349000000,46.972004
1350000000,46.163685
1351000000,48.153122
1352000000,49.44672
1353000000,48.097805
1354000000,49.251163
1355000000,46.731628
1356000000,47.408497
1357000000,51.596115
1358000000,45.791702
1359000000,47.521389
1360000000,46.332893
1361000000,49.105431
1362000000,50.237038
1363000000,46.810741
1364000000,47.594284
1365000000,48.615974
1366000000,48.421764
1367000000,47.684116
1368000000,47.586552
1369000000,48.313332
1370000000,47.549194
1371000000,49.421505
1372000000,48.737446
1373000000,47.519958
1374000000,48.353252
1375000000,49.669632
1376000000,46.540924
1377000000,48.839321
1378000000,43.289017
1379000000,46.117146
1380000000,47.361198
1381000000,44.006172
1382000000,46.689445
1383000000,44.294941
1384000000,49.557251
1385000000,44.293266
1386000000,46.206524
1387000000,47.456764
1388000000,44.755951
1389000000,47.142994
1390000000,46.014576
1391000000,45.752724
1392000000,44.41983
1393000000,44.478409
1394000000,45.147743
1395000000,46.905556
1396000000,45.727879
1397000000,45.871841
1398000000,45.672672
1399000000,44.968437
1400000000,44.876514
1401000000,47.862865
1402000000,44.460381
1403000000,43.829945
1404000000,45.675053
1405000000,43.67355
1406000000,44.266788
1407000000,42.675621
1408000000,44.622112
1409000000,45.929672
1410000000,43.452583
1411000000,42.933163
1412000000,47.289883
1413000000,44.041172
1414000000,46.670994
1415000000,42.65469
1416000000,45.788887
1417000000,44.455368
1418000000,42.374249
1419000000,40.974133
1420000000,45.332489
1421000000,43.245201
1422000000,41.62038
1423000000,43.731636
1424000000,44.043819
1425000000,44.39027
1426000000,43.111416
1427000000,43.273144
1428000000,42.06488
1429000000,44.649605
1430000000,42.932537
1431000000,42.591507
1432000000,40.157219
1433000000,43.881168
1434000000,41.339817
1435000000,43.963276
1436000000,43.129597
1437000000,40.44622
1438000000,42.587238
1439000000,40.44315
1440000000,44.498318
1441000000,44.295925
1442000000,42.864143
1443000000,44.678299
1444000000,41.333847
1445000000,42.276806
1446000000,41.276657
1447000000,41.977295
1448000000,41.16964
1449000000,43.29147
1450000000,40.423161
1451000000,43.907181
1452000000,43.441368
1453000000,42.741241
1454000000,42.296593
1455000000,43.580372
1456000000,42.434616
1457000000,41.848076
1458000000,43.283546
1459000000,40.492802
1460000000,43.937332
1461000000,39.664429
1462000000,40.418602
1463000000,41.600246
1464000000,40.60178
1465000000,41.841496
1466000000,41.433308
1467000000,42.143898
1468000000,39.831543
1469000000,40.696678
1470000000,40.332565
1471000000,40.88208
1472000000,40.840359
1473000000,40.992374
1474000000,38.991764
1475000000,39.831173
1476000000,41.504696
1477000000,40.764961
1478000000,38.263012
1479000000,40.986019
1480000000,40.452461
1481000000,41.749111
1482000000,40.93224
1483000000,39.973751
1484000000,42.285019
1485000000,39.754677
1486000000,39.876698
1487000000,40.604683
1488000000,40.8727
1489000000,38.331902
1490000000,41.652252
1491000000,40.05455
1492000000,38.816139
1493000000,39.706841
1494000000,40.312225
1495000000,40.385891
1496000000,40.069942
1497000000,37.38382
1498000000,38.777958
1499000000,38.849564
1500000000,41.075722
1501000000,40.4734
1502000000,38.709599
1503000000,38.844212
1504000000,36.324108
1505000000,38.307163
1506000000,37.732395
1507000000,37.72039
1508000000,38.930489
1509000000,37.362568
1510000000,37.493229
1511000000,36.213768
1512000000,38.977531
1513000000,36.921535
1514000000,38.958607
1515000000,36.67437
1516000000,39.050732
1517000000,37.049557
1518000000,38.730324
1519000000,37.823383
1520000000,38.9105
1521000000,35.980881
1522000000,36.847008
1523000000,39.862999
1524000000,41.124146
1525000000,38.25634
1526000000,37.16573
1527000000,37.073036
1528000000,37.408791
1529000000,40.537067
1530000000,37.951637
1531000000,37.910942
1532000000,36.037724
1533000000,35.220459
1534000000,39.18647
1535000000,39.026108
1536000000,36.673149
1537000000,38.64119
1538000000,36.083271
1539000000,38.296921
1540000000,40.255039
1541000000,38.005409
1542000000,38.355888
1543000000,38.332386
1544000000,36.378548
1545000000,37.951443
1546000000,35.836666
1547000000,37.326206
1548000000,36.870613
1549000000,38.807842
1550000000,38.039707
1551000000,37.484413
1552000000,37.28664
1553000000,38.89994
1554000000,38.390995
1555000000,38.337643
1556000000,37.430676
1557000000,38.396034
1558000000,36.475567
1559000000,38.176994
1560000000,38.433365
1561000000,38.22361
1562000000,38.841568
1563000000,39.794373
1564000000,38.15065
1565000000,37.90427
1566000000,37.084332
1567000000,40.078278
1568000000,38.083569
1569000000,36.16964
1570000000,40.439186
1571000000,36.220646
1572000000,35.541874
1573000000,38.667065
1574000000,37.684158
1575000000,38.900135
1576000000,40.541836
1577000000,39.46714
1578000000,37.520405
1579000000,38.464966
1580000000,38.134266
1581000000,38.347996
1582000000,38.906315
1583000000,38.449558
1584000000,37.542923
1585000000,39.329887
1586000000,37.538589
1587000000,37.878212
1588000000,39.621006
1589000000,38.372356
1590000000,39.529282
1591000000,37.469158
1592000000,36.096718
1593000000,37.329552
1594000000,38.351353
1595000000,39.011406
1596000000,37.753498
1597000000,41.183414
1598000000,37.510029
1599000000,40.611332
1600000000,38.56028
1601000000,39.763603
1602000000,38.241856
1603000000,39.228622
1604000000,37.06332
1605000000,38.400688
1606000000,39.308167
1607000000,38.351978
1608000000,39.715759
1609000000,39.906391
1610000000,38.930561
1611000000,41.093315
1612000000,38.675312
1613000000,38.383205
1614000000,37.791046
1615000000,38.916191
1616000000,40.267826
1617000000,38.38089
1618000000,39.4762
1619000000,40.320869
1620000000,39.550571
1621000000,38.612316
1622000000,41.618237
1623000000,40.180351
1624000000,41.164276
1625000000,38.558079
1626000000,40.53648
1627000000,38.991936
1628000000,36.367458
1629000000,40.356255
1630000000,38.662216
1631000000,39.68869
1632000000,39.825592
1633000000,39.131523
1634000000,38.432396
1635000000,39.282238
1636000000,37.897419
1637000000,37.033787
1638000000,38.739571
1639000000,39.416595
1640000000,37.6054
1641000000,42.184338
1642000000,41.393017
1643000000,38.065052
1644000000,38.446804
1645000000,40.366596
1646000000,40.484978
1647000000,43.80479
1648000000,41.482021
1649000000,38.420601
1650000000,41.798363
1651000000,41.692039
1652000000,40.473614
1653000000,39.034321
1654000000,41.782589
1655000000,39.442616
1656000000,40.442139
1657000000,40.046284
1658000000,41.119392
1659000000,41.715454
1660000000,42.628338
1661000000,41.931873
1662000000,40.240986
1663000000,42.226818
1664000000,39.811958
1665000000,40.140686
1666000000,42.302895
1667000000,43.095688
1668000000,40.850998
1669000000,41.079884
1670000000,41.350452
1671000000,41.739815
1672000000,39.960663
1673000000,41.452915
1674000000,43.041275
1675000000,41.603462
1676000000,42.334675
1677000000,40.307701
1678000000,40.996571
1679000000,41.880714
1680000000,40.528011
1681000000,40.439556
1682000000,38.703156
1683000000,40.413483
1684000000,41.53569
1685000000,39.803078
1686000000,43.422565
1687000000,42.301205
1688000000,45.755157
1689000000,43.323677
1690000000,40.744213
1691000000,43.865101
1692000000,41.177921
1693000000,41.206188
1694000000,43.241196
1695000000,44.980633
1696000000,40.444313
1697000000,42.893295
1698000000,42.799179
1699000000,42.709644
1700000000,41.817909
1701000000,43.082558
1702000000,44.330578
1703000000,44.534992
1704000000,42.79282
1705000000,43.906464
1706000000,43.200783
1707000000,43.098377
1708000000,42.669586
1709000000,43.047218
1710000000,46.161842
1711000000,45.000679
1712000000,42.73859
1713000000,43.448689
1714000000,44.218906
1715000000,43.11063
1716000000,43.729965
1717000000,43.420731
1718000000,46.853649
1719000000,44.768627
1720000000,43.344757
1721000000,45.092136
1722000000,44.296585
1723000000,42.82365
1724000000,44.033207
1725000000,46.638939
1726000000,43.648781
1727000000,45.303371
1728000000,49.008183
1729000000,47.986538
1730000000,45.536762
1731000000,43.398407
1732000000,44.261444
1733000000,45.767521
1734000000,46.31926
1735000000,41.357224
1736000000,43.813225
1737000000,45.259277
1738000000,45.274292
1739000000,44.863102
1740000000,44.944153
1741000000,45.017647
1742000000,44.106018
1743000000,45.352501
1744000000,46.686005
1745000000,47.970242
1746000000,45.458359
1747000000,47.564285
1748000000,45.122326
1749000000,44.540836
1750000000,45.667656
1751000000,47.534515
1752000000,42.665154
1753000000,44.090485
1754000000,47.162464
1755000000,45.829788
1756000000,47.83963
1757000000,47.752979
1758000000,45.875027
1759000000,49.674957
1760000000,46.269653
1761000000,50.647896
1762000000,48.815739
1763000000,44.710472
1764000000,46.897736
1765000000,45.858212
1766000000,46.457981
1767000000,46.002563
1768000000,45.74741
1769000000,47.425957
1770000000,49.30138
1771000000,45.134441
1772000000,45.524376
1773000000,50.861595
1774000000,48.191151
1775000000,49.378452
1776000000,49.588623
1777000000,48.556938
1778000000,50.962112
1779000000,49.142082
1780000000,46.906269
1781000000,46.126743
1782000000,45.431541
1783000000,47.71743
1784000000,44.759933
1785000000,47.849091
1786000000,46.741123
1787000000,47.352444
1788000000,49.546967
1789000000,45.182434
1790000000,44.176239
1791000000,44.921455
1792000000,46.431118
1793000000,46.798985
1794000000,46.994507
1795000000,45.681709
1796000000,48.168587
1797000000,48.791508
1798000000,47.288139
1799000000,47.290211
1800000000,45.8522
1801000000,51.393093
1802000000,46.489342
1803000000,47.157848
1804000000,46.766411
1805000000,49.886509
1806000000,47.239685
1807000000,49.150238
1808000000,51.392624
1809000000,47.342518
1810000000,49.402733
1811000000,52.21545
1812000000,48.389858
1813000000,46.938427
1814000000,48.867958
1815000000,51.839684
1816000000,48.760685
1817000000,50.811329
1818000000,47.978722
1819000000,45.756256
1820000000,46.181984
1821000000,45.167862
1822000000,48.763828
1823000000,52.841534
1824000000,47.425568
1825000000,49.767994
1826000000,49.168499
1827000000,49.439236
1828000000,49.747856
1829000000,47.264721
1830000000,47.919479
1831000000,47.511593
1832000000,54.282543
1833000000,53.508804
1834000000,48.004826
1835000000,50.998558
1836000000,50.246952
1837000000,52.249367
1838000000,49.223091
1839000000,49.817741
1840000000,50.229137
1841000000,50.207737
1842000000,51.146046
1843000000,49.950047
1844000000,50.155731
1845000000,50.650604
1846000000,49.838638
1847000000,52.600769
1848000000,50.10651
1849000000,49.745041
1850000000,49.540771
1851000000,53.691406
1852000000,49.185394
1853000000,50.57634
1854000000,50.232986
1855000000,47.700806
1856000000,47.404755
1857000000,47.923618
1858000000,51.67712
1859000000,49.268745
1860000000,53.539635
1861000000,48.740929
1862000000,50.623089
1863000000,53.929291
1864000000,50.553001
1865000000,51.869545
1866000000,51.250885
1867000000,54.490223
1868000000,55.595631
1869000000,48.926052
1870000000,50.126347
1871000000,48.340317
1872000000,52.733418
1873000000,55.45948
1874000000,51.059235
1875000000,50.468643
1876000000,52.520039
1877000000,53.291931
1878000000,55.260674
1879000000,52.528454
1880000000,53.315575
1881000000,52.193512
1882000000,49.305798
1883000000,50.27615
1884000000,56.560753
1885000000,49.341022
1886000000,54.301414
1887000000,52.632137
1888000000,52.371777
1889000000,47.41251
1890000000,54.127529
1891000000,54.592598
1892000000,51.171394
1893000000,55.312004
1894000000,50.02224
1895000000,49.579102
1896000000,51.129318
1897000000,48.177433
1898000000,54.768261
1899000000,51.73584
1900000000,56.498798
1901000000,52.035782
1902000000,52.426708
1903000000,49.612446
1904000000,50.071606
1905000000,53.118164
1906000000,53.840744
1907000000,55.671909
1908000000,49.556133
1909000000,53.79126
1910000000,54.021584
1911000000,55.767429
1912000000,49.571251
1913000000,54.208099
1914000000,52.480583
1915000000,51.886105
1916000000,52.002251
1917000000,57.066093
1918000000,58.794773
1919000000,52.254932
1920000000,54.293346
1921000000,51.271263
1922000000,61.013363
1923000000,61.115383
1924000000,59.121201
1925000000,59.84906
1926000000,55.636921
1927000000,56.880814
1928000000,53.254322
1929000000,56.145714
1930000000,57.211143
1931000000,51.433407
1932000000,53.368183
1933000000,60.406456
1934000000,53.784489
1935000000,55.398243
1936000000,55.833351
1937000000,57.88171
1938000000,61.361469
1939000000,58.190567
1940000000,54.025532
1941000000,57.078876
1942000000,56.937832
1943000000,54.904045
1944000000,59.121357
1945000000,61.994957
1946000000,57.160755
1947000000,53.58152
1948000000,53.572544
1949000000,60.336628
1950000000,57.532433
1951000000,57.671326
1952000000,60.787956
1953000000,63.016457
1954000000,53.551926
1955000000,63.66872
1956000000,60.323826
1957000000,57.405113
1958000000,63.146397
1959000000,57.980843
1960000000,59.733875
1961000000,55.481155
1962000000,67.527916
1963000000,55.959717
1964000000,59.193932
1965000000,59.957657
1966000000,55.991631
1967000000,64.704201
1968000000,52.585228
1969000000,53.68689
1970000000,59.812809
1971000000,56.550011
1972000000,62.659603
1973000000,62.118389
1974000000,59.625759
1975000000,54.935158
1976000000,59.51358
1977000000,51.877071
1978000000,61.496189
1979000000,63.078346
1980000000,60.335106
1981000000,66.491013
1982000000,62.434711
1983000000,63.495193
1984000000,60.419838
1985000000,60.793438
1986000000,62.54179
1987000000,57.133339
1988000000,64.634071
1989000000,67.623756
1990000000,55.988548
1991000000,59.002842
1992000000,59.377018
1993000000,62.854427
1994000000,66.345016
1995000000,70.198578
1996000000,64.549736
1997000000,68.293449
1998000000,65.629105
1999000000,60.574757
2000000000,59.676945
2001000000,63.086849
2002000000,55.024372
2003000000,56.643063
2004000000,58.972187
2005000000,57.995754
2006000000,72.895721
2007000000,56.438972
2008000000,56.224594
2009000000,62.234688
2010000000,68.426277
2011000000,58.098045
2012000000,60.336479
2013000000,63.508072
2014000000,64.882545
2015000000,59.048065
2016000000,61.325809
2017000000,59.076057
2018000000,63.195015
2019000000,57.442513
2020000000,62.306873
2021000000,59.287266
2022000000,61.104088
2023000000,56.00779
2024000000,61.771965
2025000000,60.07383
2026000000,57.287376
2027000000,59.465637
2028000000,55.822971
2029000000,59.017769
2030000000,57.126286
2031000000,64.679451
2032000000,63.48912
2033000000,62.210285
2034000000,60.50692
2035000000,60.81525
2036000000,61.684528
2037000000,59.463478
2038000000,57.342445
2039000000,63.31374
2040000000,58.599174
2041000000,52.3279
2042000000,54.47757
2043000000,58.049728
2044000000,60.214077
2045000000,62.768593
2046000000,62.039589
2047000000,61.312435
2048000000,51.914684
2049000000,59.124134
2050000000,62.360676
2051000000,59.773064
2052000000,59.379677
2053000000,56.412666
2054000000,66.717682
2055000000,59.158073
2056000000,57.328079
2057000000,57.290318
2058000000,58.391876
2059000000,50.72998
2060000000,54.549183
2061000000,53.741016
2062000000,59.160557
2063000000,62.153004
2064000000,55.513847
2065000000,63.035473
2066000000,56.772488
2067000000,62.695313
2068000000,54.348507
2069000000,59.375084
2070000000,56.349281
2071000000,55.95187
2072000000,59.398476
2073000000,63.726097
2074000000,64.734962
2075000000,52.586979
2076000000,56.513847
2077000000,54.942177
2078000000,53.725426
2079000000,55.865356
2080000000,54.646572
2081000000,55.620369
2082000000,52.522007
2083000000,55.805233
2084000000,54.078197
2085000000,58.110752
2086000000,56.875256
2087000000,57.316788
2088000000,57.085007
2089000000,56.015301
2090000000,53.851032
2091000000,55.969063
2092000000,62.14164
2093000000,58.942295
2094000000,56.7066
2095000000,54.747604
2096000000,51.479084
2097000000,59.276035
2098000000,63.012211
2099000000,57.905727
2100000000,53.46106
2101000000,59.865734
2102000000,57.00502
2103000000,62.621204
2104000000,53.667011
2105000000,57.433376
2106000000,64.209503
2107000000,59.335369
2108000000,57.705791
2109000000,53.144142
2110000000,53.462059
2111000000,52.814491
2112000000,54.032589
2113000000,57.901016
2114000000,56.268665
2115000000,52.834274
2116000000,50.993214
2117000000,60.135693
2118000000,54.506893
2119000000,54.732555
2120000000,58.571247
2121000000,49.20182
2122000000,54.164665
2123000000,55.831627
2124000000,53.974148
2125000000,54.431301
2126000000,54.66629
2127000000,54.08453
2128000000,58.553997
2129000000,54.40797
2130000000,53.221973
2131000000,54.782936
2132000000,50.776337
2133000000,51.386574
2134000000,55.354652
2135000000,63.280411
2136000000,58.074154
2137000000,53.020676
2138000000,55.081608
2139000000,60.790508
2140000000,52.683567
2141000000,56.634056
2142000000,53.709545
2143000000,62.103329
2144000000,52.918884
2145000000,55.48045
2146000000,53.503876
2147000000,51.656956
2148000000,59.892849
2149000000,57.036098
2150000000,53.893513
2151000000,57.851894
2152000000,57.156765
2153000000,60.480953
2154000000,57.747501
2155000000,51.87117
2156000000,56.755375
2157000000,56.67717
2158000000,56.143368
2159000000,53.151714
2160000000,51.998226
2161000000,60.97226
2162000000,53.799606
2163000000,53.945
2164000000,54.86713
2165000000,61.113289
2166000000,54.188076
2167000000,54.968887
2168000000,53.93063
2169000000,56.610935
2170000000,58.559605
2171000000,57.683216
2172000000,57.10582
2173000000,52.850628
2174000000,53.486179
2175000000,55.427441
2176000000,57.137589
2177000000,54.435524
2178000000,52.141373
2179000000,51.947884
2180000000,56.422348
2181000000,50.105621
2182000000,54.729385
2183000000,59.319733
2184000000,55.735043
2185000000,53.721291
2186000000,53.077744
2187000000,55.842987
2188000000,56.270901
2189000000,50.718967
2190000000,54.46077
2191000000,52.827625
2192000000,54.967674
2193000000,50.678913
2194000000,55.122669
2195000000,57.706333
2196000000,56.0257
2197000000,52.456226
2198000000,53.436558
2199000000,54.862087
2200000000,51.188408
2201000000,55.537964
2202000000,54.096794
2203000000,51.940895
2204000000,58.078529
2205000000,53.212082
2206000000,52.752426
2207000000,64.064316
2208000000,55.933411
2209000000,53.12447
2210000000,58.687447
2211000000,52.579536
2212000000,48.061531
2213000000,49.693573
2214000000,59.99588
2215000000,49.142113
2216000000,61.940388
2217000000,52.071236
2218000000,57.174465
2219000000,57.609543
2220000000,51.862553
2221000000,50.22551
2222000000,51.815533
2223000000,57.709064
2224000000,50.226601
2225000000,52.756542
2226000000,53.172031
2227000000,56.342495
2228000000,50.508636
2229000000,50.436611
2230000000,51.568748
2231000000,57.508137
2232000000,53.775211
2233000000,54.211895
2234000000,54.646568
2235000000,53.678375
2236000000,51.871143
2237000000,54.295128
2238000000,50.140244
2239000000,51.306236
2240000000,49.761017
2241000000,51.116772
2242000000,50.387829
2243000000,55.965519
2244000000,55.099571
2245000000,52.329964
2246000000,49.710384
2247000000,51.337589
2248000000,52.14814
2249000000,48.434418
2250000000,50.844082
2251000000,58.29311
2252000000,49.436043
2253000000,51.175179
2254000000,48.872192
2255000000,53.242355
2256000000,49.90023
2257000000,48.967766
2258000000,53.902992
2259000000,53.089588
2260000000,58.308468
2261000000,47.664101
2262000000,50.053997
2263000000,49.735859
2264000000,54.165485
2265000000,50.61356
2266000000,47.468887
2267000000,51.931778
2268000000,52.285995
2269000000,52.76173
2270000000,52.362999
2271000000,48.324383
2272000000,49.851479
2273000000,56.030247
2274000000,54.073971
2275000000,46.418926
2276000000,49.593903
2277000000,49.097141
2278000000,52.058495
2279000000,51.519131
2280000000,50.766232
2281000000,53.762405
2282000000,48.950417
2283000000,49.433689
2284000000,52.764751
2285000000,51.38195
2286000000,47.695869
2287000000,51.990189
2288000000,47.279377
2289000000,42.246498
2290000000,47.046513
2291000000,54.200218
2292000000,52.249599
2293000000,46.868355
2294000000,48.62471
2295000000,47.529888
2296000000,50.588024
2297000000,51.381191
2298000000,47.57613
2299000000,51.666645
2300000000,55.272655
2301000000,47.953861
2302000000,51.317356
2303000000,47.778698
2304000000,49.632065
2305000000,49.319817
2306000000,47.128796
2307000000,46.983746
2308000000,48.244938
2309000000,53.652222
2310000000,49.912136
2311000000,52.927135
2312000000,44.688629
2313000000,51.413296
2314000000,49.591091
2315000000,50.128937
2316000000,47.417656
2317000000,48.360062
2318000000,49.622215
2319000000,49.239113
2320000000,52.935001
2321000000,49.977207
2322000000,52.618584
2323000000,50.962315
2324000000,58.924118
2325000000,55.896988
2326000000,46.060303
2327000000,51.635204
2328000000,55.755009
2329000000,53.322464
2330000000,55.208302
2331000000,50.668758
2332000000,53.396473
2333000000,43.131531
2334000000,47.1898
2335000000,53.798744
2336000000,51.663395
2337000000,51.482151
2338000000,47.421234
2339000000,49.913929
2340000000,47.73748
2341000000,50.969406
2342000000,49.690971
2343000000,48.010677
2344000000,45.832844
2345000000,46.363602
2346000000,49.163013
2347000000,50.073811
2348000000,49.968418
2349000000,50.237862
2350000000,50.34956
2351000000,47.521603
2352000000,49.49054
2353000000,46.508854
2354000000,47.943577
2355000000,47.688408
2356000000,46.039661
2357000000,48.446941
2358000000,53.831047
2359000000,49.425354
2360000000,49.118301
2361000000,50.11116
2362000000,50.663868
2363000000,50.667191
2364000000,52.354507
2365000000,47.50193
2366000000,47.138653
2367000000,43.983307
2368000000,47.983612
2369000000,54.04982
2370000000,49.151943
2371000000,48.132347
2372000000,51.094135
2373000000,47.222496
2374000000,48.779247
2375000000,49.42186
