!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 13:44:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.12731694,-137.53423,-23.595177,79.63623
1001000000,-0.13876459,-137.77562,-23.463856,80.628265
1002000000,-0.12370897,-138.02451,-23.463425,80.745224
1003000000,-0.14398299,-137.92351,-23.486589,81.978134
1004000000,-0.15038823,-138.22949,-23.351467,81.378166
1005000000,-0.14803615,-138.39308,-23.315178,82.257462
1006000000,-0.11509545,-138.38889,-23.184284,82.951706
1007000000,-0.14799364,-138.62045,-23.091436,82.97715
1008000000,-0.1467014,-138.95625,-23.167578,83.892662
1009000000,-0.17578489,-138.70578,-23.056053,84.086449
1010000000,-0.14270532,-139.14108,-23.003256,84.283287
1011000000,-0.13524951,-139.13174,-23.005144,85.231133
1012000000,-0.12831011,-139.29814,-22.897562,85.374405
1013000000,-0.15783292,-139.39026,-22.888075,85.248749
1014000000,-0.18104379,-139.54346,-22.777464,86.119019
1015000000,-0.14258115,-139.71745,-22.635952,86.783615
1016000000,-0.13482094,-139.9819,-22.520145,86.65036
1017000000,-0.14296021,-139.903,-22.67659,86.740273
1018000000,-0.14420645,-140.04767,-22.530916,87.538132
1019000000,-0.15262176,-140.21252,-22.39933,87.770523
1020000000,-0.12159319,-140.55984,-22.389357,88.202034
1021000000,-0.15919176,-140.52469,-22.361076,88.715714
1022000000,-0.13919461,-140.76744,-22.253326,89.030533
1023000000,-0.15361221,-141.07939,-22.198015,89.065514
1024000000,-0.15875231,-141.04312,-22.079372,89.472115
1025000000,-0.14799158,-141.11134,-21.999062,89.478882
1026000000,-0.16180721,-141.4451,-21.924368,90.208557
1027000000,-0.13020535,-141.33945,-21.875814,91.195168
1028000000,-0.16160023,-141.51225,-21.822136,91.432388
1029000000,-0.15210395,-141.59563,-21.725393,91.621178
1030000000,-0.14628483,-141.84561,-21.634289,91.751755
1031000000,-0.16194865,-142.04196,-21.600967,91.721909
1032000000,-0.16472961,-142.04996,-21.512877,91.450851
1033000000,-0.14923313,-142.33661,-21.433994,91.640282
1034000000,-0.13852152,-142.52094,-21.37133,91.98455
1035000000,-0.16686912,-142.66367,-21.319162,92.703163
1036000000,-0.13765568,-142.73099,-21.274637,93.162605
1037000000,-0.19287002,-142.84715,-21.132256,92.873795
1038000000,-0.17187886,-142.93446,-21.098133,92.822205
1039000000,-0.16198017,-143.13788,-21.076908,92.951996
1040000000,-0.16260087,-143.29501,-20.99295,93.340523
1041000000,-0.1630345,-143.38208,-21.002523,94.573486
1042000000,-0.18785086,-143.61826,-20.997698,94.211563
1043000000,-0.17591526,-143.74355,-20.824797,94.072739
1044000000,-0.15798725,-143.88118,-20.704268,94.253883
1045000000,-0.16508566,-144.1353,-20.668684,94.467201
1046000000,-0.17410338,-144.13275,-20.68606,94.780907
1047000000,-0.14907388,-144.3188,-20.515171,94.955971
1048000000,-0.15001185,-144.33559,-20.567812,95.501564
1049000000,-0.1681595,-144.51874,-20.435637,94.958725
1050000000,-0.16088963,-144.64676,-20.409241,94.971504
1051000000,-0.1465099,-144.86069,-20.323515,95.661255
1052000000,-0.18487342,-145.13722,-20.303093,95.291245
1053000000,-0.16840054,-145.13068,-20.330948,95.881172
1054000000,-0.16227135,-145.15921,-20.236126,96.053894
1055000000,-0.15362294,-145.48235,-20.181269,95.852554
1056000000,-0.19025454,-145.64116,-20.09251,95.924377
1057000000,-0.17376849,-145.62431,-20.119959,96.073441
1058000000,-0.19366269,-145.80692,-20.014563,96.193153
1059000000,-0.1775714,-145.87573,-19.890066,96.314087
1060000000,-0.1946761,-146.21988,-19.967745,96.292068
1061000000,-0.19724262,-146.1913,-19.867651,96.636414
1062000000,-0.16282597,-146.40324,-19.785854,96.524246
1063000000,-0.16609086,-146.39449,-19.762079,97.15918
1064000000,-0.18969643,-146.60429,-19.716352,97.391449
1065000000,-0.1672045,-146.82495,-19.623404,97.167755
1066000000,-0.19558017,-146.94611,-19.607735,97.033203
1067000000,-0.16508986,-147.21588,-19.486391,96.934288
1068000000,-0.19324672,-147.25735,-19.500706,97.086929
1069000000,-0.17646529,-147.3779,-19.55411,97.426735
1070000000,-0.17385656,-147.50667,-19.39554,97.552376
1071000000,-0.16656362,-147.63788,-19.402327,97.836258
1072000000,-0.19875987,-147.90086,-19.296206,97.67482
1073000000,-0.16768387,-147.81509,-19.317801,97.996437
1074000000,-0.20437706,-147.87868,-19.197783,98.124451
1075000000,-0.18169051,-148.10551,-19.198275,98.025185
1076000000,-0.17678601,-148.25641,-19.056917,98.403214
1077000000,-0.17066477,-148.48592,-19.081907,98.112213
1078000000,-0.17499442,-148.48256,-19.014124,98.511742
1079000000,-0.18267395,-148.86909,-18.997347,98.22773
1080000000,-0.20751058,-148.7686,-18.941729,98.334808
1081000000,-0.19215459,-149.02948,-18.876854,98.796371
1082000000,-0.19807209,-149.32259,-18.792891,98.238876
1083000000,-0.16401134,-149.36142,-18.782639,98.455177
1084000000,-0.21423753,-149.47356,-18.734797,98.701607
1085000000,-0.18835637,-149.53719,-18.721605,99.16571
1086000000,-0.18024305,-149.74442,-18.642788,98.684196
1087000000,-0.19218028,-149.96257,-18.608372,98.910065
1088000000,-0.20537731,-149.87056,-18.586714,99.194313
1089000000,-0.19495486,-150.12747,-18.478928,99.045387
1090000000,-0.16155192,-150.47076,-18.443007,99.029671
1091000000,-0.19601765,-150.3349,-18.385376,99.249825
1092000000,-0.20053238,-150.46689,-18.365261,99.229309
1093000000,-0.18638773,-150.74364,-18.283657,99.262756
1094000000,-0.17756426,-150.88133,-18.233225,99.469383
1095000000,-0.17655648,-150.92039,-18.164455,99.526642
1096000000,-0.19065513,-151.1008,-18.138048,99.354019
1097000000,-0.17494011,-151.42967,-18.058836,99.673576
