Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U),,VSWR_HFSS
1914000000,2.1178837,-22.530447,28.409296,,283.9857859
1915000000,2.1114435,-22.551424,28.504875,,283.600846
1916000000,2.151413,-22.485542,27.947952,,283.2158146
1917000000,2.1712074,-22.323185,27.626192,,282.8306925
1918000000,2.1133087,-22.234678,28.345304,,282.4454803
1919000000,2.0064921,-22.284069,29.875505,,282.0601786
1920000000,2.0911236,-22.167639,28.617374,,281.674788
1921000000,2.0495837,-21.992651,29.121609,,281.2893094
1922000000,2.0208273,-22.084293,29.575846,,280.9037432
1923000000,1.9754512,-21.956303,30.197767,,280.5180902
1924000000,2.1471348,-21.892473,27.758133,,280.1323511
1925000000,2.0682256,-21.814632,28.783735,,279.7465264
1926000000,1.9514,-21.827286,30.511839,,279.3606168
1927000000,2.0402155,-21.682945,29.122509,,278.974623
1928000000,2.1005874,-21.647987,28.271454,,278.5885455
1929000000,2.0511057,-21.510939,28.895418,,278.2023852
1930000000,2.0940597,-21.352158,28.237896,,277.8161426
1931000000,2.0321527,-21.391579,29.114336,,277.4298183
1932000000,1.9256386,-21.410469,30.732492,,277.043413
1933000000,1.9520626,-21.279966,30.259504,,276.6569273
1934000000,2.1731155,-21.273392,27.180166,,276.2703619
1935000000,1.9486178,-21.105206,30.236866,,275.8837174
1936000000,2.0043964,-21.062269,29.377676,,275.4969945
1937000000,1.8993815,-21.079802,31.009071,,275.1101938
1938000000,2.0475135,-20.892639,28.68969,,274.7233159
1939000000,1.9751074,-20.943769,29.762676,,274.3363615
1940000000,1.9693398,-20.771944,29.776937,,273.9493311
1941000000,1.97279,-20.701799,29.695349,,273.5622256
1942000000,2.0274565,-20.728769,28.906023,,273.1750454
1943000000,2.0790427,-20.688782,28.173141,,272.7877911
1944000000,2.069689,-20.53219,28.237961,,272.4004636
1945000000,2.0339348,-20.555988,28.743765,,272.0130633
1946000000,2.0575597,-20.474581,28.381363,,271.6255909
1947000000,1.92804,-20.382271,30.247993,,271.2380471
1948000000,2.0489314,-20.280729,28.423616,,270.8504324
1949000000,1.9909647,-20.216436,29.224642,,270.4627475
1950000000,2.1347084,-20.12277,27.222092,,270.074993
1951000000,1.995986,-20.105871,29.106428,,269.6871696
1952000000,2.0221605,-20.030594,28.699909,,269.2992779
1953000000,2.0321858,-20.086149,28.580336,,268.9113185
1954000000,2.0808408,-19.925154,27.850336,,268.5232921
1955000000,2.0283985,-19.884827,28.554243,,268.1351992
1956000000,1.992126,-19.737555,29.015301,,267.7470406
1957000000,1.9725475,-19.788099,29.323462,,267.3588167
1958000000,1.9562341,-19.660881,29.516541,,266.9705283
1959000000,1.9951929,-19.644836,28.934072,,266.5821761
1960000000,2.1216905,-19.511387,27.16032,,266.1937605
1961000000,2.0131321,-19.43088,28.593172,,265.8052822
1962000000,1.9428877,-19.554644,29.676294,,265.416742
1963000000,1.9713113,-19.412678,29.19236,,265.0281403
1964000000,1.9557111,-19.272348,29.369562,,264.6394779
1965000000,1.9627428,-19.234064,29.249338,,264.2507553
1966000000,1.8951489,-19.180042,30.270287,,263.8619732
1967000000,1.9066288,-19.033899,30.02944,,263.4731322
1968000000,1.9721467,-18.905258,28.982588,,263.084233
1969000000,1.9085394,-18.927042,29.956837,,262.6952761
1970000000,1.9348139,-18.836292,29.51469,,262.3062623
1971000000,1.9438399,-18.80615,29.365999,,261.917192
1972000000,1.9412471,-18.782333,29.395977,,261.528066
1973000000,1.9251711,-18.793638,29.645781,,261.138885
1974000000,1.9038632,-18.685619,29.934891,,260.7496494
1975000000,1.9939151,-18.563868,28.537819,,260.36036
1976000000,1.9600918,-18.538584,29.020519,,259.9710173
1977000000,1.8892428,-18.384451,30.048162,,259.5816221
1978000000,1.9690193,-18.496519,28.87314,,259.1921749
1979000000,1.8454516,-18.34584,30.745584,,258.8026764
1980000000,2.0125525,-18.297655,28.175993,,258.4131272
1981000000,2.0562365,-18.132528,27.51902,,258.023528
1982000000,1.9235117,-18.194126,29.440519,,257.6338794
1983000000,1.935878,-18.231112,29.266447,,257.2441819
1984000000,1.8348862,-17.972502,30.774624,,256.8544363
1985000000,1.7384293,-17.93792,32.467403,,256.4646432
1986000000,1.8264807,-17.90753,30.890654,,256.0748033
1987000000,1.8533938,-17.81904,30.40806,,255.6849171
1988000000,1.920826,-17.789789,29.330004,,255.2949853
1989000000,1.992362,-17.824368,28.2896,,254.9050086
1990000000,1.8516027,-17.741241,30.407557,,254.5149875
1991000000,1.8960221,-17.618984,29.649721,,254.1249228
1992000000,1.9278218,-17.655985,29.174339,,253.734815
1993000000,1.840497,-17.55407,30.519121,,253.3446649
1994000000,1.7867942,-17.429008,31.387123,,252.954473
1995000000,1.8169562,-17.479813,30.885759,,252.56424
1996000000,1.8968556,-17.3473,29.536417,,252.1739666
1997000000,1.8672605,-17.286606,29.981886,,251.7836534
1998000000,1.8672621,-17.32646,29.996653,,251.3933011
1999000000,1.7794436,-17.226482,31.437782,,251.0029102
2000000000,1.9738042,-17.162161,28.320448,,250.6124815
2001000000,1.8677428,-17.070385,29.894506,,250.2220156
2002000000,1.934584,-16.94412,28.817455,,249.8315131
2003000000,1.7857224,-17.055347,31.261492,,249.4409748
2004000000,1.7919991,-16.84075,31.070759,,249.0504013
2005000000,1.7866247,-16.884293,31.180655,,248.6597931
2006000000,1.8376429,-16.652708,30.230577,,248.2691511
2007000000,1.8823197,-16.769535,29.554768,,247.8784758
2008000000,1.7993095,-16.547989,30.835785,,247.4877679
2009000000,1.8606836,-16.533085,29.813604,,247.0970281
2010000000,1.8565701,-16.578985,29.896038,,246.706257
2011000000,1.8728333,-16.476963,29.600437,,246.3154553
2012000000,1.9701216,-16.396757,28.112288,,245.9246237
2013000000,1.8501984,-16.395248,29.933401,,245.5337628
2014000000,1.7455965,-16.233782,31.666267,,245.1428733
2015000000,1.7136427,-16.205784,32.24601,,244.7519559
2016000000,1.7893841,-16.138439,30.857004,,244.3610113
2017000000,1.8536272,-16.137882,29.787605,,243.9700401
2018000000,1.9239625,-16.096474,28.685011,,243.579043
2019000000,1.909146,-16.093397,28.90654,,243.1880206
2020000000,1.7512891,-15.976545,31.468641,,242.7969738
2021000000,1.8223909,-15.80379,30.180809,,242.405903
2022000000,1.8041736,-15.866859,30.507656,,242.0148091
2023000000,1.8121103,-15.873273,30.376318,,241.6236927
2024000000,1.897553,-15.70476,28.952692,,241.2325545
2025000000,1.6929209,-15.691154,32.446522,,240.8413952
2026000000,1.8059131,-15.594794,30.383381,,240.4502155
2027000000,1.8010553,-15.559771,30.45318,,240.0590161
2028000000,1.8584251,-15.517648,29.499184,,239.6677976
2029000000,1.7514091,-15.544092,31.310671,,239.2765607
2030000000,1.8463811,-15.429022,29.661823,,238.8853062
2031000000,1.8664056,-15.389861,29.330704,,238.4940348
2032000000,1.7885032,-15.195773,30.541544,,238.1027471
2033000000,1.7574049,-15.245817,31.099237,,237.7114439
2034000000,1.7894671,-15.306046,30.562727,,237.3201259
2035000000,1.7734789,-15.110641,30.771099,,236.9287937
2036000000,1.7925422,-15.09575,30.438896,,236.5374481
2037000000,1.8001244,-14.970164,30.268717,,236.1460898
2038000000,1.6945722,-15.003887,32.165688,,235.7547196
2039000000,1.7182148,-14.857088,31.672092,,235.363338
2040000000,1.7250292,-14.842682,31.542034,,234.9719459
2041000000,1.7371155,-14.831187,31.318682,,234.5805439
2042000000,1.7356628,-14.874831,31.359842,,234.1891328
2043000000,1.7260909,-14.80795,31.510691,,233.7977134
2044000000,1.7680542,-14.64911,30.709959,,233.4062862
2045000000,1.8028789,-14.642246,30.114639,,233.0148522
2046000000,1.6782031,-14.621848,32.344364,,232.6234119
2047000000,1.8537939,-14.416488,29.216835,,232.2319661
2048000000,1.7398752,-14.395773,31.122581,,231.8405156
2049000000,1.7930888,-14.370699,30.191061,,231.4490611
2050000000,1.791469,-14.345816,30.210365,,231.0576034
2051000000,1.7418089,-14.423513,31.097225,,230.6661431
2052000000,1.7649018,-14.150721,30.601976,,230.274681
2053000000,1.7195545,-14.131051,31.402382,,229.8832179
2054000000,1.7757274,-14.097421,30.398468,,229.4917545
2055000000,1.8528985,-14.051676,29.118715,,229.1002916
2056000000,1.797195,-13.969207,29.995329,,228.70883
2057000000,1.8010398,-13.954906,29.926868,,228.3173702
2058000000,1.7142752,-13.935104,31.434851,,227.9259133
2059000000,1.8096526,-13.721712,29.713053,,227.5344598
2060000000,1.7303964,-13.84439,31.112879,,227.1430106
2061000000,1.6980493,-13.801532,31.6915,,226.7515664
2062000000,1.7424994,-13.657991,30.837908,,226.3601281
2063000000,1.6400762,-13.635577,32.755985,,225.9686962
2064000000,1.6636385,-13.592255,32.277927,,225.5772718
2065000000,1.634112,-13.525068,32.838749,,225.1858554
2066000000,1.7363091,-13.48432,30.893478,,224.794448
2067000000,1.7731848,-13.389449,30.222319,,224.4030502
2068000000,1.7367837,-13.471535,30.881065,,224.0116628
2069000000,1.7225978,-13.340341,31.094454,,223.6202868
2070000000,1.718487,-13.342266,31.169424,,223.2289227
2071000000,1.679493,-13.21347,31.852236,,222.8375715
2072000000,1.7292643,-13.10264,30.901831,,222.4462339
2073000000,1.8066496,-12.974632,29.541391,,222.0549107
2074000000,1.6655319,-13.04941,32.067406,,221.6636027
2075000000,1.6818011,-12.974501,31.734028,,221.2723107
2076000000,1.7876836,-12.998627,29.861738,,220.8810356
2077000000,1.7752528,-12.877308,30.0354,,220.4897781
2078000000,1.6693888,-12.916702,31.952002,,220.098539
2079000000,1.7627485,-12.830816,30.234852,,219.7073192
2080000000,1.8334752,-12.733817,29.041628,,219.3161194
2081000000,1.6773334,-12.676777,31.727394,,218.9249406
2082000000,1.7578608,-12.638557,30.263136,,218.5337834
2083000000,1.7074119,-12.502615,31.117121,,218.1426487
2084000000,1.6656598,-12.537464,31.907503,,217.7515374
2085000000,1.6746498,-12.440513,31.707285,,217.3604503
2086000000,1.7764201,-12.487986,29.904358,,216.9693882
2087000000,1.7311605,-12.282314,30.627155,,216.578352
2088000000,1.6970905,-12.329331,31.255585,,216.1873424
2089000000,1.7367545,-12.330261,30.542122,,215.7963604
2090000000,1.8016315,-12.187564,29.403561,,215.4054068
2091000000,1.6972553,-12.240235,31.226727,,215.0144823
2092000000,1.7509607,-12.06978,30.221678,,214.6235879
2093000000,1.6323609,-12.160685,32.444187,,214.2327245
2094000000,1.7472218,-12.012296,30.270477,,213.8418928
2095000000,1.7353429,-11.943737,30.458714,,213.4510937
2096000000,1.6415658,-12.030748,32.223946,,213.0603282
2097000000,1.7148697,-11.893982,30.808455,,212.669597
2098000000,1.6056666,-11.949742,32.920105,,212.278901
2099000000,1.6714033,-11.573232,31.519405,,211.8882411
2100000000,1.6795443,-11.695145,31.400457,,211.4976181
2101000000,1.7337797,-11.734402,30.428932,,211.107033
2102000000,1.6201695,-11.64207,32.535767,,210.7164866
2103000000,1.7039565,-11.613599,30.928307,,210.3259798
2104000000,1.7367773,-11.468266,30.305235,,209.9355135
2105000000,1.692808,-11.499069,31.100664,,209.5450885
2106000000,1.7130743,-11.461676,30.722736,,209.1547058
2107000000,1.7027626,-11.378839,30.886524,,208.7643663
2108000000,1.7002132,-11.343828,30.923466,,208.3740708
2109000000,1.6809169,-11.363988,31.283869,,207.9838202
2110000000,1.6261878,-11.167269,32.282047,,207.5936155
2111000000,1.7027571,-11.109875,30.815504,,207.2034575
2112000000,1.7505549,-11.080046,29.966625,,206.8133471
2113000000,1.6954061,-11.071432,30.939032,,206.4232854
2114000000,1.6455495,-11.030425,31.865295,,206.0332731
2115000000,1.7047276,-10.995618,30.750223,,205.6433112
2116000000,1.7315564,-10.957539,30.264162,,205.2534006
2117000000,1.6321652,-10.920855,32.097076,,204.8635423
2118000000,1.7145393,-10.839191,30.534386,,204.4737371
2119000000,1.6032037,-10.762492,32.633976,,204.0839861
2120000000,1.6497741,-10.649917,31.683598,,203.69429
2121000000,1.6678489,-10.743771,31.36437,,203.3046499
2122000000,1.6815668,-10.618994,31.076796,,202.9150667
2123000000,1.6686615,-10.530763,31.294727,,202.5255414
2124000000,1.6463555,-10.463816,31.701599,,202.1360748
2125000000,1.6269863,-10.473223,32.081398,,201.7466679
2126000000,1.6525769,-10.472231,31.584398,,201.3573218
2127000000,1.6180816,-10.405395,32.240417,,200.9680372
2128000000,1.6753681,-10.319618,31.116854,,200.5788153
2129000000,1.7314687,-10.226476,30.086613,,200.1896569
2130000000,1.6773714,-10.180084,31.045553,,199.800563
2131000000,1.7097706,-10.141553,30.448139,,199.4115346
2132000000,1.7721213,-10.128899,29.374043,,199.0225726
2133000000,1.6265488,-10.065357,31.986923,,198.6336781
2134000000,1.6953181,-10.02972,30.681046,,198.2448519
2135000000,1.6318893,-9.9540691,31.854921,,197.8560951
2136000000,1.6312559,-9.9282665,31.860992,,197.4674087
2137000000,1.62239,-9.9889841,32.050014,,197.0787936
2138000000,1.7219231,-9.7815952,30.149885,,196.6902508
2139000000,1.7047756,-9.8119068,30.460096,,196.3017813
2140000000,1.7297432,-9.7186546,29.99938,,195.9133861
2141000000,1.7326586,-9.6521463,29.934019,,195.5250662
2142000000,1.6045074,-9.7369623,32.345161,,195.1368227
2143000000,1.6753501,-9.5683861,30.93865,,194.7486564
2144000000,1.7333206,-9.5735979,29.905146,,194.3605684
2145000000,1.6910802,-9.5173702,30.639357,,193.9725598
2146000000,1.6184539,-9.3834629,31.982851,,193.5846314
2147000000,1.5997169,-9.4154701,32.364964,,193.1967844
2148000000,1.6999893,-9.3827925,30.448841,,192.8090198
2149000000,1.6414534,-9.2475901,31.503876,,192.4213385
2150000000,1.6598095,-9.1900463,31.142696,,192.0337417
2151000000,1.6413053,-9.2194309,31.500374,,191.6462303
2152000000,1.7063251,-9.1274414,30.280329,,191.2588053
2153000000,1.6651995,-9.0803595,31.017803,,190.8714678
2154000000,1.5860153,-9.0938892,32.569412,,190.4842189
2155000000,1.623063,-9.0700779,31.820704,,190.0970595
2156000000,1.7322164,-8.9994984,29.800955,,189.7099907
2157000000,1.5554091,-8.8928232,33.163704,,189.3230136
2158000000,1.5574243,-8.8640881,33.114239,,188.9361292
2159000000,1.6359544,-8.9109573,31.534958,,188.5493385
2160000000,1.6389257,-8.8545523,31.465551,,188.1626427
2161000000,1.5641798,-8.7886171,32.954182,,187.7760427
2162000000,1.6555488,-8.7957001,31.137068,,187.3895397
2163000000,1.5548557,-8.6783733,33.126995,,187.0031346
2164000000,1.5351913,-8.5596228,33.524609,,186.6168286
2165000000,1.5569382,-8.623085,33.070393,,186.2306227
2166000000,1.6951313,-8.6670942,30.383514,,185.844518
2167000000,1.535213,-8.5409317,33.519966,,185.4585155
2168000000,1.6405172,-8.3953667,31.33836,,185.0726165
2169000000,1.6817547,-8.4457836,30.58008,,184.6868218
2170000000,1.6353889,-8.3135929,31.419903,,184.3011327
2171000000,1.5654868,-8.2913179,32.818058,,183.9155502
2172000000,1.547249,-8.2401991,33.193939,,183.5300753
2173000000,1.5900487,-8.1324091,32.278275,,183.1447093
2174000000,1.5587347,-8.1349354,32.927219,,182.7594531
2175000000,1.709911,-8.1639614,30.021753,,182.3743079
2176000000,1.674001,-8.1336784,30.659828,,181.9892748
2177000000,1.6400489,-8.0387421,31.275768,,181.6043549
2178000000,1.5385715,-7.9349422,33.316902,,181.2195493
2179000000,1.6900256,-7.9370341,30.331692,,180.8348591
2180000000,1.4796249,-7.8786793,34.632111,,180.4502854
2181000000,1.5841717,-7.8095036,32.332962,,180.0658293
2182000000,1.5510646,-7.7804747,33.017231,,179.681492
2183000000,1.6147301,-7.6590815,31.692249,,179.2972745
2184000000,1.6227354,-7.6906538,31.541891,,178.9131781
2185000000,1.5952375,-7.5606489,32.060684,,178.5292038
2186000000,1.5322716,-7.5956159,33.385029,,178.1453528
2187000000,1.5756626,-7.5135818,32.449955,,177.7616261
2188000000,1.6478097,-7.3934131,31.007473,,177.378025
2189000000,1.5925235,-7.3573432,32.077198,,176.9945506
2190000000,1.6038432,-7.4482679,31.867609,,176.6112039
2191000000,1.6452359,-7.3947592,31.056221,,176.2279863
2192000000,1.6827991,-7.3369393,30.352886,,175.8448987
2193000000,1.6294903,-7.1875572,31.319178,,175.4619424
2194000000,1.5918342,-7.193172,32.061039,,175.0791185
2195000000,1.5056858,-7.1213655,33.881691,,174.6964281
2196000000,1.5618075,-7.1313086,32.66605,,174.3138725
2197000000,1.5708601,-7.1540809,32.481956,,173.9314528
2198000000,1.547237,-7.0359817,32.956188,,173.5491701
2199000000,1.5584747,-6.9948702,32.711147,,173.1670257
2200000000,1.6683999,-6.9285779,30.544926,,172.7850206
2201000000,1.6284525,-6.8671875,31.283781,,172.403156
2202000000,1.6091251,-6.8030334,31.648605,,172.0214333
2203000000,1.6055084,-6.7685142,31.714054,,171.6398534
2204000000,1.5784903,-6.7314053,32.250515,,171.2584176
2205000000,1.6269693,-6.7654686,31.295231,,170.8771271
2206000000,1.6988318,-6.7188754,29.964056,,170.495983
2207000000,1.5936556,-6.6517005,31.930229,,170.1149866
2208000000,1.6537679,-6.5266685,30.749699,,169.734139
2209000000,1.4867393,-6.5156908,34.202244,,169.3534415
2210000000,1.5457591,-6.5403061,32.900547,,168.9728952
2211000000,1.6769704,-6.456583,30.3134,,168.5925013
2212000000,1.6223032,-6.1607513,31.288778,,168.212261
2213000000,1.5897033,-6.4531617,31.976843,,167.8321756
2214000000,1.6075779,-6.2210007,31.584663,,167.4522462
2215000000,1.5889097,-6.3118143,31.970081,,167.0724741
2216000000,1.570232,-6.0997119,32.316784,,166.6928604
2217000000,1.5330142,-6.0541096,33.094101,,166.3134063
2218000000,1.5946083,-6.2054749,31.839125,,165.9341132
2219000000,1.5300655,-6.0282025,33.153778,,165.5549822
2220000000,1.5653253,-6.1080189,32.419384,,165.1760145
2221000000,1.581648,-5.9453998,32.060013,,164.7972113
2222000000,1.6160471,-5.9348884,31.376055,,164.4185739
2223000000,1.587744,-5.8938122,31.92922,,164.0401035
2224000000,1.690792,-5.8412614,29.976,,163.6618014
2225000000,1.6373104,-5.8086185,30.950462,,163.2836687
2226000000,1.6779313,-5.7170453,30.188614,,162.9057067
2227000000,1.5291498,-5.7036457,33.123787,,162.5279167
2228000000,1.6290711,-5.7193046,31.094343,,162.1502998
2229000000,1.6127082,-5.6171951,31.395454,,161.7728573
2230000000,1.565567,-5.557466,32.332253,,161.3955906
2231000000,1.6502991,-5.5075283,30.665539,,161.0185007
2232000000,1.5854088,-5.4271832,31.909542,,160.641589
2233000000,1.6447356,-5.4268026,30.75852,,160.2648566
2234000000,1.5269886,-5.4321699,33.131035,,159.888305
2235000000,1.5481192,-5.3692603,32.670048,,159.5119353
2236000000,1.6203692,-5.3472691,31.210455,,159.1357487
2237000000,1.6486344,-5.338285,30.67421,,158.7597466
2238000000,1.7142162,-5.2267122,29.48695,,158.3839302
2239000000,1.6381521,-5.1930504,30.851791,,158.0083007
2240000000,1.5672125,-5.1047568,32.236649,,157.6328595
2241000000,1.5618879,-5.1164346,32.348076,,157.2576077
2242000000,1.6145363,-5.0158205,31.280615,,156.8825467
2243000000,1.4900216,-4.9764729,33.889267,,156.5076778
2244000000,1.5163821,-4.9224234,33.293091,,156.1330022
2245000000,1.6290033,-4.946341,30.994314,,155.7585211
2246000000,1.5879523,-4.815465,31.779442,,155.3842359
2247000000,1.6678635,-4.8257122,30.25803,,155.0101479
2248000000,1.6280351,-4.650507,30.977831,,154.6362583
2249000000,1.6829988,-4.7183142,29.973728,,154.2625684
2250000000,1.6780399,-4.6298203,30.052435,,153.8890795
2251000000,1.5681177,-4.5664577,32.151577,,153.5157929
2252000000,1.6141093,-4.5586538,31.2346,,153.1427098
2253000000,1.4735475,-4.5080142,34.207787,,152.7698317
2254000000,1.5364654,-4.5657163,32.813824,,152.3971596
2255000000,1.6521763,-4.3676181,30.494286,,152.0246951
2256000000,1.6848048,-4.2583556,29.892532,,151.6524392
2257000000,1.5853239,-4.3248167,31.775496,,151.2803935
2258000000,1.6391935,-4.2635756,30.724836,,150.908559
2259000000,1.7877476,-4.1865635,28.164486,,150.5369373
2260000000,1.6006099,-4.1835876,31.457012,,150.1655294
2261000000,1.5610105,-4.0811338,32.244133,,149.7943369
2262000000,1.61447,-4.1247525,31.180897,,149.4233609
2263000000,1.6497777,-4.1240044,30.513517,,149.0526028
2264000000,1.5510114,-3.9235501,32.435722,,148.6820638
2265000000,1.5072101,-3.9215467,33.378128,,148.3117454
2266000000,1.6639255,-3.8997483,30.232422,,147.9416487
2267000000,1.5905023,-3.8239858,31.620674,,147.5717752
2268000000,1.6314057,-3.78142,30.823898,,147.2021261
2269000000,1.6309662,-3.8287606,30.836628,,146.8327028
2270000000,1.619452,-3.7967153,31.052849,,146.4635065
2271000000,1.621361,-3.6491926,31.002722,,146.0945387
2272000000,1.6337663,-3.6080856,30.763668,,145.7258006
2273000000,1.6977476,-3.711127,29.613216,,145.3572935
2274000000,1.6211815,-3.6529634,31.0065,,144.9890188
2275000000,1.5555958,-3.5777714,32.306759,,144.6209777
2276000000,1.679576,-3.5110955,29.91638,,144.2531717
2277000000,1.6262074,-3.4618132,30.89393,,143.8856021
2278000000,1.6342871,-3.4351885,30.738947,,143.5182701
2279000000,1.7489351,-3.3783371,28.719498,,143.1511771
2280000000,1.6127365,-3.2387211,31.133419,,142.7843245
2281000000,1.5802181,-3.2271271,31.773146,,142.4177135
2282000000,1.7598711,-3.1949203,28.527319,,142.0513456
2283000000,1.673068,-3.2807202,30.014021,,141.685222
2284000000,1.6420094,-3.0391016,30.563114,,141.3193441
2285000000,1.567311,-3.0912437,32.02383,,140.9537132
2286000000,1.6010449,-3.0326536,31.34461,,140.5883307
2287000000,1.6902629,-2.9916801,29.68722,,140.2231979
2288000000,1.6539934,-2.924206,30.333382,,139.8583161
2289000000,1.6584672,-2.8894427,30.249113,,139.4936867
2290000000,1.6694963,-2.7778516,30.041698,,139.1293111
2291000000,1.5974516,-2.8133042,31.399044,,138.7651905
2292000000,1.6814868,-2.6782463,29.821001,,138.4013263
2293000000,1.6279926,-2.7277222,30.804173,,138.0377199
2294000000,1.6285483,-2.766834,30.796303,,137.6743727
2295000000,1.7022898,-2.7486248,29.461065,,137.3112858
2296000000,1.6754521,-2.5332725,29.919386,,136.9484608
2297000000,1.6354767,-2.5268414,30.650288,,136.585899
2298000000,1.7443875,-2.5231194,28.736435,,136.2236017
2299000000,1.7066408,-2.4624171,29.36846,,135.8615702
2300000000,1.7476208,-2.3458574,28.67338,,135.499806
2301000000,1.6444517,-2.2760992,30.468348,,135.1383103
2302000000,1.6988337,-2.3099258,29.494844,,134.7770845
2303000000,1.6742947,-2.1711614,29.919695,,134.41613
2304000000,1.7427975,-2.1274033,28.741505,,134.0554482
2305000000,1.6994953,-2.0514977,29.470085,,133.6950403
2306000000,1.7376298,-2.0251229,28.82209,,133.3349078
2307000000,1.7540783,-2.0462143,28.552797,,132.9750519
2308000000,1.6808884,-2.1125052,29.799335,,132.6154742
2309000000,1.9031833,-1.9702677,26.312626,,132.2561758
2310000000,1.7049596,-1.9421532,29.370506,,131.8971582
2311000000,1.7806026,-1.8451141,28.118671,,131.5384227
2312000000,1.7480942,-1.8696742,28.642622,,131.1799708
2313000000,1.7163854,-1.8136283,29.169359,,130.8218036
2314000000,1.7089771,-1.8081689,29.295574,,130.4639227
2315000000,1.8093861,-1.6760449,27.664772,,130.1063294
2316000000,1.8803049,-1.6719494,26.621208,,129.7490249
2317000000,1.7766448,-1.6017437,28.171852,,129.3920108
2318000000,1.9252647,-1.5329477,25.994902,,129.0352883
2319000000,1.8787673,-1.5300658,26.638151,,128.6788588
2320000000,1.7965446,-1.4340037,27.854128,,128.3227237
2321000000,1.7748035,-1.3644922,28.193138,,127.9668843
2322000000,1.9189438,-1.3795736,26.075867,,127.611342
2323000000,1.8058416,-1.4376583,27.71084,,127.2560982
2324000000,1.8480864,-1.3200749,27.073895,,126.9011542
2325000000,1.8460416,-1.2325561,27.101461,,126.5465114
2326000000,1.8098758,-1.3165655,27.645386,,126.1921711
2327000000,1.940749,-1.1950775,25.777988,,125.8381347
2328000000,1.9289372,-1.1337491,25.934357,,125.4844036
2329000000,1.8825568,-1.0483148,26.571316,,125.1309791
2330000000,1.7922044,-1.0788656,27.91161,,124.7778626
2331000000,1.8939651,-0.98737282,26.409952,,124.4250554
2332000000,1.8522918,-0.86577141,27.00169,,124.072559
2333000000,2.018019,-0.82616794,24.783548,,123.7203746
2334000000,1.9959648,-0.87877327,25.058292,,123.3685037
2335000000,1.9527246,-0.71358168,25.610474,,123.0169475
2336000000,2.0994453,-0.85778552,23.822836,,122.6657075
2337000000,1.9054257,-0.73491722,26.246536,,122.3147851
2338000000,1.9890573,-0.6615718,25.141943,,121.9641815
2339000000,2.0764301,-0.74176031,24.0851,,121.6138981
2340000000,2.0961766,-0.53147811,23.855652,,121.2639364
2341000000,2.1155274,-0.59847951,23.638161,,120.9142976
2342000000,2.0213699,-0.63643098,24.739716,,120.5649831
2343000000,2.0312829,-0.48226666,24.617281,,120.2159943
2344000000,2.1601336,-0.48585972,23.148905,,119.8673326
2345000000,2.1939683,-0.51481074,22.792177,,119.5189992
2346000000,2.1254783,-0.41276765,23.525723,,119.1709956
2347000000,2.0868366,-0.39817312,23.961231,,118.823323
2348000000,2.0811212,-0.40343916,24.027077,,118.475983
2349000000,2.1460273,-0.33269876,23.299898,,118.1289767
2350000000,2.1704228,-0.31346002,23.037893,,117.7823056
2351000000,2.247617,-0.27581674,22.246462,,117.4359711
2352000000,2.1976559,-0.29704404,22.752319,,117.0899744
2353000000,2.170476,-0.25548339,23.037025,,116.744317
2354000000,2.2232137,-0.14796489,22.490164,,116.3990001
2355000000,2.1316302,-0.037879687,23.45624,,116.0540252
2356000000,2.2976949,-0.14206561,21.761114,,115.7093935
2357000000,2.2723584,-0.13691168,22.003736,,115.3651065
2358000000,2.3281493,-0.19458358,21.47661,,115.0211655
2359000000,2.2585652,-0.074117325,22.137999,,114.6775718
2360000000,2.1749134,-0.009739347,22.989422,,114.3343268
2361000000,2.307296,0.082846902,21.670448,,113.9914318
2362000000,2.275532,0.031587545,21.972895,,113.6488882
2363000000,2.2046192,0.077412397,22.679708,,113.3066972
2364000000,2.2025244,0.055487901,22.701252,,112.9648604
2365000000,2.2619452,0.12310822,22.105001,,112.6233789
2366000000,2.1305149,0.17400967,23.468792,,112.2822542
2367000000,2.3067226,0.21717541,21.676184,,111.9414876
2368000000,2.2267971,0.1153259,22.453894,,111.6010803
2369000000,2.1836722,0.13238613,22.897369,,111.2610339
2370000000,2.2201226,0.28493714,22.522011,,110.9213495
2371000000,2.2775822,0.26247618,21.953711,,110.5820285
2372000000,2.1989775,0.20510375,22.738226,,110.2430723
2373000000,2.246583,0.2186497,22.256449,,109.9044822
2374000000,2.2784181,0.39830771,21.946445,,109.5662596
2375000000,2.1643796,0.26265737,23.101946,,109.2284056
2376000000,2.1457598,0.39088753,23.303198,,108.8909218
2377000000,2.2474008,0.48665684,22.250034,,108.5538094
2378000000,2.196321,0.47188759,22.767374,,108.2170697
2379000000,2.1596813,0.44750968,23.153421,,107.8807041
2380000000,2.0468564,0.5810135,24.431005,,107.5447138
2381000000,2.3243201,0.60870796,21.514862,,107.2091003
2382000000,2.1575887,0.57080269,23.177044,,106.8738648
2383000000,2.1102693,0.6843698,23.698105,,106.5390086
2384000000,2.0703413,0.63737452,24.154537,,106.2045331
2385000000,2.1972373,0.74626994,22.760929,,105.8704396
2386000000,2.2791977,0.72126901,21.942118,,105.5367293
2387000000,2.0627611,0.65070683,24.243467,,105.2034037
2388000000,2.0575063,0.81353754,24.307705,,104.870464
2389000000,2.0656455,0.7928257,24.211607,,104.5379115
