"Freq [GHz]","dB(S(1,1)) []"
1.112,-0.00993184692137074
1.113,-0.0100195655348033
1.114,-0.0101069955742431
1.115,-0.0101941386673579
1.116,-0.0102809964352234
1.117,-0.0103675704923162
1.118,-0.0104538624465393
1.119,-0.0105398738992545
1.12,-0.0106256064453016
1.121,-0.0107110616730182
1.122,-0.010796241164252
1.123,-0.0108811464943888
1.124,-0.0109657792323912
1.125,-0.0110501409407849
1.126,-0.0111342331757112
1.127,-0.0112180574869207
1.128,-0.0113016154178181
1.129,-0.0113849085054788
1.13,-0.0114679382806548
1.131,-0.0115507062678059
1.132,-0.0116332139851289
1.133,-0.0117154629445537
1.134,-0.0117974546517864
1.135,-0.0118791906063313
1.136,-0.0119606723014952
1.137,-0.0120419012244052
1.138,-0.012122878856055
1.139,-0.0122036066712994
1.14,-0.0122840861388787
1.141,-0.0123643187214674
1.142,-0.0124443058756503
1.143,-0.0125240490519602
1.144,-0.012603549694916
1.145,-0.0126828092430162
1.146,-0.012761829128775
1.147,-0.0128406107787399
1.148,-0.0129191556134987
1.149,-0.0129974650477205
1.15,-0.0130755404901473
1.151,-0.0131533833436481
1.152,-0.0132309950052043
1.153,-0.0133083768659541
1.154,-0.0133855303111997
1.155,-0.0134624567204307
1.156,-0.0135391574673371
1.157,-0.0136156339198445
1.158,-0.0136918874400969
1.159,-0.0137679193845249
1.16,-0.0138437311038437
1.161,-0.0139193239430385
1.162,-0.0139946992414449
1.163,-0.0140698583327153
1.164,-0.0141448025448725
1.165,-0.0142195332002967
1.166,-0.0142940516157856
1.167,-0.0143683591025327
1.168,-0.0144424569661596
1.169,-0.0145163465067451
1.17,-0.0145900290188387
1.171,-0.0146635057914614
1.172,-0.0147367781081493
1.173,-0.0148098472469562
1.174,-0.0148827144804814
1.175,-0.0149553810758705
1.176,-0.0150278482948578
1.177,-0.0151001173937677
1.178,-0.0151721896235313
1.179,-0.015244066229714
1.18,-0.015315748452531
1.181,-0.0153872375268584
1.182,-0.0154585346822554
1.183,-0.0155296411429865
1.184,-0.0156005581280298
1.185,-0.0156712868510961
1.186,-0.0157418285206641
1.187,-0.0158121843399667
1.188,-0.0158823555070255
1.189,-0.0159523432146776
1.19,-0.0160221486505786
1.191,-0.0160917729972132
1.192,-0.0161612174319418
1.193,-0.0162304831269816
1.194,-0.0162995712494481
1.195,-0.0163684829613639
1.196,-0.0164372194196731
1.197,-0.0165057817762713
1.198,-0.0165741711779895
1.199,-0.0166423887666614
1.2,-0.0167104356790957
1.201,-0.0167783130471069
1.202,-0.0168460219975522
1.203,-0.0169135636523094
1.204,-0.0169809391283261
1.205,-0.0170481495376133
1.206,-0.0171151959872921
1.207,-0.0171820795795784
1.208,-0.0172488014118024
1.209,-0.0173153625764478
1.21,-0.0173817641611499
1.211,-0.0174480072487168
1.212,-0.0175140929171392
1.213,-0.0175800222396149
1.214,-0.017645796284563
1.215,-0.017711416115638
1.216,-0.0177768827917468
1.217,-0.017842197367055
1.218,-0.0179073608910246
1.219,-0.0179723744084064
1.22,-0.0180372389592737
1.221,-0.018101955579017
1.222,-0.0181665252983924
1.223,-0.0182309491434992
1.224,-0.0182952281358267
1.225,-0.0183593632922399
1.226,-0.0184233556250274
1.227,-0.0184872061418958
1.228,-0.018550915845992
1.229,-0.0186144857359002
1.23,-0.0186779168057015
1.231,-0.0187412100449358
1.232,-0.0188043664386518
1.233,-0.0188673869674135
1.234,-0.0189302726073133
1.235,-0.0189930243299851
1.236,-0.0190556431026189
1.237,-0.019118129887988
1.238,-0.0191804856444357
1.239,-0.0192427113259344
1.24,-0.0193048078820498
1.241,-0.0193667762579929
1.242,-0.0194286173946271
1.243,-0.0194903322284595
1.244,-0.0195519216916832
1.245,-0.019613386712194
1.246,-0.0196747282135692
1.247,-0.0197359471151233
1.248,-0.0197970443318961
1.249,-0.0198580207746802
1.25,-0.01991887735003
1.251,-0.0199796149602745
1.252,-0.0200402345035297
1.253,-0.020100736873732
1.254,-0.0201611229606191
1.255,-0.0202213936497688
1.256,-0.0202815498226048
1.257,-0.0203415923564207
1.258,-0.0204015221243717
1.259,-0.0204613399955046
1.26,-0.0205210468347757
1.261,-0.0205806435030538
1.262,-0.0206401308571291
1.263,-0.0206995097497655
1.264,-0.0207587810296394
1.265,-0.0208179455414361
1.266,-0.0208770041258059
1.267,-0.0209359576194038
1.268,-0.0209948068548987
1.269,-0.0210535526609781
1.27,-0.0211121958623653
1.271,-0.0211707372798527
1.272,-0.0212291777302778
1.273,-0.0212875180265732
1.274,-0.0213457589777398
1.275,-0.0214039013889149
1.276,-0.0214619460613291
1.277,-0.02151989379236
1.278,-0.0215777453755074
1.279,-0.0216355016004575
1.28,-0.021693163253039
1.281,-0.0217507311152871
1.282,-0.021808205965415
1.283,-0.0218655885778594
1.284,-0.0219228797232587
1.285,-0.0219800801685087
1.286,-0.0220371906767449
1.287,-0.0220942120073508
1.288,-0.0221511449159945
1.289,-0.0222079901546258
1.29,-0.0222647484715026
1.291,-0.0223214206111645
1.292,-0.0223780073145105
1.293,-0.0224345093187453
1.294,-0.0224909273574397
1.295,-0.0225472621605197
1.296,-0.0226035144542751
1.297,-0.022659684961399
1.298,-0.0227157744009615
1.299,-0.022771783488452
1.3,-0.0228277129357772
1.301,-0.0228835634512896
1.302,-0.022939335739779
1.303,-0.022995030502482
1.304,-0.0230506484371182
1.305,-0.0231061902378902
1.306,-0.0231616565954963
1.307,-0.0232170481971307
1.308,-0.023272365726509
1.309,-0.0233276098638774
1.31,-0.0233827812860262
1.311,-0.0234378806662993
1.312,-0.0234929086745959
1.313,-0.023547865977406
1.314,-0.0236027532378001
1.315,-0.0236575711154457
1.316,-0.0237123202666347
1.317,-0.023767001344265
1.318,-0.0238216149978805
1.319,-0.0238761618736799
1.32,-0.0239306426144943
1.321,-0.0239850578598421
1.322,-0.0240394082459251
1.323,-0.0240936944056292
1.324,-0.0241479169685427
1.325,-0.0242020765609742
1.326,-0.024256173805955
1.327,-0.0243102093232492
1.328,-0.0243641837293864
1.329,-0.0244180976376315
1.33,-0.0244719516580335
1.331,-0.0245257463974274
1.332,-0.0245794824594319
1.333,-0.0246331604444709
1.334,-0.0246867809497856
1.335,-0.0247403445694452
1.336,-0.0247938518943477
1.337,-0.0248473035122477
1.338,-0.0249007000077583
1.339,-0.0249540419623423
1.34,-0.0250073299543708
1.341,-0.0250605645590869
1.342,-0.0251137463486452
1.343,-0.0251668758921005
1.344,-0.0252199537554389
1.345,-0.0252729805015919
1.346,-0.0253259566904086
1.347,-0.025378882878717
1.348,-0.0254317596202886
1.349,-0.0254845874658853
1.35,-0.0255373669632478
1.351,-0.0255900986571196
1.352,-0.025642783089253
1.353,-0.025695420798412
1.354,-0.0257480123203782
1.355,-0.0258005581879913
1.356,-0.0258530589311322
1.357,-0.0259055150767279
1.358,-0.0259579271487885
1.359,-0.0260102956684026
1.36,-0.0260626211537317
1.361,-0.0261149041200643
1.362,-0.0261671450797693
1.363,-0.026219344542351
1.364,-0.026271503014443
1.365,-0.0263236209998076
1.366,-0.0263756989993642
1.367,-0.0264277375111973
1.368,-0.0264797370305494
1.369,-0.0265316980498412
1.37,-0.0265836210586929
1.371,-0.0266355065439154
1.372,-0.0266873549895295
1.373,-0.0267391668767753
1.374,-0.0267909426841192
1.375,-0.0268426828872669
1.376,-0.0268943879591676
1.377,-0.026946058370034
1.378,-0.0269976945873317
1.379,-0.0270492970758232
1.38,-0.0271008662975414
1.381,-0.0271524027118148
1.382,-0.0272039067752817
1.383,-0.0272553789418963
1.384,-0.0273068196629224
1.385,-0.0273582293869741
1.386,-0.0274096085600041
1.387,-0.0274609576253057
1.388,-0.0275122770235411
1.389,-0.0275635671927405
1.39,-0.0276148285683257
1.391,-0.0276660615830835
1.392,-0.0277172666672204
1.393,-0.0277684442483373
1.394,-0.0278195947514626
1.395,-0.0278707185990248
1.396,-0.027921816210924
1.397,-0.027972888004474
1.398,-0.0280239343944578
1.399,-0.0280749557931118
1.4,-0.0281259526101483
1.401,-0.028176925252749
1.402,-0.0282278741256006
1.403,-0.0282787996308742
1.404,-0.028329702168248
1.405,-0.0283805821349201
1.406,-0.0284314399256118
1.407,-0.028482275932579
1.408,-0.0285330905456168
1.409,-0.0285838841520645
1.41,-0.0286346571368267
1.411,-0.0286854098823789
1.412,-0.0287361427687695
1.413,-0.0287868561736332
1.414,-0.028837550472192
1.415,-0.0288882260372734
1.416,-0.0289388832393277
1.417,-0.0289895224463961
1.418,-0.0290401440241871
1.419,-0.0290907483360142
1.42,-0.0291413357428445
1.421,-0.0291919066032988
1.422,-0.0292424612736653
1.423,-0.0292930001078993
1.424,-0.0293435234576182
1.425,-0.0293940316721618
1.426,-0.0294445250985281
1.427,-0.0294950040814396
1.428,-0.0295454689633259
1.429,-0.0295959200843333
1.43,-0.0296463577823413
1.431,-0.0296967823929613
1.432,-0.0297471942495532
1.433,-0.0297975936832203
1.434,-0.0298479810228405
1.435,-0.0298983565950505
1.436,-0.029948720724269
1.437,-0.0299990737326985
1.438,-0.0300494159403235
1.439,-0.0300997476649527
1.44,-0.0301500692221827
1.441,-0.0302003809254311
1.442,-0.0302506830859544
1.443,-0.0303009760128263
1.444,-0.0303512600129592
1.445,-0.030401535391134
1.446,-0.0304518024499601
1.447,-0.0305020614899399
1.448,-0.0305523128094206
1.449,-0.0306025567046505
1.45,-0.0306527934697531
1.451,-0.0307030233967458
1.452,-0.0307532467755599
1.453,-0.0308034638940264
1.454,-0.0308536750379051
1.455,-0.0309038804908656
1.456,-0.0309540805345206
1.457,-0.0310042754484317
1.458,-0.0310544655100923
1.459,-0.0311046509949687
1.46,-0.0311548321764655
1.461,-0.0312050093259923
1.462,-0.031255182712914
1.463,-0.0313053526045773
1.464,-0.0313555192663508
1.465,-0.0314056829615674
1.466,-0.0314558439515935
1.467,-0.0315060024957972
1.468,-0.0315561588515839
1.469,-0.0316063132743773
1.47,-0.0316564660176428
1.471,-0.0317066173328816
1.472,-0.0317567674696637
1.473,-0.0318069166756069
1.474,-0.0318570651963932
1.475,-0.0319072132757852
1.476,-0.0319573611556328
1.477,-0.0320075090758518
1.478,-0.0320576572744694
1.479,-0.0321078059876144
1.48,-0.0321579554495162
1.481,-0.0322081058925369
1.482,-0.0322582575471339
1.483,-0.0323084106419303
1.484,-0.0323585654036523
1.485,-0.0324087220572009
1.486,-0.0324588808255988
1.487,-0.0325090419300523
1.488,-0.0325592055899209
1.489,-0.032609372022734
1.49,-0.0326595414442035
1.491,-0.0327097140682263
1.492,-0.0327598901068943
1.493,-0.0328100697705027
1.494,-0.0328602532675369
1.495,-0.0329104408047009
1.496,-0.032960632586939
1.497,-0.0330108288173939
1.498,-0.033061029697457
1.499,-0.033111235426751
1.5,-0.0331614462031579
1.501,-0.0332116622227966
1.502,-0.03326188368006
1.503,-0.0333121107675987
1.504,-0.0333623436763383
1.505,-0.0334125825954855
1.506,-0.0334628277125302
1.507,-0.0335130792132591
1.508,-0.0335633372817603
1.509,-0.0336136021004146
1.51,-0.0336638738499305
1.511,-0.0337141527093226
1.512,-0.0337644388559415
1.513,-0.0338147324654674
1.514,-0.0338650337119039
1.515,-0.0339153427676233
1.516,-0.0339656598033158
1.517,-0.0340159849880721
1.518,-0.0340663184893112
1.519,-0.0341166604728306
1.52,-0.0341670111028156
1.521,-0.0342173705418184
1.522,-0.034267738950785
1.523,-0.0343181164890579
1.524,-0.0343685033143783
1.525,-0.0344188995828973
1.526,-0.034469305449182
1.527,-0.0345197210662134
1.528,-0.0345701465853931
1.529,-0.0346205821565703
1.53,-0.0346710279280216
1.531,-0.0347214840464645
1.532,-0.0347719506570657
1.533,-0.0348224279034765
1.534,-0.0348729159277636
1.535,-0.0349234148704982
1.536,-0.0349739248707125
1.537,-0.0350244460659103
1.538,-0.0350749785921074
1.539,-0.0351255225837825
1.54,-0.035176078173936
1.541,-0.0352266454940513
1.542,-0.0352772246741354
1.543,-0.0353278158427141
1.544,-0.0353784191268249
1.545,-0.035429034652035
1.546,-0.0354796625424395
1.547,-0.0355303029206979
1.548,-0.035580955907985
1.549,-0.0356316216240399
1.55,-0.0356823001871606
1.551,-0.0357329917141936
1.552,-0.0357836963205687
1.553,-0.0358344141202833
1.554,-0.035885145225921
1.555,-0.0359358897486291
1.556,-0.0359866477981814
1.557,-0.0360374194829069
1.558,-0.0360882049097708
1.559,-0.036139004184327
1.56,-0.0361898174107491
1.561,-0.0362406446918306
1.562,-0.0362914861289863
1.563,-0.0363423418222634
1.564,-0.0363932118703411
1.565,-0.0364440963705436
1.566,-0.0364949954188451
1.567,-0.0365459091098571
1.568,-0.0365968375368704
1.569,-0.0366477807918127
1.57,-0.0366987389653073
1.571,-0.0367497121466262
1.572,-0.0368007004237495
1.573,-0.0368517038833114
1.574,-0.0369027226106574
1.575,-0.0369537566898171
1.576,-0.0370048062035262
1.577,-0.0370558712332257
1.578,-0.0371069518590628
1.579,-0.0371580481599172
1.58,-0.0372091602133765
1.581,-0.0372602880957449
1.582,-0.0373114318820892
1.583,-0.0373625916461964
1.584,-0.0374137674605857
1.585,-0.0374649593965474
1.586,-0.0375161675241104
1.587,-0.0375673919120675
1.588,-0.0376186326279718
1.589,-0.037669889738148
1.59,-0.0377211633076991
1.591,-0.0377724534004901
1.592,-0.0378237600791964
1.593,-0.0378750834052628
1.594,-0.0379264234389317
1.595,-0.0379777802392531
1.596,-0.0380291538640676
1.597,-0.0380805443700509
1.598,-0.0381319518126582
1.599,-0.0381833762461913
1.6,-0.0382348177237689
1.601,-0.0382862762973323
1.602,-0.0383377520176675
1.603,-0.0383892449343987
1.604,-0.0384407550959841
1.605,-0.0384922825497372
1.606,-0.0385438273418406
1.607,-0.038595389517307
1.608,-0.0386469691200361
1.609,-0.0386985661927909
1.61,-0.0387501807771954
1.611,-0.038801812913776
1.612,-0.0388534626419125
1.613,-0.0389051299999107
1.614,-0.0389568150249339
1.615,-0.039008517753062
1.616,-0.0390602382192704
1.617,-0.0391119764574387
1.618,-0.0391637325003725
1.619,-0.0392155063797826
1.62,-0.0392672981263061
1.621,-0.0393191077695023
1.622,-0.0393709353378556
1.623,-0.0394227808588023
1.624,-0.0394746443587051
1.625,-0.0395265258628784
1.626,-0.0395784253955791
1.627,-0.0396303429800307
1.628,-0.0396822786383953
1.629,-0.0397342323918223
1.63,-0.0397862042604078
1.631,-0.0398381942632334
1.632,-0.0398902024183521
1.633,-0.0399422287427975
1.634,-0.0399942732525895
1.635,-0.0400463359627388
1.636,-0.0400984168872599
1.637,-0.0401505160391484
1.638,-0.040202633430422
1.639,-0.0402547690720949
1.64,-0.0403069229741996
1.641,-0.0403590951457785
1.642,-0.0404112855949047
1.643,-0.0404634943286828
1.644,-0.0405157213532236
1.645,-0.0405679666737014
1.646,-0.0406202302942974
1.647,-0.0406725122182767
1.648,-0.0407248124479202
1.649,-0.040777130984572
1.65,-0.0408294678286309
1.651,-0.0408818229795635
1.652,-0.0409341964358881
1.653,-0.0409865881952066
1.654,-0.041038998254181
1.655,-0.0410914266085684
1.656,-0.0411438732531919
1.657,-0.0411963381819647
1.658,-0.0412488213878952
1.659,-0.0413013228630866
1.66,-0.041353842598738
1.661,-0.0414063805851502
1.662,-0.0414589368117422
1.663,-0.0415115112670241
1.664,-0.0415641039386373
1.665,-0.0416167148133494
1.666,-0.0416693438770254
1.667,-0.041721991114693
1.668,-0.0417746565104795
1.669,-0.0418273400476718
1.67,-0.041880041708691
1.671,-0.0419327614750871
1.672,-0.041985499327581
1.673,-0.0420382552460357
1.674,-0.04209102920947
1.675,-0.0421438211960659
1.676,-0.0421966311831706
1.677,-0.0422494591472946
1.678,-0.0423023050641244
1.679,-0.042355168908527
1.68,-0.0424080506545443
1.681,-0.0424609502753999
1.682,-0.0425138677435191
1.683,-0.0425668030305011
1.684,-0.0426197561071549
1.685,-0.0426727269434842
1.686,-0.0427257155087055
1.687,-0.0427787217712243
1.688,-0.0428317456986781
1.689,-0.0428847872579048
1.69,-0.0429378464149677
1.691,-0.0429909231351598
1.692,-0.0430440173829891
1.693,-0.0430971291222072
1.694,-0.0431502583157933
1.695,-0.0432034049259574
1.696,-0.0432565689141652
1.697,-0.0433097502411219
1.698,-0.0433629488667922
1.699,-0.0434161647503727
1.7,-0.0434693978503433
1.701,-0.0435226481244247
1.702,-0.043575915529617
1.703,-0.0436292000221706
1.704,-0.0436825015576359
1.705,-0.0437358200908073
1.706,-0.0437891555757883
1.707,-0.0438425079659406
1.708,-0.0438958772139284
1.709,-0.0439492632717029
1.71,-0.0440026660905071
1.711,-0.044056085620883
1.712,-0.0441095218126754
1.713,-0.0441629746150323
1.714,-0.0442164439764142
1.715,-0.0442699298445804
1.716,-0.0443234321666323
1.717,-0.044376950888965
1.718,-0.044430485957298
1.719,-0.0444840373166952
1.72,-0.0445376049115378
1.721,-0.0445911886855477
1.722,-0.0446447885817669
1.723,-0.0446984045425992
1.724,-0.044752036509788
1.725,-0.0448056844244094
1.726,-0.0448593482268925
1.727,-0.0449130278570546
1.728,-0.0449667232540221
1.729,-0.0450204343563161
1.73,-0.04507416110181
1.731,-0.0451279034277394
1.732,-0.0451816612707252
1.733,-0.0452354345667586
1.734,-0.0452892232512087
1.735,-0.0453430272588191
1.736,-0.0453968465237159
1.737,-0.0454506809794472
1.738,-0.0455045305589071
1.739,-0.0455583951944161
1.74,-0.0456122748176715
1.741,-0.0456661693597945
1.742,-0.0457200787512908
1.743,-0.0457740029220983
1.744,-0.0458279418015416
1.745,-0.0458818953183648
1.746,-0.0459358634007519
1.747,-0.0459898459762775
1.748,-0.0460438429719684
1.749,-0.0460978543142683
1.75,-0.0461518799290371
1.751,-0.046205919741597
1.752,-0.0462599736766839
1.753,-0.0463140416584947
1.754,-0.0463681236106581
1.755,-0.0464222194562459
1.756,-0.0464763291177992
1.757,-0.0465304525172875
1.758,-0.0465845895761595
1.759,-0.0466387402153105
1.76,-0.0466929043551044
1.761,-0.0467470819153691
1.762,-0.0468012728154069
1.763,-0.0468554769739879
1.764,-0.0469096943093488
1.765,-0.0469639247392231
1.766,-0.0470181681808207
1.767,-0.0470724245508289
1.768,-0.0471266937654237
1.769,-0.0471809757402811
1.77,-0.0472352703905704
1.771,-0.0472895776309434
1.772,-0.0473438973755677
1.773,-0.0473982295381095
1.774,-0.0474525740317404
1.775,-0.0475069307691353
1.776,-0.0475612996624966
1.777,-0.0476156806235226
1.778,-0.0476700735634534
1.779,-0.0477244783930228
1.78,-0.0477788950225067
1.781,-0.0478333233617124
1.782,-0.0478877633199564
1.783,-0.0479422148061036
1.784,-0.0479966777285605
1.785,-0.0480511519952616
1.786,-0.0481056375136748
1.787,-0.0481601341908362
1.788,-0.0482146419333121
1.789,-0.0482691606472186
1.79,-0.0483236902382408
1.791,-0.048378230611597
1.792,-0.0484327816720949
1.793,-0.0484873433240716
1.794,-0.0485419154714503
1.795,-0.0485964980177111
1.796,-0.0486510908659191
1.797,-0.0487056939186883
1.798,-0.0487603070782345
1.799,-0.0488149302463444
1.8,-0.0488695633243678
1.801,-0.04892420621327
1.802,-0.0489788588135794
1.803,-0.0490335210254251
1.804,-0.0490881927485325
1.805,-0.0491428738822092
1.806,-0.0491975643253753
1.807,-0.0492522639765452
1.808,-0.0493069727338337
1.809,-0.0493616904949713
1.81,-0.0494164171572901
1.811,-0.0494711526177444
1.812,-0.0495258967728842
1.813,-0.0495806495188955
1.814,-0.0496354107515832
1.815,-0.0496901803663578
1.816,-0.0497449582582733
1.817,-0.0497997443220095
1.818,-0.0498545384518654
1.819,-0.0499093405417794
1.82,-0.0499641504853381
1.821,-0.0500189681757483
1.822,-0.0500737935058704
1.823,-0.0501286263682007
1.824,-0.0501834666548854
1.825,-0.0502383142577247
1.826,-0.0502931690681659
1.827,-0.0503480309773065
1.828,-0.0504028998759072
1.829,-0.0504577756543889
1.83,-0.050512658202829
1.831,-0.0505675474109802
1.832,-0.0506224431682393
1.833,-0.0506773453637036
1.834,-0.0507322538861183
1.835,-0.0507871686239165
1.836,-0.0508420894652035
1.837,-0.0508970162977655
1.838,-0.0509519490090716
1.839,-0.0510068874862759
1.84,-0.0510618316162132
1.841,-0.0511167812854285
1.842,-0.0511717363801213
1.843,-0.0512266967862294
1.844,-0.0512816623893647
1.845,-0.0513366330748307
1.846,-0.0513916087276503
1.847,-0.0514465892325441
1.848,-0.0515015744739482
1.849,-0.0515565643359894
1.85,-0.051611558702513
1.851,-0.0516665574570968
1.852,-0.0517215604830068
1.853,-0.0517765676632523
1.854,-0.051831578880555
1.855,-0.0518865940173536
1.856,-0.0519416129558119
1.857,-0.0519966355778418
1.858,-0.0520516617650607
1.859,-0.0521066913988486
1.86,-0.0521617243602913
1.861,-0.05221676053023
1.862,-0.0522717997892381
1.863,-0.0523268420176424
1.864,-0.0523818870955
1.865,-0.0524369349026232
1.866,-0.052491985318578
1.867,-0.0525470382226777
1.868,-0.0526020934939874
1.869,-0.0526571510113331
1.87,-0.0527122106532953
1.871,-0.0527672722982177
1.872,-0.0528223358242022
1.873,-0.0528774011091339
1.874,-0.052932468030643
1.875,-0.0529875364661369
1.876,-0.0530426062928135
1.877,-0.0530976773876094
1.878,-0.0531527496272719
1.879,-0.0532078228883053
1.88,-0.0532628970470121
1.881,-0.0533179719794645
1.882,-0.0533730475615171
1.883,-0.0534281236688312
1.884,-0.0534832001768439
1.885,-0.053538276960787
1.886,-0.0535933538956837
1.887,-0.0536484308563588
1.888,-0.0537035077174372
1.889,-0.0537585843533356
1.89,-0.0538136606382765
1.891,-0.0538687364462988
1.892,-0.0539238116512373
1.893,-0.0539788861267342
1.894,-0.0540339597462493
1.895,-0.0540890323830603
1.896,-0.0541441039102383
1.897,-0.0541991742006995
1.898,-0.0542542431271707
1.899,-0.054309310562192
1.9,-0.0543643763781373
1.901,-0.0544194404471996
1.902,-0.0544745026414068
1.903,-0.0545295628326116
1.904,-0.0545846208925063
1.905,-0.0546396766926024
1.906,-0.0546947301042674
1.907,-0.054749780998687
1.908,-0.0548048292469146
1.909,-0.0548598747198071
1.91,-0.0549149172881038
1.911,-0.0549699568223717
1.912,-0.055024993193027
1.913,-0.0550800262703402
1.914,-0.0551350559244317
1.915,-0.0551900820252762
1.916,-0.0552451044427041
1.917,-0.0553001230464099
1.918,-0.0553551377059505
1.919,-0.0554101482907255
1.92,-0.0554651546700272
1.921,-0.0555201567129913
1.922,-0.0555751542886278
1.923,-0.0556301472658311
1.924,-0.0556851355133435
1.925,-0.0557401188998031
1.926,-0.0557950972937089
1.927,-0.0558500705634411
1.928,-0.0559050385772717
1.929,-0.0559600012033325
1.93,-0.0560149583096636
1.931,-0.0560699097641709
1.932,-0.0561248554346541
1.933,-0.0561797951888123
1.934,-0.0562347288942104
1.935,-0.0562896564183381
1.936,-0.0563445776285575
1.937,-0.0563994923921353
1.938,-0.0564544005762375
1.939,-0.0565093020479202
1.94,-0.0565641966741625
1.941,-0.0566190843218292
1.942,-0.0566739648577005
1.943,-0.056728838148453
1.944,-0.0567837040606922
1.945,-0.0568385624609194
1.946,-0.0568934132155526
1.947,-0.0569482561909262
1.948,-0.0570030912532906
1.949,-0.0570579182688189
1.95,-0.0571127371036006
1.951,-0.0571675476236391
1.952,-0.0572223496948801
1.953,-0.0572771431831855
1.954,-0.057331927954336
1.955,-0.0573867038740616
1.956,-0.0574414708080061
1.957,-0.0574962286217492
1.958,-0.0575509771808165
1.959,-0.0576057163506459
1.96,-0.0576604459966484
1.961,-0.0577151659841359
1.962,-0.0577698761783934
1.963,-0.0578245764446278
1.964,-0.057879266648003
1.965,-0.057933946653627
1.966,-0.0579886163265519
1.967,-0.058043275531784
1.968,-0.0580979241342795
1.969,-0.0581525619989513
1.97,-0.0582071889906569
1.971,-0.058261804974214
1.972,-0.0583164098144161
1.973,-0.0583710033759928
1.974,-0.0584255855236559
1.975,-0.0584801561220567
1.976,-0.0585347150358293
1.977,-0.0585892621295677
1.978,-0.0586437972678441
1.979,-0.0586983203151837
1.98,-0.0587528311360966
1.981,-0.0588073295950624
1.982,-0.0588618155565293
1.983,-0.0589162888849274
1.984,-0.0589707494446691
1.985,-0.059025197100139
1.986,-0.059079631715702
1.987,-0.0591340531557128
1.988,-0.0591884612845063
1.989,-0.0592428559663984
1.99,-0.0592972370657008
1.991,-0.0593516044467093
1.992,-0.0594059579737134
1.993,-0.0594602975109933
1.994,-0.0595146229228243
1.995,-0.0595689340734673
1.996,-0.0596232308271966
1.997,-0.0596775130482665
1.998,-0.0597317806009546
1.999,-0.0597860333495094
2,-0.0598402711582144
2.001,-0.0598944938913243
2.002,-0.0599487014131342
2.003,-0.0600028935879263
