!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:15:10
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-3.090415,-3.9233301,-23.027336,120.01128
2001000000,-3.1165135,-4.0185032,-23.889894,117.18462
2002000000,-3.185287,-4.2546573,-24.605967,114.7034
2003000000,-3.2727954,-4.5031648,-25.392876,112.2239
2004000000,-3.3842068,-4.8080893,-25.728474,110.45735
2005000000,-3.4899142,-5.1321368,-25.93928,109.10268
2006000000,-3.5409255,-5.47505,-25.917034,108.27306
2007000000,-3.6336727,-5.8197031,-25.807678,107.77804
2008000000,-3.6634915,-6.1549501,-25.605206,107.61142
2009000000,-3.7046473,-6.4703326,-25.425671,107.79879
2010000000,-3.6993032,-6.791574,-25.318642,108.42856
2011000000,-3.669842,-7.0602388,-25.174049,109.4598
2012000000,-3.6584046,-7.3554716,-25.214542,110.57464
2013000000,-3.6010606,-7.5442548,-25.338329,112.24427
2014000000,-3.563216,-7.6927705,-25.360468,113.97674
2015000000,-3.5328622,-7.8089147,-25.953585,116.38361
2016000000,-3.4805849,-7.7879934,-26.288805,118.34934
2017000000,-3.4497283,-7.7481637,-26.718864,120.52792
2018000000,-3.4525371,-7.5866256,-27.383097,122.72401
2019000000,-3.4641113,-7.372159,-28.095259,124.75063
2020000000,-3.4737184,-7.0733213,-28.714542,126.40723
2021000000,-3.4964132,-6.741025,-29.366461,127.54118
2022000000,-3.5309908,-6.3193417,-29.832043,127.98235
2023000000,-3.6142116,-5.9391298,-30.361223,128.05666
2024000000,-3.6650684,-5.4984541,-30.868771,127.54622
2025000000,-3.7400017,-5.0953836,-31.230118,126.52828
2026000000,-3.7938137,-4.7520866,-31.172615,124.94497
2027000000,-3.8438435,-4.4140234,-31.376318,123.06366
2028000000,-3.8625786,-4.1624765,-31.306255,120.67741
2029000000,-3.8876085,-3.9711809,-31.413864,118.0305
2030000000,-3.8806005,-3.8608112,-31.483969,115.18832
2031000000,-3.8514698,-3.8129544,-31.751005,112.29285
2032000000,-3.8440764,-3.8597474,-31.80776,109.40297
2033000000,-3.8027816,-3.9420903,-32.367043,106.75095
2034000000,-3.7899256,-4.1216469,-32.929821,104.08317
2035000000,-3.776849,-4.3432283,-33.551979,102.24407
2036000000,-3.8040755,-4.6205864,-34.410942,99.869873
2037000000,-3.8412073,-4.9375987,-35.032879,98.585335
2038000000,-3.8920715,-5.254837,-35.752922,97.531868
2039000000,-3.9880931,-5.6172581,-36.214222,96.883469
2040000000,-4.0949149,-5.9544187,-36.694672,96.546043
2041000000,-4.1810989,-6.3029914,-37.005573,96.931358
2042000000,-4.2900624,-6.5942073,-37.136978,97.594467
2043000000,-4.364171,-6.8764071,-36.91465,98.533394
2044000000,-4.4246612,-7.0849771,-36.803215,99.625595
2045000000,-4.4586406,-7.2650752,-36.485329,101.22347
2046000000,-4.4699693,-7.443162,-36.454956,102.98631
2047000000,-4.4586449,-7.4907861,-36.032696,104.96091
2048000000,-4.4053741,-7.5091605,-36.023144,106.79044
2049000000,-4.3729692,-7.4304061,-36.126892,108.8615
2050000000,-4.311595,-7.3098836,-36.389149,110.75279
2051000000,-4.234468,-7.1193285,-36.725346,112.58627
2052000000,-4.1690154,-6.8619738,-37.258732,114.00883
2053000000,-4.1362276,-6.4985166,-37.908173,115.27479
2054000000,-4.11094,-6.1536956,-38.732262,115.91696
2055000000,-4.1210389,-5.7377677,-39.710365,116.05817
2056000000,-4.1768064,-5.3527579,-40.470512,115.76507
2057000000,-4.2412629,-4.9323249,-41.378036,114.48988
2058000000,-4.3085699,-4.5533705,-42.128109,113.388
2059000000,-4.4085016,-4.2498956,-42.752892,111.4535
2060000000,-4.5103536,-3.9855165,-43.199402,109.12001
2061000000,-4.607625,-3.8085387,-43.368763,106.66681
2062000000,-4.6959152,-3.6786718,-43.408375,103.96045
2063000000,-4.7558279,-3.6354692,-43.519501,101.18159
2064000000,-4.8156738,-3.618221,-43.369183,98.508385
2065000000,-4.8182335,-3.7192523,-43.315254,95.816048
2066000000,-4.8218489,-3.8124158,-43.617947,93.349815
2067000000,-4.8039742,-4.0070572,-43.58371,91.097794
2068000000,-4.7935147,-4.238337,-43.91803,89.326553
2069000000,-4.7891626,-4.478322,-44.273373,87.65033
2070000000,-4.7763219,-4.7683473,-44.891575,86.411713
2071000000,-4.7594309,-5.1118498,-45.420021,85.396957
2072000000,-4.7913866,-5.4040318,-46.263329,85.12014
2073000000,-4.8410931,-5.7228637,-46.857616,84.864914
2074000000,-4.8991456,-6.0067267,-47.655609,85.362648
2075000000,-4.9839687,-6.2712827,-48.123398,86.031761
2076000000,-5.0704803,-6.5015054,-48.637287,87.142891
2077000000,-5.1846986,-6.6547003,-49.079998,88.478508
2078000000,-5.2861319,-6.7720914,-49.314384,90.063972
2079000000,-5.3692222,-6.8485675,-49.429523,91.784836
2080000000,-5.4640121,-6.8163805,-49.367664,93.330299
2081000000,-5.5233021,-6.7157259,-49.200138,95.088226
2082000000,-5.5649662,-6.6169968,-49.02198,96.5672
2083000000,-5.5700793,-6.4500389,-48.786411,97.925697
2084000000,-5.5893245,-6.2079029,-48.683651,99.002434
2085000000,-5.5029621,-5.9426928,-48.816925,99.625267
2086000000,-5.4730682,-5.6515284,-48.925922,100.33101
2087000000,-5.4183788,-5.304213,-49.353115,100.31387
2088000000,-5.3394713,-4.9556441,-50.144531,100.03552
2089000000,-5.2842832,-4.6083636,-50.91254,99.188515
2090000000,-5.3114862,-4.2750649,-52.116734,98.021263
2091000000,-5.342288,-3.9746652,-53.156361,96.222099
2092000000,-5.4056425,-3.7157676,-54.188957,94.321335
2093000000,-5.5374761,-3.5298896,-55.174404,91.912697
2094000000,-5.6985426,-3.4176314,-55.903141,89.557343
2095000000,-5.8313475,-3.3318951,-56.571453,86.734253
2096000000,-5.9823861,-3.3423305,-56.672104,84.191689
2097000000,-6.0967364,-3.3708785,-56.74152,81.913063
2098000000,-6.2189031,-3.4755394,-56.661751,79.686928
2099000000,-6.2900872,-3.6452861,-56.28653,77.62458
2100000000,-6.3092279,-3.8244159,-56.197086,75.816757
2101000000,-6.3514342,-4.0310812,-55.981323,74.240005
2102000000,-6.3285928,-4.2216768,-56.143082,73.076385
2103000000,-6.3245397,-4.4633145,-56.253632,71.880089
2104000000,-6.2909455,-4.7323265,-56.655045,71.570488
2105000000,-6.2952132,-5.015799,-57.105976,70.907372
2106000000,-6.2899199,-5.2470331,-57.578876,71.177628
2107000000,-6.3322954,-5.4609237,-58.361904,71.351486
2108000000,-6.3407083,-5.6798816,-59.042019,71.867081
2109000000,-6.3704381,-5.8015137,-59.791,72.845543
2110000000,-6.4455538,-5.9386735,-60.54995,73.899437
2111000000,-6.5296154,-5.9859757,-61.255138,75.066696
2112000000,-6.638186,-6.0097694,-61.953362,76.435753
2113000000,-6.7446103,-5.9242649,-62.47665,77.558357
2114000000,-6.8769126,-5.8417869,-62.922913,78.863327
2115000000,-6.9761014,-5.6816068,-63.08828,79.782135
2116000000,-7.1029325,-5.4914608,-63.228127,80.352226
2117000000,-7.1924262,-5.277864,-63.136055,80.73484
2118000000,-7.2638211,-5.0385065,-63.205055,80.917465
2119000000,-7.292922,-4.8075161,-63.1329,80.639587
2120000000,-7.3053408,-4.5297713,-63.039402,80.234444
2121000000,-7.3278842,-4.2493382,-63.140202,79.605377
2122000000,-7.3392682,-4.0560484,-63.340729,78.358673
2123000000,-7.3277502,-3.8223431,-63.894119,77.064789
2124000000,-7.3266988,-3.6322169,-64.524948,75.51693
2125000000,-7.332325,-3.4743688,-65.328796,73.542252
2126000000,-7.3970184,-3.3431041,-66.351265,71.686546
2127000000,-7.4800644,-3.2989564,-67.176125,69.501396
2128000000,-7.5954795,-3.27122,-68.171677,67.51622
2129000000,-7.7351165,-3.3224661,-68.74189,65.411987
2130000000,-7.9140987,-3.3932996,-69.174973,63.505302
2131000000,-8.052393,-3.4974189,-69.337723,61.812428
2132000000,-8.1800022,-3.6151102,-69.609802,60.16761
2133000000,-8.3068485,-3.7808065,-69.263573,58.924492
2134000000,-8.4114904,-3.9281523,-69.231384,57.84621
2135000000,-8.4937286,-4.1453972,-68.952156,56.916321
2136000000,-8.5215139,-4.3105431,-68.899216,56.420872
2137000000,-8.5499668,-4.4845028,-69.020111,55.98542
2138000000,-8.54492,-4.6377525,-69.000092,55.631355
2139000000,-8.535327,-4.7897964,-69.058441,55.832718
2140000000,-8.5363426,-4.9322901,-69.629768,56.095062
2141000000,-8.5560074,-5.0295143,-70.215683,56.236526
2142000000,-8.5847492,-5.1134758,-70.989418,57.060043
2143000000,-8.6235666,-5.158648,-71.733513,57.659031
2144000000,-8.6784868,-5.1584277,-72.517761,58.156364
2145000000,-8.8086329,-5.1173396,-73.219147,58.85527
2146000000,-8.9014502,-5.0233641,-74.229897,59.453655
2147000000,-9.0405483,-4.9202909,-74.826286,59.818893
2148000000,-9.1786728,-4.7788701,-75.470543,60.001785
2149000000,-9.3397064,-4.59413,-75.923523,59.9361
2150000000,-9.5040045,-4.4428411,-76.156944,59.953262
2151000000,-9.6795759,-4.2843018,-76.291862,59.436157
2152000000,-9.8148346,-4.1084366,-76.303268,58.884968
2153000000,-9.9362383,-3.9509912,-76.118248,58.019283
2154000000,-10.029844,-3.8005052,-76.229546,56.927429
2155000000,-10.083637,-3.6702969,-76.069397,55.734726
2156000000,-10.152865,-3.5503547,-76.13736,54.611923
2157000000,-10.211281,-3.4680843,-76.24044,53.060143
2158000000,-10.281553,-3.378598,-76.463615,51.560799
2159000000,-10.287562,-3.3461499,-76.7929,50.14151
2160000000,-10.384461,-3.3208549,-77.336868,48.654026
2161000000,-10.489618,-3.3351836,-78.062241,47.066002
2162000000,-10.542292,-3.3818035,-78.408569,45.672062
2163000000,-10.691258,-3.4652097,-78.961128,44.268177
