!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:16:03
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-3.0184948,-3.6589243,-20.16214,123.68076
2001000000,-3.0187988,-3.7358606,-21.062994,120.8377
2002000000,-3.0854926,-3.9419379,-21.889116,118.13717
2003000000,-3.1627963,-4.2045674,-22.701582,115.62853
2004000000,-3.2710416,-4.476707,-23.156782,113.80433
2005000000,-3.3733048,-4.8156662,-23.43502,112.26925
2006000000,-3.4491026,-5.1749663,-23.494835,111.39388
2007000000,-3.5481172,-5.5109367,-23.33209,110.64645
2008000000,-3.5744319,-5.8502979,-23.216534,110.49857
2009000000,-3.628603,-6.1818342,-22.929579,110.57163
2010000000,-3.6274314,-6.5139465,-22.731737,111.19151
2011000000,-3.602021,-6.7680264,-22.609068,112.00588
2012000000,-3.567379,-7.105545,-22.631819,113.11736
2013000000,-3.5401847,-7.301537,-22.733253,114.82742
2014000000,-3.4754453,-7.4558663,-22.627525,116.50113
2015000000,-3.4336207,-7.5999088,-23.166779,118.64577
2016000000,-3.3871067,-7.6248641,-23.520802,120.79785
2017000000,-3.3518488,-7.5911331,-23.78141,123.06358
2018000000,-3.3410544,-7.4661331,-24.462858,125.27284
2019000000,-3.3547144,-7.2666836,-25.241306,127.688
2020000000,-3.3647563,-6.9908919,-25.702253,129.35223
2021000000,-3.4062068,-6.6621871,-26.424124,130.57974
2022000000,-3.4036052,-6.2542377,-27.078836,131.3289
2023000000,-3.4963427,-5.8489046,-27.638281,131.65732
2024000000,-3.5311491,-5.4091587,-28.158209,131.34222
2025000000,-3.6050682,-4.9893088,-28.358889,130.40239
2026000000,-3.6426306,-4.6249847,-28.426254,128.88748
2027000000,-3.7101347,-4.2773957,-28.681246,127.15554
2028000000,-3.7354541,-3.9850235,-28.641006,124.92812
2029000000,-3.7508149,-3.7808783,-28.649153,122.30377
2030000000,-3.7526398,-3.6423314,-28.736347,119.49947
2031000000,-3.7100563,-3.5761979,-28.814913,116.53294
2032000000,-3.7108057,-3.6007943,-28.846806,113.63445
2033000000,-3.6631439,-3.6686008,-29.320391,110.84496
2034000000,-3.640079,-3.8517168,-29.919542,108.17391
2035000000,-3.6127024,-4.0435514,-30.514372,106.03324
2036000000,-3.6192942,-4.3177786,-31.337236,103.74359
2037000000,-3.6597064,-4.6244617,-32.054699,102.25488
2038000000,-3.6954401,-4.9558201,-32.857723,100.94543
2039000000,-3.7860832,-5.3120246,-33.302467,100.39342
2040000000,-3.8897309,-5.6661406,-33.93396,99.7668
2041000000,-3.9825826,-6.0221076,-34.267597,100.08382
2042000000,-4.0922556,-6.3298392,-34.399555,100.71949
2043000000,-4.1820192,-6.6455207,-34.328327,101.74387
2044000000,-4.254106,-6.8658023,-34.135277,102.63992
2045000000,-4.3043399,-7.0642939,-33.863796,104.38293
2046000000,-4.3151813,-7.2421212,-33.68602,106.00805
2047000000,-4.3018818,-7.3135819,-33.332764,107.95243
2048000000,-4.2638021,-7.3679013,-33.216084,109.95165
2049000000,-4.2173872,-7.3278446,-33.127739,112.03712
2050000000,-4.1687098,-7.2273088,-33.284985,114.13611
2051000000,-4.0741663,-7.0534406,-33.537556,116.01664
2052000000,-3.995333,-6.8049927,-34.082153,117.70285
2053000000,-3.9648688,-6.4743481,-34.59457,119.16486
2054000000,-3.9147367,-6.1192684,-35.424065,120.09956
2055000000,-3.9136167,-5.7138705,-36.357006,120.48073
2056000000,-3.934212,-5.2851825,-37.185047,120.43176
2057000000,-3.986105,-4.851553,-38.047962,119.37791
2058000000,-4.0468187,-4.4644575,-38.829021,118.40252
2059000000,-4.1423025,-4.1117091,-39.655918,116.46201
2060000000,-4.2277265,-3.8377712,-40.146099,114.33228
2061000000,-4.3366094,-3.614614,-40.408985,111.82026
2062000000,-4.4269156,-3.4574771,-40.493309,109.07938
2063000000,-4.4930506,-3.3871307,-40.599842,106.32236
2064000000,-4.5598946,-3.345696,-40.492355,103.46082
2065000000,-4.584044,-3.4380662,-40.372684,100.79925
2066000000,-4.5872326,-3.5243986,-40.558823,98.156059
2067000000,-4.5595808,-3.7109032,-40.483315,95.793243
2068000000,-4.549706,-3.9278402,-40.691231,93.930565
2069000000,-4.5298595,-4.1650338,-41.15905,91.997513
2070000000,-4.4945183,-4.460495,-41.548103,90.78933
2071000000,-4.4802852,-4.8078146,-42.092304,89.575165
2072000000,-4.5004168,-5.1130171,-42.923084,89.178192
2073000000,-4.5358148,-5.4501052,-43.533363,88.739807
2074000000,-4.5944285,-5.7588491,-44.420307,89.238876
2075000000,-4.6531653,-6.0402484,-44.885761,89.915436
2076000000,-4.7307382,-6.2994199,-45.488182,90.833939
2077000000,-4.8332276,-6.4909739,-45.855503,92.262199
2078000000,-4.9480057,-6.6348319,-46.255966,93.932259
2079000000,-5.0103784,-6.7268748,-46.409401,95.742302
2080000000,-5.1280332,-6.7262726,-46.483784,97.357979
2081000000,-5.1974201,-6.6415625,-46.293552,99.333221
2082000000,-5.2426248,-6.5626917,-46.157444,100.95596
2083000000,-5.2653441,-6.3970952,-45.764313,102.58045
2084000000,-5.2747445,-6.1623836,-45.61734,103.72276
2085000000,-5.2355242,-5.9099679,-45.65694,104.71494
2086000000,-5.1632166,-5.6109157,-45.65646,105.53844
2087000000,-5.1171985,-5.2536483,-45.955235,105.79588
2088000000,-5.0196233,-4.894959,-46.479916,105.69939
2089000000,-4.9303718,-4.5344768,-47.265068,105.08797
2090000000,-4.930356,-4.1589961,-48.380077,104.00305
2091000000,-4.9394736,-3.8242242,-49.429508,102.40185
2092000000,-4.9756584,-3.5340109,-50.554943,100.53872
2093000000,-5.0667377,-3.3017311,-51.655205,98.23674
2094000000,-5.2103062,-3.1572375,-52.52034,95.817543
2095000000,-5.3654404,-3.0502877,-53.254791,92.861282
2096000000,-5.5134768,-3.036135,-53.53965,90.329758
2097000000,-5.6425004,-3.0469718,-53.793724,87.701187
2098000000,-5.7642078,-3.1579275,-53.642723,85.454872
2099000000,-5.8411474,-3.293318,-53.402325,83.175385
2100000000,-5.8841586,-3.4918277,-53.230503,81.259491
2101000000,-5.9172626,-3.6906278,-52.938381,79.451805
2102000000,-5.91118,-3.8967426,-53.029205,78.28878
2103000000,-5.8914828,-4.1492229,-53.054657,76.866928
2104000000,-5.8721118,-4.4375367,-53.34462,76.499382
2105000000,-5.8451424,-4.7222805,-53.784893,75.785789
2106000000,-5.8262959,-4.9781733,-54.259632,75.925606
2107000000,-5.8454313,-5.2281833,-54.866383,76.222031
2108000000,-5.8597159,-5.4707932,-55.60471,76.653076
2109000000,-5.8623071,-5.621058,-56.327976,77.523232
2110000000,-5.898602,-5.7917166,-57.116879,78.692673
2111000000,-5.9821434,-5.8675022,-57.871544,80.008881
2112000000,-6.081892,-5.9088645,-58.626743,81.494049
2113000000,-6.1744995,-5.851913,-59.256763,82.924812
2114000000,-6.2976208,-5.7712178,-59.768089,84.40918
2115000000,-6.3857059,-5.6188951,-60.065353,85.610832
2116000000,-6.5301447,-5.4229136,-60.145985,86.481621
2117000000,-6.6065116,-5.1961646,-60.329327,86.968483
2118000000,-6.6902213,-4.9373579,-60.335632,87.499382
2119000000,-6.7289758,-4.6858468,-60.262814,87.309929
2120000000,-6.745615,-4.3824067,-60.057213,87.161964
2121000000,-6.7703009,-4.0826817,-60.16515,86.56012
2122000000,-6.7642322,-3.8617029,-60.100521,85.473747
2123000000,-6.7409739,-3.5905097,-60.565079,84.265045
2124000000,-6.7228804,-3.3820298,-61.116814,82.675621
2125000000,-6.6965871,-3.1792989,-61.954018,80.800499
2126000000,-6.7531128,-3.0404334,-62.985329,78.775917
2127000000,-6.7816548,-2.9466405,-63.996708,76.484344
2128000000,-6.8878961,-2.9093692,-64.921616,74.356644
2129000000,-6.9980683,-2.9356596,-65.604599,72.244034
2130000000,-7.1749134,-2.9966402,-66.176048,70.146904
2131000000,-7.3110328,-3.1067133,-66.59404,68.22982
2132000000,-7.4617305,-3.2297249,-66.856178,66.45327
2133000000,-7.5851541,-3.4009128,-66.722786,65.057167
2134000000,-7.6752295,-3.5599639,-66.746475,63.929138
2135000000,-7.789597,-3.7833526,-66.29882,62.840378
2136000000,-7.8153586,-3.988513,-66.287048,62.354839
2137000000,-7.8567858,-4.1556735,-66.287033,61.751022
2138000000,-7.8589964,-4.3369422,-66.213181,61.547375
2139000000,-7.8283029,-4.5133371,-66.313301,61.512001
2140000000,-7.7985191,-4.6807146,-66.74453,62.035568
2141000000,-7.8072338,-4.8037701,-67.276726,62.193909
2142000000,-7.8296442,-4.9168062,-67.995773,63.076374
2143000000,-7.8239846,-4.9920068,-68.620186,63.94458
2144000000,-7.8422527,-4.983336,-69.391731,64.504601
2145000000,-7.9637036,-4.9506445,-70.269844,65.475914
2146000000,-8.0217934,-4.8676453,-71.396042,66.290573
2147000000,-8.1322851,-4.7539668,-72.115463,66.974899
2148000000,-8.2563038,-4.6101108,-72.959122,67.297836
2149000000,-8.4166679,-4.4129763,-73.525772,67.473465
2150000000,-8.5527506,-4.2300601,-74.06459,67.644661
2151000000,-8.7423964,-4.0411167,-74.262688,67.313988
2152000000,-8.8620863,-3.8288803,-74.447723,66.866585
2153000000,-8.9913721,-3.6475773,-74.298843,66.095154
2154000000,-9.1031218,-3.4721723,-74.392403,64.983322
2155000000,-9.1689777,-3.2996843,-74.313431,63.865364
2156000000,-9.2447319,-3.147161,-74.245529,62.624367
2157000000,-9.2932053,-3.0443926,-74.477661,61.020267
2158000000,-9.3329697,-2.933291,-74.56514,59.437756
2159000000,-9.3180027,-2.888226,-74.850243,57.854649
2160000000,-9.4014721,-2.8356998,-75.421005,56.235725
2161000000,-9.4912176,-2.840661,-76.257561,54.485405
2162000000,-9.5077496,-2.889267,-76.707947,52.968834
2163000000,-9.648901,-2.9682126,-77.320366,51.374352
2164000000,-9.7381725,-3.0670638,-77.943062,50.164848
2165000000,-9.9130764,-3.1505499,-78.508324,48.979671
2166000000,-10.019347,-3.2894566,-78.789795,48.140919
2167000000,-10.221627,-3.4108586,-79.052055,47.149117
2168000000,-10.335423,-3.5504997,-79.134964,46.659134
2169000000,-10.449023,-3.6370862,-79.088875,46.114178
2170000000,-10.53947,-3.7787933,-78.943512,45.882988
2171000000,-10.627759,-3.8637743,-78.760292,45.796173
2172000000,-10.697975,-3.942291,-78.774353,45.80637
2173000000,-10.709618,-3.9897096,-78.999596,45.994148
2174000000,-10.719074,-4.0570364,-79.14653,45.970722
2175000000,-10.729873,-4.043982,-79.538193,46.306061
2176000000,-10.797513,-4.0671449,-80.135735,46.533245
2177000000,-10.83975,-3.983516,-80.77948,46.643635
2178000000,-10.928041,-3.9508615,-81.658638,46.997028
2179000000,-11.040856,-3.8512912,-82.548218,46.979736
2180000000,-11.163218,-3.7434411,-83.49987,47.05492
2181000000,-11.3283,-3.6399672,-84.209381,46.695087
2182000000,-11.473316,-3.4775929,-84.873444,46.422821
2183000000,-11.689935,-3.3502829,-85.492386,45.741516
2184000000,-11.878315,-3.229367,-85.900475,45.059975
2185000000,-12.087277,-3.1226897,-86.156975,44.204838
2186000000,-12.310328,-3.0194359,-86.058716,43.203552
2187000000,-12.48266,-2.9150758,-85.85762,42.080086
2188000000,-12.68959,-2.8660815,-85.927254,40.744637
2189000000,-12.799053,-2.8149726,-85.556564,39.602299
2190000000,-12.929093,-2.7746112,-85.190628,38.467915
2191000000,-13.03027,-2.7711549,-84.817757,37.491123
2192000000,-13.111748,-2.7514381,-84.720963,36.058411
2193000000,-13.160762,-2.7348549,-84.610077,34.922428
2194000000,-13.252919,-2.7934554,-84.984673,33.778515
2195000000,-13.349001,-2.8301623,-85.631516,32.739803
2196000000,-13.445,-2.8981593,-85.560257,31.772762
2197000000,-13.548325,-2.9692326,-86.162018,30.909519
2198000000,-13.698361,-2.9949756,-86.735573,30.163368
2199000000,-13.835781,-3.0792382,-87.327194,29.519764
2200000000,-14.041308,-3.1598995,-87.22364,28.991497
2201000000,-14.208718,-3.2221284,-87.575661,28.662994
2202000000,-14.435401,-3.2761421,-87.47747,28.267246
