!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:17:34
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-2.9556589,-3.1000524,-13.053397,132.74329
2001000000,-2.9324682,-3.1260736,-13.893456,129.76593
2002000000,-2.9514105,-3.3005378,-14.783265,126.97573
2003000000,-3.0117092,-3.4987051,-15.934024,124.10302
2004000000,-3.1171384,-3.7822397,-16.458046,121.96268
2005000000,-3.2264612,-4.0959702,-16.945406,120.25686
2006000000,-3.3139098,-4.4626985,-17.14205,119.13134
2007000000,-3.4373317,-4.7938213,-17.120773,118.16715
2008000000,-3.4918828,-5.1442394,-16.987938,117.68481
2009000000,-3.581145,-5.4915857,-16.773561,117.61168
2010000000,-3.5719125,-5.8542972,-16.220814,117.98206
2011000000,-3.5723033,-6.1397338,-16.217505,118.59364
2012000000,-3.5605323,-6.4636402,-16.075291,119.48863
2013000000,-3.4993143,-6.7117543,-15.982819,121.06071
2014000000,-3.4564202,-6.9141316,-15.835326,122.62362
2015000000,-3.4102483,-7.1106114,-16.094213,124.57024
2016000000,-3.343514,-7.1659141,-16.558743,126.62344
2017000000,-3.2775183,-7.2106094,-16.773434,128.94418
2018000000,-3.2761135,-7.1437683,-17.276808,131.2588
2019000000,-3.2373977,-7.0165858,-17.919258,133.74019
2020000000,-3.2197299,-6.7828798,-18.578226,135.89027
2021000000,-3.2188888,-6.5043597,-19.246576,137.5305
2022000000,-3.2103553,-6.1022487,-19.644629,138.72795
2023000000,-3.2897625,-5.7135134,-20.415016,139.43372
2024000000,-3.3298886,-5.2757435,-20.965986,139.55254
2025000000,-3.4104877,-4.8408957,-21.504364,138.96895
2026000000,-3.451627,-4.4300714,-21.640022,137.9254
2027000000,-3.5400305,-4.0423136,-21.780342,136.49379
2028000000,-3.5682673,-3.7250891,-21.834639,134.41425
2029000000,-3.590575,-3.453598,-21.861341,132.02286
2030000000,-3.6074123,-3.2729878,-21.921984,129.29459
2031000000,-3.5715873,-3.1537824,-21.939735,126.33495
2032000000,-3.5546439,-3.1325068,-21.871885,123.31517
2033000000,-3.5058162,-3.1541021,-22.159304,120.46113
2034000000,-3.4570704,-3.2719152,-22.681427,117.50742
2035000000,-3.4200432,-3.4622605,-23.239866,115.25805
2036000000,-3.4010081,-3.6983366,-24.044411,112.51613
2037000000,-3.399492,-3.9921882,-24.807302,110.88959
2038000000,-3.4144568,-4.3136449,-25.598051,109.3217
2039000000,-3.4829907,-4.680212,-26.308367,108.27595
2040000000,-3.5854974,-5.0500903,-27.055054,107.32935
2041000000,-3.6755748,-5.4461927,-27.496557,107.51989
2042000000,-3.7996626,-5.7843695,-27.856022,107.87994
2043000000,-3.8980136,-6.1401563,-27.896826,108.58999
2044000000,-4.0007715,-6.4045706,-27.785301,109.58533
2045000000,-4.0642748,-6.6450086,-27.537746,111.03272
2046000000,-4.0934038,-6.8628888,-27.329472,112.70665
2047000000,-4.1237383,-6.9871111,-26.806896,114.68256
2048000000,-4.0926657,-7.072145,-26.597324,116.57167
2049000000,-4.0619321,-7.074811,-26.311365,118.80583
2050000000,-3.9983597,-7.0380764,-26.293571,121.01556
2051000000,-3.9109168,-6.9296665,-26.352123,123.05547
2052000000,-3.8140793,-6.7304802,-26.643099,125.04817
2053000000,-3.7694056,-6.4358001,-27.038155,126.88438
2054000000,-3.6729975,-6.1082354,-27.745165,128.18359
2055000000,-3.6409662,-5.723053,-28.578573,129.11908
2056000000,-3.6283875,-5.2884774,-29.311171,129.48268
2057000000,-3.6531963,-4.8328938,-30.34116,128.99324
2058000000,-3.6826727,-4.4062757,-31.292202,128.44102
2059000000,-3.7457893,-4.0182633,-32.226006,126.80455
2060000000,-3.843909,-3.6825068,-32.80051,124.90118
2061000000,-3.9281306,-3.4044335,-33.30859,122.54597
2062000000,-4.0405602,-3.1728528,-33.485123,119.89068
2063000000,-4.1173224,-3.0630479,-33.641197,117.15308
2064000000,-4.1940336,-2.9621284,-33.619923,114.1312
2065000000,-4.2357187,-3.0188715,-33.520626,111.28218
2066000000,-4.2460461,-3.0556307,-33.530514,108.45435
2067000000,-4.2285285,-3.2117124,-33.315609,105.96513
2068000000,-4.1958499,-3.4077315,-33.553665,103.62306
2069000000,-4.1717863,-3.640949,-33.718147,101.55251
2070000000,-4.1415434,-3.930069,-34.153202,99.990768
2071000000,-4.0975194,-4.2745275,-34.609715,98.52182
2072000000,-4.0873861,-4.6016493,-35.239319,97.839661
2073000000,-4.0856171,-4.9483886,-35.976395,97.064995
2074000000,-4.127739,-5.29739,-36.839573,97.305099
2075000000,-4.1703076,-5.6251125,-37.433441,97.699387
2076000000,-4.230794,-5.9410782,-38.096703,98.54879
2077000000,-4.3187103,-6.1774354,-38.649143,99.781181
2078000000,-4.419488,-6.3874855,-39.22961,101.44389
2079000000,-4.506763,-6.5562487,-39.523956,103.34761
2080000000,-4.6226339,-6.6003976,-39.650719,105.08381
2081000000,-4.7127495,-6.5711365,-39.5984,107.31803
2082000000,-4.7735596,-6.5153604,-39.334301,109.23358
2083000000,-4.8260493,-6.4149165,-39.219631,111.03819
2084000000,-4.8670082,-6.1908751,-38.920567,112.64477
2085000000,-4.8248196,-5.9654126,-38.664986,113.88781
2086000000,-4.7868423,-5.6778312,-38.414097,115.10888
2087000000,-4.7196021,-5.3276086,-38.55468,115.77554
2088000000,-4.6264505,-4.9718223,-38.809799,116.12771
2089000000,-4.5111456,-4.58882,-39.259178,115.84639
2090000000,-4.460566,-4.1843204,-40.171757,115.26679
2091000000,-4.4041681,-3.7993152,-41.071514,114.04224
2092000000,-4.4005871,-3.4671013,-42.325558,112.32521
2093000000,-4.4476652,-3.1598709,-43.559189,110.21936
2094000000,-4.5471592,-2.9492781,-44.63546,107.90176
2095000000,-4.6498036,-2.7527471,-45.697227,104.91331
2096000000,-4.8029661,-2.6870279,-46.262947,102.05085
2097000000,-4.9408331,-2.6740353,-46.69318,99.349373
2098000000,-5.0909247,-2.730479,-46.692642,96.735359
2099000000,-5.1979189,-2.8577759,-46.557972,94.217499
2100000000,-5.2581244,-3.0345442,-46.392727,92.055664
2101000000,-5.3186274,-3.2367163,-46.010792,89.995239
2102000000,-5.3125329,-3.4380722,-45.999901,88.382469
2103000000,-5.3098259,-3.6933405,-45.904549,86.807571
2104000000,-5.2558441,-3.9947698,-45.962273,86.182343
2105000000,-5.2416372,-4.3082037,-46.313309,85.207184
2106000000,-5.2035484,-4.5932813,-46.612572,85.110962
2107000000,-5.2048445,-4.8749599,-47.199806,85.14151
2108000000,-5.1754303,-5.1692386,-47.680511,85.521378
2109000000,-5.1607671,-5.3724504,-48.517651,86.296051
2110000000,-5.1817822,-5.6058068,-49.274101,87.426979
2111000000,-5.2208309,-5.7406301,-50.14072,88.697227
2112000000,-5.283699,-5.8399549,-50.861301,90.486671
2113000000,-5.3656893,-5.8460155,-51.663765,92.117081
2114000000,-5.4567261,-5.8125434,-52.378609,93.859779
2115000000,-5.5466247,-5.7009373,-52.717381,95.424973
2116000000,-5.6789899,-5.5124187,-53.192543,96.70507
2117000000,-5.7585697,-5.2953444,-53.259563,97.664261
2118000000,-5.8649368,-5.0292263,-53.52742,98.477798
2119000000,-5.9173479,-4.7682538,-53.410366,98.713676
2120000000,-5.9542613,-4.4329104,-53.249004,98.84169
2121000000,-6.0010624,-4.1109343,-53.158108,98.629349
2122000000,-5.9970756,-3.8488321,-52.998791,97.698624
2123000000,-5.9723263,-3.5413189,-53.255783,96.705421
2124000000,-5.9286737,-3.267967,-53.531094,95.340561
2125000000,-5.8798156,-3.023829,-54.12254,93.550774
2126000000,-5.8728867,-2.8168747,-55.00415,91.626236
2127000000,-5.8658991,-2.6830108,-56.063599,89.218758
2128000000,-5.896451,-2.5722013,-57.131836,86.963371
2129000000,-5.9679232,-2.5695882,-57.945454,84.559311
2130000000,-6.1102629,-2.6042032,-58.952354,82.223083
2131000000,-6.2576318,-2.7050276,-59.566284,79.895996
2132000000,-6.3796072,-2.8029737,-60.055882,77.927528
2133000000,-6.552319,-2.9932067,-60.104633,76.144714
2134000000,-6.6680646,-3.1740289,-60.21236,74.728508
2135000000,-6.7862167,-3.4013944,-59.975483,73.415161
2136000000,-6.8371935,-3.6458528,-59.790707,72.761986
2137000000,-6.8806276,-3.8425403,-59.643932,72.05043
2138000000,-6.8959932,-4.0435605,-59.395435,71.591125
2139000000,-6.8649192,-4.2658544,-59.437023,71.647903
2140000000,-6.8458242,-4.4864974,-59.621666,71.945656
2141000000,-6.8119626,-4.6429334,-59.994259,72.109138
2142000000,-6.7946844,-4.8046522,-60.584072,73.085045
2143000000,-6.7740936,-4.9241505,-61.141705,74.005577
2144000000,-6.7704234,-4.9730783,-62.000408,74.797127
2145000000,-6.8162513,-4.9866238,-62.725044,76.030945
2146000000,-6.8223352,-4.9128184,-63.80006,77.087715
2147000000,-6.8992319,-4.8298254,-64.550629,78.184944
2148000000,-6.9961886,-4.6827803,-65.629547,78.86496
2149000000,-7.1153469,-4.4792981,-66.40538,79.412376
2150000000,-7.2446647,-4.2887483,-67.12635,79.973877
2151000000,-7.3963013,-4.0793052,-67.598267,79.888092
2152000000,-7.5262179,-3.823132,-68.007988,79.75293
2153000000,-7.670177,-3.5903451,-68.108459,79.073196
2154000000,-7.7900019,-3.3763411,-68.310028,78.137901
2155000000,-7.8638105,-3.1663585,-68.376465,76.966316
2156000000,-7.9488392,-2.9644692,-68.340942,75.780144
2157000000,-7.9914618,-2.809581,-68.290367,74.210045
2158000000,-8.0416145,-2.6690838,-68.510902,72.4608
2159000000,-8.0285883,-2.5750158,-68.614769,70.760414
2160000000,-8.0886517,-2.5193205,-69.080185,68.947739
2161000000,-8.1137276,-2.4957767,-69.751091,67.103577
2162000000,-8.1208839,-2.5290093,-70.188019,65.236015
2163000000,-8.2194595,-2.5879395,-71.016808,63.43412
2164000000,-8.2933435,-2.6954901,-71.640022,61.952747
2165000000,-8.4057531,-2.7901618,-72.443787,60.463512
2166000000,-8.5234489,-2.9492404,-72.930733,59.463749
2167000000,-8.6792641,-3.0837607,-73.546837,58.255497
2168000000,-8.8171282,-3.260181,-73.754288,57.70562
2169000000,-8.956212,-3.3973317,-73.734383,56.978321
2170000000,-9.0414143,-3.557636,-73.748573,56.804298
2171000000,-9.1517658,-3.6873159,-73.486412,56.675354
2172000000,-9.1995897,-3.7871675,-73.564751,56.761845
2173000000,-9.2305365,-3.868566,-73.590858,56.935432
2174000000,-9.2253942,-3.9581242,-73.690628,57.131401
2175000000,-9.2236176,-3.9763539,-73.790337,57.561508
2176000000,-9.2509918,-4.0235596,-74.270958,58.088848
2177000000,-9.2747889,-3.9582193,-74.975639,58.424583
2178000000,-9.2797413,-3.9361181,-75.790718,58.985256
2179000000,-9.3570509,-3.8136051,-76.670952,59.309319
2180000000,-9.4131899,-3.7158158,-77.826981,59.571503
2181000000,-9.5200758,-3.5863681,-78.826431,59.445137
2182000000,-9.6312675,-3.3968291,-79.480255,59.440002
2183000000,-9.7988501,-3.2348008,-80.422661,58.949368
2184000000,-9.9774227,-3.0673859,-81.011192,58.292667
2185000000,-10.15678,-2.9299271,-81.869453,57.471363
2186000000,-10.384401,-2.7775643,-82.032654,56.519703
2187000000,-10.558259,-2.6370125,-82.134048,55.325115
2188000000,-10.746264,-2.5468769,-82.437202,53.778114
2189000000,-10.924906,-2.4785795,-82.131859,52.496025
2190000000,-11.018055,-2.4290118,-81.83873,51.300945
2191000000,-11.150505,-2.3836401,-81.61998,49.958649
2192000000,-11.217909,-2.353951,-81.559792,48.394131
2193000000,-11.267892,-2.3460095,-81.559135,46.977425
2194000000,-11.353625,-2.4037406,-81.724586,45.663624
2195000000,-11.396344,-2.4412584,-82.099129,44.331768
2196000000,-11.47383,-2.5273619,-82.353821,43.226727
2197000000,-11.522885,-2.6130295,-83.086662,42.278549
2198000000,-11.645781,-2.6690927,-83.672943,41.37355
2199000000,-11.757757,-2.7768919,-84.257782,40.65266
2200000000,-11.922597,-2.8661044,-84.595825,40.010124
2201000000,-12.056144,-2.954072,-85.083656,39.693066
2202000000,-12.258591,-3.0519414,-85.292633,39.217686
2203000000,-12.426314,-3.0717707,-85.495804,39.040806
2204000000,-12.578076,-3.1188622,-85.704117,38.903999
2205000000,-12.714593,-3.1765819,-85.653992,38.652958
2206000000,-12.847652,-3.17081,-85.37056,38.770813
2207000000,-12.961397,-3.153779,-85.514862,38.680119
2208000000,-13.04527,-3.1549962,-85.220413,38.508648
2209000000,-13.118834,-3.1386416,-85.500374,38.335556
2210000000,-13.152617,-3.0628679,-85.507874,38.134537
2211000000,-13.243191,-2.9731896,-85.951996,37.944969
2212000000,-13.323435,-2.8927209,-86.521011,37.547585
2213000000,-13.398255,-2.7780786,-87.499832,37.109634
2214000000,-13.584009,-2.7120245,-87.999466,36.385212
2215000000,-13.736549,-2.6351771,-88.88372,35.884907
2216000000,-13.93317,-2.5038888,-90.024063,34.840633
2217000000,-14.160781,-2.460711,-90.157639,34.084187
2218000000,-14.487306,-2.387393,-90.565941,32.913494
2219000000,-14.703553,-2.3566091,-91.131996,31.767033
2220000000,-14.958702,-2.31075,-90.799423,30.792494
2221000000,-15.22897,-2.2806456,-90.387627,29.741655
2222000000,-15.450586,-2.2976921,-89.722565,28.660608
2223000000,-15.6474,-2.2943721,-89.794312,27.498634
2224000000,-15.795644,-2.2956498,-89.012894,26.624357
2225000000,-15.958552,-2.3318455,-88.573067,25.523066
2226000000,-16.04867,-2.3580234,-87.716362,24.621111
2227000000,-16.15546,-2.3933997,-87.24128,23.792294
2228000000,-16.256285,-2.4383364,-86.817207,22.964796
2229000000,-16.350327,-2.4725988,-87.199959,22.256165
2230000000,-16.490166,-2.5107856,-87.261879,21.599407
2231000000,-16.575251,-2.5617299,-87.134064,21.061651
2232000000,-16.733688,-2.5982294,-87.606468,20.53504
2233000000,-16.947996,-2.6506889,-87.976524,20.107233
2234000000,-17.151762,-2.6681001,-88.467705,19.742769
2235000000,-17.369658,-2.6656172,-88.330711,19.279081
2236000000,-17.613262,-2.6781468,-88.463425,18.805981
2237000000,-17.890436,-2.6587725,-87.984787,18.520634
2238000000,-18.070602,-2.6368191,-87.683113,18.070694
2239000000,-18.386259,-2.6254296,-87.122803,17.621105
2240000000,-18.586571,-2.6167021,-86.153625,17.11149
2241000000,-18.720076,-2.5889153,-85.421394,16.471272
2242000000,-18.979527,-2.5407236,-84.130913,16.030376
2243000000,-19.084187,-2.5133259,-83.718887,15.327348
2244000000,-19.237003,-2.4579513,-82.450356,14.956445
2245000000,-19.375666,-2.4530721,-82.299072,13.953526
2246000000,-19.457682,-2.3993433,-82.294609,13.124288
2247000000,-19.597298,-2.4018185,-81.76786,12.451253
2248000000,-19.787695,-2.3548965,-81.148003,11.723372
2249000000,-19.897604,-2.3304365,-81.109268,10.847352
2250000000,-20.181515,-2.333467,-80.821182,9.9533892
2251000000,-20.363338,-2.3316083,-80.342514,9.3502684
2252000000,-20.639242,-2.3490794,-79.576164,8.4488907
2253000000,-20.890049,-2.3435206,-78.582451,7.723629
2254000000,-21.202515,-2.3822062,-77.604767,6.9305038
2255000000,-21.415953,-2.4026451,-75.619591,6.3586249
2256000000,-21.618576,-2.4190207,-74.616119,5.6780763
2257000000,-21.847441,-2.4271715,-72.142174,4.8653669
2258000000,-21.942894,-2.4145885,-70.935371,4.3848805
2259000000,-22.050112,-2.4287717,-69.813339,3.8976169
2260000000,-22.142155,-2.4272025,-66.927254,3.3007047
2261000000,-22.206171,-2.4501891,-65.288872,2.705806
2262000000,-22.231926,-2.4543011,-64.398987,2.0659046
2263000000,-22.108728,-2.431926,-63.19017,1.5855033
2264000000,-22.277191,-2.4224708,-61.645554,1.0199827
2265000000,-22.268597,-2.4115596,-60.92802,0.41011345
2266000000,-22.289429,-2.3839002,-59.663521,-0.13758919
2267000000,-22.392746,-2.3720407,-59.859615,-0.78145188
2268000000,-22.484676,-2.3585978,-58.624798,-1.3952677
2269000000,-22.630167,-2.3401415,-57.254654,-1.944616
2270000000,-22.714092,-2.3232219,-56.129524,-2.6914802
2271000000,-22.875425,-2.2891858,-53.684677,-3.4392977
