!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:17:49
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-2.9584627,-3.0607455,-12.487915,133.43491
2001000000,-2.937202,-3.0945127,-13.426745,130.38864
2002000000,-2.9540009,-3.2494245,-14.366181,127.59122
2003000000,-3.0116274,-3.4626744,-15.344205,124.75266
2004000000,-3.112143,-3.7235131,-16.025166,122.62024
2005000000,-3.2296977,-4.0605431,-16.518744,120.82282
2006000000,-3.3248417,-4.4155397,-16.715067,119.62135
2007000000,-3.4373138,-4.7659788,-16.66489,118.71613
2008000000,-3.4964769,-5.108418,-16.552624,118.14488
2009000000,-3.5765896,-5.442946,-16.403236,118.05796
2010000000,-3.5857069,-5.8063788,-15.818184,118.44698
2011000000,-3.6025791,-6.0858469,-15.767301,119.02252
2012000000,-3.5603385,-6.4215155,-15.355421,119.96416
2013000000,-3.5016065,-6.6693091,-15.36869,121.43812
2014000000,-3.4581738,-6.8815055,-15.320885,122.98963
2015000000,-3.4163442,-7.0714259,-15.617226,125.06262
2016000000,-3.3620496,-7.1529145,-16.023849,127.079
2017000000,-3.2822685,-7.2003961,-16.266655,129.39499
2018000000,-3.2818244,-7.1295304,-16.768372,131.64751
2019000000,-3.2552235,-7.0000978,-17.408655,134.19063
2020000000,-3.2423739,-6.7632303,-18.089739,136.20309
2021000000,-3.2176886,-6.4900126,-18.690308,137.97244
2022000000,-3.2425733,-6.1025348,-19.269062,139.08316
2023000000,-3.2735658,-5.7160254,-19.931028,139.93355
2024000000,-3.3402865,-5.268724,-20.564432,140.09639
2025000000,-3.4281969,-4.8398457,-20.780527,139.63284
2026000000,-3.4518189,-4.4374547,-21.23234,138.4243
2027000000,-3.5083277,-4.0408354,-21.314892,137.00558
2028000000,-3.5534568,-3.7219439,-21.276428,135.00029
2029000000,-3.5890882,-3.4413488,-21.402569,132.61139
2030000000,-3.6081254,-3.2683315,-21.393284,129.9436
2031000000,-3.5754223,-3.1248729,-21.424557,126.96084
2032000000,-3.5565503,-3.1065655,-21.383259,123.96485
2033000000,-3.5099378,-3.1213586,-21.654247,121.08894
2034000000,-3.4587402,-3.2433341,-22.186638,118.13132
2035000000,-3.4217885,-3.4237735,-22.656746,115.8688
2036000000,-3.3960803,-3.6667843,-23.537884,113.19038
2037000000,-3.4020314,-3.963408,-24.252878,111.45052
2038000000,-3.4139149,-4.2833109,-25.164335,109.85616
2039000000,-3.4831004,-4.6498861,-25.830536,108.84486
2040000000,-3.5751567,-5.0120826,-26.542469,107.99059
2041000000,-3.6631842,-5.4154425,-27.076555,107.91931
2042000000,-3.784049,-5.752563,-27.377626,108.38313
2043000000,-3.8896806,-6.0999217,-27.398308,109.1096
2044000000,-3.9792659,-6.36762,-27.362385,109.94009
2045000000,-4.0543475,-6.6197624,-27.136978,111.47577
2046000000,-4.1034751,-6.8408852,-26.98177,113.13102
2047000000,-4.1227574,-6.9806314,-26.390196,115.09521
2048000000,-4.0848165,-7.066021,-26.194817,117.00132
2049000000,-4.0558925,-7.0784464,-25.914038,119.23306
2050000000,-4.0009356,-7.0276871,-25.905773,121.40581
2051000000,-3.9209461,-6.9332714,-25.834463,123.51163
2052000000,-3.8126674,-6.7250662,-26.142342,125.50928
2053000000,-3.7565386,-6.4335647,-26.499613,127.3187
2054000000,-3.6787868,-6.1156096,-27.265131,128.63452
2055000000,-3.6428485,-5.7311964,-28.092348,129.54022
2056000000,-3.6242661,-5.3049994,-28.93998,130.04283
2057000000,-3.6531448,-4.8424182,-29.786999,129.49638
2058000000,-3.6744969,-4.4118328,-30.745035,129.03442
2059000000,-3.7339432,-4.0131116,-31.725502,127.45264
2060000000,-3.8331194,-3.6758766,-32.342232,125.51733
2061000000,-3.9221485,-3.4117875,-32.753227,123.28871
2062000000,-4.0170088,-3.170717,-33.010025,120.54197
2063000000,-4.1064048,-3.0513272,-33.225826,117.71851
2064000000,-4.1861119,-2.9495983,-33.144943,114.82437
2065000000,-4.2128415,-2.9873233,-32.984253,111.96126
2066000000,-4.2329297,-3.0413563,-33.082218,109.14188
2067000000,-4.2122903,-3.1970117,-32.939583,106.51938
2068000000,-4.1921167,-3.3920674,-32.988815,104.28409
2069000000,-4.1789718,-3.6156104,-33.30088,102.10664
2070000000,-4.1294675,-3.9092605,-33.61269,100.61177
2071000000,-4.0851779,-4.252357,-34.095779,99.036827
2072000000,-4.0801725,-4.5732918,-34.805054,98.365829
2073000000,-4.1007557,-4.9411182,-35.469517,97.610176
2074000000,-4.1096377,-5.2818427,-36.343376,97.770905
2075000000,-4.1510611,-5.6035395,-36.986965,98.163971
2076000000,-4.2144547,-5.9280252,-37.60989,98.996063
2077000000,-4.3027153,-6.1594319,-38.180832,100.31487
2078000000,-4.4149566,-6.3689108,-38.76033,101.87469
2079000000,-4.4965954,-6.5458264,-39.015224,103.83893
2080000000,-4.5913253,-6.5848804,-39.20705,105.55967
2081000000,-4.6879578,-6.5667033,-39.111015,107.77876
2082000000,-4.7584448,-6.527421,-39.036083,109.61123
2083000000,-4.8146839,-6.4037008,-38.743145,111.56876
2084000000,-4.850121,-6.2100587,-38.546734,113.05557
2085000000,-4.8114262,-5.9632769,-38.227524,114.3905
2086000000,-4.7698998,-5.6877685,-37.974693,115.6276
2087000000,-4.7151608,-5.3372555,-38.067085,116.29408
2088000000,-4.6067419,-4.9808693,-38.229229,116.71698
2089000000,-4.500978,-4.6096368,-38.762138,116.51621
2090000000,-4.4533014,-4.1994405,-39.68454,115.86275
2091000000,-4.4038038,-3.8218377,-40.575104,114.60939
2092000000,-4.3713436,-3.4650137,-41.768391,113.15362
2093000000,-4.4263558,-3.1642385,-42.934654,111.0117
2094000000,-4.5253596,-2.952018,-44.105789,108.57623
2095000000,-4.6191092,-2.752667,-45.153904,105.57862
2096000000,-4.7859545,-2.6932068,-45.808903,102.75961
2097000000,-4.9065413,-2.656821,-46.133091,100.14672
2098000000,-5.0575342,-2.7171357,-46.206638,97.47818
2099000000,-5.172029,-2.8404808,-46.068432,94.904289
2100000000,-5.2414165,-3.020654,-45.945061,92.644508
2101000000,-5.3045931,-3.2180617,-45.638836,90.596962
2102000000,-5.2983894,-3.4269836,-45.562954,88.993591
2103000000,-5.297368,-3.6888888,-45.369858,87.454086
2104000000,-5.2530093,-3.9849081,-45.526424,86.691849
2105000000,-5.2126107,-4.2976284,-45.769779,85.809334
2106000000,-5.1960273,-4.591877,-46.111027,85.671898
2107000000,-5.1810842,-4.8702569,-46.660927,85.660797
2108000000,-5.1476259,-5.1553221,-47.194496,86.052963
2109000000,-5.1370511,-5.3670359,-47.923576,86.8675
2110000000,-5.1541796,-5.6169696,-48.783577,87.870094
2111000000,-5.1877589,-5.7330384,-49.578766,89.253639
2112000000,-5.2553992,-5.8381224,-50.4147,90.870323
2113000000,-5.3458838,-5.8574829,-51.105122,92.569733
2114000000,-5.4369779,-5.8142867,-51.771744,94.407692
2115000000,-5.5045986,-5.708972,-52.192184,95.986115
2116000000,-5.6454005,-5.519196,-52.593269,97.335716
2117000000,-5.7356133,-5.3162689,-52.786709,98.251099
2118000000,-5.8220224,-5.0409412,-53.027214,99.081551
2119000000,-5.8870306,-4.7837086,-52.916672,99.402512
2120000000,-5.924356,-4.4547119,-52.728012,99.514557
2121000000,-5.9769812,-4.1203403,-52.694195,99.28392
2122000000,-5.9636221,-3.8548436,-52.557888,98.374817
2123000000,-5.9355474,-3.5453098,-52.746002,97.360435
2124000000,-5.9065905,-3.2797456,-52.98502,96.026146
2125000000,-5.8557386,-3.0298645,-53.545559,94.239693
2126000000,-5.842165,-2.8234689,-54.54768,92.209091
2127000000,-5.8119812,-2.6701188,-55.410805,89.935478
2128000000,-5.8535061,-2.5776017,-56.522255,87.678246
2129000000,-5.9389038,-2.5709903,-57.448681,85.20253
2130000000,-6.0785208,-2.6008327,-58.41526,82.87294
2131000000,-6.2107668,-2.687901,-58.998676,80.629555
2132000000,-6.3413424,-2.7993398,-59.577576,78.510002
2133000000,-6.5026331,-2.9800229,-59.596107,76.841469
2134000000,-6.6216617,-3.1660414,-59.718319,75.463356
2135000000,-6.7473607,-3.3995888,-59.516922,74.042046
2136000000,-6.7853155,-3.6229019,-59.259445,73.429878
2137000000,-6.8337283,-3.8306763,-59.198055,72.650459
2138000000,-6.8550501,-4.0460262,-59.024803,72.176476
2139000000,-6.8161874,-4.2565999,-58.942394,72.20121
2140000000,-6.7890668,-4.4791832,-59.174969,72.407455
2141000000,-6.7594795,-4.6351199,-59.45488,72.713356
2142000000,-6.7566881,-4.804894,-60.019756,73.587807
2143000000,-6.7152314,-4.9116054,-60.517403,74.572792
2144000000,-6.7150536,-4.9880691,-61.418518,75.447838
2145000000,-6.7538371,-4.9812956,-62.115059,76.496193
2146000000,-6.785419,-4.9201899,-63.251801,77.608658
2147000000,-6.8386712,-4.842391,-64.040367,78.661461
2148000000,-6.9270082,-4.7067018,-65.159386,79.456902
2149000000,-7.0717587,-4.4979463,-65.845261,80.02832
2150000000,-7.1834097,-4.3104868,-66.587273,80.604599
2151000000,-7.3650589,-4.0903568,-67.060509,80.541771
2152000000,-7.4661484,-3.8344145,-67.502045,80.385117
2153000000,-7.6137657,-3.60938,-67.556656,79.734451
2154000000,-7.7179403,-3.3882196,-67.77578,78.811577
