!CSV A.01.01
!Agilent Technologies,E8361C,US48110120,A.09.42.22
!Agilent E8361C: A.09.42.22
!Date: Thursday, May 05, 2016 14:17:10
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase(°)
2000000000,-2.945296,-3.1406052,-13.809278,131.78204
2001000000,-2.9316101,-3.1768734,-14.710788,128.73819
2002000000,-2.9611285,-3.356204,-15.643708,125.94218
2003000000,-3.0264502,-3.5789111,-16.622746,123.18639
2004000000,-3.1339984,-3.8498414,-17.268366,121.03268
2005000000,-3.2370989,-4.1658401,-17.716291,119.37286
2006000000,-3.3277464,-4.5304027,-17.858927,118.14619
2007000000,-3.4458969,-4.8764992,-17.826385,117.29243
2008000000,-3.5026245,-5.2243423,-17.616367,116.8745
2009000000,-3.5718122,-5.5721335,-17.440496,116.77524
2010000000,-3.5996337,-5.9182906,-17.162992,117.15814
2011000000,-3.5596731,-6.1982346,-16.909826,117.93303
2012000000,-3.5565922,-6.5324831,-16.738325,118.76984
2013000000,-3.4940069,-6.772265,-16.589296,120.23069
2014000000,-3.43292,-6.9627657,-16.771404,121.93196
2015000000,-3.4108019,-7.1662169,-16.789858,124.01845
2016000000,-3.3275199,-7.2321439,-17.233768,126.09166
2017000000,-3.2863145,-7.2652187,-17.569204,128.31519
2018000000,-3.2654841,-7.1847129,-18.02276,130.65846
2019000000,-3.2410054,-7.0455365,-18.928186,133.18686
2020000000,-3.2138343,-6.8029237,-19.48892,135.18027
2021000000,-3.2327468,-6.5173016,-20.120516,136.80789
2022000000,-3.2072194,-6.1331644,-20.671467,137.93823
2023000000,-3.3100584,-5.7312293,-21.227991,138.5845
2024000000,-3.3486047,-5.2848883,-21.844381,138.74533
2025000000,-3.4250827,-4.8443427,-22.166197,138.13857
2026000000,-3.4825184,-4.4609823,-22.482281,137.03522
2027000000,-3.5217528,-4.0598469,-22.700701,135.5016
2028000000,-3.5713313,-3.7476513,-22.554821,133.46596
2029000000,-3.6040905,-3.4892523,-22.589592,131.05359
2030000000,-3.6071651,-3.3081129,-22.602757,128.20723
2031000000,-3.5782421,-3.1919885,-22.586573,125.34535
2032000000,-3.5662818,-3.1762755,-22.660934,122.2243
2033000000,-3.5081351,-3.1902299,-22.983902,119.40254
2034000000,-3.4720027,-3.3288074,-23.427914,116.56429
2035000000,-3.4284191,-3.5166798,-24.016754,114.26618
2036000000,-3.4074326,-3.7489707,-24.821678,111.60754
2037000000,-3.4125893,-4.0543098,-25.609335,109.86024
2038000000,-3.4452641,-4.3752565,-26.457989,108.34284
2039000000,-3.5132041,-4.7486911,-27.07061,107.36891
2040000000,-3.6060071,-5.1107326,-27.786016,106.57732
2041000000,-3.7002065,-5.4946566,-28.25963,106.6168
2042000000,-3.814357,-5.838026,-28.58256,107.07346
2043000000,-3.9177375,-6.1813059,-28.511209,107.90662
2044000000,-4.0127201,-6.4384069,-28.436689,108.87714
2045000000,-4.0747199,-6.6798534,-28.222746,110.36111
2046000000,-4.1089149,-6.9014468,-28.07538,111.96049
2047000000,-4.1238418,-7.024405,-27.496716,114.0043
2048000000,-4.0922685,-7.1186061,-27.321548,115.89512
2049000000,-4.0616541,-7.1054578,-27.097717,118.11286
2050000000,-3.9989431,-7.058094,-27.097021,120.2774
2051000000,-3.9102488,-6.9320745,-27.042213,122.45019
2052000000,-3.8279393,-6.7420926,-27.426111,124.31215
2053000000,-3.7705104,-6.4477763,-27.84207,126.16674
2054000000,-3.6851318,-6.1055136,-28.4778,127.48944
2055000000,-3.6572075,-5.7196918,-29.391371,128.26611
2056000000,-3.6582866,-5.2998724,-30.184277,128.71227
2057000000,-3.6782284,-4.8363667,-31.18755,128.03189
2058000000,-3.6939082,-4.3964262,-31.998323,127.4757
2059000000,-3.774374,-4.0195913,-32.96146,125.82671
2060000000,-3.8678763,-3.6791377,-33.668385,123.8717
2061000000,-3.9505491,-3.408869,-34.049221,121.53547
2062000000,-4.0620489,-3.1952126,-34.221031,118.84192
2063000000,-4.1540394,-3.0891318,-34.461369,115.97793
2064000000,-4.2242465,-2.9904096,-34.336334,113.08688
2065000000,-4.2570214,-3.042433,-34.27544,110.16921
2066000000,-4.2730207,-3.0971494,-34.316696,107.44307
2067000000,-4.2386093,-3.2527652,-34.170151,104.875
2068000000,-4.2149806,-3.4457817,-34.295128,102.71337
2069000000,-4.2013216,-3.6872606,-34.513371,100.6212
2070000000,-4.1641669,-3.9808412,-34.896557,99.087769
2071000000,-4.1180992,-4.3218155,-35.352722,97.534332
2072000000,-4.1259279,-4.6450982,-36.074135,96.875763
2073000000,-4.1398649,-5.011898,-36.779236,96.17318
2074000000,-4.1596375,-5.3499017,-37.651424,96.423462
2075000000,-4.2058344,-5.6591578,-38.270634,96.835732
2076000000,-4.2811885,-5.9772329,-38.812553,97.764297
2077000000,-4.3662491,-6.2125006,-39.475246,99.064095
2078000000,-4.4618201,-6.3996959,-39.91309,100.66953
2079000000,-4.5512586,-6.570148,-40.236465,102.59992
2080000000,-4.670476,-6.6073213,-40.377167,104.39565
2081000000,-4.7561579,-6.5651031,-40.290894,106.57669
2082000000,-4.805274,-6.5142064,-40.130684,108.40125
2083000000,-4.8588791,-6.3912506,-39.809155,110.28324
2084000000,-4.8926187,-6.1853967,-39.678986,111.77218
2085000000,-4.847003,-5.9538321,-39.383541,112.97333
2086000000,-4.8194075,-5.6745725,-39.177097,114.27924
2087000000,-4.73874,-5.3050442,-39.246243,114.82693
2088000000,-4.6475306,-4.9500089,-39.552048,115.16452
2089000000,-4.5392561,-4.564177,-40.105904,114.88272
2090000000,-4.4920249,-4.1720386,-41.013432,114.24847
2091000000,-4.4598436,-3.7903259,-41.954628,112.967
2092000000,-4.4340148,-3.4509428,-43.204559,111.24505
2093000000,-4.4968557,-3.1498694,-44.411663,109.09997
2094000000,-4.5922837,-2.9434569,-45.504498,106.77385
2095000000,-4.6979384,-2.7710452,-46.394382,103.8408
2096000000,-4.8589501,-2.710007,-46.981201,100.96993
2097000000,-4.9896684,-2.687273,-47.322376,98.338264
2098000000,-5.148097,-2.751379,-47.439671,95.670944
2099000000,-5.2409654,-2.8796799,-47.231861,93.253639
