frequency,e',e''
200000000,78.3944,0.9148
209600000,78.4123,0.8812
219200000,78.3529,0.9365
228800000,78.3723,0.99
238400000,78.3547,1.0777
248000000,78.4247,1.0959
257600000,78.3807,1.1553
267200000,78.2934,1.103
276800000,78.4228,1.1213
286400000,78.3432,1.1549
296000000,78.318,1.2071
305600000,78.3849,1.2715
315200000,78.3758,1.2938
324800000,78.4228,1.1835
334400000,78.343,1.2415
344000000,78.3468,1.3565
353600000,78.3553,1.3085
363200000,78.3667,1.3948
372800000,78.3333,1.347
382400000,78.3279,1.4384
392000000,78.3524,1.4426
401600000,78.341,1.5387
411200000,78.3467,1.5681
420800000,78.4064,1.6107
430400000,78.3563,1.66
440000000,78.3499,1.6166
449600000,78.3536,1.7272
459200000,78.353,1.7157
468800000,78.3472,1.8011
478400000,78.3349,1.8893
488000000,78.3088,1.8551
497600000,78.3593,1.9128
507200000,78.3206,2.0261
516800000,78.356,2.0077
526400000,78.2954,1.9893
536000000,78.3078,2.0874
545600000,78.3225,2.0852
555200000,78.284,2.111
564800000,78.3297,2.1908
574400000,78.3122,2.2368
584000000,78.3229,2.2536
593600000,78.3466,2.2677
603200000,78.335,2.2995
612800000,78.2825,2.2911
622400000,78.325,2.3515
632000000,78.3038,2.374
641600000,78.3528,2.4279
651200000,78.3178,2.4946
660800000,78.3285,2.5644
670400000,78.3222,2.5914
680000000,78.3443,2.6265
689600000,78.3319,2.6749
699200000,78.3066,2.7888
708800000,78.3041,2.7799
718400000,78.2103,2.8041
728000000,78.1866,2.8321
737600000,78.159,2.789
747200000,78.2176,2.8314
756800000,78.2055,2.8491
766400000,78.2568,2.8726
776000000,78.2487,2.9317
785600000,78.2271,2.9911
795200000,78.3155,3.0491
804800000,78.2442,3.0319
814400000,78.2235,3.0918
824000000,78.2617,3.0759
833600000,78.221,3.1691
843200000,78.2409,3.2191
852800000,78.2337,3.2422
862400000,78.2185,3.2746
872000000,78.2348,3.3299
881600000,78.2673,3.3495
891200000,78.2298,3.4324
900800000,78.2123,3.4792
910400000,78.2299,3.5001
920000000,78.2113,3.5267
929600000,78.167,3.5655
939200000,78.1841,3.5928
948800000,78.1819,3.629
958400000,78.1783,3.6367
968000000,78.1586,3.6801
977600000,78.1564,3.7247
987200000,78.1591,3.7494
996800000,78.1582,3.8061
1006400000,78.1623,3.8298
1016000000,78.1416,3.8451
1025600000,78.1241,3.8665
1035200000,78.1401,3.9289
1044800000,78.1328,3.9848
1054400000,78.1176,4.0153
1064000000,78.1314,4.0354
1073600000,78.1203,4.0753
1083200000,78.1293,4.1032
1092800000,78.1319,4.1605
1102400000,78.1104,4.2177
1112000000,78.0955,4.2313
1121600000,78.1078,4.257
1131200000,78.1034,4.3247
1140800000,78.0691,4.3112
1150400000,78.0794,4.3826
1160000000,78.0968,4.4183
1169600000,78.0934,4.4439
1179200000,78.0644,4.507
1188800000,78.0491,4.5499
1198400000,78.0654,4.5726
1208000000,78.0664,4.5741
1217600000,78.0775,4.6465
1227200000,78.0589,4.6219
1236800000,78.0768,4.7143
1246400000,78.0719,4.7346
1256000000,78.0746,4.772
1265600000,78.0579,4.8103
1275200000,78.0554,4.8558
1284800000,78.0754,4.8808
1294400000,78.052,4.9376
1304000000,78.0308,4.9534
1313600000,78.0375,5.0156
1323200000,78.0255,4.9953
1332800000,78.0151,5.0473
1342400000,78.0165,5.0859
1352000000,78.0113,5.1239
1361600000,77.9655,5.1543
1371200000,77.9983,5.2138
1380800000,77.995,5.252
1390400000,78.0162,5.2613
1400000000,78.0088,5.3051
1409600000,77.9736,5.3266
1419200000,78.0006,5.4061
1428800000,77.9928,5.4309
1438400000,77.9758,5.4709
1448000000,78.0055,5.5244
1457600000,77.9518,5.5458
1467200000,77.9449,5.5903
1476800000,77.9806,5.6225
1486400000,77.9387,5.6529
1496000000,77.927,5.6985
1505600000,77.9632,5.7384
1515200000,77.9184,5.7411
1524800000,77.9122,5.7581
1534400000,77.9525,5.8308
1544000000,77.9154,5.8536
1553600000,77.9049,5.8686
1563200000,77.9047,5.9024
1572800000,77.9018,5.9656
1582400000,77.9042,6.0089
1592000000,77.8783,6.0134
1601600000,77.8858,6.0752
1611200000,77.8834,6.1072
1620800000,77.8768,6.1434
1630400000,77.8662,6.1836
1640000000,77.8604,6.2272
1649600000,77.818,6.2734
1659200000,77.8504,6.2814
1668800000,77.8291,6.3109
1678400000,77.8419,6.3552
1688000000,77.8364,6.4006
1697600000,77.8133,6.4423
1707200000,77.8108,6.4869
1716800000,77.8022,6.5014
1726400000,77.792,6.5448
1736000000,77.798,6.5627
1745600000,77.7884,6.593
1755200000,77.761,6.6406
1764800000,77.7724,6.6755
1774400000,77.779,6.7217
1784000000,77.7602,6.7488
1793600000,77.7438,6.8
1803200000,77.7442,6.8242
1812800000,77.7291,6.8636
1822400000,77.7314,6.8732
1832000000,77.7297,6.9127
1841600000,77.7219,6.9561
1851200000,77.7053,6.996
1860800000,77.6946,7.033
1870400000,77.6904,7.0843
1880000000,77.6785,7.1278
1889600000,77.6767,7.146
1899200000,77.6582,7.1839
1908800000,77.6519,7.2245
1918400000,77.6534,7.2431
1928000000,77.6224,7.2824
1937600000,77.6302,7.3026
1947200000,77.6282,7.3377
1956800000,77.6254,7.369
1966400000,77.6088,7.401
1976000000,77.6173,7.4601
1985600000,77.6098,7.4862
1995200000,77.5961,7.5283
2004800000,77.5943,7.5582
2014400000,77.593,7.6144
2024000000,77.5874,7.6438
2033600000,77.5757,7.6375
2043200000,77.5835,7.7091
2052800000,77.5737,7.7373
2062400000,77.5578,7.7812
2072000000,77.5598,7.8176
2081600000,77.5459,7.8307
2091200000,77.539,7.8721
2100800000,77.538,7.9097
2110400000,77.5201,7.9538
2120000000,77.5182,7.998
2129600000,77.5139,8.0253
2139200000,77.4936,8.0626
2148800000,77.4721,8.1187
2158400000,77.4685,8.1204
2168000000,77.4651,8.1662
2177600000,77.4575,8.1868
2187200000,77.4495,8.2344
2196800000,77.4429,8.2702
2206400000,77.4406,8.319
2216000000,77.4222,8.3563
2225600000,77.4079,8.3979
2235200000,77.3986,8.4217
2244800000,77.3988,8.4466
2254400000,77.3802,8.4804
2264000000,77.3551,8.5169
2273600000,77.3667,8.5501
2283200000,77.3552,8.5825
2292800000,77.343,8.6235
2302400000,77.3382,8.6395
2312000000,77.3223,8.6656
2321600000,77.3127,8.7073
2331200000,77.3047,8.7323
2340800000,77.3046,8.7675
2350400000,77.2832,8.7939
2360000000,77.2934,8.8218
2369600000,77.2824,8.8648
2379200000,77.2748,8.8948
2388800000,77.2649,8.9321
2398400000,77.2642,8.9723
2408000000,77.2541,8.9939
2417600000,77.2639,9.0313
2427200000,77.2459,9.0828
2436800000,77.2358,9.1233
2446400000,77.2321,9.1561
2456000000,77.2185,9.1935
2465600000,77.1941,9.2298
2475200000,77.1883,9.2765
2484800000,77.1776,9.3217
2494400000,77.1697,9.3711
2504000000,77.1445,9.3746
2513600000,77.1306,9.4058
2523200000,77.1134,9.4538
2532800000,77.111,9.4917
2542400000,77.0972,9.5182
2552000000,77.0782,9.5556
2561600000,77.0701,9.6139
2571200000,77.0659,9.6257
2580800000,77.0624,9.6609
2590400000,77.0482,9.693
2600000000,77.0501,9.7274
2609600000,77.039,9.7468
2619200000,77.0319,9.7927
2628800000,77.0207,9.8286
2638400000,77.0112,9.8621
2648000000,76.9997,9.8977
2657600000,76.9848,9.9219
2667200000,76.9788,9.9657
2676800000,76.9629,9.9762
2686400000,76.9494,10.0192
2696000000,76.9402,10.0749
2705600000,76.9269,10.1019
2715200000,76.9111,10.1401
2724800000,76.9003,10.1679
2734400000,76.8976,10.1958
2744000000,76.8821,10.2325
2753600000,76.8723,10.2683
2763200000,76.8709,10.2983
2772800000,76.8545,10.331
2782400000,76.8491,10.3798
2792000000,76.8497,10.3968
2801600000,76.845,10.429
2811200000,76.8428,10.4629
2820800000,76.8242,10.4951
2830400000,76.8277,10.5374
2840000000,76.804,10.5686
2849600000,76.8079,10.6012
2859200000,76.7881,10.6385
2868800000,76.7762,10.6759
2878400000,76.7567,10.716
2888000000,76.749,10.7508
2897600000,76.739,10.7823
2907200000,76.7142,10.838
2916800000,76.7189,10.8551
2926400000,76.7079,10.8954
2936000000,76.6896,10.8989
2945600000,76.6745,10.9255
2955200000,76.676,10.9697
2964800000,76.6467,11.0224
2974400000,76.6361,11.0406
2984000000,76.6089,11.09
2993600000,76.6075,11.1255
3003200000,76.6199,11.1629
3012800000,76.6014,11.2005
3022400000,76.5827,11.246
3032000000,76.5748,11.2745
3041600000,76.5714,11.3034
3051200000,76.5556,11.3304
3060800000,76.541,11.3733
3070400000,76.5348,11.3835
3080000000,76.5158,11.432
3089600000,76.4975,11.4641
3099200000,76.4944,11.4796
3108800000,76.4914,11.5203
3118400000,76.4798,11.5342
3128000000,76.4762,11.5828
3137600000,76.4624,11.6112
3147200000,76.4487,11.6439
3156800000,76.4482,11.6891
3166400000,76.4343,11.7143
3176000000,76.4212,11.7512
3185600000,76.4089,11.7862
3195200000,76.4039,11.8228
3204800000,76.3982,11.8491
3214400000,76.3844,11.8842
3224000000,76.3741,11.9241
3233600000,76.3658,11.9767
3243200000,76.3512,11.9964
3252800000,76.3429,12.0354
3262400000,76.3385,12.0686
3272000000,76.3109,12.1154
3281600000,76.3104,12.1478
3291200000,76.297,12.1866
3300800000,76.2866,12.2122
3310400000,76.2715,12.2384
3320000000,76.2532,12.2748
3329600000,76.2457,12.303
3339200000,76.2331,12.3477
3348800000,76.2134,12.3831
3358400000,76.2008,12.4188
3368000000,76.1886,12.4396
3377600000,76.1612,12.4623
3387200000,76.1505,12.5149
3396800000,76.1422,12.546
3406400000,76.1266,12.5652
3416000000,76.1139,12.6133
3425600000,76.113,12.6291
3435200000,76.0954,12.674
3444800000,76.0855,12.6997
3454400000,76.0789,12.7413
3464000000,76.0705,12.7891
3473600000,76.0629,12.819
