!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 09, 2016 18:00:20
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB),S11 Phase(°)
1000000000,-0.26389679,-147.51851,-23.483025,-25.158552
1001000000,-0.23368518,-147.53516,-23.571014,-25.384043
1002000000,-0.26683468,-147.91827,-23.483198,-25.43959
1003000000,-0.28114173,-147.97752,-23.558594,-26.111702
1004000000,-0.2876569,-147.93077,-23.404593,-26.385406
1005000000,-0.27965158,-148.37962,-23.550976,-27.113869
1006000000,-0.26425374,-148.30928,-23.505821,-27.513065
1007000000,-0.26598269,-148.46274,-23.609838,-27.335289
1008000000,-0.24692033,-148.51541,-23.550293,-27.408762
1009000000,-0.24726276,-148.82634,-23.563517,-28.110125
1010000000,-0.2788282,-148.9106,-23.576969,-28.529572
1011000000,-0.2489592,-149.10699,-23.544319,-28.779444
1012000000,-0.26738796,-149.23964,-23.654726,-29.024288
1013000000,-0.2461984,-149.26318,-23.662518,-29.313505
1014000000,-0.28316641,-149.37592,-23.655586,-28.922384
1015000000,-0.22903581,-149.62682,-23.625957,-30.388334
1016000000,-0.28458914,-149.75964,-23.711489,-31.121767
1017000000,-0.28129026,-149.99557,-23.761976,-30.213154
1018000000,-0.28973585,-149.93448,-23.742168,-31.119104
1019000000,-0.26595235,-150.21236,-23.727098,-30.592972
1020000000,-0.30388936,-150.36249,-23.643456,-31.818123
1021000000,-0.24943934,-150.46541,-23.685501,-31.569868
1022000000,-0.26870641,-150.55576,-23.732031,-32.16497
1023000000,-0.27753323,-150.84424,-23.719498,-32.494125
1024000000,-0.27108485,-150.92743,-23.661524,-32.715137
1025000000,-0.26889741,-151.20096,-23.729458,-32.758568
1026000000,-0.26301417,-151.35516,-23.736473,-33.044102
1027000000,-0.2822544,-151.56575,-23.771936,-33.749371
1028000000,-0.25772727,-151.37015,-23.785753,-33.966763
1029000000,-0.27326736,-151.5963,-23.684896,-34.493999
1030000000,-0.29446292,-151.88243,-23.779919,-34.364746
1031000000,-0.30274472,-152.02975,-23.785437,-34.547729
1032000000,-0.24258447,-152.24762,-23.807266,-35.161163
1033000000,-0.26342145,-152.35873,-23.811666,-35.339073
1034000000,-0.25165603,-152.51782,-23.749243,-36.027512
1035000000,-0.27828175,-152.75116,-23.784332,-36.312252
1036000000,-0.24546736,-152.71576,-23.831049,-36.111965
1037000000,-0.26349804,-153.02454,-23.73534,-36.610996
1038000000,-0.26652887,-153.16371,-23.871809,-36.703926
1039000000,-0.25744739,-153.32397,-23.788673,-37.385201
1040000000,-0.26323926,-153.32095,-23.789061,-38.28973
1041000000,-0.29064444,-153.48418,-23.810026,-38.076813
1042000000,-0.28604472,-153.51199,-23.732529,-38.47303
1043000000,-0.29332909,-153.66524,-23.784094,-39.046349
1044000000,-0.25521311,-153.95174,-23.855907,-39.623161
1045000000,-0.25628856,-153.98322,-23.803644,-40.125385
1046000000,-0.28533021,-154.15622,-23.88055,-39.927971
1047000000,-0.26081291,-154.39642,-23.898838,-40.101864
1048000000,-0.27312189,-154.67867,-23.896416,-40.723553
1049000000,-0.26894501,-154.56607,-23.837912,-41.157665
1050000000,-0.29335994,-154.78659,-23.880285,-41.099617
1051000000,-0.28733274,-154.89806,-23.885813,-41.821476
1052000000,-0.28317702,-155.14796,-23.828135,-41.564533
1053000000,-0.25605825,-155.01152,-23.890234,-42.265278
1054000000,-0.27495191,-155.21509,-23.919262,-42.654446
1055000000,-0.25314891,-155.50276,-23.932571,-42.833214
1056000000,-0.25823268,-155.70195,-23.988102,-43.427399
1057000000,-0.27720749,-155.70227,-23.841619,-43.696484
1058000000,-0.26121515,-155.92946,-23.914173,-44.320835
1059000000,-0.293293,-156.14313,-23.996033,-44.557503
1060000000,-0.26533565,-156.39737,-23.967035,-44.875168
1061000000,-0.24735236,-156.35127,-24.02009,-45.144413
1062000000,-0.270899,-156.65341,-23.939154,-45.271339
1063000000,-0.26846001,-156.70204,-24.038795,-45.52039
1064000000,-0.25838628,-156.83607,-23.961103,-45.965748
1065000000,-0.25895038,-157.11084,-23.972006,-46.181366
1066000000,-0.26226449,-157.02872,-24.050379,-46.404919
1067000000,-0.2660228,-157.23102,-24.065426,-46.687832
1068000000,-0.25884625,-157.4762,-24.057386,-47.034996
1069000000,-0.28532273,-157.70284,-24.039883,-47.496727
1070000000,-0.28401607,-157.61453,-24.123608,-47.921692
1071000000,-0.290654,-157.92764,-24.034971,-48.011421
1072000000,-0.26948223,-158.05844,-24.06189,-48.547638
1073000000,-0.28767043,-158.08067,-24.091127,-48.932308
1074000000,-0.31706199,-158.2691,-24.059057,-49.447716
1075000000,-0.27215144,-158.29346,-24.086153,-50.156631
1076000000,-0.29197967,-158.66789,-24.122265,-50.203613
1077000000,-0.28521642,-158.75232,-24.157164,-50.362392
1078000000,-0.293008,-158.84787,-24.111803,-50.37072
1079000000,-0.28385791,-159.10078,-24.149326,-50.955563
1080000000,-0.2977457,-159.25964,-24.182081,-51.318649
1081000000,-0.26865551,-159.30254,-24.078569,-52.023842
1082000000,-0.29503843,-159.58513,-24.172094,-52.44603
1083000000,-0.25177708,-159.41045,-24.184898,-52.206127
1084000000,-0.26492164,-159.80986,-24.222536,-53.030354
1085000000,-0.26230469,-159.85161,-24.243492,-53.209721
1086000000,-0.26314417,-160.10468,-24.238401,-53.074986
1087000000,-0.26269051,-160.11316,-24.220997,-53.673176
1088000000,-0.28971049,-160.44028,-24.199686,-54.288895
1089000000,-0.282215,-160.44954,-24.238976,-54.597054
