"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
2.633,-35.6151035017842,-0.10100739262937
2.634,-35.5397520951066,-0.101026144832583
2.635,-35.4649755236965,-0.101045111913634
2.636,-35.3907665011039,-0.101064293870186
2.637,-35.3171178317164,-0.101083690700668
2.638,-35.2440224115849,-0.101103302404273
2.639,-35.1714732290413,-0.101123128980964
2.64,-35.099463365121,-0.10114317043148
2.641,-35.0279859938139,-0.101163426757313
2.642,-34.9570343821542,-0.101183897960751
2.643,-34.8866018901705,-0.101204584044821
2.644,-34.8166819707027,-0.101225485013336
2.645,-34.7472681691052,-0.101246600870885
2.646,-34.678354122841,-0.101267931622821
2.647,-34.6099335609834,-0.101289477275267
2.648,-34.5420003036321,-0.10131123783512
2.649,-34.474548261252,-0.101333213310052
2.65,-34.4075714339443,-0.101355403708504
2.651,-34.3410639106575,-0.101377809039693
2.652,-34.2750198683444,-0.101400429313609
2.653,-34.2094335710718,-0.101423264541019
2.654,-34.1442993690885,-0.101446314733454
2.655,-34.0796116978585,-0.101469579903239
2.656,-34.0153650770603,-0.101493060063458
2.657,-33.9515541095617,-0.101516755227968
2.658,-33.8881734803715,-0.101540665411426
2.659,-33.8252179555715,-0.101564790629241
2.66,-33.7626823812322,-0.101589130897613
2.661,-33.7005616823193,-0.101613686233514
2.662,-33.6388508615865,-0.101638456654699
2.663,-33.5775449984638,-0.101663442179695
2.664,-33.5166392479406,-0.101688642827818
2.665,-33.4561288394458,-0.101714058619159
2.666,-33.3960090757285,-0.101739689574586
2.667,-33.3362753317378,-0.101765535715751
2.668,-33.2769230535074,-0.101791597065089
2.669,-33.2179477570438,-0.101817873645817
2.67,-33.1593450272188,-0.101844365481927
2.671,-33.101110516671,-0.101871072598206
2.672,-33.0432399447126,-0.101897995020215
2.673,-32.9857290962465,-0.101925132774307
2.674,-32.9285738206929,-0.101952485887606
2.675,-32.871770030924,-0.101980054388042
2.676,-32.815313702213,-0.102007838304313
2.677,-32.7592008711912,-0.10203583766591
2.678,-32.7034276348196,-0.102064052503107
2.679,-32.6479901493723,-0.102092482846974
2.68,-32.5928846294315,-0.102121128729363
2.681,-32.5381073468959,-0.102149990182913
2.682,-32.4836546300054,-0.102179067241059
2.683,-32.4295228623743,-0.102208359938018
2.684,-32.3757084820434,-0.102237868308795
2.685,-32.3222079805419,-0.102267592389205
2.686,-32.2690179019662,-0.102297532215832
2.687,-32.2161348420718,-0.102327687826063
2.688,-32.1635554473796,-0.102358059258078
2.689,-32.1112764142946,-0.102388646550846
2.69,-32.0592944882426,-0.102419449744138
2.691,-32.0076064628182,-0.102450468878515
2.692,-31.9562091789459,-0.102481703995326
2.693,-31.9050995240594,-0.10251315513673
2.694,-31.8542744312908,-0.102544822345673
2.695,-31.8037308786758,-0.102576705665903
2.696,-31.7534658883732,-0.102608805141964
2.697,-31.7034765258946,-0.102641120819193
2.698,-31.6537598993526,-0.102673652743742
2.699,-31.6043131587181,-0.102706400962552
2.7,-31.5551334950942,-0.102739365523359
2.701,-31.5062181400001,-0.102772546474712
2.702,-31.4575643646702,-0.102805943865959
2.703,-31.4091694793651,-0.102839557747245
2.704,-31.3610308326954,-0.102873388169525
2.705,-31.3131458109574,-0.10290743518456
2.706,-31.2655118374819,-0.102941698844908
2.707,-31.2181263719944,-0.102976179203941
2.708,-31.1709869099872,-0.103010876315825
2.709,-31.1240909821036,-0.103045790235549
2.71,-31.0774361535336,-0.103080921018905
2.711,-31.0310200234202,-0.103116268722479
2.712,-30.9848402242775,-0.103151833403689
2.713,-30.9388944214197,-0.103187615120751
2.714,-30.8931803124009,-0.10322361393269
2.715,-30.8476956264647,-0.103259829899354
2.716,-30.8024381240054,-0.10329626308138
2.717,-30.7574055960388,-0.103332913540253
2.718,-30.7125958636828,-0.103369781338241
2.719,-30.6680067776478,-0.103406866538444
2.72,-30.6236362177375,-0.103444169204773
2.721,-30.5794820923593,-0.10348168940195
2.722,-30.5355423380413,-0.103519427195527
2.723,-30.4918149189632,-0.103557382651858
2.724,-30.4482978264919,-0.103595555838131
2.725,-30.4049890787275,-0.10363394682235
2.726,-30.3618867200593,-0.103672555673328
2.727,-30.3189888207261,-0.103711382460716
2.728,-30.2762934763916,-0.103750427254976
2.729,-30.23379880772,-0.103789690127399
2.73,-30.191502959966,-0.103829171150097
2.731,-30.1494041025684,-0.103868870396006
2.732,-30.1075004287544,-0.103908787938894
2.733,-30.0657901551499,-0.103948923853346
2.734,-30.024271521396,-0.103989278214785
2.735,-29.9829427897756,-0.104029851099458
2.736,-29.9418022448445,-0.104070642584433
2.737,-29.900848193071,-0.104111652747623
2.738,-29.8600789624814,-0.104152881667762
2.739,-29.8194929023124,-0.104194329424424
2.74,-29.7790883826704,-0.104235996098006
2.741,-29.7388637941966,-0.104277881769745
2.742,-29.6988175477392,-0.104319986521717
2.743,-29.6589480740302,-0.104362310436822
2.744,-29.61925382337,-0.104404853598812
2.745,-29.5797332653167,-0.104447616092263
2.746,-29.5403848883814,-0.104490598002593
2.747,-29.5012071997303,-0.104533799416066
2.748,-29.4621987248897,-0.104577220419789
2.749,-29.4233580074594,-0.104620861101689
2.75,-29.3846836088293,-0.104664721550563
2.751,-29.3461741079028,-0.104708801856037
2.752,-29.3078281008232,-0.104753102108588
2.753,-29.2696442007079,-0.10479762239953
2.754,-29.2316210373843,-0.10484236282103
2.755,-29.1937572571342,-0.104887323466101
2.756,-29.1560515224388,-0.104932504428608
2.757,-29.1185025117317,-0.104977905803261
2.758,-29.081108919155,-0.105023527685624
2.759,-29.0438694543191,-0.105069370172112
2.76,-29.0067828420686,-0.105115433359995
2.761,-28.9698478222511,-0.10516171734739
2.762,-28.9330631494899,-0.105208222233278
2.763,-28.8964275929628,-0.105254948117489
2.764,-28.8599399361828,-0.10530189510072
2.765,-28.8235989767825,-0.105349063284516
2.766,-28.7874035263049,-0.105396452771286
2.767,-28.7513524099957,-0.105444063664298
2.768,-28.7154444665987,-0.105491896067684
2.769,-28.6796785481584,-0.105539950086437
2.77,-28.6440535198213,-0.105588225826416
2.771,-28.6085682596445,-0.105636723394343
2.772,-28.5732216584067,-0.105685442897807
2.773,-28.5380126194202,-0.105734384445267
2.774,-28.5029400583498,-0.105783548146044
2.775,-28.4680029030332,-0.105832934110334
2.776,-28.433200093303,-0.105882542449203
2.777,-28.3985305808152,-0.105932373274599
2.778,-28.3639933288766,-0.105982426699316
2.779,-28.3295873122799,-0.106032702837049
2.78,-28.2953115171371,-0.106083201802358
2.781,-28.2611649407186,-0.106133923710683
2.782,-28.2271465912938,-0.106184868678338
2.783,-28.1932554879757,-0.106236036822522
2.784,-28.1594906605669,-0.106287428261308
2.785,-28.125851149408,-0.106339043113656
2.786,-28.0923360052302,-0.106390881499411
2.787,-28.058944289009,-0.106442943539291
2.788,-28.0256750718209,-0.106495229354913
2.789,-27.9925274347024,-0.106547739068773
2.79,-27.9595004685115,-0.106600472804263
2.791,-27.9265932737911,-0.10665343068565
2.792,-27.8938049606359,-0.106706612838107
2.793,-27.8611346485591,-0.106760019387689
2.794,-27.828581466365,-0.106813650461358
2.795,-27.7961445520192,-0.106867506186951
2.796,-27.7638230525256,-0.106921586693207
2.797,-27.7316161238013,-0.106975892109778
